Nummer;Totaal van;Jaar;Maand;Land van herkomst;Aantal ontvangen in opvang
1;Jaar;2018;*Alle*;*Alle*;36600
2;Jaar, Maand;2018;1;*Alle*;2870
2;Jaar, Maand;2018;2;*Alle*;2570
2;Jaar, Maand;2018;3;*Alle*;2710
2;Jaar, Maand;2018;4;*Alle*;2940
2;Jaar, Maand;2018;5;*Alle*;3140
2;Jaar, Maand;2018;6;*Alle*;2590
2;Jaar, Maand;2018;7;*Alle*;3680
2;Jaar, Maand;2018;8;*Alle*;3310
2;Jaar, Maand;2018;9;*Alle*;3560
2;Jaar, Maand;2018;10;*Alle*;3420
2;Jaar, Maand;2018;11;*Alle*;2950
2;Jaar, Maand;2018;12;*Alle*;2870
3;Jaar, Land van herkomst;2018;*Alle*;Afghanistan;1210
3;Jaar, Land van herkomst;2018;*Alle*;Albanië;550
3;Jaar, Land van herkomst;2018;*Alle*;Algerije;1510
3;Jaar, Land van herkomst;2018;*Alle*;Angola;50
3;Jaar, Land van herkomst;2018;*Alle*;Armenië;100
3;Jaar, Land van herkomst;2018;*Alle*;Azerbeidzjan;250
3;Jaar, Land van herkomst;2018;*Alle*;Bahrein;10
3;Jaar, Land van herkomst;2018;*Alle*;Bangladesh;30
3;Jaar, Land van herkomst;2018;*Alle*;Belarus;210
3;Jaar, Land van herkomst;2018;*Alle*;Benin;20
3;Jaar, Land van herkomst;2018;*Alle*;Bosnië-Herzegovina;60
3;Jaar, Land van herkomst;2018;*Alle*;Brazilië;10
3;Jaar, Land van herkomst;2018;*Alle*;Burkina Faso;10
3;Jaar, Land van herkomst;2018;*Alle*;Burundi;30
3;Jaar, Land van herkomst;2018;*Alle*;Centraal-Afrikaanse Republiek;10
3;Jaar, Land van herkomst;2018;*Alle*;China;190
3;Jaar, Land van herkomst;2018;*Alle*;Colombia;50
3;Jaar, Land van herkomst;2018;*Alle*;Congo;80
3;Jaar, Land van herkomst;2018;*Alle*;Cuba;210
3;Jaar, Land van herkomst;2018;*Alle*;Democratische Republiek Congo;20
3;Jaar, Land van herkomst;2018;*Alle*;Djibouti;10
3;Jaar, Land van herkomst;2018;*Alle*;Dominicaanse Republiek;10
3;Jaar, Land van herkomst;2018;*Alle*;Duitsland;10
3;Jaar, Land van herkomst;2018;*Alle*;Egypte;230
3;Jaar, Land van herkomst;2018;*Alle*;El Salvador;20
3;Jaar, Land van herkomst;2018;*Alle*;Eritrea;4270
3;Jaar, Land van herkomst;2018;*Alle*;Ethiopië;950
3;Jaar, Land van herkomst;2018;*Alle*;Filipijnen;20
3;Jaar, Land van herkomst;2018;*Alle*;Gambia;410
3;Jaar, Land van herkomst;2018;*Alle*;Georgië;360
3;Jaar, Land van herkomst;2018;*Alle*;Ghana;100
3;Jaar, Land van herkomst;2018;*Alle*;Guinee;350
3;Jaar, Land van herkomst;2018;*Alle*;Guinee-Bissau;20
3;Jaar, Land van herkomst;2018;*Alle*;Honduras;10
3;Jaar, Land van herkomst;2018;*Alle*;India;60
3;Jaar, Land van herkomst;2018;*Alle*;Indonesië;10
3;Jaar, Land van herkomst;2018;*Alle*;Irak;1750
3;Jaar, Land van herkomst;2018;*Alle*;Iran;2480
3;Jaar, Land van herkomst;2018;*Alle*;Israël;70
3;Jaar, Land van herkomst;2018;*Alle*;Ivoorkust;80
3;Jaar, Land van herkomst;2018;*Alle*;Jamaica;20
3;Jaar, Land van herkomst;2018;*Alle*;Jemen;660
3;Jaar, Land van herkomst;2018;*Alle*;Joegoslavië;90
3;Jaar, Land van herkomst;2018;*Alle*;Jordanië;90
3;Jaar, Land van herkomst;2018;*Alle*;Kameroen;40
3;Jaar, Land van herkomst;2018;*Alle*;Kazachstan;30
3;Jaar, Land van herkomst;2018;*Alle*;Kenya;20
3;Jaar, Land van herkomst;2018;*Alle*;Kirgizië;10
3;Jaar, Land van herkomst;2018;*Alle*;Koeweit;50
3;Jaar, Land van herkomst;2018;*Alle*;Kosovo;30
3;Jaar, Land van herkomst;2018;*Alle*;Libanon;150
3;Jaar, Land van herkomst;2018;*Alle*;Liberia;30
3;Jaar, Land van herkomst;2018;*Alle*;Libië;710
3;Jaar, Land van herkomst;2018;*Alle*;Macedonië;90
3;Jaar, Land van herkomst;2018;*Alle*;Mali;50
3;Jaar, Land van herkomst;2018;*Alle*;Marokko;1310
3;Jaar, Land van herkomst;2018;*Alle*;Mauritanië;20
3;Jaar, Land van herkomst;2018;*Alle*;Moldavië;880
