X,Y,OBJECTTYPE,ID,HMGETAL,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,OBJECTCODE,VERSIE,ROTATIE,GELDIG_VANAF,PUBLICATIEDATUM
6.07244787532362,52.4922421978948,hm-getal,69011,0.4,926,,926,926__,Zwolle Rangeerterrein,,,233,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
5.93119335890766,51.984243324269,hm-getal,69012,0.4,034,,34,034__,Velperbroek Aansl. - Dieren,,,12,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
6.16503277213707,51.3662994486089,hm-getal,69013,0.4,517,a,517,517_a,Venlo,,,144,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
4.83823502560019,52.4020593982759,hm-getal,69014,0.4,486,a,486,486_a,Amsterdam Westhaven (gebied),,,270,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
4.66242360329048,52.0093052437441,hm-getal,69015,0.4,537,c,537,537_c,Moordrecht Aansl.,,,208,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
5.70357787121285,50.8508103926274,hm-getal,69016,0.4,520,a,520,520_a,Maastricht,,,107,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
4.94089668879299,52.3227314568138,hm-getal,69017,0.4,589,a,589,589_a,Duivendrecht,,,257,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
6.72086584852094,51.9621326880746,hm-getal,69018,0.4,607,a,607,607_a,Winterswijk,,,131,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
5.85665258899969,51.0083210501687,hm-getal,69019,0.4,433,,433,433__,Sittard - Born,,,166,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
5.05249548824753,52.3060426873842,hm-getal,69020,0.4,541,a,541,541_a,Weesp Aansl.,,,142,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
5.78184582672574,51.9054274351137,hm-getal,69021,0.4,938,,938,938__,CUP Valburg,,,-27,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
6.61765856538471,53.1766574635312,hm-getal,69022,0.4,549,a,549,549_a,Haren,,,88,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
