Vri,Detector,longitude,latitude,Datum,Uur,Waarde
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,0,5
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,1,0
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,2,32
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,3,13
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,4,9
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,5,7
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,6,6
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,7,14
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,8,4
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,9,15
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,10,14
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,11,53
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,12,59
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,13,53
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,14,102
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,15,91
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,16,89
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,17,63
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,18,30
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,19,38
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,20,32
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,21,23
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,22,24
1,1.2,5.14429327051725,52.0955725472742,2015-01-01,23,19
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,0,21
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,1,0
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,2,5
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,4,2
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,5,5
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,6,23
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,7,35
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,8,55
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,9,51
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,10,75
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,11,89
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,12,92
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,13,123
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,14,117
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,15,106
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,16,127
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,17,129
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,18,96
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,19,81
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,20,49
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,21,49
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,22,28
1,1.2,5.14429327051725,52.0955725472742,2015-01-02,23,27
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,0,12
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,1,0
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,2,5
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,3,7
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,4,4
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,5,5
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,6,10
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,7,6
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,8,24
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,9,44
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,10,60
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,11,63
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,12,86
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,13,91
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,14,135
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,15,110
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,16,101
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,17,83
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,18,62
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,19,48
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,20,50
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,21,35
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,22,41
1,1.2,5.14429327051725,52.0955725472742,2015-01-04,23,10
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,0,5
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,1,0
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,2,2
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,3,10
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,5,11
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,6,81
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,7,154
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,8,184
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,9,108
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,10,80
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,11,81
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,12,102
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,13,110
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,14,124
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,15,140
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,16,244
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,17,247
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,18,133
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,19,71
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,20,47
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,21,45
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,22,31
1,1.2,5.14429327051725,52.0955725472742,2015-01-05,23,23
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,0,13
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,1,0
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,2,7
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,3,10
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,4,5
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,5,11
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,6,78
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,7,158
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,8,191
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,9,106
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,10,92
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,11,124
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,12,111
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,13,123
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,14,135
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,15,157
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,16,235
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,17,306
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,18,163
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,19,92
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,20,65
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,21,41
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,22,43
1,1.2,5.14429327051725,52.0955725472742,2015-01-06,23,20
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,0,11
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,1,0
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,2,2
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,3,11
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,4,3
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,5,8
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,6,101
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,7,143
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,8,165
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,9,108
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,10,100
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,11,110
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,12,138
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,13,127
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,14,145
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,15,148
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,16,227
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,17,233
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,18,116
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,19,72
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,20,57
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,21,69
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,22,41
1,1.2,5.14429327051725,52.0955725472742,2015-01-07,23,24
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,0,8
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,1,0
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,2,6
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,3,3
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,4,3
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,5,13
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,6,78
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,7,157
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,8,214
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,9,127
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,10,101
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,11,95
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,12,132
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,13,112
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,14,148
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,15,147
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,16,225
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,17,317
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,18,177
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,19,100
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,20,73
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,21,45
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,22,42
1,1.2,5.14429327051725,52.0955725472742,2015-01-08,23,19
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,0,27
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,1,0
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,2,1
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,4,4
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,5,3
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,6,60
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,7,119
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,8,173
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,9,103
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,10,98
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,11,129
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,12,117
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,13,111
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,14,141
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,15,154
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,16,225
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,17,247
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,18,146
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,19,70
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,20,56
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,21,39
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,22,34
1,1.2,5.14429327051725,52.0955725472742,2015-01-09,23,26
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,0,15
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,1,0
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,2,7
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,3,7
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,4,3
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,5,3
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,6,9
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,7,15
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,8,41
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,9,52
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,10,84
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,11,98
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,12,98
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,13,130
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,14,134
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,15,120
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,16,107
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,17,87
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,18,75
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,19,46
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,20,34
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,21,35
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,22,34
1,1.2,5.14429327051725,52.0955725472742,2015-01-10,23,29
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,0,11
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,1,0
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,2,8
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,3,9
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,4,4
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,5,6
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,6,3
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,7,8
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,8,11
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,9,17
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,10,52
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,11,61
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,12,80
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,13,102
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,14,103
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,15,115
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,16,104
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,17,85
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,18,54
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,19,39
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,20,46
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,21,24
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,22,23
1,1.2,5.14429327051725,52.0955725472742,2015-01-11,23,11
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,0,9
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,1,0
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,2,6
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,3,4
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,4,4
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,5,21
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,6,74
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,7,156
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,8,210
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,9,102
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,10,96
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,11,99
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,12,116
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,13,104
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,14,136
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,15,157
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,16,234
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,17,292
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,18,143
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,19,79
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,20,61
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,21,55
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,22,36
1,1.2,5.14429327051725,52.0955725472742,2015-01-12,23,10
1,1.2,5.14429327051725,52.0955725472742,2015-01-13,0,11
1,1.2,5.14429327051725,52.0955725472742,2015-01-13,1,0
1,1.2,5.14429327051725,52.0955725472742,2015-01-13,2,6
1,1.2,5.14429327051725,52.0955725472742,2015-01-13,3,6
1,1.2,5.14429327051725,52.0955725472742,2015-01-13,4,4
1,1.2,5.14429327051725,52.0955725472742,2015-01-13,5,9
1,1.2,5.14429327051725,52.0955725472742,2015-01-13,6,102
1,1.2,5.14429327051725,52.0955725472742,2015-01-13,7,195
