FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_2014.1111691,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240740 609760, 240740 609780, 240760 609780, 240760 609760, 240740 609760))"
zostera_noltei_2014.1122191,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240660 609600, 240660 609620, 240680 609620, 240680 609600, 240660 609600))"
zostera_noltei_2014.1122192,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240680 609600, 240680 609620, 240700 609620, 240700 609600, 240680 609600))"
zostera_noltei_2014.1122193,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240600 609620, 240600 609640, 240620 609640, 240620 609620, 240600 609620))"
zostera_noltei_2014.1122194,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240620 609620, 240620 609640, 240640 609640, 240640 609620, 240620 609620))"
zostera_noltei_2014.1122195,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240640 609620, 240640 609640, 240660 609640, 240660 609620, 240640 609620))"
zostera_noltei_2014.1122196,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240660 609620, 240660 609640, 240680 609640, 240680 609620, 240660 609620))"
zostera_noltei_2014.1122197,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240680 609620, 240680 609640, 240700 609640, 240700 609620, 240680 609620))"
zostera_noltei_2014.1122607,2014,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240880 609060, 240880 609080, 240900 609080, 240900 609060, 240880 609060))"
zostera_noltei_2014.1122608,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240800 609080, 240800 609100, 240820 609100, 240820 609080, 240800 609080))"
zostera_noltei_2014.1122609,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240820 609080, 240820 609100, 240840 609100, 240840 609080, 240820 609080))"
zostera_noltei_2014.1122610,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240840 609080, 240840 609100, 240860 609100, 240860 609080, 240840 609080))"
zostera_noltei_2014.1122611,2014,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240860 609080, 240860 609100, 240880 609100, 240880 609080, 240860 609080))"
zostera_noltei_2014.1122612,2014,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240920 609760, 240920 609780, 240940 609780, 240940 609760, 240920 609760))"
zostera_noltei_2014.1122613,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240800 609100, 240800 609120, 240820 609120, 240820 609100, 240800 609100))"
zostera_noltei_2014.1122614,2014,0.5,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Waddenzee vastelandkwelders,Noord-Groningen,,"POLYGON ((240820 609100, 240820 609120, 240840 609120, 240840 609100, 240820 609100))"
