FID,oid_,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
trend_2006_100.24,0,1700768,17,768,82,94.17,12.17,-1.412,2011,- - - - - -,3,682.4,,,"POLYGON ((20776.26000000164 381135.5489999987, 20817.541999999434 381000.51900000125, 20626.280999999493 380942.0450000018, 20584.9990000017 381077.07499999925, 20776.26000000164 381135.5489999987))"
trend_2006_100.25,0,1700778,17,778,109,118.74,9.74,-0.899,>2013,- - - - - -,3,579.8,,,"POLYGON ((20676.258999999613 381104.5489999987, 20702.54399999976 381018.5780000016, 20511.28299999982 380960.1030000001, 20484.997999999672 381046.07499999925, 20676.258999999613 381104.5489999987))"
trend_2006_100.26,0,1700791,17,791,126,142.27,16.27,-0.776,>2013,- - - - - -,3,555.2,,,"POLYGON ((20557.258999999613 381067.55000000075, 20579.947000000626 380993.33999999985, 20388.686000000685 380934.8660000004, 20365.997999999672 381009.07499999925, 20557.258999999613 381067.55000000075))"
trend_2006_100.27,0,1700802,17,802,133,136.657979,3.657979,-1.037,2006,- - - - - -,3,607.4,,,"POLYGON ((20448.26000000164 381033.55000000075, 20478.57899999991 380934.381000001, 20287.31799999997 380875.9070000015, 20256.9990000017 380975.0760000013, 20448.26000000164 381033.55000000075))"
trend_2006_100.28,0,1700822,17,822,73,83.773076,10.773076,-1.143,2012,- - 3 - - -,3,628.6,,,"POLYGON ((20436.923000000417 381022.9840000011, 20448.870999999344 380909.30999999866, 20249.965999998152 380888.4050000012, 20238.01900000125 381002.0780000016, 20436.923000000417 381022.9840000011))"
trend_2006_100.29,0,1700851,17,851,-3,2.699904,5.699904,-2.622,2005,- - 3 - - -,3,924.4,,,"POLYGON ((20157.923000000417 380989.9840000011, 20185.329999998212 380729.22100000083, 19986.425999999046 380708.31500000134, 19959.01900000125 380969.0789999999, 20157.923000000417 380989.9840000011))"
trend_2006_100.30,0,1700877,17,877,-55,-50.62812,4.37188,-6.34,2003,- - 3 - - -,3,1668,,,"POLYGON ((19899.923000000417 380959.9840000011, 19966.19399999827 380329.45699999854, 19767.289999999106 380308.5520000011, 19701.01900000125 380939.0780000016, 19899.923000000417 380959.9840000011))"
trend_2006_100.31,0,806875,8,6875,170,176.7,6.7,-1.525,2007,- - - - - -,3,705,,,"POLYGON ((94347.27299999818 485584.311999999, 94488.66899999976 485527.18499999866, 94413.74799999967 485341.7479999997, 94272.35200000182 485398.8759999983, 94347.27299999818 485584.311999999))"
trend_2006_100.32,0,806900,8,6900,169,172,3,-1.738,2004,- - - - - -,3,747.6,,,"POLYGON ((94250.27299999818 485352.311999999, 94411.41800000146 485287.20600000024, 94336.49700000137 485101.76900000125, 94175.35200000182 485166.8759999983, 94250.27299999818 485352.311999999))"
trend_2006_100.33,0,806925,8,6925,165,162.6,-2.4,-3.67,-,1 - - - - -,4,1134,,,"POLYGON ((94153.27299999818 485122.311999999, 94493.54899999872 484984.83199999854, 94418.62799999863 484799.39499999955, 94078.35200000182 484936.875, 94153.27299999818 485122.311999999))"
trend_2006_100.34,0,806950,8,6950,167,162.2,-4.8,-3.647,-,1 - - - - -,4,1129.4,,,"POLYGON ((94056.27299999818 484891.311999999, 94394.41699999943 484754.69299999997, 94319.49599999934 484569.256000001, 93981.35200000182 484705.875, 94056.27299999818 484891.311999999))"
trend_2006_100.35,0,806975,8,6975,166,182.1,16.1,-1.556,>2013,- - - - - -,3,711.2,,,"POLYGON ((93960.27299999818 484660.311999999, 94104.54300000146 484602.0229999982, 94029.62099999934 484416.5870000012, 93885.35200000182 484474.875, 93960.27299999818 484660.311999999))"
trend_2006_100.36,0,807000,8,7000,173,181.9,8.9,-2.608,2006,- - - - - -,3,921.6,,,"POLYGON ((93863.27299999818 484429.311999999, 94105.08300000057 484331.61499999836, 94030.16099999845 484146.1779999994, 93788.35200000182 484243.875, 93863.27299999818 484429.311999999))"
trend_2006_100.37,0,807025,8,7025,182,180.9,-1.1,-2.987,-,1 - - - - -,4,997.4,,,"POLYGON ((93766.27299999818 484198.311999999, 94043.22300000116 484086.41699999943, 93968.30200000107 483900.98000000045, 93691.35200000182 484012.875, 93766.27299999818 484198.311999999))"
trend_2006_100.38,0,807050,8,7050,184,180,-4,-2.879,-,1 - - - - -,4,975.8,,,"POLYGON ((93677.56500000134 483982.76900000125, 93942.57899999991 483870.27800000086, 93864.43200000003 483686.1770000011, 93599.41899999976 483798.66800000146, 93677.56500000134 483982.76900000125))"
trend_2006_100.39,0,807075,8,7075,187,180.6,-6.4,-3.021,-,1 - - - - -,4,1004.2,,,"POLYGON ((93572.27299999818 483737.311999999, 93852.375 483624.14400000125, 93777.45399999991 483438.70699999854, 93497.35200000182 483551.8759999983, 93572.27299999818 483737.311999999))"
trend_2006_100.40,0,807100,8,7100,184,187.9,3.9,-2.548,2004,- - - - - -,3,909.6,,,"POLYGON ((93476.27299999818 483507.311999999, 93712.51999999955 483411.86199999973, 93637.59800000116 483226.42599999905, 93401.35200000182 483321.875, 93476.27299999818 483507.311999999))"
trend_2006_100.41,0,807125,8,7125,186,193.9,7.9,-1.758,2007,- - - - - -,3,751.6,,,"POLYGON ((93383.56500000134 483292.76900000125, 93545.3900000006 483224.0789999999, 93467.24399999902 483039.9780000001, 93305.41899999976 483108.66800000146, 93383.56500000134 483292.76900000125))"
trend_2006_100.42,0,807150,8,7150,193,198.2,5.2,-0.133,>2013,- - - - - -,3,426.6,,,"POLYGON ((93282.56500000134 483064.76900000125, 93294.80799999833 483059.5729999989, 93216.66200000048 482875.47199999914, 93204.41899999976 482880.66800000146, 93282.56500000134 483064.76900000125))"
trend_2006_100.43,0,807175,8,7175,201,196.5,-4.5,-0.372,-,1 - - - - -,4,474.4,,,"POLYGON ((93189.12700000033 482851.1039999984, 93223.11100000143 482835.97399999946, 93141.76399999857 482653.2650000006, 93107.78000000119 482668.39499999955, 93189.12700000033 482851.1039999984))"
trend_2006_100.44,0,807200,8,7200,199,200.2,1.2,-0.238,2008,- - - - - -,3,447.6,,,"POLYGON ((93087.12700000033 482620.1039999984, 93108.86899999902 482610.4239999987, 93027.52199999988 482427.71499999985, 93005.77899999917 482437.39499999955, 93087.12700000033 482620.1039999984))"
trend_2006_100.45,0,807225,8,7225,193,206.5,13.5,0.357,-,- - - - - -,1,471.4,,,"POLYGON ((92899.41899999976 482192.66800000146, 92866.55700000003 482206.6169999987, 92944.70300000161 482390.7179999985, 92977.56500000134 482376.76900000125, 92899.41899999976 482192.66800000146))"
trend_2006_100.46,0,807250,8,7250,198,217.3,19.3,1.709,-,- - - - - -,1,741.8,,,"POLYGON ((92803.78000000119 481980.39499999955, 92647.65500000119 482049.9070000015, 92729.00200000033 482232.6160000004, 92885.12700000033 482163.1039999984, 92803.78000000119 481980.39499999955))"
trend_2006_100.47,0,807275,8,7275,214,218.9,4.9,1.229,-,- - - - - -,1,645.8,,,"POLYGON ((92697.41899999976 481734.66800000146, 92584.2890000008 481782.6889999993, 92662.43499999866 481966.7899999991, 92775.56500000134 481918.76900000125, 92697.41899999976 481734.66800000146))"
trend_2006_100.48,0,807300,8,7300,230,227.4,-2.6,2.25,-,1 - - - 5 -,2,850,,,"POLYGON ((92616.41899999976 481550.66800000146, 92409.3049999997 481638.58300000057, 92487.45199999958 481822.68400000036, 92694.56500000134 481734.76900000125, 92616.41899999976 481550.66800000146))"
trend_2006_100.49,0,807325,8,7325,239,219.9,-19.1,1.153,-,1 - - - 5 -,2,630.6,,,"POLYGON ((92522.36600000039 481374.49599999934, 92418.7349999994 481425.0399999991, 92506.40900000185 481604.7989999987, 92610.0399999991 481554.25400000066, 92522.36600000039 481374.49599999934))"
trend_2006_100.50,0,807350,8,7350,228,222.4,-5.6,1.963,-,1 - - - 5 -,2,792.6,,,"POLYGON ((92412.36600000039 481149.49599999934, 92235.93299999833 481235.5480000004, 92323.60700000077 481415.30700000003, 92500.0399999991 481329.25400000066, 92412.36600000039 481149.49599999934))"
trend_2006_100.51,0,807375,8,7375,221,216.3,-4.7,1.322,-,1 - - - 5 -,2,664.4,,,"POLYGON ((92309.36600000039 480938.49500000104, 92190.54500000179 480996.4479999989, 92278.21999999881 481176.20699999854, 92397.0399999991 481118.25400000066, 92309.36600000039 480938.49500000104))"
trend_2006_100.52,0,807400,8,7400,226,205.5,-20.5,-0.298,-,1 - - - 5 -,4,459.6,,,"POLYGON ((92280.0399999991 480880.25499999896, 92306.82400000095 480867.19099999964, 92219.14999999851 480687.43200000003, 92192.36600000039 480700.49599999934, 92280.0399999991 480880.25499999896))"
trend_2006_100.53,0,807425,8,7425,217,199,-18,-0.37,-,1 - - - 5 -,4,474,,,"POLYGON ((92169.0399999991 480655.25499999896, 92202.29600000009 480639.03500000015, 92114.62200000137 480459.27600000054, 92081.36600000039 480475.49599999934, 92169.0399999991 480655.25499999896))"
trend_2006_100.54,0,807450,8,7450,218,195,-23,-0.319,-,1 - - - 5 -,4,463.8,,,"POLYGON ((92059.0399999991 480430.25400000066, 92087.71200000122 480416.26999999955, 92000.03799999878 480236.51099999994, 91971.36600000039 480250.49500000104, 92059.0399999991 480430.25400000066))"
trend_2006_100.55,0,807475,8,7475,199,182.9,-16.1,-3.001,-,1 - - - 5 -,4,1000.2,,,"POLYGON ((91949.0399999991 480206.25400000066, 92218.76799999923 480074.69900000095, 92131.0940000005 479894.94000000134, 91861.36600000039 480026.49500000104, 91949.0399999991 480206.25400000066))"
trend_2006_100.56,0,807500,8,7500,212,189.7,-22.3,-1.123,-,1 - - - 5 -,4,624.6,,,"POLYGON ((91839.0399999991 479980.25400000066, 91939.97500000149 479931.0249999985, 91852.30000000075 479751.2659999989, 91751.36600000039 479800.49500000104, 91839.0399999991 479980.25400000066))"
trend_2006_100.57,0,807525,8,7525,203,190.5,-12.5,-0.831,-,1 - - - 5 -,4,566.2,,,"POLYGON ((91729.0399999991 479755.25400000066, 91803.73000000045 479718.8260000013, 91716.05600000173 479539.06700000167, 91641.36600000039 479575.49599999934, 91729.0399999991 479755.25400000066))"
trend_2006_100.58,0,807550,8,7550,196,190.9,-5.1,-0.563,-,1 - - - 5 -,4,512.6,,,"POLYGON ((91628.3909999989 479546.1009999998, 91678.5549999997 479520.54100000113, 91587.75699999928 479342.33999999985, 91537.59299999848 479367.8999999985, 91628.3909999989 479546.1009999998))"
trend_2006_100.59,0,807575,8,7575,198,187.3,-10.7,-1.217,-,1 - - - 5 -,4,643.4,,,"POLYGON ((91509.0399999991 479307.25400000066, 91618.42300000042 479253.9050000012, 91530.7490000017 479074.1460000016, 91421.36600000039 479127.49599999934, 91509.0399999991 479307.25400000066))"
trend_2006_100.60,0,807600,8,7600,199,190,-9,-1.852,-,1 - - - 5 -,4,770.4,,,"POLYGON ((91398.0399999991 479080.25499999896, 91564.49700000137 478999.06799999997, 91476.82299999893 478819.30900000036, 91310.36600000039 478900.49599999934, 91398.0399999991 479080.25499999896))"
trend_2006_100.61,0,807625,8,7625,189,196.3,7.3,-0.441,>2013,- - - - 5 -,3,488.2,,,"POLYGON ((91288.0399999991 478855.25499999896, 91327.67700000107 478835.9219999984, 91240.00299999863 478656.1640000008, 91200.36600000039 478675.49599999934, 91288.0399999991 478855.25499999896))"
trend_2006_100.62,0,807650,8,7650,197,199.5,2.5,-0.254,2012,- - - - 5 -,3,450.8,,,"POLYGON ((91178.0399999991 478631.25499999896, 91200.87000000104 478620.12000000104, 91113.1959999986 478440.36100000143, 91090.36600000039 478451.49599999934, 91178.0399999991 478631.25499999896))"
trend_2006_100.63,0,807675,8,7675,198,208.1,10.1,0.969,-,- - - - 5 -,1,593.8,,,"POLYGON ((90980.36600000039 478226.49500000104, 90893.27299999818 478268.97399999946, 90980.94700000063 478448.7320000008, 91068.0399999991 478406.25400000066, 90980.36600000039 478226.49500000104))"
trend_2006_100.64,0,1602830,16,2830,1,35.18,34.18,0.83,-,- - - 4 - -,1,566,,,"POLYGON ((23277.335999999195 389798.2520000003, 23206.190999999642 389755.50400000066, 23103.184000000358 389926.936999999, 23174.32800000161 389969.68499999866, 23277.335999999195 389798.2520000003))"
trend_2006_100.65,0,1602850,16,2850,0,35.12,35.12,-0.627,>2013,- - - 4 - -,3,525.4,,,"POLYGON ((23276.32800000161 389797.6860000007, 23330.072000000626 389829.9789999984, 23433.079999998212 389658.5450000018, 23379.335999999195 389626.2520000003, 23276.32800000161 389797.6860000007))"
trend_2006_100.66,0,1602870,16,2870,12,41.21078,29.21078,-0.999,>2013,- - - 4 - -,3,599.8,,,"POLYGON ((23378.32800000161 389625.68499999866, 23463.958999998868 389677.13800000027, 23566.96700000018 389505.7039999999, 23481.335999999195 389454.2520000003, 23378.32800000161 389625.68499999866))"
trend_2006_100.67,0,1602890,16,2890,21,40.39,19.39,-3.44,2008,- - - 4 - -,3,1088,,,"POLYGON ((23481.32800000161 389453.6860000007, 23776.19399999827 389630.8590000011, 23879.20100000128 389459.42500000075, 23584.335999999195 389282.2520000003, 23481.32800000161 389453.6860000007))"
trend_2006_100.68,0,1602910,16,2910,31,50.78,19.78,-1.947,>2013,- - - 4 - -,3,789.4,,,"POLYGON ((23583.32800000161 389281.68499999866, 23750.219000000507 389381.9629999995, 23853.227000001818 389210.5300000012, 23686.335999999195 389110.2520000003, 23583.32800000161 389281.68499999866))"
trend_2006_100.69,0,1602930,16,2930,48,62.76,14.76,-1.496,2012,- - - 4 - -,3,699.2,,,"POLYGON ((23685.32800000161 389110.6860000007, 23813.55999999866 389187.7349999994, 23916.56799999997 389016.3020000011, 23788.335999999195 388939.2520000003, 23685.32800000161 389110.6860000007))"
trend_2006_100.70,0,1700011,17,11,243,270.45,27.45,0.143,-,- - - - - -,1,428.6,,,"POLYGON ((28445.320000000298 381351.66000000015, 28452.68499999866 381363.91699999943, 28624.118999999017 381260.91000000015, 28616.754000000656 381248.65199999884, 28445.320000000298 381351.66000000015))"
trend_2006_100.71,0,1700031,17,31,197,220.628321,23.628321,-2.649,2011,- - 3 - - -,3,929.8,,,"POLYGON ((28445.754000000656 381351.65199999884, 28309.320000000298 381124.58900000155, 28137.88699999824 381227.59600000083, 28274.320000000298 381454.66000000015, 28445.754000000656 381351.65199999884))"
trend_2006_100.72,0,1700051,17,51,157,174.85627,17.85627,-5.63,2006,- - 3 - - -,3,1526,,,"POLYGON ((28274.754000000656 381454.65199999884, 27984.787000000477 380972.06700000167, 27813.35399999842 381075.07499999925, 28103.320000000298 381557.66000000015, 28274.754000000656 381454.65199999884))"
trend_2006_100.73,0,1700071,17,71,179,188.234438,9.234438,-2.222,2007,- - 3 - - -,3,844.4,,,"POLYGON ((28102.754000000656 381557.65199999884, 27988.311999998987 381367.19000000134, 27816.879000000656 381470.1970000006, 27931.320000000298 381660.66000000015, 28102.754000000656 381557.65199999884))"
trend_2006_100.74,0,1700146,17,146,139,170.095714,31.095714,0.734,-,- - - - - -,1,546.8,,,"POLYGON ((27288.3209999986 382047.66000000015, 27326.1240000017 382110.5760000013, 27497.55799999833 382007.56799999997, 27459.754000000656 381944.65199999884, 27288.3209999986 382047.66000000015))"
trend_2006_100.75,0,1700161,17,161,108,130.78754,22.78754,0.628,-,- - - - - -,1,525.6,,,"POLYGON ((27160.3209999986 382124.66000000015, 27192.664999999106 382178.48999999836, 27364.098000001162 382075.4829999991, 27331.754000000656 382021.65199999884, 27160.3209999986 382124.66000000015))"
trend_2006_100.76,0,1700171,17,171,106,121.39482,15.39482,-0.116,>2013,- - - - - -,3,423.2,,,"POLYGON ((26877.20100000128 382225.36400000006, 26875.585999999195 382213.8770000003, 26677.53299999982 382241.7109999992, 26679.14699999988 382253.19900000095, 26877.20100000128 382225.36400000006))"
trend_2006_100.77,0,1700188,17,188,104,121.73878,17.73878,-0.344,>2013,- - - - - -,3,468.8,,,"POLYGON ((26728.20300000161 382246.04399999976, 26722.8209999986 382212.06700000167, 26525.284000001848 382243.3539999984, 26530.664999999106 382277.33100000024, 26728.20300000161 382246.04399999976))"
trend_2006_100.78,0,1700208,17,208,98,103.97272,5.97272,-0.806,2010,- - - - - -,3,561.2,,,"POLYGON ((26536.20300000161 382276.04399999976, 26523.594000000507 382196.4360000007, 26326.05600000173 382227.72300000116, 26338.664999999106 382307.33100000024, 26536.20300000161 382276.04399999976))"
trend_2006_100.79,0,1700230,17,230,78,96.00641,18.00641,-2.213,2011,- - - - - -,3,842.6,,,"POLYGON ((26318.20300000161 382309.04399999976, 26283.583999998868 382090.4690000005, 26086.04600000009 382121.756000001, 26120.664999999106 382340.33100000024, 26318.20300000161 382309.04399999976))"
trend_2006_100.80,0,1700251,17,251,70,97.20907,27.20907,-0.851,>2013,- - - - - -,3,570.2,,,"POLYGON ((26105.201999999583 382341.04399999976, 26091.890000000596 382256.9919999987, 25894.352000001818 382288.27899999917, 25907.664999999106 382372.33100000024, 26105.201999999583 382341.04399999976))"
trend_2006_100.81,0,1700271,17,271,75,109.62793,34.62793,-4.049,2011,- - 3 - - -,3,1209.8,,,"POLYGON ((25908.201999999583 382371.04399999976, 25844.86199999973 381971.12900000066, 25647.324000000954 382002.41600000113, 25710.664999999106 382402.33100000024, 25908.201999999583 382371.04399999976))"
trend_2006_100.82,0,1700290,17,290,66,64.95,-1.05,-6.844,-,1 - 3 - - -,4,1768.8,,,"POLYGON ((25725.201999999583 382399.04399999976, 25618.13800000027 381723.0700000003, 25420.60099999979 381754.3570000008, 25527.664999999106 382430.33100000024, 25725.201999999583 382399.04399999976))"
trend_2006_100.83,0,1700308,17,308,76,69.27,-6.73,-6.308,-,1 - 3 - - -,4,1661.6,,,"POLYGON ((25542.20300000161 382427.04399999976, 25443.52400000021 381804.01000000164, 25245.98600000143 381835.2969999984, 25344.664999999106 382458.33100000024, 25542.20300000161 382427.04399999976))"
trend_2006_100.84,0,1700324,17,324,77,73.09,-3.91,-3.342,-,1 - 3 - - -,4,1068.4,,,"POLYGON ((25384.20300000161 382451.04399999976, 25331.92199999839 382120.95899999887, 25134.383999999613 382152.24599999934, 25186.664999999106 382482.33100000024, 25384.20300000161 382451.04399999976))"
trend_2006_100.85,0,1700336,17,336,78,84.61665,6.61665,-2.045,2006,- - 3 - - -,3,809,,,"POLYGON ((25253.20100000128 382472.36400000006, 25224.73999999836 382269.8539999984, 25026.686000000685 382297.6889999993, 25055.14699999988 382500.19900000095, 25253.20100000128 382472.36400000006))"
trend_2006_100.86,0,1700352,17,352,75,81.58512,6.58512,-1.006,2009,- - 3 - - -,3,601.2,,,"POLYGON ((24886 382507.5379999988, 24893.017999999225 382407.18299999833, 24693.504999998957 382393.2320000008, 24686.48800000176 382493.5870000012, 24886 382507.5379999988))"
trend_2006_100.87,0,1700373,17,373,67,82.00803,15.00803,-0.479,>2013,- - 3 - - -,3,495.8,,,"POLYGON ((24672.0009999983 382493.5379999988, 24675.34200000018 382445.75499999896, 24475.82899999991 382431.8029999994, 24472.48800000176 382479.5870000012, 24672.0009999983 382493.5379999988))"
trend_2006_100.88,0,1700396,17,396,59,67.5141,8.5141,-0.63,>2013,- - 3 - - -,3,526,,,"POLYGON ((24442.0009999983 382479.5379999988, 24446.394999999553 382416.69099999964, 24246.881999999285 382402.73999999836, 24242.48800000176 382465.5870000012, 24442.0009999983 382479.5379999988))"
trend_2006_100.89,0,1700413,17,413,49,53.40609,4.40609,-0.637,2009,- - 3 - - -,3,527.4,,,"POLYGON ((24269 382469.5379999988, 24273.44399999827 382405.9930000007, 24073.93100000173 382392.04199999943, 24069.48800000176 382455.5870000012, 24269 382469.5379999988))"
trend_2006_100.90,0,1700421,17,421,87,90.500709,3.500709,-0.227,>2013,- - 3 - - -,3,445.4,,,"POLYGON ((23746.6790000014 382336.66000000015, 23758.370999999344 382317.2030000016, 23586.936999998987 382214.1950000003, 23575.245999999344 382233.65300000086, 23746.6790000014 382336.66000000015))"
trend_2006_100.91,0,1700441,17,441,157,166.558178,9.558178,-0.734,>2013,- - - - - -,3,546.8,,,"POLYGON ((23574.679999999702 382234.66000000015, 23612.482999999076 382171.743999999, 23441.050000000745 382068.73600000143, 23403.245999999344 382131.65300000086, 23574.679999999702 382234.66000000015))"
trend_2006_100.92,0,1700461,17,461,95,105.933585,10.933585,-0.255,>2013,- - - - - -,3,451,,,"POLYGON ((23402.6790000014 382133.66000000015, 23415.813000001013 382111.8020000011, 23244.379000000656 382008.7950000018, 23231.245999999344 382030.65199999884, 23402.6790000014 382133.66000000015))"
trend_2006_100.93,0,1700483,17,483,47,64.93,17.93,-0.297,>2013,- - - - - -,3,459.4,,,"POLYGON ((23212.679999999702 382020.66000000015, 23227.97599999979 381995.2019999996, 23056.54300000146 381892.1950000003, 23041.245999999344 381917.65199999884, 23212.679999999702 382020.66000000015))"
