OBJECTID,OP_TALUD,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
27,Nee,W0662,Waterschap Vallei en Veluwe,bestaand,0,gesloten verharding: cementbeton,1.891,283,,2020/10/07 08:54:40+00,1.8911925,7.97600809014096
28,Nee,G1979,Eemsdelta,bestaand,0,erf,3869.825,283,,2021/01/12 18:20:06+00,3869.824851,517.675040602271
29,Nee,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,open verharding: betonstraatstenen,45.618,283,,2018/06/08 17:08:36+00,45.6179535,30.3902171324717
30,Nee,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,gesloten verharding: asfalt,41.2,283,,2018/06/08 17:08:36+00,41.1998135,25.8978318549502
31,Nee,W0646,Waterschap Hunze en Aa's,bestaand,0,open verharding,6.705,283,,2015/08/18 12:16:04+00,6.704876,27.8647679554178
32,Nee,W0646,Waterschap Hunze en Aa's,bestaand,0,open verharding,10.747,283,,2015/08/18 12:15:58+00,10.7474825,16.3402897851583
33,Nee,W0646,Waterschap Hunze en Aa's,bestaand,0,half verhard,787.471,283,,2018/12/12 12:30:17+00,787.4712,753.38710499562
34,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,2.971,283,,2015/08/18 10:51:19+00,2.968962945,6.66880540028062
35,Nee,W0646,Waterschap Hunze en Aa's,bestaand,0,gesloten verharding: cementbeton,1007.839,283,,2018/12/12 12:30:17+00,1007.83854,590.340914752572
36,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,5.9,283,,2015/08/18 10:51:19+00,5.89923044,9.37006845041654
37,Nee,G0037,Stadskanaal,bestaand,0,erf,356.196,283,,2015/06/25 16:00:54+00,356.166759565,125.066914223131
38,,L0004,Prorail,bestaand,1,gesloten verharding,3.301,283,gerealiseerd,2022/05/31 09:07:13+00,3.3008245,22.8039080685765
39,Nee,G1979,Eemsdelta,bestaand,0,erf,2777.281,283,,2022/11/15 08:45:57+00,2777.280829,1034.8742116215
40,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,5.876,283,,2016/11/08 15:20:47+00,5.873931635,9.35721433497636
41,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,5.997,283,,2015/06/25 16:00:54+00,5.9945711,9.44874274477898
42,Nee,G0363,Amsterdam,bestaand,0,gesloten verharding,0.655,283,,2020/07/02 06:58:35+00,0.6553085,6.31990805691718
43,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,124.964,283,,2022/10/04 16:13:34+00,124.93816669,123.473831341277
44,Nee,P0020,Groningen,bestaand,0,open verharding: betonstraatstenen,73.818,283,,2020/07/01 20:37:56+00,73.8178815,44.3577249009176
45,Nee,G0037,Stadskanaal,bestaand,0,erf,214.663,283,,2015/06/25 16:00:54+00,214.662755,119.745324002063
46,Nee,G0037,Stadskanaal,bestaand,0,onverhard,28.777,283,,2022/04/06 10:47:19+00,28.7765315,26.3074832450787
47,Nee,G1979,Eemsdelta,bestaand,0,open verharding,26.888,283,,2021/01/12 18:20:06+00,26.8881765,20.7464262275941
48,Nee,G0037,Stadskanaal,bestaand,0,erf,1531.7,283,,2015/06/25 16:09:58+00,1531.6998975,274.727742397983
49,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,5.846,283,,2015/08/18 10:51:19+00,5.844808305,9.31829921815915
50,Nee,G1979,Eemsdelta,bestaand,0,erf,2489.764,283,,2021/01/12 18:20:06+00,2489.7641985,381.70158796748
51,Nee,G0363,Amsterdam,bestaand,0,onverhard,3.322,283,,2020/07/02 06:58:35+00,3.322485,7.29120973041956
52,Nee,G0037,Stadskanaal,bestaand,0,erf,487.807,283,,2015/06/25 16:09:58+00,487.8067605,213.162545944139
53,Nee,G0753,Best,bestaand,0,erf,2995.285,283,,2020/06/18 11:40:00+00,2995.284622,938.602067106868
54,Nee,G0753,Best,bestaand,0,erf,617.129,283,,2018/07/09 16:11:47+00,617.129498,276.025286258684
55,Nee,G0828,Oss,bestaand,0,erf,468.871,283,,2017/11/07 09:14:46+00,468.870882,106.521342071401
56,Nee,G0753,Best,bestaand,0,erf,5.05,283,,2015/02/20 14:38:19+00,5.0504075,10.2557471427909
57,Nee,G0753,Best,bestaand,0,erf,359.493,283,,2018/06/11 08:27:52+00,359.492738,86.636958045178
58,Nee,G0753,Best,bestaand,0,erf,6.042,283,,2015/02/20 14:38:19+00,6.041876,11.9821792096487
59,Nee,G0753,Best,bestaand,0,erf,45.819,283,,2015/10/21 17:02:47+00,45.819101,28.8789928850075
60,Nee,G0753,Best,bestaand,0,erf,703.514,283,,2022/11/25 11:44:24+00,703.5138805,224.699205303968
61,Nee,G0828,Oss,bestaand,0,erf,14.951,283,,2015/01/05 13:32:02+00,14.950997,20.2132521939425
62,Nee,G0753,Best,bestaand,0,erf,27.182,283,,2015/02/20 14:38:19+00,27.1815575,25.151332513003
63,Nee,G0753,Best,bestaand,0,erf,96.39,283,,2020/12/11 09:48:29+00,96.3903,126.570333848688
64,Nee,G0753,Best,bestaand,0,erf,708.333,283,,2016/03/23 16:08:23+00,708.333364,222.367129668427
65,Nee,G0753,Best,bestaand,0,erf,26.35,283,,2015/02/20 14:38:19+00,26.3499575,38.7724434352852
66,Nee,G0753,Best,bestaand,0,erf,24.199,283,,2015/02/20 14:38:19+00,24.198508,20.6412695007869
67,Nee,G0753,Best,bestaand,0,erf,167.951,283,,2022/01/18 14:36:48+00,167.9513745,82.0646526507881
68,Nee,G0753,Best,bestaand,0,onverhard,89.87,283,,2015/02/20 14:38:19+00,89.870344,34.3877297424998
69,Nee,G0753,Best,bestaand,0,erf,255.384,283,,2020/06/18 11:40:00+00,255.383965,147.168600203133
70,Nee,G0753,Best,bestaand,0,erf,4.216,283,,2015/02/20 14:38:19+00,4.215525,8.21303228531144
71,Nee,G0753,Best,bestaand,0,erf,89.217,283,,2015/02/20 14:38:19+00,89.216799,54.153518745613
72,Nee,G0753,Best,bestaand,0,erf,721.411,283,,2020/08/03 13:54:46+00,721.4110325,254.467281822714
73,Nee,G0753,Best,bestaand,0,erf,26.948,283,,2015/02/20 14:38:19+00,26.9481885,21.3438291699921
74,Nee,G0753,Best,bestaand,0,erf,49.256,283,,2021/06/18 10:45:47+00,49.256164,31.9348064834826
75,Nee,G1883,Sittard-Geleen,bestaand,0,erf,7541.759,283,,2022/05/30 14:14:09+00,7541.662910225,810.997533482638
76,Nee,G1979,Eemsdelta,bestaand,0,open verharding,49.02,283,,2021/01/12 18:20:06+00,49.0202795,28.1713186340224
77,Nee,G0037,Stadskanaal,bestaand,0,erf,172.54,283,,2019/12/09 15:30:07+00,172.539933,117.621957626877
78,Nee,W0646,Waterschap Hunze en Aa's,bestaand,0,open verharding,2.14,283,,2018/12/12 12:30:17+00,2.1398155,6.86512320254012
79,Nee,G0753,Best,bestaand,0,erf,10.719,283,,2015/07/01 16:20:08+00,10.7194115,43.4228424465329
80,Nee,G0753,Best,bestaand,0,erf,2649.787,283,,2021/02/23 16:25:51+00,2649.7869385,441.779139183313
81,Nee,G0753,Best,bestaand,0,erf,446.418,283,,2017/11/27 16:46:32+00,446.418218,165.173783124457
82,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,6.095,283,,2021/06/17 16:04:20+00,6.093456,9.55903819987177
83,Nee,G0037,Stadskanaal,bestaand,0,erf,10943.522,283,,2021/04/07 15:26:40+00,10943.50550418,2257.9100293669
84,Nee,G1731,Midden-Drenthe,bestaand,0,erf,8312.769,283,,2017/09/08 15:16:49+00,8316.316339465,387.918173666256
85,Nee,G0450,Uitgeest,bestaand,0,open verharding: tegels,37.764,283,,2022/05/31 09:40:03+00,37.764028,77.8781163828088
86,Nee,G1979,Eemsdelta,bestaand,0,erf,38558.534,283,,2021/10/15 09:44:39+00,38558.533893,2983.01085050407
87,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,5.889,283,,2015/06/25 16:00:54+00,5.887220585,9.36890304075994
88,Nee,G1979,Eemsdelta,bestaand,0,erf,7242.009,283,,2022/07/01 11:08:30+00,7242.0092625,1510.45218888188
89,Nee,G1979,Eemsdelta,bestaand,0,erf,4874.923,283,,2021/01/12 18:20:06+00,4874.923048,611.277266374323
90,Nee,G1979,Eemsdelta,bestaand,0,erf,8.884,283,,2021/01/12 14:26:32+00,8.883905,19.0337336731808
91,Nee,G1979,Eemsdelta,bestaand,0,open verharding,5.015,283,,2021/01/12 14:26:32+00,5.0152495,11.5627264543517
92,Nee,G1979,Eemsdelta,bestaand,0,open verharding,2.993,283,,2021/01/12 14:26:32+00,2.993302,7.57829773080803
93,Nee,G1979,Eemsdelta,bestaand,0,erf,555.602,283,,2021/01/12 11:03:42+00,555.602128,349.108694008441
94,Nee,G1979,Eemsdelta,bestaand,0,erf,40.751,283,,2021/01/12 14:26:32+00,40.751394,31.2683553722779
95,Nee,W0646,Waterschap Hunze en Aa's,bestaand,0,half verhard,325.667,283,,2018/11/27 15:58:02+00,325.666784,105.497998970468
96,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,5.995,283,,2015/06/25 16:00:54+00,5.993467125,9.48266894249384
97,Nee,G0037,Stadskanaal,bestaand,0,erf,19.982,283,,2015/06/25 16:09:58+00,19.9819945,18.6723922736121
98,Nee,G0160,Hardenberg,bestaand,0,zand,41.896,283,,2022/05/09 15:32:55+00,41.88714166,23.8923480630189
99,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,449.891,283,,2015/06/25 16:00:54+00,449.888542045,379.265427650454
100,Nee,W0647,Waterschap Noorderzijlvest,bestaand,0,half verhard: grasklinkers,9.785,283,,2020/07/01 12:57:09+00,9.784606,40.1698028683213
101,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,6.027,283,,2015/06/25 16:00:54+00,6.02480765,9.40399964869217
102,Nee,W0647,Waterschap Noorderzijlvest,bestaand,0,gesloten verharding: cementbeton,59.872,283,,2018/07/06 12:04:08+00,59.871996,198.401306064374
103,Nee,G1979,Eemsdelta,bestaand,0,erf,11454.74,283,,2022/11/30 12:58:03+00,11454.73964,2109.62427142116
104,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,2.087,283,,2015/08/18 10:51:19+00,2.087075,5.77903806219314
105,Nee,W0647,Waterschap Noorderzijlvest,bestaand,0,open verharding,12.602,283,,2020/07/01 12:57:09+00,12.602082,16.6009627729876
106,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,6.078,283,,2015/06/25 16:00:54+00,6.076862935,9.5084063000726
107,Nee,G0160,Hardenberg,bestaand,0,gesloten verharding: kunststof,93.502,283,,2022/05/09 15:32:55+00,93.5017035,40.5469231241549
108,Nee,G0160,Hardenberg,bestaand,0,erf,13.466,283,,2022/05/09 15:32:55+00,13.4659465,19.8535635722038
109,Nee,G0037,Stadskanaal,bestaand,0,erf,11448.204,283,,2022/06/16 12:47:15+00,11448.203692825,1695.21907763126
110,Nee,G1979,Eemsdelta,bestaand,0,open verharding,23.319,283,,2021/01/12 18:20:06+00,23.3187645,22.6577347767864
111,Nee,G0213,Brummen,bestaand,0,erf,329.11,283,,2023/01/16 09:01:46+00,329.1099385,145.356639600621
112,Ja,W0647,Waterschap Noorderzijlvest,bestaand,0,open verharding,512.713,283,,2015/08/18 13:13:23+00,512.712807,275.003724844676
113,Nee,G0037,Stadskanaal,bestaand,0,erf,40.143,283,,2015/06/25 16:09:58+00,40.142782,30.8524519626583
114,Nee,W0646,Waterschap Hunze en Aa's,bestaand,0,open verharding,12.756,283,,2015/08/18 12:15:57+00,12.7561605,16.6542531908056
115,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,3.801,283,,2015/06/25 16:00:54+00,3.799146275,7.37509921979218
116,Nee,G0213,Brummen,bestaand,0,erf,356.909,283,,2023/01/16 09:01:46+00,356.908988,132.526571694126
117,Nee,G0213,Brummen,bestaand,0,erf,278.323,283,,2021/03/24 13:46:44+00,278.3226665,126.715149185459
118,,L0004,Prorail,bestaand,0,half verhard,1428.987,283,,2021/03/26 14:35:08+00,1429.161032915,434.82566082785
119,Nee,W0647,Waterschap Noorderzijlvest,bestaand,0,open verharding,62.421,283,,2015/08/18 12:00:06+00,62.4213,48.9309960693407
120,Nee,G0037,Stadskanaal,bestaand,0,erf,85.7,283,,2015/06/25 16:09:58+00,85.700136,48.8972060606623
121,Nee,W0646,Waterschap Hunze en Aa's,bestaand,0,open verharding,453.422,283,,2015/08/18 12:14:47+00,453.42197,151.60801254634
122,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,5.857,283,,2015/06/25 16:00:54+00,5.8558629,9.36482876818106
123,Nee,W0646,Waterschap Hunze en Aa's,bestaand,0,half verhard,135.323,283,,2018/12/12 12:30:17+00,135.323122,79.5328611642946
124,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,5.759,283,,2015/08/18 10:51:19+00,5.757624195,9.2499788721106
125,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,5.918,283,,2015/06/25 16:00:54+00,5.91607776,9.36882470695775
126,,L0004,Prorail,bestaand,0,gesloten verharding,680.685,283,,2021/12/13 09:58:49+00,680.6854705,170.939415768023
127,Nee,W0646,Waterschap Hunze en Aa's,bestaand,0,open verharding,2.815,283,,2015/08/18 12:16:09+00,2.814903,7.63996610535213
128,,L0004,Prorail,bestaand,0,open verharding,4.636,283,,2021/01/08 15:15:47+00,4.636462,8.70780138028172
129,,L0004,Prorail,bestaand,0,open verharding,4.348,283,,2022/01/14 08:40:06+00,4.34803,10.2088462679481
130,Nee,W0646,Waterschap Hunze en Aa's,bestaand,0,open verharding,4.655,283,,2015/08/18 12:16:06+00,4.655125,9.65965084949857
131,Nee,G0037,Stadskanaal,bestaand,0,onverhard: zand,5.975,283,,2015/06/25 16:00:54+00,5.97296384,9.44909616235567
132,,L0004,Prorail,bestaand,1,gesloten verharding,17.912,283,,2020/06/12 10:11:01+00,17.9118765,23.124974090367
133,Nee,W0646,Waterschap Hunze en Aa's,bestaand,0,open verharding,256.684,283,,2018/08/29 11:22:46+00,256.683517,136.694917442875
134,Nee,G0753,Best,bestaand,0,erf,837.505,283,,2018/04/04 09:24:39+00,837.5050035,273.424504436274
135,Nee,G0753,Best,bestaand,0,erf,92.558,283,,2015/02/20 14:38:19+00,92.55802,124.240066594914
136,Nee,G0753,Best,bestaand,0,erf,4.991,283,,2015/07/01 16:20:08+00,4.9906775,14.9566281445091
137,Nee,G0753,Best,bestaand,0,erf,13.035,283,,2015/02/20 14:38:19+00,13.035256,15.5836890248777
138,Nee,G0518,'s-Gravenhage,bestaand,0,gesloten verharding,154.536,283,,2015/08/17 14:10:50+00,154.5361215,49.781738217148
139,Nee,G0518,'s-Gravenhage,bestaand,0,erf,56.308,283,,2018/12/17 10:38:00+00,56.3078895,30.749306605116
140,Nee,G0753,Best,bestaand,0,onverhard,30.566,283,,2019/10/22 09:29:19+00,30.5655915,22.2444020317671
141,Nee,G0753,Best,bestaand,0,erf,521.355,283,,2015/02/20 14:38:19+00,521.354661,226.53008598726
142,Nee,G0753,Best,bestaand,0,erf,254.517,283,,2022/11/25 11:44:24+00,254.51674,78.4038037652343
143,Nee,G0753,Best,bestaand,0,erf,628.232,283,,2022/03/01 08:13:56+00,628.232492,256.574009786021
144,Nee,G0753,Best,bestaand,0,erf,480.232,283,,2016/03/23 16:08:23+00,480.2317865,193.299248558194
145,Nee,G0753,Best,bestaand,0,erf,46.653,283,,2015/02/20 14:38:19+00,46.6531205,33.1303954110549
146,Nee,G0753,Best,bestaand,0,erf,327.1,283,,2015/02/20 14:38:19+00,327.099898,162.077825782897
147,Nee,G0753,Best,bestaand,0,erf,160.139,283,,2015/02/20 14:38:19+00,160.13905,92.7117320312258
148,Nee,G0753,Best,bestaand,0,erf,200.288,283,,2021/12/07 15:24:11+00,200.28821,61.6420947716527
149,Nee,L0004,Prorail,bestaand,0,gesloten verharding,91.517,283,,2019/07/24 07:36:41+00,91.5174245,38.3886567398415
150,Nee,G0342,Soest,bestaand,0,erf,7.673,283,,2022/08/09 15:23:37+00,7.6730225,11.7076689167402
151,Nee,G0518,'s-Gravenhage,bestaand,0,erf,1444.941,283,,2015/04/10 17:39:52+00,1444.9411545,221.99190841079
152,Nee,G0518,'s-Gravenhage,bestaand,0,erf,131.361,283,,2015/08/17 14:26:55+00,131.3608305,45.8724222489415
153,Nee,G0753,Best,bestaand,0,erf,833.409,283,,2015/04/15 13:41:27+00,833.409175,347.398465709941
154,,G0439,Purmerend,bestaand,0,erf,4089.483,283,,2022/10/14 15:21:08+00,4089.565342445,1370.9192308552
155,Nee,G0753,Best,bestaand,0,erf,3.221,283,,2015/02/20 14:38:19+00,3.220657,9.11284642979875
156,Nee,G0753,Best,bestaand,0,erf,188.462,283,,2022/11/25 11:44:24+00,188.461869,85.3622256859185
157,Nee,G0753,Best,bestaand,0,erf,782.466,283,,2015/02/20 14:38:19+00,782.466458,185.954007941078
158,Nee,G0753,Best,bestaand,0,erf,24.122,283,,2015/02/20 14:38:19+00,24.122348,19.6705235556069
159,Nee,G0753,Best,bestaand,0,erf,14.843,283,,2015/02/20 14:38:19+00,14.842854,78.4348511179321
160,Nee,G0983,Venlo,bestaand,0,erf,295.847,283,,2021/02/24 08:20:45+00,295.4724906,60.9538758783342
161,Nee,G0753,Best,bestaand,0,erf,284.476,283,,2015/02/20 14:38:19+00,284.4761625,67.8435328985574
162,Nee,G0753,Best,bestaand,0,erf,52.916,283,,2015/02/20 14:38:19+00,52.916445,29.9851638535326
163,Nee,G0753,Best,bestaand,0,erf,177.886,283,,2015/02/20 14:38:19+00,177.886287,119.087887329694
164,Nee,G0753,Best,bestaand,0,erf,182.232,283,,2022/06/14 09:50:37+00,182.2318235,93.8076338036446
165,Nee,G0753,Best,bestaand,0,erf,10.722,283,,2015/02/20 14:38:19+00,10.7218,14.9805469561106
166,,L0004,Prorail,bestaand,0,gesloten verharding,0.236,283,gerealiseerd,2022/05/30 12:33:05+00,0.236322,3.0128477312874
167,Nee,G0753,Best,bestaand,0,erf,183.726,283,,2015/02/20 14:38:19+00,183.7256185,136.18214965108
168,Nee,G0753,Best,bestaand,0,erf,2909.144,283,,2022/03/01 08:13:56+00,2909.1439375,860.605824869428
169,Nee,G0753,Best,bestaand,0,erf,132.204,283,,2015/02/20 14:38:19+00,132.2038525,106.248939980182
170,Nee,G0753,Best,bestaand,0,erf,2.18,283,,2015/02/20 14:38:19+00,2.179939,10.5823325440993
171,Nee,G0753,Best,bestaand,0,erf,3526.363,283,,2022/05/04 15:04:58+00,3526.362651,501.49334329614
172,Nee,G0753,Best,bestaand,0,erf,10.625,283,,2015/07/01 16:20:08+00,10.625166,25.4046550850087
173,Nee,G0753,Best,bestaand,0,erf,1203.039,283,,2015/02/20 14:38:19+00,1203.0391965,138.734170978029
174,Nee,G0753,Best,bestaand,0,onverhard,28.224,283,,2015/02/20 14:38:19+00,28.2236385,18.8536100300082
175,Nee,G0753,Best,bestaand,0,erf,1113.688,283,,2021/02/23 16:25:51+00,1113.6875475,227.680343046757
176,Nee,G0753,Best,bestaand,0,erf,752.247,283,,2015/02/20 14:38:19+00,752.246996,169.420763771167
177,Nee,G0753,Best,bestaand,0,erf,65.493,283,,2015/07/01 16:20:08+00,65.493172,42.6883078560035
178,Nee,G0753,Best,bestaand,0,erf,728.659,283,,2016/03/15 13:54:27+00,728.658892,171.986978870212
179,Nee,G0753,Best,bestaand,0,erf,67.407,283,,2015/02/20 14:38:19+00,67.406674,57.5321166970273
180,Nee,G0753,Best,bestaand,0,erf,27.498,283,,2017/05/08 13:03:35+00,27.4981975,21.7139339129248
181,Nee,G0753,Best,bestaand,0,erf,23.957,283,,2015/07/01 16:20:08+00,23.9566595,88.1800185203302
182,Nee,G0753,Best,bestaand,0,erf,263.105,283,,2015/02/20 14:38:19+00,263.1053775,176.73578601331
183,Nee,G0753,Best,bestaand,0,erf,269.635,283,,2015/02/20 14:38:19+00,269.635489,113.38689475054
184,Nee,G0753,Best,bestaand,0,erf,42.797,283,,2015/07/01 16:20:08+00,42.796922,159.437609027056
185,Nee,G0753,Best,bestaand,0,erf,16.591,283,,2015/07/01 16:20:08+00,16.590514,20.4719347672602
186,Nee,G0753,Best,bestaand,0,erf,20.956,283,,2015/02/20 14:38:19+00,20.9555835,22.0786981998043
187,Nee,G0753,Best,bestaand,0,erf,1792.904,283,,2015/02/20 14:38:19+00,1792.9041095,1143.58228231893
188,Nee,G0753,Best,bestaand,0,erf,5.591,283,,2015/07/01 16:20:08+00,5.5911655,20.1081920269642
189,Nee,G0753,Best,bestaand,0,erf,1497.476,283,,2022/11/25 11:44:24+00,1497.475853,536.243684267398
190,Nee,G0753,Best,bestaand,0,erf,604.97,283,,2021/07/13 09:25:40+00,604.970011,320.462728050263
191,Nee,G0753,Best,bestaand,0,erf,5.872,283,,2018/08/24 11:26:31+00,5.8723265,19.8702083966289
192,Nee,G0518,'s-Gravenhage,bestaand,0,erf,32.93,283,,2015/08/17 14:25:26+00,32.929639,26.1997536072521
193,Nee,G0518,'s-Gravenhage,bestaand,0,erf,1272.454,283,,2018/05/07 10:42:01+00,1272.454265,287.572315298667
194,Nee,G0518,'s-Gravenhage,bestaand,0,erf,69.897,283,,2015/08/17 14:28:57+00,69.8969265,33.8826240905892
195,Nee,G0518,'s-Gravenhage,bestaand,0,erf,1.371,283,,2015/08/18 05:00:00+00,1.37061,6.96561370119506
196,Nee,G0518,'s-Gravenhage,bestaand,0,erf,28.029,283,,2015/08/17 14:24:12+00,28.0288745,24.8458525107256
197,Nee,G0518,'s-Gravenhage,bestaand,0,erf,1197.584,283,,2020/12/30 21:09:13+00,1197.5841635,467.780063907798
198,Nee,G0518,'s-Gravenhage,bestaand,0,erf,64.981,283,,2015/08/17 14:13:32+00,64.981409,37.5498168203509
199,Nee,G0753,Best,bestaand,0,erf,690.386,283,,2021/10/18 15:59:52+00,690.3857285,367.69069724384
200,Nee,G0753,Best,bestaand,0,erf,15.064,283,,2015/02/20 14:38:19+00,15.06421,20.9989992524558
201,Nee,G0606,Schiedam,bestaand,0,erf,31.778,283,,2021/04/21 15:12:09+00,31.7782205,31.2714581834726
202,Nee,G0753,Best,bestaand,0,erf,47.22,283,,2015/07/01 16:20:08+00,47.2197685,31.7109806745191
203,Nee,G0753,Best,bestaand,0,erf,268.516,283,,2021/12/07 15:24:11+00,268.516032,112.894312080242
204,Nee,G0753,Best,bestaand,0,erf,139.284,283,,2015/02/20 14:38:19+00,139.2838325,124.676764076706
205,Nee,G0753,Best,bestaand,0,erf,8.835,283,,2018/09/17 09:11:30+00,8.835291,13.6783014936964
206,Nee,G0606,Schiedam,bestaand,0,erf,422.98,283,,2021/04/21 15:12:09+00,422.980318,100.413881652433
207,Nee,G0518,'s-Gravenhage,bestaand,0,erf,1133.622,283,,2018/08/17 17:50:16+00,1133.621909,227.942391018132
208,Nee,G0518,'s-Gravenhage,bestaand,0,erf,32.637,283,,2021/10/28 09:21:28+00,32.6369245,30.703208677049
209,Nee,G0518,'s-Gravenhage,bestaand,0,erf,49.021,283,,2015/08/17 14:28:58+00,49.020937,30.7060856308273
210,Nee,G0518,'s-Gravenhage,bestaand,0,gesloten verharding,7.8,283,,2015/08/17 14:29:09+00,7.8001015,18.3251707033018
211,Nee,G0518,'s-Gravenhage,bestaand,0,erf,108.632,283,,2018/11/13 15:14:45+00,108.632399,55.8148661449917
212,Nee,G0518,'s-Gravenhage,bestaand,0,erf,1805.892,283,,2018/11/13 15:14:45+00,1805.891787,313.270523859786
213,Nee,G0518,'s-Gravenhage,bestaand,0,erf,39.531,283,,2015/08/17 14:24:03+00,39.5311215,29.4295652563318
214,Nee,G0518,'s-Gravenhage,bestaand,0,erf,4.525,283,,2015/08/18 05:00:00+00,4.525087,10.8218424006716
