GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000006537,Schepersweg,10,a,,3621JK,Breukelen,4.998341,52.178483,128402.47,465664.79,"POLYGON ((128373.049 465669.489,128395.122 465666.527,128395.719 465671.047,128398.95 465670.685,128395.972 465648.171,128404.426 465647.036,128407.509 465670.344,128406.984 465670.414,128407.28 465672.655,128401.72 465673.401,128402.109 465676.345,128402.606 465680.103,128399.099 465680.573,128391.634 465681.575,128391.738 465682.358,128390.4 465682.537,128389.82 465678.155,128388.874 465678.282,128387.679 465678.442,128380.415 465679.417,128380.143 465677.141,128374.247 465678.2,128373.49 465672.821,128373.049 465669.489))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000006580,Schepersweg,6,a,,3621JK,Breukelen,4.998249,52.177337,128395.53,465537.24,"POLYGON ((128333.61 465550.013,128333.655 465549.445,128333.75 465548.884,128333.894 465548.334,128334.085 465547.798,128334.323 465547.281,128334.606 465546.786,128334.931 465546.319,128335.295 465545.882,128335.697 465545.479,128336.132 465545.112,128336.598 465544.785,128337.091 465544.501,128337.607 465544.26,128338.142 465544.066,128338.692 465543.92,128339.253 465543.823,128339.82 465543.775,128350.486 465543.287,128350.114 465534.85,128342.9 465535.184,128342.23 465521.035,128341.815 465512.259,128341.682 465509.453,128354.124 465508.864,128358.447 465508.66,128358.575 465508.654,128360.227 465508.575,128373.377 465507.953,128373 465500,128372.951 465498.953,128372.908 465498.053,128372.79 465495.556,128387.274 465494.871,128387.516 465500,128387.691 465503.691,128413.092 465502.488,128413.768 465516.751,128413.993 465521.502,128421.302 465521.101,128421.082 465516.46,128420.621 465506.717,128420.479 465503.738,128418.08 465503.852,128417.586 465494.133,128424.381 465493.821,128439.426 465493.132,128439.558 465496.01,128440.685 465519.852,128440.037 465519.881,128440.349 465526.707,128441.278 465546.101,128441.366 465548.061,128441.366 465548.203,128403.728 465549.984,128403.309 465541.134,128399.953 465541.293,128398.553 465558.981,128372.171 465556.734,128372.163 465556.83,128371.679 465556.832,128371.006 465542.423,128368.688 465542.528,128369.226 465554.426,128358.437 465554.914,128358.418 465554.494,128356.63 465554.577,128356.921 465560.893,128356.926 465560.992,128381.388 465559.915,128382.034 465574.598,128362.556 465575.455,128362.547 465575.255,128357.594 465575.486,128357.607 465575.774,128350.233 465576.114,128350.3 465577.66,128350.362 465579.102,128334.924 465579.609,128334.807 465577.018,128334.713 465574.927,128334.111 465561.589,128333.615 465550.582,128333.61 465550.013))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000006581,Schepersweg,6,b,,3621JK,Breukelen,4.9975,52.177879,128344.62,465597.84,"POLYGON ((128334.924 465579.609,128350.362 465579.102,128352.597 465579.005,128353.615 465600.601,128371.203 465604.519,128370.655 465606.971,128374.416 465607.821,128374.469 465609.018,128374.714 465614.612,128374.855 465614.629,128374.858 465614.955,128373.904 465614.998,128336.596 465616.678,128336.559 465615.863,128335.999 465603.446,128335.904 465601.333,128335.831 465599.715,128335.735 465597.585,128334.924 465579.609))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000006582,Schepersweg,6,c,,3621JK,Breukelen,4.9975,52.177879,128344.62,465597.84,"POLYGON ((128334.924 465579.609,128350.362 465579.102,128352.597 465579.005,128353.615 465600.601,128371.203 465604.519,128370.655 465606.971,128374.416 465607.821,128374.469 465609.018,128374.714 465614.612,128374.855 465614.629,128374.858 465614.955,128373.904 465614.998,128336.596 465616.678,128336.559 465615.863,128335.999 465603.446,128335.904 465601.333,128335.831 465599.715,128335.735 465597.585,128334.924 465579.609))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000006583,Schepersweg,6,d,,3621JK,Breukelen,4.9975,52.177879,128344.62,465597.84,"POLYGON ((128334.924 465579.609,128350.362 465579.102,128352.597 465579.005,128353.615 465600.601,128371.203 465604.519,128370.655 465606.971,128374.416 465607.821,128374.469 465609.018,128374.714 465614.612,128374.855 465614.629,128374.858 465614.955,128373.904 465614.998,128336.596 465616.678,128336.559 465615.863,128335.999 465603.446,128335.904 465601.333,128335.831 465599.715,128335.735 465597.585,128334.924 465579.609))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000006584,Schepersweg,8,a,,3621JK,Breukelen,4.997548,52.178633,128348.35,465681.69,"POLYGON ((128332.839 465673.02,128340.875 465671.93,128341.339 465675.349,128353.375 465673.685,128352.911 465670.266,128360.978 465669.181,128362.066 465677.198,128364.761 465676.832,128364.385 465674.057,128373.49 465672.821,128374.247 465678.2,128380.143 465677.141,128380.415 465679.417,128387.679 465678.442,128388.982 465688.047,128367.896 465690.907,128366.677 465681.92,128362.779 465682.449,128363.856 465690.387,128355.82 465691.477,128355.78 465691.18,128343.73 465692.815,128343.77 465693.113,128335.714 465694.206,128332.839 465673.02))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Breukelen,WK190402,Breukelen Noord,WK19040207,0311010000007815,Gerard Splinter van Ruwiellaan,1,,,3621XD,Breukelen,5.00015,52.177053,128525.39,465504.98,"POLYGON ((128484.989 465511.961,128492.68 465510.877,128493.03 465513.362,128496.666 465512.858,128495.621 465505.495,128492.326 465481.976,128500.206 465480.872,128500.43 465482.385,128504.979 465481.763,128505.894 465487.975,128528.645 465484.803,128552.988 465481.352,128554.071 465488.977,128552.882 465489.141,128553.197 465491.42,128550.027 465491.857,128550.328 465494.037,128551.616 465493.859,128556.154 465526.458,128542.702 465528.315,128541.814 465521.886,128523.815 465524.371,128522.807 465517.07,128502.165 465519.919,128502.849 465524.872,128498.51 465525.471,128498.865 465528.047,128495.15 465528.559,128495.834 465533.512,128488.127 465534.576,128484.989 465511.961))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Breukelen,WK190402,Corridor,WK19040208,0311010000008027,Merwedeweg,4,,,3621LR,Breukelen,4.992948,52.17316,128030.38,465074.54,"POLYGON ((128024.379 465090.632,128024.423 465090.199,128025.167 465082.936,128025.338 465082.953,128026.069 465083.028,128026.584 465078.004,128026.159 465077.961,128026.194 465077.619,128026.627 465077.663,128027.142 465072.634,128026.71 465072.59,128026.746 465072.242,128027.185 465072.287,128027.7 465067.263,128027.263 465067.218,128027.299 465066.863,128027.744 465066.908,128028.26 465061.865,128027.837 465061.821,128027.87 465061.493,128028.299 465061.537,128028.483 465059.743,128037.937 465060.711,128037.753 465062.502,128038.182 465062.546,128038.145 465062.904,128037.716 465062.86,128037.202 465067.882,128037.631 465067.926,128037.596 465068.267,128037.165 465068.223,128036.65 465073.255,128037.074 465073.298,128037.04 465073.632,128036.615 465073.588,128036.098 465078.629,128036.522 465078.672,128036.488 465079.006,128036.062 465078.963,128035.549 465083.98,128035.978 465084.024,128035.602 465087.69,128038.259 465087.962,128038.62 465084.438,128038.949 465084.467,128038.204 465091.691,128036.158 465091.481,128036.122 465091.834,128031.686 465091.39,128024.379 465090.632))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,0329010000001506,Prinses Margrietlaan,7,,,3632EA,Loenen aan de Vecht,5.020526,52.212867,129939.29,469482.44,"POLYGON ((129901.388 469496.273,129904.798 469491.044,129902.427 469489.54,129907.206 469481.89,129908.007 469482.295,129911.258 469477.227,129910.548 469476.773,129916.143 469468.658,129916.961 469469.217,129921.228 469462.824,129937.582 469473.598,129942.361 469466.603,129958.28 469477.099,129956.826 469479.515,129963.174 469483.774,129952.496 469500.099,129950.794 469499.038,129949.272 469501.03,129940.278 469495.049,129939.439 469496.238,129938.391 469495.652,129937.749 469496.348,129930.323 469491.405,129931.25 469489.956,129927.734 469487.678,129927.278 469488.358,129924.817 469486.622,129921.35 469490.124,129924.626 469493.164,129918.249 469499.848,129915.684 469498.186,129912.215 469503.497,129901.388 469496.273))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Loenersloot,WK190410,Loenersloot Dorp,WK19041003,0329010000002190,Hollandstraat,25,,,3634AS,Loenersloot,5.001231,52.229629,128630.47,471354.16,"POLYGON ((128611.818 471364.291,128614.045 471352.903,128618.384 471353.791,128619.346 471347.729,128621.085 471339.001,128637.863 471342.389,128636.841 471347.523,128640.053 471348.154,128637.715 471360.005,128635.774 471359.62,128634.783 471364.459,128637.189 471364.948,128636.296 471369.322,128630.49 471368.171,128622.74 471366.623,128611.818 471364.291))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Nigtevecht,WK190408,Nigtevecht Dorp,WK19040804,0329010000002772,Jhr. Huydecoperstraat,1,,,1393NV,Nigtevecht,5.026339,52.273693,130370.26,476248.03,"POLYGON ((130347.409 476241.804,130348.066 476241.316,130349.834 476240.061,130351.639 476238.859,130353.479 476237.713,130355.353 476236.622,130357.259 476235.588,130358.514 476234.941,130360.246 476234.111,130362.002 476233.334,130363.782 476232.612,130365.583 476231.945,130367.404 476231.334,130369.242 476230.779,130369.65 476230.664,130369.82 476230.569,130369.997 476230.489,130370.181 476230.422,130370.368 476230.371,130370.56 476230.335,130370.927 476230.308,130371.294 476230.337,130371.652 476230.421,130371.993 476230.559,130372.31 476230.745,130372.595 476230.978,130372.842 476231.251,130373.051 476231.567,130373.207 476231.912,130373.308 476232.277,130373.352 476232.653,130373.337 476233.031,130373.263 476233.403,130373.133 476233.758,130372.949 476234.089,130372.643 476234.464,130374.922 476236.13,130377.144 476237.737,130386.878 476244.772,130386.33 476245.563,130389.619 476248.019,130383.619 476256.007,130383.226 476255.709,130380.819 476258.913,130381.702 476259.562,130381.515 476259.82,130377.424 476265.396,130371.418 476261.029,130372.457 476259.6,130370.137 476257.914,130369.535 476258.742,130369.133 476258.45,130366.172 476256.297,130363.996 476259.291,130352.447 476250.904,130353.287 476249.751,130349.891 476247.284,130349.639 476247.378,130349.451 476246.864,130347.676 476241.999,130347.593 476242.061,130347.409 476241.804))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Vreeland,WK190406,Vreeland Dorp,WK19040603,0329010000003582,Niftarlakelaan,7,,,3633CA,Vreeland,5.031946,52.228853,130728.47,471257.15,"POLYGON ((130704.407 471239.279,130723.709 471238.452,130723.743 471239.231,130759.959 471237.679,130760.296 471245.522,130760.216 471245.525,130760.371 471249.152,130755.226 471249.372,130755.582 471257.685,130754.143 471257.746,130754.531 471266.782,130754.537 471266.928,130734.037 471267.807,130733.816 471267.816,130733.422 471258.634,130710.536 471259.616,130709.944 471259.641,130709.703 471254.016,130709.763 471254.013,130709.648 471251.336,130704.992 471251.535,130704.838 471247.938,130704.778 471247.941,130704.407 471239.279))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Maarssenbroek,WK190412,Bloemstede,WK19041209,0333010000000252,Bloemstede,4,,,3608TK,Maarssen,5.032547,52.126121,130713.65,459827.06,"POLYGON ((130690.171 459841.281,130690.338 459841.031,130690.762 459841.315,130700.365 459826.985,130698.836 459825.961,130703.49 459819.016,130700.209 459816.817,130700.058 459817.041,130691.003 459810.974,130691.171 459810.725,130691.586 459811.002,130700.432 459797.803,130700.016 459797.524,130700.178 459797.283,130700.66 459797.606,130709.241 459803.357,130707.738 459805.6,130711.975 459808.439,130713.372 459806.354,130713.621 459806.521,130713.348 459806.928,130740.031 459824.772,130740.31 459824.357,130740.559 459824.524,130735.989 459831.344,130731.503 459828.338,130728.279 459833.148,130727.283 459832.48,130726.158 459834.158,130729.39 459836.324,130724.708 459843.31,130724.459 459843.143,130725.683 459841.316,130719.212 459836.979,130717.987 459838.807,130711.009 459834.13,130712.29 459832.22,130710.304 459830.889,130701.503 459844.023,130699.268 459842.526,130697.024 459845.873,130690.171 459841.281))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Tienhoven,WK190407,Tienhoven-Oud Maarsseveen,WK19040703,0333010000000791,Ds. Ulferslaan,27,,,3612BH,Tienhoven,5.081922,52.166567,134113.67,464311.66,"POLYGON ((134098.608 464321.38,134102.156 464311.721,134103.212 464312.037,134108.249 464298.326,134111.915 464299.672,134115.079 464291.058,134111.634 464289.793,134116.69 464276.029,134124.896 464279.043,134126.601 464274.402,134134.434 464277.279,134135.042 464275.624,134139.595 464277.296,134133.109 464294.952,134138.983 464297.11,134133.77 464310.805,134127.704 464308.577,134121.891 464324.401,134117.138 464322.655,134117.23 464322.404,134109.671 464319.627,134111.326 464315.122,134109.449 464314.432,134105.91 464324.063,134099.344 464321.65,134098.608 464321.38))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Maarssenbroek,WK190412,Bloemstede,WK19041209,0333010000002319,Bloemstede,225,,,3608TA,Maarssen,5.032957,52.126591,130741.95,459879.13,"POLYGON Z ((130776.172 459889.62 0,130772.803 459887.353 0,130771.29 459889.601 0,130758.199 459880.79 0,130756.848 459882.797 0,130758.756 459884.081 0,130754.076 459891.033 0,130752.26 459889.811 0,130747.905 459896.281 0,130749.722 459897.504 0,130749.554 459897.753 0,130742.586 459893.062 0,130744.791 459889.786 0,130743.124 459888.664 0,130742.431 459889.692 0,130737.62 459886.454 0,130734.599 459890.942 0,130728.194 459886.631 0,130727.78 459886.352 0,130727.953 459886.094 0,130728.367 459886.374 0,130746.297 459859.736 0,130745.882 459859.457 0,130746.049 459859.208 0,130748.132 459860.609 0,130750.98 459856.378 0,130748.74 459854.871 0,130754.832 459845.82 0,130755.08 459845.987 0,130754.801 459846.402 0,130767.992 459855.28 0,130768.271 459854.866 0,130768.52 459855.033 0,130762.439 459864.067 0,130762.199 459863.905 0,130759.999 459867.174 0,130766.959 459871.859 0,130765.92 459873.402 0,130780.206 459883.017 0,130780.485 459882.602 0,130780.734 459882.77 0,130776.172 459889.62 0))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Maarssen,WK190401,Zandweg-Oostwaard,WK19040105,0333010000002561,Buitenweg,308,,,3602ZK,Maarssen,5.053158,52.136183,132130.2,460939.8,"POLYGON ((132120.86 460937.82,132124.36 460930.868,132125.17 460929.26,132123.083 460928.208,132122.77 460928.05,132126.2 460921.25,132128.6 460922.47,132129.439 460920.811,132132.93 460913.91,132183.551 460939.505,132192.076 460922.645,132192.396 460922.808,132194.109 460923.682,132206.809 460930.162,132198.956 460945.555,132197.411 460948.583,132193.693 460955.87,132186.534 460952.217,132187.529 460950.267,132182.83 460947.87,132181.83 460949.83,132179.32 460948.56,132175.713 460955.693,132175.427 460956.258,132171.76 460963.51,132149.662 460952.357,132147.777 460951.406,132146.245 460950.633,132139.321 460947.138,132120.86 460937.82))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Maarssen,WK190401,Zandweg-Oostwaard,WK19040105,0333010000002562,Buitenweg,310,,,3602ZK,Maarssen,5.053166,52.136162,132130.73,460937.46,"POLYGON ((132120.86 460937.82,132124.36 460930.868,132125.17 460929.26,132123.083 460928.208,132122.77 460928.05,132126.2 460921.25,132128.6 460922.47,132129.439 460920.811,132132.93 460913.91,132183.551 460939.505,132192.076 460922.645,132192.396 460922.808,132194.109 460923.682,132206.809 460930.162,132198.956 460945.555,132197.411 460948.583,132193.693 460955.87,132186.534 460952.217,132187.529 460950.267,132182.83 460947.87,132181.83 460949.83,132179.32 460948.56,132175.713 460955.693,132175.427 460956.258,132171.76 460963.51,132149.662 460952.357,132147.777 460951.406,132146.245 460950.633,132139.321 460947.138,132120.86 460937.82))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Maarssen,WK190401,Zandweg-Oostwaard,WK19040105,0333010000002564,Buitenweg,312,,,3602ZK,Maarssen,5.053175,52.136135,132131.32,460934.48,"POLYGON ((132120.86 460937.82,132124.36 460930.868,132125.17 460929.26,132123.083 460928.208,132122.77 460928.05,132126.2 460921.25,132128.6 460922.47,132129.439 460920.811,132132.93 460913.91,132183.551 460939.505,132192.076 460922.645,132192.396 460922.808,132194.109 460923.682,132206.809 460930.162,132198.956 460945.555,132197.411 460948.583,132193.693 460955.87,132186.534 460952.217,132187.529 460950.267,132182.83 460947.87,132181.83 460949.83,132179.32 460948.56,132175.713 460955.693,132175.427 460956.258,132171.76 460963.51,132149.662 460952.357,132147.777 460951.406,132146.245 460950.633,132139.321 460947.138,132120.86 460937.82))"
Stichtse Vecht,G1904,StichtseVecht-onderwijsfunctie,Maarssenbroek,WK190412,Duivenkamp,WK19041208,0333010000003052,Duivenkamp,545,,,3607BK,Maarssen,5.026656,52.133277,130314.17,460625.13,"POLYGON Z ((130323.553 460614.705 0,130330.166 460619.113 0,130328.703 460621.308 0,130335.182 460625.627 0,130333.735 460627.798 0,130340.184 460632.096 0,130338.744 460634.257 0,130345.08 460638.48 0,130340.625 460645.164 0,130336.236 460642.239 0,130333.539 460646.285 0,130335.762 460647.767 0,130333.999 460650.412 0,130332.744 460652.295 0,130326.239 460647.911 0,130324.797 460650.05 0,130322.674 460648.621 0,130318.414 460655.011 0,130311.777 460650.588 0,130313.169 460648.499 0,130306.736 460644.211 0,130308.207 460642.004 0,130301.742 460637.696 0,130303.195 460635.515 0,130293.54 460629.08 0,130298.006 460622.378 0,130303.541 460626.066 0,130309.248 460617.504 0,130313.612 460620.413 0,130316.431 460616.184 0,130320.68 460619.016 0,130323.553 460614.705 0))"
