GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ROTATIE,XCOORD,YCOORD,NAAM,RIS_TYPE,PUIC,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,LEVENSCYCLUS_STATUS,BRON,X,Y,LATITUDE,LONGITUDE,KMLINT,KMLINT_OMSCHRIJVING,ID
506,b,506,506_b,Amersfoort,44.488154,"44,488154",ProRail,4,,,,TBP CG met klok,4755f377-f1a3-43a3-8f37-71194e61e2d3,120,0,,Bestaand,Arcadis,153961.019,462865.609,52.1539640336447,5.37202182781455,Asd-Zp,Amsterdam Centraal - Zutphen ,1
506,b,506,506_b,Amersfoort,44.41013,"44,410130",ProRail,-87,,,,TB1,2f0ad7f4-bb35-4fc1-a5de-f07eb89c2c23,120,0,,Bestaand,Arcadis,153882.617,462856.806,52.1538847612762,5.37087622919779,Asd-Zp,Amsterdam Centraal - Zutphen ,2
506,b,506,506_b,Amersfoort,44.421132,"44,421132",ProRail,-86,,,,TB1,9a0a3645-e3b0-4605-9316-f9008ded35f2,120,0,,Bestaand,Arcadis,153897.066,462800.066,52.1533748124073,5.37108754013197,Asd-Zp,Amsterdam Centraal - Zutphen ,3
506,b,506,506_b,Amersfoort,44.551561,"44,551561",ProRail,-177,,,,TBP CG zonder klok,6fe8b815-d1d8-4d47-9967-b3471dcb1f5e,120,0,,Bestaand,Arcadis,154027.149,462815.037,52.153509612814,5.37298827410749,Asd-Zp,Amsterdam Centraal - Zutphen ,4
506,b,506,506_b,Amersfoort,44.391352,"44,391352",ProRail,-268,,,,TB2,5afcfd5b-0ba5-4cb6-a60d-c550b233a9dd,120,0,,Bestaand,Arcadis,153868.126,462779.578,52.153190608924,5.37066473476731,Asd-Zp,Amsterdam Centraal - Zutphen ,5
506,b,506,506_b,Amersfoort,44.328728,"44,328728",ProRail,-177,,,,TBP CG met klok,669e9d9a-75ae-4a44-9927-81c89cfe7ce1,120,0,,Bestaand,Arcadis,153802.932,462835.977,52.1536973856687,5.36971192861215,Asd-Zp,Amsterdam Centraal - Zutphen ,6
506,b,506,506_b,Amersfoort,44.519633,"44,519633",ProRail,-266,,,,TB1,fc575b36-d7e3-4022-89bc-c7f6b3a0c9fb,120,0,,Bestaand,Arcadis,153994.242,462838.025,52.153716170146,5.3725073687498,Asd-Zp,Amsterdam Centraal - Zutphen ,7
506,b,506,506_b,Amersfoort,44.328791,"44,328791",ProRail,-176,,,,TBP CG LCD zonder klok,867764a4-66a9-49c8-87ff-e9212966c1f8,60,0,,Bestaand,Arcadis,153805.067,462797.256,52.1533493669387,5.36974325843484,Asd-Zp,Amsterdam Centraal - Zutphen ,8
506,b,506,506_b,Amersfoort,44.65138,"44,651380",ProRail,-88,,,,TB1,3c4321aa-a1d9-429a-82d5-00e133e4fe30,120,0,,Bestaand,Arcadis,154124.849,462846.407,52.1537917267257,5.37441579476088,Asd-Zp,Amsterdam Centraal - Zutphen ,9
506,b,506,506_b,Amersfoort,44.328811,"44,328811",ProRail,-176,,,,TBP CG LCD zonder klok,8ed3a208-90b9-40d2-93ed-421f5d28d7e1,60,0,,Bestaand,Arcadis,153805.37,462791.966,52.1533018212083,5.36974770403076,Asd-Zp,Amsterdam Centraal - Zutphen ,10
506,b,506,506_b,Amersfoort,44.651583,"44,651583",ProRail,2,,,,TBP CG met klok,87850346-d258-4989-bb54-2970fed7b8d8,120,0,,Bestaand,Arcadis,154124.876,462848.731,52.1538126148159,5.37441618349886,Asd-Zp,Amsterdam Centraal - Zutphen ,11
506,b,506,506_b,Amersfoort,44.592788,"44,592788",ProRail,-267,,,,TB1,6d887fb3-b080-4752-b25e-4785fde35a9d,120,0,,Bestaand,Arcadis,154065.449,462866.816,52.153975066303,5.37354777815291,Asd-Zp,Amsterdam Centraal - Zutphen ,12
506,b,506,506_b,Amersfoort,44.492734,"44,492734",ProRail,-86,,,,TB1,31928063-988c-4229-aec2-18016dc12a90,120,0,,Bestaand,Arcadis,153965.881,462861.693,52.153928845758,5.37209288399101,Asd-Zp,Amsterdam Centraal - Zutphen ,13
506,b,506,506_b,Amersfoort,44.651678,"44,651678",ProRail,2,,,,TBP CG met klok,71fa3968-825a-4345-a801-9985d50652bd,120,0,,Bestaand,Arcadis,154125.387,462843.265,52.1537634873558,5.37442366392555,Asd-Zp,Amsterdam Centraal - Zutphen ,14
506,b,506,506_b,Amersfoort,44.623854,"44,623854",ProRail,-176,,,,TB2,391fadf2-fa4c-437e-82dc-fa586a5ab07a,120,0,,Bestaand,Arcadis,154100.927,462796.883,52.1533465684838,5.37406636959633,Asd-Zp,Amsterdam Centraal - Zutphen ,15
506,b,506,506_b,Amersfoort,44.579007,"44,579007",ProRail,-178,,,,TBP CG met klok,e2747cea-3975-4d9e-bec9-46a4532f7e11,120,0,,Bestaand,Arcadis,154051.563,462870.562,52.1540087118954,5.37334486275072,Asd-Zp,Amsterdam Centraal - Zutphen ,16
506,b,506,506_b,Amersfoort,44.503453,"44,503453",ProRail,-86,,,,TB1,0d062de2-bdb6-4f1f-a425-e1b574e3150a,120,0,,Bestaand,Arcadis,153979.75,462807.221,52.1534392783818,5.37229569962505,Asd-Zp,Amsterdam Centraal - Zutphen ,17
506,b,506,506_b,Amersfoort,44.416309,"44,416309",ProRail,-87,,,,TB1,9a0071dd-2b10-4796-ba11-7632b74973e2,120,0,,Bestaand,Arcadis,153890.282,462832.621,52.1536674024358,5.37098830858359,Asd-Zp,Amsterdam Centraal - Zutphen ,18
506,b,506,506_b,Amersfoort,44.415567,"44,415567",ProRail,-178,,,,TBP CG met klok,0d20886c-89b6-4769-bf1b-7ad2a2409f97,120,0,,Bestaand,Arcadis,153890.949,462808.411,52.1534498049349,5.37099813185881,Asd-Zp,Amsterdam Centraal - Zutphen ,19
506,b,506,506_b,Amersfoort,44.328703,"44,328703",ProRail,-175,,,,TBP CG LCD zonder klok,aa7f8ff8-190f-41ca-933f-7d7b8e9402ed,60,0,,Bestaand,Arcadis,153801.897,462854.832,52.1538668516726,5.36969674015348,Asd-Zp,Amsterdam Centraal - Zutphen ,20
506,b,506,506_b,Amersfoort,44.328792,"44,328792",ProRail,-177,,,,TBP CG met klok,17f5ad48-d548-4d59-8d4c-dede25b105fb,120,0,,Bestaand,Arcadis,153803.903,462819.026,52.1535450326216,5.36972617523967,Asd-Zp,Amsterdam Centraal - Zutphen ,21
506,b,506,506_b,Amersfoort,44.488823,"44,488823",ProRail,-180,,,,TBP CG met klok,589419d8-d73a-4dd7-94d7-0d29fb562c87,120,,,Bestaand,Arcadis,153962.218,462856.689,52.1538838631577,5.37203937435598,Asd-Zp,Amsterdam Centraal - Zutphen ,22
506,b,506,506_b,Amersfoort,44.389127,"44,389127",ProRail,-266,,,,PV4C met klok,128578fc-65ea-4000-a7d5-566d8294db57,120,,,Bestaand,Arcadis,153864.95,462797.652,52.1533530511105,5.37061826831742,Asd-Zp,Amsterdam Centraal - Zutphen ,23
506,b,506,506_b,Amersfoort,44.328484,"44,328484",ProRail,1,,,,TBP CG LCD zonder klok,52e5dc98-dd2a-4b02-920b-001ac08e0d1e,60,,,Bestaand,Arcadis,153804.765,462797.209,52.1533489438575,5.36973884576833,Asd-Zp,Amsterdam Centraal - Zutphen ,24
506,b,506,506_b,Amersfoort,44.414912,"44,414912",ProRail,0,,,,TBP CG met klok,539ec0bb-ba53-47d5-aa26-a3a35944d096,120,,,Bestaand,Arcadis,153890.287,462808.39,52.1534496148729,5.37098845875125,Asd-Zp,Amsterdam Centraal - Zutphen ,25
506,b,506,506_b,Amersfoort,44.328426,"44,328426",ProRail,4,,,,TBP CG LCD zonder klok,bd303509-2cd0-4d8e-9dd4-0778c29b5c84,60,,,Bestaand,Arcadis,153801.619,462854.902,52.153867480234,5.36969267772574,Asd-Zp,Amsterdam Centraal - Zutphen ,26
506,b,506,506_b,Amersfoort,44.504821,"44,504821",ProRail,5,,,,TBP CG met klok,95b29575-3d1f-4db4-8495-4c8730ee6ab3,120,,,Bestaand,Arcadis,153979.196,462844.407,52.1537735041294,5.37228749595522,Asd-Zp,Amsterdam Centraal - Zutphen ,27
506,b,506,506_b,Amersfoort,44.416357,"44,416357",ProRail,-267,,,,TB1,44bb3def-fa54-4e93-bc00-966b6ecdb59e,120,,,Bestaand,Arcadis,153890.365,462832.035,52.1536621356486,5.37098952325394,Asd-Zp,Amsterdam Centraal - Zutphen ,28
506,b,506,506_b,Amersfoort,44.389,"44,389000",ProRail,-85,,,,PV4C met klok,9f6ee742-c8aa-437f-ac00-ef59a0753212,120,,,Bestaand,Arcadis,153863.026,462831.229,52.1536548363685,5.3705900452599,Asd-Zp,Amsterdam Centraal - Zutphen ,29
506,b,506,506_b,Amersfoort,44.57834,"44,578340",ProRail,4,,,,TBP CG met klok,d58bf02f-24c6-416e-b12d-a3369a87d78f,120,,,Bestaand,Arcadis,154050.901,462870.54,52.154008513038,5.37333518951467,Asd-Zp,Amsterdam Centraal - Zutphen ,30
506,b,506,506_b,Amersfoort,44.620692,"44,620692",ProRail,-86,,,,PV4C met klok,19aec6d8-afe4-4a9a-af3b-402a431e616b,120,,,Bestaand,Arcadis,154094.138,462844.367,52.1537733424505,5.3739670460422,Asd-Zp,Amsterdam Centraal - Zutphen ,31
506,b,506,506_b,Amersfoort,44.550979,"44,550979",ProRail,0,,,,TBP CG met klok,7d0101ca-4048-4e82-95f9-1a3cadee8401,120,,,Bestaand,Arcadis,154026.949,462807.691,52.1534435868164,5.37298537211473,Asd-Zp,Amsterdam Centraal - Zutphen ,32
506,b,506,506_b,Amersfoort,44.620224,"44,620224",ProRail,-267,,,,PV4C met klok,301d19af-3249-422e-bdae-efdf53b09ed1,120,,,Bestaand,Arcadis,154095.529,462819.883,52.1535532831742,5.37398743466313,Asd-Zp,Amsterdam Centraal - Zutphen ,33
506,b,506,506_b,Amersfoort,44.652243,"44,652243",ProRail,-178,,,,TBP CG met klok,8247824b-ce05-4e84-b934-354e9808052f,120,,,Bestaand,Arcadis,154125.538,462848.753,52.1538128135846,5.37442585669726,Asd-Zp,Amsterdam Centraal - Zutphen ,34
506,b,506,506_b,Amersfoort,44.651419,"44,651419",ProRail,-267,,,,TB1,b883fdad-2dea-4dfc-a3f1-f67095902f22,120,,,Bestaand,Arcadis,154124.932,462845.821,52.1537864599034,5.37441700902994,Asd-Zp,Amsterdam Centraal - Zutphen ,35
506,b,506,506_b,Amersfoort,44.623863,"44,623863",ProRail,-266,,,,Argos groot,69268a24-f31c-4f77-adae-39ed80ac3073,120,,,Bestaand,Arcadis,154099.56,462814.996,52.1535093654445,5.37404634849754,Asd-Zp,Amsterdam Centraal - Zutphen ,36
506,b,506,506_b,Amersfoort,44.550894,"44,550894",ProRail,3,,,,TBP CG zonder klok,c382c19c-6368-4dbb-b1fa-dc5a51809da9,120,,,Bestaand,Arcadis,154026.488,462815.016,52.1535094229171,5.37297861559054,Asd-Zp,Amsterdam Centraal - Zutphen ,37
506,b,506,506_b,Amersfoort,44.413707,"44,413707",ProRail,0,,,,TBP CG met klok,9a2ec710-cfa3-44b4-b647-95ef8ef33064,120,,,Bestaand,Arcadis,153888.172,462823.71,52.1535873064147,5.37095750542824,Asd-Zp,Amsterdam Centraal - Zutphen ,38
506,b,506,506_b,Amersfoort,44.492783,"44,492783",ProRail,-266,,,,TB1,bf628119-1e3b-4e5b-b961-83d5fa55b62b,120,,,Bestaand,Arcadis,153965.965,462861.107,52.1539235789615,5.37209411315027,Asd-Zp,Amsterdam Centraal - Zutphen ,39
506,b,506,506_b,Amersfoort,44.388908,"44,388908",ProRail,-87,,,,PV4C met klok,e4994a74-7354-405e-9f55-d04f99aff798,120,,,Bestaand,Arcadis,153861.62,462855.779,52.1538754882333,5.37056942043386,Asd-Zp,Amsterdam Centraal - Zutphen ,40
506,b,506,506_b,Amersfoort,44.389217,"44,389217",ProRail,-266,,,,Argos klein,d30f2b49-b08e-4f13-b727-b3bcc3bf6733,120,,,Bestaand,Arcadis,153866.005,462779.609,52.1531908832492,5.37063374269724,Asd-Zp,Amsterdam Centraal - Zutphen ,41
506,b,506,506_b,Amersfoort,44.621128,"44,621128",ProRail,-90,,,,PV4C met klok,dbca23d2-b4c8-4f72-bf1f-819c1ba07021,120,,,Bestaand,Arcadis,154092.711,462868.917,52.1539939948629,5.37394613100922,Asd-Zp,Amsterdam Centraal - Zutphen ,42
506,b,506,506_b,Amersfoort,44.328125,"44,328125",ProRail,5,,,,TBP CG met klok,0eebacbd-e627-4ef7-8d13-cd054f3df4be,120,,,Bestaand,Arcadis,153803.242,462819.004,52.1535448334695,5.36971651673241,Asd-Zp,Amsterdam Centraal - Zutphen ,43
506,b,506,506_b,Amersfoort,44.592734,"44,592734",ProRail,-87,,,,TB1,9f171d6b-8c27-4c34-9aff-3617cf66087b,120,,,Bestaand,Arcadis,154065.365,462867.402,52.1539803331145,5.37354654916387,Asd-Zp,Amsterdam Centraal - Zutphen ,44
506,b,506,506_b,Amersfoort,44.328509,"44,328509",ProRail,2,,,,TBP CG LCD zonder klok,65d0e5ab-eb40-458b-a227-e7f8d993f17c,60,,,Bestaand,Arcadis,153805.071,462791.943,52.1533016138449,5.36974333512251,Asd-Zp,Amsterdam Centraal - Zutphen ,45
506,b,506,506_b,Amersfoort,44.328062,"44,328062",ProRail,3,,,,TBP CG met klok,fd92ecc3-b46d-48e5-bf88-5d65046b4ded,120,,,Bestaand,Arcadis,153802.271,462835.956,52.1536971955035,5.36970227006853,Asd-Zp,Amsterdam Centraal - Zutphen ,46
506,b,506,506_b,Amersfoort,44.623881,"44,623881",ProRail,-266,,,,RailTV,f8db6675-811d-4186-b7fa-d8f5e282bdff,120,,,Bestaand,Arcadis,154099.584,462814.916,52.1535086464453,5.37404669939239,Asd-Zp,Amsterdam Centraal - Zutphen ,47
506,b,506,506_b,Amersfoort,44.620186,"44,620186",ProRail,-86,,,,PV4C met klok,d7cc23b8-2440-4425-b64a-af4292bf17f8,120,,,Bestaand,Arcadis,154095.443,462820.508,52.1535589005184,5.37398617641291,Asd-Zp,Amsterdam Centraal - Zutphen ,48
506,b,506,506_b,Amersfoort,44.652338,"44,652338",ProRail,-178,,,,TBP CG met klok,deb9d76d-5448-4a02-820e-8b2d496659ef,120,,,Bestaand,Arcadis,154126.049,462843.287,52.153763686124,5.37443333711333,Asd-Zp,Amsterdam Centraal - Zutphen ,49
506,b,506,506_b,Amersfoort,44.389052,"44,389052",ProRail,-265,,,,PV4C met klok,1d0d3a51-0568-459f-83af-0c09163291d7,120,,,Bestaand,Arcadis,153863.111,462830.604,52.1536492190585,5.37059128932838,Asd-Zp,Amsterdam Centraal - Zutphen ,50
506,b,506,506_b,Amersfoort,44.623257,"44,623257",ProRail,4,,,,TB2,7ea6f141-18d7-4044-92d0-1388af5d5dd3,120,,,Bestaand,Arcadis,154100.33,462796.85,52.1533462709222,5.37405764630963,Asd-Zp,Amsterdam Centraal - Zutphen ,51
555,,555,555__,Rotterdam Centraal,83.843083,"83,843083",ProRail,-70,,,,RailTV,5541235d-d08a-4015-9dd5-69e409e48d59,60,0,,Bestaand,Fugro,91769.374,437804.88,51.9251232347887,4.46795767452861,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,52
555,,555,555__,Rotterdam Centraal,83.80915,"83,809150",ProRail,-251,,,,TB2,1847ba5b-a153-4dee-84fa-ed1964b1b3e2,60,0,,Bestaand,Fugro,91737.142,437794.731,51.9250283593185,4.46749101008798,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,53
555,,555,555__,Rotterdam Centraal,83.812109,"83,812109",ProRail,-70,,,,TB2,c1255314-6733-4136-9213-689ae29b2a28,60,0,,Bestaand,Fugro,91759.117,437729.716,51.9244465502375,4.46782239983157,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,54
555,,555,555__,Rotterdam Centraal,83.81111,"83,811110",ProRail,-72,,,,TBP CG met klok,20d76b79-5c71-44e6-8887-27c2363bf97a,60,0,,Bestaand,Fugro,91750.552,437755.605,51.9246782480592,4.46769313710336,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,55
555,,555,555__,Rotterdam Centraal,83.816893,"83,816893",ProRail,-71,,,,TBP CG zonder klok,62b6b012-b686-4df4-80c4-cf42b0bc31db,60,0,,Bestaand,Fugro,91733.709,437834.147,51.9253822110103,4.46743385529966,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,56
555,,555,555__,Rotterdam Centraal,83.843639,"83,843639",ProRail,-70,,,,RailTV,54656237-158c-4250-96eb-e3d0f5f68711,60,0,,Bestaand,Fugro,91776.722,437781.594,51.9249147922655,4.46806876810532,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,57
555,,555,555__,Rotterdam Centraal,83.874779,"83,874779",ProRail,-252,,,,TB2,9ac59826-6040-4059-88fc-aeee260ea24e,60,0,,Bestaand,Fugro,91806.293,437790.937,51.9250021194985,4.46849689991834,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,58
555,,555,555__,Rotterdam Centraal,83.874274,"83,874274",ProRail,-252,,,,TBP CG met klok,e78aa07c-9edd-4d5c-a9bf-982db21254e9,60,0,,Bestaand,Fugro,91794.242,437830.576,51.9253569969976,4.46831443820175,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,59
555,,555,555__,Rotterdam Centraal,83.8757,"83,875700",ProRail,-252,,,,TBP CG met klok,6ca2a3c6-51a8-4585-b0ee-764ba5dd7edc,60,0,,Bestaand,Fugro,91813.557,437769.241,51.9248079566634,4.46860647750565,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,60
555,,555,555__,Rotterdam Centraal,83.875168,"83,875168",ProRail,-252,,,,TB2,cd325bb7-b79f-4ef9-994f-7aafe291e00b,60,0,,Bestaand,Fugro,91812.239,437771.874,51.9248314704704,4.46858683506047,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,61
555,,555,555__,Rotterdam Centraal,83.87423,"83,874230",ProRail,-253,,,,TBP CG met klok,cd86689b-1b9f-4e36-85d6-05f2b3c736c3,60,0,,Bestaand,Fugro,91792.591,437836.098,51.9254064371372,4.46828942372137,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,62
555,,555,555__,Rotterdam Centraal,83.875571,"83,875571",ProRail,-251,,,,TBP CG met klok,1a0aeb14-db16-438d-8ea7-75bd50e8ea7e,60,0,,Bestaand,Fugro,91811.839,437774.688,51.9248567152189,4.46858050351322,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,63
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,45.383601,"45,383601",ProRail,-137,,,,TB1,5298d05a-dbac-4521-9cc7-7548cca917be,60,0,,Bestaand,Fugro,94585.634,435544.363,51.9051199144517,4.50929286957535,Bd-Rtd,Breda - Rotterdam Centraal ,64
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,45.411228,"45,411228",ProRail,-53,,,,TB1,555a4a21-b1f8-4bed-a22a-f6698d45a893,60,0,,Bestaand,Fugro,94616.277,435594.927,51.9055776767487,4.50972923885895,Bd-Rtd,Breda - Rotterdam Centraal ,65
664,b,664,664_b,Rotterdam Lombardijen,42.238173,"42,238173",ProRail,27,,,,TBP CK met klok,c97294d9-3d81-4fed-a078-7f000cb4c016,60,0,,Bestaand,Fugro,96047.607,432746.79,51.8801334141262,4.53101421116586,Bd-Rtd,Breda - Rotterdam Centraal ,66
664,b,664,664_b,Rotterdam Lombardijen,42.303108,"42,303108",ProRail,-154,,,,TBP CK met klok,fe365c71-8286-4b69-bd9f-7cf96f715be4,60,0,,Bestaand,Fugro,96024.747,432808.104,51.8806820553326,4.530671748114,Bd-Rtd,Breda - Rotterdam Centraal ,67
555,,555,555__,Rotterdam Centraal,83.817852,"83,817852",ProRail,-162,,,,RailTV,66c56961-1b47-416b-bc5a-b34f344a099f,60,0,,Bestaand,Fugro,91764.596,437731.349,51.9244618491252,4.46790174232836,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,68
555,,555,555__,Rotterdam Centraal,83.809852,"83,809852",ProRail,-71,,,,TBP CG met klok,589038e2-ee02-4bd2-90c8-952266b38f41,60,0,,Bestaand,Fugro,91733.043,437811.33,51.9251770728708,4.46742837221061,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,69
555,,555,555__,Rotterdam Centraal,83.972752,"83,972752",ProRail,-252,,,,TBP CG met klok,148e613b-d1fa-4fe2-9dd9-a2956f461dc9,60,0,,Bestaand,Fugro,91900.315,437817.405,51.925250664845,4.46985876490452,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,70
555,,555,555__,Rotterdam Centraal,83.811252,"83,811252",ProRail,-71,,,,TBP CG met klok,2491ec0f-e14d-4ff5-a1cf-3dc0fcbb0cad,60,0,,Bestaand,Fugro,91752.312,437750.059,51.9246286047384,4.4677197406731,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,71
555,,555,555__,Rotterdam Centraal,83.971421,"83,971421",ProRail,-252,,,,TBP CG met klok,2b251492-4d28-47c1-82de-b585325b71e0,60,0,,Bestaand,Fugro,91885.22,437865.223,51.9256787061069,4.46963056282912,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,72
555,,555,555__,Rotterdam Centraal,84.00559,"84,005590",ProRail,-251,,,,RailTV,80cb0320-542b-48da-912f-0161a666b47d,60,0,,Bestaand,Fugro,91916.578,437872.145,51.9257444721246,4.47008512572163,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,73
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,47.487353,"47,487353",ProRail,-140,,,,TBP CG met klok,184184fc-ae36-4690-baf3-f79c821ed5f6,60,-1,,Bestaand,Fugro,93254.492,437166.844,51.919555760058,4.48966035455152,Bd-Rtd,Breda - Rotterdam Centraal ,74
664,b,664,664_b,Rotterdam Lombardijen,42.230455,"42,230455",ProRail,-154,,,,TBP CK met klok,88baa759-ec85-476d-9cc4-716f7b186623,60,0,,Bestaand,Fugro,96076.487,432752.621,51.8801888737247,4.53143260765809,Bd-Rtd,Breda - Rotterdam Centraal ,75
555,,555,555__,Rotterdam Centraal,83.810723,"83,810723",ProRail,-71,,,,TBP CG met klok,2777053e-3454-4baf-82b5-ad5513be952b,60,0,,Bestaand,Fugro,91746.256,437768.998,51.9247981261651,4.46762822650121,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,76
555,,555,555__,Rotterdam Centraal,83.816961,"83,816961",ProRail,-73,,,,TBP CG zonder klok,21aea992-15ce-4ce4-8e90-375f81a0ee6b,60,0,,Bestaand,Fugro,91734.699,437830.984,51.9253538968585,4.46744882819169,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,77
555,,555,555__,Rotterdam Centraal,83.844078,"83,844078",ProRail,-71,,,,RailTV,fbf7ad72-4b15-443a-be82-3e172f4fa000,60,0,,Bestaand,Fugro,91782.713,437762.559,51.9247444003276,4.46815935366556,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,78
