objectid;id;stadsdeel;buurt;beheerder;hoofd_categorie;categorie;aanleg_jaar;grenst_aan_hc;grenst_aan_c;shape_len;geo_shape;geo_point_2d
479095;223540.0;Woensel noord 1;Achtse Barrier-Spaaihoef;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;Wegen;Elementen;1.1109779066475098;"{""coordinates"": [[5.435409472100096, 51.48115797717175], [5.435409290148222, 51.48115880150611], [5.435409226248519, 51.48115963298233], [5.435409281833021, 51.48116046440898], [5.435409456895016, 51.481161289493976], [5.43540974854776, 51.48116210104759], [5.435410156785595, 51.481162893676604], [5.435410675842541, 51.48116366019254], [5.435411302832857, 51.481164394304585], [5.435412031992619, 51.481165090621865], [5.435412857557695, 51.4811657437536], [5.435413773764212, 51.481166348309046], [5.435414773408602, 51.481166898897925]], ""type"": ""LineString""}";51.48116301401975, 5.435411011757384
479096;223541.0;Woensel noord 1;Achtse Barrier-Spaaihoef;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;Wegen;Elementen;0.395991356411519;"{""coordinates"": [[5.43540815009269, 51.48115752109741], [5.435410241916401, 51.48115628518903], [5.435409928677169, 51.4811568390197], [5.435409671592505, 51.48115740361334], [5.435409472100096, 51.48115797717175]], ""type"": ""LineString""}";51.481156995472126, 5.43540946823892
479102;223547.0;Woensel noord 1;Achtse Barrier-Spaaihoef;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;Wegen;Elementen;1.18206979989376;"{""coordinates"": [[5.435414773408602, 51.481166898897925], [5.435415852017787, 51.4811672499061], [5.435416975187953, 51.48116753887409], [5.435418134281585, 51.4811677658055], [5.435419322097076, 51.48116792710789], [5.4354205285565245, 51.48116802188653], [5.4354217435828325, 51.48116805014564], [5.435422957097205, 51.48116801009165], [5.435424160465046, 51.48116790442473], [5.435425343607508, 51.481167731351356], [5.435426499330488, 51.48116749446997], [5.43542761467791, 51.48116719378596], [5.43542868389622, 51.48116683379607], [5.4354296983490205, 51.48116641540269], [5.43543064940262, 51.48116594220492]], ""type"": ""LineString""}";51.48116748973902, 5.435422782229045
479108;220176.0;Strijp 1;Mispelhoef;BOR Natuur;Schraal gras;Schraal Gras;2001;Wegen;Elementen;26.6510600826689;"{""coordinates"": [[5.411736521561324, 51.47234196820368], [5.411750699967332, 51.472333935622146], [5.411745730837467, 51.472329940326176], [5.41174131713987, 51.47232569772382], [5.411737487677553, 51.47232124016812], [5.411734271251656, 51.47231659641673], [5.411731689470126, 51.47231180152083], [5.411729761060963, 51.472306887835614], [5.411728500435723, 51.47230189041379], [5.4117279148093935, 51.47229684430959], [5.411728009958284, 51.47229178547637], [5.411728783022955, 51.47228674986939], [5.411731847020331, 51.472256888917556], [5.411731969318755, 51.47225413926309], [5.41173205419531, 51.47225138871769], [5.411732101650488, 51.47224863818031], [5.411732113123012, 51.47224588675168], [5.411732087174707, 51.472243136229885], [5.411732025244301, 51.47224038571577], [5.411731748383116, 51.47223407394375], [5.411731280099214, 51.47222776580789], [5.4117306189554615, 51.47222146490401], [5.411729766392105, 51.47221517302951], [5.411728720971423, 51.472208892881326], [5.411727485572535, 51.47220262535761], [5.411723330858393, 51.47218481972336], [5.411721070802183, 51.47217875646004], [5.411719665626078, 51.47217259324071], [5.411719123990994, 51.47216637770352], [5.411719451678351, 51.47216015568935], [5.411720644395673, 51.47215397483888], [5.4117226935324645, 51.47214788279382], [5.411725584719802, 51.47214192450048], [5.411729293514785, 51.47213614670494], [5.411733795472628, 51.47213059255784], [5.411739053194047, 51.47212530341487], [5.411745029279876, 51.47212032063171], [5.411751676254166, 51.47211568197068]], ""type"": ""LineString""}";51.472230295764355, 5.41173137651707
479109;220177.0;Strijp 1;Mispelhoef;BOR Natuur;Schraal gras;Schraal Gras;2001;Wegen;Asfalt;0.201483058550534;"{""coordinates"": [[5.411736545236432, 51.472343169082464], [5.411736179551116, 51.472342971410015], [5.411735813866339, 51.47234277463638], [5.411735448181028, 51.472342576963875], [5.411736521561324, 51.47234196820368]], ""type"": ""LineString""}";51.47234257433552, 5.411735990820152
479110;220178.0;Strijp 1;Mispelhoef;BOR Natuur;Schraal gras;Schraal Gras;2001;Wegen;Asfalt;29.1560538604823;"{""coordinates"": [[5.412090155158842, 51.47248313375534], [5.412051035474497, 51.472465122646575], [5.412010436952207, 51.47244843677011], [5.411968474759024, 51.47243312373964], [5.411908431620306, 51.47241400877648], [5.41184797469253, 51.47239348175376], [5.411790540066612, 51.4723698107236], [5.411736545236432, 51.472343169082464]], ""type"": ""LineString""}";51.47241436518499, 5.411912816724409
479119;221361.0;Park Meerland;Waterrijk;BOR Natuur;Schraal gras;Schraal Gras Berm;2012;Wegen;Asfalt;0.19423664413883998;"{""coordinates"": [[5.394008226898956, 51.44080863542678], [5.394008222583399, 51.4408086309327], [5.394008146342393, 51.44080855273584], [5.394008072977883, 51.44080847363995], [5.3940079996133194, 51.44080839454408], [5.394007930563383, 51.4408083136502], [5.394007862951574, 51.44080823185739], [5.394007796778081, 51.44080815006445], [5.394007734919293, 51.4408080673724], [5.394007673060426, 51.44080798378148], [5.394007615516397, 51.4408079001903], [5.394007559410416, 51.440807814801325], [5.394007506181146, 51.44080773031099], [5.394007454389872, 51.44080764402288], [5.394007405475174, 51.44080755773454], [5.394007359436973, 51.44080747054721], [5.394007316275349, 51.44080738335972], [5.3940072745518535, 51.44080729527322], [5.394007235704934, 51.44080720718657], [5.394007198296198, 51.44080711820097], [5.394007165202299, 51.44080702921509]], ""type"": ""LineString""}";51.44080787025868, 5.39400763776533
479126;221553.0;Woensel noord 2;Blixembosch-Oost;BOR Stedelijk;Gazon;Gazon;2001;Wegen;Elementen;2.89221058387327;"{""coordinates"": [[5.477937767884984, 51.49015476214473], [5.477935665222355, 51.49015380469428], [5.477933704883116, 51.49015273567375], [5.477931902723611, 51.4901515640594], [5.4779302717186855, 51.49015029793096], [5.477928824846763, 51.49014894716584], [5.4779275736481745, 51.49014752254135], [5.477926526783542, 51.490146034837245], [5.477925692915336, 51.49014449573194], [5.477925077826256, 51.49014291690618], [5.477924687299054, 51.49014131004072], [5.4779245242402075, 51.49013968861629], [5.477924588673109, 51.490138064318046], [5.477924882062611, 51.49013644972898], [5.477925400114318, 51.49013485743658], [5.477926139973499, 51.49013330002708], [5.477927095902352, 51.490131788291436]], ""type"": ""LineString""}";51.490144756807, 5.47792843855186
470280;241796.0;Park Meerland;Meerrijk;BOR Natuur;Schraal gras;Schraal Gras Berm;2011;OWT (BGT);oever, slootkant;67.75187069703159;"{""coordinates"": [[5.399668930880697, 51.44432246928369], [5.399551987385557, 51.44426933918088], [5.399547084891242, 51.4442677514134], [5.399542418225531, 51.444265906544175], [5.399538023351865, 51.44426381715353], [5.3995339333576124, 51.44426149851867], [5.399530178453982, 51.4442589686137], [5.399526785975433, 51.44425624541304], [5.399523780380463, 51.44425335048682], [5.399521186127413, 51.444250304506475], [5.399519020483087, 51.4442471299418], [5.3995173007146935, 51.444243851060364], [5.399515869102587, 51.44423699285911], [5.399513515504513, 51.44423023543042], [5.399510260071018, 51.44422362551322], [5.399506121514618, 51.444217211644165], [5.399501132930737, 51.44421103786415], [5.399495327414957, 51.444205150011705], [5.399488748130349, 51.444199588531006], [5.399481442555244, 51.44419439476479], [5.3994734596045335, 51.44418960376346], [5.399464859700631, 51.44418525147502], [5.3994557032639685, 51.44418136755549], [5.399446053591611, 51.4441779807617], [5.399396933125305, 51.44416473043122], [5.399346627943659, 51.444153345355375], [5.399295320728794, 51.44414386776007], [5.399243195598234, 51.44413633088258], [5.399190439544434, 51.44413076256709], [5.399137245311023, 51.44412718256756], [5.3990837642141605, 51.44412671535042], [5.39903062172374, 51.44412293305181], [5.398978341436825, 51.44411587337042], [5.3989274426420355, 51.44410560456787], [5.398878424498379, 51.44409222996454], [5.398831774662729, 51.44407587984873]], ""type"": ""LineString""}";51.44416781660784, 5.3992647035187815
470282;241798.0;Park Meerland;Meerrijk;BOR Natuur;Schraal gras;Schraal Gras Berm;2011;OWT (BGT);oever, slootkant;5.0737260164498394;"{""coordinates"": [[5.399838694462897, 51.4442563011894], [5.399787981161246, 51.444289097463]], ""type"": ""LineString""}";51.4442726993262, 5.399813337812072
470286;246436.0;Woensel noord 2;Bokt;BOR Natuur;Schraal gras;Weiland;2001;OWT (BGT);oever, slootkant;8.76921315228667;"{""coordinates"": [[5.500394215025004, 51.49467463401593], [5.50040396488886, 51.49467390096101], [5.500484387804213, 51.49466765661329], [5.50051886323379, 51.494662602044265]], ""type"": ""LineString""}";51.49466947984811, 5.500456635259904
470288;246438.0;Woensel noord 2;Bokt;BOR Natuur;Schraal gras;Weiland;2001;OWT (BGT);oever, slootkant;12.0710076687544;"{""coordinates"": [[5.499636170506775, 51.494985997246644], [5.49965795651263, 51.494935374666944], [5.49968563343463, 51.494882962152296], [5.499686161290475, 51.49488212659803]], ""type"": ""LineString""}";51.49493354969592, 5.499660101835598
470296;246611.0;Woensel noord 1;Prinsejagt;BOR Natuur;Schraal gras;Vochtig Schraalland;2009;OWT (BGT);oever, slootkant;10.25541591451;"{""coordinates"": [[5.4582036045063145, 51.46603333869452], [5.458202673674968, 51.46603258331672], [5.458281992191097, 51.46595597851169]], ""type"": ""LineString""}";51.465994696886774, 5.458241911435488
470301;246616.0;Woensel noord 2;Vaartbroek;Particulier;Schraal gras;Weiland;2001;WTD (BGT);waterloop;1.45228585684775;"{""coordinates"": [[5.50673964565701, 51.47587379931111], [5.506738800425918, 51.47588684271796]], ""type"": ""LineString""}";51.475880321014536, 5.506739223041464
470302;246617.0;Woensel noord 2;Vaartbroek;Particulier;Schraal gras;Weiland;2001;OWT (BGT);oever, slootkant;0.200050805678318;"{""coordinates"": [[5.506739553530479, 51.47587379760789], [5.506739703756607, 51.47587290218369], [5.50673964565701, 51.47587379931111]], ""type"": ""LineString""}";51.475873350319496, 5.50673965156133
470308;247406.0;Woensel zuid;Hondsheuvels;BOR Natuur;Schraal gras;Schraal Gras;2001;WTD (BGT);waterloop;0.8512087054870761;"{""coordinates"": [[5.496268093430709, 51.45641877201893], [5.496272656534621, 51.45642146794038], [5.4962749107466555, 51.456424919273815]], ""type"": ""LineString""}";51.45642146470308, 5.4962718662831875
470314;247412.0;Woensel zuid;Hondsheuvels;BOR Natuur;Schraal gras;Schraal Gras;2001;WTD (BGT);waterloop;11.6124585432015;"{""coordinates"": [[5.495916298380228, 51.4562158933012], [5.4959798438002565, 51.45625087627516], [5.496014968632786, 51.45627668587252], [5.496033202726363, 51.45629008801155]], ""type"": ""LineString""}";51.45625108807898, 5.49597596604349
470321;247452.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;0.200530895375251;"{""coordinates"": [[5.541270352338038, 51.4326413602583], [5.541272542124843, 51.43264253308173]], ""type"": ""LineString""}";51.43264194667002, 5.54127144723144
470323;247454.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;0.203857229452379;"{""coordinates"": [[5.541251853833919, 51.43264149348988], [5.54125345781658, 51.43263995969631]], ""type"": ""LineString""}";51.43264072659309, 5.54125265582525
470324;247455.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;0.5432874469376231;"{""coordinates"": [[5.541247580854405, 51.43264558180247], [5.541251853833919, 51.43264149348988]], ""type"": ""LineString""}";51.43264353764617, 5.5412497173441615
470327;247458.0;Woensel noord 2;Vaartbroek;BOR Natuur;Schraal gras;Weiland;2001;Waterdeel (BGT);waterloop;2.39131455480035;"{""coordinates"": [[5.50725337315702, 51.477232549139266], [5.507237271178188, 51.4772515470706]], ""type"": ""LineString""}";51.477242048104934, 5.507245322167604
470330;247461.0;Woensel noord 2;Vaartbroek;BOR Natuur;Schraal gras;Weiland;2001;OWT (BGT);oever, slootkant;0.199815214635923;"{""coordinates"": [[5.50700414026265, 51.47705120874282], [5.507006020874289, 51.47705256769169]], ""type"": ""LineString""}";51.47705188821726, 5.507005080568469
470331;246631.0;Woensel noord 2;Esp;BOR - GVG;Schraal gras;Weiland;2001;OWT (BGT);oever, slootkant;7.65773087875568;"{""coordinates"": [[5.494756014831176, 51.49391662690591], [5.494758128038415, 51.49390538375865], [5.494759819264391, 51.49389411223717], [5.4947610899663735, 51.493882819531066], [5.494761937279565, 51.49387151193503], [5.494762361214963, 51.49386019394336], [5.4947623632319695, 51.49384887364455], [5.494763802106392, 51.49384901703357]], ""type"": ""LineString""}";51.493882160347525, 5.494760469167693
470333;246633.0;Woensel noord 2;Esp;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;93.9596405303285;"{""coordinates"": [[5.489453074575683, 51.49412797412688], [5.489451714534266, 51.49412766431324], [5.489451757349553, 51.49412749349148], [5.489451942383565, 51.49412653154436], [5.489451983399259, 51.49412556073497], [5.489451880437136, 51.49412459904055], [5.489451633476935, 51.4941236374725], [5.4894512713789885, 51.494122702971396], [5.489450765323419, 51.49412178657384], [5.4894501297505025, 51.49412090624453], [5.489449364660248, 51.49412006198346], [5.4894484844726605, 51.494119262766574], [5.489447503607794, 51.49411851756987], [5.489446407686035, 51.49411783539459], [5.489445225486835, 51.4941172072269], [5.488716167231007, 51.49397771169217], [5.488184992450753, 51.493876080220495], [5.48818143883073, 51.4938839663397], [5.488180037287623, 51.49388376530977]], ""type"": ""LineString""}";51.493997172450136, 5.488817431091651
470335;246806.0;Woensel noord 2;Blixembosch-Oost;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;2.4717512759175397;"{""coordinates"": [[5.470260547360584, 51.48693485336543], [5.470275953590524, 51.486914825558124]], ""type"": ""LineString""}";51.48692483946178, 5.470268250475554
470336;246807.0;Woensel noord 2;Blixembosch-Oost;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;16.4979783959047;"{""coordinates"": [[5.47046094472578, 51.48699420518253], [5.470466713024028, 51.48699690843763], [5.470259923986725, 51.48693566368719], [5.470260547360584, 51.48693485336543]], ""type"": ""LineString""}";51.48696697978663, 5.470365716485263
470340;246811.0;Woensel noord 2;Blixembosch-Oost;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;0.9726271454015799;"{""coordinates"": [[5.473650913342188, 51.48796085829236], [5.473649415161725, 51.48796043693823], [5.473645292479865, 51.487967711813255]], ""type"": ""LineString""}";51.4879635366658, 5.473647794819448
470342;246813.0;Woensel noord 2;Bokt;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;60.35126690126201;"{""coordinates"": [[5.500783538253271, 51.49023101478557], [5.500784891893319, 51.49023050650668], [5.50078504624844, 51.49023119938089], [5.500785297047157, 51.49023188137472], [5.500785642833774, 51.490232546197575], [5.500786082159545, 51.490233190255324], [5.500786609249286, 51.49023380726164], [5.500787221212128, 51.49023439272496], [5.500787913719391, 51.490234943054034], [5.500788680998354, 51.49023545286135], [5.50078951728046, 51.49023591855702], [5.500790415357536, 51.49023633655265], [5.500791369461128, 51.49023670325834], [5.500792370947617, 51.49023701688487], [5.500793412608773, 51.4902372738438], [5.500794487242994, 51.4902374732432], [5.500795584764583, 51.490237612396335], [5.500796699411817, 51.49023769040998], [5.50079781966585, 51.490237707295385], [5.50079893688536, 51.49023766216204], [5.5008000453153, 51.49023755681337], [5.500801133434582, 51.49023739036161], [5.500802194050738, 51.49023716551049], [5.500803218524479, 51.4902368822684], [5.50080419966558, 51.490236544237796], [5.50080513028147, 51.49023615412229], [5.500806000299872, 51.4902357146283], [5.500806806847806, 51.49023522845515], [5.500807541297368, 51.4902347001057], [5.50080819789806, 51.49023413318094], [5.50104493575778, 51.4899793347148], [5.50114917654815, 51.48986254223416], [5.501228171357243, 51.48978398509958], [5.501229469142803, 51.48978360361007]], ""type"": ""LineString""}";51.49001782179383, 5.501007928010963
470344;246815.0;Woensel zuid;Oude Gracht-Oost;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;WTD (BGT);greppel, droge sloot;7.4918309224114195;"{""coordinates"": [[5.499325192762742, 51.462285490640646], [5.499272624801884, 51.46222669786165]], ""type"": ""LineString""}";51.462256094251146, 5.499298908782313
470345;246816.0;Woensel zuid;Oude Gracht-Oost;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;WTD (BGT);greppel, droge sloot;0.482834592035852;"{""coordinates"": [[5.499272624801884, 51.46222669786165], [5.499271489658537, 51.462226197386514], [5.499270282739042, 51.46222576709193], [5.499269015566206, 51.46222541146116], [5.499267699656197, 51.46222513228091], [5.499266346531874, 51.4622249340344]], ""type"": ""LineString""}";51.4622256474151, 5.4992695337113355
470346;246817.0;Woensel zuid;Oude Gracht-Oost;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;WTD (BGT);waterloop;0.425547635721006;"{""coordinates"": [[5.499242024937958, 51.462196240458105], [5.499242234614898, 51.46219548700675], [5.499242337785792, 51.46219472466911], [5.49924233302728, 51.46219395973871], [5.49924222179157, 51.46219319760732], [5.499242005533074, 51.46219244456561]], ""type"": ""LineString""}";51.462194341577316, 5.499242227635195
470349;246820.0;Woensel zuid;Oude Gracht-Oost;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;23.3465879202936;"{""coordinates"": [[5.498662521493207, 51.46157565928986], [5.498825710803704, 51.4617590910243]], ""type"": ""LineString""}";51.46166737515708, 5.498744116148456
470354;244922.0;Strijp 1;Hurk;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;0.0999849988748312;"{""coordinates"": [[5.44761941788721, 51.43241720898801], [5.447618157599093, 51.43241677638855]], ""type"": ""LineString""}";51.43241699268828, 5.447618787743151
470356;244924.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;WTD (BGT);waterloop;0.510822331259021;"{""coordinates"": [[5.528244287778325, 51.44117136410308], [5.528243459102081, 51.44117315565097], [5.528241150582186, 51.44117546943499]], ""type"": ""LineString""}";51.44117353965147, 5.528242895467277
470358;244926.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;WTD (BGT);waterloop;79.73755967619879;"{""coordinates"": [[5.528540555718331, 51.44049343848594], [5.528539831788238, 51.440494214188355], [5.528517811614857, 51.440489584767846], [5.528507006504801, 51.44051162912466], [5.528463685502657, 51.4405998785726], [5.528383217139706, 51.44080548426419], [5.5283043180210525, 51.44102112835362], [5.528257389276756, 51.44114299075936], [5.5282495741306015, 51.44115992590224], [5.5282450850147935, 51.441169638210575]], ""type"": ""LineString""}";51.440817446112526, 5.528382210988807
470362;244930.0;Tongelre;Koudenhoven;BOR Natuur;Schraal gras;Schraal Gras Verkeerskop;2011;OWT (BGT);oever, slootkant;5.48312469869959;"{""coordinates"": [[5.524686219492999, 51.45492862224917], [5.524686738254604, 51.454927461199944], [5.524691965587272, 51.45491470909984], [5.52465802300389, 51.45490907730193], [5.52464698987193, 51.45490498249742], [5.5246401640344125, 51.454902453048966]], ""type"": ""LineString""}";51.45491233799512, 5.524670894511801
470364;244932.0;Tongelre;Tongelresche Akkers;BOR Natuur;Schraal gras;Schraal Gras;2010;WTD (BGT);greppel, droge sloot;105.097289519763;"{""coordinates"": [[5.5260380734123835, 51.43757194743065], [5.525931374482322, 51.437581674472824], [5.525929346663392, 51.43758357709469], [5.525927069692554, 51.43758536675591], [5.525924560789657, 51.437587030851816], [5.525921835736555, 51.43758855677946], [5.525918916076077, 51.43758993462564], [5.5259158204718375, 51.43759115358163], [5.525912573351267, 51.43759220642745], [5.525909194821739, 51.4375930841504], [5.525905710754223, 51.43759378132656], [5.525902145584431, 51.43759429343237], [5.525898525186133, 51.43759461594272], [5.525894874005934, 51.43759474792969], [5.525891219361244, 51.437594686664], [5.5258875842687685, 51.43759443391607], [5.525883997497751, 51.437593991449404], [5.525880482070256, 51.43759336283204], [5.525877063881986, 51.437592550729725], [5.525873765965935, 51.43759156230608], [5.52587061279325, 51.43759040472281], [5.525867627396911, 51.43758908514356], [5.52549052167199, 51.43762352866407], [5.525477644726507, 51.43763133713591], [5.525457889409898, 51.43763315832273], [5.525445578520668, 51.43762844489028], [5.52538255942751, 51.43763409265061], [5.525366684642893, 51.437639801315925], [5.525360287166646, 51.43764537289635], [5.525361466761447, 51.43765020740602], [5.525385024395164, 51.437669163548726], [5.525420879935355, 51.4376695704392], [5.5254925304080995, 51.437669368538344], [5.52562689074032, 51.437656400069365], [5.525631004883, 51.43765385318161], [5.525635438973065, 51.437651526136115], [5.525640161411173, 51.437649432453355], [5.525645143479896, 51.43764758744813], [5.525650349262716, 51.43764600374741], [5.525655745711258, 51.43764469127783], [5.525661295459844, 51.437643659072585], [5.525666961137452, 51.43764291436691], [5.525672706803039, 51.43764246169794], [5.52567849219541, 51.43764230381008], [5.525684279927123, 51.43764244254561], [5.52569002972622, 51.437642877053406], [5.525695702750604, 51.437643603784274], [5.525701261593762, 51.437644618288346], [5.525706670279037, 51.43764591341747], [5.525711889950805, 51.43764748112808], [5.5260117669629745, 51.437618567105105], [5.526035839026119, 51.43761274071717], [5.526057390002571, 51.437605524084624], [5.5260633009267925, 51.43759606094801], [5.526061140746945, 51.43758567261095], [5.526060118623167, 51.43758062219213], [5.526050189935019, 51.437574216111805], [5.5260380734123835, 51.43757194743065]], ""type"": ""LineString""}";51.43762441896552, 5.525713774226151
470365;245084.0;Woensel noord 2;Blixembosch-Oost;BOR Natuur;Schraal gras;Schraal Gras;2010;OWT (BGT);oever, slootkant;195.635842955192;"{""coordinates"": [[5.4734638491064365, 51.493092320981816], [5.473458527043243, 51.4930892831673], [5.473457534776059, 51.493089967039126], [5.473421482579406, 51.49306939176811], [5.473423035487981, 51.49306821310614], [5.473416231568027, 51.49306433504987], [5.473410632340794, 51.49303512610601], [5.473435185916135, 51.49303642026833], [5.4734429236145345, 51.49303611251987], [5.473450584168095, 51.49303536887885], [5.473458105674295, 51.49303419748092], [5.473465427668785, 51.4930326055618], [5.473472488262794, 51.493030608448045], [5.473479231325544, 51.49302822056324], [5.473485602178208, 51.49302546262169], [5.473491547583683, 51.493022356235706], [5.473596022686033, 51.49294267535282], [5.473866540493101, 51.492736364762614], [5.474165600243752, 51.492487488982135], [5.474418657626638, 51.492249469218294], [5.474622819556204, 51.4920299123435], [5.474890431750835, 51.49171096487875], [5.4749391845150654, 51.49169476658233], [5.474953347105217, 51.49169907046187], [5.474952657669656, 51.491699960857034], [5.474962153166373, 51.491701842216706]], ""type"": ""LineString""}";51.49242627777385, 5.474185412830711
470368;245087.0;Woensel noord 2;Bokt;BOR Natuur;Schraal gras;Schraal Gras;2001;Ondersteunend waterdeel (BGT);oever, slootkant;0.207857080439573;"{""coordinates"": [[5.506918504916546, 51.49053530734248], [5.50691811656068, 51.49053436842784], [5.506919543156354, 51.4905342483124]], ""type"": ""LineString""}";51.49053452817597, 5.506918614367776
470378;245815.0;Woensel noord 2;Bokt;BOR Natuur;Schraal gras - Natuurlijk;Vochtig Schraalland;2001;OWT (BGT);oever, slootkant;0.506640987287843;"{""coordinates"": [[5.51105650011586, 51.494675604871], [5.511058914814902, 51.494671307531284]], ""type"": ""LineString""}";51.49467345620114, 5.5110577074653815
470379;245956.0;Strijp 2;Eindhoven Airport;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;879.055700970722;"{""coordinates"": [[5.3607830286951845, 51.44260026051253], [5.360802971452379, 51.442619947488666], [5.360976423363717, 51.44284176387175], [5.36104628015877, 51.442948969386904], [5.361104026873704, 51.44305516545098], [5.361195451862494, 51.443276990306956], [5.3612138659603, 51.44334738471884], [5.361254612557645, 51.44350314953547], [5.361271028020689, 51.44362317899156], [5.361381053212994, 51.445089023102256], [5.361421855821288, 51.445632631391106], [5.361524366287327, 51.446998339649255], [5.361522737390425, 51.44733622371567], [5.361519592281955, 51.44799058980924], [5.361517995827816, 51.448321831228576], [5.361520305195263, 51.448435736254105], [5.36151442932063, 51.44854964848883], [5.361498715403526, 51.4486607720936], [5.3614782112061805, 51.448771660947536], [5.36144507357745, 51.44888772452323], [5.3614303568826704, 51.448939298346495], [5.361364262769731, 51.449104513782366], [5.361096504599342, 51.44958329965236], [5.360907713993797, 51.44992088142284], [5.360819362680941, 51.45005963788415], [5.360710528703478, 51.45019269086811], [5.360601416785854, 51.45030790116798], [5.360572111581304, 51.45033452801083], [5.360570510317307, 51.450334724501964]], ""type"": ""LineString""}";51.44651573217059, 5.36130750625642
470383;245960.0;Gestel;Ooievaarsnest;BOR Stedelijk;Gazon;Gazon;2001;Waterdeel (BGT);watervlakte;13.3371915882038;"{""coordinates"": [[5.433975515952634, 51.41015290454158], [5.433975477649752, 51.41015199669859], [5.434162465820816, 51.4101300697204]], ""type"": ""LineString""}";51.410141088049045, 5.434068522761113
470385;246506.0;Park Meerland;Waterrijk;BOR Natuur;Schraal gras;Schraal Gras Berm;2012;OWT (BGT);oever, slootkant;290.501140368476;"{""coordinates"": [[5.394151861723655, 51.44081757035928], [5.394152625460717, 51.44081759997466], [5.394153387758375, 51.44081762239918], [5.394154151492935, 51.44081763583494], [5.3941549166646405, 51.440817641180764], [5.394155680396751, 51.440817638436904], [5.394156444127554, 51.44081762670435], [5.394299661895094, 51.44086371167006], [5.394365352254454, 51.440886394917015], [5.3945764608629165, 51.44095056040936], [5.394633375614152, 51.44096813761392], [5.394689992742401, 51.440986086042685], [5.39474630793319, 51.441004402100845], [5.39480231399577, 51.44102308399164], [5.394897451040287, 51.44105390329332], [5.394991698084304, 51.4410857742535], [5.395085023488047, 51.441118686090135], [5.395177399926218, 51.441152628020916], [5.395268797196772, 51.44118758926385], [5.395359186535744, 51.441223559935786], [5.395448540616812, 51.44126052835573], [5.395516835076249, 51.44128908126473], [5.3955842811619945, 51.441318410817914], [5.3956508558612075, 51.441348508029726], [5.395716537598901, 51.441379362116976], [5.395781303361762, 51.44141096319528], [5.395845131574276, 51.44144330048142], [5.395908000661102, 51.44147636409105], [5.395969890484352, 51.441510141443125], [5.3960307794679245, 51.44154462175451], [5.396090647473669, 51.44157979334306], [5.396198980869164, 51.44165057957647], [5.396397091885489, 51.441780027526754], [5.3964102257756545, 51.441790066807926], [5.396478266506166, 51.44184439688809], [5.396545709114262, 51.441899016412755], [5.396612552160547, 51.44195392448423], [5.396678791328295, 51.44200911660951], [5.3967068236487, 51.44203347446557], [5.3967341642255935, 51.44205813708898], [5.396760804427115, 51.44208309818885], [5.3967867370588465, 51.442108347878694], [5.39681195205064, 51.44213388076676], [5.396836442208107, 51.442159686966455], [5.3968602003370165, 51.4421857583891], [5.396883219243565, 51.44221208874367], [5.396905491733025, 51.44223866814367], [5.396989121560623, 51.44232938363378], [5.3971300374976545, 51.44253738725336], [5.397130511007742, 51.44253874719812], [5.3971310219139035, 51.44254010264522], [5.397131568777333, 51.44254145179709], [5.397132154474825, 51.44254279465352], [5.397132557398219, 51.44254365663195]], ""type"": ""LineString""}";51.44151096930917, 5.395752939490012
470387;246672.0;Woensel noord 2;Blixembosch-Oost;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;11.5008576759489;"{""coordinates"": [[5.480684518427084, 51.490066633567075], [5.4807591055664435, 51.49011691908411], [5.480789972038441, 51.49013594122732], [5.480798823995566, 51.49014140010989]], ""type"": ""LineString""}";51.490104543466664, 5.48074133158209
