VOLUME,TYPE_AFVALBAK,X_RD,Y_RD,longitude,latitude
"100l    ","Constructo","109389.992","423443.086","4.72600471278482","51.7977654387117"
"100l    ","Constructo","109367.336","423451.433","4.72567518247228","51.7978386117314"
"100l    ","Constructo gevel","109369.948","424017.867","4.72563837222046","51.8029298743899"
"50l     ","Capitole","109465.608","422835.047","4.72718078322618","51.7923066118882"
"50l     ","Capitole","109666.394","424082.19","4.72992767572199","51.8035321557092"
"50l     ","Capitole","109824.639","423751.509","4.73226503367482","51.8005728613561"
"        ","Capitole","104159.51","422835.391","4.65027454870585","51.7918518192909"
"50l     ","Constructo","104381.229","422725.292","4.65350418459045","51.7908824142731"
"        ","Overig","104379.125","424917.107","4.65315313207779","51.8105817994867"
"        ","Capitole","104511.286","421316.286","4.6555945222209","51.7782303132827"
"50l     ","Capitole","104492.298","423874.576","4.65494630107738","51.8012220084634"
"50l     ","Capitole","104625.846","423299.214","4.65696603604994","51.7960628334044"
"50l     ","Capitole","104737.874","423379.098","4.65857830299563","51.7967909087002"
"50l     ","Capitole","104772.978","423430.287","4.65907972574563","51.7972541446176"
"        ","Capitole","104881.578","423537.337","4.66063842860105","51.7982260473234"
"50l     ","Capitole","104938.563","424181.614","4.66137128612747","51.8040217927014"
"        ","Capitole","105035.475","422829.000","4.66297152189349","51.7918734505868"
"50l     ","Constructo","104856.393","425491.869","4.65999010080818","51.8157907213792"
"50l     ","Constructo","104974.46","425282.19","4.66173257435113","51.8139167593636"
"50l     ","Constructo","104970.743","425450.040","4.6616543957832","51.8154250260373"
"        ","Omnipole","105022.446","420575.821","4.6631077197836","51.7716211136646"
"50l     ","Capitole","105047.692","422905.415","4.66313757087925","51.7925613483109"
"        ","Capitole","105048.934","424830.914","4.66287767676842","51.8098674561434"
"50l     ","Capitole","105084.367","421030.675","4.66393927673065","51.7757147965347"
"        ","Constructo","105137.732","422793.157","4.66445877854694","51.7915604381995"
"        ","Capitole","105435.425","424359.204","4.66854921114685","51.8056622756505"
"50l     ","Constructo","105362.153","425202.006","4.66736597461425","51.8132307101085"
"50l     ","Constructo","105353.550","425263.114","4.66723245464813","51.8137791621107"
"50l     ","Constructo","105435.619","425850.994","4.66833828767226","51.8190702021083"
"50l     ","Capitole","105462.993","424256.830","4.66896355377576","51.8047446050485"
"        ","Capitole","105762.204","423863.311","4.67335748835364","51.8012342011677"
"        ","Capitole","105807.595","423983.361","4.67399845099815","51.802317190469"
"        ","Capitole","105757.997","425096.679","4.67312098041236","51.8123191180544"
"        ","Capitole","105923.412","423746.104","4.67571111264816","51.8001949604244"
"        ","Capitole","105863.532","423898.811","4.67482138345407","51.8015621966145"
"50l     ","Capitole","105887.909","424683.619","4.67506339619172","51.8086180564397"
"        ","Capitole","106030.745","425155.782","4.67706758023844","51.8128743257449"
"50l     ","Capitole","106007.341","425670.527","4.67665527966154","51.817498692494"
"50l     ","Capitole","106126.968","424576.954","4.67854462696995","51.807680351233"
"        ","Capitole","106213.608","423982.486","4.67988462959448","51.8023449588155"
"50l     ","Capitole","106316.775","421903.063","4.68167261749803","51.7836644438768"
"50l     ","Capitole","106424.606","422049.310","4.68321472195095","51.7849882821753"
"50l     ","Capitole","106466.016","420835.053","4.68398489433496","51.7740783081176"
"        ","Capitole","106487.394","423056.961","4.68398347510676","51.7940503557221"
"        ","Capitole","106780.107","422139.455","4.68835395672973","51.7858292910949"
"50l     ","Capitole","106917.137","424292.711","4.69004073961754","51.8051942562315"
"        ","Capitole","107025.4","425683.31","4.69141750054687","51.817702041393"
"        ","Capitole","106005.07","423923.304","4.67686978439903","51.8017947753296"
"        ","Capitole","105990.525","423959.014","4.67665386858239","51.8021144537732"
"        ","Capitole","105969.463","424955.795","4.67620728829492","51.8110714976925"
"        ","Capitole","106143.494","425066.382","4.67871511906117","51.8120806879658"
"        ","Capitole","106231.748","423864.286","4.68016425690996","51.8012841799757"
"50l     ","Capitole","106243.558","424413.75","4.68025805282268","51.806223699051"
"50l     ","Capitole","106250.141","421826.938","4.68071773261082","51.7829744307154"
"        ","Capitole","106335.723","424392.256","4.68159733995101","51.8060385666723"
"50l","Capitole","108613.120","424322.351","4.71462546842877","51.8056041659486"
"50l     ","Capitole","106451.234","420834.446","4.68377082317159","51.7740715669794"
"50l     ","Capitole","106481.318","421811.684","4.68406985660429","51.7828574661213"
"100l    ","Constructo","106541.153","424864.000","4.68450966138972","51.8102963903007"
"50l     ","Capitole","106915.092","424155.511","4.69003015326923","51.8039609417152"
"50l     ","Capitole","107036.031","424306.319","4.69176259564801","51.8053267909015"
"50l     ","Capitole","107049.475","424498.068","4.69193094751652","51.8070513510814"
"        ","Capitole","107005.133","425688.558","4.69112285673048","51.8177474666704"
"50l     ","Capitole","107146.048","423121.886","4.6935214011904","51.7946907206256"
"50l     ","Capitole","107076.769","425657.423","4.69216604995106","51.8174737875664"
"50l     ","Capitole","105124.944","423763.651","4.66413362261981","51.8002819125067"
"50l     ","Constructo","105058.466","424381.824","4.66308071730447","51.8058319842577"
"        ","Capitole","105091.183","424496.298","4.66353854842278","51.8068637770126"
"        ","Capitole","105143.427","424535.431","4.66429036513936","51.8072201640223"
"        ","Capitole","105069.402","424938.709","4.66315889622355","51.8108381267805"
"100l    ","Constructo","105086.377","425046.807","4.6633894347605","51.8118112075644"
"50l     ","Capitole","105322.477","424460.345","4.66689714384612","51.806561279367"
"        ","Capitole","105281.01","424604.244","4.66627525633034","51.8078509139029"
"50l     ","Constructo","105335.865","425192.856","4.66698609488333","51.8131461239494"
"50l     ","Constructo","105312.917","425221.891","4.66664916339066","51.8134050419132"
"50l     ","Constructo","105330.714","425323.174","4.66689268853936","51.8143169460202"
"        ","Capitole","105254.921","425272.116","4.66580095626355","51.8138512871665"
"50l     ","Constructo","105297.329","425357.256","4.66640367446197","51.8146202955786"
"50l     ","Constructo","105346.380","425450.928","4.66710152112315","51.815466557887"
"        ","Constructo","105334.267","425534.177","4.6669139109696","51.8162137047239"
"50l     ","Constructo","105293.904","425800.494","4.666290303481","51.8186037211935"
"50l     ","Capitole","105425.626","423654.447","4.66850809310511","51.7993271835507"
"50l     ","Constructo gevel","105410.546","424053.131","4.66823237466264","51.8029091433727"
"50l     ","Constructo","105390.403","424125.948","4.66792992338693","51.8035618191454"
"        ","Capitole","105435.030","424299.122","4.66855209004203","51.8051222441351"
"50l     ","Capitole","105371.915","424308.018","4.66763576905538","51.8051965828249"
"50l     ","Capitole","105384.296","424967.148","4.66772076353777","51.8111218229397"
"50l     ","Constructo","105378.738","425191.616","4.66760795890089","51.8131387928421"
"50l     ","Constructo","105434.993","425201.471","4.66842229480971","51.8132323758071"
"50l     ","Constructo","105417.345","425217.023","4.66816415762447","51.8133705863379"
"        ","Constructo","105396.422","425208.605","4.66786196643717","51.8132930587338"
"        ","Constructo","105448.737","425330.566","4.66860309198625","51.8143938694093"
"        ","Constructo","105407.411","425546.067","4.66797292105492","51.8163270823287"
"50l     ","Constructo","105368.177","425555.537","4.6674026054186","51.8164087078183"
"50l     ","Capitole hondepoepzakjes","105503.963","421646.544","4.6699306649349","51.781287458221"
"50l     ","Capitole","105466.255","424169.717","4.6690233296972","51.8039619396253"
"        ","Capitole","105462.703","424361.816","4.66894432021798","51.8056881733005"
"50l     ","Capitole","105493.636","424856.358","4.66932204550512","51.8101357712173"
"50l     ","Constructo","105518.896","425030.506","4.66966340086388","51.8117032129965"
"50l     ","Constructo","105504.099","425020.592","4.66945025373778","51.8116127964871"
"50l     ","Constructo","105479.995","425169.774","4.66907939200434","51.8129514845857"
"50l     ","Constructo","105463.814","425184.903","4.66884257711204","51.8130860158999"
"        ","Capitole","105475.462","425279.959","4.66899787050549","51.81394139391"
"50l     ","Constructo","105465.036","425450.781","4.66882223385248","51.8154757911689"
"50l     ","Constructo","105491.660","425633.005","4.66918223359444","51.8171159370925"
"100l    ","Constructo","105562.581","425364.045","4.6702491564183","51.8147048666402"
"100l    ","Constructo","105582.524","425393.804","4.67053410101184","51.8149741009897"
"100l    ","Constructo","105621.847","425390.434","4.67110481443876","51.8149472929909"
"50l","Capitole","105636.259","423797.468","4.67154107803001","51.8006313029673"
"100l","Constructo","106192.609","423568.066","4.6796386331607","51.7986183844573"
"100l","Zelfbouw","108926.970","425231.656","4.71905468527706","51.813802883047"
"        ","Capitole","105988.772","422696.079","4.67680725814884","51.7907632620177"
"50l     ","Capitole","106001.002","425689.832","4.67656061577381","51.8176716454961"
"50l     ","Constructo","106006.272","425806.674","4.67662050062932","51.8187222642012"
"        ","Capitole","106127.509","424975.891","4.67849613026421","51.8112659720014"
"50l     ","Capitole","106265.042","421792.907","4.68093844469772","51.7826698641876"
"50l     ","Capitole","106301.145","423781.197","4.68118198636368","51.8005434480714"
"        ","Capitole","106447.21","421030.731","4.68368501430432","51.775835398673"
"        ","Capitole","106361.64","423026.104","4.68216504873277","51.7937620690209"
"100l    ","Constructo","106486.172","424834.823","4.68371654179232","51.8100293756159"
"        ","Constructo","106516.116","424884.897","4.68414370599346","51.810482029259"
"50l     ","Capitole","106667.288","422014.784","4.68673639334461","51.7846990180699"
"50l     ","Capitole","106722.562","423838.934","4.68728306355333","51.8010989807598"
"50l     ","Capitole","106988.489","424296.828","4.69107464187026","51.805237402831"
"50l     ","Constructo","107014.771","425312.823","4.69131476284134","51.8143712530516"
"50l     ","Capitole","107123.017","425654.748","4.69283711341912","51.8174537151471"
"50l     ","Capitole","107234.028","425158.807","4.6945154975255","51.8130058010236"
"50l     ","Capitole","105108.152","424350.251","4.66380563718624","51.8055526561947"
"50l     ","Capitole","105144.441","424935.499","4.66424741616062","51.8108159932345"
"        ","Capitole","105089.75","424996.771","4.66344556309088","51.8113617960563"
"50l     ","Constructo","105114.434","425229.378","4.66376994212025","51.8134546296895"
"50l     ","Constructo","105107.709","425460.283","4.66363912669387","51.815529359672"
"        ","Capitole","105173.774","424515.034","4.66473329535393","51.8070395497381"
"50l     ","Constructo","105248.031","425616.408","4.66565153346413","51.8169451067866"
"50l     ","Capitole","105318.831","423207.863","4.66702406155895","51.7953038768182"
"        ","Capitole","110006.842","423269.956","4.73496897171464","51.7962594192704"
"100l    ","Zelfbouw","111558.797","422322.083","4.75758413046521","51.787862874189"
"        ","Capitole","112034.319","424440.724","4.7642128163358","51.8069419156824"
"        ","Capitole","112186.212","425247.398","4.76631525631486","51.8142039341404"
"        ","Capitole","112175.531","425279.697","4.76615637711614","51.8144934162086"
"50l     ","Capitole","104800.983","424942.916","4.65926624206313","51.8108518598184"
"50l     ","Capitole","105924.377","425440.37","4.67548478986748","51.8154227955441"
"50l     ","Capitole","106224.692","424567.402","4.6799628657129","51.8076030478485"
"50l     ","Capitole","107962.106","425384.345","4.70504245998104","51.8150947365136"
"50l     ","Capitole","108350.256","425468.679","4.71065979470728","51.8158853013355"
"50l     ","Capitole","107642.046","424569.425","4.70051271727439","51.8077432876065"
"50l     ","Capitole","107639.357","424660.379","4.70046127942573","51.8085605406999"
"50l     ","Capitole","107619.998","424674.570","4.70017864720066","51.8086864447675"
"50l     ","Capitole","107561.193","424792.366","4.69930986254167","51.8097401822292"
"50l     ","Capitole","107583.203","424795.002","4.69962863810227","51.8097657445402"
"50l     ","Capitole","107608.347","424835.911","4.69998761307711","51.8101355641344"
"50l     ","Capitole","107593.616","424811.225","4.69977739984087","51.8099124390058"
"50l     ","Capitole","107555.698","424893.521","4.6992163147587","51.8106488810836"
"100l    ","Constructo","107124.072","425201.184","4.69291521168797","51.8133772566164"
"50l     ","Capitole","108636.908","424815.244","4.7149043054295","51.810036208072"
"100l    ","Constructo","108783.063","424046.425","4.71712620727629","51.8031382758971"
"50l     ","Capitole","108794.698","424967.282","4.71717191273763","51.8114157858556"
"50l     ","Capitole","109136.085","424946.84","4.7221248100152","51.8112602145051"
"50l     ","Capitole","109311.302","423693.922","4.72483091405457","51.8000134932608"
"50l     ","Capitole","109385.026","423411.669","4.72593686462111","51.7974826624693"
"50l     ","Capitole","105162.089","423710.128","4.6646797925827","51.7998041701798"
"50l     ","Capitole","105526.876","424560.975","4.66984625518996","51.8074838736207"
"50l     ","Capitole","105553.294","424556.129","4.67022997709084","51.8074426560713"
"50l     ","Omnipole","106371.105","424336.919","4.68211808553458","51.8055442878856"
"50l     ","Capitole","105850.899","423728.715","4.67466239724803","51.8000322920596"
"50l     ","Capitole","104378.477","421892.938","4.65358595717754","51.783401136285"
"50l     ","Capitole","106245.979","423658.809","4.68039950421797","51.7994386304365"
"50l     ","Capitole","105315.909","425085.326","4.66671216492141","51.8121778899173"
"50l     ","Capitole","105106.085","422710.807","4.66401196578852","51.7908174626333"
"100l","Constructo","105839.853","424432.422","4.67440232175114","51.8063561170874"
"50l     ","Capitole","104506.886","424091.953","4.65512605698494","51.8031770612616"
"        ","Capitole","102859.58","420173.255","4.63183434590396","51.7678052787609"
"50l     ","Capitole","104390.393","421867.693","4.65376232717369","51.7831753147631"
"        ","Overig","104363.747","424927.593","4.65292863420677","51.810674641402"
"        ","Capitole","104528.168","421318.303","4.65583883834706","51.7782499672426"
"        ","Capitole","104877.786","423546.078","4.66058219478337","51.7983042692823"
"50l     ","Capitole","104884.330","425134.078","4.66044708430637","51.812577473783"
"50l     ","Capitole","104950.729","425022.623","4.66142601886468","51.811581699892"
"50l     ","Constructo","105036.068","425576.406","4.66258344156866","51.8165666383726"
"        ","Capitole","105068.783","424904.438","4.66315486722467","51.8105300507596"
"50l     ","Constructo","105209.936","425318.141","4.66514202404879","51.8142609386254"
"50l     ","Capitole","105277.413","422868.305","4.6664724787033","51.7922483062962"
"50l     ","Capitole","105326.483","424455.760","4.66695589762233","51.8065204268935"
"50l     ","Capitole","105319.088","425361.896","4.6667185377789","51.8146639365002"
"50l     ","Constructo","105304.017","425485.318","4.66648225734826","51.8157718769937"
"50l     ","Constructo","105440.657","425727.917","4.66842899033195","51.8179644590523"
"50l     ","Constructo","105511.378","425021.905","4.66955560445562","51.8116252422195"
"50l     ","Constructo","105453.540","425280.908","4.66867985625748","51.8139479863684"
"        ","Capitole","105723.880","421631.976","4.67311943880491","51.7811759627999"
"50l     ","Constructo","105730.791","425592.794","4.67265580946135","51.8167757029412"
"100l    ","Constructo","108761.467","424036.521","4.7168144423456","51.8030474662876"
"100l    ","Constructo","108774.422","424082.284","4.71699615082916","51.8034598528315"
"50l     ","Constructo","105293.134","425345.619","4.66634452915054","51.8145153310648"
"50l     ","Constructo","105298.020","425493.654","4.6663941084809","51.8158462652192"
"50l     ","Capitole","105394.184","423272.568","4.66810703121872","51.7958921417468"
"50l     ","Capitole","105381.858","423821.332","4.66784970041307","51.8008232262898"
"50l     ","Capitole","105365.613","424263.188","4.66755083989965","51.8047931072214"
"        ","Capitole","105427.535","424401.431","4.6684287849051","51.8060411121632"
"50l     ","Capitole","105438.517","424981.428","4.66850490757333","51.8112549773387"
"50l     ","Constructo","105395.931","425244.067","4.66784976109667","51.8136117403573"
"50l     ","Capitole hondepoepzakjes","105458.128","421381.881","4.66930434920578","51.7789046492452"
"50l     ","Capitole","105487.809","423199.496","4.66947459357956","51.7952436945265"
"50l     ","Constructo","105463.612","425012.236","4.66886438171195","51.8115341094677"
"50l     ","Constructo","105514.589","425028.649","4.66960119959554","51.8116861496533"
"50l     ","Constructo","105488.24","425137.018","4.66920362353881","51.8126578026949"
"50l     ","Constructo","105538.265","425336.364","4.66990050491702","51.8144539206772"
"50l     ","Constructo","105527.780","425392.213","4.66974048068447","51.8149549591423"
"50l     ","Constructo","105527.623","425463.834","4.66972796578779","51.8155986610747"
"100l    ","Constructo","105574.638","425422.28","4.67041567493915","51.8152293391635"
"50l     ","Capitole hondepoepzakjes","105697.805","423077.865","4.67253577366505","51.7941690744652"
"        ","Capitole","105710.006","423890.19","4.67259695513389","51.8014711784838"
"        ","Capitole","105709.926","423891.391","4.67259562434471","51.8014819657892"
"        ","Capitole","105749.964","425101.395","4.67300382790613","51.8123607903748"
"50l     ","Capitole","105844.845","420638.836","4.6750131234511","51.772260430399"
"50l     ","Capitole hondepoepzakjes","105782.247","423017.742","4.67376827513871","51.7936361499297"
"        ","Capitole","105803.806","423682.397","4.67398629934635","51.7996118462473"
"        ","Capitole","105842.618","423820.507","4.67452931577901","51.8008565730923"
"        ","Capitole","105793.301","423949.601","4.67379602820923","51.802012501939"
"50l     ","Capitole hondepoepzakjes","105794.317","425741.492","4.67355589524381","51.8181177675213"
"50l     ","Capitole","105877.876","420635.477","4.67549213692998","51.7722331451956"
"        ","Capitole","105906.615","423794.476","4.67546075405197","51.8006282425766"
"        ","Capitole","105904.05","423793.779","4.67542366903944","51.8006217524962"
"        ","Capitole","105872.053","423869.19","4.67494911636269","51.8012967182964"
"50l     ","Capitole","105918.875","425355.537","4.67541704143561","51.8146598579483"
"50l     ","Capitole","105895.186","425619.880","4.67503599777349","51.817033634947"
"50l     ","Constructo","105894.714","425860.808","4.67499494364613","51.8191990040502"
"        ","Capitole","105976.398","421881.542","4.67674319752071","51.7834412421166"
"50l     ","Capitole","107311.975","423546.057","4.69586804240526","51.7985173086325"
"50l     ","Capitole","107442.468","425323.136","4.6975154385898","51.8145005660085"
"50l     ","Capitole","107405.147","425620.786","4.69693327448939","51.8171726118836"
"100l    ","Constructo","107464.595","425398.594","4.69782592071533","51.8151806468161"
"50l     ","Capitole","107785.986","424532.299","4.70260476849594","51.8074217986616"
"        ","Overig","108032.667","424104.299","4.70623946274333","51.803595813"
"50l     ","Capitole","108115.010","422994.410","4.70758357617888","51.7936271865479"
"50l     ","Capitole","108264.050","424935.008","4.70948178196505","51.8110815345672"
"50l     ","Capitole","108482.868","425347.595","4.71259917092791","51.8148080849875"
"50l     ","Capitole","108647.385","425279.071","4.71499407061107","51.8142058899447"
"        ","Constructo","108725.903","423983.514","4.71630593939687","51.8025681075197"
"        ","Capitole","108755.718","423868.57","4.71675353128811","51.8015374657653"
"100l    ","Constructo","108832.650","424105.618","4.71783719608364","51.8036743935687"
"100l    ","Constructo","108802.056","424075.288","4.71739770762901","51.8033992681527"
"50l     ","Constructo","108921.782","424618.721","4.71906108200703","51.8082934682496"
"50l     ","Capitole","109107.22","424872.734","4.7217160933472","51.8105917856654"
"50l     ","Capitole","109285.364","423694.016","4.72445488981807","51.8000122148311"
"50l     ","Constructo","109316.551","423952.761","4.72487284300018","51.8023403412582"
"50l     ","Capitole","109403.122","423791.625","4.72614911805477","51.8008991508857"
"50l     ","Capitole","109441.898","424334.863","4.72663973947088","51.8057848804023"
"        ","Overig","104331.082","424888.296","4.6524607533835","51.8103184931507"
"100l    ","Capitole","104400.418","422800.635","4.65377129389399","51.7915613230884"
"        ","Capitole","104484.805","421333.283","4.65520835086064","51.7783806851754"
"50l     ","Capitole","104628.458","424931.332","4.65676634490729","51.8107322041531"
"        ","Overig","104780.540","423393.121","4.65919472054787","51.7969207925347"
"        ","Capitole","104773.473","424352.120","4.65895311668117","51.8055394426913"
"100l    ","Constructo","104765.140","425259.251","4.6587005837602","51.8136917853469"
"        ","Capitole","104899.037","423555.269","4.66088891594604","51.7983887835885"
"50l     ","Capitole","104897.6","423606.587","4.66086065767517","51.7988498906437"
"50l     ","Constructo","104915.782","425486.373","4.66085213943316","51.8157466580955"
"        ","Capitole","105078.472","421086.579","4.6638458184258","51.7762167204438"
"50l     ","Capitole","109484.13","422828.597","4.72745009060226","51.7922501498859"
"50l     ","Capitole","108663.154","425386.103","4.71520839280588","51.8151691887835"
"50l     ","Capitole","105179.961","422401.972","4.66512710848217","51.788048303984"
"100l    ","Capitole","104342.453","422804.563","4.65293059685795","51.7915913784387"
"50l     ","Capitole","105002.47","422670.865","4.6625159807041","51.790449201887"
"50l     ","Capitole","105101.767","423744.428","4.66380040558403","51.8001070684909"
"50l     ","Capitole","105331.061","424417.081","4.66702782388938","51.8061731950417"
"50l     ","Constructo","105427.523","424146.722","4.66846508449188","51.8037518266152"
"50l     ","Capitole","105500.79","424808.889","4.66943255588709","51.8097097574489"
"50l     ","Constructo","105722.144","424632.796","4.67266718497418","51.8081466638517"
"        ","Capitole","111993.353","424490.308","4.76361269533369","51.8073844273844"
"        ","Capitole","111971.063","424566.216","4.76328007143049","51.8080649628661"
"50l     ","Capitole","105015.138","423721.923","4.66254784817891","51.7998970461043"
"100l    ","Constructo","104304.235","424759.338","4.65209036276578","51.8091570005031"
"        ","Capitole","105079.168","424995.841","4.66329225767022","51.8113524909654"
"50l     ","Constructo","105126.576","425147.918","4.66395775059818","51.8127235660529"
"        ","Capitole","105123.258","425098.768","4.66391672480824","51.8122815195465"
"50l     ","Constructo","105136.888","425237.931","4.664094303867","51.8135335145779"
"        ","Capitole","105132.999","425281.021","4.66403169826696","51.8139204419979"
"50l     ","Constructo","105114.034","425709.727","4.66369486687158","51.8177718657495"
