X,Y,OBJECTID,BOOMSOORT,BEHEERCODE,LEGENDA,EIGENAAR,PLANTJAAR,BOMENTYPEN,PLANJR_SNOEI_THEO,SNOEIPERIODE,BVC_INSPECTIE_DATUM,BVC_VEILIGHEIDSKLASSE,BVC_VEILIGHEIDSMAATREGELEN,BVC_URGENTIE,BVC_OPMERKINGEN,BVC_AANVULLENDE_OPMERKINGEN,TYPE_WAARDEVOLLE_BOOM,CLAS_WAARDEVOLLE_BOOM,KENM_WAARDEVOLLE_BOOM,LEEFTIJD_WAARDEVOLLE_BOOM,NEDERLANDSE_NAAM,JAAR_VAN_TOEKENNING,BUURTNAAM,WIJKNAAM,LAT,LON,BVC_CONDITIE,BVC_GEBREK_KROON,BVC_GEBREK_STAM,BVC_GEBREK_STAMVOET,BVC_GEBREK_MAAIVELD,BVC_ZIEKTE_PLAAG_SCHIMMEL,BVC_TOEKOMSTVERWACHTING,BVC_SPEC_ONDERHOUDSMTR
5.94323810046167,51.9994253294684,1,Fagus sylvatica,03.10.B.0957,Particuliere waardevolle boom,Particulier,1940,,0,Maand 1 t/m 12,2022/06/12,Boom zonder gebreken,N.v.t,N.v.t,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Gewone beuk,2013,Geitenkamp,Geitenkamp,51.9994254,5.9432381,Voldoende,Geen,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.94795596699209,51.9983807757117,2,Quercus robur,03.08.B.2640,Particuliere waardevolle boom,Particulier,1945,,0,Maand 1 t/m 12,2022/07/06,Risicoboom,"Grof dood hout verwijderen;Grof dood hout verwijderen",< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Zomereik,2013,Paasberg,Velperweg e.o.,51.9983808,5.9479560,Voldoende,Afgestorven tak,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.95064933440659,51.9937834769629,3,Aesculus hippocastanum,03.08.B.2642,Particuliere waardevolle boom,Particulier,1900,,0,Maand 6 t/m 9,2022/07/14,Boom zonder gebreken,N.v.t,N.v.t,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Witte paardenkastanje,2013,Paasberg,Velperweg e.o.,51.9937836,5.9506493,Voldoende,Geen,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.95403443642541,51.9924232692739,4,Acer saccharinum,04.05.B.3703,Particuliere waardevolle boom,Particulier,1900,,0,Maand 5 t/m 10,2022/08/22,Risicoboom,Hercontrole BVC,< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Zilveresdoorn,2013,Elsweide,Presikhaaf-Oost,51.9924234,5.9540344,Niet te beoordelen,Niet (volledig) te beoordelen,Niet (volledig) te beoordelen,Niet (volledig) te beoordelen,Niet (volledig) te beoordelen,Niet (volledig) te beoordelen,Niet te beoordelen,N.v.t.
5.95145074613475,51.979786526163,5,Quercus cerris,04.04.B.1176,Particuliere waardevolle boom,Particulier,1960,,0,Maand 1 t/m 12,2022/07/12,Risicoboom,"Grof dood hout verwijderen;Grof dood hout verwijderen",< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Moseik,2013,Presikhaaf III,Presikhaaf-West,51.9797866,5.9514507,Voldoende,Afgestorven tak,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.89609301901871,51.9865521279189,6,Aesculus hippocastanum,02.12.B.3017,Particuliere waardevolle boom,Particulier,1930,,0,Maand 6 t/m 9,2022/07/25,Boom zonder gebreken,N.v.t,N.v.t,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Witte paardenkastanje,2013,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9865523,5.8960930,Voldoende,Geen,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.88310450624525,51.9836834109179,7,Aesculus hippocastanum,02.15.B.0326,Particuliere waardevolle boom,Particulier,1900,,0,Maand 6 t/m 9,2022/08/16,Risicoboom,"Jaarlijkse inspectie;Verankering aanbrengen",< 1 mnd.,Boom wordt binnenkort gekapt.,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Witte paardenkastanje,2013,Klingelbeek,Klingelbeek e.o.,51.9836836,5.8831045,Voldoende,Mechanische overbelasting,Ziekte,Vruchtlichaam,Geen,"Kastanjebloedingsziekte;Reuzezwam",> 15 jaar,Bestratingsopdruk (herstellen)
5.88055132858343,51.9830050077713,8,Aesculus hippocastanum,02.15.B.0327,Particuliere waardevolle boom,Particulier,1925,,0,Maand 6 t/m 9,2022/08/16,Risicoboom,Doorgang vrijmaken,< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Witte paardenkastanje,2013,Klingelbeek,Klingelbeek e.o.,51.9830052,5.8805513,Voldoende,Onvoldoende doorgang,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.87129515417244,51.9840957217152,9,Quercus robur,02.15.B.0342,Particuliere waardevolle boom,Particulier,1850,,0,Maand 1 t/m 12,2022/08/10,Risicoboom,Grof dood hout verwijderen,< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Zomereik,2013,Klingelbeek,Klingelbeek e.o.,51.9840959,5.8712952,Voldoende,Afgestorven tak,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.89687162796621,51.9868002514365,10,Quercus robur,02.12.B.3020,Particuliere waardevolle boom,Particulier,1900,,0,Maand 1 t/m 12,2022/07/25,Risicoboom,"Grof dood hout verwijderen;Grof dood hout verwijderen",< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Zomereik,2013,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9868004,5.8968716,Voldoende,Afgestorven tak,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.93708383326052,52.0001464541083,11,Platanus x hispanica,03.11.B.3083,Particuliere waardevolle boom,Particulier,1950,,0,Maand 1 t/m 12,2022/06/21,Risicoboom,"Doorgang vrijmaken;Grof dood hout verwijderen",< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Gewone plataan,2013,Monnikenhuizen,Monnikenhuizen,52.0001465,5.9370838,Voldoende,"Afgestorven tak;Onvoldoende doorgang",Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.89666607249885,51.9865442547149,12,Fagus sylvatica 'Atropunicea',02.12.B.3022,Particuliere waardevolle boom,Particulier,1900,,0,Maand 1 t/m 12,2022/07/25,Risicoboom,Doorgang vrijmaken,< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Bruine beuk,2013,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9865444,5.8966661,Voldoende,Onvoldoende doorgang,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.89400412840403,51.9905588027279,13,Quercus rubra,02.12.B.3051,Particuliere waardevolle boom,Particulier,1925,,0,Maand 1 t/m 12,2022/07/25,Risicoboom,"Grof dood hout verwijderen;Grof dood hout verwijderen",< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Amerikaanse eik,2013,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9905589,5.8940041,Voldoende,Afgestorven tak,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.89445574533744,51.990583821397,14,Quercus cerris,02.12.B.3052,Particuliere waardevolle boom,Particulier,1950,,0,Maand 1 t/m 12,2022/07/25,Boom zonder gebreken,N.v.t,N.v.t,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Moseik,2013,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9905839,5.8944558,Voldoende,Geen,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.89718653583467,51.9883377820259,15,Acer pseudoplatanus,02.12.B.3056,Particuliere waardevolle boom,Particulier,1945,,0,Maand 5 t/m 10,2022/07/26,Boom zonder gebreken,N.v.t,N.v.t,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Gewone esdoorn,2013,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9883379,5.8971866,Voldoende,Geen,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.93795375088112,51.998567353926,16,Tilia tomentosa 'Doornik',03.11.B.3089,Particuliere waardevolle boom,Particulier,1950,,0,Maand 6 t/m 9,2022/06/21,Risicoboom,Grof dood hout verwijderen,< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Zilverlinde cv.,2013,Monnikenhuizen,Monnikenhuizen,51.9985674,5.9379538,Voldoende,Afgestorven tak,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.93737914873114,51.9863479335251,17,Quercus rubra,03.08.B.2616,Particuliere waardevolle boom,Particulier,1952,,0,Maand 1 t/m 12,2022/06/29,Risicoboom,"Grof dood hout verwijderen;Grof dood hout verwijderen",< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,"Biodiversiteit;Kroon Stam Leeftijd",50 - 79 jaar,Amerikaanse eik,2013,Plattenburg,Velperweg e.o.,51.9863480,5.9373791,Voldoende,Afgestorven tak,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.93872316784309,51.9882211068865,18,Juglans regia,03.08.B.2625,Particuliere waardevolle boom,Particulier,1970,,0,Maand 6 t/m 9,2022/08/25,Risicoboom,"Grof dood hout verwijderen;Grof dood hout verwijderen",< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Okkernoot,2013,Plattenburg,Velperweg e.o.,51.9882212,5.9387232,Voldoende,Afgestorven tak,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.91804704946302,51.9938841591094,19,Fagus sylvatica,03.09.B.2932,Particuliere waardevolle boom,Particulier,1900,,0,Maand 1 t/m 12,2022/07/19,Risicoboom,"Doorgang vrijmaken;Jaarlijkse inspectie",< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Gewone beuk,2013,Sonsbeek-Noord,St. Marten/Sonsbeek,51.9938842,5.9180471,Voldoende,Onvoldoende doorgang,Inrotting,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.91623712791031,51.9986382627753,20,Fagus sylvatica,03.09.B.2935,Particuliere waardevolle boom,Particulier,1925,,0,Maand 1 t/m 12,2022/08/21,Boom zonder gebreken,N.v.t,N.v.t,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Gewone beuk,2013,Hazegrietje,Alteveer/Cranevelt,51.9986383,5.9162371,Voldoende,Geen,Geen,Geen,Geen,Geen,> 15 jaar,N.v.t.
5.93747872597671,51.9903811778307,21,Fagus sylvatica 'Atropunicea',03.08.B.2670,Particuliere waardevolle boom,Particulier,1925,,0,Maand 1 t/m 12,2022/08/22,Risicoboom,Hercontrole BVC,< 6 mnd.,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Bruine beuk,2013,Angerenstein,Velperweg e.o.,51.9903813,5.9374787,Niet te beoordelen,Niet (volledig) te beoordelen,Niet (volledig) te beoordelen,Niet (volledig) te beoordelen,Niet (volledig) te beoordelen,Niet (volledig) te beoordelen,Niet te beoordelen,N.v.t.
5.88545918882993,51.9944203785944,22,Fagus sylvatica,02.12.B.3058,Particuliere waardevolle boom,Particulier,1925,,0,Maand 1 t/m 12,2022/06/08,Attentieboom,Jaarlijkse inspectie,< 1 jaar,,,Particuliere waardevolle boom uit bomenlijst,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Gewone beuk,2013,Sterrenberg,Burgemeesterswijk/Hoogkamp,51.9944205,5.8854592,Voldoende,Plakoksel,Geen,"Holte/inrotting;Vruchtlichaam",Geen,Korsthoutskoolzwam,> 15 jaar,N.v.t.
