FID,oid_,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
trend_2006_25.23,0,1700768,17,768,82,94.17,12.17,-1.412,2011,- - - - - -,3,470.6,,,"POLYGON ((20776.26000000164 381135.5489999987, 20786.579999998212 381101.79199999943, 20595.31899999827 381043.31799999997, 20584.9990000017 381077.07499999925, 20776.26000000164 381135.5489999987))"
trend_2006_25.24,0,1700778,17,778,109,118.74,9.74,-0.899,>2013,- - - - - -,3,444.95,,,"POLYGON ((20676.258999999613 381104.5489999987, 20682.829999998212 381083.0560000017, 20491.56899999827 381024.58199999854, 20484.997999999672 381046.07499999925, 20676.258999999613 381104.5489999987))"
trend_2006_25.25,0,1700791,17,791,126,142.27,16.27,-0.776,>2013,- - - - - -,3,438.8,,,"POLYGON ((20557.258999999613 381067.55000000075, 20562.93100000173 381048.9970000014, 20371.670000001788 380990.5229999982, 20365.997999999672 381009.07499999925, 20557.258999999613 381067.55000000075))"
trend_2006_25.26,0,1700802,17,802,133,136.657979,3.657979,-1.037,2006,- - - - - -,3,451.85,,,"POLYGON ((20448.26000000164 381033.55000000075, 20455.83900000155 381008.7580000013, 20264.57800000161 380950.2829999998, 20256.9990000017 380975.0760000013, 20448.26000000164 381033.55000000075))"
trend_2006_25.27,0,1700822,17,822,73,83.773076,10.773076,-1.143,2012,- - 3 - - -,3,457.15,,,"POLYGON ((20436.923000000417 381022.9840000011, 20439.91000000015 380994.56599999964, 20241.006000000983 380973.66000000015, 20238.01900000125 381002.0780000016, 20436.923000000417 381022.9840000011))"
trend_2006_25.28,0,1700851,17,851,-3,2.699904,5.699904,-2.622,2005,- - 3 - - -,3,531.1,,,"POLYGON ((20157.923000000417 380989.9840000011, 20164.77499999851 380924.79300000146, 19965.870000001043 380903.88800000027, 19959.01900000125 380969.0789999999, 20157.923000000417 380989.9840000011))"
trend_2006_25.29,0,1700877,17,877,-55,-50.62812,4.37188,-6.34,2003,- - 3 - - -,3,717,,,"POLYGON ((19899.923000000417 380959.9840000011, 19916.491000000387 380802.3520000018, 19717.585999999195 380781.4470000006, 19701.01900000125 380939.0780000016, 19899.923000000417 380959.9840000011))"
trend_2006_25.30,0,806075,8,6075,115,141.9,26.9,1.945,-,- - - - - -,1,497.25,,,"POLYGON ((97241.45800000057 492735.74500000104, 97194.95800000057 492749.9609999992, 97253.43200000003 492941.22199999914, 97299.93299999833 492927.006000001, 97241.45800000057 492735.74500000104))"
trend_2006_25.31,0,806100,8,6100,137,150.9,13.9,1.678,-,- - - - - -,1,483.9,,,"POLYGON ((97174.92799999937 492530.01099999994, 97135.26300000027 492543.66800000146, 97200.37700000033 492732.7719999999, 97240.04100000113 492719.11400000006, 97174.92799999937 492530.01099999994))"
trend_2006_25.32,0,806125,8,6125,132,142.4,10.4,-0.159,>2013,- - - - - -,3,407.95,,,"POLYGON ((97164.25899999961 492516.7329999991, 97167.96999999881 492515.30900000036, 97096.29600000009 492328.5929999985, 97092.5850000009 492330.0170000009, 97164.25899999961 492516.7329999991))"
trend_2006_25.33,0,806150,8,6150,138,155,17,-0.341,>2013,- - 3 4 - -,3,417.05,,,"POLYGON ((97075.25899999961 492283.7329999991, 97083.21700000018 492280.6779999994, 97011.54399999976 492093.9620000012, 97003.5850000009 492097.0170000009, 97075.25899999961 492283.7329999991))"
trend_2006_25.34,0,806175,8,6175,144,157.5,13.5,-0.641,>2013,- - 3 4 - -,3,432.05,,,"POLYGON ((96985.25899999961 492050.7329999991, 97000.2190000005 492044.98999999836, 96928.54600000009 491858.2740000002, 96913.5850000009 491864.0170000009, 96985.25899999961 492050.7329999991))"
trend_2006_25.35,0,806200,8,6200,143,171,28,-2.487,>2013,- - 3 4 - -,3,524.35,,,"POLYGON ((96896.25899999961 491818.7329999991, 96954.3040000014 491796.4519999996, 96882.63100000098 491609.73600000143, 96824.5850000009 491632.0170000009, 96896.25899999961 491818.7329999991))"
trend_2006_25.36,0,806225,8,6225,156,176,20,-1.829,>2013,- - 3 4 - -,3,491.45,,,"POLYGON ((96806.25800000131 491585.7329999991, 96848.9459999986 491569.34600000083, 96777.27299999818 491382.62999999896, 96734.5850000009 491399.0170000009, 96806.25800000131 491585.7329999991))"
trend_2006_25.37,0,806250,8,6250,164,182.5,18.5,-1.909,2012,- - 3 4 - -,3,495.45,,,"POLYGON ((96716.25899999961 491352.7329999991, 96760.81399999931 491335.62999999896, 96689.1400000006 491148.9140000008, 96644.5850000009 491166.0170000009, 96716.25899999961 491352.7329999991))"
trend_2006_25.38,0,806275,8,6275,171,180,9,-2.43,2006,- - 3 4 - -,3,521.5,,,"POLYGON ((96626.25899999961 491119.7329999991, 96682.97399999946 491097.9620000012, 96611.30000000075 490911.24599999934, 96554.5850000009 490933.0170000009, 96626.25899999961 491119.7329999991))"
trend_2006_25.39,0,806300,8,6300,192,193,1,-0.86,2004,- - 3 4 - -,3,443,,,"POLYGON ((96544.27299999818 490900.311999999, 96564.20699999854 490892.2580000013, 96489.28599999845 490706.8209999986, 96469.35200000182 490714.875, 96544.27299999818 490900.311999999))"
trend_2006_25.40,0,806325,8,6325,201,193,-8,-1.425,-,1 - 3 4 - -,4,471.25,,,"POLYGON ((96446.25800000131 490651.7329999991, 96479.51700000092 490638.96599999815, 96407.8440000005 490452.25, 96374.5850000009 490465.0170000009, 96446.25800000131 490651.7329999991))"
trend_2006_25.41,0,806350,8,6350,199,199,0,-2.869,-,- - 3 4 - -,4,543.45,,,"POLYGON ((96356.25899999961 490418.7329999991, 96423.21999999881 490393.02899999917, 96351.54600000009 490206.313000001, 96284.5850000009 490232.0170000009, 96356.25899999961 490418.7329999991))"
trend_2006_25.42,0,806375,8,6375,191,198.5,7.5,-3.789,2004,- - 3 - - -,3,589.45,,,"POLYGON ((96266.25899999961 490184.7329999991, 96354.69200000167 490150.78599999845, 96283.01900000125 489964.0700000003, 96194.5850000009 489998.0170000009, 96266.25899999961 490184.7329999991))"
trend_2006_25.43,0,806400,8,6400,203,213,10,-2.757,2006,- - 3 - - -,3,537.85,,,"POLYGON ((96184.27299999818 489966.311999999, 96248.1790000014 489940.4919999987, 96173.25800000131 489755.0549999997, 96109.35200000182 489780.875, 96184.27299999818 489966.311999999))"
trend_2006_25.44,0,806425,8,6425,196,210,14,-4.292,2006,- - 3 - - -,3,614.6,,,"POLYGON ((96087.27299999818 489735.311999999, 96186.76000000164 489695.1169999987, 96111.83900000155 489509.6799999997, 96012.35200000182 489549.875, 96087.27299999818 489735.311999999))"
trend_2006_25.45,0,806450,8,6450,194,195,1,-5.223,2003,- - 3 - - -,3,661.15,,,"POLYGON ((95991.27299999818 489504.311999999, 96112.33999999985 489455.3979999982, 96037.41899999976 489269.9609999992, 95916.35200000182 489318.8759999983, 95991.27299999818 489504.311999999))"
trend_2006_25.46,0,806475,8,6475,181,209.2,28.2,1.516,-,- - - - - -,1,475.8,,,"POLYGON ((95824.41899999976 489104.66800000146, 95789.53200000152 489119.4770000018, 95867.67799999937 489303.5780000016, 95902.56500000134 489288.76900000125, 95824.41899999976 489104.66800000146))"
trend_2006_25.47,0,806500,8,6500,183,209,26,0.78,-,- - - - - -,1,439,,,"POLYGON ((95727.41899999976 488874.66800000146, 95709.4690000005 488882.2870000005, 95787.61499999836 489066.38800000027, 95805.56500000134 489058.76900000125, 95727.41899999976 488874.66800000146))"
trend_2006_25.48,0,806525,8,6525,186,207.3,21.3,-0.229,>2013,- - - - - -,3,411.45,,,"POLYGON ((95709.56500000134 488828.76900000125, 95714.8350000009 488826.5320000015, 95636.68899999931 488642.4310000017, 95631.41899999976 488644.66800000146, 95709.56500000134 488828.76900000125))"
trend_2006_25.49,0,806550,8,6550,189,209,20,0.578,-,- - - - - -,1,428.9,,,"POLYGON ((95534.41899999976 488413.66800000146, 95521.11800000072 488419.3139999993, 95599.26399999857 488603.4149999991, 95612.56500000134 488597.76900000125, 95534.41899999976 488413.66800000146))"
trend_2006_25.50,0,806575,8,6575,194,221.2,27.2,2.656,-,- - - - - -,1,532.8,,,"POLYGON ((95432.35200000182 488166.8759999983, 95370.78700000048 488191.7490000017, 95445.70800000057 488377.1860000007, 95507.27299999818 488352.311999999, 95432.35200000182 488166.8759999983))"
trend_2006_25.51,0,806600,8,6600,198,209.7,11.7,-3.022,2006,- - - 4 - -,3,551.1,,,"POLYGON ((95410.27299999818 488120.311999999, 95480.32200000063 488092.01099999994, 95405.40100000054 487906.57400000095, 95335.35200000182 487934.8759999983, 95410.27299999818 488120.311999999))"
trend_2006_25.52,0,806625,8,6625,210,207.5,-2.5,-0.112,-,1 - 3 4 - -,4,405.6,,,"POLYGON ((95314.27299999818 487890.311999999, 95316.86899999902 487889.26300000027, 95241.94799999893 487703.8269999996, 95239.35200000182 487704.875, 95314.27299999818 487890.311999999))"
trend_2006_25.53,0,806650,8,6650,201,197,-4,-1.132,-,1 - 3 4 - -,4,456.6,,,"POLYGON ((95225.56500000134 487674.76900000125, 95251.61600000039 487663.7109999992, 95173.4690000005 487479.61100000143, 95147.41899999976 487490.66800000146, 95225.56500000134 487674.76900000125))"
trend_2006_25.54,0,806675,8,6675,195,195,0,-1.928,-,- - 3 4 - -,4,496.4,,,"POLYGON ((95121.27299999818 487428.311999999, 95165.96299999952 487410.256000001, 95091.04199999943 487224.8189999983, 95046.35200000182 487242.875, 95121.27299999818 487428.311999999))"
trend_2006_25.55,0,806700,8,6700,187,196,9,-1.781,2008,- - 3 4 - -,3,489.05,,,"POLYGON ((95024.27299999818 487198.311999999, 95065.55600000173 487181.6330000013, 94990.63500000164 486996.1959999986, 94949.35200000182 487012.875, 95024.27299999818 487198.311999999))"
trend_2006_25.56,0,806725,8,6725,178,192,14,-3.383,2007,- - 3 4 - -,3,569.15,,,"POLYGON ((94927.27299999818 486967.311999999, 95005.69000000134 486935.62999999896, 94930.76799999923 486750.19299999997, 94852.35200000182 486781.875, 94927.27299999818 486967.311999999))"
trend_2006_25.57,0,806750,8,6750,168,188,20,-3.347,2008,- - 3 - - -,3,567.35,,,"POLYGON ((94831.27299999818 486737.311999999, 94908.85500000045 486705.9670000002, 94833.93400000036 486520.5300000012, 94756.35200000182 486551.8759999983, 94831.27299999818 486737.311999999))"
trend_2006_25.58,0,806775,8,6775,163,183.4,20.4,-0.461,>2013,- - - - - -,3,423.05,,,"POLYGON ((94734.27299999818 486506.311999999, 94744.95899999887 486501.99500000104, 94670.03799999878 486316.55799999833, 94659.35200000182 486320.875, 94734.27299999818 486506.311999999))"
trend_2006_25.59,0,806800,8,6800,163,178.4,15.4,-1.51,>2013,- - - - - -,3,475.5,,,"POLYGON ((94637.27299999818 486275.311999999, 94672.27400000021 486261.1710000001, 94597.35300000012 486075.7340000011, 94562.35200000182 486089.875, 94637.27299999818 486275.311999999))"
trend_2006_25.60,0,806825,8,6825,161,174.6,13.6,-1.599,2011,- - - - - -,3,479.95,,,"POLYGON ((94540.27299999818 486045.311999999, 94577.33700000122 486030.3370000012, 94502.41600000113 485844.8999999985, 94465.35200000182 485859.875, 94540.27299999818 486045.311999999))"
trend_2006_25.61,0,806850,8,6850,164,167.7,3.7,-1.916,2004,- - - - - -,3,495.8,,,"POLYGON ((94443.27299999818 485814.311999999, 94487.68499999866 485796.3680000007, 94412.76399999857 485610.93200000003, 94368.35200000182 485628.875, 94443.27299999818 485814.311999999))"
trend_2006_25.62,0,806875,8,6875,170,176.7,6.7,-1.525,2007,- - - - - -,3,476.25,,,"POLYGON ((94347.27299999818 485584.311999999, 94382.62200000137 485570.0300000012, 94307.70100000128 485384.5940000005, 94272.35200000182 485398.8759999983, 94347.27299999818 485584.311999999))"
trend_2006_25.63,0,1602850,16,2850,0,35.12,35.12,-0.627,>2013,- - - 4 - -,3,431.35,,,"POLYGON ((23276.32800000161 389797.6860000007, 23289.76399999857 389805.7589999996, 23392.77199999988 389634.32499999925, 23379.335999999195 389626.2520000003, 23276.32800000161 389797.6860000007))"
trend_2006_25.64,0,1602870,16,2870,12,41.21078,29.21078,-0.999,>2013,- - - 4 - -,3,449.95,,,"POLYGON ((23378.32800000161 389625.68499999866, 23399.73600000143 389638.5480000004, 23502.743999999017 389467.11499999836, 23481.335999999195 389454.2520000003, 23378.32800000161 389625.68499999866))"
trend_2006_25.65,0,1602890,16,2890,21,40.39,19.39,-3.44,2008,- - - 4 - -,3,572,,,"POLYGON ((23481.32800000161 389453.6860000007, 23555.045000001788 389497.9789999984, 23658.052000001073 389326.5450000018, 23584.335999999195 389282.2520000003, 23481.32800000161 389453.6860000007))"
trend_2006_25.66,0,1602910,16,2910,31,50.78,19.78,-1.947,>2013,- - - 4 - -,3,497.35,,,"POLYGON ((23583.32800000161 389281.68499999866, 23625.050999999046 389306.75499999896, 23728.059000000358 389135.3209999986, 23686.335999999195 389110.2520000003, 23583.32800000161 389281.68499999866))"
trend_2006_25.67,0,1602930,16,2930,48,62.76,14.76,-1.496,2012,- - - 4 - -,3,474.8,,,"POLYGON ((23685.32800000161 389110.6860000007, 23717.38599999994 389129.9479999989, 23820.39400000125 388958.5150000006, 23788.335999999195 388939.2520000003, 23685.32800000161 389110.6860000007))"
trend_2006_25.68,0,1700011,17,11,243,270.45,27.45,0.143,-,- - - - - -,1,407.15,,,"POLYGON ((28445.320000000298 381351.66000000015, 28447.162000000477 381354.72399999946, 28618.594999998808 381251.7170000002, 28616.754000000656 381248.65199999884, 28445.320000000298 381351.66000000015))"
trend_2006_25.69,0,1700031,17,31,197,220.628321,23.628321,-2.649,2011,- - 3 - - -,3,532.45,,,"POLYGON ((28445.754000000656 381351.65199999884, 28411.64600000158 381294.88599999994, 28240.212000001222 381397.89400000125, 28274.320000000298 381454.66000000015, 28445.754000000656 381351.65199999884))"
trend_2006_25.70,0,1700051,17,51,157,174.85627,17.85627,-5.63,2006,- - 3 - - -,3,681.5,,,"POLYGON ((28274.754000000656 381454.65199999884, 28202.26199999824 381334.006000001, 28030.82899999991 381437.01399999857, 28103.320000000298 381557.66000000015, 28274.754000000656 381454.65199999884))"
trend_2006_25.71,0,1700071,17,71,179,188.234438,9.234438,-2.222,2007,- - 3 - - -,3,511.1,,,"POLYGON ((28102.754000000656 381557.65199999884, 28074.14400000125 381510.0370000005, 27902.710000000894 381613.04399999976, 27931.320000000298 381660.66000000015, 28102.754000000656 381557.65199999884))"
trend_2006_25.72,0,1700146,17,146,139,170.095714,31.095714,0.734,-,- - - - - -,1,436.7,,,"POLYGON ((27288.3209999986 382047.66000000015, 27297.77199999988 382063.38899999857, 27469.204999998212 381960.381000001, 27459.754000000656 381944.65199999884, 27288.3209999986 382047.66000000015))"
trend_2006_25.73,0,1700161,17,161,108,130.78754,22.78754,0.628,-,- - - - - -,1,431.4,,,"POLYGON ((27160.3209999986 382124.66000000015, 27168.40700000152 382138.1180000007, 27339.83999999985 382035.1099999994, 27331.754000000656 382021.65199999884, 27160.3209999986 382124.66000000015))"
trend_2006_25.74,0,1700171,17,171,106,121.39482,15.39482,-0.116,>2013,- - - - - -,3,405.8,,,"POLYGON ((26877.20100000128 382225.36400000006, 26876.79699999839 382222.4919999987, 26678.743000000715 382250.3269999996, 26679.14699999988 382253.19900000095, 26877.20100000128 382225.36400000006))"
trend_2006_25.75,0,1700188,17,188,104,121.73878,17.73878,-0.344,>2013,- - - - - -,3,417.2,,,"POLYGON ((26728.20300000161 382246.04399999976, 26726.857000000775 382237.55000000075, 26529.320000000298 382268.8370000012, 26530.664999999106 382277.33100000024, 26728.20300000161 382246.04399999976))"
trend_2006_25.76,0,1700208,17,208,98,103.97272,5.97272,-0.806,2010,- - - - - -,3,440.3,,,"POLYGON ((26536.20300000161 382276.04399999976, 26533.050000000745 382256.1420000009, 26335.51300000027 382287.4290000014, 26338.664999999106 382307.33100000024, 26536.20300000161 382276.04399999976))"
trend_2006_25.77,0,1700230,17,230,78,96.00641,18.00641,-2.213,2011,- - - - - -,3,510.65,,,"POLYGON ((26318.20300000161 382309.04399999976, 26309.548000000417 382254.3999999985, 26112.01000000164 382285.686999999, 26120.664999999106 382340.33100000024, 26318.20300000161 382309.04399999976))"
trend_2006_25.78,0,1700251,17,251,70,97.20907,27.20907,-0.851,>2013,- - - - - -,3,442.55,,,"POLYGON ((26105.201999999583 382341.04399999976, 26101.8740000017 382320.0309999995, 25904.337000001222 382351.31799999997, 25907.664999999106 382372.33100000024, 26105.201999999583 382341.04399999976))"
trend_2006_25.79,0,1700271,17,271,75,109.62793,34.62793,-4.049,2011,- - 3 - - -,3,602.45,,,"POLYGON ((25908.201999999583 382371.04399999976, 25892.36699999869 382271.06500000134, 25694.829999998212 382302.3520000018, 25710.664999999106 382402.33100000024, 25908.201999999583 382371.04399999976))"
trend_2006_25.80,0,1700290,17,290,66,64.95,-1.05,-6.844,-,1 - 3 - - -,4,742.2,,,"POLYGON ((25725.201999999583 382399.04399999976, 25698.436000000685 382230.05000000075, 25500.89900000021 382261.3370000012, 25527.664999999106 382430.33100000024, 25725.201999999583 382399.04399999976))"
trend_2006_25.81,0,1700308,17,308,76,69.27,-6.73,-6.308,-,1 - 3 - - -,4,715.4,,,"POLYGON ((25542.20300000161 382427.04399999976, 25517.53299999982 382271.28599999845, 25319.995000001043 382302.5729999989, 25344.664999999106 382458.33100000024, 25542.20300000161 382427.04399999976))"
trend_2006_25.82,0,1700324,17,324,77,73.09,-3.91,-3.342,-,1 - 3 - - -,4,567.1,,,"POLYGON ((25384.20300000161 382451.04399999976, 25371.131999999285 382368.5229999982, 25173.594999998808 382399.80999999866, 25186.664999999106 382482.33100000024, 25384.20300000161 382451.04399999976))"
trend_2006_25.83,0,1700336,17,336,78,84.61665,6.61665,-2.045,2006,- - 3 - - -,3,502.25,,,"POLYGON ((25253.20100000128 382472.36400000006, 25246.085000000894 382421.73699999973, 25048.03200000152 382449.5709999986, 25055.14699999988 382500.19900000095, 25253.20100000128 382472.36400000006))"
trend_2006_25.84,0,1700352,17,352,75,81.58512,6.58512,-1.006,2009,- - 3 - - -,3,450.3,,,"POLYGON ((24886 382507.5379999988, 24887.754999998957 382482.44900000095, 24688.24199999869 382468.4979999997, 24686.48800000176 382493.5870000012, 24886 382507.5379999988))"
trend_2006_25.85,0,1700373,17,373,67,82.00803,15.00803,-0.479,>2013,- - 3 - - -,3,423.95,,,"POLYGON ((24672.0009999983 382493.5379999988, 24672.835999999195 382481.5920000002, 24473.322999998927 382467.6409999989, 24472.48800000176 382479.5870000012, 24672.0009999983 382493.5379999988))"
trend_2006_25.86,0,1700396,17,396,59,67.5141,8.5141,-0.63,>2013,- - 3 - - -,3,431.5,,,"POLYGON ((24442.0009999983 382479.5379999988, 24443.098999999464 382463.8260000013, 24243.585999999195 382449.875, 24242.48800000176 382465.5870000012, 24442.0009999983 382479.5379999988))"
trend_2006_25.87,0,1700413,17,413,49,53.40609,4.40609,-0.637,2009,- - 3 - - -,3,431.85,,,"POLYGON ((24269 382469.5379999988, 24270.11100000143 382453.65199999884, 24070.598000001162 382439.7010000013, 24069.48800000176 382455.5870000012, 24269 382469.5379999988))"
trend_2006_25.88,0,1700421,17,421,87,90.500709,3.500709,-0.227,>2013,- - 3 - - -,3,411.35,,,"POLYGON ((23746.6790000014 382336.66000000015, 23749.602000001818 382331.7960000001, 23578.16899999976 382228.7879999988, 23575.245999999344 382233.65300000086, 23746.6790000014 382336.66000000015))"
trend_2006_25.89,0,1700441,17,441,157,166.558178,9.558178,-0.734,>2013,- - - - - -,3,436.7,,,"POLYGON ((23574.679999999702 382234.66000000015, 23584.131000000983 382218.9310000017, 23412.697000000626 382115.9239999987, 23403.245999999344 382131.65300000086, 23574.679999999702 382234.66000000015))"
trend_2006_25.90,0,808975,8,8975,191,197.7,6.7,1.908,-,- - - - - -,1,495.4,,,"POLYGON ((84622.86400000006 467010.7580000013, 84582.8599999994 467036.73699999973, 84691.78799999878 467204.47100000083, 84731.79199999943 467178.4919999987, 84622.86400000006 467010.7580000013))"
trend_2006_25.91,0,1700461,17,461,95,105.933585,10.933585,-0.255,>2013,- - - - - -,3,412.75,,,"POLYGON ((23402.6790000014 382133.66000000015, 23405.962999999523 382128.1959999986, 23234.528999999166 382025.188000001, 23231.245999999344 382030.65199999884, 23402.6790000014 382133.66000000015))"
trend_2006_25.92,0,1700483,17,483,47,64.93,17.93,-0.297,>2013,- - - - - -,3,414.85,,,"POLYGON ((23212.679999999702 382020.66000000015, 23216.504000000656 382014.2960000001, 23045.070000000298 381911.2879999988, 23041.245999999344 381917.65199999884, 23212.679999999702 382020.66000000015))"
trend_2006_25.93,0,1700496,17,496,37,50.48,13.48,-1.333,>2013,- - - - - -,3,466.65,,,"POLYGON ((23100.679999999702 381955.66000000015, 23117.84299999848 381927.0949999988, 22946.41000000015 381824.0870000012, 22929.245999999344 381852.65199999884, 23100.679999999702 381955.66000000015))"
trend_2006_25.94,0,1700512,17,512,48,56.90176,8.90176,-2.28,2006,- - 3 - - -,3,514,,,"POLYGON ((22962.6790000014 381873.66000000015, 22992.037000000477 381824.8020000011, 22820.60300000012 381721.79399999976, 22791.245999999344 381770.65300000086, 22962.6790000014 381873.66000000015))"
