OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,REF_BRANDWEERSLEUTELKLUIS_PUIC,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
515,9dcb2745-50ec-4fc7-a5cc-e9aee96e1011,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,43.552916,"43,552916",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,VolkerRail,95397.708,433904.522,51.89046939,4.52137616
516,86ed8df4-34d7-4bbf-a5a1-d7e7f1689abc,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,114,b,114,114_b,Rotterdam Kleiweg - Rotterdam Westelijke Splitsing,102.333808,"102,333808",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,90529.232,438705.509,51.93307505,4.44976188
517,8ca7ce2b-6484-4add-a96b-f1e4ac7e4d1f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,43.944621,"43,944621",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95220.116,434252.929,51.89358167,4.51873612
518,c73d53e9-8df5-429a-abe3-97a8ff0c7b40,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Dhs-Wspl,Delfshavense Schie (brug o/d - bij Schiedam) - Rotterdam Westelijke Splitsing ,540,b,540,540_b,Rotterdam Westelijke Splitsing,1.59233,"1,592330",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,90385.164,437789.632,51.92482716,4.44783944
519,8af1a191-768c-40f1-88ad-b794c08423e8,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,114,b,114,114_b,Rotterdam Kleiweg - Rotterdam Westelijke Splitsing,102.333772,"102,333772",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,90514.581,438708.477,51.93310003,4.44954832
520,72f9ac5e-bc78-4235-bf69-6deeca3dc4e0,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.175584,"83,175584",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,91127.033,437729.496,51.92437237,4.45863448
521,804405f8-02b6-484c-8a4b-b3e479bbf76a,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,664,b,664,664_b,Rotterdam Lombardijen,43.271702,"43,271702",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,VolkerRail,95466.27,433633.495,51.88804087,4.52241889
522,a978b650-f32d-4d5e-8f0e-f0e320503e5e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,540,g,540,540_g,Rotterdam Westelijke Splitsing,101.746355,"101,746355",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,90421.391,438165.872,51.92821271,4.44829538
523,89fe44d3-2706-4146-9b69-d3f3cd05376b,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.235054,"83,235054",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,91190.523,437721.766,51.92431019,4.4595588
524,974c55cf-f8fb-462f-82aa-f2b376f7cb43,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,540,g,540,540_g,Rotterdam Westelijke Splitsing,101.565941,"101,565941",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,90361.918,437985.38,51.92658369,4.44746474
525,14234099-fa75-4ca9-ab68-6f160ac416ad,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,45.393675,"45,393675",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,94611.61,435570.929,51.90536149,4.50966564
526,1459f298-9787-4b7f-bb4c-d33a5bdd97e2,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,114,b,114,114_b,Rotterdam Kleiweg - Rotterdam Westelijke Splitsing,102.036536,"102,036536",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,90459.404,438445.64,51.93073146,4.44879546
527,2b07f1bf-d18e-4eea-b650-472684e48791,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.365698,"44,365698",ProRail,Randstad Zuid,RZ,BAAN,Dordrecht,140,Dordrecht,5,ASSET Rail,95109.18,434668.503,51.89730471,4.51705236
528,aec40556-3843-4aa8-a2c4-7673fb0d1537,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,540,d,540,540_d,Rotterdam Westelijke Splitsing,81.032493,"81,032493",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,89051.8,437414.847,51.92130242,4.42852954
529,3d7bb1bf-e729-4b43-86db-a13fb939c74c,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.096312,"83,096312",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,91062.675,437590.414,51.92311502,4.45772484
530,c1e5a16a-075d-4852-8a6a-748afa2ae532,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,540,c,540,540_c,Rotterdam Westelijke Splitsing,54.106238,"54,106238",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,90461.931,438205.581,51.92857429,4.44887726
531,7b69fe09-b856-4ee8-be68-08eb6552d08f,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.850238,"44,850238",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,94800.063,435056.723,51.9007605,4.5124938
532,6d2667f4-ba44-4401-b8ee-b96f0236ca90,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,114,a,114,114_a,Rotterdam Kleiweg - Rotterdam Westelijke Splitsing,52.648752,"52,648752",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,91136.111,439379.461,51.93920203,4.45845991
533,ecae9caa-529a-4e12-b763-3623f6bbabab,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,540,g,540,540_g,Rotterdam Westelijke Splitsing,101.782802,"101,782802",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,90427.415,438201.368,51.92853242,4.44837629
534,d7e66a1e-1943-4b76-9205-c85852bb3b85,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,540,c,540,540_c,Rotterdam Westelijke Splitsing,54.366015,"54,366015",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,90469.628,437948.415,51.92626398,4.44903742
535,86c6190c-effa-4a6b-ab2d-69a6a2b6a0ac,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.692139,"83,692139",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,91635.969,437732.53,51.92445783,4.4660318
536,011af1ab-c85c-4027-b978-b5d5dc949837,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,664,b,664,664_b,Rotterdam Lombardijen,42.378011,"42,378011",ProRail,Randstad Zuid,RZ,BAAN,Dordrecht,140,Dordrecht,5,ASSET Rail,95987.713,432872.667,51.8812584,4.53012288
537,ba464896-9a37-4a07-80b3-38cabcf229f4,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,664,b,664,664_b,Rotterdam Lombardijen,42.533103,"42,533103",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95872.13,432984.525,51.88225147,4.52842516
538,0b051555-1b3c-49f4-bb3c-57d2bdfc835b,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,664,b,664,664_b,Rotterdam Lombardijen,42.861754,"42,861754",ProRail,Randstad Zuid,RZ,BASIS,Dordrecht,140,Dordrecht,5,ASSET Rail,95783.912,433312.893,51.88519331,4.52708758
539,d20ddfd8-8f30-49da-93c7-673fa71619e5,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.772834,"44,772834",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,VolkerRail,94851.418,434989.637,51.90016311,4.51325164
540,62f40bba-3171-4700-8078-eef120559475,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.825498,"44,825498",ProRail,Randstad Zuid,RZ,BASIS,Dordrecht,140,Dordrecht,5,ASSET Rail,94884.271,435062.467,51.90082122,4.51371622
541,c8ca840a-e165-4f0d-b2b2-8b0877f6fe97,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.990464,"44,990464",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,94806.043,435216.673,51.90219868,4.51255271
542,6315f824-2f96-4663-bb07-38cf125611db,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,45.651162,"45,651162",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,94464.977,435786.56,51.90728354,4.50749713
543,8d8c8ca8-5bfc-45bb-a5d5-f9786762870b,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,84.295523,"84,295523",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,92207.79,437914.348,51.9261567,4.47431061
544,247fb10b-0d4f-4f21-99eb-58086c2691ea,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,84.150284,"84,150284",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,92046.334,437919.135,51.92618148,4.47196271
545,a1cf40cf-2d80-4252-b2d6-f7c2f9fe80bd,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.365887,"83,365887",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,91321.636,437714.985,51.92426427,4.46146591
546,3ff248dc-6146-439b-b099-fa15d119f08d,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.369243,"83,369243",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,91324.6,437719.832,51.92430817,4.4615081
547,26f7c9e0-7d66-41c5-bcda-1d4e972ac182,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.071418,"83,071418",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,91018.51,437727.536,51.92434229,4.45705736
548,69ce9614-5f4b-4f5d-b433-f80cf16d5d8c,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,540,d,540,540_d,Rotterdam Westelijke Splitsing,81.96385,"81,963850",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,89927.231,437546.13,51.92258538,4.44122899
549,aa96d688-8a7d-4e17-9c21-93920f2cf0f9,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,43.794461,"43,794461",ProRail,Randstad Zuid,RZ,BASIS,Dordrecht,140,Dordrecht,5,ASSET Rail,95384.873,434167.551,51.89283198,4.5211442
550,65a0b411-afd8-4a35-9f94-70e5f131d451,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,43.794424,"43,794424",ProRail,Randstad Zuid,RZ,BAAN,Dordrecht,140,Dordrecht,5,ASSET Rail,95383.829,434167.007,51.89282698,4.52112913
551,5400476b-7def-4135-a776-bd740ec23fde,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,43.794376,"43,794376",ProRail,Randstad Zuid,RZ,BASIS,Dordrecht,140,Dordrecht,5,ASSET Rail,95381.771,434165.963,51.89281738,4.52109942
552,1758b83c-3a85-4c01-b1aa-5588e7a8d7f2,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.088761,"83,088761",ProRail,Randstad Zuid,RZ,BAAN,Rotterdam,120,Rotterdam,3,VolkerRail,91035.9,437730.982,51.92437526,4.4573095
553,3d81f268-c37a-46c0-b2f7-101f449cbbe8,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,5.598851,"5,598851",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104316.138,448457.879,52.02215269,4.64877149
554,2f0f8a71-10b5-4a96-bfdb-b571de0b5e6e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,102,,102,102__,Woerden - Alphen a/d Rijn,4.791881,"4,791881",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,115403.726,454153.5,52.07424568,4.80964258
555,96bac096-bbd5-4f5b-9dbb-5ab010a8d064,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,102,,102,102__,Woerden - Alphen a/d Rijn,15.769526,"15,769526",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,106071.395,458725.585,52.11459108,4.67287112
556,df65a28d-ac4c-4a1c-8c1b-404d5454483a,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,102,,102,102__,Woerden - Alphen a/d Rijn,4.12305,"4,123050",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,116071.151,454105.496,52.07386154,4.81938286
557,504ebfb5-dbb1-48ec-9c10-bb9dd003e32b,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,102,,102,102__,Woerden - Alphen a/d Rijn,7.16934,"7,169340",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,113041.266,454423.331,52.07649691,4.77515158
558,ad5b488d-26ea-48fd-ae7f-061032d94978,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,102,,102,102__,Woerden - Alphen a/d Rijn,12.485323,"12,485323",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,109123.447,457506.068,52.10389232,4.71759071
559,3292b373-709d-4770-bf96-f067456f1ae3,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,102,,102,102__,Woerden - Alphen a/d Rijn,4.608488,"4,608488",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,115589.09,454161.615,52.07433184,4.81234528
560,efc1d61f-8745-4088-8066-c2371cc42f52,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,102,,102,102__,Woerden - Alphen a/d Rijn,3.85328,"3,853280",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,116339.253,454080.26,52.0736535,4.82329611
561,dc5fb9cc-3a63-4895-9af1-d7444e27f830,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,102,,102,102__,Woerden - Alphen a/d Rijn,6.398207,"6,398207",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,113807.361,454332.11,52.07573456,4.78633711
562,5cc9799f-1f42-4401-8966-c20dd9fb7c46,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,623,,623,623__,Alphen a/d Rijn,17.717486,"17,717486",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104837.582,460157.661,52.12735117,4.6546485
563,03d472fb-d383-40f0-8bb0-92f8b4832d78,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,102,,102,102__,Woerden - Alphen a/d Rijn,7.119184,"7,119184",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,113091.025,454417.294,52.07644642,4.77587813
564,db7c1bb5-f488-415d-8710-a644df686383,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,102,,102,102__,Woerden - Alphen a/d Rijn,7.213828,"7,213828",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,112997.313,454430.831,52.07656099,4.77450955
565,e9538be5-8791-4df1-b018-f067e654f70d,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,6.157599,"6,157599",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104352.63,449015.486,52.02716752,4.6492206
566,022dc5b1-6978-4aef-be55-89e883a09ea9,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,12.429078,"12,429078",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104299.736,455267.54,52.08335266,4.6475223
567,86435d6c-4e51-4b2c-92f4-e7336b31e2f4,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,4.152748,"4,152748",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104502.918,447092.576,52.00989902,4.65169392
568,65f838f2-68b6-4305-a3f3-e749c0401d5b,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,4.562813,"4,562813",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104298.277,447422.937,52.01284949,4.64866457
569,d26f3b0c-b7e9-4a0e-9eb1-c9e12529cb3b,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,623,,623,623__,Alphen a/d Rijn,16.939633,"16,939633",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,105216.715,459475.91,52.12125827,4.66028451
570,bc61b559-9aca-4245-b4bd-32d6b29980c0,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,623,,623,623__,Alphen a/d Rijn,17.674761,"17,674761",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104888.976,460138.465,52.12718331,4.65540181
571,3f7d02a3-c1de-457e-be07-1a8a465cb7c3,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,102,,102,102__,Woerden - Alphen a/d Rijn,6.308123,"6,308123",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,113896.58,454320.902,52.07564045,4.78763981
572,727c766f-e91a-4bde-a436-0b672f304d3e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wd-Ledn,Woerden - Leiden Centraal ,102,,102,102__,Woerden - Alphen a/d Rijn,5.62027,"5,620270",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,114580.697,454249.966,52.07505325,4.79762679
573,a9190efb-545b-4f80-a8f3-8f0bc6ae7299,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,6.115805,"6,115805",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104329.419,448974.499,52.02679703,4.64888848
574,ce13a9e8-e79e-47e7-bed5-030262b7ad85,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,12.427162,"12,427162",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104308.385,455264.633,52.08332732,4.6476489
575,4ad60255-7b27-4cef-bd70-750741075141,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,10.339024,"10,339024",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104250.965,453189.205,52.06466933,4.64711981
576,50360df8-cdf0-4ea6-9947-68bdf22f3d1b,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,11.926692,"11,926692",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104242.005,454768.794,52.07886493,4.6467543
577,80fabf27-ef6d-46ac-965f-e020167beedf,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,8.201081,"8,201081",ProRail,Randstad Zuid,RZ,BAAN,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104414.643,451059,52.04553922,4.64982191
578,ede4e48d-6593-4086-b1a9-9b233353dae1,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Gd-Apn,Gouda - Alphen a/d Rijn ,226,,226,226__,Gouda - Alphen a/d Rijn,8.174153,"8,174153",ProRail,Randstad Zuid,RZ,BASIS,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,104424.831,451031.995,52.04529744,4.6499744
579,d1cbd00d-90b2-496c-9e91-173d7f87b24d,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,64.309514,"64,309514",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,162259.931,436481.797,51.91677642,5.49272511
