GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NR,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,BEHEERDER,FYSIEK_VOORKOMEN,OPPERVLAKTE,OP_TALUD,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,ID,Shape__Area,Shape__Length
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,3.477189,Nee,143526.197342,487129.2935,52.3719207134152,5.21872344089517,,,,Almere,G0034,bestaand,283,b972fb2eafdb48558f118046d2239dcb,0,,2014/01/31 22:14:14+00,136004,0,0
602,b,602,602_b,Herfte Aansl.,Zl-Lw,Zwolle - Leeuwarden ,77.351215,"77,351215",Noord-Oost,NO,34,Overijssel,BASIS,Drenthe,ProRail,gesloten verharding,20.22032,Nee,206241.911858,502424.368,52.5071017767125,6.14195007480814,BASIS,Noord-Oost,NO,Prorail,L0004,bestaand,283,fb093f3d8a4f43479779c57f10e7bf77,0,,2022/12/15 08:14:05+00,136274,0,0
602,b,602,602_b,Herfte Aansl.,Zl-Lw,Zwolle - Leeuwarden ,77.3382,"77,338200",Noord-Oost,NO,34,Overijssel,BASIS,Drenthe,ProRail,gesloten verharding,18.258869,Nee,206242.582337,502405.0835,52.5069284104177,6.14195698720006,BASIS,Noord-Oost,NO,Prorail,L0004,bestaand,283,7412b11cfab942cfbf518b1ffe6ac3a3,0,,2022/12/15 08:14:05+00,136276,0,0
107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,14.103063,"14,103063",Randstad Zuid,RZ,2,Den Haag,BASIS,Den Haag,ProRail,gesloten verharding,1.379076,Nee,92382.991651,451453.9745,52.0478600129469,4.47438445443129,BASIS,Randstad Zuid,RZ,Prorail,L0004,bestaand,283,57ebc62be6734634a0199a2f766174d4,0,,2022/05/19 14:23:29+00,136338,0,0
107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,13.762411,"13,762411",Randstad Zuid,RZ,2,Den Haag,BASIS,Den Haag,ProRail,gesloten verharding,0.93301,Nee,92718.863712,451400.1015,52.0474136895306,4.47928996108388,BASIS,Randstad Zuid,RZ,Prorail,L0004,bestaand,283,9fdd1830b9114707825596459a963dba,0,,2022/05/19 14:23:29+00,136340,0,0
107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,14.102429,"14,102429",Randstad Zuid,RZ,2,Den Haag,BASIS,Den Haag,ProRail,gesloten verharding,0.89906,Nee,92382.2175,451443.1235,52.0477624058361,4.47437515857834,BASIS,Randstad Zuid,RZ,Prorail,L0004,bestaand,283,83290fdf005442b7a37c5a66f605e357,0,,2022/05/19 11:03:37+00,136341,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,7.435562,Nee,149259.8105,490802.754721,52.4050258173571,5.30285277517931,,,,Almere,G0034,bestaand,283,af8f783f9d9e49409b8f12e8a383f109,0,,2014/01/31 22:14:14+00,136390,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,1.042675,Nee,144218.42692,487228.0655,52.3728224477043,5.2288849085727,,,,Almere,G0034,bestaand,283,b9ab86854a694ea489fe131c0d5817fb,0,,2014/01/31 22:14:14+00,136487,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,2.501558,Nee,139006.3525,484144.77328,52.3449842749768,5.15249653597099,,,,Almere,G0034,bestaand,283,a8d10ca6feb04ce39c526849cf5ed7fc,0,,2014/01/31 22:14:14+00,136587,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,7.3488,Nee,146080.121,487628.394026,52.3764537854772,5.25621181465851,,,,Almere,G0034,bestaand,283,c92ce3f7e30e46d6ab286c4234a80be1,0,,2014/01/31 22:14:14+00,136648,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,21.859477,Nee,144355.055097,487344.3425,52.3738701548316,5.23088750471179,,,,Almere,G0034,bestaand,283,ba8ecd1910cc44d0a15d602a48f9a2c0,0,,2014/01/31 22:14:14+00,136696,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,1.030444,Nee,149174.9885,490216.176346,52.3997530517843,5.30161648888269,,,,Almere,G0034,bestaand,283,d033f57068414061941db8f72903f448,0,,2014/01/31 22:14:14+00,136735,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,8.043235,Nee,149027.3705,490668.699125,52.4038185159875,5.2994394727615,,,,Almere,G0034,bestaand,283,aded0405877f47138e64f33699866c00,0,,2014/01/31 22:14:14+00,136753,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,1.0248,Nee,144190.359055,487221.1825,52.3727600351031,5.22847297551025,,,,Almere,G0034,bestaand,283,ab900a79493e46f1bb77b36498085ff8,0,,2014/01/31 22:14:14+00,136851,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,3.554101,Nee,142052.216,487111.973312,52.3717322919923,5.19708033082347,,,,Almere,G0034,bestaand,283,c7b3e8aac9c14f3eb3a131756c50aa4b,0,,2014/01/31 22:14:14+00,136877,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,1.166452,Nee,149244.958234,490265.3385,52.4001956340018,5.30264372389471,,,,Almere,G0034,bestaand,283,c6e53a5610014ca7a067dd4e74b33c71,0,,2014/01/31 22:14:14+00,137141,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,6.718472,Nee,145700.65,487754.6687,52.3775823933744,5.25063563233741,,,,Almere,G0034,bestaand,283,aba873a5240a4465b90cbc96be1545a7,0,,2014/01/31 22:14:14+00,137288,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,2.434959,Nee,140906.948,486514.863821,52.366337574562,5.18028845030936,,,,Almere,G0034,bestaand,283,e00f5f3503714ae991d955a670a75087,0,,2014/01/31 22:14:14+00,137605,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,2.262951,Nee,149196.503986,490191.6575,52.3995329161554,5.3019330426775,,,,Almere,G0034,bestaand,283,fcc0443cbc4a406ebfba146095be2dcb,0,,2014/01/31 22:14:14+00,137677,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,2.852658,Nee,148959.9105,490172.34408,52.3993567873351,5.29845710086404,,,,Almere,G0034,bestaand,283,ef5d8b40dc5144288cd3b65683b66fb8,0,,2014/01/31 22:14:14+00,137681,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,5.091863,Nee,148126.449366,489487.182,52.3931890940276,5.28622504606078,,,,Almere,G0034,bestaand,283,e93224dd032f4743a5bce051499b54df,0,,2014/01/31 22:14:14+00,137689,0,0
,,,,,,,,,,,,,,,,open verharding: beton element,24.002464,Nee,175012.7985,505968.824438,52.5409918369946,5.68219788501719,,,,Dronten,G0303,bestaand,283,8604c948ac403f40e05332a1e90a0e77,0,,2019/04/17 11:00:28+00,137785,0,0
,,,,,,,,,,,,,,,,open verharding: beton element,31.075751,Nee,174983.8635,505984.233111,52.5411313767606,5.6817723073774,,,,Dronten,G0303,bestaand,283,8604c948acdd3f40e05332a1e90a0e77,0,,2019/04/17 11:00:28+00,137786,0,0
,,,,,,,,,,,,,,,,open verharding: beton element,16.55312,Nee,175026.842,505960.14658,52.5409133329148,5.68240436449616,,,,Dronten,G0303,bestaand,283,8604c948ad0e3f40e05332a1e90a0e77,0,,2019/04/17 11:00:28+00,137787,0,0
,,,,,,,,,,,,,,,,open verharding,10.667165,Nee,138506.645224,482911.354,52.3338840843004,5.14522376652545,,,,Almere,G0034,bestaand,283,f275d6a961914bffbc93932251ff8e97,0,,2014/01/31 22:14:14+00,137817,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,3.131228,Nee,138937.9945,484260.400124,52.3460214841797,5.15148787073792,,,,Almere,G0034,bestaand,283,e26100d8c3b54da0a1300bd69ac2b277,0,,2015/11/26 13:47:09+00,137830,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,2.607857,Nee,149433.656563,490446.0315,52.4018215563786,5.30541333494752,,,,Almere,G0034,bestaand,283,eccd7746d12d45608b2dbe56cfb3141d,0,,2014/01/31 22:14:14+00,137946,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,70.507501,Nee,138951.866,484231.941637,52.3457661172134,5.15169279532808,,,,Almere,G0034,bestaand,283,d997367b18f949a4b3841ca86e69314a,0,,2014/01/31 22:14:14+00,138072,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,2.166823,Nee,146557.45485,488276.152,52.38228307147,5.26320540468313,,,,Almere,G0034,bestaand,283,b366c915ee0d4be5b4625f3513893814,0,,2014/01/31 22:14:14+00,138088,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,2.281636,Nee,148862.447787,490560.6485,52.4028455939146,5.29701798781797,,,,Almere,G0034,bestaand,283,a86aea0447cc4894804b98b3eb8a7e72,0,,2014/01/31 22:14:14+00,138454,0,0
618,c,618,618_c,Eindhoven,Bd-Ehv,Breda - Eindhoven ,58.794617,"58,794617",Zuid,Z,24,Eindhoven,BASIS,De Peel,ProRail,gesloten verharding,1.330209,Ja,161310.9505,383750.5855,51.4428147426719,5.47797480544442,BASIS,Zuid,Z,Prorail,L0004,bestaand,283,c5b70aa4c264458e81e18a95b5fde3d9,0,gerealiseerd,2022/12/13 13:44:06+00,138687,0,0
618,c,618,618_c,Eindhoven,Bd-Ehv,Breda - Eindhoven ,58.858702,"58,858702",Zuid,Z,24,Eindhoven,BASIS,De Peel,ProRail,gesloten verharding,1.364021,Ja,161375.743,383755.2435,51.4428558817257,5.47890683510185,BASIS,Zuid,Z,Prorail,L0004,bestaand,283,c1b66219638444f088f37a9243838f6c,0,gerealiseerd,2022/12/13 13:44:06+00,138690,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,4.387607,,147786.307695,409019.527,51.6699362560637,5.28292297314475,,,,Vught,G0865,bestaand,283,8abeacd54c5b7500047df2dc8cfc6fe7,0,,2023/01/11 08:42:58+00,138704,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,81.55228,,148118.256,409501.188887,51.6742698420947,5.28771200088283,,,,Vught,G0865,bestaand,283,8abeacd54c5b7500047df2dc8cfc799e,0,,2023/01/11 08:42:58+00,138741,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,37.51872,,148282.237,409526.693777,51.6745010799084,5.2900821887173,,,,Vught,G0865,bestaand,283,8abeacd54c5b7500047df2dc8cfc7c86,0,,2023/01/11 08:42:58+00,138749,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,57.922341,,148249.777,409336.368127,51.6727899488025,5.28961659349232,,,,Vught,G0865,bestaand,283,8abeacd54c5b7500047df2dc8cfc7d83,0,,2023/01/11 08:42:58+00,138921,0,0
,,,,,,,,,,,,,,,,gesloten verharding,4.739681,Nee,136085.209312,456898.5595,52.1000098393591,5.11115009833398,,,,Utrecht,G0344,bestaand,283,3eefa02e26bf47cd9c9353fa8bc73b86,0,,2020/01/09 11:07:06+00,139129,0,0
,,,,,,,,,,,,,,,,open verharding: betonstraatstenen,11.549383,Nee,109322.873079,448022.481854,52.0186739620156,4.72177017143047,,,,Gouda,G0513,bestaand,283,ebd9bb63c757341de053053c320a6399,0,,2022/10/26 22:02:28+00,139618,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,4.134103,Nee,147119.443,489452.373141,52.3928627291132,5.27143195688535,,,,Almere,G0034,bestaand,283,fb349430835d4490bbfc9fc907c70595,0,,2014/01/31 22:14:14+00,139629,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,2.486457,Nee,146732.156449,489067.803,52.3894007084854,5.2657518423105,,,,Almere,G0034,bestaand,283,fee7ed3561fe43b38e140a7bba090c2c,0,,2014/01/31 22:14:14+00,139721,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,2.239562,Nee,148795.643778,490513.6915,52.4024228177123,5.29603722420588,,,,Almere,G0034,bestaand,283,ea96fb5ea6d447f0aaa46c496496bf30,0,,2014/01/31 22:14:14+00,139748,0,0
,,,,,,,,,,,,,,,,open verharding,14.629266,Nee,107682.189,447836.344425,52.0168635215227,4.69789573792797,,,,Gouda,G0513,bestaand,283,ebec6698a06d16eee053053c320ae65b,0,,2022/10/26 22:02:28+00,139818,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,21.15183,Nee,177151.8915,505310.540749,52.5349931612955,5.71368430886899,,,,Dronten,G0303,bestaand,283,0979f3314cd0319ae05332a1e90a5e0b,0,,2014/12/05 15:32:38+00,139879,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,1.01795,Nee,144204.379709,487224.6265,52.3727912637909,5.22867874682362,,,,Almere,G0034,bestaand,283,f2909c1c59644df3a384f94bd5be5136,0,,2014/01/31 22:14:14+00,140244,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,2.285218,Nee,149228.921882,490282.253,52.4003474849754,5.30240780644022,,,,Almere,G0034,bestaand,283,f5c9f2fd02884fdfa70f5cdb4a999586,0,,2014/01/31 22:14:14+00,140269,0,0
003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,Hlg-Nscg,Harlingen - Nieuweschans Grens ,84.683508,"84,683508",Noord-Oost,NO,37,Groningen,BASIS,Wadden,ProRail,gesloten verharding,0.542288,,237258.2635,579028.582176,53.1915928773431,6.61794045931485,BASIS,Noord-Oost,NO,Prorail,L0004,bestaand,283,befceba256b94b1ce0531529a8c04556,0,,2021/04/07 11:36:22+00,140288,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,27.223075,Nee,175311.271377,505563.373,52.5373369656771,5.68657264500351,,,,Dronten,G0303,bestaand,283,0979f3307bf2319ae05332a1e90a5e0b,0,,2022/11/25 16:10:29+00,140543,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,25.673015,Nee,174962.732109,505631.489,52.537961988105,5.68143967659732,,,,Dronten,G0303,bestaand,283,0979f330005c319ae05332a1e90a5e0b,0,,2020/10/27 15:25:39+00,140556,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,1.03881,Nee,149180.79,490207.991902,52.3996795555135,5.30170187293483,,,,Almere,G0034,bestaand,283,e805e4d4de97422a856d98fe7c7e4ee8,0,,2014/01/31 22:14:14+00,140566,0,0
109,,109,109__,Rhenen - De Haar Aansl.,Rhn-Har,Rhenen - De Haar Aansl. ,32.867751,"32,867751",Randstad Noord,RN,16,Maarn,BASIS,Eemland,ProRail,gesloten verharding,4.572376,Nee,164865.482854,448883.6185,52.0282060046086,5.5309544685171,BASIS,Randstad Noord,RN,Prorail,L0004,bestaand,283,ebc3325f4a49217ae0530b29a8c00ca4,0,,2022/10/26 16:42:30+00,140737,0,0
,,,,,,,,,,,,,,,,open verharding: beton element,41.328805,Nee,108570.6135,512771.069336,52.6005161571067,4.70189547955706,,,,,G0399,bestaand,283,067f4dfdc851467c9bf2235b1864de2a,0,,2017/01/10 11:35:34+00,141002,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,311.108938,Ja,176182.321155,505187.937,52.533929774179,5.699386980324,,,,Dronten,G0303,bestaand,283,0979f33071dd319ae05332a1e90a5e0b,0,,2014/12/05 15:32:38+00,141082,0,0
,,,,,,,,,,,,,,,,open verharding,4.18645,Nee,135690.568,455702.211176,52.0892435219281,5.10545827778799,,,,Utrecht,G0344,bestaand,283,af431d7a2b70406291bf8f4981f33bc2,0,,2019/10/14 10:42:33+00,141291,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,2.202336,Nee,149521.648657,490461.757,52.4019637734588,5.30670602123284,,,,Almere,G0034,bestaand,283,f8f27e53f86e4e1a9674287dae813596,0,,2014/01/31 22:14:14+00,141408,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,5.692557,Nee,141692.93847,486514.771,52.366356336237,5.19182839199742,,,,Almere,G0034,bestaand,283,e57602b42e5146faa0fd1ff0ecb10104,0,,2014/01/31 22:14:14+00,141467,0,0
,,,,,,,,,,,,,,,,open verharding,1.184996,Nee,137095.414,399341.49329,51.5827060640599,5.12887599213245,,,,Tilburg,G0855,bestaand,283,9bb1e3cd3d825cc5e053c5fa010ad56f,0,,2020/01/15 15:59:34+00,141494,0,0
,,,,,,,,,,,,,,,,gesloten verharding,25.726799,Nee,174955.673174,505688.57,52.5384752414045,5.68133905630406,,,,Dronten,G0303,bestaand,283,0979f3300059319ae05332a1e90a5e0b,0,,2020/10/27 15:25:39+00,141512,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,49.421578,Ja,176167.749,505225.975943,52.5342722006041,5.69917463897479,,,,Dronten,G0303,bestaand,283,0979f33071e2319ae05332a1e90a5e0b,0,,2014/12/05 15:32:38+00,141578,0,0
,,,,,,,,,,,,,,,,open verharding: betonstraatstenen,24.97094,Nee,141306.456514,486777.823,52.3687110282428,5.1861433406474,,,,Almere,G0034,bestaand,283,f49fe390dd64405e813c460f94d419c9,0,,2014/01/31 22:14:14+00,141765,0,0
135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,20.005705,"20,005705",Randstad Noord,RN,11,Weesp,BASIS,Amstelsepoort,ProRail,gesloten verharding,10.577512,Nee,147525.737042,489573.4505,52.3939565904533,5.27739807683852,BASIS,Randstad Noord,RN,Prorail,L0004,bestaand,283,6b411f4d154c4bfa98ba8e8c2d071f07,0,,2016/12/29 13:54:59+00,141822,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,3.33457,Nee,149526.887,490454.257867,52.4018964271789,5.30678311499617,,,,Almere,G0034,bestaand,283,fe41bc94da684af18358f3c6d22a543b,0,,2014/01/31 22:14:14+00,141865,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,33.12419,Nee,175212.347581,505873.213,52.540125212648,5.68513343786507,,,,Dronten,G0303,bestaand,283,0e5753b8c1080565e05332a1e90ad0c9,0,,2020/11/03 15:11:49+00,141950,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,4.01297,Nee,142932.2145,487650.480429,52.3765921700693,5.20998275548952,,,,Waterschap Zuiderzeeland,W0650,bestaand,283,dda9568b9e754791987565a67cc8f4cf,0,,2014/01/31 22:14:14+00,142094,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,7.156724,Nee,138952.1065,484253.722062,52.3459618768842,5.15169528659462,,,,Almere,G0034,bestaand,283,e42fced0969442e09527bd6d42d40106,0,,2014/01/31 22:14:14+00,142119,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,4.62915,Nee,140824.803,485666.673441,52.3587123226522,5.17911813254237,,,,Waterschap Zuiderzeeland,W0650,bestaand,283,3dd1bd4e2afe4bac89e171a42330325c,0,,2014/01/31 22:14:14+00,142247,0,0
,,,,,,,,,,,,,,,,open verharding: betonstraatstenen,3.405366,Nee,202238.926,322575.098186,50.8910096472356,6.05855345338319,,,,Kerkrade,G0928,bestaand,283,dfae0e30cbcf0edee05301b51eaccb84,0,,2022/06/03 09:21:18+00,142364,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,0.867031,Nee,168586.7605,507232.657414,52.5525478882378,5.5875290093981,,,,Lelystad,G0995,bestaand,283,7750bd4de0cf4e9e87049baf8ad8349c,0,,2020/11/18 21:20:42+00,142419,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,3.091372,Nee,140918.217501,486558.205,52.3667273934615,5.18045209496396,,,,Almere,G0034,bestaand,283,e81f4d0cf3db4ddf892ff9888e3f65a8,0,,2014/01/31 22:14:14+00,142436,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,185.693789,Ja,176171.8005,505219.396801,52.534212915863,5.69923393073476,,,,Dronten,G0303,bestaand,283,0979f33071df319ae05332a1e90a5e0b,0,,2014/12/05 15:32:38+00,142954,0,0
,,,,,,,,,,,,,,,,gesloten verharding,1.395069,Nee,241460.795911,486759.957,52.3619119714263,6.65654941322591,,,,Almelo,G0141,bestaand,283,f0929b217d104dcc8413b93d2813b277,0,,2017/03/09 13:21:28+00,143101,0,0
,,,,,,,,,,,,,,,,gesloten verharding,1.381184,Nee,241461.386232,486788.503,52.3621683867817,6.65656542014857,,,,Almelo,G0141,bestaand,283,03b32f30ad6a43fba1f4d8eb5e63a127,0,,2017/03/09 13:21:28+00,143102,0,0
,,,,,,,,,,,,,,,,gesloten verharding,1.37551,Nee,241460.536931,486747.424,52.361799393318,6.65654238841359,,,,Almelo,G0141,bestaand,283,703503a178dc47d6acf81bcae0d08837,0,,2017/03/09 13:21:28+00,143103,0,0
,,,,,,,,,,,,,,,,gesloten verharding,1.403076,Nee,241460.992657,486769.47,52.3619974222507,6.65655474784389,,,,Almelo,G0141,bestaand,283,762f6788b97748aca851f5facc81c40b,0,,2017/03/09 13:21:28+00,143104,0,0
,,,,,,,,,,,,,,,,gesloten verharding,1.382529,Nee,241460.598842,486750.437,52.3618264577504,6.6565440720975,,,,Almelo,G0141,bestaand,283,a1ee231b7e7f4052aea5324f254bd851,0,,2017/03/09 13:21:28+00,143105,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,18.206659,,209989.701129,523295.845,52.6942965864626,6.20060367324861,,,,Meppel,G0119,bestaand,283,a0ef3a5fe4f248308b8a7f996a635aa3,0,,2021/11/07 15:53:23+00,143462,0,0
,,,,,,,,,,,,,,,,gesloten verharding,1.391286,Nee,241461.189616,486778.9825,52.362082868547,6.65656008546559,,,,Almelo,G0141,bestaand,283,dc917a31080b4b04855069ff928b78db,0,,2017/03/09 13:21:28+00,143464,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,1.711972,Nee,140673.287822,485586.5105,52.3579879264093,5.17689737852369,,,,Waterschap Zuiderzeeland,W0650,bestaand,283,7e81df132bf741668cba9413595dd95d,0,,2014/01/31 22:14:14+00,143571,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,5.282251,Nee,140775.245,485639.272833,52.3584647782071,5.17839180414975,,,,Waterschap Zuiderzeeland,W0650,bestaand,283,d8b533232b1d412da2990dbca598e423,0,,2014/01/31 22:14:14+00,143586,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,4.656893,Nee,140726.7075,485613.032275,52.3582276817968,5.17768041492551,,,,Waterschap Zuiderzeeland,W0650,bestaand,283,8b30a884810f41d4ae8747dce7fc0e52,0,,2014/01/31 22:14:14+00,143761,0,0
,,,,,,,,,,,,,,,,open verharding: betonstraatstenen,5.889373,Nee,145036.566,400196.647896,51.5905895221521,5.24342526513903,,,,Oisterwijk,G0824,bestaand,283,9edc36ccf3b32e08e054022128574717,0,,2020/09/17 12:03:04+00,143772,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,3.16651,Nee,143045.8225,487611.552521,52.376244788324,5.21165252324242,,,,Waterschap Zuiderzeeland,W0650,bestaand,283,a764f15a682440cbba66234eb40cebf4,0,,2014/01/31 22:14:14+00,143817,0,0
,,,,,,,,,,,,,,,,open verharding,1.39997,Nee,137085.074,399322.420834,51.5825343016203,5.12872778504431,,,,Tilburg,G0855,bestaand,283,9bb1e3cd3dd55cc5e053c5fa010ad56f,0,,2020/01/15 15:59:34+00,143821,0,0
,,,,,,,,,,,,,,,,open verharding,11.56372,Nee,137103.625,399325.035486,51.5825583944769,5.12899529961783,,,,Tilburg,G0855,bestaand,283,9bb1e3cd3dc35cc5e053c5fa010ad56f,0,,2020/01/15 15:59:34+00,143826,0,0
,,,,,,,,,,,,,,,,gesloten verharding: cementbeton,3.372163,Nee,209974.948235,461800.43,52.1416551354491,6.19029751216983,,,,Zutphen,G0301,bestaand,283,844028bb178047d092bdbaec2ea1ad4b,0,,2022/11/08 11:50:00+00,143850,0,0
,,,,,,,,,,,,,,,,open verharding,27.633771,Nee,175797.04018,505240.369,52.5344157970041,5.69371211699527,,,,Dronten,G0303,bestaand,283,18c7b8ffc0620d27e05332a1e90af028,0,,2015/06/18 16:21:15+00,143933,0,0
,,,,,,,,,,,,,,,,open verharding,3.537958,Nee,137097.595364,399315.932,51.582476375684,5.12890877127134,,,,Tilburg,G0855,bestaand,283,9bb1e3cd3df15cc5e053c5fa010ad56f,0,,2020/01/15 15:59:34+00,144008,0,0
123,,123,123__,Breda - Tilburg,Bd-Ehv,Breda - Eindhoven ,15.744865,"15,744865",Zuid,Z,20,Breda,BASIS,Brabant,ProRail,gesloten verharding,8.546908,Nee,127701.150541,398368.37,51.5735813806293,4.99341497131661,BASIS,Zuid,Z,Prorail,L0004,bestaand,283,e539554fea604b76b73c6bca337262ce,0,,2020/04/06 09:03:05+00,144056,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,33.653557,Nee,175223.705927,505858.8825,52.5399960018401,5.68529998626063,,,,Dronten,G0303,bestaand,283,0e5753b8c2160565e05332a1e90ad0c9,0,,2020/11/03 15:11:49+00,144074,0,0
,,,,,,,,,,,,,,,,gesloten verharding,2.156611,Nee,136103.156506,456914.2495,52.1001514727561,5.11141115741454,,,,Utrecht,G0344,bestaand,283,0735d00f16b548b3966ceaa09dbb9fd2,0,,2020/01/09 11:07:01+00,144083,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,13.131486,Nee,175105.848658,505924.0205,52.5405857590042,5.68356674057734,,,,Dronten,G0303,bestaand,283,0e5753b8becb0565e05332a1e90ad0c9,0,,2020/11/03 15:11:49+00,144117,0,0
,,,,,,,,,,,,,,,,open verharding,3.540718,Nee,137107.845334,399335.0765,51.5826487825916,5.12905567623823,,,,Tilburg,G0855,bestaand,283,9bb1e3cd3df65cc5e053c5fa010ad56f,0,,2020/01/15 15:59:34+00,144187,0,0
,,,,,,,,,,,,,,,,open verharding: tegels,12.23858,Nee,175115.784294,505915.735,52.5405109300819,5.68371269006799,,,,Dronten,G0303,bestaand,283,0e5753b8c2540565e05332a1e90ad0c9,0,,2020/11/03 15:11:49+00,144234,0,0
,,,,,,,,,,,,,,,,open verharding,13.643566,Nee,255228.995268,594341.317,53.326085971884,6.8915193656735,,,,Eemsdelta,G1979,bestaand,283,d6fb02cf40614459ae661edc2de32817,0,,2021/01/12 14:26:32+00,144476,0,0
,,,,,,,,,,,,,,,,open verharding,4.440208,Nee,135100.4595,457727.069922,52.1074218981762,5.09672990760913,,,,Utrecht,G0344,bestaand,283,3926662d34b5403ba171356d1a6b9892,0,,2021/08/27 09:21:52+00,144498,0,0
,,,,,,,,,,,,,,,,open verharding,1.711691,Nee,258816.058024,472045.8415,52.226696867899,6.90673778116114,,,,Enschede,G0153,bestaand,283,4bde54a0d24e3c8be053ee06230aa397,0,,2017/03/30 15:58:08+00,144508,0,0
,,,,,,,,,,,,,,,,open verharding,4.893051,Nee,255371.5395,594454.89148,53.3270793891489,6.89369373330774,,,,Eemsdelta,G1979,bestaand,283,7d0434f1ce6b499eb44197ea6aef1963,0,,2021/01/12 14:26:32+00,144622,0,0
