CODE;NAAM;WERKINGSTIJDEN;UITZONDERINGEN;ID;COUNTER;GUID
T10A;Benoordenhout - Hoytemastraat/ J. Bilderstraat;"Maandag tot en met vrijdag van 09.00 tot 24.00 uur en zaterdag van 09.00 tot 17.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377618;59135;{EBA3ECC0-855A-4C7F-99EB-FB779FD08862}
T43N;Scheveningen - Gentsestraat;"Maandag tot en met zaterdag van 10.00 tot 24.00 uur, zondag van 13.00 tot 24.00 uur; tarief €6,50 per uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377620;59136;{84181DF7-34F0-4586-87F1-305708C25226}
T43I;Scheveningen - Badhuisstraat;"Maandag tot en met zaterdag van 10.00 tot 24.00 uur, zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377621;59137;{F5A50732-850A-4961-B1A3-6A64A38739C3}
T16;Leidschenveen Ypenburg;"Maandag tot en met zaterdag van 10.00 tot 18.00 uur; tarief €0,20 per 2 uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377543;59138;{121C3990-620B-4355-A50E-214F8AC1781C}
T29;Scheveningen - Strandweg;"Maandag tot en met zondag van 10.00 tot 24.00 uur; tarief €6,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377548;59139;{6B757D03-D319-4FCE-8427-D1D4E76D8463}
T20;Loosduinen;"Maandag tot en met zaterdag van 10.00 tot 18.00 uur; tarief €0,10 per uur maximum parkeertijd 60 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377551;59140;{F5AE03B4-A7E3-4F82-951F-17ADDCF6EC5A}
T21;Mariahoeve Marlot;"Maandag tot en met zaterdag van 09.00 tot 17.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377552;59141;{2F5D98D5-C458-44F7-9FB4-9F8C0546D4A5}
T18G;Laakkwartier - Saturnusstraat;"Maandag tot en met vrijdag van 09.00 tot 17.00 uur; tarief €2,50 per uur maximum parkeertijd 120 minuten ";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377555;59142;{94E2EC0B-46D3-4231-96FA-321D4BF5EC31}
T18H;Laakkwartier - Noorderkroonstraat;"Maandag tot en met vrijdag van 09.00 tot 17.00 uur; tarief €2,50 per uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377556;59143;{AF1129BB-CFFA-4627-A00B-8B675D776D26}
T08C;Archipel/Zorgvliet - Ver Huëllweg;"Maandag tot en met vrijdag van 09.00 tot 14.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377557;59144;{47BEC99A-EB33-434E-A5F9-41A9D096E81C}
T15;Bohemen meer en bos;"Maandag tot en met zaterdag van 09.00 tot 17.00 uur en donderdag tot 21.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377558;59145;{B29F0285-326A-4051-A762-C1542940DC7C}
T22A;Morgenstond - Leyweg winkelstrook hoek Hengelolaan;"Maandag tot en met zaterdag van 09.00 tot 18.00 uur en op donderdag tot 21.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377559;59146;{50D4457C-1AE1-4447-821E-D80FA42DEBC4}
T43;Scheveningen - Paviljoen De Witte - Kurhaus - Palacepromenade;"Maandag tot en met zondag van 10.00 tot 24.00 uur en zaterdag en zondag van 00.00 tot 02.00 uur; tarief €6,50 per uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377560;59147;{7EB42103-93EC-49F0-A51E-2D8398B70C1D}
T08;Archipel/Zorgvliet;"Maandag tot en met vrijdag van 09.00 tot 17.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377592;59120;{D1BB37C7-A5B6-4370-ABF0-79A1D47A2424}
T30A;Schilderswijk - West;"Maandag, woensdag, vrijdag en zaterdag van 09.00 tot 24.00 uur; dinsdag, donderdag en zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur ";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377593;59121;{27917431-F583-4977-9E18-CBC6571CF973}
T10;Benoordenhout;"Maandag tot en met vrijdag van 09.00 tot 17.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377596;59122;{B315715A-7456-45CC-9B04-B891AC3735C0}
T22;Morgenstond;"Maandag tot en met zaterdag van 09.00 tot 18.00 uur en op donderdag tot 21.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377598;59123;{E5371979-C025-4777-A64D-2936041EFD1F}
T12G;Bomenbuurt/Regentessekwartier - Weimarstraat - Regentesseplein;"Maandag tot en met zaterdag van 09.00 tot 24.00 uur, zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377700;59154;{A32F851F-BB91-4DBA-A920-52CBA8142B63}
T19A;Leyenburg - Mensenrechtenbuurt;"Maandag tot en met zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377701;59155;{6ABF884F-9887-44E1-801E-DE25244BE6D8}
T08D;Archipel/Zorgvliet - Surinamestraat - Paramaribostraat;"Maandag tot en met zaterdag van 09.00 tot 24.00 uur, zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377705;59156;{722655E8-36C6-4B7C-93BE-CFB8DBFAD0BC}
T11H;Bezuidenhout - Anna van Hannoverstraat;"Maandag tot en met vrijdag van 09.00 tot 17.00 uur; tarief €2,50 per uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2381728;59157;{402A49FB-7FC3-4F08-85B0-EF71934674A2}
T14;Geuzen- en Statenkwartier/Duinoord;"Maandag tot en met zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2576099;59158;{5622254F-149F-4D16-A111-9468F3E1FECC}
T43K;Scheveningen - Proef J. Kistenstraat - Keizerstraat - Kolenwagenslag;"Maandag tot en met zaterdag van 10.00 tot 24.00 uur, zondag van 13.00 tot 24.00 uur; tarief €6,50 per uur maximum parkeertijd 180 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377622;59170;{0DD48EE2-10DF-4166-9DC1-42FC94D58689}
T43K;Scheveningen - Proef J. Kistenstraat - Keizerstraat - Kolenwagenslag;"Maandag tot en met zaterdag van 10.00 tot 24.00 uur, zondag van 13.00 tot 24.00 uur; tarief €6,50 per uur maximum parkeertijd 180 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377623;59171;{E5AE5D35-36D9-4564-BB81-5A142210381E}
T08A;Archipel/Zorgvliet - Ary van der Spuyweg;"Maandag tot en met vrijdag van 09.00 tot 14.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377624;59172;{7FFCF86E-4A73-4042-9064-639726CEBCC3}
T12F;Bomenbuurt/Regentessekwartier - Loosduinseweg tussen van Geenstr. en Tripstr.;"Maandag tot en met vrijdag van 09.00 tot 24.00 uur, zaterdag en zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377625;59173;{115CF0BB-4FF1-4760-B81A-FCB16F7B422D}
T33B;Valkenboskwartier - Weimarstraat;"Maandag tot en met zaterdag van 09.00 tot 24.00 uur, zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377626;59174;{61262CFD-8EFF-4D59-80F5-03E913AC73D4}
T12I;Bomenbuurt/Regentessekwartier - Beeklaan (even) tussen Kepplerstr. en Weimarstr.;"Maandag tot en met zaterdag van 09.00 tot 24.00 uur, zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377627;59175;{794474C7-B9D2-4887-8455-467A9C13876D}
T12;Bomenbuurt/Regentessekwartier;"Maandag tot en met zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377628;59176;{8D80D2E1-5AC4-41B3-A40B-0B7CCAF4BF97}
T12H;Bomenbuurt/Regentessekwartier - van Geenstraat;"Maandag tot en met vrijdag van 09.00 tot 24.00 uur, zaterdag en zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377629;59177;{BE76BA60-C2F5-469A-A264-36EE94ACF6EB}
T01B;Centrum - Binnenstadsrand;"Maandag tot en met vrijdag van 09.00 tot 24.00 uur, zaterdag van 00.00 tot 02.00 uur & van 09.00 tot 24.00 uur, zondag van 00.00 tot 02.00 uur & van 13.00 tot 24.00 uur; tarief €6,50 per uur, maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377656;59178;{1D1ABA05-B160-4B91-B28E-62B5895AF4B7}
T30D;Schilderswijk - Oost;"Maandag tot en met zaterdag van 09.00 tot 24.00 uur, zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377657;59179;{FB2EDAB2-40BA-4A5C-BFB9-2141F75BCAE5}
T01B;Centrum - Binnenstadsrand;"Maandag tot en met vrijdag van 09.00 tot 24.00 uur, zaterdag van 00.00 tot 02.00 uur & van 09.00 tot 24.00 uur, zondag van 00.00 tot 02.00 uur & van 13.00 tot 24.00 uur; tarief €6,50 per uur, maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377658;59180;{4DB3FEFB-ABDC-48F5-9984-34E9E560D8F7}
T01;Centrum - Rand;"Maandag tot en met zaterdag van 09.00 tot 24.00 uur, zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377663;59181;{BF6F0149-21D5-403A-ACE9-AC776596C461}
T30;Schilderswijk -  Noord West;"Maandag tot en met zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377668;59182;{C9CCA19B-3708-4D36-BD41-7491C44EC6C2}
T32;Haagse Markt (Transvaal);"Maandag tot en met zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377670;59183;{69F80EDA-0418-4BB7-B66F-AD9831C017B8}
T32H;Haagse Markt (Transvaal) - Fruitweg Opera;"Maandag tot en met zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur, dagtarief €5,35";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377671;59184;{EC94D4F6-0BDB-4412-B6AA-A1A6BF7B120C}
T32V;Haagse Markt (Transvaal) - Viaductweg;"Maandag tot en met zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur maximum parkeertijd 30 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377672;59185;{DE9441BE-61D7-49CF-BF89-3E8F75CA21C3}
T32E;Haagse Markt (Transvaal) - Energiestraat;Maandag tot en met zondag van 18.00 tot 24.00 uur, tarief €2,50 per uur maximum parkeertijd 30 minuten;De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377673;59186;{13FD998D-93AB-4202-907A-024281DE6741}
T10B;Benoordenhout - Oostduinlaan e.o.;"Maandag tot en met vrijdag van 09.00 tot 17.00 uur; tarief €2,50 per uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377674;59187;{7A34FD5A-C577-4637-8529-2B33D3268BA1}
T43H;Scheveningen - van Stolkpark;"Maandag tot en met zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377679;59188;{9CF2A7EA-4637-4FD7-ACFF-139D2395C4A6}
T43M;Scheveningen - Rondom De Blinkerd;"Maandag tot en met zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377682;59189;{28C082C1-2B26-49F7-8839-156BA222D5EE}
T43S;Scheveningen - Duindorp;"Maandag tot en met zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;3784572;59190;{DE577064-75DD-427E-A83F-98AA699F7E5B}
T43P;Scheveningen - Centraal Havengebied;"Maandag tot en met zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur ";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;3784584;59191;{A00E2659-B6A0-4803-BCAC-B84F16557F6B}
T43O;Scheveningen - Dorp Oost en Belgisch Park Noord;"Maandag tot en met zondag van 13.00 tot 24.00 uur; tarief €6,50 per uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2577678;59159;{828F4EDB-E48F-4330-9677-0BA646A45B2A}
T22B;Morgenstond - Almeloplein;"Maandag tot en met zondag van 10.00 tot 20.00 uur; tarief €0,10 per uur maximum parkeertijd 60 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2799391;59160;{963C0C84-808C-45BF-8AA1-7FD909DEE63E}
T32C;Haagse Markt (Transvaal) - Omgeving Groothandelsmarkt;"Maandag, woensdag, vrijdag en zaterdag van 09.00 tot 24.00 uur; dinsdag, donderdag en zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2963666;59161;{A71913EA-0231-4BEF-A0E4-BC711793EB85}
T32D;Haagse Markt (Transvaal) - Paul Krugerlaan (tussen Delftselaan en Steinlaan);"Maandag tot en met zaterdag van 09.00 tot 24.00 uur, zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;3286150;59162;{95288C89-3DFF-4E75-B233-0EE59DC34720}
T30B;Schilderswijk - Hobbemaplein en Hobbemastraat (tussen Hobbemaplein en van der Veldestraat);"Maandag tot en met zaterdag van 09.00 tot 24.00 uur, zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur ";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;3286151;59163;{B439D553-0960-4037-8687-FB2F94C7159A}
T30B;Schilderswijk - Paletplein en Vaillantlaan (tussen Paletplein en Davo Apotheek);"Maandag tot en met zaterdag van 09.00 tot 24.00 uur, zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur ";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;3286152;59164;{765E77EB-D97C-40A8-BCD8-42095EDAAF73}
T01G;Centrum - Proef Denneweg;"Maandag tot en met vrijdag van 09.00 tot 24.00 u, zaterdag van 00.00 tot 02.00 u & van 09.00 tot 24.00 u, zondag van 00.00 tot 02.00 u & van 13.00 tot 24.00 u; tarief tot 18.00 u €6,50 p/u max 120 minuten, na 18.00 u €6,50 p/u max 240 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;3333230;59165;{79A8E16E-BB34-4AE6-A4E1-37A314B9C3C7}
T11;Bezuidenhout;"Maandag tot en met vrijdag van 09.00 tot 14.00 uur; tarief €2,50 per uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;3401832;59166;{DD787524-DA76-4245-8D6D-7B7C04030169}
T12B;Bomenbuurt/Regentessekwartier - Fahrenheitstraat;"Maandag tot en met zaterdag van 09.00 tot 24.00 uur, zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;3401837;59167;{43A8A884-4EFB-4562-B01E-3FDF8E89C0B7}
T10D;Benoordenhout - Willem Royaardsplein;"Maandag tot en met zaterdag van 10.00 tot 17.00 uur; tarief €2,50 per uur maximum parkeertijd 180 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;3653001;59168;{E5126BB3-2248-4CEF-A829-69B506525F5B}
T19A;Leyenburg - Mensenrechtenbuurt;"Maandag tot en met zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;3701035;59169;{C2168FF1-C2AD-4B37-9F31-4515D9ED6D67}
T43J;Scheveningen - Belgisch Park Zuid;"Maandag tot en met zondag van 13.00 tot 24.00 uur; tarief €6,50 per uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377688;59148;{5F73A35B-DB97-48AB-A73E-4751DA17DDC6}
T01C;Centrum - Spijkermakerstraat - Buitenom;"Maandag tot en met vrijdag van 09.00 tot 24.00 uur, zaterdag van 00.00 tot 02.00 uur & van 09.00 tot 24.00 uur, zondag van 00.00 tot 02.00 uur & van 13.00 tot 24.00 uur; tarief €6,50 per uur, maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377689;59149;{D1E2ECCB-0B62-4472-9906-F9C85C0B554C}
T01;Centrum - Rand;"Maandag tot en met zaterdag van 09.00 tot 24.00 uur, zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377694;59150;{BF750D04-023B-4FA1-896E-E433D5DBA5A8}
T32F;Haagse Markt (Transvaal) - parkeerterrein Groenteweg;"Maandag, woensdag, vrijdag en zaterdag van 09.00 tot 19.00 u €2,50 p/u max 30 minuten, van 19.00 tot 24.00 u €2,50 p/u onbeperkt; dinsdag, donderdag en zondag van 18.00 tot 24.00 uur €2,50 p/u onbeperkt";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377695;59151;{315313C1-D918-4B03-8C71-7F2EA5BA7E99}
T32B;Haagse Markt (Transvaal) - Groothandelsmarkt;"Maandag, woensdag, vrijdag en zaterdag van 09.00 tot 24.00 uur en dinsdag, donderdag en zondag van 18.00 tot 24.00 uur; tarief tot 18.00 uur €2,50 per uur maximum parkeertijd 120 minuten, na 18.00 uur €2,50 per uur onbeperkt";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377696;59152;{EF6003F4-D46E-4588-8914-BFF80450E91A}
T12C;Bomenbuurt/Regentessekwartier - Beeklaan tussen 277 en 297;"Maandag tot en met zaterdag van 09.00 tot 24.00 uur, zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;2377699;59153;{0750C2C4-ED37-4AED-9DDD-6B9130078EC3}
T43F;Scheveningen - Dorp Zuid en rand havengebied;"Maandag tot en met zondag van 13.00 tot 24.00 uur; tarief €6,50 per uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;3784603;59192;{1FAE72DA-9076-4D47-BA3C-C13A4BA2FC2F}
T43T;Scheveningen/Duindorp - Tesselseplein - Groengele zone;"Maandag tot en met zaterdag van 10.00 tot 24.00 uur, zondag van 13.00 tot 24.00 uur; tarief maandag tot en met zaterdag van 10.00 tot 18.00 uur € 0,10 per uur maximum parkeertijd 60 minuten, buiten deze dagen en tijden €2,50 per uur onbeperkt";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;4155407;59193;{6AE9D393-CF9E-4E10-8F29-22268C8E62A0}
T31;Moerwijk - Noord;"Maandag tot en met zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;4248244;59194;{AE71B752-6702-466A-A99D-4D03CAE1B330}
T18B;Laakkwartier - Laakhaven;"Maandag tot en met zaterdag van 09.00 tot 24.00 uur en zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;4525192;59195;{552E737A-20A2-4404-A034-F4A6B271A4AA}
T18C;Laakkwartier - Laakkwartier - Spoorwijk - Noordpolderbuurt;"Maandag tot en met zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;4525193;59196;{F2570E8E-A813-4E62-957C-B0A9139C53C3}
T19B;Leyenburg - Architectenbuurt;"Maandag tot en met zondag van 18.00 tot 24.00 uur; tarief €2,50 per uur";"De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.
";4528777;59197;{E1BEB3AC-466B-44F5-8DC6-5656BBEA30AA}
T11J;Bezuidenhout - West;"Maandag tot en met zaterdag van 9.00 tot 24.00 uur en zondag van 13.00 tot 24.00 uur; tarief €2,50 per uur maximum parkeertijd 120 minuten";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;4631475;59198;{111CDB42-7B9E-45BF-9F47-416CE3CD7F73}
T24;Malieveld - Paviljoen;"Maandag tot en met zondag van 09.00 tot 24.00 uur; tarief €2,50 per uur, maximum parkeertijd 120 min					";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;4680578;59199;{926B7635-2B15-4BE5-B450-76CED828330E}
T43V;Scheveningen - Visafslagweg - Hellingweg;"Maandag tot en met zondag van 13.00 tot 24.00 uur; tarief €6,50 per uur";De regeling is geldig binnen de lichtblauwe lijnen van het aangeklikte vlak.;4759999;59200;{227D86DA-3C7F-4952-BCD8-8F8F91FC066B}
