FID,DATUM,KNOOPNR,DEKSELTYPE,MATERIAAL,JAAR,VORM,BREEDTE,PEIL_MV,MKWALITEIT,PEIL_BODEM,PEIL_WATER,TYPE,DD_BIJGEWERKT,GEOMETRIE
BOR_RIO_INSPECTIEPUTTEN.316,2020-03-10,10286,toegankelijk-ber,beton,2015,vierkant,800,46.99,revisie,44.4,44.4,put met terugsla,2023-02-01,POINT (189669.233 427283.188)
BOR_RIO_INSPECTIEPUTTEN.317,2020-03-05,10287,toegankelijk-ber,metselwerk,1954,vierkant,800,25.93,gevlogen,22.83,22.83,standaard,2023-02-01,POINT (187357.363 426085.088)
BOR_RIO_INSPECTIEPUTTEN.318,2020-03-05,10288,toegankelijk-ber,beton,2014,vierkant,800,23.96,revisie,21.97,21.97,standaard,2023-02-01,POINT (187191.663 428523.93)
BOR_RIO_INSPECTIEPUTTEN.319,2020-03-05,10289,toegankelijk-ber,beton,2014,vierkant,800,24.26,revisie,22.57,22.57,standaard,2023-02-01,POINT (187189.171 428515.786)
BOR_RIO_INSPECTIEPUTTEN.320,2020-03-05,1029,toegankelijk-onb,beton,2006,vierkant,800,10.04,gevlogen,7.67,7.67,standaard,2023-02-01,POINT (184853.087 428945.496)
BOR_RIO_INSPECTIEPUTTEN.321,2019-04-09,10290,toegankelijk-ber,beton,2014,vierkant,800,24.25,revisie,22.65,22.65,standaard,2023-02-01,POINT (187183.197 428496.231)
BOR_RIO_INSPECTIEPUTTEN.322,2019-04-09,10291,toegankelijk-ber,beton/metselwerk,2014,vierkant,800,24.31,revisie,23.6,23.6,standaard,2023-02-01,POINT (187139.341 428509.736)
BOR_RIO_INSPECTIEPUTTEN.323,2020-03-05,10292,toegankelijk-ber,beton,2014,vierkant,800,23.88,revisie,21.94,21.94,standaard,2023-02-01,POINT (187192.508 428522.688)
BOR_RIO_INSPECTIEPUTTEN.324,2020-03-05,10293,toegankelijk-ber,beton,2014,vierkant,800,24.26,revisie,22.48,22.48,standaard,2023-02-01,POINT (187189.986 428514.613)
BOR_RIO_INSPECTIEPUTTEN.325,2019-04-09,10294,toegankelijk-ber,beton,2016,vierkant,800,39.45,revisie,37.61,37.61,standaard,2023-02-01,POINT (188797.347 427211.344)
BOR_RIO_INSPECTIEPUTTEN.326,2019-04-09,10295,toegankelijk-ber,beton,2016,rond,1000,38.54,revisie,36.6,36.6,standaard,2023-02-01,POINT (188735.884 427268.051)
BOR_RIO_INSPECTIEPUTTEN.327,2019-04-09,10296,toegankelijk-ber,beton,2016,rond,1000,38.07,revisie,35.62,35.62,standaard,2023-02-01,POINT (188723.011 427267.771)
BOR_RIO_INSPECTIEPUTTEN.328,2020-03-10,10297,toegankelijk-ber,beton,2008,vierkant,1000,49.12,revisie,44.62,44.62,valput terugslag,2023-02-01,POINT (189310.417 428083.138)
BOR_RIO_INSPECTIEPUTTEN.329,2020-03-10,10298,toegankelijk-ber,beton,2008,vierkant,1000,48.32,revisie,44.05,44.05,valput terugslag,2023-02-01,POINT (189304.741 428120.104)
BOR_RIO_INSPECTIEPUTTEN.330,2019-04-09,10299,toegankelijk-ber,beton,2008,vierkant,1000,47.57,revisie,43.56,43.56,standaard,2023-02-01,POINT (189297.154 428149.535)
BOR_RIO_INSPECTIEPUTTEN.331,2020-03-05,103,niet bekend,beton,1964,vierkant,800,10.64,revisie,7.29,7.29,standaard,2023-02-01,POINT (184973.618 428143.868)
BOR_RIO_INSPECTIEPUTTEN.332,2020-03-05,1030,toegankelijk-onb,beton,2006,vierkant,800,10.05,gevlogen,7.6,7.6,standaard,2023-02-01,POINT (184851.247 428945.267)
BOR_RIO_INSPECTIEPUTTEN.333,2020-03-05,10302,toegankelijk-onb,beton,1983,vierkant,800,8.03,gevlogen,5.3,5.3,standaard,2023-02-01,POINT (182325.965 425296.187)
BOR_RIO_INSPECTIEPUTTEN.334,2022-05-12,10303,toegankelijk-onb,beton,1983,vierkant,800,8,gevlogen,5.18,5.18,standaard,2023-02-01,POINT (182379.168 425318.782)
BOR_RIO_INSPECTIEPUTTEN.335,2020-03-05,10304,toegankelijk-onb,beton,1983,vierkant,800,8.01,gevlogen,5.06,5.06,standaard,2023-02-01,POINT (182430.76 425341.241)
BOR_RIO_INSPECTIEPUTTEN.336,2019-04-09,10305,toegankelijk-onb,beton,1983,vierkant,800,8.1,gevlogen,5.02,5.02,standaard,2023-02-01,POINT (182452 425363.25)
BOR_RIO_INSPECTIEPUTTEN.337,2020-03-05,10306,toegankelijk-onb,beton,1983,vierkant,800,8.26,gevlogen,4.85,4.85,standaard,2023-02-01,POINT (182495.254 425355.428)
BOR_RIO_INSPECTIEPUTTEN.338,2019-04-09,10307,niet bekend,beton,1983,rechthoek,1500,8.35,gevlogen,5.2,5.2,standaard,2023-02-01,POINT (182518.594 425350.969)
BOR_RIO_INSPECTIEPUTTEN.339,2020-03-05,10308,toegankelijk-onb,beton,1983,vierkant,800,8.2,gevlogen,4.7,4.7,standaard,2023-02-01,POINT (182539.3 425347.481)
BOR_RIO_INSPECTIEPUTTEN.340,2020-06-30,10309,toegankelijk-ber,beton,2013,vierkant,800,11.63,revisie,9.65,9.65,standaard,2023-02-01,POINT (184761.308 425704.919)
BOR_RIO_INSPECTIEPUTTEN.341,2019-12-04,1031,toegankelijk-onb,beton,2006,vierkant,800,10.06,gevlogen,7.85,7.85,standaard,2023-02-01,POINT (184816.539 428878.759)
BOR_RIO_INSPECTIEPUTTEN.342,2020-03-05,10310,toegankelijk-onb,beton,1983,rechthoek,1500,8.33,gevlogen,5.2,5.2,standaard,2023-02-01,POINT (182494.49 425300.307)
BOR_RIO_INSPECTIEPUTTEN.343,2020-03-05,10311,toegankelijk-onb,beton,1983,vierkant,800,8.01,gevlogen,5.4,5.4,standaard,2023-02-01,POINT (182433.968 425340.546)
BOR_RIO_INSPECTIEPUTTEN.344,2020-03-05,10312,toegankelijk-onb,beton,1983,vierkant,800,7.97,gevlogen,5.6,5.6,standaard,2023-02-01,POINT (182381.272 425317.844)
BOR_RIO_INSPECTIEPUTTEN.345,2020-03-05,10313,toegankelijk-onb,beton,1983,rechthoek,1000,8.01,gevlogen,5.9,5.9,standaard,2023-02-01,POINT (182325.527 425294.525)
BOR_RIO_INSPECTIEPUTTEN.346,2020-06-30,10314,toegankelijk-ber,beton,2013,vierkant,800,11.67,revisie,10.19,10.19,standaard,2023-02-01,POINT (184777.915 425732.96)
BOR_RIO_INSPECTIEPUTTEN.347,2020-03-05,10315,toegankelijk-onb,beton,1983,vierkant,800,7.97,gevlogen,5.94,5.94,standaard,2023-02-01,POINT (182344.263 425248.79)
BOR_RIO_INSPECTIEPUTTEN.348,2020-03-05,10316,toegankelijk-onb,beton,1983,vierkant,800,8.03,gevlogen,5.98,5.98,standaard,2023-02-01,POINT (182364.137 425203.488)
BOR_RIO_INSPECTIEPUTTEN.349,2020-03-05,10317,toegankelijk-onb,beton,1983,vierkant,800,8.01,gevlogen,6.02,6.02,standaard,2023-02-01,POINT (182381.605 425162.568)
BOR_RIO_INSPECTIEPUTTEN.350,2020-03-05,10318,onbekend,beton,1982,vierkant,800,-999.99,onbekend,22.93,22.93,standaard,2023-02-01,POINT (188001.036 428973.606)
BOR_RIO_INSPECTIEPUTTEN.351,2020-03-05,10319,toegankelijk-onb,beton,1983,vierkant,800,7.99,gevlogen,6.05,6.05,standaard,2023-02-01,POINT (182401.452 425116.818)
BOR_RIO_INSPECTIEPUTTEN.352,2019-12-04,1032,toegankelijk-onb,beton,2006,vierkant,800,10.05,gevlogen,7.71,7.71,standaard,2023-02-01,POINT (184815.636 428879.971)
BOR_RIO_INSPECTIEPUTTEN.353,2019-04-09,10320,ontoegankelijk-o,beton,1973,vierkant,800,8.39,onbekend,5,5,standaard,2023-02-01,POINT (183349.094 425391.688)
BOR_RIO_INSPECTIEPUTTEN.354,2019-04-09,10321,toegankelijk-ber,beton,1973,vierkant,800,8.05,gemeten,6.36,6.36,standaard,2023-02-01,POINT (183344.98 425405.85)
BOR_RIO_INSPECTIEPUTTEN.355,2020-03-05,10322,toegankelijk-onb,beton,1983,vierkant,800,8.01,gevlogen,5.9,5.9,standaard,2023-02-01,POINT (182402.427 425118.547)
BOR_RIO_INSPECTIEPUTTEN.356,2020-03-05,10323,toegankelijk-onb,beton,1983,vierkant,800,8.03,gevlogen,5.75,5.75,standaard,2023-02-01,POINT (182383.156 425161.86)
BOR_RIO_INSPECTIEPUTTEN.357,2020-03-05,10324,toegankelijk-ber,beton,2011,vierkant,800,9.78,revisie,8.44,8.44,standaard,2023-02-01,POINT (184788.439 427295.25)
BOR_RIO_INSPECTIEPUTTEN.358,2020-03-05,10325,toegankelijk-onb,beton,1983,vierkant,800,8.01,gevlogen,5.6,5.6,standaard,2023-02-01,POINT (182364.967 425205.533)
BOR_RIO_INSPECTIEPUTTEN.359,2020-03-05,10326,niet bekend,beton,1978,vierkant,800,8.03,gevlogen,6.43,6.43,standaard,2023-02-01,POINT (183112.653 426195.713)
BOR_RIO_INSPECTIEPUTTEN.360,2020-03-05,10327,toegankelijk-onb,beton,1983,vierkant,800,8.01,gevlogen,5.45,5.45,standaard,2023-02-01,POINT (182345.242 425250.804)
BOR_RIO_INSPECTIEPUTTEN.361,2020-03-05,10328,niet bekend,beton,1971,rechthoek,1500,8.32,gevlogen,5.2,5.2,standaard,2023-02-01,POINT (182495.789 425396.923)
BOR_RIO_INSPECTIEPUTTEN.362,2020-03-05,10329,toegankelijk-onb,beton,1971,vierkant,800,8.05,gevlogen,5.28,5.28,standaard,2023-02-01,POINT (182516.746 425404.796)
BOR_RIO_INSPECTIEPUTTEN.363,2019-12-04,1033,toegankelijk-onb,beton,2006,vierkant,800,10.09,gevlogen,8.04,8.04,standaard,2023-02-01,POINT (184786.806 428824.958)
BOR_RIO_INSPECTIEPUTTEN.364,2020-03-05,10330,niet bekend,beton,1971,vierkant,800,7.91,gevlogen,5.31,5.31,standaard,2023-02-01,POINT (182543.438 425409.139)
BOR_RIO_INSPECTIEPUTTEN.365,2020-03-05,10331,niet bekend,beton,1971,vierkant,800,7.92,gevlogen,5.38,5.38,standaard,2023-02-01,POINT (182575.563 425414.072)
BOR_RIO_INSPECTIEPUTTEN.366,2020-03-05,10332,niet bekend,beton,1971,vierkant,800,7.95,gevlogen,5.4,5.4,standaard,2023-02-01,POINT (182587.088 425415.924)
BOR_RIO_INSPECTIEPUTTEN.367,2020-03-05,10333,toegankelijk-onb,beton,1971,vierkant,800,7.97,gevlogen,5.5,5.5,standaard,2023-02-01,POINT (182634.946 425423.183)
BOR_RIO_INSPECTIEPUTTEN.368,2020-03-05,10334,niet bekend,beton,1971,vierkant,800,7.94,gevlogen,5.57,5.57,standaard,2023-02-01,POINT (182666.83 425428.06)
BOR_RIO_INSPECTIEPUTTEN.369,2020-03-05,10335,toegankelijk-onb,beton,1971,vierkant,800,7.97,gevlogen,5.6,5.6,standaard,2023-02-01,POINT (182679.879 425418.631)
BOR_RIO_INSPECTIEPUTTEN.370,2020-03-05,10336,niet bekend,beton,1971,vierkant,800,8,gevlogen,5.75,5.75,standaard,2023-02-01,POINT (182722.987 425387.25)
BOR_RIO_INSPECTIEPUTTEN.371,2020-03-05,10337,niet bekend,beton,1971,vierkant,800,7.99,gevlogen,6,6,standaard,2023-02-01,POINT (182755.043 425364.258)
BOR_RIO_INSPECTIEPUTTEN.372,2020-03-05,10338,niet bekend,beton,1971,vierkant,800,7.98,gevlogen,5.95,5.95,standaard,2023-02-01,POINT (182795.093 425370.522)
BOR_RIO_INSPECTIEPUTTEN.373,2020-03-05,10339,toegankelijk-onb,beton,1970,vierkant,800,7.99,gevlogen,5.91,5.91,standaard,2023-02-01,POINT (182827.657 425375.567)
BOR_RIO_INSPECTIEPUTTEN.374,2019-12-04,1034,toegankelijk-onb,beton,2006,vierkant,800,10.06,gevlogen,7.83,7.83,standaard,2023-02-01,POINT (184785.712 428826.554)
BOR_RIO_INSPECTIEPUTTEN.375,2020-03-05,10340,niet bekend,beton,1970,vierkant,800,7.97,gevlogen,5.87,5.87,standaard,2023-02-01,POINT (182862.37 425381.16)
BOR_RIO_INSPECTIEPUTTEN.376,2020-03-05,10341,niet bekend,beton,1970,vierkant,800,7.95,gevlogen,5.84,5.84,standaard,2023-02-01,POINT (182892.44 425385.59)
BOR_RIO_INSPECTIEPUTTEN.377,2020-03-05,10342,niet bekend,beton,1970,vierkant,800,7.95,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (182931.619 425391.841)
BOR_RIO_INSPECTIEPUTTEN.378,2020-03-05,10343,niet bekend,beton,1970,vierkant,800,7.97,gevlogen,5.76,5.76,standaard,2023-02-01,POINT (182968.09 425397.557)
BOR_RIO_INSPECTIEPUTTEN.379,2020-03-05,10344,niet bekend,beton,1970,vierkant,800,7.94,gevlogen,5.72,5.72,standaard,2023-02-01,POINT (182999.648 425402.523)
BOR_RIO_INSPECTIEPUTTEN.380,2020-03-05,10345,toegankelijk-onb,beton,1970,vierkant,800,7.97,gevlogen,3.55,3.55,standaard,2023-02-01,POINT (183001.316 425401.184)
BOR_RIO_INSPECTIEPUTTEN.381,2020-03-05,10346,toegankelijk-onb,beton,1970,vierkant,800,7.97,gevlogen,3.62,3.62,standaard,2023-02-01,POINT (182966.482 425395.531)
BOR_RIO_INSPECTIEPUTTEN.382,2020-03-05,10347,toegankelijk-onb,beton,1970,vierkant,800,7.95,gevlogen,3.68,3.68,standaard,2023-02-01,POINT (182933.347 425390.593)
BOR_RIO_INSPECTIEPUTTEN.383,2020-03-05,10348,toegankelijk-onb,beton,1970,vierkant,800,7.94,gevlogen,3.77,3.77,standaard,2023-02-01,POINT (182894.168 425384.4)
BOR_RIO_INSPECTIEPUTTEN.384,2020-03-05,10349,toegankelijk-onb,beton,1970,vierkant,800,7.96,gevlogen,3.84,3.84,standaard,2023-02-01,POINT (182862.193 425379.671)
BOR_RIO_INSPECTIEPUTTEN.385,2019-12-04,1035,toegankelijk-onb,beton,2006,vierkant,800,10.15,gevlogen,8.24,8.24,standaard,2023-02-01,POINT (184753.795 428764.717)
BOR_RIO_INSPECTIEPUTTEN.386,2020-03-05,10350,toegankelijk-onb,beton,1970,vierkant,800,8,gevlogen,3.91,3.91,standaard,2023-02-01,POINT (182829.295 425374.407)
BOR_RIO_INSPECTIEPUTTEN.387,2020-03-05,10351,toegankelijk-onb,beton,1970,vierkant,800,7.97,gevlogen,3.98,3.98,standaard,2023-02-01,POINT (182796.623 425370.286)
BOR_RIO_INSPECTIEPUTTEN.388,2020-03-05,10352,toegankelijk-onb,beton,1971,vierkant,800,7.98,gevlogen,4.07,4.07,standaard,2023-02-01,POINT (182754.568 425362.441)
BOR_RIO_INSPECTIEPUTTEN.389,2020-03-05,10353,toegankelijk-onb,beton,1971,vierkant,800,8.02,gevlogen,4.11,4.11,standaard,2023-02-01,POINT (182737.408 425374.934)
BOR_RIO_INSPECTIEPUTTEN.390,2020-03-05,10354,niet bekend,beton,1971,vierkant,800,7.98,gevlogen,5.83,5.83,standaard,2023-02-01,POINT (182736.9 425377.047)
BOR_RIO_INSPECTIEPUTTEN.391,2020-03-05,10355,toegankelijk-onb,beton,1971,vierkant,800,8,gevlogen,4.15,4.15,standaard,2023-02-01,POINT (182723.168 425385.196)
BOR_RIO_INSPECTIEPUTTEN.392,2020-03-05,10356,toegankelijk-onb,beton,1971,vierkant,800,7.99,gevlogen,4.26,4.26,standaard,2023-02-01,POINT (182680.686 425416.369)
BOR_RIO_INSPECTIEPUTTEN.393,2022-05-12,10357,toegankelijk-onb,beton,1971,vierkant,800,7.98,gevlogen,4.3,4.3,standaard,2023-02-01,POINT (182666.623 425426.452)
BOR_RIO_INSPECTIEPUTTEN.394,2020-03-05,10358,toegankelijk-onb,beton,1971,vierkant,800,7.95,gevlogen,4.37,4.37,standaard,2023-02-01,POINT (182633.846 425421.127)
BOR_RIO_INSPECTIEPUTTEN.395,2020-03-05,10359,toegankelijk-onb,beton,1971,vierkant,800,7.94,gevlogen,4.5,4.5,standaard,2023-02-01,POINT (182587.752 425414.187)
BOR_RIO_INSPECTIEPUTTEN.396,2019-12-04,1036,toegankelijk-onb,beton,2006,vierkant,800,10.08,gevlogen,7.96,7.96,standaard,2023-02-01,POINT (184751.424 428764.063)
BOR_RIO_INSPECTIEPUTTEN.397,2020-03-05,10360,toegankelijk-onb,beton,1971,vierkant,800,7.97,gevlogen,4.8,4.8,standaard,2023-02-01,POINT (182574.198 425412.122)
BOR_RIO_INSPECTIEPUTTEN.398,2020-03-05,10361,toegankelijk-onb,beton,1971,vierkant,800,7.9,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (182545.867 425407.918)
BOR_RIO_INSPECTIEPUTTEN.399,2020-03-05,10362,toegankelijk-onb,beton,1971,vierkant,800,8.01,gevlogen,4.66,4.66,standaard,2023-02-01,POINT (182552.133 425365.676)
BOR_RIO_INSPECTIEPUTTEN.400,2020-03-05,10363,niet bekend,beton,1971,vierkant,800,8.02,gevlogen,6.12,6.12,standaard,2023-02-01,POINT (182550.281 425365.312)
BOR_RIO_INSPECTIEPUTTEN.401,2019-04-09,10364,niet bekend,beton,1971,vierkant,800,8.23,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (182527.891 425335)
BOR_RIO_INSPECTIEPUTTEN.402,2020-03-05,10365,toegankelijk-onb,beton,1971,vierkant,800,8.16,gevlogen,6.16,6.16,standaard,2023-02-01,POINT (182517.703 425474.122)
BOR_RIO_INSPECTIEPUTTEN.403,2020-03-05,10366,toegankelijk-onb,beton,1971,vierkant,800,8.08,gevlogen,6.11,6.11,standaard,2023-02-01,POINT (182539.257 425477.309)
BOR_RIO_INSPECTIEPUTTEN.404,2020-03-05,10367,toegankelijk-onb,beton,1971,vierkant,800,8.11,gevlogen,6.05,6.05,standaard,2023-02-01,POINT (182543.525 425446.922)
BOR_RIO_INSPECTIEPUTTEN.405,2020-03-05,10368,toegankelijk-onb,beton,1971,vierkant,800,8.3,gevlogen,4.93,4.93,standaard,2023-02-01,POINT (182568.903 425450.925)
BOR_RIO_INSPECTIEPUTTEN.406,2019-04-09,10369,niet bekend,beton,1971,vierkant,800,8.16,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (182541.094 425474.281)
BOR_RIO_INSPECTIEPUTTEN.407,2020-06-17,1037,toegankelijk-ber,beton,2006,vierkant,1450,9.47,gevlogen,7.4,7.4,valput,2023-02-01,POINT (184940.219 428973.688)
BOR_RIO_INSPECTIEPUTTEN.408,2020-03-05,10370,niet bekend,beton,1971,vierkant,800,8.18,gevlogen,6.16,6.16,standaard,2023-02-01,POINT (182544.767 425448.575)
BOR_RIO_INSPECTIEPUTTEN.409,2019-04-09,10371,niet bekend,beton,1971,vierkant,800,8.3,gevlogen,6.11,6.11,standaard,2023-02-01,POINT (182570.016 425452.906)
BOR_RIO_INSPECTIEPUTTEN.410,2020-03-05,10372,toegankelijk-onb,beton,1971,vierkant,800,8.31,gevlogen,6.16,6.16,standaard,2023-02-01,POINT (182576.338 425483.103)
BOR_RIO_INSPECTIEPUTTEN.411,2020-03-05,10373,toegankelijk-onb,beton,1971,vierkant,800,8.26,gevlogen,6.11,6.11,standaard,2023-02-01,POINT (182598.195 425486.732)
BOR_RIO_INSPECTIEPUTTEN.412,2020-03-05,10374,toegankelijk-onb,beton,1971,vierkant,800,8.32,gevlogen,6.05,6.05,standaard,2023-02-01,POINT (182603.062 425456.001)
BOR_RIO_INSPECTIEPUTTEN.413,2020-03-05,10375,toegankelijk-onb,beton,1971,vierkant,800,8.29,gevlogen,5.05,5.05,standaard,2023-02-01,POINT (182627.92 425459.801)
BOR_RIO_INSPECTIEPUTTEN.414,2020-03-05,10376,toegankelijk-onb,beton,1971,vierkant,800,8.28,gevlogen,6.11,6.11,standaard,2023-02-01,POINT (182629.29 425461.768)
BOR_RIO_INSPECTIEPUTTEN.415,2020-03-05,10377,toegankelijk-onb,beton,1971,vierkant,800,8.37,gevlogen,6.16,6.16,standaard,2023-02-01,POINT (182604.281 425457.789)
BOR_RIO_INSPECTIEPUTTEN.416,2020-03-05,10378,niet bekend,beton,1971,vierkant,800,8.26,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (182600.153 425483.452)
BOR_RIO_INSPECTIEPUTTEN.417,2020-03-05,10379,toegankelijk-onb,beton,1971,vierkant,800,7.96,gevlogen,5.71,5.71,standaard,2023-02-01,POINT (182670.221 425474.095)
BOR_RIO_INSPECTIEPUTTEN.418,2020-03-05,1038,toegankelijk-ber,beton,2008,rond,1000,9.88,gevlogen,8.3,8.3,standaard,2023-02-01,POINT (184949.416 427419.227)
BOR_RIO_INSPECTIEPUTTEN.419,2020-03-05,10380,niet bekend,beton,1971,vierkant,800,8.3,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182720.953 425482.875)
BOR_RIO_INSPECTIEPUTTEN.420,2020-03-05,10381,toegankelijk-onb,beton,1971,vierkant,800,8.19,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182723.246 425480.804)
BOR_RIO_INSPECTIEPUTTEN.421,2020-03-05,10382,toegankelijk-onb,beton,1971,vierkant,800,7.97,gevlogen,5.24,5.24,standaard,2023-02-01,POINT (182672.009 425472.727)
BOR_RIO_INSPECTIEPUTTEN.422,2020-03-05,10383,niet bekend,beton,1971,vierkant,800,7.96,gevlogen,6.12,6.12,standaard,2023-02-01,POINT (182595.156 425301.073)
BOR_RIO_INSPECTIEPUTTEN.423,2020-03-05,10384,niet bekend,beton,1971,vierkant,800,7.97,gevlogen,6.04,6.04,standaard,2023-02-01,POINT (182623.455 425339.864)
BOR_RIO_INSPECTIEPUTTEN.424,2020-03-05,10385,niet bekend,beton,1971,vierkant,800,7.97,gevlogen,5.99,5.99,standaard,2023-02-01,POINT (182654.626 425344.413)
BOR_RIO_INSPECTIEPUTTEN.425,2020-03-05,10386,niet bekend,beton,1971,vierkant,800,7.97,gevlogen,5.91,5.91,standaard,2023-02-01,POINT (182702.231 425351.743)
BOR_RIO_INSPECTIEPUTTEN.426,2020-03-05,10387,niet bekend,beton,1971,vierkant,800,7.97,gevlogen,5.88,5.88,standaard,2023-02-01,POINT (182720.571 425354.675)
BOR_RIO_INSPECTIEPUTTEN.427,2020-03-05,10388,toegankelijk-onb,beton,1971,vierkant,800,7.94,gevlogen,5.33,5.33,standaard,2023-02-01,POINT (182721.376 425353.395)
BOR_RIO_INSPECTIEPUTTEN.428,2020-03-05,10389,toegankelijk-onb,beton,1971,vierkant,800,7.98,gevlogen,5.37,5.37,standaard,2023-02-01,POINT (182701.042 425349.956)
BOR_RIO_INSPECTIEPUTTEN.429,2020-03-05,1039,toegankelijk-ber,pp,2006,rond,600,10.05,gevlogen,7.92,7.92,standaard,2023-02-01,POINT (185046.501 429300.039)
BOR_RIO_INSPECTIEPUTTEN.430,2020-03-05,10390,toegankelijk-onb,beton,1971,vierkant,800,7.97,gevlogen,5.4,5.4,standaard,2023-02-01,POINT (182687.913 425347.653)
BOR_RIO_INSPECTIEPUTTEN.431,2020-03-05,10391,toegankelijk-onb,beton,1971,vierkant,800,7.98,gevlogen,5.94,5.94,standaard,2023-02-01,POINT (182686.125 425348.962)
BOR_RIO_INSPECTIEPUTTEN.432,2020-03-05,10392,toegankelijk-onb,beton,1971,vierkant,800,7.98,gevlogen,5.51,5.51,standaard,2023-02-01,POINT (182656.444 425343.015)
BOR_RIO_INSPECTIEPUTTEN.433,2020-03-05,10393,toegankelijk-onb,beton,1971,vierkant,800,7.98,gevlogen,6.08,6.08,standaard,2023-02-01,POINT (182624.201 425338.286)
BOR_RIO_INSPECTIEPUTTEN.434,2020-03-05,10394,toegankelijk-onb,beton,1971,vierkant,800,8.18,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (182588.669 425289.891)
BOR_RIO_INSPECTIEPUTTEN.435,2020-03-05,10395,niet bekend,beton,1971,vierkant,800,8.12,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182694.4 425393.035)
BOR_RIO_INSPECTIEPUTTEN.436,2020-03-05,10396,niet bekend,beton,1971,vierkant,800,8.1,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182696.098 425391.756)
BOR_RIO_INSPECTIEPUTTEN.437,2020-03-05,10397,toegankelijk-onb,beton,1971,vierkant,800,7.99,gevlogen,5.45,5.45,standaard,2023-02-01,POINT (182691.503 425323.568)
BOR_RIO_INSPECTIEPUTTEN.438,2020-03-05,10398,toegankelijk-onb,beton,1971,vierkant,800,8,gevlogen,5.5,5.5,standaard,2023-02-01,POINT (182677.702 425304.323)
BOR_RIO_INSPECTIEPUTTEN.439,2020-03-05,10399,toegankelijk-onb,beton,1971,vierkant,800,8.04,gevlogen,5.57,5.57,standaard,2023-02-01,POINT (182658.636 425277.987)
BOR_RIO_INSPECTIEPUTTEN.440,2020-03-05,104,niet bekend,beton,1964,vierkant,800,9.63,revisie,7.35,7.35,standaard,2023-02-01,POINT (184930.198 428102.113)
BOR_RIO_INSPECTIEPUTTEN.441,2020-06-17,1040,toegankelijk-ber,pp,2006,rond,600,9.99,gemeten,7.82,7.82,standaard,2023-02-01,POINT (185049.005 429300.718)
BOR_RIO_INSPECTIEPUTTEN.442,2020-03-05,10400,toegankelijk-onb,beton,1971,vierkant,800,7.94,gevlogen,6.05,6.05,standaard,2023-02-01,POINT (182665.373 425227.374)
BOR_RIO_INSPECTIEPUTTEN.443,2020-03-05,10401,toegankelijk-onb,beton,1971,vierkant,800,8.01,gevlogen,6.13,6.13,standaard,2023-02-01,POINT (182644.93 425198.67)
BOR_RIO_INSPECTIEPUTTEN.444,2019-04-09,10402,ontoegankelijk-o,pvc,2008,rond,800,-999.99,onbekend,-999.99,-999.99,walput,2023-02-01,POINT (188398.096 429060.814)
BOR_RIO_INSPECTIEPUTTEN.445,2019-04-09,10403,niet bekend,beton,1971,vierkant,800,8.33,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (182616.984 425219.313)
BOR_RIO_INSPECTIEPUTTEN.446,2020-03-05,10404,niet bekend,beton,1971,vierkant,800,8.04,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (182644.929 425200.954)
BOR_RIO_INSPECTIEPUTTEN.447,2020-03-05,10405,niet bekend,beton,1971,vierkant,800,8.01,gevlogen,6.15,6.15,standaard,2023-02-01,POINT (182663.557 425226.599)
BOR_RIO_INSPECTIEPUTTEN.448,2020-03-05,10406,niet bekend,beton,1971,vierkant,800,8.14,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (182634.45 425248.164)
BOR_RIO_INSPECTIEPUTTEN.449,2019-04-09,10407,niet bekend,beton,1971,vierkant,800,8.33,gevlogen,6.85,6.85,standaard,2023-02-01,POINT (182617.094 425261.188)
BOR_RIO_INSPECTIEPUTTEN.450,2019-04-09,10408,toegankelijk-onb,beton,1971,vierkant,800,8.44,gevlogen,6.85,6.85,standaard,2023-02-01,POINT (182607.022 425272.049)
BOR_RIO_INSPECTIEPUTTEN.451,2020-03-05,10409,toegankelijk-onb,beton,1971,vierkant,800,8.13,gevlogen,5.66,5.66,standaard,2023-02-01,POINT (182636.593 425248.464)
BOR_RIO_INSPECTIEPUTTEN.452,2019-12-12,1041,toegankelijk-ber,pp,2006,rond,600,9.98,gevlogen,7.93,7.93,standaard,2023-02-01,POINT (185054.083 429313.442)
BOR_RIO_INSPECTIEPUTTEN.453,2020-03-05,10410,toegankelijk-onb,beton,1971,vierkant,800,8.02,gevlogen,6.07,6.07,standaard,2023-02-01,POINT (182656.968 425278.224)
BOR_RIO_INSPECTIEPUTTEN.454,2019-04-09,10411,niet bekend,beton,1971,vierkant,800,8.4,gevlogen,6.87,6.87,standaard,2023-02-01,POINT (182630.344 425295.594)
