Ministerie;Handelsnaam;9301 - Laboratoriumonderzoek;9302 - Laboratoriummaterialen;9303 - Laboratoriuminstrumenten;9304 - Aankoop onderzoeksmateriaal;9305 - Research & development;9410 - Lokale belastingen - waterschapslasten;9500 - AZ specifiek;9510 - BZ specifiek;9520 - BZK specifiek;9530 - DEF specifiek;9540 - EZ specifiek;9550 - Fin specifiek;9560 - I&M specifiek;9570 - OCW specifiek;9580 - SZW specifiek;9590 - V&J specifiek;9600 - VWS specifiek;Eindtotaal
BZK;Technion Zuid B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Techniplan Adviseurs B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Teepe Kersten B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Tele'Train B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Temporary Art Centre;;;;;;;;;1;;;;;;;;;1
BZK;Ten Hagen;;;;;;;;;1;;;;;;;;;1
BZK;Terramon B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Terrascan B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Teuben Brandbeveiliging;;;;;;;;;1;;;;;;;;;1
BZK;ThissenGroutarsVrancken Team Notarissen;;;;;;;;;1;;;;;;;;;1
BZK;TIBN Technisch Beheer & Onderhoud B.V.;;;;;;;;;1;1;;;;;;;;1
BZK;Tismo;;;;;;;;;;1;;;;;;;;1
BZK;to Build B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Toddshop.nl;;;;;;;;;1;;;;;;;;;1
BZK;Topbloemen Nederland BV;;;;;;;;;1;;;;;;;;;1
BZK;TOP-Consultants West B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Total Active Media B.V.;;;;;;;;;1;;;;;;;;;1
BZK;TPN Vastgoedontwikkeling B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Transect B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Transport Sanering Milieu (TSM);;;;;;;;;;1;;;;;;;;1
BZK;Troostwijk Veilingen B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Tuincentrum Moerkerk;;;;;;;;;1;;;;;;;;;1
BZK;TVB Vertalingen;;;;;;;;;1;;;;;;;;;1
BZK;Tygron B.V.;;;;;;;;;1;;;;;;;;;1
BZK;'Uit je eigen stad' Groep B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Uitermate B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Uitvaartverzorging Kievit B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Uitvaartverzorging Uil;;;;;;;;;1;;;;;;;;;1
BZK;Universal Trade Service B.V.;;;;;;;;;1;;;;;;;;;1
BZK;UrbanGuides;;;;;;;;;;1;;;;;;;;1
BZK;Urbanos;;;;;;;;;1;;;;;;;;;1
BZK;V.O.F. Heesmans Elektro;;;;;;;;;;1;;;;;;;;1
BZK;V.O.F. Loonbedrijf Dros;;;;;;;;;;1;;;;;;;;1
BZK;V.O.F. Schildersbedrijf Beer en van de Hulst;;;;;;;;;;1;;;;;;;;1
BZK;Vabos;;;;;;;;;1;;;;;;;;;1
BZK;Vaccinatiezorg B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Van Buttingha Wichers;;;;;;;;;1;;;;;;;;;1
BZK;Van der Ent Advies;;;;;;;;;1;;;;;;;;;1
BZK;Van der Goes en Groot Adviesbureau B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Van der Heijden Milieu- en Install.techn.;;;;;;;;;;1;;;;;;;;1
BZK;Van der Kuijp Notaris B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Van der Linden Verzekeringen en Hypotheken;;;;;;;;;1;;;;;;;;;1
BZK;Van der Plas Glas- en Schilderwerken B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Van der Valk Netwerk Notarissen B.V.;;;;;;;;;1;;;;;;;;;1
BZK;van der Zwan elektrotechniek;;;;;;;;;1;;;;;;;;;1
BZK;Van Diepen Van der Kroef Advocaten;;;;;;;;;1;;;;;;;;;1
BZK;Van Dijk de Jongh Notarissen;;;;;;;;;1;;;;;;;;;1
BZK;Van Dijk Geo- en Milieutechniek B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Van Dijk Technische Service N.V.;;;;;;;;;1;;;;;;;;;1
BZK;Van Dorp installaties B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Van Duin Installatie Management;;;;;;;;;;1;;;;;;;;1
BZK;van Eijk Amoveer Techniek B.V.;;;;;;;;;1;;;;;;;;;1
BZK;van Elten. van de Griend Notarissen;;;;;;;;;1;;;;;;;;;1
BZK;Van Gastel Notarissen;;;;;;;;;1;;;;;;;;;1
BZK;Van Ginderen License and Finance B.V.;;;;;;;;;1;;;;;;;;;1
BZK;van Grafhorst notarissen;;;;;;;;;1;;;;;;;;;1
BZK;Van Hecke Houben Notarissen B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Van Heeswijk Notarissen N.V.;;;;;;;;;1;;;;;;;;;1
BZK;Van Keulen Makelaars;;;;;;;;;1;;;;;;;;;1
BZK;Van Lanschot Nannenga Naus Rentmeesters B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Van Leussen Van den Broek notarissen;;;;;;;;;1;;;;;;;;;1
BZK;Van Lierop B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Van Lieshout's Bakkerijen B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Van Loenen Milieu;;;;;;;;;1;;;;;;;;;1
BZK;Van Loon Technisch Consult;;;;;;;;;;1;;;;;;;;1
BZK;Van Maanen Vastgoed;;;;;;;;;1;;;;;;;;;1
BZK;Van Marwijk Communicatie & Marketing Advies;;;;;;;;;1;;;;;;;;;1
BZK;Van Ottele Communicatie;;;;;;;;;1;;;;;;;;;1
BZK;Van Putten van Apeldoorn Notarissen;;;;;;;;;1;;;;;;;;;1
BZK;Van Stipdonk Landschapsinrichting B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Van 't Hoff Elektrotechniek B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Van Venrooy B.V.;;;;;;;;;1;;;;;;;;;1
BZK;van Westerloo Producties;;;;;;;;;1;;;;;;;;;1
BZK;Varekamp Notariaat;;;;;;;;;1;;;;;;;;;1
BZK;VD VEGT interieurs;;;;;;;;;;1;;;;;;;;1
BZK;VDZ Klantenservice B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Vector firesafety consultants B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Veenhuizen Installatieservice;;;;;;;;;1;;;;;;;;;1
BZK;Veerman Makelaars o.g. Loosdrecht B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Veldhuijsen Bloemisten;;;;;;;;;1;;;;;;;;;1
BZK;Veldjesgraaf & Korlaar notarissen;;;;;;;;;1;;;;;;;;;1
BZK;Veolia Gebouwenbeheer B.V.;;;;;;;;;1;;;;;;;;;1
BZK;VER. NATUURMONUMENTEN;;;;;;;;;1;;;;;;;;;1
BZK;Vereniging van Eigenaars;;;;;;;;;1;;;;;;;;;1
BZK;Vereniging van Eigenaars Beetslaan 91-93;;;;;;;;;1;;;;;;;;;1
BZK;Vereniging van Eigenaren;;;;;;;;;1;;;;;;;;;1
BZK;Vereniging van Eigenaren Park Smalland;;;;;;;;;1;;;;;;;;;1
BZK;Verhuislift Service Nederland;;;;;;;;;1;;;;;;;;;1
BZK;Vermex;;;;;;;;;1;;;;;;;;;1
BZK;Verschoor Installaties B.V.;;;;;;;;;1;;;;;;;;;1
BZK;VERSEC Technics;;;;;;;;;;1;;;;;;;;1
BZK;Versteeg Techniek B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Vervane Beheer B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Verwarmings- en Technische Installa;;;;;;;;;1;;;;;;;;;1
BZK;Verzijl notarissen;;;;;;;;;1;;;;;;;;;1
BZK;Vier Leeuwen Incasso B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Visscher Beheer B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Vitruvius Bouwkostenadvies B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Vitruvius Consultancy B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Viva la Soepie;;;;;;;;;1;;;;;;;;;1
BZK;vloerenhandel.nl V.O.F.;;;;;;;;;1;;;;;;;;;1
BZK;Volker Wessels Telecom B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Volkstuinvereniging 'De Boerderij';;;;;;;;;1;;;;;;;;;1
BZK;Voskuil B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Voxx-vastgoedmanagement;;;;;;;;;1;;;;;;;;;1
BZK;VSO Makelaars & Taxateurs;;;;;;;;;1;;;;;;;;;1
BZK;VVE Gierstraat 49 en /Nieuwstraat 2 en 2A;;;;;;;;;1;;;;;;;;;1
BZK;VVE Park.plaatsen Hoefijzersteeg/Verwersdijk;;;;;;;;;1;;;;;;;;;1
BZK;VVE Z. Jansenstraat 38/40/42;;;;;;;;;1;;;;;;;;;1
BZK;VZB Vastgoed B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Wareco Amsterdam B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Wash & Shine Building Service B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Wassink Installatie;;;;;;;;;;1;;;;;;;;1
BZK;Watercollectief B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Wedemeier Advies B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Weedfreeservice;;;;;;;;;1;;;;;;;;;1
BZK;Welvreugd Drilling B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Westerhuis Notarissen;;;;;;;;;1;;;;;;;;;1
BZK;WG Theatertechniek;;;;;;;;;;1;;;;;;;;1
BZK;WIELEMAKER  B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Willem Hoebink;;;;;;;;;1;;;;;;;;;1
BZK;Wilms Den Helder B.V.;;;;;;;;;;1;;;;;;;;1
BZK;WING Process Consultancy B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Woning Schouw B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Woningstichting Boerhaave;;;;;;;;;1;;;;;;;;;1
BZK;Woningstichting Eigen Haard;;;;;;;;;1;;;;;;;;;1
BZK;Woranje Holding B.V.;;;;;;;;;1;;;;;;;;;1
BZK;World Trade Center Schiphol;;;;;;;;;;1;;;;;;;;1
BZK;Xerox (Nederland) B.V.;;;;;;;;;1;1;;;;;;;;1
BZK;XS4ALL Internet B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Xylem Water Solutions Nederland B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Yarden Uitvaartfaciliteiten B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Your Epic Fotografie;;;;;;;;;;1;;;;;;;;1
BZK;Zaannotarissen;;;;;;;;;1;;;;;;;;;1
BZK;Zaanse Scooterhandel;;;;;;;;;1;;;;;;;;;1
BZK;Zeestraten + Hagemann;;;;;;;;;1;;;;;;;;;1
BZK;Zekerheid VvE Beheer;;;;;;;;;1;;;;;;;;;1
BZK;Zes x Zes B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Ziggo B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Ziggo Services B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Zonnegeel B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Zootz B.V.;;;;;;;;;1;;;;;;;;;1
BZK;Zwembad Drie Essen Uden B.V.;;;;;;;;;;1;;;;;;;;1
BZK;Zwerfkei Bewaring B.V.;;;;;;;;;1;;;;;;;;;1
BZK;ZZStrukton Milieutechniek;;;;;;;;;;1;;;;;;;;1
DEF;123kamerplanten.nl;;;;;;;;;;1;;;;;;;;1
DEF;2010 Uitgevers B.V.;;;;;;;;;;1;;;;;;;;1
DEF;4Ustore;;;;;;;;;;1;;;;;;;;1
DEF;A.M.S. Firma A. Vos & Zoons;;;;;;;;;;1;;;;;;;;1
DEF;AAF-International B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Abiom Communication Systems (A.C.S.) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Able 2 B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Abus Kraansystemen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Acess Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;AD(H)D Coaching Joure;;;;;;;;;;1;;;;;;;;1
DEF;ADDED PHARMA B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Adecco Personeelsdiensten B.V.;;;;;;;;;;1;;;;;;;;1
DEF;ADS Propulsion B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Advanced Sealing Technology B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Air Liquide B.V.;;;;;;;;;;1;;;;;;;;1
DEF;AKB Longs B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Akse Media B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Alcom Electronics B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Aleamed B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Alk-Abello B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Allekabels B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Allround Straal & Spuitbedrijf B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Altec Industriële Identificatie;;;;;;;;;;1;;;;;;;;1
DEF;Altheris B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Aluminium Service Breukelen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Am. Power Convers. Corporation (A.P.C.) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Amari Metals B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Ambi;;;;;;;;;;1;;;;;;;;1
DEF;Ambroise Holland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;AMO Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Anesthesiologen Coöperatie Twente (ACT) UA;;;;;;;;;;1;;;;;;;;1
DEF;Angst+Pfister B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Animo B.V.;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1056;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1251;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1258;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 126;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1276;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 131;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1317;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1318;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1332;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1339;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1352;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1353;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1364;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1365;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1366;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1368;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1370;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1371;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1372;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1373;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1374;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1375;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1376;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1377;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1378;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1380;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1381;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1382;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1383;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1384;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1408;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1416;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1437;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1459;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1462;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1466;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1469;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1474;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1478;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1482;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1501;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1509;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1510;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1520;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1525;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1532;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1541;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1548;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1553;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1555;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1569;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1576;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1589;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1592;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1593;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1594;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1595;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1596;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1603;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1609;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1627;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1642;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1644;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1645;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1682;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1689;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1691;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1694;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1697;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1707;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1712;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1717;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1718;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1722;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1723;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1724;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1726;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1768;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1774;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1803;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1819;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1834;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1835;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1846;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1850;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 187;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1875;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1876;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1878;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1879;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1880;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1881;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1882;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1883;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1884;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1885;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1886;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1890;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1893;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1906;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1910;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1917;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1929;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1939;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1946;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1964;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1967;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1970;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1979;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 1994;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2010;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2013;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2034;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2039;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2054;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 208;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2099;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2112;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2120;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2123;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2125;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2135;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2143;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2144;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2145;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2147;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2148;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2149;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2151;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2167;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2194;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2200;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2209;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2222;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2223;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2226;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2238;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2245;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2246;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2249;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2251;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2252;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2259;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2260;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2261;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2264;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2266;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2274;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2279;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2302;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2303;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 232;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2324;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2330;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2333;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2337;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2343;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2352;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2356;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2366;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2378;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2390;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2409;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2438;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2455;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2457;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2462;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2468;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2470;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2471;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2494;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2498;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2499;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2503;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2508;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2510;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2517;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2518;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2520;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2522;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 255;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2557;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2559;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2571;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 258;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2598;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2610;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2611;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2665;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2680;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2702;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2710;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2717;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2737;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2739;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2743;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2745;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2754;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2770;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2773;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2789;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2811;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2822;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 2835;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 306;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 330;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 352;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 377;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 4;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 412;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 415;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 425;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 458;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 466;;;;;;;;;;1;;;;;;;;1
DEF;anoniem 50;;;;;;;;;;1;;;;;;;;1
