FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2012_25.37,807700,8,7700,191,245.1,54.1,5.043,-,- - - - - -,1,,,"POLYGON ((90869.36600000039 478001.49599999934, 90756.05099999905 478056.76399999857, 90843.72500000149 478236.5219999999, 90957.0399999991 478181.25499999896, 90869.36600000039 478001.49599999934))"
trend_2012_25.38,807725,8,7725,204,250.8,46.8,5.982,-,- - - - - -,1,,,"POLYGON ((90759.36600000039 477776.49599999934, 90624.95199999958 477842.0540000014, 90712.6259999983 478021.813000001, 90847.0399999991 477956.25499999896, 90759.36600000039 477776.49599999934))"
trend_2012_25.39,807750,8,7750,214,250.7,36.7,5.619,-,- - - - - -,1,,,"POLYGON ((90655.59299999848 477567.8990000002, 90530.4290000014 477631.6739999987, 90621.22700000182 477809.875, 90746.3909999989 477746.1009999998, 90655.59299999848 477567.8990000002))"
trend_2012_25.40,807775,8,7775,212,243.4,31.4,3.847,-,- - - - - -,1,,,"POLYGON ((90539.36600000039 477327.49599999934, 90452.92500000075 477369.6559999995, 90540.59899999946 477549.4149999991, 90627.0399999991 477507.25499999896, 90539.36600000039 477327.49599999934))"
trend_2012_25.41,807800,8,7800,218,239.2,21.2,1.933,-,- - - - - -,1,,,"POLYGON ((90434.59299999848 477116.8990000002, 90391.53500000015 477138.83900000155, 90482.33300000057 477317.0399999991, 90525.3909999989 477295.1009999998, 90434.59299999848 477116.8990000002))"
trend_2012_25.42,807825,8,7825,210,231.7,21.7,2,-,- - - - - -,1,,,"POLYGON ((90329.90199999884 476928.3509999998, 90286.17100000009 476952.59099999815, 90383.13300000131 477127.5150000006, 90426.86400000006 477103.2749999985, 90329.90199999884 476928.3509999998))"
trend_2012_25.43,807850,8,7850,210,228,18,2.908,-,- - - - - -,1,,,"POLYGON ((90207.10799999908 476691.1739999987, 90142.91699999943 476725.3049999997, 90236.81199999899 476901.89400000125, 90301.00200000033 476867.76300000027, 90207.10799999908 476691.1739999987))"
trend_2012_25.44,807875,8,7875,209,217.7,8.7,3.491,-,- - - - - -,1,,,"POLYGON ((90090.10700000077 476471.1739999987, 90013.04800000042 476512.1469999999, 90106.94299999997 476688.73699999973, 90184.00200000033 476647.76300000027, 90090.10700000077 476471.1739999987))"
trend_2012_25.45,807900,8,7900,194,205.7,11.7,2.239,-,- - - - - -,1,,,"POLYGON ((89972.10799999908 476248.1739999987, 89922.68400000036 476274.4530000016, 90016.57899999991 476451.04300000146, 90066.00200000033 476424.76399999857, 89972.10799999908 476248.1739999987))"
trend_2012_25.46,807925,8,7925,188,200.4,12.4,0.962,-,- - - - - -,1,,,"POLYGON ((89855.10799999908 476027.1739999987, 89833.87299999967 476038.46499999985, 89927.76700000092 476215.0540000014, 89949.00200000033 476203.76300000027, 89855.10799999908 476027.1739999987))"
trend_2012_25.47,807950,8,7950,190,204.7,14.7,1.369,-,- - - - - -,1,,,"POLYGON ((89738.10700000077 475807.1739999987, 89707.88899999857 475823.2410000004, 89801.78299999982 475999.83100000024, 89832.00200000033 475983.76300000027, 89738.10700000077 475807.1739999987))"
trend_2012_25.48,807975,8,7975,181,205.6,24.6,1.293,-,- - - - - -,1,,,"POLYGON ((89621.10700000077 475585.1739999987, 89592.56599999964 475600.3500000015, 89686.4600000009 475776.94000000134, 89715.00200000033 475761.76399999857, 89621.10700000077 475585.1739999987))"
trend_2012_25.49,808000,8,8000,176,226,50,6.517,-,- - - 4 - -,1,,,"POLYGON ((89503.10799999908 475363.1739999987, 89359.25299999863 475439.6629999988, 89453.14799999818 475616.2520000003, 89597.00200000033 475539.76399999857, 89503.10799999908 475363.1739999987))"
trend_2012_25.50,808025,8,8025,184,235.4,51.4,5.402,-,- - - 4 - -,1,,,"POLYGON ((89386.10700000077 475142.1739999987, 89266.86499999836 475205.5760000013, 89360.76000000164 475382.1649999991, 89480.00200000033 475318.76399999857, 89386.10700000077 475142.1739999987))"
trend_2012_25.51,808050,8,8050,196,260.9,64.9,3.665,-,- - - 4 - -,1,,,"POLYGON ((89269.10700000077 474921.1739999987, 89188.20699999854 474964.19000000134, 89282.10200000182 475140.77899999917, 89363.00200000033 475097.76399999857, 89269.10700000077 474921.1739999987))"
trend_2012_25.52,808075,8,8075,192,279.8,87.8,4.126,-,- - - 4 - -,1,,,"POLYGON ((89152.10799999908 474701.1739999987, 89061.03200000152 474749.6000000015, 89154.92599999905 474926.19000000134, 89246.00200000033 474877.76300000027, 89152.10799999908 474701.1739999987))"
trend_2012_25.53,808100,8,8100,191,263,72,-7.41,2021,- - - 4 - 6,3,,,"POLYGON ((89128.00200000033 474653.76300000027, 89291.56799999997 474566.79399999976, 89197.67399999872 474390.2039999999, 89034.10799999908 474477.1739999987, 89128.00200000033 474653.76300000027))"
trend_2012_25.54,808125,8,8125,194,253.2,59.2,-7.798,2019,- - - 4 - 6,3,,,"POLYGON ((89011.00200000033 474433.76399999857, 89183.13199999928 474342.23999999836, 89089.23800000176 474165.65100000054, 88917.10799999908 474257.1739999987, 89011.00200000033 474433.76399999857))"
trend_2012_25.55,808150,8,8150,192,255.9,63.9,-1.492,>2022,- - - 4 - 6,3,,,"POLYGON ((88894.00200000033 474212.76399999857, 88926.93600000069 474195.2520000003, 88833.04199999943 474018.6629999988, 88800.10799999908 474036.1739999987, 88894.00200000033 474212.76399999857))"
trend_2012_25.56,808175,8,8175,193,264.9,71.9,2.412,-,- - - 4 - 6,1,,,"POLYGON ((88683.10700000077 473815.1739999987, 88629.86600000039 473843.4829999991, 88723.76000000164 474020.0720000006, 88777.00200000033 473991.76300000027, 88683.10700000077 473815.1739999987))"
trend_2012_25.57,808200,8,8200,198,300.4,102.4,10.11,-,- - - 4 - -,1,,,"POLYGON ((88564.10700000077 473591.1739999987, 88340.94299999997 473709.83300000057, 88434.83700000122 473886.4219999984, 88658.00200000033 473767.76300000027, 88564.10700000077 473591.1739999987))"
trend_2012_25.58,808225,8,8225,192,293.8,101.8,3.495,-,- - - 4 - -,1,,,"POLYGON ((88453.90199999884 473385.3509999998, 88377.48200000077 473427.7109999992, 88474.44399999827 473602.63500000164, 88550.86400000006 473560.2749999985, 88453.90199999884 473385.3509999998))"
trend_2012_25.59,808250,8,8250,195,274,79,-2.853,>2022,- - - 4 - -,3,,,"POLYGON ((88433.86400000006 473340.2740000002, 88496.24599999934 473305.6950000003, 88399.28400000185 473130.7710000016, 88336.90199999884 473165.3500000015, 88433.86400000006 473340.2740000002))"
trend_2012_25.60,808275,8,8275,205,257.5,52.5,-1.038,>2022,- - - 4 - -,3,,,"POLYGON ((88307.00200000033 473105.76399999857, 88329.9140000008 473093.58100000024, 88236.01999999955 472916.9919999987, 88213.10700000077 472929.1739999987, 88307.00200000033 473105.76399999857))"
trend_2012_25.61,808300,8,8300,216,258.6,42.6,1.058,-,- - - - - -,1,,,"POLYGON ((88102.90199999884 472723.3509999998, 88079.76900000125 472736.1739999987, 88176.73000000045 472911.09800000116, 88199.86400000006 472898.2740000002, 88102.90199999884 472723.3509999998))"
trend_2012_25.62,808325,8,8325,217,253.7,36.7,2.348,-,- - - - - -,1,,,"POLYGON ((87985.97700000182 472520.3979999982, 87935.1409999989 472549.7479999997, 88035.1409999989 472722.9530000016, 88085.97700000182 472693.6030000001, 87985.97700000182 472520.3979999982))"
trend_2012_25.63,808350,8,8350,216,251.8,35.8,3.817,-,- - - - - -,1,,,"POLYGON ((87861.97599999979 472303.3979999982, 87779.3359999992 472351.1099999994, 87879.3359999992 472524.31500000134, 87961.97599999979 472476.6030000001, 87861.97599999979 472303.3979999982))"
trend_2012_25.64,911662,9,11662,509,708.23486575,199.23486575,-1.416,>2022,- - 3 4 5 -,3,,,"POLYGON ((67578.87999999896 446526.09099999815, 67608.22800000012 446506.2960000001, 67496.3900000006 446340.48800000176, 67467.04199999943 446360.28400000185, 67578.87999999896 446526.09099999815))"
trend_2012_25.65,704075,7,4075,83,130.8,47.8,4.307,-,- - - - - -,1,,,"POLYGON ((101635.81799999997 512090.16099999845, 101529.19000000134 512105.1460000016, 101557.02499999851 512303.19999999925, 101663.65199999884 512288.21400000155, 101635.81799999997 512090.16099999845))"
trend_2012_25.66,704100,7,4100,87,114.3,27.3,0.696,-,- - - - - -,1,,,"POLYGON ((101601.81700000167 511840.16099999845, 101584.5859999992 511842.58300000057, 101612.42100000009 512040.63599999994, 101629.65199999884 512038.21499999985, 101601.81700000167 511840.16099999845))"
trend_2012_25.67,704125,7,4125,84,97.3,13.3,-3.541,2015,- - - - - -,3,,,"POLYGON ((101591.6400000006 511774.12900000066, 101679.50499999896 511763.34099999815, 101655.13100000098 511564.83199999854, 101567.2659999989 511575.62000000104, 101591.6400000006 511774.12900000066))"
trend_2012_25.68,1301525,13,1525,26,47.6,21.6,-4.809,2016,- - - 4 - 6,3,,,"POLYGON ((36489.778999999166 411210.60500000045, 36599.609999999404 411259.50400000066, 36680.958000000566 411076.7950000018, 36571.12700000033 411027.89499999955, 36489.778999999166 411210.60500000045))"
trend_2012_25.69,401240,4,1240,182,308,126,1.869,-,- - - - - -,1,,,"POLYGON ((149382.87900000066 603730.1609999985, 149368.44000000134 603774.5989999995, 149558.65100000054 603836.4030000009, 149573.08999999985 603791.9640000015, 149382.87900000066 603730.1609999985))"
trend_2012_25.70,401260,4,1260,154,295.7,141.7,2.187,-,- - - - - -,1,,,"POLYGON ((149573.87900000066 603793.1609999985, 149556.98299999908 603845.1600000001, 149747.19399999827 603906.9629999995, 149764.08999999985 603854.9640000015, 149573.87900000066 603793.1609999985))"
trend_2012_25.71,401280,4,1280,149,284.4,135.4,2.369,-,- - - - - -,1,,,"POLYGON ((149763.87900000066 603855.1609999985, 149745.57699999958 603911.4869999997, 149935.7890000008 603973.2910000011, 149954.08999999985 603916.9649999999, 149763.87900000066 603855.1609999985))"
trend_2012_25.72,401300,4,1300,135,272.4,137.4,2.469,-,- - - - - -,1,,,"POLYGON ((149953.87900000066 603917.1609999985, 149934.8049999997 603975.8649999984, 150125.0159999989 604037.6680000015, 150144.08999999985 603978.9640000015, 149953.87900000066 603917.1609999985))"
trend_2012_25.73,401320,4,1320,108,264.4,156.4,3.526,-,- - - - - -,1,,,"POLYGON ((150143.87799999863 603979.1609999985, 150116.63899999857 604062.9970000014, 150306.8500000015 604124.8000000007, 150334.08999999985 604040.9640000015, 150143.87799999863 603979.1609999985))"
trend_2012_25.74,401340,4,1340,97,247.3,150.3,3.564,-,- - - - - -,1,,,"POLYGON ((150333.87900000066 604042.1609999985, 150306.3449999988 604126.8999999985, 150496.55700000003 604188.7030000016, 150524.08999999985 604103.9640000015, 150333.87900000066 604042.1609999985))"
trend_2012_25.75,401360,4,1360,67,226.1,159.1,2.904,-,- - - - - -,1,,,"POLYGON ((150523.87900000066 604104.1609999985, 150501.44399999827 604173.2080000006, 150691.6559999995 604235.0109999999, 150714.08999999985 604165.9649999999, 150523.87900000066 604104.1609999985))"
trend_2012_25.76,401380,4,1380,57,211.9,154.9,3.172,-,- - - - - -,1,,,"POLYGON ((150713.87900000066 604166.1609999985, 150689.3740000017 604241.5799999982, 150879.5850000009 604303.3830000013, 150904.08999999985 604227.9640000015, 150713.87900000066 604166.1609999985))"
trend_2012_25.77,401400,4,1400,41,199.4,158.4,4.169,-,- - - - - -,1,,,"POLYGON ((150908.87900000066 604230.1609999985, 150876.6710000001 604329.2840000018, 151066.8830000013 604391.0879999995, 151099.08999999985 604291.9640000015, 150908.87900000066 604230.1609999985))"
trend_2012_25.78,401420,4,1420,22,182.7,160.7,4.24,-,- - - - - -,1,,,"POLYGON ((151097.87900000066 604292.1609999985, 151065.12299999967 604392.9730000012, 151255.3350000009 604454.7760000005, 151288.08999999985 604353.9640000015, 151097.87900000066 604292.1609999985))"
trend_2012_25.79,401440,4,1440,9,170.1,161.1,5.313,-,- - - - - -,1,,,"POLYGON ((151288.87799999863 604354.1609999985, 151247.83399999887 604480.4849999994, 151438.0450000018 604542.2890000008, 151479.08999999985 604415.9640000015, 151288.87799999863 604354.1609999985))"
trend_2012_25.80,401460,4,1460,-12,157.7,169.7,5.118,-,- - - - - -,1,,,"POLYGON ((151478.87900000066 604416.1609999985, 151439.33999999985 604537.8489999995, 151629.55099999905 604599.6519999988, 151669.08999999985 604477.9640000015, 151478.87900000066 604416.1609999985))"
trend_2012_25.81,401480,4,1480,-25,141.8,166.8,4.886,-,- - - - - -,1,,,"POLYGON ((151667.87900000066 604478.1609999985, 151630.1330000013 604594.3319999985, 151820.3440000005 604656.1359999999, 151858.08999999985 604539.9640000015, 151667.87900000066 604478.1609999985))"
trend_2012_25.82,401500,4,1500,-45,130.6,175.6,4.98,-,- - - - - -,1,,,"POLYGON ((151857.87900000066 604540.1609999985, 151819.4059999995 604658.5670000017, 152009.61800000072 604720.3709999993, 152048.08999999985 604601.9640000015, 151857.87900000066 604540.1609999985))"
trend_2012_25.83,401520,4,1520,-60,115,175,5.047,-,- - - - - -,1,,,"POLYGON ((152053.87900000066 604605.1609999985, 152014.88899999857 604725.1600000001, 152205.1000000015 604786.9640000015, 152244.08999999985 604666.9640000015, 152053.87900000066 604605.1609999985))"
trend_2012_25.84,401540,4,1540,-64,108,172,5.768,-,- - - - - -,1,,,"POLYGON ((152244.87900000066 604667.1609999985, 152200.31899999827 604804.3029999994, 152390.5300000012 604866.1070000008, 152435.08999999985 604728.9640000015, 152244.87900000066 604667.1609999985))"
trend_2012_25.85,401560,4,1560,-77,103.4,180.4,7.196,-,- - - - - -,1,,,"POLYGON ((152433.87900000066 604729.1609999985, 152378.28700000048 604900.256000001, 152568.49799999967 604962.0599999987, 152624.08999999985 604790.9640000015, 152433.87900000066 604729.1609999985))"
trend_2012_25.86,401580,4,1580,-89,88.1,177.1,6.954,-,- - - - - -,1,,,"POLYGON ((152624.87900000066 604791.1609999985, 152571.1559999995 604956.5020000003, 152761.3669999987 605018.3060000017, 152815.08999999985 604852.9640000015, 152624.87900000066 604791.1609999985))"
trend_2012_25.87,401600,4,1600,-96,63.7,159.7,5.415,-,- - - - - -,1,,,"POLYGON ((152821.87900000066 604856.1609999985, 152780.0460000001 604984.9100000001, 152970.25699999928 605046.7140000015, 153012.08999999985 604917.9640000015, 152821.87900000066 604856.1609999985))"
trend_2012_25.88,401620,4,1620,-104,50.3,154.3,4.668,-,- - - - - -,1,,,"POLYGON ((153011.87900000066 604918.1609999985, 152975.81700000167 605029.1490000002, 153166.02800000086 605090.9519999996, 153202.08999999985 604979.9640000015, 153011.87900000066 604918.1609999985))"
trend_2012_25.89,401640,4,1640,-108,32.1,140.1,3.658,-,- - - - - -,1,,,"POLYGON ((153201.87900000066 604980.1609999985, 153173.61899999902 605067.1350000016, 153363.83100000024 605128.938000001, 153392.08999999985 605041.9640000015, 153201.87900000066 604980.1609999985))"
trend_2012_25.90,401660,4,1660,-111,19.6,130.6,3.819,-,- - - - - -,1,,,"POLYGON ((153392.87799999863 605042.1609999985, 153363.375 605132.9629999995, 153553.58700000122 605194.7670000009, 153583.08999999985 605103.9640000015, 153392.87799999863 605042.1609999985))"
trend_2012_25.91,401680,4,1680,-110,7.3,117.3,2.725,-,- - - - - -,1,,,"POLYGON ((153581.87900000066 605104.1609999985, 153560.82699999958 605168.9519999996, 153751.03799999878 605230.754999999, 153772.08999999985 605165.9640000015, 153581.87900000066 605104.1609999985))"
trend_2012_25.92,401700,4,1700,-108,-0.6,107.4,2.489,-,- - - - - -,1,,,"POLYGON ((153775.87799999863 605168.1609999985, 153756.6499999985 605227.3399999999, 153946.86100000143 605289.1440000013, 153966.08999999985 605229.9640000015, 153775.87799999863 605168.1609999985))"
trend_2012_25.93,401720,4,1720,-112,0.9,112.9,3.083,-,- - - - - -,1,,,"POLYGON ((153966.87900000066 605231.1609999985, 153943.0610000007 605304.4640000015, 154133.27299999818 605366.2670000009, 154157.08999999985 605292.9649999999, 153966.87900000066 605231.1609999985))"
trend_2012_25.94,401740,4,1740,-109,-3.5,105.5,3.617,-,- - - - - -,1,,,"POLYGON ((154156.87900000066 605293.1609999985, 154128.9360000007 605379.1600000001, 154319.14699999988 605440.9629999995, 154347.08999999985 605354.9640000015, 154156.87900000066 605293.1609999985))"
trend_2012_25.95,401760,4,1760,-118,-6.6,111.4,3.865,-,- - - - - -,1,,,"POLYGON ((154346.87900000066 605355.1609999985, 154317.01999999955 605447.057, 154507.23200000077 605508.8599999994, 154537.08999999985 605416.9640000015, 154346.87900000066 605355.1609999985))"
trend_2012_25.96,401780,4,1780,-122,-17.1,104.9,4.282,-,- - - - - -,1,,,"POLYGON ((154536.87799999863 605417.1609999985, 154503.79800000042 605518.9719999991, 154694.01000000164 605580.7749999985, 154727.08999999985 605478.9640000015, 154536.87799999863 605417.1609999985))"
trend_2012_25.97,401800,4,1800,-127,-9.3,117.7,10.921,-,- - - - - -,1,,,"POLYGON ((154732.87900000066 605481.1609999985, 154648.5089999996 605740.8229999989, 154838.72100000083 605802.6270000003, 154923.08999999985 605542.9640000015, 154732.87900000066 605481.1609999985))"
trend_2012_25.98,1603010,16,3010,132,132.6,0.6,-3.517,2012,- - - 4 - -,3,,,"POLYGON ((24094.32800000161 388422.68499999866, 24169.69399999827 388467.9699999988, 24272.701999999583 388296.5370000005, 24197.335999999195 388251.2520000003, 24094.32800000161 388422.68499999866))"
