Nummer;Totaal van;Jaar;Maand;Categorie;Nationaliteit;Aantal ketenbreed vertrek
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Braziliaanse;50
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Brits burger;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Colombiaanse;70
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Ecuadoraanse;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Eritrese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Filipijnse;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Gambiaanse;30
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Georgische;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Indiase;30
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Iraakse;30
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Iraanse;30
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Marokkaanse;110
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Peruaanse;30
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Saoedi-Arabische;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Somalische;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Syrische;60
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Turkse;30
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Afghaanse;30
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Albanese;50
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Algerijnse;100
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Amerikaans burger;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Angolese;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Argentijnse;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Braziliaanse;60
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Brits burger;30
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Chinese;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Colombiaanse;80
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Filipijnse;30
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Georgische;30
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Hondurese;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Indonesische;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Iraakse;40
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Iraanse;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Kameroense;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Kenyaanse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Marokkaanse;130
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Mongolische;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Oekraïense;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Peruaanse;40
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Poolse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Syrische;50
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Turkse;40
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Venezolaanse;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Afghaanse;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Albanese;60
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Algerijnse;150
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Amerikaans burger;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Boliviaanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Braziliaanse;100
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Brits burger;40
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Chinese;30
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Colombiaanse;90
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Filipijnse;30
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Gambiaanse;30
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Georgische;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Indiase;30
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Iraakse;40
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Iraanse;40
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Japanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Liberiaanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Litouwse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Macedonische/Burger van Noord-Macedonië;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Marokkaanse;140
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Nigeriaanse;90
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Pakistaanse;30
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Paraguayaanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Peruaanse;50
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Poolse;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Servische;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Surinaamse;30
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Syrische;60
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Tunesische;40
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Turkse;60
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Afghaanse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Albanese;50
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Algerijnse;120
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Amerikaans burger;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Azerbeidzjaanse;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Braziliaanse;70
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Brits burger;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Canadese;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Chileense;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Chinese;40
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Colombiaanse;70
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Ecuadoraanse;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Eritrese;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Georgische;40
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Indiase;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Indonesische;30
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Iraakse;40
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Iraanse;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Kameroense;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Macedonische/Burger van Noord-Macedonië;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Marokkaanse;110
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Mongolische;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Oezbeekse;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Onbekend;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Pakistaanse;40
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Paraguayaanse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Peruaanse;50
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Poolse;30
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Surinaamse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Syrische;60
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Tunesische;30
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Turkse;40
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Venezolaanse;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Afghaanse;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Albanese;40
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Algerijnse;140
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Amerikaans burger;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Argentijnse;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Braziliaanse;90
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Brits burger;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Burger van de Bondsrepubliek Duitsland;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Burger van Democratische Republiek Congo;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Chinese;60
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Colombiaanse;90
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Ecuadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Eritrese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Filipijnse;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Gambiaanse;30
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Georgische;50
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Ghanese;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Hondurese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Indiase;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Indonesische;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Iraakse;40
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Iraanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Jemenitische;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Macedonische/Burger van Noord-Macedonië;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Malinese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Marokkaanse;120
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Mexicaanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Nicaraguaanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Nigeriaanse;50
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Oekraïense;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Onbekend;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Paraguayaanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Peruaanse;100
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Poolse;30
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Roemeense;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Somalische;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Spaanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Staatloos;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Syrische;30
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Thaise;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Tunesische;40
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Turkse;40
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;Zuid-Afrikaanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Afghaanse;30
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Albanese;40
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Algerijnse;120
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Amerikaans burger;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Bengalese;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Braziliaanse;70
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;Brits burger;20
