OBJECTID,NAAM,SEQUENCE,AANMAAKDATUM,REF_FUNC_SPOORTAK_NAAM_LANG,REF_FUNCTIONELE_SPOORTAK_PUIC,BEIDE_EINDEN_GELIJK,BESTANDSNAAM,SIGMATRAJECT_GUID,DATUM_GOEDGEKEURD_OUDST,DATUM_GOEDGEKEURD_JONGST,LENGTE_TOTAAL_SIGMATRAJECT,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,Shape__Length
231336,009_105AL_138.7,9,2019/10/30 12:06:24+00,009_105AL_138.7,8ead2024-b968-44d5-85e5-ab460d2ac1da,,pvstekening-009_105AL_138.7_0_9.pdf,14b00bfb-05be-452d-834f-48b6e5db7321,,,,,,800.12931329923
231337,009_105AL_138.7,10,2019/10/30 12:06:25+00,009_105AL_138.7,8ead2024-b968-44d5-85e5-ab460d2ac1da,,pvstekening-009_105AL_138.7_0_10.pdf,14b00bfb-05be-452d-834f-48b6e5db7321,,,,,,800.128607300514
231338,009_45AR_126.7,0,2019/10/30 12:07:26+00,009_45AR_126.7,39893c3c-51d8-4ae8-b922-6b515191fb5f,,pvstekening-009_45AR_126.7_0_0.pdf,18f3c769-5e56-46f9-80b6-143fad7ad593,,,,,,801.403171638145
231339,009_67BV_127.8,2,2019/10/30 12:01:40+00,009_67BV_127.8,e058af84-92c3-483e-a036-0276b02c394b,,pvstekening-009_67BV_127.8_0_2.pdf,0f45ad43-0654-4796-afec-13b0778202b0,,,,,,802.599069566015
231340,009_67BV_127.8,3,2019/10/30 12:01:40+00,009_67BV_127.8,e058af84-92c3-483e-a036-0276b02c394b,,pvstekening-009_67BV_127.8_0_3.pdf,0f45ad43-0654-4796-afec-13b0778202b0,,,,,,802.123108730349
231341,009_67BV_127.8,6,2019/10/30 12:01:42+00,009_67BV_127.8,e058af84-92c3-483e-a036-0276b02c394b,,pvstekening-009_67BV_127.8_0_6.pdf,0f45ad43-0654-4796-afec-13b0778202b0,,,,,,802.918469833943
231342,009_67BV_127.8,7,2019/10/30 12:01:42+00,009_67BV_127.8,e058af84-92c3-483e-a036-0276b02c394b,,pvstekening-009_67BV_127.8_0_7.pdf,0f45ad43-0654-4796-afec-13b0778202b0,,,,,,802.778503165151
231343,009_67BV_127.8,9,2019/10/30 12:01:44+00,009_67BV_127.8,e058af84-92c3-483e-a036-0276b02c394b,,pvstekening-009_67BV_127.8_0_9.pdf,0f45ad43-0654-4796-afec-13b0778202b0,,,,,,802.773709788717
231344,009_67BV_127.8,10,2019/10/30 12:01:44+00,009_67BV_127.8,e058af84-92c3-483e-a036-0276b02c394b,,pvstekening-009_67BV_127.8_0_10.pdf,0f45ad43-0654-4796-afec-13b0778202b0,,,,,,802.767545479966
231345,009_67BV_127.8,13,2019/10/30 12:01:46+00,009_67BV_127.8,e058af84-92c3-483e-a036-0276b02c394b,,pvstekening-009_67BV_127.8_0_13.pdf,0f45ad43-0654-4796-afec-13b0778202b0,,,,,,102.919597909096
231346,009_85BV_137.8,1,2019/10/30 12:01:47+00,009_85BV_137.8,2dae7132-72be-4b5f-94d5-8a4a1e473257,,pvstekening-009_85BV_137.8_0_1.pdf,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,,,,,439.528637328695
231347,009_105AL_138.7,0,2019/10/30 12:06:20+00,009_105AL_138.7,8ead2024-b968-44d5-85e5-ab460d2ac1da,,pvstekening-009_105AL_138.7_0_0.pdf,14b00bfb-05be-452d-834f-48b6e5db7321,,,,,,802.726780469376
231348,009_105AL_138.7,1,2019/10/30 12:06:20+00,009_105AL_138.7,8ead2024-b968-44d5-85e5-ab460d2ac1da,,pvstekening-009_105AL_138.7_0_1.pdf,14b00bfb-05be-452d-834f-48b6e5db7321,,,,,,800.803641736002
231349,009_105AL_138.7,2,2019/10/30 12:06:21+00,009_105AL_138.7,8ead2024-b968-44d5-85e5-ab460d2ac1da,,pvstekening-009_105AL_138.7_0_2.pdf,14b00bfb-05be-452d-834f-48b6e5db7321,,,,,,800.154773558016
231350,009_105AL_138.7,4,2019/10/30 12:06:22+00,009_105AL_138.7,8ead2024-b968-44d5-85e5-ab460d2ac1da,,pvstekening-009_105AL_138.7_0_4.pdf,14b00bfb-05be-452d-834f-48b6e5db7321,,,,,,800.150587687249
231351,009_105AL_138.7,12,2019/10/30 12:06:26+00,009_105AL_138.7,8ead2024-b968-44d5-85e5-ab460d2ac1da,,pvstekening-009_105AL_138.7_0_12.pdf,14b00bfb-05be-452d-834f-48b6e5db7321,,,,,,562.805971465987
231352,009_45AR_126.7,1,2019/10/30 12:07:26+00,009_45AR_126.7,39893c3c-51d8-4ae8-b922-6b515191fb5f,,pvstekening-009_45AR_126.7_0_1.pdf,18f3c769-5e56-46f9-80b6-143fad7ad593,,,,,,294.034437664041
231354,009_117L_148.2,0,2019/10/30 12:21:18+00,009_117L_148.2,cd7cc52c-8dfe-4095-bc75-8b2857c98ab0,,pvstekening-009_117L_148.2_0_0.pdf,418d80ff-ca1a-4e65-bc57-714c53e81e0b,,,,,,400.23891713803
231355,009_67BV_127.8,4,2019/10/30 12:01:41+00,009_67BV_127.8,e058af84-92c3-483e-a036-0276b02c394b,,pvstekening-009_67BV_127.8_0_4.pdf,0f45ad43-0654-4796-afec-13b0778202b0,,,,,,802.1222304871
231356,009_85BV_137.8,0,2019/10/30 12:01:46+00,009_85BV_137.8,2dae7132-72be-4b5f-94d5-8a4a1e473257,,pvstekening-009_85BV_137.8_0_0.pdf,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,,,,,400.891412803582
231357,009_105AL_138.7,11,2019/10/30 12:06:25+00,009_105AL_138.7,8ead2024-b968-44d5-85e5-ab460d2ac1da,,pvstekening-009_105AL_138.7_0_11.pdf,14b00bfb-05be-452d-834f-48b6e5db7321,,,,,,800.12857916698
231359,009_35AL_115.3,2,2019/10/30 12:21:33+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_2.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,800.128600855019
231360,009_35AL_115.3,5,2019/10/30 12:21:34+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_5.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,801.353112097264
231363,009_25AV_165.8,13,2019/10/30 12:47:51+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_13.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.128527124799
231364,009_105BV_138.8,0,2019/10/30 12:53:02+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_0.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,401.367577321587
231365,009_105BV_138.8,1,2019/10/30 12:53:05+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_1.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,801.838236482361
231366,009_105BV_138.8,13,2019/10/30 12:53:37+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_13.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,67.4086840711195
231367,009_67AL_127.7,7,2019/10/30 13:01:20+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_7.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,802.773572150554
231368,009_67AL_127.7,8,2019/10/30 13:01:21+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_8.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,802.77555827099
231369,009_115BV_148.2,0,2019/10/30 13:02:01+00,009_115BV_148.2,cdf9a88c-715b-43a4-bdbb-c73849ad028a,,pvstekening-009_115BV_148.2_0_0.pdf,cec3f6df-af89-4621-aa84-9506a5fcf669,,,,,,14.7372198226124
231370,009_21AL_114.7,0,2019/10/30 13:03:11+00,009_21AL_114.7,917b25df-005e-4695-8eaa-595644fc4e35,,pvstekening-009_21AL_114.7_0_0.pdf,d1ca1643-2199-4a96-9a38-002f8692900b,,,,,,62.0511878167322
231371,009_67BV_127.8,12,2019/10/30 12:01:45+00,009_67BV_127.8,e058af84-92c3-483e-a036-0276b02c394b,,pvstekening-009_67BV_127.8_0_12.pdf,0f45ad43-0654-4796-afec-13b0778202b0,,,,,,802.747542067492
231372,009_105AL_138.7,3,2019/10/30 12:06:21+00,009_105AL_138.7,8ead2024-b968-44d5-85e5-ab460d2ac1da,,pvstekening-009_105AL_138.7_0_3.pdf,14b00bfb-05be-452d-834f-48b6e5db7321,,,,,,800.153651904132
231377,009_105AR_138.7,0,2019/10/30 12:15:08+00,009_105AR_138.7,eadf49ef-b421-4aa1-a327-42a053bb8499,,pvstekening-009_105AR_138.7_0_0.pdf,3a7752e4-501f-4e14-b821-cb4723ea657e,,,,,,58.0784997226693
231378,009_35AL_115.3,4,2019/10/30 12:21:34+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_4.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,803.56345553586
231383,009_25AV_165.8,0,2019/10/30 12:47:20+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_0.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,889.151885326348
231384,009_25AV_165.8,9,2019/10/30 12:47:37+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_9.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.128589334446
231385,009_25AV_165.8,11,2019/10/30 12:47:39+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_11.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.128547491445
231386,009_25AV_165.8,12,2019/10/30 12:47:44+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_12.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.128457726445
231388,009_9R_114.2,0,2019/10/30 12:14:10+00,009_9R_114.2,759818bb-eed7-449a-b688-070b7da67562,,pvstekening-009_9R_114.2_0_0.pdf,37b04294-efe0-4254-92e2-5955b7121c76,,,,,,400.354766552686
231389,009_9R_114.2,1,2019/10/30 12:14:11+00,009_9R_114.2,759818bb-eed7-449a-b688-070b7da67562,,pvstekening-009_9R_114.2_0_1.pdf,37b04294-efe0-4254-92e2-5955b7121c76,,,,,,141.524084957332
231402,009_17R_114.6,0,2019/10/30 12:16:16+00,009_17R_114.6,ae00aefe-0c81-4c6b-8faf-d387ac4308c5,,pvstekening-009_17R_114.6_0_0.pdf,3cfa0368-daa1-4014-aa71-9e823dc08f54,,,,,,678.73637764378
231403,009_67AR_127.7,0,2019/10/30 12:08:51+00,009_67AR_127.7,d2fb1c07-f212-48e6-8fe4-a67fb1dda520,,pvstekening-009_67AR_127.7_0_0.pdf,34e07886-44ae-49a1-bcd5-828a9ef55628,,,,,,57.2331038193158
231404,009_5AR_114.1,0,2019/10/30 12:23:49+00,009_5AR_114.1,b254ed3c-35ae-4cd7-bcd6-252630ec696d,,pvstekening-009_5AR_114.1_0_0.pdf,55438a6f-4694-4676-a386-fc119a4c72b9,,,,,,57.4446054178562
231405,009_25AV_165.8,15,2019/10/30 12:48:01+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_15.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.128566468727
231406,550_908L_25.7,0,2019/10/30 15:36:41+00,550_908L_25.7,d21ee8c4-949c-4d47-8927-ebf1c8d3a707,,pvstekening-550_908L_25.7_0_0.pdf,6567eeb1-f44b-41e6-9a3c-a07cbf553739,,,,,,137.177307893939
231419,009_85AR_137.7,0,2019/10/30 12:16:17+00,009_85AR_137.7,0c772c0e-623e-49a1-9fbd-a34f5a09910b,,pvstekening-009_85AR_137.7_0_0.pdf,3d09710b-d0f6-43f8-9b4e-48c6b1c62deb,,,,,,200.409372862739
231421,009_117L_148.2,1,2019/10/30 12:21:18+00,009_117L_148.2,cd7cc52c-8dfe-4095-bc75-8b2857c98ab0,,pvstekening-009_117L_148.2_0_1.pdf,418d80ff-ca1a-4e65-bc57-714c53e81e0b,,,,,,320.647932464164
231422,009_35AL_115.3,0,2019/10/30 12:21:32+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_0.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,805.345694849626
231423,009_35AL_115.3,1,2019/10/30 12:21:32+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_1.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,800.128654357691
231424,009_35AL_115.3,7,2019/10/30 12:21:35+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_7.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,801.359769274407
231425,009_35AL_115.3,10,2019/10/30 12:21:44+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_10.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,801.009455131835
231426,009_35AL_115.3,11,2019/10/30 12:21:45+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_11.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,801.025703718932
231427,009_35AL_115.3,15,2019/10/30 12:21:51+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_15.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,248.968706307319
231428,009_131AR_149.4,0,2019/10/30 12:22:57+00,009_131AR_149.4,45f23d3b-a5ab-4ae3-9834-953a9fdbddf2,,pvstekening-009_131AR_149.4_0_0.pdf,4f2917cf-844e-4a3e-a389-5a23f542837f,,,,,,57.2330894200051
231429,009_21AV_114.7,0,2019/10/30 12:25:09+00,009_21AV_114.7,33c9e92a-014b-4c3a-8c4e-119807e892b5,,pvstekening-009_21AV_114.7_0_0.pdf,591fcb56-04f7-4421-af18-d6847310f1ba,,,,,,307.070717604297
231430,009_87R_137.9,0,2019/10/30 12:26:06+00,009_87R_137.9,1f129693-8392-4dfc-b338-bd5b599c44de,,pvstekening-009_87R_137.9_0_0.pdf,6684336b-9551-446c-a832-384a0b0a9086,,,,,,401.681548055008
231431,009_35AR_115.3,0,2019/10/30 12:31:00+00,009_35AR_115.3,365fd4fb-9dcc-44f4-8b5b-61f98e04cb20,,pvstekening-009_35AR_115.3_0_0.pdf,6aa44c6a-40f3-4370-bdba-49dd053fe145,,,,,,58.9688592942216
231435,009_35AL_115.3,3,2019/10/30 12:21:33+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_3.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,800.128647489102
231436,009_35AL_115.3,6,2019/10/30 12:21:35+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_6.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,801.363180749465
231437,009_35AL_115.3,8,2019/10/30 12:21:39+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_8.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,801.344026334258
231438,009_35AL_115.3,9,2019/10/30 12:21:44+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_9.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,802.864158032201
231439,009_35AL_115.3,12,2019/10/30 12:21:45+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_12.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,801.041117043747
231440,009_35AL_115.3,13,2019/10/30 12:21:46+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_13.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,801.037110250368
231441,009_35AL_115.3,14,2019/10/30 12:21:50+00,009_35AL_115.3,a19bf257-8962-41ad-ba0b-c2fd6b07fa26,,pvstekening-009_35AL_115.3_0_14.pdf,3d119a62-4eaf-4bc6-9df3-488e9996ca34,,,,,,801.026397954225
231442,009_21BV_114.7,0,2019/10/30 12:22:13+00,009_21BV_114.7,f1594ba6-e5e5-41ad-a410-a447101d0425,,pvstekening-009_21BV_114.7_0_0.pdf,42e82afc-5b22-457a-98ac-f6c82a4b4adf,,,,,,228.565931843377
231443,009_83AL_137.6,0,2019/10/30 12:23:41+00,009_83AL_137.6,3ca42bbd-4140-4033-9147-59cb44e158d3,,pvstekening-009_83AL_137.6_0_0.pdf,5013ed1e-7bb6-49e8-a4b8-54ae1dd6fee6,,,,,,202.514087538625
231444,009_115AL_148.1,0,2019/10/30 12:24:23+00,009_115AL_148.1,6a33302b-5437-4dbc-a7c5-4eff974ac8fe,,pvstekening-009_115AL_148.1_0_0.pdf,565dfc0e-60cd-43ab-91b5-9568ad2b35ff,,,,,,59.6962193690918
231445,009_5BV_114.1,0,2019/10/30 12:24:32+00,009_5BV_114.1,c5faa57d-7c77-41cc-afae-5ec666a19243,,pvstekening-009_5BV_114.1_0_0.pdf,57e7f477-e7a4-4fd7-8c1f-6e563eae4c66,,,,,,58.3733010685536
231446,009_87R_137.9,1,2019/10/30 12:26:07+00,009_87R_137.9,1f129693-8392-4dfc-b338-bd5b599c44de,,pvstekening-009_87R_137.9_0_1.pdf,6684336b-9551-446c-a832-384a0b0a9086,,,,,,240.06772550485
231458,009_83AR_137.6,0,2019/10/30 12:36:08+00,009_83AR_137.6,d97806ad-61c7-4d15-b87f-2756371da347,,pvstekening-009_83AR_137.6_0_0.pdf,926785a6-3c44-43c5-885b-58951cf9dc33,,,,,,57.5500862451791
231471,009_103AL_138.5,0,2019/10/30 12:32:37+00,009_103AL_138.5,4d37022f-6c83-426c-8687-a076bf0e2fdc,,pvstekening-009_103AL_138.5_0_0.pdf,6b31fea8-5d83-4c35-80a3-b782e822d93b,,,,,,59.6781212037861
231474,009_103AR_138.5,0,2019/10/30 12:34:24+00,009_103AR_138.5,8e381f7e-12ad-4da4-9829-b683ce008e0d,,pvstekening-009_103AR_138.5_0_0.pdf,778c5fbf-764c-4bfc-80cc-7f683948f7dc,,,,,,230.457378897552
231475,009_117R_148.2,0,2019/10/30 12:34:56+00,009_117R_148.2,5ee3b163-d6e1-4fbb-852a-009c11f3081e,,pvstekening-009_117R_148.2_0_0.pdf,7ed6bfe0-f0c6-4366-87ce-41e3c7b8becf,,,,,,695.726667859832
231476,009_83BV_137.6,0,2019/10/30 12:35:13+00,009_83BV_137.6,045a1077-673a-4aca-904a-933cc559fd37,,pvstekening-009_83BV_137.6_0_0.pdf,871684fb-b4ea-44e6-8460-dc76cfee00d4,,,,,,75.0098471632892
231477,009_101V_138.5,0,2019/10/30 12:40:16+00,009_101V_138.5,26ca6d2d-6a80-4c25-b794-e317eae2293a,,pvstekening-009_101V_138.5_0_0.pdf,9362bf9a-7200-4167-9f37-27cee4bd5bb2,,,,,,8.73956266411541
231485,009_25AV_165.8,7,2019/10/30 12:47:31+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_7.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.147662630143
231486,009_25AV_165.8,10,2019/10/30 12:47:38+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_10.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.128546137163
231487,009_25AV_165.8,18,2019/10/30 12:48:10+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_18.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.361492468531
231488,009_105BV_138.8,4,2019/10/30 12:53:12+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_4.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,800.151651633364
231489,009_105BV_138.8,5,2019/10/30 12:53:13+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_5.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,800.150601161988
231490,009_105BV_138.8,7,2019/10/30 12:53:20+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_7.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,800.128659069127
231491,009_105BV_138.8,8,2019/10/30 12:53:25+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_8.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,800.128603439378
231492,009_105BV_138.8,10,2019/10/30 12:53:31+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_10.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,800.128563387141
231493,009_105BV_138.8,11,2019/10/30 12:53:34+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_11.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,800.128512126746
231494,009_35BV_115.3,0,2019/10/30 12:54:30+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_0.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,803.442988708565
231495,009_35BV_115.3,1,2019/10/30 12:54:32+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_1.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,800.12870979883
231496,009_35BV_115.3,2,2019/10/30 12:54:33+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_2.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,800.128674290142
231497,009_35BV_115.3,3,2019/10/30 12:54:34+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_3.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,800.128657123072
231498,009_35BV_115.3,4,2019/10/30 12:54:35+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_4.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,804.147439751882
231500,009_25AV_165.8,1,2019/10/30 12:47:22+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_1.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,801.917146844853
231501,009_25AV_165.8,2,2019/10/30 12:47:22+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_2.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,801.439783432922
231502,009_25AV_165.8,3,2019/10/30 12:47:24+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_3.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.128605943232
231503,009_25AV_165.8,4,2019/10/30 12:47:24+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_4.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.128463965062
231504,009_25AV_165.8,5,2019/10/30 12:47:29+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_5.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.128426473732
231505,009_25AV_165.8,6,2019/10/30 12:47:30+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_6.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.128509262481
231506,009_25AV_165.8,8,2019/10/30 12:47:36+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_8.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.158100239106
231507,009_25AV_165.8,14,2019/10/30 12:47:56+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_14.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.128549053119
231508,009_25AV_165.8,17,2019/10/30 12:48:09+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_17.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.267364936335
231509,009_25AV_165.8,19,2019/10/30 12:48:15+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_19.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.129409951794
231510,009_25AV_165.8,20,2019/10/30 12:48:16+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_20.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.128583918391
231511,009_25AV_165.8,21,2019/10/30 12:48:17+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_21.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,634.413678970892
231512,009_105BV_138.8,2,2019/10/30 12:53:08+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_2.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,800.154215220404
231513,009_105BV_138.8,3,2019/10/30 12:53:09+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_3.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,800.153862466463
231514,009_105BV_138.8,6,2019/10/30 12:53:14+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_6.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,808.107631962409
231515,009_25AV_165.8,16,2019/10/30 12:48:06+00,009_25AV_165.8,59e94fb2-909a-4ac9-aa58-0c71a33757e7,,pvstekening-009_25AV_165.8_0_16.pdf,94866e03-5424-489f-8075-92b619823244,,,,,,800.229829346703
