AreaManagerId,DateSpecialDay,NameSpecialDay
664,20120528,FEESTDAG
153,20131223,KOOPAVOND
512,20141226,FEESTDAG
375,20180101,NIEUWJAARSDAG
439,20140608,FEESTDAG
1674,20121223,KOOPZONDAG
453,20131226,FEESTDAG
796,20131027,KOOPZONDAG
928,20121125,KOOPZONDAG
505,20140529,FEESTDAG
344,20141109,ZONDAG
164,20141214,KOOPZONDAG
388,20120820,FEESTDAG
405,20141228,KOOPZONDAG
796,20130324,KOOPZONDAG
158,20121216,KOOPZONDAG
984,20120528,FEESTDAG
153,20131204,KOOPAVOND
299,20121225,FEESTDAG
758,20121216,KOOPZONDAG
1883,20131222,KOOPZONDAG
1883,20131208,KOOPZONDAG
299,20120406,FEESTDAG
344,20141225,FEESTDAG
758,20120701,KOOPZONDAG
917,20121223,KOOPZONDAG
612,20121223,KOOPZONDAG
153,20120205,KOOPZONDAG
984,20130211,FEESTDAG
826,20141225,FEESTDAG
453,20140418,FEESTDAG
612,20121221,KOOPAVOND
402,20121223,KOOPZONDAG
402,20140629,KOOPZONDAG
612,20130901,KOOPZONDAG
405,20140609,FEESTDAG
984,20131225,FEESTDAG
153,20140601,KOOPZONDAG
153,20141005,KOOPZONDAG
177,20120930,KOOPZONDAG
307,20131229,KOOPZONDAG
826,20121226,FEESTDAG
402,20131124,KOOPZONDAG
748,20131229,KOOPZONDAG
402,20120429,KOOPZONDAG
928,20121208,ZATERDAG DECEMBER
344,20140421,ZONDAG
236,20130519,FEESTDAG
177,20121216,KOOPZONDAG
867,20121202,KOOPZONDAG
402,20120826,KOOPZONDAG
153,20140126,KOOPZONDAG
597,20120528,FEESTDAG
984,20131204,KOOPAVOND
153,20120304,KOOPZONDAG
202,20120430,FEESTDAG
363,20130509,ZONDAG
363,20140505,ZONDAG
268,20120902,KOOPZONDAG
642,20141226,FEESTDAG
796,20150406,FEESTDAG
202,20120409,FEESTDAG
373,20140101,FEESTDAG
363,20120517,ZONDAG
402,20140426,FEESTDAG
796,20131020,KOOPZONDAG
160,20121226,FEESTDAG
612,20131006,KOOPZONDAG
153,20110602,FEESTDAG
153,20141214,KOOPZONDAG
1674,20120826,KOOPZONDAG
402,20131215,KOOPZONDAG
867,20121125,KOOPZONDAG
363,20140421,ZONDAG
388,20120917,FEESTDAG
826,20120930,KOOPZONDAG
796,20111226,FEESTDAG
153,20120528,FEESTDAG
153,20110422,FEESTDAG
177,20120603,KOOPZONDAG
405,20141226,FEESTDAG
867,20121223,KOOPZONDAG
794,20121223,KOOPZONDAG
202,20120603,KOOPZONDAG
236,20121226,FEESTDAG
796,20130401,FEESTDAG
158,20120930,KOOPZONDAG
202,20120517,FEESTDAG
150,20141102,KOOPZONDAG
281,20120506,KOOPZONDAG
158,20121223,KOOPZONDAG
398,20121225,FEESTDAG
268,20121223,KOOPZONDAG
344,20140615,ZONDAG
796,20150514,HEMELVAARTSDAG
2062,20131229,405_KOOPZONDAG
388,20120716,FEESTDAG
402,20120528,FEESTDAG
363,20120430,VRIJPARK
1900,20141226,FEESTDAG
150,20140713,KOOPZONDAG
984,20130505,FEESTDAG
984,20130212,FEESTDAG
748,20130505,KOOPZONDAG
307,20130526,KOOPZONDAG
796,20140421,FEESTDAG
867,20121222,EXTRA KOOPAVONDEN
398,20121226,FEESTDAG
748,20130101,FEESTDAG
612,20131226,FEESTDAG
150,20131124,KOOPZONDAG
405,20141231,FEESTDAG
917,20120930,KOOPZONDAG
90,20131203,KOOPAVOND
402,20120505,FEESTDAG
748,20121209,KOOPZONDAG
2062,20131215,405_KOOPZONDAG
150,20130505,KOOPZONDAG
453,20130519,FEESTDAG
402,20140421,FEESTDAG
402,20140831,KOOPZONDAG
402,20120325,KOOPZONDAG
307,20131027,KOOPZONDAG
344,20141123,ZONDAG
202,20121125,KOOPZONDAG
307,20130127,KOOPZONDAG
375,20121226,FEESTDAG
402,20130825,KOOPZONDAG
344,20140727,ZONDAG
153,20121225,FEESTDAG
153,20110505,FEESTDAG
664,20120517,FEESTDAG
826,20130428,KOOPZONDAG
361,20140101,FEESTDAG
796,20130509,HEMELVAARTSDAG
796,20131208,KOOPZONDAG
375,20171226,FEESTDAG
307,20130929,KOOPZONDAG
826,20121007,KOOPZONDAG
453,20140505,FEESTDAG
748,20130804,KOOPZONDAG
642,20150101,FEESTDAG
860,20120409,KOOPZONDAG
1883,20131013,KOOPZONDAG
402,20150101,FEESTDAG
307,20130324,KOOPZONDAG
796,20120101,FEESTDAG
479,20131204,EXTRA KOOPAVOND
777,20131229,KOOPZONDAG
1895,20121223,FEESTDAG
2062,20131222,405_KOOPZONDAG
375,20120528,FEESTDAG
158,20121125,KOOPZONDAG
153,20141228,KOOPZONDAG
153,20140529,FEESTDAG
375,20170414,GOEDE VRIJDAG
344,20141130,ZONDAG
907,20120722,KOOPZONDAG
363,20140101,ZONDAG
281,20121223,KOOPZONDAG
344,20140720,ZONDAG
826,20130430,FEESTDAG
363,20130520,ZONDAG
202,20120528,FEESTDAG
479,20141226,FEESTDAG
612,20131224,KOOPAVOND
153,20130101,FEESTDAG
150,20130106,KOOPZONDAG
361,20130101,FEESTDAG
826,20121202,KOOPZONDAG
177,20121014,KOOPZONDAG
984,20121226,FEESTDAG
748,20131219,KOOPAVOND
344,20140713,ZONDAG
405,20150101,FEESTDAG
153,20140505,FEESTDAG
236,20130101,FEESTDAG
439,20141226,FEESTDAG
796,20130901,KOOPZONDAG
388,20120618,FEESTDAG
153,20140727,KOOPZONDAG
153,20141226,FEESTDAG
748,20130726,KOOPAVOND
90,20131223,KOOPAVOND
861,20121223,KOOPZONDAG
153,20140831,KOOPZONDAG
612,20131204,KOOPAVOND
158,20120409,KOOPZONDAG
344,20140202,ZONDAG
153,20131229,KOOPZONDAG
1883,20131229,KOOPZONDAG
363,20130401,ZONDAG
826,20141226,FEESTDAG
402,20121226,FEESTDAG
363,20141226,ZONDAG
826,20130509,FEESTDAG
405,20140525,KOOPZONDAG
405,20141225,FEESTDAG
160,20150101,FEESTDAG
150,20131222,KOOPZONDAG
612,20121104,KOOPZONDAG
758,20121230,KOOPZONDAG
715,20121225,FEESTDAG
917,20121225,FEESTDAG
344,20140302,ZONDAG
984,20121203,KOOPAVOND
153,20121223,KOOPZONDAG
715,20120517,FEESTDAG
405,20141221,KOOPZONDAG
153,20130401,FEESTDAG
484,20150101,FEESTDAG
402,20140525,KOOPZONDAG
453,20141226,FEESTDAG
1883,20131027,KOOPZONDAG
361,20131225,FEESTDAG
439,20140427,KOOPZONDAG
796,20150427,KONINGINNEDAG
984,20131226,FEESTDAG
268,20120715,KOOPZONDAG
236,20120528,FEESTDAG
597,20121225,FEESTDAG
150,20140706,KOOPZONDAG
150,20140803,KOOPZONDAG
153,20130430,FEESTDAG
344,20140406,ZONDAG
405,20150102,FEESTDAG
402,20140609,FEESTDAG
748,20130602,KOOPZONDAG
612,20130707,KOOPZONDAG
796,20131013,KOOPZONDAG
453,20120917,GEENREG
153,20131215,KOOPZONDAG
453,20120922,GEENREG
307,20131201,KOOPZONDAG
344,20140831,ZONDAG
153,20111127,KOOPZONDAG
758,20121202,KOOPZONDAG
344,20141116,ZONDAG
153,20141026,KOOPZONDAG
402,20140418,FEESTDAG
150,20141228,KOOPZONDAG
402,20141221,KOOPZONDAG
748,20131226,FEESTDAG
363,20110425,ZONDAG
153,20141221,KOOPZONDAG
642,20140609,FEESTDAG
748,20121219,KOOPAVOND
388,20121217,FEESTDAG
375,20171225,FEESTDAG
153,20120805,KOOPZONDAG
203,20121204,KOOPAVOND
748,20130329,FEESTDAG AFWIJKEND
402,20140101,FEESTDAG
748,20121223,KOOPZONDAG
1916,20120528,FEESTDAG
612,20131225,FEESTDAG
715,20120409,FEESTDAG
164,20131223,KOOPAVOND
402,20120226,KOOPZONDAG
150,20131006,KOOPZONDAG
826,20131225,FEESTDAG
758,20120506,KOOPZONDAG
90,20150101,FEESTDAG
1674,20121125,KOOPZONDAG
58,20121225,FEESTDAG
398,20120430,FEESTDAG
202,20121223,KOOPZONDAG
612,20130922,KOOPZONDAG
917,20121125,KOOPZONDAG
512,20150101,FEESTDAG
150,20130203,KOOPZONDAG
150,20140504,KOOPZONDAG
344,20140309,ZONDAG
867,20121216,KOOPZONDAG
984,20121225,FEESTDAG
166,20121225,FEESTDAG
758,20120805,KOOPZONDAG
384,20140421,FEESTDAG
439,20141225,FEESTDAG
177,20121226,FEESTDAG
796,20130428,KOOPZONDAG
202,20120701,KOOPZONDAG
160,20141225,FEESTDAG
826,20121125,KOOPZONDAG
1916,20120430,FEESTDAG
715,20120528,FEESTDAG
777,20131124,KOOPZONDAG
153,20121202,KOOPZONDAG
402,20121125,KOOPZONDAG
236,20130430,FEESTDAG
153,20140609,FEESTDAG
664,20121226,FEESTDAG
203,20121215,KOOPAVOND
402,20140330,KOOPZONDAG
826,20120429,KOOPZONDAG
153,20120409,FEESTDAG
512,20141225,FEESTDAG
928,20121202,KOOPZONDAG
363,20110101,ZONDAG
299,20120527,FEESTDAG
867,20121215,EXTRA KOOPAVONDEN
177,20120517,FEESTDAG
2062,20131124,405_KOOPZONDAG
907,20121216,KOOPZONDAG
402,20131201,KOOPZONDAG
715,20120430,FEESTDAG
1674,20120325,KOOPZONDAG
826,20130324,KOOPZONDAG
375,20170605,FEESTDAG
453,20130331,FEESTDAG
642,20141228,VUURWERKKAPPEN
153,20121007,KOOPZONDAG
153,20140706,KOOPZONDAG
826,20131027,KOOPZONDAG
397,20121225,FEESTDAG
984,20130401,FEESTDAG
344,20140420,FEESTDAG
777,20131215,KOOPZONDAG
1674,20120520,KOOPZONDAG
344,20141026,ZONDAG
826,20130526,KOOPZONDAG
984,20120517,FEESTDAG
907,20120715,KOOPZONDAG
402,20130520,FEESTDAG
405,20141130,KOOPZONDAG
153,20140202,KOOPZONDAG
268,20120805,KOOPZONDAG
344,20141102,ZONDAG
569,20120517,FEESTDAG
344,20140609,ZONDAG
758,20121125,KOOPZONDAG
268,20120603,KOOPZONDAG
268,20121216,KOOPZONDAG
867,20120902,KOOPZONDAG
1674,20120930,KOOPZONDAG
796,20150525,FEESTDAG
203,20121220,KOOPAVOND
402,20120930,KOOPZONDAG
58,20121226,FEESTDAG
153,20120517,FEESTDAG
642,20141225,FEESTDAG
632,20150101,FEESTDAG
1883,20131201,KOOPZONDAG
597,20121226,FEESTDAG
299,20120408,FEESTDAG
453,20130509,FEESTDAG
453,20130401,FEESTDAG
826,20150101,FEESTDAG
612,20131103,KOOPZONDAG
796,20131117,KOOPZONDAG
344,20140529,ZONDAG
748,20130725,KOOPAVOND
453,20120919,GEENREG
612,20131027,KOOPZONDAG
405,20140928,KOOPZONDAG
177,20121225,FEESTDAG
405,20140727,KOOPZONDAG
748,20130303,KOOPZONDAG
796,20131124,KOOPZONDAG
612,20130505,KOOPZONDAG
344,20140928,ZONDAG
439,20140529,FEESTDAG
160,20120517,FEESTDAG
1916,20121226,FEESTDAG
150,20130707,KOOPZONDAG
612,20130825,KOOPZONDAG
777,20131027,KOOPZONDAG
758,20120603,KOOPZONDAG
202,20121216,KOOPZONDAG
405,20140102,FEESTDAG
402,20140223,KOOPZONDAG
202,20121007,KOOPZONDAG
748,20131006,KOOPZONDAG
402,20141214,KOOPZONDAG
748,20121202,KOOPZONDAG
453,20130505,FEESTDAG
344,20140511,ZONDAG
1900,20141225,FEESTDAG
479,20131223,EXTRA KOOPAVOND
150,20130901,KOOPZONDAG
344,20141214,ZONDAG
405,20140330,KOOPZONDAG
796,20131201,KOOPZONDAG
153,20130505,KOOPZONDAG
344,20140216,ZONDAG
344,20140330,ZONDAG
153,20131208,KOOPZONDAG
826,20121223,KOOPZONDAG
402,20140505,FEESTDAG
166,20120528,FEESTDAG
984,20130520,FEESTDAG
1883,20131215,KOOPZONDAG
748,20130203,KOOPZONDAG
453,20121226,FEESTDAG
236,20120517,FEESTDAG
90,20141226,FEESTDAG
307,20131222,KOOPZONDAG
344,20140810,ZONDAG
826,20120826,KOOPZONDAG
363,20141225,ZONDAG
917,20121216,KOOPZONDAG
758,20121223,KOOPZONDAG
1674,20121028,KOOPZONDAG
612,20131202,KOOPAVOND
1883,20130929,KOOPZONDAG
153,20130203,KOOPZONDAG
796,20130203,KOOPZONDAG
748,20131103,KOOPZONDAG
826,20120517,FEESTDAG
153,20121104,KOOPZONDAG
236,20121225,FEESTDAG
2062,20131208,405_KOOPZONDAG
1895,20121226,FEESTDAG
344,20141005,ZONDAG
344,20141221,ZONDAG
826,20120409,FEESTDAG
373,20131231,FEESTDAG
453,20130430,FEESTDAG
405,20140831,KOOPZONDAG
166,20120517,FEESTDAG
153,20130901,KOOPZONDAG
917,20121209,KOOPZONDAG
236,20131226,FEESTDAG
153,20110807,KOOPZONDAG
439,20140426,FEESTDAG
402,20130329,FEESTDAG
402,20130401,FEESTDAG
715,20120505,FEESTDAG
363,20140529,ZONDAG
153,20131226,FEESTDAG
344,20140518,ZONDAG
150,20131215,KOOPZONDAG
236,20120430,FEESTDAG
715,20121226,FEESTDAG
796,20130101,FEESTDAG
479,20140609,FEESTDAG
796,20151225,FEESTDAG
917,20121028,KOOPZONDAG
402,20120517,FEESTDAG
153,20111106,KOOPZONDAG
642,20140505,FEESTDAG
453,20120920,GEENREG
642,20141230,VUURWERKKAPPEN
796,20130929,KOOPZONDAG
158,20120513,KOOPZONDAG
90,20150403,FEESTDAG
612,20130728,KOOPZONDAG
90,20150514,FEESTDAG
826,20130224,KOOPZONDAG
642,20141231,VUURWERKKAPPEN
153,20111204,KOOPZONDAG
150,20131201,KOOPZONDAG
158,20120422,KOOPZONDAG
158,20120325,KOOPZONDAG
158,20121209,KOOPZONDAG
177,20120528,FEESTDAG
794,20121202,KOOPZONDAG
748,20131201,KOOPZONDAG
299,20120409,FEESTDAG
928,20120923,KOOPZONDAG
281,20121216,KOOPZONDAG
153,20130329,FEESTDAG
363,20130430,VRIJPARK
794,20120520,KOOPZONDAG
202,20121203,KOOPAVOND
375,20170525,FEESTDAG
928,20121223,KOOPZONDAG
748,20130401,FEESTDAG
569,20120528,FEESTDAG
153,20141130,KOOPZONDAG
153,20111226,FEESTDAG
777,20131201,KOOPZONDAG
344,20140101,FEESTDAG
177,20120909,KOOPZONDAG
1916,20120517,FEESTDAG
90,20141225,FEESTDAG
796,20131006,KOOPZONDAG
202,20121226,FEESTDAG
344,20141226,ZONDAG
402,20131027,KOOPZONDAG
363,20120409,ZONDAG
748,20130707,KOOPZONDAG
153,20110501,KOOPZONDAG
453,20140426,FEESTDAG
344,20140914,ZONDAG
928,20121220,DO-AVOND DECEMBER
363,20131225,ZONDAG
153,20110703,KOOPZONDAG
153,20111218,KOOPZONDAG
612,20131201,KOOPZONDAG
826,20121230,KOOPZONDAG
402,20141225,FEESTDAG
748,20130509,FEESTDAG
796,20151226,FEESTDAG
153,20130804,KOOPZONDAG
160,20141226,FEESTDAG
928,20121206,DO-AVOND DECEMBER
344,20140426,FEESTDAG
363,20140609,ZONDAG
405,20141026,KOOPZONDAG
796,20140529,HEMELVAARTSDAG
268,20121202,KOOPZONDAG
394,20131226,FEESTDAG
612,20130602,KOOPZONDAG
439,20140421,FEESTDAG
479,20140529,FEESTDAG
150,20141130,KOOPZONDAG
402,20121202,KOOPZONDAG
748,20131225,FEESTDAG
202,20121221,KOOPAVOND
796,20130630,KOOPZONDAG
153,20121209,KOOPZONDAG
363,20121225,ZONDAG
479,20141225,FEESTDAG
1895,20121028,FEESTDAG
344,20140803,ZONDAG
612,20121224,KOOPAVOND
405,20140101,FEESTDAG
453,20131225,FEESTDAG
307,20131124,KOOPZONDAG
153,20140302,KOOPZONDAG
1895,20121202,FEESTDAG
984,20131223,KOOPAVOND
1674,20120729,KOOPZONDAG
402,20130430,FEESTDAG
612,20131124,KOOPZONDAG
642,20140421,FEESTDAG
150,20130804,KOOPZONDAG
150,20141221,KOOPZONDAG
612,20121226,FEESTDAG
928,20121216,KOOPZONDAG
344,20140608,FEESTDAG
153,20130509,FEESTDAG
758,20120430,KOOPZONDAG
826,20121028,KOOPZONDAG
375,20121225,FEESTDAG
153,20140928,KOOPZONDAG
153,20120603,KOOPZONDAG
928,20121007,KOOPZONDAG
344,20140921,ZONDAG
363,20150101,ZONDAG
90,20131220,KOOPAVOND
405,20140427,KOOPZONDAG
907,20121223,KOOPZONDAG
158,20120722,KOOPZONDAG
307,20130428,KOOPZONDAG
612,20121203,KOOPAVOND
479,20131203,EXTRA KOOPAVOND
748,20121204,KOOPAVOND
160,20120528,FEESTDAG
388,20121225,FEESTDAG
153,20110430,FEESTDAG
907,20121125,KOOPZONDAG
363,20140119,EVENEMENT_002
158,20121021,KOOPZONDAG
153,20110613,FEESTDAG
153,20141225,FEESTDAG
569,20121226,FEESTDAG
153,20131222,KOOPZONDAG
612,20130804,KOOPZONDAG
453,20120918,GEENREG
748,20130727,KOOPAVOND
1674,20121216,KOOPZONDAG
299,20120430,FEESTDAG
58,20130101,FEESTDAG
612,20130623,KOOPZONDAG
202,20120805,KOOPZONDAG
796,20111225,FEESTDAG
344,20140525,ZONDAG
867,20121204,EXTRA KOOPAVONDEN
439,20140609,FEESTDAG
664,20120430,FEESTDAG
153,20120505,FEESTDAG
405,20141214,KOOPZONDAG
375,20170417,FEESTDAG
202,20121219,KOOPAVOND
363,20140426,VRIJPARK
402,20140529,FEESTDAG
281,20120603,KOOPZONDAG
299,20120517,FEESTDAG
307,20130630,KOOPZONDAG
405,20140420,FEESTDAG
236,20130401,FEESTDAG
402,20121225,FEESTDAG
158,20120506,KOOPZONDAG
160,20120430,FEESTDAG
166,20121226,FEESTDAG
642,20140529,FEESTDAG
453,20140609,FEESTDAG
307,20130224,KOOPZONDAG
569,20120430,FEESTDAG
344,20141228,ZONDAG
1674,20120624,KOOPZONDAG
153,20110904,KOOPZONDAG
405,20140223,KOOPZONDAG
344,20140105,ZONDAG
153,20140803,KOOPZONDAG
796,20140609,FEESTDAG
153,20141207,KOOPZONDAG
826,20130401,FEESTDAG
153,20140907,KOOPZONDAG
826,20130929,KOOPZONDAG
794,20121230,KOOPZONDAG
363,20130101,ZONDAG
150,20140907,KOOPZONDAG
150,20140406,KOOPZONDAG
612,20131222,KOOPZONDAG
796,20141225,FEESTDAG
363,20150427,VRIJPARK
153,20121216,KOOPZONDAG
281,20121125,KOOPZONDAG
402,20141226,FEESTDAG
402,20130526,KOOPZONDAG
758,20121104,KOOPZONDAG
297,20121225,FEESTDAG
405,20140907,KOOPZONDAG
794,20120826,KOOPZONDAG
402,20120430,FEESTDAG
453,20140421,FEESTDAG
398,20120528,FEESTDAG
153,20130602,KOOPZONDAG
612,20121216,KOOPZONDAG
150,20141214,KOOPZONDAG
153,20140418,FEESTDAG
405,20140421,FEESTDAG
1883,20131124,KOOPZONDAG
153,20140223,KOOPZONDAG
453,20141225,FEESTDAG
153,20131103,KOOPZONDAG
153,20110425,FEESTDAG
153,20130520,FEESTDAG
453,20140101,FEESTDAG
153,20120401,KOOPZONDAG
268,20121104,KOOPZONDAG
758,20120902,KOOPZONDAG
150,20141005,KOOPZONDAG
405,20140126,KOOPZONDAG
402,20141228,KOOPZONDAG
794,20120429,KOOPZONDAG
150,20140601,KOOPZONDAG
14,20120528,FEESTDAG
202,20121202,KOOPZONDAG
344,20140316,ZONDAG
153,20120430,FEESTDAG
150,20130602,KOOPZONDAG
405,20141207,KOOPZONDAG
202,20121104,KOOPZONDAG
236,20130331,FEESTDAG
14,20121225,FEESTDAG
453,20120921,GEENREG
453,20130329,FEESTDAG
158,20120517,KOOPZONDAG
796,20131215,KOOPZONDAG
153,20110403,KOOPZONDAG
984,20130430,FEESTDAG
363,20110430,VRIJPARK
344,20140209,ZONDAG
202,20120506,KOOPZONDAG
505,20140421,FEESTDAG
402,20121028,KOOPZONDAG
439,20140101,FEESTDAG
796,20141226,FEESTDAG
928,20121028,KOOPZONDAG
402,20140427,KOOPZONDAG
153,20140525,KOOPZONDAG
397,20121226,FEESTDAG
402,20130929,KOOPZONDAG
796,20130804,KOOPZONDAG
153,20140406,KOOPZONDAG
984,20130509,FEESTDAG
158,20120401,KOOPZONDAG
758,20121007,KOOPZONDAG
758,20120930,KOOPZONDAG
402,20120409,FEESTDAG
299,20121231,FEESTDAG
402,20131226,FEESTDAG
153,20140629,KOOPZONDAG
150,20131229,KOOPZONDAG
202,20120902,KOOPZONDAG
344,20140427,ZONDAG
344,20140112,ZONDAG
402,20141130,KOOPZONDAG
794,20120430,FEESTDAG
14,20120517,FEESTDAG
344,20141012,ZONDAG
153,20130707,KOOPZONDAG
1895,20121209,FEESTDAG
826,20130127,KOOPZONDAG
826,20120603,KOOPZONDAG
405,20140529,FEESTDAG
398,20120517,FEESTDAG
363,20120528,ZONDAG
402,20140928,KOOPZONDAG
202,20121230,KOOPZONDAG
439,20140420,FEESTDAG
153,20131201,KOOPZONDAG
928,20121215,ZATERDAG DECEMBER
236,20121231,FEESTDAG
612,20131215,KOOPZONDAG
153,20111211,KOOPZONDAG
748,20121226,FEESTDAG
153,20121125,KOOPZONDAG
402,20121230,KOOPZONDAG
796,20140426,KONINGINNEDAG
796,20130407,KOOPZONDAG
748,20131215,KOOPZONDAG
796,20130526,KOOPZONDAG
748,20121230,KOOPZONDAG
777,20131222,KOOPZONDAG
826,20130825,KOOPZONDAG
612,20131203,KOOPAVOND
158,20120528,KOOPZONDAG
299,20121226,FEESTDAG
153,20120406,FEESTDAG
394,20131225,FEESTDAG
453,20120915,GEENREG
363,20111226,ZONDAG
642,20140418,FEESTDAG
202,20121209,KOOPZONDAG
90,20131204,KOOPAVOND
612,20130526,KOOPZONDAG
796,20131229,KOOPZONDAG
612,20140101,FEESTDAG
505,20140609,FEESTDAG
984,20120505,FEESTDAG
90,20150505,FEESTDAG
281,20121202,KOOPZONDAG
153,20141102,KOOPZONDAG
344,20140817,ZONDAG
748,20130407,KOOPZONDAG
796,20130707,KOOPZONDAG
826,20131006,KOOPZONDAG
748,20121203,KOOPAVOND
153,20120701,KOOPZONDAG
236,20130509,FEESTDAG
177,20121125,KOOPZONDAG
344,20140907,ZONDAG
402,20131225,FEESTDAG
664,20121225,FEESTDAG
453,20130520,FEESTDAG
307,20150101,FEESTDAG
384,20140426,FEESTDAG
402,20131222,KOOPZONDAG
363,20131226,ZONDAG
363,20121226,ZONDAG
777,20130929,KOOPZONDAG
153,20131006,KOOPZONDAG
236,20131225,FEESTDAG
917,20121202,KOOPZONDAG
1674,20121202,KOOPZONDAG
826,20120325,KOOPZONDAG
1900,20150101,FEESTDAG
907,20120729,KOOPZONDAG
90,20150525,FEESTDAG
748,20121125,KOOPZONDAG
405,20140426,FEESTDAG
297,20121226,FEESTDAG
153,20140330,KOOPZONDAG
453,20130101,FEESTDAG
153,20130106,KOOPZONDAG
612,20121204,KOOPAVOND
375,20120517,FEESTDAG
453,20120916,GEENREG
344,20140504,ZONDAG
1895,20121225,FEESTDAG
153,20120902,KOOPZONDAG
796,20140101,FEESTDAG
153,20120506,KOOPZONDAG
453,20140529,FEESTDAG
796,20130520,FEESTDAG
402,20140727,KOOPZONDAG
794,20120930,KOOPZONDAG
299,20120505,FEESTDAG
153,20130407,KOOPZONDAG
984,20121204,KOOPAVOND
90,20151226,FEESTDAG
1674,20120429,KOOPZONDAG
861,20120930,KOOPZONDAG
344,20140223,ZONDAG
363,20120505,ZONDAG
153,20140426,FEESTDAG
402,20120624,KOOPZONDAG
388,20120920,FEESTDAG
153,20130303,KOOPZONDAG
150,20130407,KOOPZONDAG
281,20120909,KOOPZONDAG
405,20140608,FEESTDAG
344,20140119,ZONDAG
299,20120528,FEESTDAG
1916,20120409,FEESTDAG
796,20131222,KOOPZONDAG
758,20120517,KOOPZONDAG
917,20121226,FEESTDAG
794,20121028,KOOPZONDAG
479,20140608,FEESTDAG
344,20140126,ZONDAG
512,20160101,FEESTDAG
344,20140601,ZONDAG
402,20130630,KOOPZONDAG
826,20131226,FEESTDAG
796,20131110,KOOPZONDAG
268,20120701,KOOPZONDAG
748,20131222,KOOPZONDAG
344,20140706,ZONDAG
160,20121225,FEESTDAG
826,20120430,FEESTDAG
402,20120406,FEESTDAG
796,20131103,KOOPZONDAG
748,20130520,FEESTDAG
402,20130428,KOOPZONDAG
928,20121222,ZATERDAG DECEMBER
153,20121226,FEESTDAG
453,20120528,FEESTDAG
153,20131225,FEESTDAG
826,20130101,FEESTDAG
200,20141221,KOOPZONDAG
200,20141130,KOOPZONDAG
200,20141214,KOOPZONDAG
267,20150101,FEESTDAG
405,20151220,KOOPZONDAG
405,20150329,KOOPZONDAG
405,20150830,KOOPZONDAG
405,20150628,KOOPZONDAG
405,20150222,KOOPZONDAG
405,20150531,KOOPZONDAG
405,20150927,KOOPZONDAG
405,20150426,KOOPZONDAG
405,20150726,KOOPZONDAG
405,20151213,KOOPZONDAG
405,20151227,KOOPZONDAG
405,20151206,KOOPZONDAG
405,20151025,KOOPZONDAG
405,20151129,KOOPZONDAG
642,20141217,VUURWERKKAPPEN
642,20141215,VUURWERKKAPPEN
642,20141222,VUURWERKKAPPEN
642,20141216,VUURWERKKAPPEN
642,20141223,VUURWERKKAPPEN
642,20141218,VUURWERKKAPPEN
642,20141224,VUURWERKKAPPEN
642,20141220,VUURWERKKAPPEN
642,20141221,VUURWERKKAPPEN
642,20141219,VUURWERKKAPPEN
405,20151225,FEESTDAG
439,20150101,FEESTDAG
405,20150405,FEESTDAG
439,20150514,FEESTDAG
439,20150505,FEESTDAG
439,20150524,FEESTDAG
405,20151226,FEESTDAG
439,20151226,FEESTDAG
405,20150524,FEESTDAG
439,20151225,FEESTDAG
439,20141204,KOOPAVOND
