id;bron;gebied_functie;park_functie;gebied_naam;percentage_groen;percentage_wegen;percentage_bebouwing;percentage_terrein;percentage_water;percentage_land;percentage_groen_p_land;opp_groen;opp_wegen;opp_bebouwing;opp_terrein;opp_water;totaal_opp_bgt;opp_gebied;afwijking_percentage_bgt
8;hoofdgroenstructuur;stadsnatuur;buurtpark;Vondelpark;97,60;0,00;0,00;0,03;2,37;16015,82;1,00;16010,2755;0;0;5,5400;388,6351;16404,4506;18831,2269;-0,1
41;hoofdgroenstructuur;stadsnatuur;buurtpark;;2,07;0,29;0,00;0,10;97,54;191,52;0,84;160,9155;22,9402;0;7,6681;7594,5259;7786,0497;40288,5783;-4,2
847;hoofdgroenstructuur;groene verbinding;geen;Buikslotermeerdijk;88,92;5,57;0,00;0,12;5,39;84013,90;0,94;78960,7512;4949,6141;0;103,5340;4784,9318;88798,8311;98788,4147;-0,1
9;hoofdgroenstructuur;stadsnatuur;buurtpark;Vondelpark;83,78;0,00;0,00;0,00;16,22;4831,18;1,00;4831,1831;0;0;0;935,6458;5766,8289;7918,9174;-0,4
10;hoofdgroenstructuur;stadsnatuur;buurtpark;Beatrixpark;96,65;3,35;0,00;0,00;0,00;3967,01;0,97;3834,1050;132,9037;0;0;0;3967,0087;4833,4870;-0,2
42;hoofdgroenstructuur;stadsnatuur;buurtpark;Waterland;92,77;0,00;0,00;0,00;7,23;1698,08;1,00;1698,0772;0;0;0;132,3061;1830,3833;3004,7278;-0,6
43;hoofdgroenstructuur;stadsnatuur;buurtpark;IJssloot;99,46;0,03;0,00;0,49;0,03;10452,27;0,99;10398,6375;2,8771;0;50,7524;2,7136;10454,9806;10711,7911;0,0
101;hoofdgroenstructuur;stadsnatuur;buurtpark;Waterland;95,45;0,00;0,00;4,40;0,16;6348,96;0,96;6069,4802;0;0;279,4764;9,9856;6358,9422;22016,0517;-2,5
11;hoofdgroenstructuur;stadsnatuur;buurtpark;Amstelpark;81,74;17,97;0,20;0,09;0,00;7090,63;0,82;5795,7326;1274,4657;14,0461;6,3848;0;7090,6292;9770,4887;-0,4
12;hoofdgroenstructuur;stadsnatuur;buurtpark;;49,06;0,00;0,00;0,00;50,94;1590,21;1,00;1590,2133;0;0;0;1651,0568;3241,2701;5906,0864;-0,8
102;hoofdgroenstructuur;stadsnatuur;buurtpark;Waterland;99,99;0,00;0,00;0,00;0,01;983,57;1,00;983,5676;0;0;0;0,0872;983,6548;7401,4498;-6,5
13;hoofdgroenstructuur;stadsnatuur;buurtpark;;53,46;0,00;0,00;0,00;46,54;250,08;1,00;250,0828;0;0;0;217,6958;467,7786;1365,6681;-1,9
14;hoofdgroenstructuur;stadsnatuur;buurtpark;;49,16;0,00;0,00;0,00;50,84;404,40;1,00;404,3965;0;0;0;418,1416;822,5381;1900,6505;-1,3
44;hoofdgroenstructuur;stadsnatuur;buurtpark;Rondom Sint Barbara;72,00;0,00;0,23;1,77;26,01;19532,31;0,97;19005,2495;0;59,8821;467,1773;6865,3097;26397,6186;27488,5790;0,0
45;hoofdgroenstructuur;stadsnatuur;buurtpark;Westerpark;75,12;0,13;0,00;0,00;24,75;29816,84;1,00;29765,4594;51,3822;0;0;9807,6350;39624,4766;39781,5918;0,0
15;hoofdgroenstructuur;stadsnatuur;buurtpark;Buiksloterweg;17,12;9,78;0,00;0,00;73,09;724,95;0,64;461,3606;263,5914;0;0;1969,5330;2694,4850;3562,5613;-0,3
103;hoofdgroenstructuur;stadsnatuur;buurtpark;Waterland;99,95;0,00;0,00;0,00;0,05;3903,09;1,00;3903,0933;0;0;0;1,8661;3904,9594;5332,8271;-0,4
16;hoofdgroenstructuur;stadsnatuur;buurtpark;Waterland;78,25;2,63;0,00;0,00;19,12;10694,06;0,97;10346,8636;347,1934;0;0;2528,4971;13222,5541;15416,2327;-0,2
51;hoofdgroenstructuur;stadsnatuur;buurtpark;Siegerpark;74,09;4,00;0,00;9,03;12,88;28452,48;0,85;24195,6715;1307,8733;0;2948,9362;4204,6525;32657,1335;36562,1450;-0,1
233;hoofdgroenstructuur;groene verbinding;geen;;99,98;0,02;0,00;0,00;0,00;511,07;1,00;510,9691;0,0991;0;0;0;511,0682;595,5519;-0,2
17;hoofdgroenstructuur;stadsnatuur;buurtpark;Amstelglorie;90,49;1,93;0,00;0,00;7,58;4455,06;0,98;4362,1169;92,9456;0;0;365,5973;4820,6598;8380,1769;-0,7
18;hoofdgroenstructuur;stadsnatuur;buurtpark;Oosterpark;96,41;3,28;0,31;0,00;0,00;4565,81;0,96;4401,8433;149,6382;14,3326;0;0;4565,8141;5656,4591;-0,2
19;hoofdgroenstructuur;stadsnatuur;buurtpark;Oosterpark;99,77;0,23;0,00;0,00;0,00;2535,22;1,00;2529,5015;5,7214;0;0;0;2535,2229;2856,5249;-0,1
24;hoofdgroenstructuur;stadsnatuur;buurtpark;`t Kleine Loopveld;63,92;3,50;0,00;0,00;32,58;8999,72;0,95;8532,3862;467,3325;0;0;4349,3324;13349,0511;13466,8428;0,0
20;hoofdgroenstructuur;stadsnatuur;wijkpark;Sloterpark;81,41;10,05;0,27;0,27;8,00;116447,90;0,88;103045,0033;12724,6245;342,3627;335,9116;10123,0393;126570,9414;167285,7667;-0,3
110;hoofdgroenstructuur;stadsnatuur;wijkpark;Osdorperbobenpolder / Lutkemeerpolder;81,01;3,41;0,00;0,44;15,15;129105,45;0,95;123255,2049;5185,2659;0;664,9777;23046,5258;152151,9743;174595,6842;-0,1
21;hoofdgroenstructuur;stadsnatuur;wijkpark;Sloterpark;84,71;15,29;0,00;0,00;0,00;51601,46;0,85;43711,9543;7889,5102;0;0;0;51601,4645;56258,5571;-0,1
234;hoofdgroenstructuur;groene verbinding;geen;;84,58;15,39;0,00;0,03;0,00;884,38;0,85;747,9783;136,0926;0;0,3092;0;884,3801;989,5349;-0,1
296;hoofdgroenstructuur;groene verbinding;geen;;94,00;6,00;0,00;0,00;0,00;55,02;0,94;51,7147;3,3013;0;0;0;55,0160;2284,3914;-40,5
22;hoofdgroenstructuur;stadsnatuur;buurtpark;Christoffel Plantijnpad;86,26;9,72;0,00;0,00;4,02;17674,83;0,90;15884,3677;1790,4619;0;0;740,0004;18414,8300;19103,6977;0,0
23;hoofdgroenstructuur;stadsnatuur;klein stadspark;Waterland;92,02;0,41;0,00;0,43;7,14;785234,91;0,99;778146,5079;3436,5322;3,2510;3648,6165;60394,1074;845629,0150;852092,8249;0,0
33;hoofdgroenstructuur;stadsnatuur;buurtpark;;38,31;0,09;0,00;0,00;61,61;16143,76;1,00;16107,0604;36,6984;0;0;25903,8551;42047,6139;43848,3876;0,0
235;hoofdgroenstructuur;groene verbinding;geen;;99,58;0,42;0,00;0,00;0,00;3018,22;1,00;3005,6116;12,6044;0;0;0;3018,2160;3165,1274;0,0
25;hoofdgroenstructuur;stadsnatuur;buurtpark;Flevopark;50,70;8,65;0,00;0,16;40,49;8179,21;0,85;6968,5229;1188,8288;0;21,8577;5564,2607;13743,4701;18658,6642;-0,4
26;hoofdgroenstructuur;stadsnatuur;buurtpark;Osdorperbinnenpolder;65,43;0,00;0,00;12,53;22,05;1766,74;0,84;1482,8001;0;0;283,9396;499,6525;2266,3922;4723,0659;-1,1
27;hoofdgroenstructuur;stadsnatuur;buurtpark;Osdorperbinnenpolder;82,24;0,39;0,00;0,00;17,37;3241,10;1,00;3225,9725;15,1270;0;0;681,3977;3922,4972;5794,9949;-0,5
28;hoofdgroenstructuur;stadsnatuur;buurtpark;Ringvaart Haarlemmermeer;33,97;1,53;0,59;63,20;0,71;8876,81;0,34;3037,2420;136,5043;53,1301;5649,9382;63,6248;8940,4394;15452,6804;-0,7
29;hoofdgroenstructuur;stadsnatuur;buurtpark;Gijsbrecht van Aemstelpark;78,47;12,16;0,00;0,00;9,37;15692,09;0,87;13586,6560;2104,8006;0;0,6369;1623,0228;17315,1163;18867,3943;-0,1
30;hoofdgroenstructuur;stadsnatuur;buurtpark;Oeverlanden Nieuwe Meer;54,63;9,91;0,00;0,00;35,46;174,24;0,85;147,4703;26,7665;0;0;95,7240;269,9608;2235,8704;-7,3
31;hoofdgroenstructuur;stadsnatuur;buurtpark;;99,86;0,14;0,00;0,00;0,00;4520,81;1,00;4514,3320;6,4759;0;0;0;4520,8079;4607,9208;0,0
32;hoofdgroenstructuur;stadsnatuur;buurtpark;Groot Duivendrechtsche polder;82,72;1,59;0,00;4,80;10,89;7985,70;0,93;7412,8572;142,4355;0;430,4023;975,5204;8961,2154;17431,6564;-0,9
236;hoofdgroenstructuur;groene verbinding;geen;;99,84;0,01;0,00;0,15;0,00;331,04;1,00;330,5078;0,0247;0;0,5047;0;331,0372;358,6181;-0,1
1083;hoofdgroenstructuur;stadsplantsoen;buurtpark;;67,76;18,43;1,51;12,30;0,00;7635,83;0,68;5173,7757;1407,5062;115,6011;938,9469;0;7635,8299;8102,7673;-0,1
34;hoofdgroenstructuur;stadsnatuur;buurtpark;Diemerzeedijk;99,70;0,17;0,00;0,07;0,07;7498,30;1,00;7480,5639;12,4904;0;5,2479;5,1310;7503,4332;11174,9448;-0,5
35;hoofdgroenstructuur;stadsnatuur;buurtpark;;52,54;4,20;0,00;5,60;37,67;13592,70;0,84;11457,1553;915,0382;0;1220,5018;8213,7732;21806,4685;22711,1613;0,0
38;hoofdgroenstructuur;stadsnatuur;buurtpark;Waterland;97,45;0,01;0,00;0,00;2,55;22351,49;1,00;22350,0327;1,4584;0;0;584,2989;22935,7900;23404,2478;0,0
36;hoofdgroenstructuur;stadsnatuur;stadsdeelpark;Wilmkebreek;88,90;0,03;0,00;0,05;11,02;192405,68;1,00;192222,3415;71,3046;4,7383;107,2948;23825,4168;216231,0960;217305,6937;0,0
37;hoofdgroenstructuur;stadsnatuur;buurtpark;Kadoelerbreek / Builksloterbreek;54,66;2,85;0,00;1,34;41,16;1116,71;0,93;1037,3367;54,0155;0;25,3533;781,0192;1897,7247;3553,3422;-0,9
39;hoofdgroenstructuur;stadsnatuur;wijkpark;Baanakkerspark;81,72;15,26;0,00;0,89;2,14;76064,15;0,84;63515,0704;11860,3410;0;688,7399;1660,1974;77724,3487;81673,6093;-0,1
46;hoofdgroenstructuur;stadsnatuur;buurtpark;Rembrandtpark;73,70;2,84;0,00;0,00;23,46;16973,27;0,96;16344,0027;629,2679;0;0;5203,6743;22176,9449;27363,3181;-0,2
52;hoofdgroenstructuur;stadsnatuur;buurtpark;A10-Noord;79,87;4,19;0,00;0,91;15,04;22241,79;0,94;20908,0309;1095,6292;0;238,1275;3936,2530;26178,0406;34828,1348;-0,3
104;hoofdgroenstructuur;stadsnatuur;wijkpark;Waterland;96,72;0,00;0,00;0,03;3,25;92745,70;1,00;92710,4121;4,0270;0;31,2597;3112,4167;95858,1155;98748,7166;0,0
47;hoofdgroenstructuur;stadsnatuur;buurtpark;;63,72;3,06;0,43;20,09;12,70;15879,30;0,73;11590,1632;556,3952;78,1969;3654,5409;2310,3612;18189,6574;19159,4816;-0,1
48;hoofdgroenstructuur;stadsnatuur;buurtpark;;78,99;7,81;1,28;0,52;11,41;24582,52;0,89;21917,7833;2165,8495;354,1105;144,7745;3165,9394;27748,4572;30672,3914;-0,1
49;hoofdgroenstructuur;stadsnatuur;buurtpark;;70,48;0,33;0,00;0,12;29,08;10735,61;0,99;10668,4877;49,5267;0,0083;17,5869;4401,2508;15136,8604;16301,6474;-0,1
50;hoofdgroenstructuur;stadsnatuur;wijkpark;Christoffel Plantijngracht;70,07;5,98;0,00;0,01;23,94;44425,48;0,92;40926,7328;3495,7270;0;3,0186;13983,4083;58408,8867;60683,8903;0,0
53;hoofdgroenstructuur;stadsnatuur;wijkpark;Schellingwouderbreek;47,50;5,71;0,44;2,51;43,83;76627,26;0,85;64810,7120;7788,8082;600,0461;3427,6944;59804,2897;136431,5504;140553,0645;0,0
54;hoofdgroenstructuur;stadsnatuur;buurtpark;;62,06;2,23;0,00;0,00;35,71;24808,75;0,97;23949,0335;859,3276;0;0,3877;13780,6014;38589,3502;39134,2716;0,0
55;hoofdgroenstructuur;stadsnatuur;stadsdeelpark;Noorder-IJplas;91,68;5,28;0,01;0,74;2,29;352845,02;0,94;331086,0604;19071,2609;21,4061;2666,2917;8275,1670;361120,1861;379090,6945;0,0
56;hoofdgroenstructuur;stadsnatuur;wijkpark;Noorder-IJplas;60,82;4,51;0,22;2,30;32,16;60043,78;0,90;53827,0312;3987,4952;196,3434;2032,9117;28465,3113;88509,0928;98287,3358;-0,1
58;hoofdgroenstructuur;stadsnatuur;wijkpark;Kadoelerbreek / Builksloterbreek;57,01;0,37;0,00;0,00;42,62;28111,32;0,99;27929,9950;181,3254;0;0;20881,1757;48992,4961;58644,3261;-0,2
61;hoofdgroenstructuur;stadsnatuur;buurtpark;Diemerzeedijk;82,19;6,74;2,33;8,74;0,00;26129,05;0,82;21476,3016;1759,9533;609,6183;2283,1786;0,0006;26129,0524;28680,6455;-0,1
485;hoofdgroenstructuur;groene verbinding;geen;;98,32;1,68;0,00;0,00;0,00;403,24;0,98;396,4565;6,7807;0;0;0,0114;403,2486;473,5962;-0,2
57;hoofdgroenstructuur;stadsnatuur;wijkpark;;64,81;4,68;0,15;0,14;30,21;76905,92;0,93;71420,8692;5162,2439;168,3907;154,4209;33286,3044;110192,2291;112471,4627;0,0
62;hoofdgroenstructuur;stadsnatuur;buurtpark;;86,30;4,69;0,02;0,50;8,48;28913,71;0,94;27264,6870;1483,0221;6,9363;159,0683;2678,0044;31591,7181;33459,4064;-0,1
59;hoofdgroenstructuur;stadsnatuur;buurtpark;;63,64;0,81;0,00;0,00;35,56;11569,39;0,99;11424,5290;144,8595;0;0;6383,3385;17952,7270;24935,1352;-0,4
60;hoofdgroenstructuur;stadsnatuur;wijkpark;Schellingwoude;75,47;1,81;0,00;0,10;22,62;44047,27;0,98;42960,4908;1031,6716;0;55,1038;12874,0462;56921,3124;66528,3072;-0,2
68;hoofdgroenstructuur;stadsnatuur;buurtpark;;47,12;0,09;0,05;22,68;30,06;9655,04;0,67;6504,7522;12,3988;6,8293;3131,0578;4150,3030;13805,3411;16362,4167;-0,2
63;hoofdgroenstructuur;stadsnatuur;buurtpark;Jeugdland Oost;0,00;2,49;2,13;95,38;0,00;14867,53;0,00;0;369,6024;316,6275;14181,2964;0,4716;14867,9979;15092,5210;0,0
64;hoofdgroenstructuur;stadsnatuur;buurtpark;Voorlandpad;83,43;4,50;0,04;0,00;12,04;20636,98;0,95;19571,9856;1055,1821;9,0749;0,7399;2823,5562;23460,5387;25779,6323;-0,1
69;hoofdgroenstructuur;stadsnatuur;buurtpark;Oosterpark;94,69;5,31;0,00;0,00;0,00;1087,99;0,95;1030,2200;57,7716;0;0;0;1087,9916;1463,7123;-0,3
70;hoofdgroenstructuur;stadsnatuur;stadsdeelpark;Osdorperbobenpolder / Lutkemeerpolder;76,55;2,79;0,00;0,40;20,26;350529,48;0,96;336508,6445;12255,6061;0;1765,2275;89082,3932;439611,8713;469315,7416;-0,1
71;hoofdgroenstructuur;stadsnatuur;buurtpark;;52,57;8,64;0,06;6,70;32,04;18039,08;0,77;13953,3112;2293,5197;14,6630;1777,5838;8503,2652;26542,3429;28871,4872;-0,1
65;hoofdgroenstructuur;stadsnatuur;wijkpark;Amstel zuidzijde;85,97;5,62;5,22;1,25;1,93;52687,97;0,88;46189,3396;3022,0173;2803,0058;673,6023;1036,8684;53724,8334;54276,9594;0,0
66;hoofdgroenstructuur;stadsnatuur;buurtpark;Damloperspad;83,04;16,95;0,00;0,00;0,00;4195,99;0,83;3484,5322;711,4606;0;0;0,1902;4196,1830;4478,2781;-0,1
67;hoofdgroenstructuur;stadsnatuur;buurtpark;;73,40;0,49;0,00;0,00;26,12;2239,69;0,99;2224,9135;14,7257;0;0,0480;791,6844;3031,3716;3362,7221;-0,1
79;hoofdgroenstructuur;stadsnatuur;buurtpark;Vrije Geer;92,37;0,00;0,00;0,00;7,63;17347,78;1,00;17347,3132;0,4659;0;0;1433,2884;18781,0675;20882,8738;-0,1
72;hoofdgroenstructuur;stadsnatuur;buurtpark;Westgaarde;60,88;5,95;1,21;3,63;28,33;33632,21;0,85;28569,3234;2792,4847;568,2654;1702,1350;13292,5871;46924,7956;48182,5602;0,0
73;hoofdgroenstructuur;stadsnatuur;buurtpark;Westgaarde;54,86;1,75;0,00;0,13;43,26;12279,93;0,97;11872,9464;379,6135;0;27,3741;9362,9977;21642,9317;24385,5845;-0,1
80;hoofdgroenstructuur;stadsnatuur;buurtpark;Plesmanlaan;99,83;0,17;0,00;0,00;0,00;6524,52;1,00;6513,2025;11,3187;0;0;0;6524,5212;7398,8554;-0,1
74;hoofdgroenstructuur;stadsnatuur;buurtpark;;0,03;5,93;0,00;0,03;94,00;192,53;0,01;1,0824;190,4232;0;1,0270;3018,6515;3211,1841;31520,9157;-8,8
75;hoofdgroenstructuur;stadsnatuur;buurtpark;Diemerzeedijk;99,92;0,00;0,00;0,00;0,08;10605,53;1,00;10605,5256;0;0;0;8,8963;10614,4219;13880,9012;-0,3
76;hoofdgroenstructuur;stadsnatuur;stadsdeelpark;Ooster Ringdijk;57,51;3,28;0,22;2,77;36,22;156831,53;0,90;141402,2510;8070,9019;549,1884;6809,1919;89044,7089;245876,2421;252889,8230;0,0
81;hoofdgroenstructuur;stadsnatuur;buurtpark;Plesmanlaan;91,69;8,31;0,00;0,00;0,00;45051,10;0,92;41309,0705;3742,0250;0;0;0,2084;45051,3039;45380,5750;0,0
82;hoofdgroenstructuur;stadsnatuur;buurtpark;Plesmanlaan;90,24;9,76;0,00;0,00;0,00;6202,11;0,90;5596,5889;605,5193;0;0;0,0535;6202,1617;7546,7529;-0,2
105;hoofdgroenstructuur;stadsnatuur;wijkpark;Waterland;96,39;0,00;0,00;0,00;3,61;65564,70;1,00;65564,7045;0;0;0;2456,9278;68021,6323;75166,1315;-0,1
237;hoofdgroenstructuur;groene verbinding;geen;;99,85;0,15;0,00;0,00;0,00;1676,41;1,00;1673,9062;2,5002;0;0;0;1676,4064;1753,9865;0,0
77;hoofdgroenstructuur;stadsnatuur;wijkpark;Sloterpark;90,41;4,71;0,00;0,00;4,87;166712,18;0,95;158452,5508;8259,6254;0;0;8542,3563;175254,5325;179827,1746;0,0
78;hoofdgroenstructuur;stadsnatuur;wijkpark;Vrije Geer;70,78;1,57;0,05;0,00;27,61;46581,30;0,98;45541,6828;1007,7598;31,8070;0,0510;17765,1156;64346,4162;65101,4304;0,0
83;hoofdgroenstructuur;stadsnatuur;buurtpark;Christoffel Plantijnpad;79,71;17,81;0,37;2,06;0,05;17192,26;0,80;13710,9615;3063,7942;62,9906;354,5178;9,1877;17201,4518;18233,3426;-0,1
84;hoofdgroenstructuur;stadsnatuur;buurtpark;Haagseweg;89,77;0,01;0,00;0,00;10,21;20105,84;1,00;20102,1208;3,0926;0;0,6307;2286,2917;22392,1358;24017,0936;-0,1
89;hoofdgroenstructuur;stadsnatuur;buurtpark;Waterland;95,97;0,00;0,00;0,00;4,03;17391,26;1,00;17391,2559;0;0;0;729,5378;18120,7937;19247,2321;-0,1
90;hoofdgroenstructuur;stadsnatuur;wijkpark;Waterland;88,23;0,00;0,00;0,00;11,77;50079,17;1,00;50079,1730;0;0;0;6677,6370;56756,8100;62102,9161;-0,1
91;hoofdgroenstructuur;stadsnatuur;groot stadspark;Waterland;65,45;0,03;0,01;0,44;34,07;1437945,66;0,99;1427419,6155;590,2238;248,3876;9687,4301;743105,2082;2181050,8652;2371278,5931;-0,1
107;hoofdgroenstructuur;stadsnatuur;buurtpark;Groot Duivendrechtsche polder;95,37;0,01;0,00;0,03;4,59;8813,28;1,00;8809,5570;1,3571;0;2,3693;423,9307;9237,2141;10639,6881;-0,2
108;hoofdgroenstructuur;stadsnatuur;buurtpark;Groot Duivendrechtsche polder;92,40;3,35;0,00;0,00;4,24;14291,16;0,96;13790,4904;500,6677;0;0;633,0635;14924,2216;19040,2473;-0,3
109;hoofdgroenstructuur;stadsnatuur;buurtpark;Groot Duivendrechtsche polder;93,77;6,01;0,00;0,00;0,22;4332,54;0,94;4071,6224;260,9222;0;0;9,4654;4342,0100;5551,6370;-0,3
85;hoofdgroenstructuur;stadsnatuur;stadsdeelpark;Gein;85,79;3,16;0,00;0,02;11,03;548769,22;0,96;529153,4582;19517,9940;0;97,7642;68060,3979;616829,6143;636170,9110;0,0
86;hoofdgroenstructuur;stadsnatuur;buurtpark;;48,71;0,49;0,00;0,00;50,80;4652,00;0,99;4605,9569;46,0430;0;0;4802,9230;9454,9229;10291,0070;-0,1
87;hoofdgroenstructuur;stadsnatuur;buurtpark;;72,18;1,35;0,00;0,00;26,47;10268,01;0,98;10078,5340;188,9776;0;0,4998;3695,9946;13964,0060;15003,4209;-0,1
88;hoofdgroenstructuur;stadsnatuur;wijkpark;Waterland;75,06;1,54;0,00;0,00;23,41;92639,25;0,98;90778,8010;1860,4461;0;0;28309,4113;120948,6584;141442,4997;-0,2
95;hoofdgroenstructuur;stadsnatuur;wijkpark;Waterland;59,34;0,00;0,00;40,65;0,00;141810,36;0,59;84157,2307;0;0;57653,1302;0,6699;141811,0308;142912,4052;0,0
92;hoofdgroenstructuur;stadsnatuur;stadsdeelpark;Waterland;91,94;0,00;0,00;0,01;8,04;308568,39;1,00;308517,8155;2,0288;0;48,5439;26990,9336;335559,3218;341729,5764;0,0
93;hoofdgroenstructuur;stadsnatuur;buurtpark;Waterland;92,24;0,00;0,00;0,00;7,76;39420,86;1,00;39420,8615;0;0;0;3316,0361;42736,8976;44591,2035;0,0
94;hoofdgroenstructuur;stadsnatuur;buurtpark;Waterland;88,73;0,33;7,16;3,78;0,00;18908,87;0,89;16778,1982;62,1054;1354,2212;714,3420;0,0168;18908,8836;17949,3274;0,1
96;hoofdgroenstructuur;stadsnatuur;stadsdeelpark;Waterland;54,34;0,00;0,00;0,01;45,66;129519,83;1,00;129505,6981;0;0;14,1362;108821,9377;238341,7720;253980,1625;-0,1
97;hoofdgroenstructuur;stadsnatuur;buurtpark;Waterland;93,63;0,00;0,00;0,00;6,37;10068,97;1,00;10068,9538;0;0;0,0136;685,2389;10754,2063;14310,4177;-0,3
98;hoofdgroenstructuur;stadsnatuur;klein stadspark;Waterland;87,33;0,52;0,00;0,07;12,08;672908,15;0,99;668395,3314;3999,0669;0;513,7516;92483,5512;765391,7011;780427,2627;0,0
99;hoofdgroenstructuur;stadsnatuur;stadsdeelpark;Waterland;90,15;0,11;0,00;0,05;9,69;225891,41;1,00;225486,3105;283,8042;0;121,2969;24230,4066;250121,8182;257281,7343;0,0
106;hoofdgroenstructuur;stadsnatuur;stadsdeelpark;De Hoge Dijk;70,99;3,15;0,03;1,48;24,36;273795,71;0,94;256947,9306;11405,2223;92,8633;5349,6930;88154,0337;361949,7429;368489,8938;0,0
111;hoofdgroenstructuur;stadsnatuur;stadsdeelpark;Diemerpark;75,63;1,82;0,03;0,15;22,38;139577,51;0,97;136003,7348;3264,3452;48,0329;261,3972;40250,4252;179827,9353;228516,9286;-0,3
116;hoofdgroenstructuur;stadsnatuur;buurtpark;;90,01;0,01;0,00;1,29;8,68;21895,16;0,99;21581,9262;3,1955;0;310,0389;2082,1539;23977,3145;25344,1708;-0,1
251;hoofdgroenstructuur;groene verbinding;geen;;59,23;0,15;0,00;0,00;40,61;3260,56;1,00;3252,2442;8,3202;0;0;2229,9514;5490,5158;6683,6476;-0,2
112;hoofdgroenstructuur;stadsnatuur;stadsdeelpark;Diemerpark;80,73;2,40;0,00;3,13;13,74;270768,15;0,94;253403,5885;7523,9848;3,2546;9837,3263;43132,8247;313900,9789;318271,7394;0,0
113;hoofdgroenstructuur;stadsnatuur;wijkpark;Diemerzeedijk;58,40;8,64;0,04;8,60;24,31;36818,09;0,77;28410,3207;4202,7327;20,3491;4184,6837;11828,0554;48646,1416;101253,0524;-1,1
440;hoofdgroenstructuur;groene verbinding;geen;Brettenzone;100,00;0,00;0,00;0,00;0,00;181,65;1,00;181,6538;0;0;0;0;181,6538;289,1445;-0,6
114;hoofdgroenstructuur;stadsnatuur;wijkpark;Frankendael;51,85;3,81;0,01;0,10;44,23;35610,67;0,93;33108,0101;2431,0227;9,1041;62,5302;28246,6385;63857,3056;67860,8996;-0,1
115;hoofdgroenstructuur;stadsnatuur;wijkpark;Golfbaan De Hoge Dijk;75,93;1,00;0,00;0,00;23,06;105293,94;0,99;103921,2455;1370,5797;2,0999;0,0190;31564,5464;136858,4905;141904,6696;0,0
441;hoofdgroenstructuur;groene verbinding;geen;;66,01;33,99;0,00;0,00;0,00;394,79;0,66;260,5955;134,1981;0;0;0;394,7936;773,0838;-1,0
117;hoofdgroenstructuur;stadsnatuur;buurtpark;;54,95;0,00;0,00;0,00;45,05;14009,78;1,00;14009,7843;0;0;0;11484,8828;25494,6671;25607,0453;0,0
118;hoofdgroenstructuur;stadsnatuur;buurtpark;;70,97;0,11;0,00;0,00;28,92;9924,29;1,00;9909,3406;14,9511;0;0;4038,6796;13962,9713;17793,2995;-0,3
