Nummer;Totaal van;Jaar;Maand;Type;Land bij nationaliteit;Aantal instroom
3;Jaar, Maand, Type;2019;1;Nareiziger;;270
3;Jaar, Maand, Type;2019;2;Nareiziger;;340
3;Jaar, Maand, Type;2019;3;Nareiziger;;230
3;Jaar, Maand, Type;2019;4;Nareiziger;;220
3;Jaar, Maand, Type;2019;5;Nareiziger;;260
3;Jaar, Maand, Type;2019;6;Nareiziger;;420
3;Jaar, Maand, Type;2019;7;Nareiziger;;460
3;Jaar, Maand, Type;2019;8;Nareiziger;;320
3;Jaar, Maand, Type;2019;9;Nareiziger;;420
3;Jaar, Maand, Type;2019;10;Nareiziger;;400
3;Jaar, Maand, Type;2019;11;Nareiziger;;360
3;Jaar, Maand, Type;2019;12;Nareiziger;;480
4;Jaar, Type;2019;;Nareiziger;;4.180
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Afghanistan;100
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Bahrain;10
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;China (including Hong Kong);20
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Congo, the Democratic Republic of the;10
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Eritrea;1.780
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Ethiopia;30
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Guinea;10
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Iran (Islamic Republic of);60
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Iraq;90
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Jordan;10
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Libyan Arab Jamahiriya;10
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Nigeria;10
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Pakistan;70
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Philippines;10
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Russian Federation;10
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Sierra Leone;10
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Somalia;50
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Stateless;140
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Sudan;20
7;Jaar, Type, Land bij nationaliteit;2019;;Nareiziger;Syrian Arab Republic;1.360
