FID,id,jaar,soortnaam_opname,soortnaam_uniform,datum,x,y,tijd,substraat,lengte__m_,breedte__m_,oppervlak__m2__1,naam_waterlichaam,deelwaterlichaam,waterlochaam_code,gdb_geomattr_data,shape
biezen_2021.1749,2021-084,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,106565.3098,445280.5327,,Stortsteen,,,15,Hollandsche IJssel,,NL94_7,,POINT (106565.309799999 445280.53269999847)
biezen_2021.1750,2021-085,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,106231.2528,444779.2221,,Stortsteen,,,4,Hollandsche IJssel,,NL94_7,,POINT (106231.25279999897 444779.2221000008)
biezen_2021.1751,2021-086,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,106228.6826,444772.1134,,Stortsteen,,,2,Hollandsche IJssel,,NL94_7,,POINT (106228.68259999901 444772.1134000011)
biezen_2021.1752,2021-087,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,105138.028,443572.9202,,Stortsteen,,,3,Hollandsche IJssel,,NL94_7,,POINT (105138.02800000086 443572.92020000145)
biezen_2021.1753,2021-088,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,104857.6333,443475.8516,,Stortsteen,,,6,Hollandsche IJssel,,NL94_7,,POINT (104857.63329999894 443475.8515999988)
biezen_2021.1754,2021-089,2021,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-06T00:00:00,116591.5449,413669.1908,,Stortsteen,,,7,Brabantse Biesbosch,,NL94_10,,POINT (116591.5449000001 413669.1908)
biezen_2021.1755,2021-090,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-06T00:00:00,117566.335,415500.2014,,Slib,,,10,Brabantse Biesbosch,,NL94_10,,POINT (117566.3350000009 415500.2014000006)
biezen_2021.1756,2021-091,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-06T00:00:00,117729.2824,416097.88,,Slib,,,13,Brabantse Biesbosch,,NL94_10,,POINT (117729.28240000084 416097.87999999896)
biezen_2021.1757,2021-092,2021,Schoenoplectus triqueter,Schoenoplectus triqueter,2021-09-06T00:00:00,116638.8526,419032.8179,,Slib,,,1,Brabantse Biesbosch,,NL94_10,,POINT (116638.8526000008 419032.8178999983)
biezen_2021.1758,2021-093,2021,Schoenoplectus triqueter,Schoenoplectus triqueter,2021-09-06T00:00:00,116652.0593,419042.9161,,Slib,,,5,Brabantse Biesbosch,,NL94_10,,POINT (116652.05930000171 419042.9160999991)
biezen_2021.1794,2021-001,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103316.9831,442841.1888,,Stortsteen,,,14,Hollandsche IJssel,,NL94_7,,POINT (103316.98310000077 442841.18879999965)
biezen_2021.1795,2021-002,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,103738.8708,441476.6214,,Stortsteen,,,4,Hollandsche IJssel,,NL94_7,,POINT (103738.87079999968 441476.62139999866)
biezen_2021.1796,2021-003,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103937.7769,440845.5623,,Stortsteen,,,5,Hollandsche IJssel,,NL94_7,,POINT (103937.77690000087 440845.56230000034)
biezen_2021.1797,2021-004,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103927.3911,440836.9526,,Stortsteen,,,1,Hollandsche IJssel,,NL94_7,,POINT (103927.39110000059 440836.95259999856)
biezen_2021.1798,2021-005,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,103920.0889,440835.164,,Stortsteen,,,2,Hollandsche IJssel,,NL94_7,,POINT (103920.08889999986 440835.1640000008)
biezen_2021.1799,2021-006,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103861.8185,440833.4798,,Stortsteen,,,9,Hollandsche IJssel,,NL94_7,,POINT (103861.81850000098 440833.4798000008)
biezen_2021.1800,2021-007,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103804.194,440826.0224,,Stortsteen,,,29,Hollandsche IJssel,,NL94_7,,POINT (103804.19399999827 440826.0223999992)
biezen_2021.1801,2021-008,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103822.3062,440824.3552,,Stortsteen,,,39,Hollandsche IJssel,,NL94_7,,POINT (103822.30620000139 440824.3552000001)
biezen_2021.1802,2021-009,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,103819.7191,440824.8856,,Stortsteen,,,29,Hollandsche IJssel,,NL94_7,,POINT (103819.71909999847 440824.8856000006)
biezen_2021.1803,2021-010,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103728.4105,440821.4535,,Stortsteen,,,58,Hollandsche IJssel,,NL94_7,,POINT (103728.41050000116 440821.4534999989)
biezen_2021.1804,2021-011,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103644.2955,440787.655,,Stortsteen,,,24,Hollandsche IJssel,,NL94_7,,POINT (103644.29549999908 440787.6550000012)
biezen_2021.1805,2021-012,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103579.4449,440743.8545,,Stortsteen,,,76,Hollandsche IJssel,,NL94_7,,POINT (103579.4448999986 440743.85449999943)
biezen_2021.1806,2021-013,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103472.3442,440469.7503,,Slib,,,26,Hollandsche IJssel,,NL94_7,,POINT (103472.34420000017 440469.75030000135)
biezen_2021.1807,2021-014,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103460.8317,440400.5779,,Slib,,,67,Hollandsche IJssel,,NL94_7,,POINT (103460.83170000091 440400.5778999999)
biezen_2021.1808,2021-015,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103446.3763,440370.0409,,Slib,,,75,Hollandsche IJssel,,NL94_7,,POINT (103446.37629999965 440370.04089999944)
biezen_2021.1809,2021-016,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,102867.3605,438992.4566,,Stortsteen,,,12,Hollandsche IJssel,,NL94_7,,POINT (102867.36050000042 438992.4565999992)
biezen_2021.1810,2021-017,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,102047.7344,438489.5186,,Stortsteen,,,11,Hollandsche IJssel,,NL94_7,,POINT (102047.73440000042 438489.5185999982)
biezen_2021.1811,2021-018,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,102000.9154,438487.4489,,Stortsteen,,,8,Hollandsche IJssel,,NL94_7,,POINT (102000.91539999843 438487.44889999926)
biezen_2021.1812,2021-019,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,101900.7735,438374.1919,,Slib,,,39,Hollandsche IJssel,,NL94_7,,POINT (101900.7734999992 438374.1919)
biezen_2021.1813,2021-020,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,101546.0366,437769.729,,Stortsteen,,,6,Hollandsche IJssel,,NL94_7,,POINT (101546.03660000116 437769.7289999984)
biezen_2021.1814,2021-021,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,101408.8364,437848.8817,,Stortsteen,,,53,Hollandsche IJssel,,NL94_7,,POINT (101408.83639999852 437848.88170000166)
biezen_2021.1815,2021-022,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,101315.9375,437850.4173,,Stortsteen,,,5,Hollandsche IJssel,,NL94_7,,POINT (101315.9375 437850.4173000008)
biezen_2021.1816,2021-023,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,101001.6575,437934.9058,,Stortsteen,,,35,Hollandsche IJssel,,NL94_7,,POINT (101001.65749999881 437934.90579999983)
biezen_2021.1817,2021-024,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,100981.0964,437940.3422,,Stortsteen,,,36,Hollandsche IJssel,,NL94_7,,POINT (100981.09640000015 437940.34219999984)
biezen_2021.1818,2021-025,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,100945.2436,437939.5253,,Stortsteen,,,21,Hollandsche IJssel,,NL94_7,,POINT (100945.2435999997 437939.52529999986)
biezen_2021.1819,2021-026,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,100026.1054,437395.9105,,Stortsteen,,,4,Hollandsche IJssel,,NL94_7,,POINT (100026.10539999977 437395.91050000116)
biezen_2021.1820,2021-027,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,99991.6623,437378.5379,,Stortsteen,,,8,Hollandsche IJssel,,NL94_7,,POINT (99991.66230000183 437378.5379000008)
biezen_2021.1821,2021-028,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,99563.1846,437224.7595,,Stortsteen,,,11,Hollandsche IJssel,,NL94_7,,POINT (99563.18459999934 437224.7595000006)
biezen_2021.1822,2021-029,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,99536.9765,437202.6727,,Stortsteen,,,7,Hollandsche IJssel,,NL94_7,,POINT (99536.9765000008 437202.67269999906)
biezen_2021.1823,2021-030,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,99008.8861,436444.7325,,Stortsteen,,,15,Hollandsche IJssel,,NL94_7,,POINT (99008.88610000163 436444.7325000018)
biezen_2021.1824,2021-031,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,98793.5849,436316.5036,,Stortsteen,,,214,Hollandsche IJssel,,NL94_7,,POINT (98793.5848999992 436316.50360000134)
biezen_2021.1825,2021-032,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,98524.7396,436038.9351,,Stortsteen,,,5,Hollandsche IJssel,,NL94_7,,POINT (98524.73959999904 436038.93510000035)
biezen_2021.1826,2021-033,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,98389.9008,435978.0608,,Stortsteen,,,1,Hollandsche IJssel,,NL94_7,,POINT (98389.90080000088 435978.060800001)
biezen_2021.1827,2021-034,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,98083.3038,435747.0496,,Stortsteen,,,2,Nieuwe Maas,,NL94_8,,POINT (98083.30380000174 435747.0496000014)
biezen_2021.1828,2021-035,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,98076.5702,435748.6717,,Stortsteen,,,3,Nieuwe Maas,,NL94_8,,POINT (98076.57019999996 435748.67170000076)
biezen_2021.1829,2021-036,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,98704.9634,436012.5949,,Stortsteen,,,2,Hollandsche IJssel,,NL94_7,,POINT (98704.96339999884 436012.59490000084)
biezen_2021.1830,2021-037,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,98711.0736,436021.1559,,Stortsteen,,,1,Hollandsche IJssel,,NL94_7,,POINT (98711.07360000163 436021.1559000015)
biezen_2021.1831,2021-038,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,98796.8208,436118.1318,,Stortsteen,,,5,Hollandsche IJssel,,NL94_7,,POINT (98796.82079999894 436118.1317999996)
biezen_2021.1832,2021-039,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,98801.9179,436124.5957,,Stortsteen,,,3,Hollandsche IJssel,,NL94_7,,POINT (98801.91789999977 436124.5956999995)
biezen_2021.1833,2021-040,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,98901.5016,436225.2918,,Stortsteen,,,7,Hollandsche IJssel,,NL94_7,,POINT (98901.50160000101 436225.2917999998)
biezen_2021.1834,2021-041,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,99529.0858,436921.9287,,Stortsteen,,,7,Hollandsche IJssel,,NL94_7,,POINT (99529.08579999954 436921.92870000005)
biezen_2021.1835,2021-042,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,99543.6305,437000.0526,,Stortsteen,,,6,Hollandsche IJssel,,NL94_7,,POINT (99543.63049999997 437000.05260000005)
biezen_2021.1836,2021-043,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,99562.0158,437043.91,,Stortsteen,,,8,Hollandsche IJssel,,NL94_7,,POINT (99562.01579999924 437043.91000000015)
biezen_2021.1837,2021-044,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,99584.6676,437080.5623,,Stortsteen,,,5,Hollandsche IJssel,,NL94_7,,POINT (99584.66759999841 437080.56230000034)
biezen_2021.1838,2021-045,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,101477.2923,437614.473,,Stortsteen,,,4,Hollandsche IJssel,,NL94_7,,POINT (101477.29230000079 437614.47300000116)
biezen_2021.1839,2021-046,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,101501.0987,437605.0403,,Stortsteen,,,10,Hollandsche IJssel,,NL94_7,,POINT (101501.09870000184 437605.04030000046)
biezen_2021.1840,2021-047,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,101735.6879,437602.675,,Stortsteen,,,11,Hollandsche IJssel,,NL94_7,,POINT (101735.68789999932 437602.67500000075)
biezen_2021.1841,2021-048,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,101870.5407,437699.382,,Stortsteen,,,1,Hollandsche IJssel,,NL94_7,,POINT (101870.54069999978 437699.3819999993)
biezen_2021.1842,2021-049,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,101887.9839,437731.9179,,Stortsteen,,,2,Hollandsche IJssel,,NL94_7,,POINT (101887.98389999941 437731.91789999977)
biezen_2021.1843,2021-050,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,101922.866,437809.573,,Stortsteen,,,5,Hollandsche IJssel,,NL94_7,,POINT (101922.86600000039 437809.5729999989)
biezen_2021.1844,2021-051,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,101982.6825,437980.2374,,Stortsteen,,,2,Hollandsche IJssel,,NL94_7,,POINT (101982.68250000104 437980.23739999905)
biezen_2021.1845,2021-052,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,102765.0478,438834.45,,Stortsteen,,,1,Hollandsche IJssel,,NL94_7,,POINT (102765.04780000076 438834.44999999925)
biezen_2021.1846,2021-053,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103357.2307,439262.5179,,Stortsteen,,,5,Hollandsche IJssel,,NL94_7,,POINT (103357.23070000112 439262.51790000126)
biezen_2021.1847,2021-054,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103550.9959,439878.4491,,Stortsteen,,,5,Hollandsche IJssel,,NL94_7,,POINT (103550.99590000138 439878.4490999989)
biezen_2021.1848,2021-055,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103558.4381,439895.4702,,Stortsteen,,,2,Hollandsche IJssel,,NL94_7,,POINT (103558.43809999898 439895.47019999847)
biezen_2021.1849,2021-056,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103671.76,440478.2286,,Stortsteen,,,4,Hollandsche IJssel,,NL94_7,,POINT (103671.76000000164 440478.2285999991)
biezen_2021.1850,2021-057,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103677.0949,440514.997,,Stortsteen,,,5,Hollandsche IJssel,,NL94_7,,POINT (103677.09490000084 440514.9970000014)
biezen_2021.1851,2021-058,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103684.6595,440534.4221,,Stortsteen,,,3,Hollandsche IJssel,,NL94_7,,POINT (103684.65949999914 440534.4221000001)
biezen_2021.1852,2021-059,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103697.6165,440559.2352,,Stortsteen,,,8,Hollandsche IJssel,,NL94_7,,POINT (103697.6165000014 440559.23519999906)
biezen_2021.1853,2021-060,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103710.8821,440578.9832,,Stortsteen,,,1,Hollandsche IJssel,,NL94_7,,POINT (103710.88210000098 440578.98319999874)
biezen_2021.1854,2021-061,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103775.1299,440644.2341,,Stortsteen,,,2,Hollandsche IJssel,,NL94_7,,POINT (103775.12990000099 440644.23409999907)
biezen_2021.1855,2021-062,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,104281.5617,440843.2505,,Stortsteen,,,86,Hollandsche IJssel,,NL94_7,,POINT (104281.56170000136 440843.250500001)
biezen_2021.1856,2021-063,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,104281.6039,440824.576,,Slib,,,33,Hollandsche IJssel,,NL94_7,,POINT (104281.60390000045 440824.5760000013)
biezen_2021.1857,2021-064,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,103476.6731,442037.1059,,Stortsteen,,,6,Hollandsche IJssel,,NL94_7,,POINT (103476.67309999838 442037.1059000008)
biezen_2021.1858,2021-065,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,103407.1644,442126.8831,,Stortsteen,,,12,Hollandsche IJssel,,NL94_7,,POINT (103407.16440000013 442126.8830999993)
biezen_2021.1859,2021-066,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-03T00:00:00,103347.7357,442171.2182,,Stortsteen,,,21,Hollandsche IJssel,,NL94_7,,POINT (103347.73570000008 442171.21819999814)
biezen_2021.1860,2021-067,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,103343.5375,442660.6114,,Stortsteen,,,2,Hollandsche IJssel,,NL94_7,,POINT (103343.53750000149 442660.61140000075)
biezen_2021.1861,2021-068,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,104238.7125,442873.2204,,Klei,,,31,Hollandsche IJssel,,NL94_7,,POINT (104238.71249999851 442873.22040000185)
biezen_2021.1862,2021-069,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,104205.6037,442879.3828,,Stortsteen,,,9,Hollandsche IJssel,,NL94_7,,POINT (104205.6037000008 442879.38280000165)
biezen_2021.1863,2021-070,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,104393.0553,442985.7026,,Stortsteen,,,4,Hollandsche IJssel,,NL94_7,,POINT (104393.05530000106 442985.70259999856)
biezen_2021.1864,2021-071,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-03T00:00:00,104736.881,443299.2224,,Stortsteen,,,1,Hollandsche IJssel,,NL94_7,,POINT (104736.88100000098 443299.22239999846)
biezen_2021.1865,2021-181,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,91129.9767,427596.5141,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (91129.97670000046 427596.51410000026)
biezen_2021.1866,2021-182,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,91034.3949,427581.0562,,Stortsteen,,,12,Oude Maas,,NL94_4,,POINT (91034.39490000159 427581.0562000014)
biezen_2021.1867,2021-183,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,88484.446,428552.4037,,Stortsteen,,,1,Oude Maas,,NL94_4,,POINT (88484.4459999986 428552.40370000154)
biezen_2021.1868,2021-184,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,88499.1423,428547.7648,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (88499.14229999855 428547.76480000094)
biezen_2021.1869,2021-185,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,88288.9447,428667.4772,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (88288.94469999894 428667.4772000015)
biezen_2021.1870,2021-186,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,88238.8794,428693.4147,,Stortsteen,,,4,Oude Maas,,NL94_4,,POINT (88238.87939999998 428693.4147000015)
biezen_2021.1871,2021-187,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,88227.0325,428699.1002,,Stortsteen,,,3,Oude Maas,,NL94_4,,POINT (88227.03249999881 428699.10020000115)
biezen_2021.1872,2021-188,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,88209.9282,428706.7311,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (88209.92819999903 428706.73110000044)
biezen_2021.1873,2021-189,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,88170.6393,428725.6752,,Stortsteen,,,5,Oude Maas,,NL94_4,,POINT (88170.63929999992 428725.6752000004)
biezen_2021.1874,2021-190,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,88154.5075,428732.4606,,Stortsteen,,,1,Oude Maas,,NL94_4,,POINT (88154.5075000003 428732.4605999999)
biezen_2021.1875,2021-191,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,88127.6643,428743.6751,,Stortsteen,,,6,Oude Maas,,NL94_4,,POINT (88127.66429999843 428743.6750999987)
biezen_2021.1876,2021-192,2021,Schoenoplectus lacustris,Schoenoplectus lacustris,2021-09-08T00:00:00,88123.5892,428745.4631,,Stortsteen,,,2,Oude Maas,,NL94_4,,POINT (88123.58920000121 428745.4631000012)
biezen_2021.1877,2021-193,2021,Schoenoplectus taebernamontanus,Schoenoplectus taebernamontanus,2021-09-08T00:00:00,87319.995,428939.9486,,Stortsteen,,,6,Oude Maas,,NL94_4,,POINT (87319.99500000104 428939.94860000163)
biezen_2021.1878,2021-194,2021,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2021-09-08T00:00:00,87325.2156,428945.4241,,Stortsteen,,,4,Oude Maas,,NL94_4,,POINT (87325.21559999883 428945.4241000004)
