Nummer;Totaal van;Jaar;Soort verzoek;Antwoord;Land van aanvraag;Aantal antwoorden
1;Jaar;2019;*Alle*;*Alle*;*Alle*;3620
2;Jaar, Soort verzoek;2019;LP;*Alle*;*Alle*;2380
2;Jaar, Soort verzoek;2019;T&O;*Alle*;*Alle*;1240
3;Jaar, Antwoord;2019;*Alle*;Nationaliteit bevestigd;*Alle*;1600
3;Jaar, Antwoord;2019;*Alle*;Nationaliteit niet bevestigd;*Alle*;260
3;Jaar, Antwoord;2019;*Alle*;Verzoek ingetrokken door DT&V;*Alle*;1770
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Afghanistan;280
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Albanië;150
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Algerije;210
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Angola;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Armenië;40
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Azerbeidzjan;20
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Bangladesh;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Belarus;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Benin;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Bosnië-Herzegovina;70
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Burkina Faso;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Burundi;30
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Chili;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;China;40
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Colombia;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Democratische Republiek Congo;40
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Egypte;60
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Ethiopië;100
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Gambia;20
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Georgië;270
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Ghana;30
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Guinee;90
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;India;20
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Indonesië;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Irak;340
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Iran;120
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Ivoorkust;20
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Jordanië;20
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Kameroen;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Kosovo;50
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Letland;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Libanon;20
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Liberia;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Libië;40
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Litouwen;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Macedonië;60
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Malawi;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Mali;10
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Marokko;210
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Moldavië;40
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Mongolië;20
4;Jaar, Land van aanvraag;2019;*Alle*;*Alle*;Montenegro;10
