gebiedcode;gebiedstype;gebiednaam;opp_ha_gebied;opp_land_ha;opp_water_ha;opp_agrarisch_ha;opp_buurtgroen_ha;opp_gedenkpark_ha;opp_groene_verbinding_ha;opp_landschap_ha;opp_natuurgebied_ha;opp_natuurpark_ha;opp_sportpark_ha;opp_stadsnatuur_ha;opp_stadspark_ha;opp_stadsplantsoen_ha;opp_tuinpark_ha;opp_ziekenhuiscomplex_ha
E22b;buurt;Vondelparkbuurt Midden;9,10924542480067;9,0892;0,0200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,4109;0,0000;0,0452;0,0000;0,0000;0,0000
E36;wijk;Sloterdijk;121,349654941849;116,4695;4,8802;0;9,26582398104453;0,162488082386426;17,3438117260714;0;0;0;0;1,68251678344748;3,02228391905202;0;30,1805904450421;0
E36a;buurt;Woon- en Groengebied Sloterdijk;53,2142173535994;48,8170;4,3972;0,0000;1,1955;0,1625;11,9093;0,0000;0,0000;0,0000;0,0000;1,6825;3,0223;0,0000;30,1806;0,0000
E36b;buurt;Bedrijventerrein Sloterdijk I;68,1354375882498;67,6524;0,4830;0,0000;8,0703;0,0000;5,4345;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
E37;wijk;Landlust;108,84715407525;102,4943;6,3528;0;7,12629196991699;0;2,80941642754382;0;0;0;1,03882566118045;0;0;2,07566139606016;0;0
E37a;buurt;Bedrijventerrein Landlust;14,0034846000998;10,8976;3,1058;0,0000;0,7359;0,0000;0,1781;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
E37c;buurt;Bosleeuw;34,2857709518;34,1464;0,1393;0,0000;2,5685;0,0000;2,2097;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,6654;0,0000;0,0000
E37d;buurt;Landlust Zuid;21,6843943757003;19,9590;1,7254;0,0000;1,0083;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,4103;0,0000;0,0000
E37e;buurt;Erasmusparkbuurt Oost;9,06921642684935;8,2932;0,7760;0,0000;0,5497;0,0000;0,0000;0,0000;0,0000;0,0000;1,0388;0,0000;0,0000;0,0000;0,0000;0,0000
E37f;buurt;Gibraltarbuurt;20,0000301636013;19,3938;0,6062;0,0000;1,7138;0,0000;0,4216;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
E37g;buurt;Landlust Noord;9,80425755719954;9,8043;0,0000;0;0,5501;0;0;0;0;0;0;0;0;0;0;0
E38;wijk;Erasmuspark;40,5092414919505;36,1242;4,3850;0;1,10544144881005;0;1,19987667519755;0;0;0;0;0;10,5566321570064;2,3342959222152;0;0
E38c;buurt;Erasmusparkbuurt West;33,6226465325002;29,4938;4,1289;0,0000;0,9950;0,0000;1,1797;0,0000;0,0000;0,0000;0,0000;0,0000;10,5566;2,3343;0,0000;0,0000
E38d;buurt;Robert Scottbuurt Oost;6,88659495945035;6,6305;0,2561;0,0000;0,1105;0,0000;0,0202;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
E39;wijk;De Kolenkit;74,1069473404005;69,6436;4,4634;0;8,46489767979626;0;5,61366839322832;0;0;0;4,83930778106922;0;0;0;0;0
E39a;buurt;Robert Scottbuurt West;14,8490789631496;14,0306;0,8185;0,0000;2,3828;0,0000;0,1241;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
E39b;buurt;Laan van Spartaan;16,5770958005996;15,0325;1,5446;0,0000;1,3071;0,0000;1,9315;0,0000;0,0000;0,0000;2,1012;0,0000;0,0000;0,0000;0,0000;0,0000
E39c;buurt;Kolenkitbuurt Zuid;12,7922660081994;11,7829;1,0094;0,0000;0,9286;0,0000;0,8414;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
E39d;buurt;Kolenkitbuurt Noord;29,8885065684519;28,7975;1,0910;0,0000;3,8465;0,0000;2,7167;0,0000;0,0000;0,0000;2,7381;0,0000;0,0000;0,0000;0,0000;0,0000
E40;wijk;Geuzenbuurt;29,1735540477512;27,5405;1,6330;0;1,91727813311625;0;0,197179849018748;0;0;0;0;0;0;0;0;0
E40a;buurt;Geuzenhofbuurt;9,36732154505051;8,1518;1,2155;0;1,4927;0;0;0;0;0;0;0;0;0;0;0
E40b;buurt;Trompbuurt;12,30836682265;12,3084;0,0000;0;0,3500;0;0;0;0;0;0;0;0;0;0;0
E40c;buurt;Pieter van der Doesbuurt;7,4978656800507;7,0803;0,4175;0,0000;0,0746;0,0000;0,1972;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
E41;wijk;Van Galenbuurt;29,4071387064491;28,7543;0,6529;0;1,33836093869239;0;0,959980169880383;0;0;0;1,77210023749508;0;0;0;0;0
E41a;buurt;John Franklinbuurt;7,49138488549956;7,0698;0,4216;0,0000;0,1099;0,0000;0,1923;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
E41b;buurt;Jan Maijenbuurt;7,83710290324998;7,8371;0,0000;0;0,1322;0;0;0;0;0;0;0;0;0;0;0
E41c;buurt;Orteliusbuurt Noord;4,26267031189963;4,2627;0,0000;0;0;0;0;0;0;0;0;0;0;0;0;0
E41d;buurt;Mercatorpark;9,8159806057999;9,5847;0,2313;0,0000;1,0962;0,0000;0,7677;0,0000;0,0000;0,0000;1,7721;0,0000;0,0000;0,0000;0,0000;0,0000
E42;wijk;Hoofdweg e.o.;41,9712645704011;39,9953;1,9760;0;0,560537320786481;0;0,36936989036595;0;0;0;0;0;0,441655061101859;0;0;0
E42a;buurt;Balboaplein e.o.;12,0096809583505;11,6599;0,3498;0,0000;0,1870;0,0000;0,1507;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
E42b;buurt;Columbusplein e.o.;15,51026782275;14,5459;0,9643;0,0000;0,2145;0,0000;0,2186;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
E42c;buurt;Orteliusbuurt Midden;6,0909418436006;6,0909;0,0000;0,0000;0,0132;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0161;0,0000;0,0000;0,0000
E42d;buurt;Orteliusbuurt Zuid;8,36037394569996;7,6985;0,6618;0,0000;0,1458;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,4255;0,0000;0,0000;0,0000
E43;wijk;Westindische Buurt;34,6811674529998;31,5075;3,1737;0;0,939717685999365;0;0,802968735672968;0;0;0;0;0;0;0,390715645474072;0;0
E43a;buurt;Paramariboplein e.o.;17,1293283291497;15,5078;1,6215;0;0,2065;0;0;0;0;0;0;0;0;0;0;0
E43b;buurt;Postjeskade e.o.;17,55183912385;15,9996;1,5522;0,0000;0,7332;0,0000;0,8030;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,3907;0,0000;0,0000
E75;wijk;Chassébuurt;27,5645637847502;25,4119;2,1527;0;0,120503358393425;0;0,359038793804671;0;0;0;0;0;0;0;0,381452381983183;0
E75a;buurt;Kortenaerkwartier;9,95008507865049;9,6302;0,3199;0,0000;0,0623;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,3815;0,0000
E75b;buurt;Filips van Almondekwartier;4,5051989171498;4,1566;0,3486;0,0000;0,0227;0,0000;0,1463;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
E75c;buurt;De Wester Quartier;7,74963269250002;7,1364;0,6133;0;0,0075;0;0;0;0;0;0;0;0;0;0;0
E75d;buurt;Van Brakelkwartier;5,35964709644993;4,4887;0,8709;0,0000;0,0281;0,0000;0,2127;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F;stadsdeel;Nieuw-West;3801,52786225245;3275,9466;525,5812;391,021290792335;341,5860726236;44,7388301993657;345,237465547045;438,542253946623;222,057657898293;416,901420203921;151,82146974791;458,422268949507;290,544457762993;197,449395446003;118,949370017502;9,50848942979085
F11;wijk;Bedrijventerrein Sloterdijk;769,877046948855;693,8453;76,0317;109,199492253526;69,1156465647763;0;93,2540487689176;0;101,886684839965;208,593375555948;18,2564135558863;158,996657648774;4,21341876483106;140,216601836526;32,5820858437531;0
F11a;buurt;Sloterdijk II;46,1971140498495;46,1796;0,0175;0,0000;9,1184;0,0000;2,0893;0,0000;0,0000;0,0000;0,0000;0,0000;4,2133;0,0000;0,0000;0,0000
F11c;buurt;Sloterdijk III Oost;79,5174058510978;75,4037;4,1137;5,2884;16,7219;0,0000;10,9065;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3,2656;0,0000;0,0000
F11d;buurt;Sloterdijk III West;211,435108634952;197,7204;13,7147;14,6227;26,1526;0,0000;29,6150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;4,6355;0,0000;0,0000
F11e;buurt;De Heining;112,559555687349;93,4577;19,1019;63,4027;2,7284;0,0000;1,9867;0,0000;0,3524;73,1102;0,0000;65,9006;0,0000;36,9741;0,0000;0,0000
F11f;buurt;Teleport;86,4468191600005;83,9524;2,4944;0,0000;13,8912;0,0000;10,7510;0,0000;0,0000;0,0000;0,0000;0,0000;0,0001;0,0000;0,0000;0,0000
F11h;buurt;Bretten Oost;84,2515727739016;74,3229;9,9286;0,0000;0,3050;0,0000;14,7006;0,0000;21,8336;46,3188;18,2564;19,6228;0,0000;43,5595;13,7935;0,0000
F11j;buurt;Bretten West;149,469470791704;122,8087;26,6608;25,8857;0,1982;0,0000;23,2049;0,0000;79,7007;89,1644;0,0000;73,4732;0,0000;51,7818;18,7886;0,0000
F76;wijk;Slotermeer-Noordoost;101,506917762099;95,1384;6,3685;0;11,8341937244651;0;13,4045327976232;0;0;0;0;0;8,61827523532449;0;0,780802704278572;0
F76a;buurt;Buurt 3;69,99861205905;66,9256;3,0730;0,0000;10,1898;0,0000;10,1972;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,7808;0,0000
F76b;buurt;Buurt 2;31,5083057030494;28,2129;3,2955;0,0000;1,6444;0,0000;3,2073;0,0000;0,0000;0,0000;0,0000;0,0000;8,6183;0,0000;0,0000;0,0000
F77;wijk;Slotermeer-Zuidwest;280,933546983097;225,1808;55,7528;0;32,8914827843423;0;20,3096958555317;0;0;0;1,22410115866563;25,3443116343567;107,819914065928;1,75725423841943;0;0
F77a;buurt;Slotermeer Zuid;43,4304306020994;39,6667;3,7638;0,0000;8,1668;0,0000;6,0303;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F77b;buurt;Noordoever Sloterplas;40,2085396666509;34,7439;5,4646;0,0000;6,2059;0,0000;2,6937;0,0000;0,0000;0,0000;1,2241;0,0000;8,1368;0,0000;0,0000;0,0000
F77c;buurt;Buurt 4 Oost;35,9193087946017;33,8645;2,0548;0,0000;6,6012;0,0000;4,0925;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,7573;0,0000;0,0000
F77d;buurt;Buurt 5 Noord;23,1473323219494;22,4944;0,6529;0,0000;5,7782;0,0000;2,0490;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F77e;buurt;Sloterpark;106,169606884597;63,2280;42,9416;0,0000;1,0592;0,0000;3,0256;0,0000;0,0000;0,0000;0,0000;25,3443;99,6512;0,0000;0,0000;0,0000
F77f;buurt;Buurt 5 Zuid;32,0583287131995;31,1833;0,8750;0,0000;5,0802;0,0000;2,4186;0,0000;0,0000;0,0000;0,0000;0,0000;0,0319;0,0000;0,0000;0,0000
F78;wijk;Geuzenveld;141,237199252102;131,3692;9,8680;0;21,2686357899993;0;17,7550982255494;0;0;0;0;0;6,91383310105286;9,31452130523514;1,49741150994711;0
F78a;buurt;Buurt 6;27,1029957700016;26,4483;0,6547;0,0000;5,0450;0,0000;1,4503;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3,8127;0,0000;0,0000
F78b;buurt;Buurt 7;29,7779648518004;28,0888;1,6891;0,0000;5,1338;0,0000;5,5081;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,3463;0,0000;0,0000
F78c;buurt;Buurt 8;26,8483810825;24,7238;2,1246;0,0000;3,5428;0,0000;2,7988;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3,1555;1,3502;0,0000
F78d;buurt;Buurt 9;43,4931349800991;39,8994;3,5938;0,0000;5,6161;0,0000;5,7346;0,0000;0,0000;0,0000;0,0000;0,0000;0,5017;0,0000;0,1472;0,0000
F78e;buurt;Eendrachtspark;14,0147225677005;12,2089;1,8058;0,0000;1,9310;0,0000;2,2633;0,0000;0,0000;0,0000;0,0000;0,0000;6,4121;0,0000;0,0000;0,0000
F79;wijk;Eendracht;242,150662515247;204,0673;38,0833;37,0979338919124;3,29972709576463;0;12,585952539688;98,3620206935366;0,0693879869291969;29,343187094904;30,3768870368237;25,3286592540023;12,2853216082898;1,88128336211818;35,154654243074;0
F79a;buurt;Osdorper Binnenpolder;210,054687791047;175,2258;34,8289;36,2819;1,1670;0,0000;8,1594;94,1275;0,0694;29,3432;30,2407;25,3240;12,2853;1,2552;34,5088;0,0000
F79b;buurt;Buurt 10;32,0959747241998;28,8415;3,2544;0,8160;2,1327;0,0000;4,4266;4,2345;0,0000;0,0000;0,1362;0,0047;0,0000;0,6261;0,6459;0,0000
F80;wijk;Lutkemeer/Ookmeer;568,739596338648;496,8947;71,8449;240,623890986476;10,8890968764295;43,9643605559992;19,0042105743467;340,180233253086;28,9204843076665;0;63,8603002224643;137,328761813247;0;17,2181711691037;3,09326923047661;0
F80a;buurt;Ookmeer;72,5417454187003;65,8380;6,7037;0,0000;0,5504;0,0000;2,8433;0,0000;0,0000;0,0000;63,8603;0,0000;0,0000;0,0000;1,3678;0,0000
F80b;buurt;Osdorper Bovenpolder;260,29688388305;223,8391;36,4578;139,1468;1,4905;0,1119;2,4008;247,8776;8,9041;0,0000;0,0000;80,9050;0,0000;0,0000;0,0000;0,0000
F80c;buurt;Bedrijvenpark Lutkemeer;235,900967036898;207,2176;28,6833;101,4771;8,8482;43,8525;13,7601;92,3026;20,0163;0,0000;0,0000;56,4238;0,0000;17,2182;1,7255;0,0000
F81;wijk;Osdorp-Oost;177,065065154049;156,9830;20,0820;0;29,6122626442343;0;8,32378264943199;0;0;0;0;5,6932308212225;7,27859768510933;5,58053593856822;0;0
F81a;buurt;Wildeman;33,000962567849;31,4353;1,5657;0,0000;8,6436;0,0000;0,8863;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F81b;buurt;Meer en Oever;23,3514904134502;20,8887;2,4628;0,0000;5,0802;0,0000;3,1128;0,0000;0,0000;0,0000;0,0000;0,0000;0,6286;0,0000;0,0000;0,0000
F81c;buurt;Osdorpplein e.o.;41,238968321449;29,8512;11,3878;0,0000;4,0185;0,0000;0,5010;0,0000;0,0000;0,0000;0,0000;0,0000;0,8995;0,0000;0,0000;0,0000
F81d;buurt;Calandlaan/Lelylaan;27,541421639201;26,3290;1,2124;0,0000;6,2079;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,4020;5,7506;0,0000;0,0000;0,0000
F81e;buurt;Osdorp Zuidoost;51,9322222120996;48,4789;3,4534;0,0000;5,6621;0,0000;3,8237;0,0000;0,0000;0,0000;0,0000;3,2912;0,0000;5,5805;0,0000;0,0000
F82;wijk;Osdorp-Midden;111,693645626749;103,9860;7,7077;0;15,3522963912004;0;12,8575125951893;0;0;0;0;2,97707421096511;5,53828523618529;5,0549961419275;0;0
F82a;buurt;Osdorp Midden Noord;21,5532682410484;21,1747;0,3785;0,0000;4,5053;0,0000;1,8206;0,0000;0,0000;0,0000;0,0000;1,3469;0,0000;0,0000;0,0000;0,0000
F82b;buurt;Osdorp Midden Zuid;25,8389202242991;23,4111;2,4279;0,0000;4,8470;0,0000;2,1663;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5,0550;0,0000;0,0000
F82c;buurt;Zuidwestkwadrant Osdorp Noord;24,0736464807015;23,1924;0,8813;0,0000;1,3004;0,0000;1,8808;0,0000;0,0000;0,0000;0,0000;0,0000;4,2598;0,0000;0,0000;0,0000
F82d;buurt;Zuidwestkwadrant Osdorp Zuid;40,2278106806997;36,2078;4,0200;0,0000;4,6997;0,0000;6,9898;0,0000;0,0000;0,0000;0,0000;1,6302;1,2785;0,0000;0,0000;0,0000
F83;wijk;De Punt;59,9631284172499;57,0744;2,8888;0;12,6079261462169;0;3,18419002037987;0;0;0;0,0618365695000096;1,72032967425735;0;0;0;0
F83a;buurt;De Punt;48,1656714576512;45,9514;2,2142;0,0000;11,9407;0,0000;1,5437;0,0000;0,0000;0,0000;0,0618;0,0799;0,0000;0,0000;0,0000;0,0000
F83b;buurt;Bedrijvencentrum Osdorp;11,7974569595987;11,1229;0,6745;0,0000;0,6672;0,0000;1,6405;0,0000;0,0000;0,0000;0,0000;1,6405;0,0000;0,0000;0,0000;0,0000
F84;wijk;Middelveldsche Akerpolder;164,478170873001;142,2607;22,2175;0;14,9745579205692;0;22,2822312491199;0;0;0;0;7,70540474423909;0;0;0;0
F84a;buurt;Middelveldsche Akerpolder;35,20078827815;31,9993;3,2015;0,0000;1,9053;0,0000;4,6488;0,0000;0,0000;0,0000;0,0000;3,5248;0,0000;0,0000;0,0000;0,0000
F84b;buurt;De Aker West;57,4250897601522;48,3701;9,0550;0,0000;4,9139;0,0000;12,9946;0,0000;0,0000;0,0000;0,0000;4,1806;0,0000;0,0000;0,0000;0,0000
F84c;buurt;De Aker Oost;71,8522928346988;61,8913;9,9610;0,0000;8,1553;0,0000;4,6388;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F85;wijk;Slotervaart Noord;155,370146198952;111,2062;44,1640;0;17,0436992886031;0;13,1186064654296;0;0;0;0;15,0117126205679;64,3903085931136;0;0;0
F85a;buurt;Oostoever Sloterplas;64,7623895398495;36,5154;28,2469;0,0000;2,9184;0,0000;6,0908;0,0000;0,0000;0,0000;0,0000;6,2020;36,7204;0,0000;0,0000;0,0000
F85b;buurt;Emanuel van Meterenbuurt;58,4747179496521;43,8857;14,5890;0,0000;7,6338;0,0000;3,2272;0,0000;0,0000;0,0000;0,0000;8,8097;27,6699;0,0000;0,0000;0,0000
F85c;buurt;Jacob Geelbuurt;32,1330387094508;30,8050;1,3280;0,0000;6,4915;0,0000;3,8005;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F86;wijk;Overtoomse Veld;154,391959187551;144,7875;9,6045;0;9,93956424432492;0;10,9125954023722;0;0;0;0,394620124200059;4,06227186444004;47,6432513240572;7,42761150356515;2,44857702804294;5,31378873468126
F86a;buurt;Overtoomse Veld Noord;34,4678428831016;33,5244;0,9434;0,0000;4,5515;0,0000;2,6892;0,0000;0,0000;0,0000;0,3946;0,0000;0,0000;0,0000;0,0000;0,0000
F86b;buurt;Overtoomse Veld Zuid;30,6482892904975;30,0714;0,5769;0,0000;2,4917;0,0000;2,0342;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,2702;0,0000
F86c;buurt;Rembrandtpark Noord;30,4291607706;27,3905;3,0386;0,0000;0,1852;0,0000;1,8420;0,0000;0,0000;0,0000;0,0000;0,9496;21,8797;4,4465;1,1784;0,0000
F86d;buurt;Rembrandtpark Zuid;31,6642351124502;27,3859;4,2783;0,0000;0,1950;0,0000;0,9316;0,0000;0,0000;0,0000;0,0000;3,1127;25,7635;2,9811;0,0000;0,0000
F86e;buurt;Johan Jongkindbuurt;8,69044505430199;8,5688;0,1217;0,0000;1,4529;0,0000;1,5182;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F86f;buurt;Lucas/Andreasziekenhuis e.o.;18,4919860765997;17,8465;0,6455;0,0000;1,0632;0,0000;1,8974;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5,3138
F87;wijk;Westlandgracht;149,609254220848;138,8944;10,7148;0;26,4132200799092;0;17,2463635017282;0;0;0;0;0;1,21018745306899;1,80646789768984;0;0
F87a;buurt;Koningin Wilhelminaplein;26,3619003295001;24,4423;1,9196;0,0000;4,1594;0,0000;3,3829;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,8065;0,0000;0,0000
F87b;buurt;Andreasterrein;17,7421217980992;13,8222;3,9199;0,0000;1,2338;0,0000;3,2279;0,0000;0,0000;0,0000;0,0000;0,0000;1,2102;0,0000;0,0000;0,0000
F87c;buurt;Delflandpleinbuurt Oost;18,1604300577001;16,9614;1,1990;0,0000;2,0343;0,0000;1,8260;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F87d;buurt;Delflandpleinbuurt West;34,0477769661493;32,2573;1,7904;0,0000;3,6328;0,0000;3,5841;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F87e;buurt;Riekerhaven;41,6482870428501;40,0628;1,5855;0,0000;14,4813;0,0000;4,2238;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F87f;buurt;Schipluidenbuurt;11,6487380265495;11,3484;0,3004;0,0000;0,8716;0,0000;1,0016;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F88;wijk;Sloter-/Riekerpolder;593,983155931252;450,0204;143,9628;4,09997366041945;45,8886900939776;0,774469643366497;70,0304136647658;0;91,1811007637326;178,964857553069;37,6473110803698;68,9351579458644;24,6330646960333;7,17314762500765;43,3925694579297;0
F88a;buurt;Riekerpolder;64,5631454795502;58,3865;6,1767;0,0000;11,9701;0,0000;6,3917;0,0000;0,0000;0,0000;0,0000;0,8117;0,0000;0,0000;0,0000;0,0000
F88b;buurt;Park Haagseweg;12,1323605911498;10,8008;1,3316;0,0000;2,1582;0,0000;0,7853;0,0000;0,0000;0,0000;0,0000;0,0145;0,0000;0,0003;0,0000;0,0000
F88c;buurt;Nieuwe Meer;227,373236515952;124,4031;102,9702;4,1000;8,1953;0,0000;14,0919;0,0000;91,1811;172,4547;0,0000;45,3300;24,6331;0,0000;20,6912;0,0000
F88d;buurt;Sloterweg e.o.;86,253262571249;76,1855;10,0678;0,0000;6,0058;0,0000;14,7398;0,0000;0,0000;0,0000;34,3177;2,8505;0,0000;0,0000;8,0840;0,0000
F88e;buurt;Nieuw Sloten Noordwest;37,3501535748492;34,3134;3,0368;0,0000;4,2350;0,0000;7,8754;0,0000;0,0000;0,0000;0,0000;5,6707;0,0000;0,0000;0,0000;0,0000
F88f;buurt;Nieuw Sloten Noordoost;48,0244862423005;42,7409;5,2836;0,0000;4,3247;0,0000;7,6867;0,0000;0,0000;0,0000;0,0000;3,4368;0,0000;7,1729;0,0000;0,0000
F88g;buurt;Belgiëplein e.o.;8,29127028894978;8,1650;0,1263;0;1,6452;0;0;0;0;0;0;0;0;0;0;0
F88h;buurt;Nieuw Sloten Zuidwest;23,1670249769509;21,0943;2,0727;0,0000;2,5494;0,0000;1,4433;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F88i;buurt;Nieuw Sloten Zuidoost;25,6142664796504;23,1116;2,5027;0,0000;1,8762;0,0000;4,9206;0,0000;0,0000;0,0000;0,0000;1,8479;0,0000;0,0000;0,0000;0,0000
F88j;buurt;Dorp Sloten;61,2139492106508;50,8194;10,3946;0,0000;2,9289;0,7745;12,0958;0,0000;0,0000;6,5101;3,3297;8,9730;0,0000;0,0000;14,6174;0,0000
F89;wijk;Slotervaart Zuid;130,528366842749;124,2385;6,2899;0;20,4550729787867;0;10,968231236971;0;0;0;0;5,31869671757012;0;0,0188044278421155;0;4,19470069510959
F89a;buurt;Louis Chrispijnbuurt;37,3517260616002;35,8393;1,5125;0,0000;7,7149;0,0000;3,1451;0,0000;0,0000;0,0000;0,0000;2,7772;0,0000;0,0000;0,0000;0,0000
F89b;buurt;Jacques Veltmanbuurt;30,8572681370978;29,4299;1,4274;0,0000;5,7310;0,0000;2,5142;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
F89c;buurt;Staalmanbuurt;32,1147584209508;30,2667;1,8481;0,0000;4,1418;0,0000;3,7589;0,0000;0,0000;0,0000;0,0000;2,4895;0,0000;0,0000;0,0000;0,0000
F89d;buurt;Medisch Centrum Slotervaart;30,2046142231;28,7026;1,5020;0,0000;2,8674;0,0000;1,5501;0,0000;0,0000;0,0000;0,0000;0,0520;0,0000;0,0188;0,0000;4,1947
K;stadsdeel;Zuid;1727,42939438895;1531,2449;196,1845;23,9568661130813;113,43972068875;25,1431772132393;76,4029639449399;23,8796277744293;101,57526445438;71,0406474177633;37,7886411997971;101,07080697152;196,982866411733;23,2123901204582;1,98274023973964;9,34103135437843
K23;wijk;Zuidas;216,652445458749;204,9208;11,7317;0;24,800096786085;5,93331096608015;4,38788944361352;0;0;0;12,2062119415533;0;7,46624253886853;0;0,556801373667081;9,28436561338261
K23a;buurt;Zuidas Noord;82,6121297712505;78,2329;4,3792;0,0000;15,0968;5,9333;0,5425;0,0000;0,0000;0,0000;0,0000;0,0000;7,4652;0,0000;0,0000;0,0000
K23b;buurt;RAI;37,0566976196989;35,9147;1,1420;0,0000;2,7037;0,0000;1,1662;0,0000;0,0000;0,0000;0,0000;0,0000;0,0010;0,0000;0,0000;0,0000
K23c;buurt;VU-kwartier;46,3311789572503;43,7744;2,5568;0,0000;3,4608;0,0000;1,7459;0,0000;0,0000;0,0000;3,2208;0,0000;0,0000;0,0000;0,5568;9,2844
K23d;buurt;Zuidas Zuid;21,6757709456494;19,9631;1,7127;0;1,5531;0;0;0;0;0;0;0;0;0;0;0
K23e;buurt;Vivaldi;28,9766681648999;27,0357;1,9410;0,0000;1,9857;0,0000;0,9333;0,0000;0,0000;0,0000;8,9855;0,0000;0,0000;0,0000;0,0000;0,0000
K24;wijk;Oude Pijp;67,988290874002;62,7531;5,2352;0;0,38607198097098;0;0;0;0;0;0;0;4,21529751148993;0;0;0
K24a;buurt;Hemonybuurt;13,9972481238504;11,6208;2,3764;0;0,0431;0;0;0;0;0;0;0;0;0;0;0
K24b;buurt;Gerard Doubuurt;10,6412868403505;9,8490;0,7923;0;0,1198;0;0;0;0;0;0;0;0;0;0;0
K24c;buurt;Frans Halsbuurt;12,1393892721008;11,0673;1,0721;0;0,1713;0;0;0;0;0;0;0;0;0;0;0
K24d;buurt;Hercules Seghersbuurt;8,45259747834985;8,0789;0,3737;0;0,0502;0;0;0;0;0;0;0;0;0;0;0
K24e;buurt;Sarphatiparkbuurt;22,7577691593505;22,1371;0,6207;0,0000;0,0016;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;4,2153;0,0000;0,0000;0,0000
K25;wijk;Nieuwe Pijp;54,4262290018497;51,3915;3,0348;0;0,187962212711935;0;0,25457352124699;0;0;0;0;0;0;0;0;0
K25a;buurt;Willibrordusbuurt;12,4001950755003;10,7317;1,6685;0;0,1114;0;0;0;0;0;0;0;0;0;0;0
K25b;buurt;Van der Helstpleinbuurt;13,6253563595487;13,6254;0,0000;0;0,0022;0;0;0;0;0;0;0;0;0;0;0
K25c;buurt;Lizzy Ansinghbuurt;12,7528162567005;12,3610;0,3918;0,0000;0,0695;0,0000;0,1510;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
