Nummer;Totaal van;Jaar;Maand;Type aanvraag;Beslissing;Nationaliteit;Aantal beslissingen
3;Jaar, Maand, Type aanvraag;2022;09;Asiel - zij-instroom;*Alle*;*Alle*;320
3;Jaar, Maand, Type aanvraag;2022;10;Asiel - 1e aanvraag;*Alle*;*Alle*;1620
3;Jaar, Maand, Type aanvraag;2022;10;Asiel - hasa;*Alle*;*Alle*;130
3;Jaar, Maand, Type aanvraag;2022;10;Asiel - Hervestiging;*Alle*;*Alle*;130
3;Jaar, Maand, Type aanvraag;2022;10;Asiel - Nareis;*Alle*;*Alle*;750
3;Jaar, Maand, Type aanvraag;2022;10;Asiel - zij-instroom;*Alle*;*Alle*;290
3;Jaar, Maand, Type aanvraag;2022;11;Asiel - 1e aanvraag;*Alle*;*Alle*;1740
3;Jaar, Maand, Type aanvraag;2022;11;Asiel - hasa;*Alle*;*Alle*;160
3;Jaar, Maand, Type aanvraag;2022;11;Asiel - Hervestiging;*Alle*;*Alle*;180
3;Jaar, Maand, Type aanvraag;2022;11;Asiel - Nareis;*Alle*;*Alle*;410
3;Jaar, Maand, Type aanvraag;2022;11;Asiel - zij-instroom;*Alle*;*Alle*;370
3;Jaar, Maand, Type aanvraag;2022;12;Asiel - 1e aanvraag;*Alle*;*Alle*;1820
3;Jaar, Maand, Type aanvraag;2022;12;Asiel - hasa;*Alle*;*Alle*;100
3;Jaar, Maand, Type aanvraag;2022;12;Asiel - Hervestiging;*Alle*;*Alle*;60
3;Jaar, Maand, Type aanvraag;2022;12;Asiel - Nareis;*Alle*;*Alle*;510
3;Jaar, Maand, Type aanvraag;2022;12;Asiel - zij-instroom;*Alle*;*Alle*;270
4;Jaar, Type aanvraag;2022;*Alle*;Asiel - 1e aanvraag;*Alle*;*Alle*;21050
4;Jaar, Type aanvraag;2022;*Alle*;Asiel - hasa;*Alle*;*Alle*;1520
4;Jaar, Type aanvraag;2022;*Alle*;Asiel - Hervestiging;*Alle*;*Alle*;1420
4;Jaar, Type aanvraag;2022;*Alle*;Asiel - Nareis;*Alle*;*Alle*;11120
4;Jaar, Type aanvraag;2022;*Alle*;Asiel - Relocatie;*Alle*;*Alle*;10
4;Jaar, Type aanvraag;2022;*Alle*;Asiel - zij-instroom;*Alle*;*Alle*;3800
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Afghaanse;240
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Albanese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Algerijnse;110
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Angolese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Argentijnse;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Burger van Democratische Republiek Congo;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Chinese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Colombiaanse;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Eritrese;90
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Gambiaanse;30
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Georgische;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Indiase;40
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Iraakse;60
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Iraanse;100
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Jemenitische;70
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Marokkaanse;80
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Onbekend;60
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Pakistaanse;50
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Saoedi-Arabische;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Somalische;50
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Staatloos;40
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Syrische;860
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Tunesische;40
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Turkse;280
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Ugandese;10
5;Jaar, Maand, Nationaliteit;2022;01;*Alle*;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Afghaanse;160
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Algerijnse;90
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Armeense;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Braziliaanse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Chinese;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Colombiaanse;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Eritrese;100
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Georgische;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Indiase;30
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Iraakse;70
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Iraanse;50
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Jemenitische;100
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Marokkaanse;80
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Moldavische;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Myanmarese;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Nigeriaanse;90
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Onbekend;40
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Pakistaanse;40
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Russische;30
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Saoedi-Arabische;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Somalische;50
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Staatloos;60
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Syrische;970
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Turkse;280
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Ugandese;20
5;Jaar, Maand, Nationaliteit;2022;02;*Alle*;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Afghaanse;290
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Algerijnse;140
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Burger van Democratische Republiek Congo;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Colombiaanse;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Eritrese;90
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Ethiopische;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Georgische;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Indiase;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Iraakse;120
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Iraanse;120
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Jemenitische;110
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Kazachse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Kosovaarse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Libische;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Macedonische/Burger van Noord-Macedonië;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Marokkaanse;80
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Myanmarese;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Oezbeekse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Onbekend;80
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Pakistaanse;60
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Russische;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Saoedi-Arabische;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Senegalese;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Servische;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Soedanese;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Somalische;80
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Staatloos;90
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Syrische;1510
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Turkmeense;10
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Turkse;390
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Ugandese;20
5;Jaar, Maand, Nationaliteit;2022;03;*Alle*;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Afghaanse;280
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Albanese;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Algerijnse;110
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Azerbeidzjaanse;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Burger van Democratische Republiek Congo;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Chinese;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Colombiaanse;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Eritrese;110
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Georgische;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Iraakse;90
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Iraanse;80
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Jemenitische;120
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Jordaanse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Marokkaanse;100
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Mongolische;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Nigeriaanse;80
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Onbekend;40
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Pakistaanse;60
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Russische;40
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Salvadoraanse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Somalische;80
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Staatloos;60
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Syrische;1180
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Turkse;270
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Ugandese;20
5;Jaar, Maand, Nationaliteit;2022;04;*Alle*;*Alle*;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Afghaanse;180
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Albanese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Algerijnse;60
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Azerbeidzjaanse;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Burger van Democratische Republiek Congo;110
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Colombiaanse;30
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Cubaanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Egyptische;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Eritrese;90
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Ethiopische;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Gambiaanse;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Georgische;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Guinese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Iraakse;60
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Iraanse;70
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Jemenitische;150
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Jordaanse;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Libanese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Libische;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Marokkaanse;70
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Nigeriaanse;60
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Oekraïense;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Onbekend;50
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Pakistaanse;30
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Portugese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Russische;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Rwandese;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Soedanese;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Somalische;70
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Staatloos;40
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Syrische;1330
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Tunesische;20
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Turkse;270
5;Jaar, Maand, Nationaliteit;2022;05;*Alle*;*Alle*;Ugandese;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Afghaanse;250
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Albanese;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Algerijnse;60
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Belarussische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Burger van Democratische Republiek Congo;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Burundese;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Chinese;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Colombiaanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Egyptische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Eritrese;120
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Georgische;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Ghanese;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Guinese;20
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Indiase;10
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Iraakse;120
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Iraanse;80
5;Jaar, Maand, Nationaliteit;2022;06;*Alle*;*Alle*;Jemenitische;240
