FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2014_50.227,504253,5,4253,29,112.98,83.98,0.39,-,- - - - - -,1,,,"POLYGON ((125067.3590000011 587308.254999999, 125052.20499999821 587320.5269999988, 125159.19000000134 587452.6420000009, 125174.3440000005 587440.370000001, 125067.3590000011 587308.254999999))"
trend_2014_50.228,504266,5,4266,4,89.56,85.56,-0.54,>2024,- - - - - -,3,,,"POLYGON ((125354.48800000176 587635.3579999991, 125373.24399999902 587615.9360000007, 125250.95600000024 587497.8440000005, 125232.19999999925 587517.2670000009, 125354.48800000176 587635.3579999991))"
trend_2014_50.229,504279,5,4279,18,97.46,79.46,-0.55,>2024,- - - - - -,3,,,"POLYGON ((125553.07200000063 587780.7789999992, 125569.62200000137 587758.8170000017, 125433.85300000012 587656.5089999996, 125417.3040000014 587678.4710000008, 125553.07200000063 587780.7789999992))"
trend_2014_50.230,504293,5,4293,66,108.67,42.67,-0.25,>2024,- - - - - -,3,,,"POLYGON ((125670.07200000063 587868.7800000012, 125677.59499999881 587858.7969999984, 125541.82600000128 587756.4880000018, 125534.3040000014 587766.4710000008, 125670.07200000063 587868.7800000012))"
trend_2014_50.231,504307,5,4307,81,114.7,33.7,-0.3,>2024,- - - - - -,3,,,"POLYGON ((125778.0709999986 587949.7789999992, 125787.09899999946 587937.8000000007, 125651.33100000024 587835.4910000004, 125642.3040000014 587847.4710000008, 125778.0709999986 587949.7789999992))"
trend_2014_50.232,504322,5,4322,84,121.27,37.27,0.4,-,- - - - - -,1,,,"POLYGON ((125759.3040000014 587936.4710000008, 125747.26799999923 587952.4439999983, 125883.03500000015 588054.7520000003, 125895.07200000063 588038.7789999992, 125759.3040000014 587936.4710000008))"
trend_2014_50.233,504340,5,4340,89,131.08,42.08,1.29,-,- - - - - -,1,,,"POLYGON ((125908.3040000014 588049.4710000008, 125869.48600000143 588100.9829999991, 126005.25400000066 588203.2910000011, 126044.0709999986 588151.7789999992, 125908.3040000014 588049.4710000008))"
trend_2014_50.234,504358,5,4358,100,135.2,35.2,1.81,-,- - - - - -,1,,,"POLYGON ((126052.30299999937 588157.4710000008, 125997.83900000155 588229.7479999997, 126133.60700000077 588332.0560000017, 126188.07200000063 588259.7800000012, 126052.30299999937 588157.4710000008))"
trend_2014_50.235,504377,5,4377,109,138.2,29.2,1.7,-,- - - - - -,1,,,"POLYGON ((126186.35500000045 588256.6689999998, 126134.02400000021 588323.6499999985, 126267.98600000143 588428.311999999, 126320.31700000167 588361.3310000002, 126186.35500000045 588256.6689999998))"
trend_2014_50.236,504395,5,4395,111,137.39,26.39,1.15,-,- - - - - -,1,,,"POLYGON ((126347.3040000014 588379.4710000008, 126312.69900000095 588425.3920000009, 126448.46700000018 588527.7010000013, 126483.0709999986 588481.7789999992, 126347.3040000014 588379.4710000008))"
trend_2014_50.237,504414,5,4414,108,137.86,29.86,1.52,-,- - - - - -,1,,,"POLYGON ((126494.3040000014 588490.4710000008, 126448.56599999964 588551.1669999994, 126584.33399999887 588653.4759999998, 126630.07200000063 588592.7789999992, 126494.3040000014 588490.4710000008))"
trend_2014_50.238,504432,5,4432,109,136.75,27.75,1.56,-,- - - - - -,1,,,"POLYGON ((126641.3040000014 588601.4710000008, 126594.36199999973 588663.7639999986, 126730.12999999896 588766.0729999989, 126777.07200000063 588703.7789999992, 126641.3040000014 588601.4710000008))"
trend_2014_50.239,504451,5,4451,108,136.4,28.4,1.42,-,- - - - - -,1,,,"POLYGON ((126793.3040000014 588715.4710000008, 126750.57499999925 588772.1739999987, 126886.34299999848 588874.4820000008, 126929.07200000063 588817.7789999992, 126793.3040000014 588715.4710000008))"
trend_2014_50.240,504467,5,4467,108,138.3,30.3,2.32,-,- - - - - -,1,,,"POLYGON ((126917.3040000014 588808.4710000008, 126847.49300000072 588901.1130000018, 126983.26099999994 589003.4210000001, 127053.0709999986 588910.7800000012, 126917.3040000014 588808.4710000008))"
trend_2014_50.241,504485,5,4485,97,133.56,36.56,3.03,-,- - - - - -,1,,,"POLYGON ((127064.3040000014 588919.4710000008, 126973.12900000066 589040.4640000015, 127108.89699999988 589142.7729999982, 127200.07200000063 589021.7789999992, 127064.3040000014 588919.4710000008))"
trend_2014_50.242,504500,5,4500,94,127.63,33.63,3.07,-,- - - - - -,1,,,"POLYGON ((127184.3040000014 589010.4710000008, 127091.92500000075 589133.0610000007, 127227.69299999997 589235.370000001, 127320.07200000063 589112.7789999992, 127184.3040000014 589010.4710000008))"
trend_2014_50.243,806450,8,6450,194,243.63,49.63,2.25,-,- - - - - 6,1,,,"POLYGON ((95911.65100000054 489312.6559999995, 95808.0940000005 489356.61300000176, 95905.77699999884 489586.73900000006, 96009.33399999887 489542.7820000015, 95911.65100000054 489312.6559999995))"
trend_2014_50.244,806475,8,6475,181,242.73,61.73,3.12,-,- - - - - 6,1,,,"POLYGON ((95814.65100000054 489081.6550000012, 95671.05200000107 489142.6099999994, 95768.7349999994 489372.73600000143, 95912.33300000057 489311.7820000015, 95814.65100000054 489081.6550000012))"
trend_2014_50.245,806500,8,6500,183,241.65,58.65,2.96,-,- - - - - 6,1,,,"POLYGON ((95717.65100000054 488851.6559999995, 95581.41600000113 488909.4840000011, 95679.09899999946 489139.6099999994, 95815.33399999887 489081.7820000015, 95717.65100000054 488851.6559999995))"
trend_2014_50.246,806525,8,6525,186,249.61,63.61,3.83,-,- - - - - 6,1,,,"POLYGON ((95621.65100000054 488621.6559999995, 95445.3740000017 488696.48099999875, 95543.05700000003 488926.6070000008, 95719.33399999887 488851.7820000015, 95621.65100000054 488621.6559999995))"
trend_2014_50.247,806550,8,6550,189,250.53,61.53,3.78,-,- - - - - 6,1,,,"POLYGON ((95524.65100000054 488390.6559999995, 95350.67500000075 488464.50400000066, 95448.35799999908 488694.62999999896, 95622.33399999887 488620.7820000015, 95524.65100000054 488390.6559999995))"
trend_2014_50.248,807175,8,7175,187,207.32,20.32,1.86,-,- - - - - -,1,,,"POLYGON ((93097.61100000143 482645.55700000003, 93012.65199999884 482683.3830000013, 93114.3359999992 482911.76999999955, 93199.29600000009 482873.9439999983, 93097.61100000143 482645.55700000003))"
trend_2014_50.249,807200,8,7200,190,213.54,23.54,1.67,-,- - - - - -,1,,,"POLYGON ((92995.61100000143 482414.55700000003, 92919.32999999821 482448.51999999955, 93021.01399999857 482676.9059999995, 93097.29500000179 482642.94299999997, 92995.61100000143 482414.55700000003))"
trend_2014_50.250,1600950,16,950,30,65.37,35.37,-6,2019,- - - - - -,3,,,"POLYGON ((28718.107000000775 403018.47399999946, 28790.684000000358 402727.38500000164, 28596.625 402679.0009999983, 28524.04899999872 402970.08900000155, 28718.107000000775 403018.47399999946))"
trend_2014_50.251,1600965,16,965,60,120.72,60.72,-4.96,>2024,- - - - - -,3,,,"POLYGON ((28318.602000001818 402867.0309999995, 28442.602000001818 402652.2569999993, 28269.39699999988 402552.2569999993, 28145.39699999988 402767.0309999995, 28318.602000001818 402867.0309999995))"
trend_2014_50.252,1600985,16,985,97,156.23,59.23,-4.21,>2024,- - - - - -,3,,,"POLYGON ((28159.651999998838 402776.10599999875, 28261.70399999991 402591.9990000017, 28086.780000001192 402495.0370000005, 27984.727000001818 402679.14400000125, 28159.651999998838 402776.10599999875))"
trend_2014_50.253,1601005,16,1005,145,191.73,46.73,-2.62,>2024,- - - - - -,3,,,"POLYGON ((27969.60300000012 402671.0320000015, 28035.10300000012 402557.58199999854, 27861.897999998182 402457.58199999854, 27796.397999998182 402571.0309999995, 27969.60300000012 402671.0320000015))"
trend_2014_50.254,1601025,16,1025,184,231.84,47.84,-0.35,>2024,- - - - - -,3,,,"POLYGON ((27795.60300000012 402573.0320000015, 27804.35300000012 402557.8759999983, 27631.147999998182 402457.8759999983, 27622.397999998182 402473.0320000015, 27795.60300000012 402573.0320000015))"
trend_2014_50.255,1601045,16,1045,200,269.38,69.38,2.54,-,- - - - - -,1,,,"POLYGON ((27447.397999998182 402374.0309999995, 27383.897999998182 402484.0170000009, 27557.10300000012 402584.0159999989, 27620.60300000012 402474.0309999995, 27447.397999998182 402374.0309999995))"
trend_2014_50.256,1601065,16,1065,200,279.97,79.97,2.38,-,- - - - - -,1,,,"POLYGON ((27273.39699999988 402276.0309999995, 27213.89699999988 402379.0879999995, 27387.102000001818 402479.0879999995, 27446.60300000012 402376.0309999995, 27273.39699999988 402276.0309999995))"
trend_2014_50.257,1601085,16,1085,200,273.47,73.47,1.27,-,- - - - - -,1,,,"POLYGON ((27098.39699999988 402178.0309999995, 27066.64699999988 402233.0240000002, 27239.852000001818 402333.0240000002, 27271.602000001818 402278.0309999995, 27098.39699999988 402178.0309999995))"
trend_2014_50.258,1601105,16,1105,195,264.81,69.81,1.47,-,- - - - - -,1,,,"POLYGON ((26924.397999998182 402080.0309999995, 26887.647999998182 402143.68400000036, 27060.85300000012 402243.68400000036, 27097.60300000012 402180.0309999995, 26924.397999998182 402080.0309999995))"
trend_2014_50.259,1201701,12,1701,-338,-262.42,75.58,0.11,-,- - - - - -,1,,,"POLYGON ((48074.1240000017 424375.6259999983, 48068.765000000596 424374.38800000027, 48023.77499999851 424569.26199999824, 48029.13399999961 424570.5, 48074.1240000017 424375.6259999983))"
trend_2014_50.260,1201702,12,1702,-342,-268.62,73.38,-0.1,>2024,- - - - - -,3,,,"POLYGON ((48077.35599999875 424350.125, 48081.99199999869 424351.9979999997, 48156.91299999878 424166.5610000007, 48152.27699999884 424164.688000001, 48077.35599999875 424350.125))"
trend_2014_50.261,1201725,12,1725,-331,-287.67,43.33,0.37,-,- - - - - -,1,,,"POLYGON ((48225.04399999976 423941.74599999934, 48208.41600000113 423933.63599999994, 48120.74199999869 424113.39499999955, 48137.37000000104 424121.50499999896, 48225.04399999976 423941.74599999934))"
trend_2014_50.262,1201750,12,1750,-369,-322.31,46.69,-0.21,>2024,- - - - - -,3,,,"POLYGON ((48196.37000000104 423872.50499999896, 48205.80799999833 423877.1079999991, 48293.482000000775 423697.34899999946, 48284.04500000179 423692.74599999934, 48196.37000000104 423872.50499999896))"
trend_2014_50.263,1201775,12,1775,-318,-300.67,17.33,-0.29,>2024,- - - - - -,3,,,"POLYGON ((48298.4299999997 423664.006000001, 48311.5709999986 423670.1339999996, 48396.09499999881 423488.8720000014, 48382.95300000161 423482.743999999, 48298.4299999997 423664.006000001))"
trend_2014_50.264,1201800,12,1800,-290,-289.17,0.83,-0.61,2015,- - - - - -,3,,,"POLYGON ((48381.4299999997 423490.006000001, 48409.072000000626 423502.8960000016, 48493.59499999881 423321.6339999996, 48465.95300000161 423308.743999999, 48381.4299999997 423490.006000001))"
trend_2014_50.265,1201801,12,1801,-294,-291.63,2.37,-0.67,2017,- - - - - -,3,,,"POLYGON ((48470.041999999434 423293.71599999815, 48497.81500000134 423312.44900000095, 48609.653000000864 423146.6420000009, 48581.88100000098 423127.90900000185, 48470.041999999434 423293.71599999815))"
trend_2014_50.266,1201802,12,1802,-285,-282.85,2.15,-0.72,2016,- - - - - -,3,,,"POLYGON ((48583.94200000167 423132.1889999993, 48610.6959999986 423156.27800000086, 48744.52199999988 423007.6490000002, 48717.767999999225 422983.5610000007, 48583.94200000167 423132.1889999993))"
trend_2014_50.267,1201825,12,1825,-210,-209.96,0.04,-1.17,-,- - - - - -,3,,,"POLYGON ((48712.94200000167 422989.1889999993, 48756.41600000113 423028.33300000057, 48890.24199999869 422879.7049999982, 48846.767999999225 422840.55999999866, 48712.94200000167 422989.1889999993))"
trend_2014_50.268,1201850,12,1850,-100,-102.35,-2.35,-0.99,-,1 - - - - -,4,,,"POLYGON ((48880.94200000167 422804.1889999993, 48917.72800000012 422837.3110000007, 49051.5540000014 422688.68299999833, 49014.767999999225 422655.55999999866, 48880.94200000167 422804.1889999993))"
trend_2014_50.269,1201875,12,1875,15,19.58,4.58,-1.1,2018,- - - - - -,3,,,"POLYGON ((49048.94200000167 422619.1889999993, 49089.81500000134 422655.9919999987, 49223.6409999989 422507.36300000176, 49182.767999999225 422470.55999999866, 49048.94200000167 422619.1889999993))"
trend_2014_50.270,1201900,12,1900,140,146.31,6.31,-1.13,2019,- - - - - -,3,,,"POLYGON ((49084.37000000104 422679.50400000066, 49135.15199999884 422704.2719999999, 49222.82600000128 422524.51399999857, 49172.04399999976 422499.74599999934, 49084.37000000104 422679.50400000066))"
trend_2014_50.271,1300084,13,84,21,43.02,22.02,0.33,-,- - - - - -,1,,,"POLYGON ((46768.18699999899 418983.9360000007, 46771.335000000894 419000.1330000013, 46918.57899999991 418971.51099999994, 46915.43100000173 418955.3139999993, 46768.18699999899 418983.9360000007))"
trend_2014_50.272,1300106,13,106,12,38.91,26.91,0.78,-,- - - 4 - -,1,,,"POLYGON ((46559.186000000685 419023.9360000007, 46566.62799999863 419062.2190000005, 46713.87200000137 419033.59800000116, 46706.43100000173 418995.31500000134, 46559.186000000685 419023.9360000007))"
trend_2014_50.273,1300126,13,126,20,46.11,26.11,1.48,-,- - - 4 - -,1,,,"POLYGON ((46356.18699999899 419062.9360000007, 46370.30600000173 419135.5760000013, 46517.550999999046 419106.9549999982, 46503.43100000173 419034.31500000134, 46356.18699999899 419062.9360000007))"
trend_2014_50.274,1300148,13,148,65,89.81,24.81,2.03,-,- - - 4 - -,1,,,"POLYGON ((46148.18699999899 419102.9360000007, 46167.5540000014 419202.5709999986, 46314.79800000042 419173.94999999925, 46295.43100000173 419074.3139999993, 46148.18699999899 419102.9360000007))"
trend_2014_50.275,1300172,13,172,77,106.27,29.27,-0.49,>2024,- - - 4 - -,3,,,"POLYGON ((46058.4299999997 419119.3139999993, 46053.75600000098 419095.26399999857, 45906.51099999994 419123.88599999994, 45911.186000000685 419147.93499999866, 46058.4299999997 419119.3139999993))"
trend_2014_50.276,1300197,13,197,76,119.89,43.89,2.51,-,- - - 4 - -,1,,,"POLYGON ((45663.186000000685 419194.93499999866, 45687.13300000131 419318.12999999896, 45834.37700000033 419289.5080000013, 45810.4299999997 419166.3139999993, 45663.186000000685 419194.93499999866))"
trend_2014_50.277,1300222,13,222,95,141.84,46.84,1.62,-,- - - 4 - -,1,,,"POLYGON ((45417.18699999899 419241.93499999866, 45432.642000000924 419321.4479999989, 45579.88599999994 419292.8260000013, 45564.43100000173 419213.3139999993, 45417.18699999899 419241.93499999866))"
trend_2014_50.278,1300236,13,236,116,167.09,51.09,0.79,-,- - - 4 - -,1,,,"POLYGON ((45283.18699999899 419266.93499999866, 45290.72399999946 419305.7100000009, 45437.96799999848 419277.0879999995, 45430.43100000173 419238.3139999993, 45283.18699999899 419266.93499999866))"
trend_2014_50.279,701503,7,1503,15,45.05,30.05,-1.78,>2024,- - - - 5 -,3,,,"POLYGON ((106590.21200000122 537644.8399999999, 106674.85599999875 537617.3370000012, 106622.32299999893 537455.6570000015, 106537.6790000014 537483.1600000001, 106590.21200000122 537644.8399999999))"
trend_2014_50.280,701524,7,1524,6,37.37,31.37,-0.54,>2024,- - - - 5 -,3,,,"POLYGON ((106524.54699999839 537431.6609999985, 106550.36699999869 537423.7670000009, 106500.6640000008 537261.1950000003, 106474.84299999848 537269.0890000015, 106524.54699999839 537431.6609999985))"
trend_2014_50.281,701544,7,1544,-14,3.7,17.7,-2.31,2021,- - - - 5 -,3,,,"POLYGON ((106464.54699999839 537231.6609999985, 106575 537197.8920000009, 106525.29699999839 537035.3200000003, 106414.8440000005 537069.0890000015, 106464.54699999839 537231.6609999985))"
trend_2014_50.282,701565,7,1565,-48,-16.94,31.06,-0.66,>2024,- - - - 5 -,3,,,"POLYGON ((106405.54699999839 537035.6609999985, 106437.10500000045 537026.0130000003, 106387.40199999884 536863.4409999996, 106355.8440000005 536873.0890000015, 106405.54699999839 537035.6609999985))"
trend_2014_50.283,701585,7,1585,-55,-47.37,7.63,-0.9,2022,- - - - 5 -,3,,,"POLYGON ((106347.54699999839 536843.6609999985, 106390.58100000024 536830.504999999, 106340.87700000033 536667.9329999983, 106297.8440000005 536681.0890000015, 106347.54699999839 536843.6609999985))"
trend_2014_50.284,701606,7,1606,-69,-43.3,25.7,2.6,-,- - - - 5 -,1,,,"POLYGON ((106242.6790000014 536501.1600000001, 106119.04199999943 536541.3330000006, 106171.57400000095 536703.0119999982, 106295.21200000122 536662.8399999999, 106242.6790000014 536501.1600000001))"
trend_2014_50.285,701626,7,1626,-74,-51.6,22.4,1.49,-,- - - - 5 -,1,,,"POLYGON ((106178.8440000005 536284.0890000015, 106107.59899999946 536305.8709999993, 106157.30200000107 536468.443, 106228.54699999839 536446.6609999985, 106178.8440000005 536284.0890000015))"
trend_2014_50.286,701647,7,1647,-73,-55.56,17.44,2.43,-,- - - - 5 -,1,,,"POLYGON ((106118.8440000005 536085.0890000015, 106002.65300000086 536120.6119999997, 106052.35599999875 536283.1840000004, 106168.54699999839 536247.6609999985, 106118.8440000005 536085.0890000015))"
trend_2014_50.287,701668,7,1668,-82,-51.83,30.17,3.55,-,- - - - 5 -,1,,,"POLYGON ((106055.31300000101 535869.9180000015, 105884.68899999931 535918.8440000005, 105931.54699999839 536082.2580000013, 106102.17100000009 536033.3330000006, 106055.31300000101 535869.9180000015))"
trend_2014_50.288,701688,7,1688,-87,-51.89,35.11,2.64,-,- - - - 5 -,1,,,"POLYGON ((105992.0709999986 535654.7089999989, 105864.56799999997 535688.8729999997, 105908.56799999997 535853.0799999982, 106036.0700000003 535818.9160000011, 105992.0709999986 535654.7089999989))"
trend_2014_50.289,701708,7,1708,-103,-54.71,48.29,-0.27,>2024,- - - - 5 -,3,,,"POLYGON ((105989.54699999839 535655.6609999985, 106002.45699999854 535651.7140000015, 105952.75400000066 535489.1420000009, 105939.8440000005 535493.0890000015, 105989.54699999839 535655.6609999985))"
trend_2014_50.290,701729,7,1729,-106,-56.15,49.85,-0.58,>2024,- - - - 5 -,3,,,"POLYGON ((105928.54699999839 535455.6609999985, 105956.28000000119 535447.182, 105906.57699999958 535284.6099999994, 105878.8440000005 535293.0890000015, 105928.54699999839 535455.6609999985))"
trend_2014_50.291,701748,7,1748,-95,-52.23,42.77,0.7,-,- - - - 5 -,1,,,"POLYGON ((105826.8440000005 535119.0890000015, 105793.37299999967 535129.3220000006, 105843.07600000128 535291.8940000013, 105876.54699999839 535281.6609999985, 105826.8440000005 535119.0890000015))"
trend_2014_50.292,701763,7,1763,-88,-47.47,40.53,0.29,-,- - - - 5 -,1,,,"POLYGON ((105783.8440000005 534976.0890000015, 105769.97700000182 534980.3280000016, 105819.68100000173 535142.8999999985, 105833.54699999839 535138.6609999985, 105783.8440000005 534976.0890000015))"
trend_2014_50.293,701777,7,1777,-82,-40.81,41.19,0.88,-,- - - - 5 -,1,,,"POLYGON ((105742.8440000005 534842.0890000015, 105700.7659999989 534854.9539999999, 105750.46999999881 535017.5260000005, 105792.54699999839 535004.6609999985, 105742.8440000005 534842.0890000015))"
trend_2014_50.294,701791,7,1791,-73,-36.76,36.24,0.1,-,- - - - 5 -,1,,,"POLYGON ((105702.8440000005 534708.0890000015, 105698.06199999899 534709.550999999, 105747.7650000006 534872.1229999997, 105752.54699999839 534870.6609999985, 105702.8440000005 534708.0890000015))"
trend_2014_50.295,701808,7,1808,-60,-22.47,37.53,0.1,-,- - - - 5 -,1,,,"POLYGON ((105660.23299999908 534590.1259999983, 105655.53500000015 534591.8370000012, 105713.67799999937 534751.5839999989, 105718.3759999983 534749.8740000017, 105660.23299999908 534590.1259999983))"
trend_2014_50.296,701827,7,1827,-53,-17.9,35.1,0.83,-,- - - - 5 -,1,,,"POLYGON ((105598.23299999908 534414.1259999983, 105559.23600000143 534428.3200000003, 105617.37900000066 534588.068, 105656.37700000033 534573.8740000017, 105598.23299999908 534414.1259999983))"
trend_2014_50.297,701844,7,1844,-48,-14.14,33.86,1.65,-,- - - - 5 -,1,,,"POLYGON ((105535.81100000069 534231.193, 105457.80600000173 534258.0529999994, 105513.15300000086 534418.7910000011, 105591.15799999982 534391.9310000017, 105535.81100000069 534231.193))"
trend_2014_50.298,701862,7,1862,-41,-14.94,26.06,1.64,-,- - - - 5 -,1,,,"POLYGON ((105478.81100000069 534069.193, 105401.27899999917 534095.8900000006, 105456.625 534256.6279999986, 105534.15799999982 534229.932, 105478.81100000069 534069.193))"
trend_2014_50.299,701880,7,1880,-41,-12.89,28.11,1.77,-,- - - - 5 -,1,,,"POLYGON ((105415.81199999899 533891.1939999983, 105332.13300000131 533920.006000001, 105387.48000000045 534080.743999999, 105471.15799999982 534051.932, 105415.81199999899 533891.1939999983))"
trend_2014_50.300,701896,7,1896,-49,-17.68,31.32,1.22,-,- - - - 5 -,1,,,"POLYGON ((105369.23299999908 533766.1259999983, 105311.91200000048 533786.9899999984, 105370.0549999997 533946.7369999997, 105427.3759999983 533925.8740000017, 105369.23299999908 533766.1259999983))"
trend_2014_50.301,701910,7,1910,-55,-17.98,37.02,1.49,-,- - - - 5 -,1,,,"POLYGON ((105322.23299999908 533634.1259999983, 105252.22599999979 533659.6070000008, 105310.36899999902 533819.3539999984, 105380.37700000033 533793.8740000017, 105322.23299999908 533634.1259999983))"
trend_2014_50.302,701925,7,1925,-61,-44.24,16.76,-0.14,>2024,- 2 - - 5 -,3,,,"POLYGON ((105330.37700000033 533652.8740000017, 105336.95399999991 533650.4800000004, 105278.81100000069 533490.7320000008, 105272.23299999908 533493.1270000003, 105330.37700000033 533652.8740000017))"
trend_2014_50.303,701940,7,1940,-65,-47.38,17.62,-0.52,>2024,- 2 - - 5 -,3,,,"POLYGON ((105280.37700000033 533510.8740000017, 105304.80900000036 533501.9820000008, 105246.6649999991 533342.2340000011, 105222.23299999908 533351.1259999983, 105280.37700000033 533510.8740000017))"
trend_2014_50.304,1201502,12,1502,-152,-125.08,26.92,-6.47,2018,- - - - - -,3,,,"POLYGON ((48918.76900000125 427149.44000000134, 49159.175999999046 426932.9759999998, 49025.35000000149 426784.34699999914, 48784.94200000167 427000.8110000007, 48918.76900000125 427149.44000000134))"
trend_2014_50.305,1201525,12,1525,-162,-116.13,45.87,-0.11,>2024,- - - - - -,3,,,"POLYGON ((48788.76900000125 427005.44000000134, 48792.85599999875 427001.76000000164, 48659.03000000119 426853.131000001, 48654.94200000167 426856.8110000007, 48788.76900000125 427005.44000000134))"
trend_2014_50.306,1201550,12,1550,-189,-162.86,26.14,-1.48,>2024,- - - - - -,3,,,"POLYGON ((48595.23600000143 426795.38599999994, 48651.92300000042 426747.8200000003, 48523.36600000039 426594.61100000143, 48466.677999999374 426642.1770000011, 48595.23600000143 426795.38599999994))"
trend_2014_50.307,1201575,12,1575,-249,-239.33,9.67,-7.94,2015,- - - - - -,3,,,"POLYGON ((48344.9450000003 426488.7109999992, 48681.62000000104 426278.33300000057, 48575.63599999994 426108.72399999946, 48238.960999999195 426319.1020000018, 48344.9450000003 426488.7109999992))"
trend_2014_50.308,1201600,12,1600,-301,-269.81,31.19,-10,2017,- - - - - -,3,,,"POLYGON ((48178.12700000033 426195.10500000045, 48634.89900000021 425991.73600000143, 48553.55200000107 425809.02699999884, 48096.778999999166 426012.3960000016, 48178.12700000033 426195.10500000045))"
trend_2014_50.309,1201625,12,1625,-305,-245.31,59.69,-6.42,2023,- - - - - -,3,,,"POLYGON ((48048.89499999955 425747.9670000002, 48360.359999999404 425670.30999999866, 48311.97599999979 425476.2509999983, 48000.51099999994 425553.9079999998, 48048.89499999955 425747.9670000002))"
trend_2014_50.310,1201650,12,1650,-286,-210.05,75.95,-2.32,>2024,- - - - - -,3,,,"POLYGON ((48011.60500000045 425322.20699999854, 48127.4459999986 425316.13599999994, 48116.97899999842 425116.41000000015, 48001.13800000027 425122.48099999875, 48011.60500000045 425322.20699999854))"
trend_2014_50.311,1201675,12,1675,-300,-225.87,74.13,-1.12,>2024,- - - - - -,3,,,"POLYGON ((48014.40700000152 425005.5469999984, 48070.39900000021 425006.5249999985, 48073.88899999857 424806.5549999997, 48017.89799999818 424805.5780000016, 48014.40700000152 425005.5469999984))"
trend_2014_50.312,1201700,12,1700,-326,-254.04,71.96,-0.25,>2024,- - - - - -,3,,,"POLYGON ((48018.46200000122 424795.006000001, 48030.93200000003 424795.8779999986, 48044.88300000131 424596.36499999836, 48032.41299999878 424595.493999999, 48018.46200000122 424795.006000001))"
trend_2014_50.313,1700421,17,421,87,89.76,2.76,-3.93,-,- - - 4 5 -,3,,,"POLYGON ((23725.25 382323.78400000185, 23826.454999998212 382155.3509999998, 23697.879999998957 382078.0949999988, 23596.675000000745 382246.52899999917, 23725.25 382323.78400000185))"
trend_2014_50.314,1700441,17,441,157,169.01,12.01,1.56,-,- - - - 5 -,1,,,"POLYGON ((23424.675999999046 382144.52800000086, 23384.502000000328 382211.38800000027, 23513.07800000161 382288.6429999992, 23553.25 382221.78400000185, 23424.675999999046 382144.52800000086))"
trend_2014_50.315,1700461,17,461,108,124.7,16.7,0.45,-,- - - 4 5 6,1,,,"POLYGON ((23252.675000000745 382043.52899999917, 23241.087000001222 382062.81500000134, 23369.662000000477 382140.0709999986, 23381.25 382120.78400000185, 23252.675000000745 382043.52899999917))"
trend_2014_50.316,1700483,17,483,71,91.7,20.7,-0.96,>2024,- - - 4 - 6,3,,,"POLYGON ((23191.2509999983 382007.78400000185, 23215.973000001162 381966.6409999989, 23087.39699999988 381889.38500000164, 23062.675000000745 381930.52899999917, 23191.2509999983 382007.78400000185))"
trend_2014_50.317,200380,2,380,355,673.2,318.2,-30.43,2024,- - - - - -,3,,,"POLYGON ((204982.82299999893 612874.3409999982, 205947.00499999896 611725.2749999985, 205793.7960000001 611596.7170000002, 204829.61400000006 612745.7840000018, 204982.82299999893 612874.3409999982))"
trend_2014_50.318,200400,2,400,375,654.55,279.55,-38.27,2021,- - - - - -,3,,,"POLYGON ((205134.82299999893 613002.3409999982, 206099.00400000066 611853.2749999985, 205945.7960000001 611724.7170000002, 204981.61400000006 612873.7840000018, 205134.82299999893 613002.3409999982))"
trend_2014_50.319,200401,2,401,370,709.44,339.44,-30.46,>2024,- - - - - -,3,,,"POLYGON ((205319.82600000128 613101.8850000016, 206024.03299999982 611777.4640000015, 205847.44399999827 611683.5689999983, 205143.23600000143 613007.9910000004, 205319.82600000128 613101.8850000016))"
trend_2014_50.320,200420,2,420,427,805.08,378.08,-12.45,>2024,- - - - - -,3,,,"POLYGON ((205497.82600000128 613195.8850000016, 205790.07200000063 612646.25, 205613.48299999908 612552.3550000004, 205321.23699999973 613101.9899999984, 205497.82600000128 613195.8850000016))"
trend_2014_50.321,200440,2,440,441,769.33,328.33,-13.51,>2024,- - - - - -,3,,,"POLYGON ((205676.82600000128 613290.8850000016, 205993.9539999999 612694.4530000016, 205817.36499999836 612600.5590000004, 205500.23699999973 613196.9899999984, 205676.82600000128 613290.8850000016))"
trend_2014_50.322,200460,2,460,475,715.27,240.27,-16.01,>2024,- - - - - -,3,,,"POLYGON ((205850.82600000128 613382.8850000016, 206226.63800000027 612676.0850000009, 206050.04899999872 612582.1909999996, 205674.23699999973 613288.9910000004, 205850.82600000128 613382.8850000016))"
trend_2014_50.323,200480,2,480,444,633.68,189.68,-19.28,2023,- - - - - -,3,,,"POLYGON ((206028.82600000128 613476.8850000016, 206481.39699999988 612625.7230000012, 206304.80700000003 612531.8289999999, 205852.23699999973 613382.9899999984, 206028.82600000128 613476.8850000016))"
trend_2014_50.324,200500,2,500,395,537.54,142.54,-22.04,2020,- - - - - -,3,,,"POLYGON ((206205.82600000128 613569.8850000016, 206723.18400000036 612596.8770000003, 206546.5940000005 612502.9820000008, 206029.23699999973 613475.9899999984, 206205.82600000128 613569.8850000016))"
