FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
kanaal.6475,13000,305000,9472,Kanalen,85K-100-24,85K-100-2424,Kanalen,v. 2010-11,Kanaal,Droog,HWN,,,13,305,,85K-100-24,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
kanaal.6772,241184,474648,9888,Blauwdrukken Proefobjecten,87A-100,87A-10026,Twentekanaal (TK3)75A-100-01 (Dummy),Twentekanaal (TK3) (Dummy),Kanaal,Nat,HVWN,,,241.184,474.648,,87A-100-26,1678,RWS ON / ON District Oost,1678,,,POINT (241184 474648)
kanaal.6848,177152,320679,9971,Maaskanalen,75A-101,75A-101-01,Maaskanalen MM5,Berghaven Born,Kanaal,Nat,HVWN,,,177.152,320.679,1899,75A-101-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (177152 320679)
kanaal.6849,186943,420521,9972,Maaskanalen,75A-101,75A-101-02,Waal kanaal NM4,Maas-Waalkanaal,Kanaal,Nat,HVWN,,,186.943,420.521,1920,75A-101-02,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (186943 420521)
kanaal.6850,74589,381912,9973,Bathse spuikanaal,75A-102,75A-102-01,Bathse Spuikanaal SR4,Bathse spuikanaal,Kanaal,Nat,HVWN,,,74.589,381.912,,75A-102-01,1672,RWS ZD / ZD District Noord,1672,,,POINT (74589 381912)
kanaal.6851,177103,320689,9974,Grensmaas,75A-103,75A-103-01,Grensmaas MM3,Julianakanaal Limmel-Born,Kanaal,Nat,HVWN,,,177.103,320.689,1899,75A-103-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (177103 320689)
kanaal.6855,78525,415137,9978,Zuidrand,75A-104,75A-104-04,Haringvliet 113,Haringvliet,Kanaal,Nat,HVWN,,,78.525,415.137,,75A-104-04,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (78525 415137)
kanaal.6858,44173,359112,9981,Kanaal Gent - Terneuzen,75A-106,75A-106-01,Kanaal Gent -Terneuzen ZV1,Kanaal Gent - Terneuzen,Kanaal,Nat,HVWN,,,44.173,359.112,2002,75A-106-01,1673,RWS ZD / ZD District Zuid,1673,,,POINT (44173 359112)
kanaal.6863,185338,430552,9986,Boven-Rijn en Waal,75A-109,75A-109-01,Boven Rijn en Waal BR2,Invaart Amsterdam-Rijnkanaal,Kanaal,Nat,HVWN,,,185.338,430.552,,75A-109-01,1680,RWS ON / ON District Zuid,1680,,,POINT (185338 430552)
kanaal.6865,241343,473335,9988,Twentekanalen,75A-110,75A-110-01,Twentekanaal TK3,Watervak Zijkanaal naar Almelo,Kanaal,Nat,HVWN,,,241.343,473.335,,75A-110-01,1678,RWS ON / ON District Oost,1678,,,POINT (241343 473335)
kanaal.6866,229722,466723,9989,Twentekanalen,75A-110,75A-110-02,Twentekanaal TK2,Watervak van Bolksbeek tot Enschede,Kanaal,Nat,HVWN,,,229.722,466.723,1961,75A-110-02,1678,RWS ON / ON District Oost,1678,,,POINT (229722 466723)
kanaal.6867,211434,463827,9990,Twentekanalen,75A-110,75A-110-03,Twentekanaal TK1,Zutphen  - Bolksbeek,Kanaal,Nat,HVWN,,,211.434,463.827,1992,75A-110-03,1678,RWS ON / ON District Oost,1678,,,POINT (211434 463827)
