X,Y,OBJECTID,SUBTYPE,ROTATIE,NAAM,LATITUDE,LONGITUDE,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,POSITIONELE_NAUWKEURIGHEID_MM
4.64421707236782,51.8391770264931,1,Weg,299.5,Laan van Welhorst,51.83917694,4.64421679,2015/06/25 08:15:19+00,G0531,Hendrik-Ido-Ambacht,bestaand,283
4.63256046370806,51.8342533577811,2,Weg,61,De Hil,51.83425324,4.63256018,2015/06/25 08:15:19+00,G0531,Hendrik-Ido-Ambacht,bestaand,283
4.49756105794024,52.1471099928019,3,Weg,291.5,Franchimontlaan,52.1471095,4.4975611,2019/12/27 07:03:04+00,G0546,Leiden,bestaand,283
4.31150833604505,52.0550061833593,4,Weg,299.5,Van Nagelhof,52.0550058,4.3115083,2015/06/28 12:00:00+00,G0518,'s-Gravenhage,bestaand,283
4.32824151096147,52.0758383274046,5,Weg,85.6,Merwedestraat,52.07583789,4.32824155,2015/06/28 12:00:00+00,G0518,'s-Gravenhage,bestaand,283
4.30902975517717,52.0624634421007,6,Weg,338.7,Ter Borchstraat,52.06246304,4.30902973,2015/06/28 12:00:00+00,G0518,'s-Gravenhage,bestaand,283
4.32131346287909,52.0766747916807,7,Weg,313.3,Nieuwe Haven,52.07667435,4.32131349,2015/06/28 12:00:00+00,G0518,'s-Gravenhage,bestaand,283
4.36914690439422,51.8913397106127,8,Weg,8.9,Propaanweg,51.89133914,4.3691471,2017/12/19 09:54:49+00,G0599,Rotterdam,bestaand,283
4.49138803596724,52.0559544104785,9,Weg,-49.6,Bijdorplaan,52.05595424,4.49138846,2019/01/17 13:32:39+00,G0637,Zoetermeer,bestaand,283
5.40662386107154,52.180934806,10,Weg,-47.7,Jachthoornpad,52.1809341,5.40662352,2019/05/10 12:23:35+00,G0307,Amersfoort,bestaand,283
4.09183778807325,51.9359105503951,11,Weg,77.7,Dolfijnweg,51.93591066,4.0918382,2017/06/16 11:39:47+00,G0599,Rotterdam,bestaand,283
5.40977969254014,52.1819467461145,12,Weg,-76.9,Niels Bohrpad,52.18194604,5.40977934,2018/07/27 09:35:13+00,G0307,Amersfoort,bestaand,283
4.63608309774886,52.3874078791385,13,Weg,80.4,Korte Rozenstraat,52.38740786,4.63608354,2018/01/23 14:55:27+00,G0392,Haarlem,bestaand,283
6.10569106063702,52.4878433709859,14,Weg,-60,Mgr Nolenslaan,52.4878429,6.1056902,2020/08/18 13:58:09+00,G0193,Zwolle,bestaand,283
4.89603323355686,52.084987539032,15,Weg,26.6,Jan Ruijspad,52.0849871,4.89603316,2019/07/31 08:40:02+00,G0632,Woerden,bestaand,283
4.53021288624114,51.5877636631852,16,Weg,-85.2,Lollestraat,51.58776348,4.53021315,2018/03/01 13:21:03+00,G1655,Halderberge,bestaand,283
5.39363897088393,52.1701312881605,17,Weg,85.8,Nibelungenpad,52.17013063,5.39363872,2018/10/05 16:38:28+00,G0307,Amersfoort,bestaand,283
4.52856814205438,51.588368264653,18,Weg,0,Jezuïetenplein,51.58836808,4.5285684,2018/03/01 13:21:03+00,G1655,Halderberge,bestaand,283
4.54923922457699,51.5948939564376,19,Weg,61.3,Brandbossestraatje,51.59489378,4.54923941,2018/03/01 13:21:03+00,G1655,Halderberge,bestaand,283
4.56170585697448,51.5645279677597,20,Weg,-63.9,Van Opdorpendreef,51.56452787,4.5617063,2018/03/01 13:21:03+00,G1655,Halderberge,bestaand,283
4.4708882111612,52.1573129553604,21,Weg,318.9,Bothastraat,52.1573124,4.47088831,2015/07/06 12:39:51+00,G0546,Leiden,bestaand,283
6.11074377328643,52.481200190501,22,Weg,39.7,Van Zuylenware,52.48119973,6.11074291,2020/08/18 13:58:09+00,G0193,Zwolle,bestaand,283
6.93350714675669,52.9930234383009,23,Weg,16.1,Vrijdomstreekje,52.99302225,6.93350699,2021/11/02 07:53:26+00,G1680,Aa en Hunze,bestaand,283
4.53404311220442,51.5877800800426,24,Weg,50.9,Rivièrelaan,51.5877799,4.53404337,2018/03/01 13:21:03+00,G1655,Halderberge,bestaand,283
4.5807725985352,51.5660781177827,25,Weg,-63.9,Heistraat,51.56607802,4.58077295,2018/03/01 13:21:03+00,G1655,Halderberge,bestaand,283
4.54404709889485,51.5905472289726,26,Weg,78.7,Luit Looymanshof,51.59054705,4.54404732,2018/03/01 13:21:03+00,G1655,Halderberge,bestaand,283
4.48240217494789,52.1608618759239,27,Weg,6,Galgewater,52.16086133,4.48240232,2016/10/26 18:11:25+00,G0546,Leiden,bestaand,283
4.11787387933925,51.9404363463711,28,Weg,-46,Dintelweg,51.94043643,4.11787412,2017/12/19 09:54:49+00,G0599,Rotterdam,bestaand,283
4.21106551158667,51.9021112185346,29,Kunstwerk,-39.1,Harmsenbrug,51.90211131,4.21106518,2020/03/03 08:33:05+00,G0599,Rotterdam,bestaand,283
5.40307593826752,52.1749170233941,30,Weg,314.1,Geintunnel,52.17491635,5.40307564,2016/10/31 12:52:43+00,G0307,Amersfoort,bestaand,283
6.85571563125628,53.3226731634749,31,Weg,55.6,Netweg,53.32267219,6.85571587,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,283
4.07574624251963,51.9344600866236,32,Weg,1.3,Krabbeweg,51.93446025,4.0757468,2017/12/19 09:54:49+00,G0599,Rotterdam,bestaand,283
5.49867398888301,52.2258945838978,33,Weg,51.6,Rondel,52.22589378,5.49867344,2018/08/07 19:15:40+00,G0267,Nijkerk,bestaand,283
