PUIC,NAAM,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEHEERDER,X,Y,LATITUDE,LONGITUDE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,LEVENSCYCLUS_STATUS,REF_BVL_DRAAGCONSTRUCTIE_NAAM,REF_BVL_DRAAGCONSTRUCTIE_PUIC,PGO_GEBIED_NR,PCA,OBJECTID,OPC_GEBIED_NAAM,OPC_GEBIED_NR
28363c64-a58b-4937-bf69-b91622bd68fa,33/15,088,,88,088__,Hilversum - Baarn,Asd-Zp,Amsterdam Centraal - Zutphen ,33.520846,"33,520846",-5.091285,"-5,091285",Eemland,BVL,Randstad Noord,RN,ProRail,145668.185,469178.912,52.21062961,5.25067207,283,0,Onbekend,,78d97f4d-1aca-4d8d-8d07-f76da37e71d2,200,ASSET Rail,11,Amersfoort,12
f5204b15-57b8-4284-bf15-f3da1cd704b7,2/4,023,,23,023__,Apeldoorn - Deventer,Apd-Dv,Apeldoorn - Deventer ,2.115658,"2,115658",-4.82736,"-4,827360",Veluwe,BVL,Noord-Oost,NO,ProRail,196740.638,469634.011,52.21321794,5.99794208,283,0,Onbekend,,d233088c-c746-4b34-90f4-be13e7c5a61d,430,Strukton Rail,12,IJsselstreek,31
89a6b0ce-7ca8-4abe-bcde-9740b1b6bcc3,18/27,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,18.679783,"18,679783",-4.905371,"-4,905371",Limburg,BVL,Zuid,Z,ProRail,177436.177,308159.698,50.76294219,5.70517536,283,0,Onbekend,,8ab5d4eb-7ebc-463f-8364-1c6c6045d465,340,Strukton Rail,13,Maastricht,26
8f70cfe0-2ddd-4df3-84ad-80e0283bac7a,27/03,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,27.075286,"27,075286",4.783393,"4,783393",Veluwe,BVL,Noord-Oost,NO,ProRail,232887.211,481682.613,52.31756934,6.52952955,283,0,Onbekend,,a015acd5-8416-46c0-960a-ba40cab900ae,430,Strukton Rail,14,IJsselstreek,31
b459242e-946b-4faf-850c-764d1bc8b02d,27/04,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,27.075312,"27,075312",-4.99527,"-4,995270",Veluwe,BVL,Noord-Oost,NO,ProRail,232880.093,481689.318,52.3176306,6.52942672,283,0,Onbekend,,a015acd5-8416-46c0-960a-ba40cab900ae,430,Strukton Rail,15,IJsselstreek,31
ebe9ec5b-2116-4b49-a131-80ebed0dca70,165/13,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,165.324046,"165,324046",4.045033,"4,045033",Wadden,BVL,Noord-Oost,NO,ProRail,180720.942,578249.875,53.19029382,5.77201646,283,0,Onbekend,,dbc27a03-d48b-404a-9f36-7c0e52af5caa,420,Strukton Rail,16,Friesland,36
cc4bf187-0e15-42a4-922a-62c466e633f3,3/5,309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,3.162971,"3,162971",-2.921237,"-2,921237",Limburg,BVL,Zuid,Z,ProRail,202118.774,321685.311,50.88302134,6.05672908,283,0,Onbekend,,49696c58-1074-413b-8cb9-68cc4460fa43,340,Strukton Rail,17,Maastricht,26
650205f8-e1d6-400a-a31f-c6b846452a9e,82/08,059,,59,059__,Weert - Roermond,Bdl-Rm,Budel - Roermond ,82.189668,"82,189668",-4.896952,"-4,896952",Limburg,BVL,Zuid,Z,ProRail,194782.482,359970.782,51.22770407,5.95672856,283,0,Onbekend,,81276eea-1197-43cf-a79e-acd3766cf798,340,Strukton Rail,18,Roermond,25
6cedfeed-c308-49c7-89db-11ffc2195814,40/3,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,40.063987,"40,063987",-4.61691,"-4,616910",Drenthe,BVL,Noord-Oost,NO,ProRail,238751.589,507886.009,52.55216525,6.62207476,283,0,Onbekend,,466d0c51-a288-485c-933f-53ce5741fba0,440,ASSET Rail,19,Overijssel,34
a5fcb5ff-f3ed-4a99-a592-85e6c291be7a,40/4,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,40.063984,"40,063984",5.083546,"5,083546",Drenthe,BVL,Noord-Oost,NO,ProRail,238761.222,507884.867,52.55215351,6.62221648,283,0,Onbekend,,466d0c51-a288-485c-933f-53ce5741fba0,440,ASSET Rail,20,Overijssel,34
28dd0afe-7c39-4c84-9e99-8dcfd5793179,4337,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,36.376506,"36,376506",92.660761,"92,660761",Zee-Zevenaar,BVL,Randstad Zuid,RZ,ProRail,99537.297,428181.693,51.83946254,4.58242517,283,0,Onbekend,,e31ed741-d0bc-467e-9daf-664f1eb4fe4d,130,VolkerRail,21,Europoort,4
1d2648a0-6a70-42d6-8421-fdf537b96dec,62/28,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,62.80161,"62,801610",4.779628,"4,779628",Gelre,BVL,Noord-Oost,NO,ProRail,184867.775,426576.978,51.82699576,5.82046628,283,0,Onbekend,,ed64d8ee-1c93-4b31-a906-094581523008,400,ASSET Rail,22,Maas en Waal,28
66db1179-c7f5-49e2-87b5-c206bebdcb57,30/30,070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,30.88032,"30,880320",-5.274324,"-5,274324",Limburg,BVL,Zuid,Z,ProRail,181028.077,321400.769,50.8818108,5.75702948,283,0,Onbekend,,228c97a9-da10-4ca4-b2cb-b5e15c044fa6,340,Strukton Rail,23,Maastricht,26
0949112b-5237-4750-b46b-f636e69a4e97,30/29,070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,30.88023,"30,880230",4.21109,"4,211090",Limburg,BVL,Zuid,Z,ProRail,181030.812,321409.852,50.88189232,5.757069,283,0,Onbekend,,228c97a9-da10-4ca4-b2cb-b5e15c044fa6,340,Strukton Rail,24,Maastricht,26
c83aa725-5269-4dac-b9e8-5fb1d7a1c631,5/13,050,,50,050__,Amsterdam Muiderpoort - Diemen,Asd-Zp,Amsterdam Centraal - Zutphen ,5.413692,"5,413692",-4.954912,"-4,954912",Amstelsepoort,BVL,Randstad Noord,RN,ProRail,125324.278,484941.187,52.35157366,4.95164446,283,0,Onbekend,,e3650be4-6568-4dea-aa28-b6c90a34a3a4,230,Strukton Rail,25,Weesp,11
819b650f-a21a-4d36-bc7a-517deb90ff43,5/14,050,,50,050__,Amsterdam Muiderpoort - Diemen,Asd-Zp,Amsterdam Centraal - Zutphen ,5.413738,"5,413738",4.316646,"4,316646",Amstelsepoort,BVL,Randstad Noord,RN,ProRail,125318.996,484933.567,52.35150489,4.95156761,283,0,Onbekend,,e3650be4-6568-4dea-aa28-b6c90a34a3a4,230,Strukton Rail,26,Weesp,11
4f7431f3-1167-4a5a-a429-315d21bfa810,77,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,42.847742,"42,847742",24.143973,"24,143973",Veluwe,BVL,Noord-Oost,NO,ProRail,208514.91,474515.486,52.25607095,6.1709784,283,0,Onbekend,,f9a6604a-bb16-474a-accf-7d1505551008,430,Strukton Rail,27,IJsselstreek,31
c4be4b05-a1d4-4fe3-b89c-f1515702f3ca,76A,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,42.847517,"42,847517",6.001071,"6,001071",Veluwe,BVL,Noord-Oost,NO,ProRail,208521.265,474498.491,52.2559176,6.17106878,283,0,Onbekend,,f9a6604a-bb16-474a-accf-7d1505551008,430,Strukton Rail,28,IJsselstreek,31
c935a1e1-22df-4e83-9286-c7dd77a37b6d,0/23,041,,41,041__,Arnhem - Elst,Ah-Vl,Arnhem - Venlo ,0.686884,"0,686884",5.081646,"5,081646",Gelre,BVL,Noord-Oost,NO,ProRail,188132.87,444310.883,51.98620398,5.86953693,283,0,Onbekend,,240ede69-e5a4-4b9c-8e97-21797d2af689,400,ASSET Rail,29,Maas en Waal,28
2761c622-3df4-4909-aee1-cbe8e43512f1,0/24,041,,41,041__,Arnhem - Elst,Ah-Vl,Arnhem - Venlo ,0.686816,"0,686816",-4.687178,"-4,687178",Gelre,BVL,Noord-Oost,NO,ProRail,188136.499,444301.813,51.98612225,5.86958888,283,0,Onbekend,,240ede69-e5a4-4b9c-8e97-21797d2af689,400,ASSET Rail,30,Maas en Waal,28
f2e5e4dd-0643-4743-a4da-acf6344cd388,2/1,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,2.038949,"2,038949",4.81158,"4,811580",Rijn en Gouwe,BVL,Randstad Zuid,RZ,ProRail,103647.444,447210.403,52.01087946,4.63921696,283,0,Onbekend,,aa9fd7d4-842e-4221-9748-ca280e1535c9,100,BAM Rail,31,Rijn en Gouwe,81
e632fd10-08e1-4d5c-8da8-6cbb822d79da,8/22,064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,8.673329,"8,673329",-4.439578,"-4,439578",Limburg,BVL,Zuid,Z,ProRail,188854.569,327926.717,50.94006037,5.86884301,283,0,Onbekend,,c8bd0d89-4c74-4813-8b8d-0a4802b2ed5e,340,Strukton Rail,32,Maastricht,26
8abd8234-b1da-4551-b344-accefabc163e,8/23,064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,8.673437,"8,673437",4.982394,"4,982394",Limburg,BVL,Zuid,Z,ProRail,188852.243,327917.586,50.93997843,5.86880907,283,0,Onbekend,,c8bd0d89-4c74-4813-8b8d-0a4802b2ed5e,340,Strukton Rail,33,Maastricht,26
04b2b504-770b-4bdd-a15e-ecc11ee4f03c,159/28,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,159.849293,"159,849293",-6.789197,"-6,789197",Wadden,BVL,Noord-Oost,NO,ProRail,182344.664,573004.496,53.143081,5.79586293,283,0,Onbekend,,c7a4ae66-f640-47e8-86ee-d92fe979df96,420,Strukton Rail,34,Friesland,36
d9966944-900f-4af9-8108-4d8abbafcb86,205,618,a,618,618_a,Eindhoven,Ehv-Wt,Eindhoven - Weert ,1.728414,"1,728414",5.015894,"5,015894",De Peel,BVL,Zuid,Z,ProRail,163136.145,383978.185,51.44483679,5.5042317,283,0,Onbekend,,1900204c-3ce8-430c-8c50-600514f5d069,300,ASSET Rail,35,Eindhoven,24
8ed2c0b8-7edf-4b77-b04b-2dcca9535971,70/1,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,70.048303,"70,048303",15.38066,"15,380660",Veluwe,BVL,Noord-Oost,NO,ProRail,189624.603,491522.427,52.41043005,5.89607607,283,0,Onbekend,,08dea183-6a20-46b7-8596-f0bc7bb9e45d,430,Strukton Rail,36,Gelderland,33
b8fad3ae-81b8-44ec-b7bc-90a2e319c41a,101/3,038,,38,038__,Velperbroek Aansl. - Zevenaar,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,101.113488,"101,113488",4.647658,"4,647658",Gelre,BVL,Noord-Oost,NO,ProRail,197973.853,439721.835,51.94428389,6.01221577,283,0,Onbekend,,d8aece6e-7d87-4567-9071-fa96cda84e83,400,ASSET Rail,37,Achterhoek,30
9d0438f4-14e7-4ab0-8674-89e59516aaf0,36/15,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,36.495319,"36,495319",-5.148523,"-5,148523",Drenthe,BVL,Noord-Oost,NO,ProRail,237558.266,504710.364,52.52381217,6.60369671,283,0,Onbekend,,1d73f058-a73a-4a0f-947f-37b949b235e1,440,ASSET Rail,38,Overijssel,34
596a7dc3-6c1b-456c-9d3c-eebb3b4d6b55,116/13,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,116.451142,"116,451142",5.280648,"5,280648",Wadden,BVL,Noord-Oost,NO,ProRail,202789.026,535119.163,52.80122484,6.095817,283,0,Onbekend,,b8d7b66a-cf72-427d-99d4-c2f33c66cc17,420,Strukton Rail,39,Friesland,36
9c7086fa-fd01-4c58-965f-062baf7657be,7/28,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,7.932655,"7,932655",-4.75451,"-4,754510",Veluwe,BVL,Noord-Oost,NO,ProRail,215600.228,474154.87,52.2520957,6.27467301,283,0,Onbekend,,9b40f826-26a3-41ec-9431-157b9691b761,430,Strukton Rail,40,IJsselstreek,31
ded13760-c09a-4084-b38a-0cfab61b7329,64/14,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,64.460198,"64,460198",5.422666,"5,422666",Zeeland,BVL,Zuid,Z,ProRail,35788.826,391694.839,51.50163734,3.67019623,283,0,Onbekend,,45fdc1a7-44ec-442e-9cba-1215b2b443a8,310,Strukton Rail,41,Goes,18
56afffcf-a1db-4bc7-966b-ddd3cdbb16c2,5/1,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,5.052381,"5,052381",4.585509,"4,585509",Den Haag,BVL,Randstad Zuid,RZ,ProRail,100863.059,448377.205,52.02110126,4.59847957,283,0,Onbekend,,3e61f1fa-5451-4204-b1b9-efb97ab00f30,110,VolkerRail,42,Den Haag,2
3dcc98b7-eb51-4cb4-94c1-2c9c0e4a8ffc,11/19,117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,11.626327,"11,626327",-5.064936,"-5,064936",Neerlands Midden,BVL,Randstad Noord,RN,ProRail,141406.543,445562.671,51.9982788,5.18926229,283,0,Onbekend,,3c3d6e8f-5cb0-4ccf-b0d4-41f0fa8f5206,250,ASSET Rail,43,Driebergen,15
610b6437-9b3e-485d-b5f9-bb9bdb08c2b7,,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,151.785774,"151,785774",-9.937085,"-9,937085",Amstelsepoort,BVL,Randstad Noord,RN,ProRail,122902.129,481996.339,52.3249711,4.91637602,283,0,Onbekend,,abf9d366-592c-4810-b269-180ff1ff1903,230,Strukton Rail,44,Duivendrecht,10
ae4d2da6-b020-42ce-af66-61ae43b796b9,17/26,120,a,120,120_a,Lage Zwaluwe - Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,17.876217,"17,876217",-4.930599,"-4,930599",Zeeland,BVL,Zuid,Z,ProRail,94125.647,398650.767,51.57348563,4.50907742,283,0,Onbekend,,1e0beb70-6cf4-410c-8e2e-40f68bd9991f,310,Strukton Rail,45,Roosendaal,19
9d2158a4-5f2a-4c76-a357-ce2220d65ab4,82,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,42.733674,"42,733674",24.759878,"24,759878",Veluwe,BVL,Noord-Oost,NO,ProRail,208620.549,474556.421,52.25642856,6.17253193,283,0,Onbekend,,27684d54-e82d-4cdc-b370-186559572ebd,430,Strukton Rail,46,IJsselstreek,31
11b4e955-1c81-48dd-828f-4d7a4c4494a0,80,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,42.733903,"42,733903",-11.585318,"-11,585318",Veluwe,BVL,Noord-Oost,NO,ProRail,208633.747,474522.556,52.25612292,6.17271984,283,0,Onbekend,,27684d54-e82d-4cdc-b370-186559572ebd,430,Strukton Rail,47,IJsselstreek,31
83824457-36c5-45e6-a315-9f4212f40b03,81,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,42.733604,"42,733604",15.218071,"15,218071",Veluwe,BVL,Noord-Oost,NO,ProRail,208624.134,474547.578,52.25634873,6.17258303,283,0,Onbekend,,27684d54-e82d-4cdc-b370-186559572ebd,430,Strukton Rail,48,IJsselstreek,31
9316107a-7825-4f02-8ceb-da4366fbbb7b,40/20,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,40.601128,"40,601128",4.566564,"4,566564",Neerlands Midden,BVL,Randstad Noord,RN,ProRail,140351.893,452709.977,52.06249212,5.17359925,283,0,Onbekend,,fbb3b0c4-386e-4ebb-be03-3a2e3ee229fa,250,ASSET Rail,49,Driebergen,15
83bf16f0-d061-43b2-b3c8-62388ee16eb4,40/19,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,40.601331,"40,601331",-4.777033,"-4,777033",Neerlands Midden,BVL,Randstad Noord,RN,ProRail,140352.299,452719.314,52.06257605,5.17360477,283,0,Onbekend,,fbb3b0c4-386e-4ebb-be03-3a2e3ee229fa,250,ASSET Rail,50,Driebergen,15
faf9e2ad-9d60-4efb-909a-25668ce0fc20,12/4,025,,25,025__,Almelo - Hengelo,Aml-Hgl,Almelo - Hengelo ,12.111089,"12,111089",-4.653503,"-4,653503",Twente,BVL,Noord-Oost,NO,ProRail,248963.675,478112.496,52.28297685,6.76425959,283,0,Onbekend,,2d106129-8f87-453a-b81d-fa4c6aef866c,410,VolkerRail,51,Twente,32
cc20d45d-63d7-4f93-bc34-c7f9f84774c8,12/3,025,,25,025__,Almelo - Hengelo,Aml-Hgl,Almelo - Hengelo ,12.111025,"12,111025",5.140452,"5,140452",Twente,BVL,Noord-Oost,NO,ProRail,248955.346,478107.343,52.28293197,6.76413613,283,0,Onbekend,,2d106129-8f87-453a-b81d-fa4c6aef866c,410,VolkerRail,52,Twente,32
125262ee-d58c-40c1-be33-4c1446987bb2,76/21,036,,36,036__,Ede=Wageningen - Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,76.62294,"76,622940",-4.680986,"-4,680986",Veluwe,BVL,Noord-Oost,NO,ProRail,175745.854,448521.58,52.0246512,5.6894705,283,0,Onbekend,,c16f9a4e-96c7-4400-866e-46c490ad2f32,430,Strukton Rail,53,Gelderse Vallei,29
606c0aaa-50f4-4e89-afe8-f0eaedc9e05e,02/28,082,,82,082__,Haarlem - Santpoort Noord,Hlm-Utg,Haarlem - Uitgeest ,2.890867,"2,890867",5.387409,"5,387409",Hollands Noorderkwartier,BVL,Randstad Noord,RN,ProRail,103412.118,491293.481,52.40704069,4.62907988,283,0,Onbekend,,df5e9046-4d39-44ef-96f1-48ccefbdc674,210,VolkerRail,54,Alkmaar,7
15c1ec44-ae7c-40b6-8c09-c07abe542cea,106,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,80.894402,"80,894402",-53.588641,"-53,588641",Amsterdam,BVL,Randstad Noord,RN,ProRail,121967.075,488003.735,52.37890619,4.90207072,283,0,Onbekend,,9d91206a-12b9-49ad-baaa-fe4cca18b212,220,VolkerRail,55,Amsterdam,9
9692a95a-5de1-4fbd-8167-cb75ac5f8c19,158/1,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,158.000965,"158,000965",5.614087,"5,614087",Wadden,BVL,Noord-Oost,NO,ProRail,182899.596,571225.422,53.12706639,5.80400216,283,0,Onbekend,,09ad2cb5-dbd6-4cf0-a7bc-c7a6b2d37c5e,420,Strukton Rail,56,Friesland,36
1b6272b6-999a-477e-8174-855cdfec01c5,75/27,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,75.918115,"75,918115",4.817688,"4,817688",Veluwe,BVL,Noord-Oost,NO,ProRail,194422.422,494884.558,52.44032181,5.96698124,283,0,Onbekend,,5c68a8a9-5b10-4576-bbfe-659646902eaa,430,Strukton Rail,57,Gelderland,33
d6ae36f6-c003-4b41-8858-9450f2c08b7f,6/98,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",6.692248,"6,692248",28.544242,"28,544242",Zee-Zevenaar,BVL,Randstad Zuid,RZ,ProRail,90224.499,431794.774,51.87093095,4.44663183,283,0,Onbekend,,1696b9a1-be72-405e-a706-cc01105fbb49,130,VolkerRail,58,Europoort,4
eb004d5d-ecd1-445f-8188-3aacbe052421,24/5,070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,24.150268,"24,150268",4.452543,"4,452543",Limburg,BVL,Zuid,Z,ProRail,187173.384,319236.665,50.86204605,5.84415371,283,0,Onbekend,,9c10adb2-7014-4296-b453-78f3d2df7d6e,340,Strukton Rail,59,Maastricht,26
d0436528-54be-4a68-b312-e3e8ed962774,67/21,108,,108,108__,De Haar Aansl. - Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,67.727682,"67,727682",-5.081953,"-5,081953",Veluwe,BVL,Noord-Oost,NO,ProRail,167205.951,451032.572,52.04747422,5.56513425,283,0,Onbekend,,abebb0a1-da37-44de-8f72-5f01b1acb433,430,Strukton Rail,60,Gelderse Vallei,29
df28010c-5af4-4dfa-b0fe-ea631fe86863,156/28,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,156.905412,"156,905412",-4.307472,"-4,307472",Wadden,BVL,Noord-Oost,NO,ProRail,183211.288,570165.393,53.11752506,5.80856583,283,0,Onbekend,,603d3ac0-334a-4fdf-87b6-c5ae10725987,420,Strukton Rail,61,Friesland,36
d93941b9-633e-4be1-8a7e-a1da2b5cd9c2,126,536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,62.081847,"62,081847",-8.0782,"-8,078200",Den Haag,BVL,Randstad Zuid,RZ,ProRail,81300.185,453328.128,52.06334018,4.31244223,283,0,Onbekend,,785c5cea-d7b7-4922-9dcc-db84e1ead1ab,110,VolkerRail,62,Den Haag,2
81286df5-414e-46d7-8aae-0f818cf1202a,2/8,041,,41,041__,Arnhem - Elst,Ah-Vl,Arnhem - Venlo ,2.222749,"2,222749",-4.828621,"-4,828621",Gelre,BVL,Noord-Oost,NO,ProRail,187325.421,443067.438,51.97507555,5.85766553,283,0,Onbekend,,caac69b6-926d-47eb-a4d5-72a1e35cd2ed,400,ASSET Rail,63,Maas en Waal,28
