Nummer;Totaal van;Jaar;Maand;Nationaliteit;Aantal Inbewaringstelling na ID-onderzoek
1;Jaar;2019;*Alle*;*Alle*;2070
2;Jaar, Maand;2019;01;*Alle*;150
2;Jaar, Maand;2019;02;*Alle*;160
2;Jaar, Maand;2019;03;*Alle*;220
2;Jaar, Maand;2019;04;*Alle*;160
2;Jaar, Maand;2019;05;*Alle*;190
2;Jaar, Maand;2019;06;*Alle*;170
2;Jaar, Maand;2019;07;*Alle*;190
2;Jaar, Maand;2019;08;*Alle*;170
2;Jaar, Maand;2019;09;*Alle*;150
2;Jaar, Maand;2019;10;*Alle*;180
2;Jaar, Maand;2019;11;*Alle*;180
2;Jaar, Maand;2019;12;*Alle*;150
3;Jaar, Nationaliteit;2019;*Alle*;Afghaanse;60
3;Jaar, Nationaliteit;2019;*Alle*;Albanese;200
3;Jaar, Nationaliteit;2019;*Alle*;Algerijnse;270
3;Jaar, Nationaliteit;2019;*Alle*;Angolese;10
3;Jaar, Nationaliteit;2019;*Alle*;Belarussische;10
3;Jaar, Nationaliteit;2019;*Alle*;Braziliaanse;20
3;Jaar, Nationaliteit;2019;*Alle*;Bulgaarse;10
3;Jaar, Nationaliteit;2019;*Alle*;Burger van Bosnië-Herzegovina;10
3;Jaar, Nationaliteit;2019;*Alle*;Burger van de Bondsrepubliek Duitsland;10
3;Jaar, Nationaliteit;2019;*Alle*;Burger van Democratische Republiek Congo;10
3;Jaar, Nationaliteit;2019;*Alle*;Burundese;10
3;Jaar, Nationaliteit;2019;*Alle*;Chileense;10
3;Jaar, Nationaliteit;2019;*Alle*;Chinese;10
3;Jaar, Nationaliteit;2019;*Alle*;Colombiaanse;10
3;Jaar, Nationaliteit;2019;*Alle*;Cubaanse;10
3;Jaar, Nationaliteit;2019;*Alle*;Egyptische;20
3;Jaar, Nationaliteit;2019;*Alle*;Eritrese;50
3;Jaar, Nationaliteit;2019;*Alle*;Ethiopische;20
3;Jaar, Nationaliteit;2019;*Alle*;Gambiaanse;30
3;Jaar, Nationaliteit;2019;*Alle*;Georgische;50
3;Jaar, Nationaliteit;2019;*Alle*;Ghanese;30
3;Jaar, Nationaliteit;2019;*Alle*;Guinese;30
3;Jaar, Nationaliteit;2019;*Alle*;Hongaarse;10
3;Jaar, Nationaliteit;2019;*Alle*;Indiase;20
3;Jaar, Nationaliteit;2019;*Alle*;Iraakse;40
3;Jaar, Nationaliteit;2019;*Alle*;Iraanse;20
3;Jaar, Nationaliteit;2019;*Alle*;Letse;10
3;Jaar, Nationaliteit;2019;*Alle*;Libanese;10
3;Jaar, Nationaliteit;2019;*Alle*;Libische;60
3;Jaar, Nationaliteit;2019;*Alle*;Litouwse;10
3;Jaar, Nationaliteit;2019;*Alle*;Marokkaanse;390
3;Jaar, Nationaliteit;2019;*Alle*;Mongolische;10
3;Jaar, Nationaliteit;2019;*Alle*;Nigeriaanse;70
3;Jaar, Nationaliteit;2019;*Alle*;Oekraïense;20
3;Jaar, Nationaliteit;2019;*Alle*;Onbekend;30
3;Jaar, Nationaliteit;2019;*Alle*;Pakistaanse;10
3;Jaar, Nationaliteit;2019;*Alle*;Palestijnse;10
3;Jaar, Nationaliteit;2019;*Alle*;Poolse;90
3;Jaar, Nationaliteit;2019;*Alle*;Roemeense;20
3;Jaar, Nationaliteit;2019;*Alle*;Russische;10
3;Jaar, Nationaliteit;2019;*Alle*;Senegalese;10
3;Jaar, Nationaliteit;2019;*Alle*;Servische;10
3;Jaar, Nationaliteit;2019;*Alle*;Sierra Leoonse;10
3;Jaar, Nationaliteit;2019;*Alle*;Soedanese;40
3;Jaar, Nationaliteit;2019;*Alle*;Somalische;10
3;Jaar, Nationaliteit;2019;*Alle*;Spaanse;10
3;Jaar, Nationaliteit;2019;*Alle*;Sri Lankaanse;10
3;Jaar, Nationaliteit;2019;*Alle*;Surinaamse;30
3;Jaar, Nationaliteit;2019;*Alle*;Syrische;30
3;Jaar, Nationaliteit;2019;*Alle*;Tunesische;50
3;Jaar, Nationaliteit;2019;*Alle*;Turkse;40
3;Jaar, Nationaliteit;2019;*Alle*;Vietnamese;20
4;Jaar, Maand, Nationaliteit;2019;01;Albanese;30
4;Jaar, Maand, Nationaliteit;2019;01;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2019;01;Libische;10
4;Jaar, Maand, Nationaliteit;2019;01;Marokkaanse;30
4;Jaar, Maand, Nationaliteit;2019;01;Poolse;10
4;Jaar, Maand, Nationaliteit;2019;02;Afghaanse;10
4;Jaar, Maand, Nationaliteit;2019;02;Albanese;20
4;Jaar, Maand, Nationaliteit;2019;02;Algerijnse;20
4;Jaar, Maand, Nationaliteit;2019;02;Georgische;10
4;Jaar, Maand, Nationaliteit;2019;02;Libische;10
4;Jaar, Maand, Nationaliteit;2019;02;Marokkaanse;40
4;Jaar, Maand, Nationaliteit;2019;03;Afghaanse;10
4;Jaar, Maand, Nationaliteit;2019;03;Albanese;30
4;Jaar, Maand, Nationaliteit;2019;03;Algerijnse;30
4;Jaar, Maand, Nationaliteit;2019;03;Eritrese;10
