id;bestandsnaam;data_formaat
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/99509336ca66be3548e6206e0f720aa4;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/8a7fcb742a762fbb5000c2153dc362b4;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/f2f5f80bf3ce6ef3b919eff50b898802;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/acde7782020f155fdc59a57a5584f9b1;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/79717fed5589d06a6678aef3944e5a68;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/f5bd0f3318521e130c04f4dc73ed0451;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/9202a91224905fc0b61dcd92c4773a9d;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/69815a4ca9557ed5c9dcd46dec0038b2;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/88e3f0e7600f99f475c891d2b89fe949;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/85c6c4702153f8367b161ff7aebb367d;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/44711621d1e3efce27a91e6053383daf;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/694385ff5344dbe148d42078f2feee4e;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/8e611311042b35dc972f7f49fcba2e45;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/717cb8c698fd4461e72b7eac163a738b;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/c0a3c4c8c2ccce765c22ac9b12d157c0;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/e9673faddd29a22b0af0572a5eb0d681;Straatnamenkaart DGN;
https://data.eindhoven.nl/api/v2/catalog/datasets/stadskaart-eindhoven-pdf/files/14f13ea0b50e0cd553955870514ceb63;Straatnamenkaart DGN;
