jaar;versie;status;databron;datum_data_gedownload;type_uitstoot;transitiepad;hoofdcategorie;klimaatmonitor_categorie;emissieregistratie_doelgroep;emissieregistratie_subdoelgroep;emissieregistratie_emissieoorzaak;tno_mobiliteit_categorie;stof;portefeuille;label;toelichting_label;kton_co2_emissies
2017;1;definitief;Klimaatmonitor;;gasverbruik;gebouwde omgeving;woningen;Woningen, temperatuurgecorrigeerd (sjv gas, tier 3);;;;;Koolstofdioxide;Bouwen en wonen;aardgasverbruik woningen;CV-ketels, gaskooktoestel, warm water;648,152
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;woningen;Woningen (elektr. tier 3);;;;;Koolstofdioxide;Bouwen en wonen;elektriciteitsverbruik woningen;verlichting, apparaten;396,533
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Energiegebruik Consumenten;SBI: Huishoudens, verbrandingsemissies (gasslip);;Methaan;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;12,2642
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Energiegebruik Consumenten;Vuurhaarden consumenten, hoofdverwarming woningen;;Distikstofoxide;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,28616046
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Energiegebruik Consumenten;Vuurhaarden consumenten, hoofdverwarming woningen;;Methaan;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;1,36448
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Energiegebruik Consumenten;Vuurhaarden consumenten, koken;;Distikstofoxide;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,0070301776
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Energiegebruik Consumenten;Vuurhaarden consumenten, koken;;Methaan;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,03352375
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Energiegebruik Consumenten;Vuurhaarden consumenten, warm water voorziening;;Distikstofoxide;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,058304594
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Energiegebruik Consumenten;Vuurhaarden consumenten, warm water voorziening;;Methaan;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,27803
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Huishoudelijk afvalwater;Emissies septic tanks;;Methaan;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,22545675
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Productgebruik Consumenten;Afsteken vuurwerk;;Distikstofoxide;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,58353168
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Productgebruik Consumenten;Afsteken vuurwerk;;Methaan;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,02087185
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Productgebruik Consumenten;Branden van kaarsen;;Methaan;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,0150214
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Productgebruik Consumenten;Houtskoolverbruik door consumenten: barbecuen;;Distikstofoxide;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,0040381682
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Productgebruik Consumenten;Houtskoolverbruik door consumenten: barbecuen;;Methaan;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,06775475
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Productgebruik Consumenten;Oplosmiddel- en ander productgebruik: spuitbussen, drijfgas/oplosmiddel, consumenten;;Distikstofoxide;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;3,0292296
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Productgebruik Consumenten;Vuurhaarden consumenten, sfeerverwarming woning;;Distikstofoxide;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,122049178
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;woningen;;Consumenten;Productgebruik Consumenten;Vuurhaarden consumenten, sfeerverwarming woning;;Methaan;Bouwen en wonen;uitstoot overige broeikasgassen in woningen;methaan- en lachgasuitstoot uit woningen;0,7679275
2017;1;definitief;Vattenfall;;warmteverbruik;gebouwde omgeving;woningen;;;;;;Koolstofdioxide;Bouwen en wonen;warmteverbruik woningen;CV-ketels, gaskooktoestel, warm water;27,2085962391327
2017;1;definitief;Klimaatmonitor;;gasverbruik;gebouwde omgeving;publieke dienstverlening;Overige dienstverlening, SBI S (gas tier 3);;;;;Koolstofdioxide;Duurzaamheid;aardgasverbruik overige dienstverlening;kerken, hobbyclubs, wellness, etc.;15,773
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;publieke dienstverlening;Overige dienstverlening, SBI S (elektr. tier 3);;;;;Koolstofdioxide;Duurzaamheid;elektriciteitsverbruik overige dienstverlening;kerken, hobbyclubs, wellness, etc.;19,022
2017;1;definitief;Emissieregistratie;;AEB;haven en industrie;afvalverwijdering;;Afvalverwijdering;AVI's;SBI 38.2 (per bedrijf): Afvalinzameling/beh, AVI's;;Koolstofdioxide;Duurzaamheid;overige uitstoot door afvalverbranding;uitstoot door afvalverbranding (excl. warmteopwek);552,56763529636
2017;1;definitief;Klimaatmonitor;;gasverbruik;haven en industrie;industrie;Industrie (gas, tier 3);;;;;Koolstofdioxide;Economische zaken;aardgasverbruik industrie;industrie;234,684
2017;1;definitief;Klimaatmonitor;;gasverbruik;haven en industrie;industrie;"Winning en distr. van water; afval- en afvalwaterbeheer en sanering (SBI E, gas)";;;;;Koolstofdioxide;Economische zaken;aardgasverbruik industrie;industrie;7,918
2017;1;definitief;Klimaatmonitor;;gasverbruik;haven en industrie;industrie;Winning van Delfstoffen, SBI B (gas tier 3);;;;;Koolstofdioxide;Economische zaken;aardgasverbruik industrie;industrie;3,471
2017;1;definitief;Klimaatmonitor;;gasverbruik;gebouwde omgeving;commerciële dienstverlening;Administratieve en ondersteunende dienstverlening, SBI N (gas tier 3);;;;;Koolstofdioxide;Economische zaken;aardgasverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;6,161
2017;1;definitief;Klimaatmonitor;;gasverbruik;gebouwde omgeving;commerciële dienstverlening;Exploitatie van en handel in onroerend goed, SBI L (gas tier 3);;;;;Koolstofdioxide;Economische zaken;aardgasverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;29,304
2017;1;definitief;Klimaatmonitor;;gasverbruik;gebouwde omgeving;commerciële dienstverlening;Financiële activiteiten en verzekeringen, SBI K (gas tier 3);;;;;Koolstofdioxide;Economische zaken;aardgasverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;24,152
2017;1;definitief;Klimaatmonitor;;gasverbruik;gebouwde omgeving;commerciële dienstverlening;Groot- en detailhandel, reparatie van auto's , SBI G (gas tier 3);;;;;Koolstofdioxide;Economische zaken;aardgasverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;52,571
2017;1;definitief;Klimaatmonitor;;gasverbruik;gebouwde omgeving;commerciële dienstverlening;Informatie en communicatie, SBI J (gas tier 3);;;;;Koolstofdioxide;Economische zaken;aardgasverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;13,658
2017;1;definitief;Klimaatmonitor;;gasverbruik;gebouwde omgeving;commerciële dienstverlening;Landbouw, bosbouw en visserij, SBI  A (gas tier 3);;;;;Koolstofdioxide;Economische zaken;aardgasverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;2,137
2017;1;definitief;Klimaatmonitor;;gasverbruik;gebouwde omgeving;commerciële dienstverlening;Logies-, maaltijd- en drankverstrekking (Horeca), SBI I (gas tier 3);;;;;Koolstofdioxide;Economische zaken;aardgasverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;84,68
2017;1;definitief;Klimaatmonitor;;gasverbruik;gebouwde omgeving;commerciële dienstverlening;Vrije beroepen en wetenschappelijke en technische activiteiten, SBI M (gas tier 3);;;;;Koolstofdioxide;Economische zaken;aardgasverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;20,67
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;industrie;Industrie (elektr., tier 3);;;;;Koolstofdioxide;Economische zaken;elektriciteitsverbruik industrie;industrie;129,245
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;industrie;Productie en distr. elektriciteit, gas, stoom en gekoelde lucht, SBI D (elektr. tier 3);;;;;Koolstofdioxide;Economische zaken;elektriciteitsverbruik industrie;industrie;35,199
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;industrie;"Winning en distr. van water; afval- en afvalwaterbeheer en sanering (SBI E, elektr.)";;;;;Koolstofdioxide;Economische zaken;elektriciteitsverbruik industrie;industrie;25,985
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;industrie;Winning van Delfstoffen, SBI B (elektr. tier 3);;;;;Koolstofdioxide;Economische zaken;elektriciteitsverbruik industrie;industrie;12,71
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;commerciële dienstverlening;Administratieve en ondersteunende dienstverlening., SBI N (elektr. tier 3);;;;;Koolstofdioxide;Economische zaken;elektriciteitsverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;34,59
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;commerciële dienstverlening;Exploitatie van en handel in onroerend goed, SBI L (elektr. tier 3);;;;;Koolstofdioxide;Economische zaken;elektriciteitsverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;73,879
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;commerciële dienstverlening;Financiële activiteiten en verzekeringen, SBI K (elektr. tier 3);;;;;Koolstofdioxide;Economische zaken;elektriciteitsverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;90,809
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;commerciële dienstverlening;Groot- en detailhandel, reparatie van auto's , SBI G (elektr. tier 3);;;;;Koolstofdioxide;Economische zaken;elektriciteitsverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;179,612
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;commerciële dienstverlening;Informatie en communicatie, SBI J (elektr. tier 3);;;;;Koolstofdioxide;Economische zaken;elektriciteitsverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;322,388
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;commerciële dienstverlening;Landbouw, bosbouw en visserij, SBI  A (elektr. tier 3);;;;;Koolstofdioxide;Economische zaken;elektriciteitsverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;7,105
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;commerciële dienstverlening;Logies-, maaltijd- en drankverstrekking (Horeca), SBI I (elektr. tier 3);;;;;Koolstofdioxide;Economische zaken;elektriciteitsverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;149,188
2017;1;definitief;Klimaatmonitor;;elektriciteit;elektriciteit;commerciële dienstverlening;Vrije beroepen en wetenschappelijke en technische activiteiten, SBI M (elektr. tier 3);;;;;Koolstofdioxide;Economische zaken;elektriciteitsverbruik overige commerciële dienstverlening;detailhandel, horeca, etc.;42,413
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);Handel, diensten, overheid;;Distikstofoxide;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;0,35799038
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);Handel, diensten, overheid;;Methaan;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;3,3816
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;haven en industrie;industrie;;Afvalverwijdering;Composteren;Groenafval compostering;;Methaan;Economische zaken;uitstoot overige broeikasgassen in industrie;oa methaan- en lachgasuitstoot in industrie;1,166795
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Landbouw;Landbouwhuisdieren - algemeen;Aanwending van dierlijke mest;;Distikstofoxide;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;2,0979796
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Handel, Diensten en Overheid (HDO);Productgebruik Handel, Diensten en Overheid (HDO);Oplosmiddel- en ander productgebruik: anesthesie, narcosegas;;Distikstofoxide;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;0,69481978
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Landbouw;Energiegebruik Landbouw;Aardgasverbruik landbouw (WKK);;Distikstofoxide;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;0,00107052924
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Landbouw;Energiegebruik Landbouw;Aardgasverbruik landbouw (WKK);;Methaan;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;0,399855
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Landbouw;Energiegebruik Landbouw;Aardgasverbruik landbouw (niet WKK);;Distikstofoxide;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;1,3704275e-05
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Landbouw;Energiegebruik Landbouw;Aardgasverbruik landbouw (niet WKK);;Methaan;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;6,520925e-05
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Landbouw;Indirecte emissies broeikasgassen Landbouw;Emissies indirect t.g.v. N-uit- en afspoeling;;Distikstofoxide;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;1,088743
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Landbouw;Indirecte emissies broeikasgassen Landbouw;Emissies indirect t.g.v. atmosferische depositie door landbouwkundig bodemgebruik;;Distikstofoxide;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;0,373543
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Landbouw;Indirecte emissies broeikasgassen Landbouw;Emissies indirect t.g.v. atmosferische depositie door mestmanagement;;Distikstofoxide;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;0,31420226
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Landbouw;Indirecte emissies broeikasgassen Landbouw;Emissies t.g.v. gewasresten;;Distikstofoxide;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;0,035716492
2017;1;definitief;Emissieregistratie;;overige broeikasgassen;gebouwde omgeving;commerciële dienstverlening;;Landbouw;Kunstmest;Aanwending van kunstmest;;Distikstofoxide;Economische zaken;uitstoot overige broeikasgassen in gebouwde omgeving, commerciele dienstverlening;methaan- en lachgasuitstoot bij overige gebouwen;2,72218828
