FID,LATITUDE,LONGITUDE,BUURT,CATEGORIE,EIGENAAR,FOTO,GEBIED,HOOFDCATEGORIE,JAAR_VAN_AANLEG,TYPE,WIJK
Straatmeubilair.206780,52.1668567510891,5.39642337527172,Liendert-Noord,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Liendert

Straatmeubilair.206781,52.1661109667454,5.39826232812973,Liendert-Noord,Zitbank,Gemeente Amersfoort,,Midden,Banken,2009,,Liendert

Straatmeubilair.206782,52.1658298917789,5.39862669682562,Liendert-Noord,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Liendert

Straatmeubilair.206783,52.1339532627516,5.36919583033977,Zon en Schild,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,Bosgebied

Straatmeubilair.206784,52.1821159719318,5.37530528163857,De Ham,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland

Straatmeubilair.206785,52.1856461699734,5.39758543561133,Emiclaer,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206786,52.1855014454781,5.39769652905936,Emiclaer,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206561,52.1855297886006,5.39764338282376,Emiclaer,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206562,52.1855669945926,5.3975799004863,Emiclaer,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206563,52.1659678478648,5.39555819319337,Kruiskamp-Noord,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Kruiskamp

Straatmeubilair.206564,52.1657929803809,5.39552357649263,Kruiskamp-Noord,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Kruiskamp

Straatmeubilair.206565,52.1657031883604,5.39543325362849,Kruiskamp-Noord,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Kruiskamp

Straatmeubilair.206566,52.1549488962894,5.34208369095839,Birkhoven / Bokkeduinen,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,Bosgebied

Straatmeubilair.206567,52.1554019502389,5.33914233527995,Birkhoven / Bokkeduinen,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,City style,Bosgebied

Straatmeubilair.206568,52.1515171970592,5.34019365218488,Birkhoven / Bokkeduinen,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,BN,Bosgebied

Straatmeubilair.206569,52.1519212524598,5.33982526331873,Birkhoven / Bokkeduinen,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,BN,Bosgebied

Straatmeubilair.206570,52.1519461626182,5.34062144487556,Birkhoven / Bokkeduinen,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,BN,Bosgebied

Straatmeubilair.206571,52.1884823588735,5.38091003753898,Langenoord,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland

Straatmeubilair.206572,52.1885121503281,5.38085433243755,Langenoord,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland

Straatmeubilair.206573,52.1885203699656,5.38078147733382,Langenoord,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland

Straatmeubilair.206574,52.1875116857758,5.43202705064865,Dorpskern Hooglanderveen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hooglanderveen

Straatmeubilair.206575,52.184832376264,5.39766410732779,Emiclaer,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206576,52.1716129405021,5.40355452282702,Liendert-Noord,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Liendert

Straatmeubilair.206577,52.1473108685537,5.38252518076866,Juliana van Stolberg,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Zuid

Straatmeubilair.206578,52.1977034827638,5.38025246336801,Stadskwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206579,52.1968534728781,5.37872542917259,Stadskwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206580,52.1973970206268,5.3834606086499,Stadskwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206581,52.1970665083144,5.38360994402756,Stadskwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206582,52.19698819589,5.38356052915832,Stadskwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206583,52.1963064918137,5.38248496834076,Stadskwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206584,52.1648614383433,5.38645921351378,Sterrenbeeldenbuurt,Picknickset,Gemeente Amersfoort,,Midden,Banken,,,De Koppel

Straatmeubilair.206585,52.185780308009,5.3972989468523,Emiclaer,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206586,52.1946023351326,5.3738733420704,Hoge Hoven,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206587,52.1978028311352,5.37234577780526,Hoge Hoven,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206588,52.1979931500498,5.37222418087172,Hoge Hoven,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206589,52.1990313898084,5.37268230162077,Hoge Hoven,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206590,52.1990200650622,5.37190618023397,Hoge Hoven,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206591,52.1989571224838,5.37111968292773,Hoge Hoven,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206592,52.1987242823438,5.370659698863,Hoge Hoven,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206593,52.1833229618696,5.37753426405271,De Ham,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland

Straatmeubilair.206594,52.1809944277308,5.37949282932889,De Ham,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland

Straatmeubilair.206595,52.1810351197881,5.37955300184292,De Ham,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland

Straatmeubilair.206596,52.1859860836887,5.37914477917913,Langenoord,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland

Straatmeubilair.206597,52.185976217371,5.3791772432356,Langenoord,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland

Straatmeubilair.206598,52.1669478381062,5.40138396923367,Zangvogelbuurt,Picknickset,Gemeente Amersfoort,,Midden,Banken,,,Liendert

Straatmeubilair.206599,52.1669260941235,5.40163407770828,Zangvogelbuurt,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Liendert

Straatmeubilair.206600,52.1667822011558,5.40145727760816,Zangvogelbuurt,Picknickset,Gemeente Amersfoort,,Midden,Banken,,,Liendert

Straatmeubilair.206601,52.1668572482257,5.4013940997676,Zangvogelbuurt,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Liendert

Straatmeubilair.206602,52.1709157876355,5.40369264558799,Liendert-Noord,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Liendert

Straatmeubilair.206603,52.2032543454041,5.38586894932933,Kruidenbuurt,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206604,52.1522777225303,5.34810177100954,Birkhoven / Bokkeduinen,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,City style,Bosgebied

Straatmeubilair.206605,52.1655254649667,5.38679583097494,Sterrenbeeldenbuurt,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,De Koppel

Straatmeubilair.206606,52.1719278871687,5.37782752932507,Elly Takmastraat e.o.,Zitbank,Gemeente Amersfoort,,,Banken,2015,Capitole,Schothorst-Noord

Straatmeubilair.206607,52.1399026346472,5.37626558811369,Indische Buurt,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Zuid

Straatmeubilair.206608,52.1957903446645,5.36971914616181,Hoge Hoven,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206609,52.1958683022134,5.36958328486966,Hoge Hoven,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206610,52.1853900219667,5.38447586773883,Woudzoom e.o.,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206611,52.1853153261864,5.38455503855649,Woudzoom e.o.,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206612,52.1853528877819,5.38461049867515,Woudzoom e.o.,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206613,52.1854007022585,5.38458195254034,Woudzoom e.o.,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206614,52.1837584404616,5.38910158070165,Donken en zanden,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206615,52.1857085634587,5.39579565040711,Paddenstoelenbuurt,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206616,52.170932787151,5.40373321571087,Liendert-Noord,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Liendert

Straatmeubilair.206617,52.1697524223296,5.40623379377029,De Horsten,Picknickset,Gemeente Amersfoort,,Midden,Banken,,,Liendert

Straatmeubilair.206618,52.2035814745731,5.37344745021286,Waterkwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206619,52.2036398236146,5.37345016713945,Waterkwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206620,52.2029217761336,5.37319528051996,Waterkwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206621,52.2029863226952,5.37323813476255,Waterkwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206622,52.2024721635215,5.37235033774048,Waterkwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206623,52.2022841016961,5.37199688904979,Waterkwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206624,52.2018041229678,5.37104699805336,Waterkwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206625,52.2018249010538,5.37116358833876,Waterkwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206626,52.2017469226838,5.36997778922197,Waterkwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206627,52.2017465941455,5.37006494151704,Waterkwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206628,52.1487588887783,5.37378648984437,Regentesselaan e.o.,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Noord

Straatmeubilair.206629,52.1476251865809,5.35731259929432,Staatsliedenbuurt-West,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Noord

Straatmeubilair.206630,52.1477550298929,5.3589122880105,Staatsliedenbuurt-West,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Noord

Straatmeubilair.206631,52.152653181286,5.36350688420434,Stationsbuurt,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Noord

Straatmeubilair.206632,52.193364108678,5.37137318368728,De Biezen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland

Straatmeubilair.206633,52.2034232724081,5.36792240096141,Stadstuin,Picknickset,Gemeente Amersfoort,,,Banken,,,Nieuwland

Straatmeubilair.206634,52.1480923345304,5.38119462729287,Juliana van Stolberg,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Zuid

Straatmeubilair.206635,52.1480074813343,5.38156465697282,Juliana van Stolberg,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Zuid

Straatmeubilair.206636,52.1477701164915,5.38167772756665,Juliana van Stolberg,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Zuid

Straatmeubilair.206637,52.1478284228251,5.38171352920613,Juliana van Stolberg,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Zuid

Straatmeubilair.206638,52.161648922815,5.39922191863343,Kruiskamp-Midden,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Kruiskamp

Straatmeubilair.206639,52.1617718507628,5.3989329068603,Kruiskamp-Midden,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Kruiskamp

Straatmeubilair.206640,52.1584729353602,5.40381036485141,Kruiskamp-Zuid,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Kruiskamp

Straatmeubilair.206641,52.1584957731329,5.40374776842467,Kruiskamp-Zuid,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Kruiskamp

Straatmeubilair.206642,52.1479113830762,5.41134282895812,Componistenbuurt-Zuid,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,Randenbroek

Straatmeubilair.206643,52.1656326598162,5.39508479243358,Kruiskamp-Noord,Picknickset,Gemeente Amersfoort,,Midden,Banken,,,Kruiskamp

Straatmeubilair.206644,52.1873029287417,5.37004103868963,Bieshaar-Zuid,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland

Straatmeubilair.206645,52.1582103078459,5.40294906997179,Kruiskamp-Zuid,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Kruiskamp

Straatmeubilair.206646,52.1585617088728,5.40347681166573,Kruiskamp-Zuid,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Kruiskamp

Straatmeubilair.206647,52.1584958045598,5.40371468319089,Kruiskamp-Zuid,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Kruiskamp

Straatmeubilair.206648,52.1966165556055,5.33408753749443,Zeldert,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland-West

Straatmeubilair.206649,52.1839151803384,5.39307490126152,Park Schothorst,Zitbank,Gemeente Amersfoort,,Noord,Banken,2015,Cruzado,Schothorst-Noord

Straatmeubilair.206650,52.1843736635362,5.39334661467175,Park Schothorst,Zitbank,Gemeente Amersfoort,,Noord,Banken,2015,Cruzado,Schothorst-Noord

Straatmeubilair.206651,52.1429491822749,5.35817169627997,Oranjebuurt,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Noord

Straatmeubilair.206652,52.1426957887888,5.3580751698245,Oranjebuurt,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Noord

Straatmeubilair.206653,52.1429474005487,5.35752135494309,Oranjebuurt,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Noord

Straatmeubilair.206654,52.142858215075,5.35749232946785,Oranjebuurt,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Noord

Straatmeubilair.206655,52.1447575127446,5.35968867483742,Oranjebuurt,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Noord

Straatmeubilair.206656,52.1420596150515,5.35677389355311,Oranjebuurt,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Noord

Straatmeubilair.206657,52.1905474685313,5.39112606854687,De Verwondering e.o.,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206658,52.201527884324,5.37838210645065,Kruidenbuurt,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206659,52.1905528369467,5.39133430131121,De Verwondering e.o.,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206660,52.1888439134662,5.39367589872077,De Verwondering e.o.,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206661,52.1888686467734,5.39369899258804,De Verwondering e.o.,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206662,52.1888799912006,5.39366398535745,De Verwondering e.o.,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206663,52.1896993069476,5.38878199613334,Wintertuinen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206664,52.1897859592146,5.38944796784107,Wintertuinen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206665,52.1897888628846,5.3894085420958,Wintertuinen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206666,52.1894966041998,5.39002049024008,Wintertuinen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206667,52.1884633572513,5.38861710031656,Wintertuinen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206668,52.1876933252914,5.38864102159328,Wintertuinen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206669,52.1864599534824,5.39211652864556,Paddenstoelenbuurt,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206670,52.1865860479721,5.39223922652666,Paddenstoelenbuurt,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206671,52.1874372199454,5.39126372151154,Wintertuinen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206672,52.1874438901292,5.39122286516699,Wintertuinen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Kattenbroek

Straatmeubilair.206673,52.1967433587244,5.38522196269877,Calveen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Calveen

Straatmeubilair.206674,52.1847506746806,5.42989426024933,Dorpskern Hooglanderveen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hooglanderveen

Straatmeubilair.206675,52.1846698956121,5.42983383821739,Dorpskern Hooglanderveen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hooglanderveen

Straatmeubilair.206676,52.1875709193217,5.43160928915956,Dorpskern Hooglanderveen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hooglanderveen

Straatmeubilair.206677,52.1874377217097,5.43187542368665,Dorpskern Hooglanderveen,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hooglanderveen

Straatmeubilair.206678,52.1418993645386,5.3580915458052,Oranjebuurt,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,De Berg-Noord

Straatmeubilair.206679,52.150667449673,5.40268794314372,Componistenbuurt-Midden,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,Randenbroek

Straatmeubilair.206680,52.1511278478013,5.40253031160707,Componistenbuurt-Midden,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,Randenbroek

Straatmeubilair.206681,52.1505435552927,5.40300750269031,Componistenbuurt-Midden,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,Randenbroek

Straatmeubilair.206682,52.1510889317753,5.40374714684001,Componistenbuurt-Midden,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,Randenbroek

Straatmeubilair.206683,52.1510287564126,5.40350690807202,Componistenbuurt-Midden,Picknickset,Gemeente Amersfoort,,Zuid,Banken,,,Randenbroek

Straatmeubilair.206684,52.1521432050691,5.40679479242632,Componistenbuurt-Noord,Zitbank,Gemeente Amersfoort,,Zuid,Banken,2009,,Randenbroek

Straatmeubilair.206685,52.1507580644157,5.40885165743545,Componistenbuurt-Zuid,Picknickset,Gemeente Amersfoort,,Zuid,Banken,,,Randenbroek

Straatmeubilair.206686,52.1516911922112,5.40902841540524,Componistenbuurt-Zuid,Zitbank,Gemeente Amersfoort,,Zuid,Banken,,,Randenbroek

Straatmeubilair.206687,52.165499729883,5.38681798741421,Sterrenbeeldenbuurt,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,De Koppel

Straatmeubilair.206688,52.1701607317633,5.40304486676819,Liendert-Noord,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Liendert

Straatmeubilair.206689,52.1593826142752,5.38726660142058,Coninckstraat e.o.,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Stadskern

Straatmeubilair.206690,52.1603612482347,5.40538867557556,Liendert-Zuid,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,Liendert

Straatmeubilair.206691,52.1948517871888,5.37789896158086,Stadskwartier,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Nieuwland

Straatmeubilair.206692,52.1898535496788,5.37793245745088,Bieshaar-Noord,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland

Straatmeubilair.206693,52.1851559566724,5.34514286236184,Zeldert,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland-West

Straatmeubilair.206694,52.1818754036638,5.35724014947718,Coelhorst,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland-West

Straatmeubilair.206695,52.186599166585,5.35876353171227,Zeldert,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland-West

Straatmeubilair.206696,52.1824933733403,5.36105636914332,Coelhorst,Zitbank,Gemeente Amersfoort,,Noord,Banken,,,Hoogland-West

Straatmeubilair.206697,52.1629420797635,5.37799605730594,Jericho / Jeruzalem,Zitbank,Gemeente Amersfoort,,Midden,Banken,,,De Koppel

