JAAR;PERIODE;BELEIDSPROGRAMMA;ORGANISATIE; SUBSIDIE_BESCHIKT ;BEKOSTIGD_UIT_RIJKSINKOMSTEN;WETTELIJKE_TAAK;GLOB_OVERZ_GESUB_ACTIVITEITEN;INLEES_DATUM;GEMEENTE;GEMEENTE_CODE;LAND_CODE
2018;Q1;Programma Bestuur, Dienstverlening en Participatie;Stichting Vrienden van Moravska Trebova; 5.000,00 ;Nee;Nee;Welzijnssubsidie: bijdrage aan de kosten die de stichting maakt met de activiteiten ten behoeve van het onderhouden van de vriendschapsband. ;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Rondvaarten Vlaardingen en Vlietlanden; 708,00 ;Nee;Nee;Rondvaart in het thema Slag bij Vlaardingen ;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Toneelgroep De Fakkel; 1.000,00 ;Nee;Nee;Welzijnssubsidie: voorstellingen bij stadsterras, pietenstuk en UitFestival. ;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Metamorphose; 1.400,00 ;Nee;Nee;Realisering van het project De Kameel, het Montmartre van Vlaardingen.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Toneelvereniging Het Masker; 1.500,00 ;Nee;Nee;Welzijnssubsidie: toneelvoorstellingen.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Tamboer-, Trompetter- en Majorettekorps Liberte / Haringkoppen; 2.100,00 ;Nee;Nee;Welzijnssubsidie: muziekoptredens.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Anders Kijken; 2.500,00 ;Nee;Nee;Het realiseren van het project Open Ateliers 2018.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Verder Kijken; 2.500,00 ;Nee;Nee;Realiseren van het project Lichtloop van 't Oft naar Overkant.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Muziek bij de Buren; 2.900,00 ;Nee;Nee;Evenement Muziek bij de Buren.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Jazz aan de Waterweg; 3.500,00 ;Nee;Nee;Evenement Jazztival 2018.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Centrum Kunsteducatie Kade 40; 3.500,00 ;Nee;Nee;Realiseren van het project Nacht van de Creativiteit 2018.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Lokale Omroep Vlaardingen; 3.500,00 ;Nee;Nee;Realiseren van reportages op locaties, zoals Nieuwjaarsreceptie, Familietentoonstelling Museum, Middeleeuws Kampement en Historisch Stadsspektakel.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Hospice De Margriet; 3.526,00 ;Nee;Nee;Beeld;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Centrum Kunsteducatie Kade 40; 3.550,00 ;Nee;Nee;Evenement Amateurfestival BACKSTAGE.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Centrum Kunsteducatie Kade 40; 4.000,00 ;Nee;Nee;Programma Jong Talent Klassieke Muziek.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Centrum Kunsteducatie Kade 40; 4.000,00 ;Nee;Nee;Het realiseren van het project Culture Candy 2018.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Metamorphose; 4.100,00 ;Nee;Nee;Evenement PlanT.R.A.P. & V.A.F. (Traject Regionaal Artistieke Positionering & Vlaardingen Art Fair);9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Gloria Toonkunst Vlaardingen; 4.400,00 ;Nee;Nee;Vivaldi en Bachconcert.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Museum Vlaardingen; 5.000,00 ;Nee;Nee;Versterken van het vermogen;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Haringkoppen Verbinden; 5.000,00 ;Nee;Nee;realisatie haringbeeld;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Internationale Orgelweek Vlaardingen; 5.475,00 ;Nee;Nee;Welzijnssubsidie: orgelconcerten in (regio) Vlaardingen, -evenementen en educatie. ;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Waterweg Cultuurprijs; 6.000,00 ;Nee;Nee;Evenement Waterweg Cultuurprijs.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;"Stichting Jongeren Cultuurcentrum Vlaardingen ""De Kroepoekfabriek"""; 6.550,00 ;Nee;Nee;Evenement Rock'n Ramps 2018.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Geuzenmaand; 7.000,00 ;Nee;Nee;Evenement Geuzenmaand 2018.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Balder Theater; 7.043,00 ;Nee;Nee;Welzijnssubsidie: toneelopvoeringen Dirk III, the trye story.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Vlaardings Centrum voor Amateurtoneel; 7.200,00 ;Nee;Nee;Welzijnssubsidie: faciliteren van de repetitieruimte t.b.v. vier toneelverenigingen, uitvoeringen en het ‚‚nakterfestival.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;CJV Vlaardingen; 8.000,00 ;Nee;Nee;Evenement Sinterklaasintocht Vlaardingen.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stadsgehoorzaal; 9.800,00 ;Nee;Nee;Evenement UITterras.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stadsgehoorzaal; 10.000,00 ;Nee;Nee;X-posure.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Varend Corso; 10.000,00 ;Nee;Nee;Organiseren Varend Corso 2018.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Buitenbios / Filmtheater Het Zeepaard; 14.902,00 ;Nee;Nee;Welzijnssubsidie: filmvertoningen en educatie 2018.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Nationale Gedenkdagen Vlaardingen; 15.000,00 ;Nee;Nee;Evenement Koningsdag 2018.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Halen en Brengen ; 24.000,00 ;Nee;Nee;Evenement Haring en Bierfeest 2018.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Museum Vlaardingen; 35.000,00 ;Nee;Nee;Versterken van het vermogen van de stichting;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Zomerterras; 46.000,00 ;Nee;Nee;Evenement Zomerterras 2018.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Vlaardingen 1018 i.o.; 47.000,00 ;Nee;Nee;Evenement;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Vlaardingen 1018 i.o.; 47.000,00 ;Nee;Nee;Evenement;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Stadspodium ; 70.000,00 ;Nee;Nee;Fusie;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Museum Vlaardingen; 70.000,00 ;Nee;Nee;Adviseurs;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Kunst en Cultuur;Stichting Stadspodium ; 250.000,00 ;Nee;Nee;Versterken van het vermogen;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Onderwijs, economie en haven;Stichting Aanzet; 11.087,00 ;Ja;Ja;Hercertificeringstraject Startblokken voor VVE- gecertificeerde pedagogisch medewerkers;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Onderwijs, economie en haven;UN1EK Kinderopvang B.V.; 20.280,00 ;Ja;Ja;VVE activiteiten binnen de hele dagopvang.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Onderwijs, economie en haven;Kinderopvang Bambinoos; 57.864,00 ;Ja;Ja;peuterspeelzaalwerk;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Onderwijs, economie en haven;Komkids Kinderopvang b.v.; 139.094,00 ;Ja;Ja;Peuterspeelzaalwerk en VVE activiteiten.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Onderwijs, economie en haven;Wijzer in Opvang & Onderwijs; 484.881,00 ;Ja;Ja;Peuterspeelzaalwerk.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Onderwijs, economie en haven;Royal Steensma B.V. ; 1.260.000,00 ;Nee;Nee;Conform de aanvraag draagt de organisatie zorg voor de uitvoering van de ambitieuze variant van de FIA businesscase met als doelstelling aanschaf, renovatie en inrichting van het pand aan de Industrieweg 14. 70% wordt bevoorschot, rest evt. bij vaststelling van de subsidie.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting Mamacafe Vlaardingen, Schiedam en Maassluis; 1.980,00 ;Nee;Nee;"Welzijnssubsidie: bijdrage in de kosten voor organisatie van het Mamacaf‚ in Vlaardingen als laagdrempelige ontmoetingsplek voor kersverse ouders en hun kinderen in de leeftijd van 0-4 jaar.
";9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting De Windwijzer; 4.000,00 ;Nee;Nee;Welzijnssubsidie: uitvoering van de activiteit voor nieuwkomers: Zingen in NL. Overig is bijdrage in de kosten voor de overige activiteiten en workshops die de Windwijzer organiseert.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting Vrienden van de Voggel; 4.000,00 ;Nee;Nee;Welzijnssubsidie: Activiteiten voor mensen met een verstandelijke handicap. Ontmoeting, spel/sport, educatie.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting Dag Zonder Drempels; 5.000,00 ;Nee;Nee;Welzijnssubsidie: jaarlijks festival op het zomerterras voor kinderen en volwassenen met een beperking te vermaken en elkaar te leren kennen.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting De Vlaardingse Boei; 5.000,00 ;Nee;Nee;Welzijnssubsidie: Inloophuis de Vlaardingse Boei voor (ex-)kankerpati‰nten en hun familie/omgeving. De activiteiten zijn gericht op informatie, verwijzing, luisterend oor en scholing van vrijwilligers.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting Voedselbank Vlaardingen; 13.000,00 ;Nee;Nee;Het uitdelen van voedselpakketten aan mensen die op of onder het bestaansminimum leven.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting de Buurtvrouw; 15.000,00 ;Nee;Nee;Het cre‰ren van werk-leertrajecten voor jongeren en volwassenen met een verstandelijke en/of psychische kwetsbaarheid en diverse activiteiten die een maatschappelijke waarde leveren en buurtgericht zijn.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting De Windwijzer; 15.000,00 ;Nee;Nee;Organisatie van het inloophuis De Bovenkamer met wekelijkse bijeenkosmten voor mensen met beginnende dementie, mantelzorgers en buurtgenoten om elkaar te kunnen ontmoeten  en ondersteuning kunnen krijgen.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting RADAR; 27.431,00 ;Ja;Ja;Inrichten en uitvoeren Meldpunt Anti-discriminatie.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting Elckerlyc; 28.000,00 ;Nee;Nee;Zorgdragen voor twee centraal onthaal woningen met begeleiding voor de maximale verblijfsduur van 3 maanden voor Vlaardingse daklozen met kinderen. ;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting Kledingbank Komt wel Goed; 45.000,00 ;Nee;Nee;Het doorgeven van goede herbruikbare kleding aan mensen die hier (tijdelijk) zelf niet meer in kunnen voorzien.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Humanitas afdeling Nieuwe Waterweg Noord; 45.063,00 ;Nee;Nee;ondersteunenvan deelnemers bij het (weer) op orde krijgen van hun financien. Thuisadministratie/voorkomen van financiele problemen.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting Minters; 53.620,00 ;Ja;Ja;Inzet 0,66 fte in wijkteam met specialisme ouderen (voorheen in dienst van Argos).;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sociaal domein;Stichting Elckerlyc; 170.000,00 ;Nee;Nee;Opvang en begeleiding in de voorziening plusvoorziening maatschappelijke opvang (mogelijk vervolg na opvang binnen de dak- en thuislozen opvang De Elementen).;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Sport en Recreatie;Stichting YETS Foundation; 53.000,00 ;Nee;Nee;Het oprichten van de Captains met maatrschappelijke invulling.;9-4-2018;Vlaardingen;0622;NL
2018;Q1;Programma Veiligheid en Handhaving;Stichting Vlaardingen in Beweging; 30.000,00 ;Nee;Nee;"De buurtsportcoach is de verbinding in het netwerk naar de doelgroep, wijkteam, wijkagent, onderwijs en andere sociale/maatschappelijke partners. Hij heeft een signalerende rol. Daarnaast zet hij zet activiteiten op, co”rdineert en biedt activiteiten aan in de wijk voor verschillende doelgroepen. Er is samenwerking tussen verschillende maatschappelijke organisaties. Werkt aan een pedogisch klimaat waardoor er een veilig klimaat ontstaat voor kinderen. Het beweegaanbod in de verschillende buurten draagt bij aan het terugdringen van de sociale achterstanden in de Westwijk.

De activiteiten voor 2018 zijn:
- organiseren van een netwerkbijeenkomst 'Sport en bewegen als middel voor preventie en veiligheid'
- voortzetting van de DVO'32 buurtbattle
- organiseren van vraaggerichte beweegactiviteiten voor specifieke doelgroepen (waaronder meiden, overlastgevende jeugd)
- voetbalclinics in het basisonderwijs
- buurtsportcoach maakt deel uit van het wijkteam/wijknetwerk
";9-4-2018;Vlaardingen;0622;NL
