Vri;Detector;Long;Lat;Datum;Uur;Waarde
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;0;19
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;1;0
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;2;7
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;3;7
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;4;2
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;5;20
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;6;81
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;7;134
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;8;161
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;9;120
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;10;145
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;11;112
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;12;115
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;13;120
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;14;156
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;15;152
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;16;210
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;17;335
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;18;253
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;19;112
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;20;68
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;21;71
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;22;55
1;1.2;5,14429336343346;52,0955732535288;2015-10-01;23;28
1;1.2;5,14429336343346;52,0955732535288;2015-10-02;0;25
1;1.2;5,14429336343346;52,0955732535288;2015-10-02;1;0
1;1.2;5,14429336343346;52,0955732535288;2015-10-02;2;6
1;1.2;5,14429336343346;52,0955732535288;2015-10-02;4;5
1;1.2;5,14429336343346;52,0955732535288;2015-10-02;5;18
1;1.2;5,14429336343346;52,0955732535288;2015-10-02;6;75
1;1.2;5,14429336343346;52,0955732535288;2015-10-02;7;121
