FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
overkluizing.1617,106988,498480,3975,25A 135,25A-135,25A-135-01,naam onbekend,Overkluizing leidingen,Overkluizing,Droog,HWN,A9,in RW,106.988,498.48,1989,25A-135-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (106988 498480)
overkluizing.1621,107299,498743,3979,25A 144,25A-144,25A-144-01,Overkluizing 15B,Overkluizing onder de rijksweg,Overkluizing,Droog,HWN,A9,in RW,107.299,498.743,1998,25A-144-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (107299 498743)
overkluizing.1622,107299,498743,3980,25A 144,25A-144,25A-144-02,Overkluizing 15C,Overkluizing onder de rijksweg,Overkluizing,Droog,HWN,A9,in RW,107.299,498.743,1998,25A-144-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (107299 498743)
overkluizing.1623,106988,498480,3981,25A 145,25A-145,25A-145-01,Overkluizing 18a,Overkluizing onder de rijksweg,Overkluizing,Droog,HWN,A9,in RW,106.988,498.48,1998,25A-145-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (106988 498480)
overkluizing.1624,106988,498480,3982,25A 145,25A-145,25A-145-02,Overkluizing 18B,Overkluizing onder de rijksweg,Overkluizing,Droog,HWN,A9,in RW,106.988,498.48,1998,25A-145-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (106988 498480)
overkluizing.1625,106797,498969,3983,25A 147,25A-147,25A-147-01,Overkuizing 21,Overkluizing onder de rijksweg,Overkluizing,Droog,HWN,N246,in RW,106.797,498.969,1998,25A-147-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (106797 498969)
overkluizing.1626,107116,498569,3984,25A 148,25A-148,25A-148-01,Overkluizing 19A,Overkluizing onder de rijksweg,Overkluizing,Droog,HWN,A22,in RW,107.116,498.569,1998,25A-148-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (107116 498569)
overkluizing.1700,108754,487370,4060,Knooppunt Spieringweg,25C-001,25C-001-07,Knooppunt spieringweg overkluizing,Overkluizing waterleiding,Overkluizing,Droog,HWN,A9,in RW,108.754,487.37,1965,25C-305-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (108754 487370)
overkluizing.2345,86079,452768,4718,Prins Clausplein,30G-001,30G-00116,Prins Clausplein Gasleiding ,Overkluizing gasleiding onder de rijksweg,Overkluizing,Droog,HWN,A12,in RW,86.079,452.768,1982,30G-192-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (86079 452768)
overkluizing.2380,83400,454380,4757,Overkluizing D.W.L.,30G-175,30G-175-01,Overkluizing D.W.L.,Overkluizing Duinwaterleiding in de rijkweg ,Overkluizing,Droog,HWN,A12,in RW,83.4,454.38,1975,30G-175-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (83400 454380)
overkluizing.2387,86560,452490,4764,Gasunie leiding,30G-191,30G-191-01,Gasunie leiding,Overkluizing Gasunie leiding in de afslag Den Haag - Nootdorp,Overkluizing,Droog,HWN,A12,in RW,86.56,452.49,1982,30G-191-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (86560 452490)
overkluizing.2393,87217,454480,4770,Overkluizing leidingen,30G-203,30G-203-01,Overkluizing leidingen,Overkluizing van een leidingstraat,Overkluizing,Droog,HWN,A4,in RW,87.217,454.48,1997,30G-203-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (87217 454480)
overkluizing.2426,94760,461470,4808,Heinekentunnel,30H-129,30H-129-01,Heinekentunnel,Overkluizing in de Rijksweg,Overkluizing,Droog,HWN,A4,niet RW,94.76,461.47,1953,30H-129-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (94760 461470)
overkluizing.2432,95128,461552,4814,Leidingenbundel,30H-137,30H-137-01,Leidingenbundel,Overkluizing tbv Leidingenbundel,Overkluizing,Droog,HWN,N11,in RW,95.128,461.552,1988,30H-137-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (95128 461552)
overkluizing.2443,100225,459750,4825,Gemeneweg,30H-145,30H-145-02,Overkluizing onder afrit 5 noordzijde,Overkluizing in de noordelijke afslag,Overkluizing,Droog,HWN,N11,in RW,100.225,459.75,1995,30H-145-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (100225 459750)
overkluizing.2444,100001,459744,4826,Gemeneweg,30H-145,30H-145-03,Overkluizing gasleiding,Overkluizing t.b.v. gasleiding onder de Gemeneweg,Overkluizing,Droog,HWN,N11,in RW,100.001,459.744,1995,30H-145-00,885,PROVINCIE,885,,,POINT (100001 459744)
overkluizing.2445,94673,461504,4827,Overkluizing ,30H-150,30H-150-01,"Overkluizing RW4 - 33,6 b",Overkluizing leidingen in invoeging rijksweg 4,Overkluizing,Droog,HWN,A4,in RW,94.673,461.504,1988,30H-150-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (94673 461504)
overkluizing.2446,94680,461440,4828,Overkluizing,30H-153,30H-153-01, KW 4-3d,Overkluizing gasleiding in invoeging rijksweg 4,Overkluizing,Droog,HWN,A4,in RW,94.68,461.44,1987,30H-153-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (94680 461440)
overkluizing.2506,116210,453100,4890,Aansluiting Nieuwerbrug,31D-005,31D-005-04,Overkluizing Molendijk,Overkluizing gasleiding in de landbouwweg bij de Molendijk,Overkluizing,Droog,HWN,A12,in RW,116.21,453.1,1984,31D-111-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (116210 453100)
overkluizing.2507,116220,453090,4891,Aansluiting Nieuwerbrug,31D-005,31D-005-06,Overkluizing Molendijk,Overkluizing gasleiding in landbouwweg bij Molendijk,Overkluizing,Droog,HWN,A12,in RW,116.22,453.09,1984,31D-112-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (116220 453090)
overkluizing.2532,110373,455478,4916,Overvliet,31D-011,31D-011-04,Overvliet,Overkluizing in de rijksweg en afrit,Overkluizing,Droog,HWN,N11,in RW,110.373,455.478,2004,31D-122-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (110373 455478)
overkluizing.2555,127661,466394,4940,31E 113,31E-113,31E-113-01,naam onbekend,Overkluizing WRK leiding tpv toerit rijksweg 2 Evenaars Wetering,Overkluizing,Droog,HWN,A2,in RW,127.661,466.394,1984,31E-113-00,1676,RWS MN / MN District Zuid,1676,,,POINT (127661 466394)
overkluizing.2556,127656,466139,4941,31E 114,31E-114,31E-114-01,naam onbekend,Overkluizing WRK leiding tpv afrit rijksweg 2 Evenaars Wetering,Overkluizing,Droog,HWN,A2,in RW,127.656,466.139,1984,31E-114-00,1676,RWS MN / MN District Zuid,1676,,,POINT (127656 466139)
overkluizing.2588,133520,454230,4975,31H 004,31H-004,31H-004-03,naam onbekend,Overkluizing WRK-leiding in de rijksweg,Overkluizing,Droog,HWN,A2,in RW,133.52,454.23,2008,31H-004-00,1676,RWS MN / MN District Zuid,1676,,,POINT (133520 454230)
overkluizing.2589,133509,454260,4976,31H 004,31H-004,31H-004-01,KW 70B,Overkluizing WRK-leiding in de A2 aan de westzijde,Overkluizing,Droog,HWN,A2,in RW,133.509,454.26,2008,31H-190-00,1676,RWS MN / MN District Zuid,1676,,,POINT (133509 454260)
overkluizing.2590,133530,454210,4977,31H 004,31H-004,31H-004-02,KW 70C,Overkluizing WRK-leiding in de A2 aan de oostzijde,Overkluizing,Droog,HWN,A2,in RW,133.53,454.21,2008,31H-191-00,1676,RWS MN / MN District Zuid,1676,,,POINT (133530 454210)
overkluizing.2656,134869,452568,5045,Wrk leiding,31H-022,31H-022-01,Overkluizing,Overkluizing WRK leiding onder de rijksweg,Overkluizing,Droog,HWN,A12,in RW,134.869,452.568,1955,31H-323-00,1676,RWS MN / MN District Zuid,1676,,,POINT (134869 452568)
overkluizing.2657,134605,452829,5046,Wrk leiding,31H-022,31H-022-02,naam onbekend,Overkluizing onder de noordelijke toe- en afrit,Overkluizing,Droog,HWN,A12,in RW,134.605,452.829,1970,31H-323-00,1676,RWS MN / MN District Zuid,1676,,,POINT (134605 452829)
overkluizing.2659,134991,452351,5048,Wrk leiding,31H-022,31H-022-04,Overkluizing,Overkluizing onder de zuidelijke toe- en afrit,Overkluizing,Droog,HWN,A12,in RW,134.991,452.351,1970,31H-323-00,1676,RWS MN / MN District Zuid,1676,,,POINT (134991 452351)
overkluizing.2683,130551.99999999999,459122,5072,31H 158,31H-158,31H-158-01,naam onbekend,Overkluizing WRK.L tpv toerit noordelijke Randweg Utrecht-rijksweg,Overkluizing,Droog,HWN,A2,in RW,130.552,459.122,1977,31H-158-00,1676,RWS MN / MN District Zuid,1676,,,POINT (130552 459122)
overkluizing.2684,131043,458789,5073,31H 159,31H-159,31H-159-01,naam onbekend,Overkluizing WRK.L. tpv afrit rijksweg 2 O./Z. aansl. N.Randweg Utr.,Overkluizing,Droog,HWN,A2,in RW,131.043,458.789,1977,31H-159-00,1676,RWS MN / MN District Zuid,1676,,,POINT (131043 458789)
overkluizing.2689,133274,456609,5078,Vleutensche Wetering,31H-171,31H-171-02,naam onbekend,Wrk-leidingkoker over de Vleutensche wetering naast rijksweg 2,Overkluizing,Droog,HWN,A2,niet RW,133.274,456.609,1940,31H-333-00,1676,RWS MN / MN District Zuid,1676,,,POINT (133274 456609)
overkluizing.3144,77605,432521,5548,Overkluizing B,37D-114,37D-114-01,Overkluizing B HRR,Westelijke overkluizing over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,77.605,432.521,1987,37D-114-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (77605 432521)
overkluizing.3145,77624,432519,5549,Overkluizing B,37D-114,37D-114-02,Overkluizing B HRL,Oostelijke overkluizing over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,77.624,432.519,1987,37D-114-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (77624 432519)
overkluizing.3146,77563,432658,5550,Overkluizing C,37D-115,37D-115-01,Overkluizing C HRR,Westelijke overkluizing over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,77.563,432.658,1992,37D-115-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (77563 432658)
overkluizing.3147,77580,432663,5551,Overkluizing C,37D-115,37D-115-02,Overkluizing C HRL,Oostelijke overkluizing over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,77.58,432.663,1992,37D-115-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (77580 432663)
overkluizing.3150,77280,433750,5554,Overkluizing D,37D-117,37D-117-01,Overkluizing D HRR,Westelijke overkluizing over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,77.28,433.75,1992,37D-117-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (77280 433750)
overkluizing.3151,77303,433750,5555,Overkluizing D,37D-117,37D-117-02,Overkluizing D HRL,Oostelijke overkluizing over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,77.303,433.75,1992,37D-117-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (77303 433750)
overkluizing.3153,77173,434834,5557,Geluidsscherm Rozenburg,37D-119,37D-119-01,Overkluizing E,Overkluizing t.b.v. leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,77.173,434.834,1991,37D-119-00,1217,n.v.t.,1217,,,POINT (77173 434834)
overkluizing.3331,86591,432368,5754,Knooppunt Benelux,37G-002,37G-002-03,Beneluxster oostkrul,Overkluizing in de toerit over de Leidingstraat,Overkluizing,Droog,HWN,A15,in RW,86.591,432.368,1971,37G-113-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (86591 432368)
overkluizing.3339,87065,432157,5762,Leidingstraat II,37G-111,37G-111-01,Leidingstraat II HRL,Noordelijke overkluizing in de hfd.rijbaan over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,87.065,432.157,1971,37G-111-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (87065 432157)
overkluizing.3340,87065,432127,5763,Leidingstraat II,37G-111,37G-111-02,Leidingstraat II HRR,Zuidelijke overkluizing in de hfd.rijbaan over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,87.065,432.127,1971,37G-111-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (87065 432127)
overkluizing.3352,84991,432438,5777,Leidingstraat I,37G-305,37G-305-01,Leidingstraat I noord,Noordelijke overkluizing in de par.baan over de Leidingstraat,Overkluizing,Droog,HWN,A15,in RW,84.991,432.438,1979,37G-305-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (84991 432438)
overkluizing.3353,84987,432424,5778,Leidingstraat I,37G-305,37G-305-02,Leidingstraat I centraal,Noordelijke overkluizing in de hfd.rijbaan over de Leidingstraat,Overkluizing,Droog,HWN,A15,in RW,84.987,432.424,1979,37G-305-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (84987 432424)
overkluizing.3354,84984,432406,5779,Leidingstraat I,37G-305,37G-305-03,Leidingstraat I zuid,Zuidelijke overkluizing in de hfd.rijbaan over de Leidingstraat,Overkluizing,Droog,HWN,A15,in RW,84.984,432.406,1979,37G-305-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (84984 432406)
overkluizing.3366,81490,431791,5793,Leidingenstraat III,37G-316,37G-316-01,Leidingstraat III HRL,Noordelijke overkluizing in de hfd.rijbaan over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,81.49,431.791,1978,37G-316-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (81490 431791)
overkluizing.3367,81482,431773,5794,Leidingenstraat III,37G-316,37G-316-02,Leidingstraat III HRR,Zuidelijke overkluizing in de hfd.rijbaan over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,81.482,431.773,1978,37G-316-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (81482 431773)
overkluizing.3368,81499,431808,5795,Leidingenstraat III,37G-316,37G-316-03,Leidingstraat III NPB,Noordelijke overkluizing in de par.baan over de leidingenstraat ,Overkluizing,Droog,HWN,A15,in RW,81.499,431.808,1978,37G-316-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (81499 431808)
overkluizing.3369,81475,431759,5796,Leidingenstraat III,37G-316,37G-316-04,Leidingstraat III ZPB,Zuidelijke overkluizing in de par.baan over de leidingenstraat ,Overkluizing,Droog,HWN,A15,in RW,81.475,431.759,1978,37G-316-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (81475 431759)
overkluizing.3412,99149,431644,5841,Knooppunt Ridderkerk 1,37H-004,37H-004-08,Overkluizing II,Overkluizing onder de hfd.rijbanen t.b.v. leidingstraat,Overkluizing,Droog,HWN,A16,in RW,99.149,431.644,1974,37H-133-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (99149 431644)
overkluizing.3413,99208,431704,5842,Knooppunt Ridderkerk 1,37H-004,37H-004-07,Overkluizing I ,Noordelijke overkluizing onder de par.baan t.b.v. leidingstraat ,Overkluizing,Droog,HWN,A16,in RW,99.208,431.704,1974,37H-142-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (99208 431704)
overkluizing.3415,99070,431566,5844,Knooppunt Ridderkerk 1,37H-004,37H-004-06,Overkluizing III,Zuidelijke overkluizing onder de par.banen t.b.v. leidingstraat ,Overkluizing,Droog,HWN,A16,in RW,99.07,431.566,1983,37H-161-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (99070 431566)
overkluizing.3470,98354,433168,5899,Overkluizing over Duiker,37H-187,37H-187-01,,Overkluizing in de rijksweg over de duiker en leidingen ,Overkluizing,Droog,HWN,A16,in RW,98.354,433.168,1987,37H-173-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (98354 433168)
overkluizing.3530,108241,425476,5960,Merwedestraat,38C-002,38C-002-03,Merwedestraat overkluizing,Overkluizing onder de onderdoorgang,Overkluizing,Droog,HWN,N3,in RW,108.241,425.476,1966,38C-155-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (108241 425476)
overkluizing.3653,133721,446167,6091,Overkluizing,38F-165,38F-165-01,overkluizing,Overkluizing in af-en toerit rijksweg 2,Overkluizing,Droog,HWN,A2,niet RW,133.721,446.167,1992,38F-165-00,1676,RWS MN / MN District Zuid,1676,,,POINT (133721 446167)
overkluizing.4141,90973,424015,6596,Leidingstraat,43F-100,43F-100-01,Leidingstraat noord,Noordelijk overkluizing in de rijksweg over de Leidingstraat,Overkluizing,Droog,HWN,A29,in RW,90.973,424.015,1971,43F-100-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (90973 424015)
overkluizing.4142,90982,424001,6597,Leidingstraat,43F-100,43F-100-02,Leidingstraat zuid,Zuidelijk overkluizing in de rijksweg over de Leidingstraat,Overkluizing,Droog,HWN,A29,in RW,90.982,424.001,1971,43F-100-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (90982 424001)
overkluizing.5396,182801,332520,7925,DSM,60C-320,60C-320-01,DSM,Overkluizing in de Landbouwweg,Overkluizing,Droog,HWN,A2,in RW,182.801,332.52,1962,60C-320-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (182801 332520)
overkluizing.5908,111754,481104,8571,Schipholtunnels,25D-005,25D-005-06,Kabelkoker zuid (Object is ondergebrecht bij tunnel zelf),Zuidelijke kabelkoker,Overkluizing,Droog,HWN,A4,in RW,111.754,481.104,1964,25D-312-00,1217,n.v.t.,1217,,,POINT (111754 481104)
overkluizing.6025,98826,449326,8894,Overkluizing 30,37F-142,37F-142-01,Overkluizing 30,Overkluizing t.b.v. gasleiding,Overkluizing,Droog,HWN,A12,in RW,98.826,449.326,2009,37F-142-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (98826 449326)
overkluizing.6026,101258,448322,8896,Overkluizing 36,38A-142,38A-142-01,"Overkluizing RW12: hm. 22,8+66",Overkluizing t.b.v. gasleiding,Overkluizing,Droog,HWN,,in RW,101.258,448.322,2009,38A-142-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (101258 448322)
overkluizing.6032,96878,449878,8902,Nieuwe Hoefweg,30H-003,30H-003-08,,Overkluizing in de Nieuwe Hoefweg ,Overkluizing,Droog,HWN,A12,niet RW,96.878,449.878,2009,37F-145-00,885,PROVINCIE,885,,,POINT (96878 449878)
overkluizing.6221,74408,435397,9149,Leidingenstraat (KW 21 ZH),37D-130,37D-130-02,Leidingenstraat HRR,Zuidelijke overkluizing over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,74.408,435.397,2003,37D-130-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (74408 435397)
overkluizing.6481,13000,305000,9479,Overkluizingen,85K-100-31,85K-100-3131,Overkluizingen,v. 2010-11,Overkluizing,Droog,HWN,,,13,305,,85K-100-31,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
overkluizing.6597,208808,372648,9610,Leidingbeschermingsconstructie Egypte,58E-194,58E-194-01,Leidingbeschermingsconstructie Egypte,Westelijke overkluizing t.b.v. leidingenstraat (ondergronds) ,Overkluizing,Droog,HWN,A74,in RW,208.808,372.648,2011,58E-194-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (208808 372648)
overkluizing.6598,208825,372660,9611,Leidingbeschermingsconstructie Egypte,58E-194,58E-194-02,Leidingbeschermingsconstructie Egypte,Oostelijke overkluizing t.b.v. leidingenstraat (ondergronds),Overkluizing,Droog,HWN,A74,in RW,208.825,372.66,2011,58E-194-02,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (208825 372660)
overkluizing.6622,184260,330209,9699,KW 16,60C-130,60C-130-02,KW 16 Noord,Noordelijke overkluizing over voormalig mijnspoor,Overkluizing,Droog,HWN,A76,in RW,184.26,330.209,2012,60C-130-02,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (184260 330209)
overkluizing.6623,184167,330229,9700,KW 16,60C-130,60C-130-03,KW 16 Zuid,Zuidelijke overkluizing over voormalig mijnspoor,Overkluizing,Droog,HWN,A76,in RW,184.167,330.229,2012,60C-130-03,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (184167 330229)
overkluizing.6624,184298,330151,9701,KW 16 oost,60C-131,60C-131-01,KW 16 oost,Overkluizing in de rijksweg,Overkluizing,Droog,HWN,A76,in RW,184.298,330.151,2012,60C-131-01,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (184298 330151)
overkluizing.6712,127763,465064,9802,KW 2.3 en 2.4,31E-002,31E-002-01,KW 2.3,Overkluizing in de toe- en afrit,Overkluizing,Droog,HWN,A2,in RW,127.763,465.064,2001,31E-118-00,1676,RWS MN / MN District Zuid,1676,,,POINT (127763 465064)
overkluizing.6713,127728,465151,9803,KW 2.3 en 2.4,31E-002,31E-002-02,KW 2.4 Zuid,Overkluizing in de afrit,Overkluizing,Droog,HWN,A2,in RW,127.728,465.151,2001,31E-119-00,1676,RWS MN / MN District Zuid,1676,,,POINT (127728 465151)
overkluizing.6714,127717,465189,9804,KW 2.3 en 2.4,31E-002,31E-002-03,KW 2.4 Noord,Overkluizing in de toerit,Overkluizing,Droog,HWN,A2,in RW,127.717,465.189,2001,31E-119-00,1676,RWS MN / MN District Zuid,1676,,,POINT (127717 465189)
overkluizing.7173,98376,433175,10297,Overkluizing over Duiker,37H-187,37H-187-02,,Overkluizing over Duiker,Overkluizing,Droog,HWN,A16,in RW,98.376,433.175,1987,37H-187-02,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (98376 433175)
overkluizing.7289,84249,439915,10456,Landtunnel A4 Delft-Schiedam,37E-202,37E-20214,Ketheltunnel (Luifelconstructie en Zettingsvrije plaat),Luifelconstructie en Zettingsvrije plaat te Schiedam,Overkluizing,Droog,HWN,A4,niet RW,84.249,439.915,2013,37E-202-14,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (84249 439915)
overkluizing.7365,87034,432194,10537,Leidingstraat II,37G-111,37G-111-03,Leidingstraat II NPB,Noordelijke overkluizing in de par.baan over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,87.034,432.194,2014,37G-111-03,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (87034 432194)
overkluizing.7366,87066,432105,10538,Leidingstraat II,37G-111,37G-111-04,Leidingstraat II ZPBN,Zuidelijke overkluizing in de noordelijke par.baan over de leidingenstraat,Overkluizing,Droog,HWN,A4,in RW,87.066,432.105,2014,37G-111-04,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (87066 432105)
overkluizing.7367,87027,432085,10539,Leidingstraat II,37G-111,37G-111-05,Leidingstraat II ZPBZ,Zuidelijke overkluizing in de zuidelijke par.baan over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,87.027,432.085,2014,37G-111-05,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (87027 432085)
overkluizing.7368,84987,432422,10540,Leidingstraat I,37G-305,37G-305-04,Leidingstraat I HRL,Noordelijke overkluizing over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,84.987,432.422,2014,37G-305-04,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (84987 432422)
overkluizing.7369,84976,432369,10541,Leidingstraat I,37G-305,37G-305-05,Leidingstraat I HRR,Zuidelijke overkluizing over de leidingenstraat,Overkluizing,Droog,HWN,A15,in RW,84.976,432.369,2014,37G-305-05,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (84976 432369)
overkluizing.7380,81620,448585,10553,Oude Zwethpad,37E-176,37E-176-02,Oude Zwethpad west,Westelijke overkluizing over de Leidingstraat en Watergang,Overkluizing,Droog,HWN,A4,in RW,81.62,448.585,1988,37E-176-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (81620 448585)
