FID,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
voorrangswegen_wegvak.244,,216254025,2022-02-01T00:00:00,0,632,021625402520220201,LTK0000469513,L,I,,"LINESTRING (108229.07169999927 427432.6317999996, 108297.31509999931 427569.97989999875, 108320.50719999894 427617.29199999943, 108354.7060999982 427689.6145000011, 108370.66470000148 427724.3344999999, 108395.03510000184 427779.1638999991, 108418.03489999846 427828.9246000014, 108462.83040000126 427941.96009999886, 108463.6884999983 427944.8751000017, 108475.70870000124 427982.8104999997, 108487 428009)"
voorrangswegen_wegvak.245,,600119688,2022-02-01T00:00:00,0,547,060011968820220201,LTK0000469513,R,I,,"LINESTRING (108208.76539999992 427418.9765999988, 108156.91000000015 427314.9662999995, 108053.31650000066 427106.33940000087, 108044.45870000124 427088.4054000005, 108035.84059999883 427070.3557000011, 108027.42199999839 427052.2076999992, 108019.77230000123 427034.6704000011, 108011.08659999818 427012.9710999988, 108004.22740000114 426994.15469999984, 107998.03669999912 426975.13280000165, 107993.13360000029 426957.23959999904, 107988.59270000085 426937.73629999906, 107984.78390000015 426921.13430000097)"
voorrangswegen_wegvak.246,,216256026,2022-02-01T00:00:00,0,66,021625602620220201,LTK0000469513,L,I,,"LINESTRING (108487 428009, 108512.5373999998 428070.33889999986)"
voorrangswegen_wegvak.247,,89227007,2022-02-01T00:00:00,0,79,008922700720220201,LTK0000496677,M,I,,"LINESTRING (44526.737700000405 413793.1559000015, 44604.7509999983 413804.69099999964)"
voorrangswegen_wegvak.248,,88227004,2022-02-01T00:00:00,0,137,008822700420220201,LTK0000496677,M,I,,"LINESTRING (44386.08100000024 413771.98800000176, 44481 413786, 44521.92300000042 413792.4129999988)"
voorrangswegen_wegvak.249,,89227009,2022-02-01T00:00:00,0,186,008922700920220201,LTK0000496677,M,I,,"LINESTRING (44616.85000000149 413806.57349999994, 44800.30900000036 413834.4219999984)"
voorrangswegen_wegvak.250,,600480446,2022-02-01T00:00:00,0,12,060048044620220201,LTK0000475691,L,I,,"LINESTRING (85836.71909999847 459281.5546000004, 85844.9787000008 459289.73580000177)"
voorrangswegen_wegvak.251,,600480448,2022-02-01T00:00:00,0,363,060048044820220201,LTK0000475691,L,I,,"LINESTRING (85583.74850000069 459020.7712999992, 85590.09899999946 459027.79300000146, 85620.06450000033 459058.1614000015, 85675.35799999908 459115.9785999991, 85717.05070000142 459159.12629999965, 85831.63800000027 459276.4519999996, 85836.71909999847 459281.5546000004)"
voorrangswegen_wegvak.252,,600480449,2022-02-01T00:00:00,0,461,060048044920220201,LTK0000475691,L,I,,"LINESTRING (85844.9787000008 459289.73580000177, 85854.12000000104 459299.02899999917, 85881.83920000121 459327.8674999997, 85937.57770000026 459385.2544, 85990.76749999821 459437.84809999913, 86018.94509999827 459466.22949999943, 86046.87900000066 459494.8601000011, 86074.66800000146 459523.63280000165, 86094.3198999986 459544.66600000113, 86107.66169999912 459559.62150000036, 86120.77309999987 459574.7265000008, 86161 459625)"
voorrangswegen_wegvak.253,,600424868,2022-02-01T00:00:00,1998,2007,060042486820220201,LTK0000475691,R,I,,"LINESTRING (88455.62689999864 461965.80970000103, 88448.43879999965 461961.0373999998)"
voorrangswegen_wegvak.254,,168264074,2022-02-01T00:00:00,0,177,016826407420220201,LTK0000474937,R,I,,"LINESTRING (84188.11329999939 432373.185800001, 84253.88479999825 432381.28269999847, 84288.48189999908 432386.6411000006, 84308.28649999946 432389.43730000034, 84363.50189999864 432395.7283000015)"
voorrangswegen_wegvak.255,,600101233,2022-02-01T00:00:00,0,269,060010123320220201,LTK0000458348,L,I,,"LINESTRING (66538.22399999946 439010.3539999984, 66526.8238000013 439007.04250000045, 66517.16820000112 439004.4367999993, 66505.9710999988 439001.66849999875, 66491.31439999864 438998.46440000087, 66476.58889999986 438995.60759999976, 66458.16039999947 438992.69579999894, 66440.31909999996 438990.5185999982, 66430.36239999905 438989.5771000013, 66420.38639999926 438988.88589999825, 66405.1911999993 438988.38529999927, 66391.36679999903 438988.3980999999, 66381.37570000067 438988.82840000093, 66368.67990000173 438989.8322999999, 66353.79679999873 438991.70169999823, 66343.41820000112 438993.4189000018, 66333.60379999876 438995.3374999985, 66294.55629999936 439004.1090000011, 66272.7313000001 439007.21930000186)"
voorrangswegen_wegvak.256,,168264061,2022-02-01T00:00:00,0,160,016826406120220201,LTK0000474937,R,I,,"LINESTRING (84363.50189999864 432395.7283000015, 84365.50450000167 432397.48959999904, 84366.0337000005 432397.7542000003, 84371.12700000033 432398.3495000005, 84399.56969999894 432401.9875999987, 84414.23809999973 432403.4778999984, 84449.95199999958 432405.3929999992, 84479.934799999 432406.4070999995, 84498.30629999936 432406.7525999993, 84518.30750000104 432406.8319000006, 84522.36120000109 432406.7993000001)"
voorrangswegen_wegvak.257,,89227006,2022-02-01T00:00:00,0,5,008922700620220201,LTK0000496677,M,I,,"LINESTRING (44521.92300000042 413792.4129999988, 44526.737700000405 413793.1559000015)"
voorrangswegen_wegvak.258,,89227008,2022-02-01T00:00:00,0,12,008922700820220201,LTK0000496677,M,I,,"LINESTRING (44604.7509999983 413804.69099999964, 44616.85000000149 413806.57349999994)"
voorrangswegen_wegvak.259,,86226001,2022-02-01T00:00:00,0,1351,008622600120220201,LTK0000496677,M,I,,"LINESTRING (43094.995999999344 413375.8269999996, 43152.16640000045 413394.03539999947, 43372.13780000061 413464.70230000094, 44097.01979999989 413698.13479999825, 44201.5410999991 413731.5207999982, 44220.705699998885 413737.2441000007, 44246.291999999434 413744.5119000003, 44265.652800001204 413749.5612999983, 44284.91679999977 413754.07499999925, 44304.48680000007 413758.2153999992, 44313.01639999822 413759.8465999998, 44340.085000000894 413763.9120000005, 44386.08100000024 413771.98800000176)"
voorrangswegen_wegvak.260,,219432052,2022-02-01T00:00:00,0,206,021943205220220201,LTK0000474457,R,I,,"LINESTRING (109610 516455, 109653.35599999875 516496.47630000114, 109677.94060000032 516518.49340000004, 109708.2509999983 516544.6037000008, 109724.61630000174 516558.36089999974, 109740.0738000013 516571.11100000143, 109764.81929999962 516590.8112999983)"
voorrangswegen_wegvak.261,,600119842,2022-02-01T00:00:00,0,973,060011984220220201,LTK0000474457,L,I,,"LINESTRING (110219 517191, 110189.02809999883 517139.0181000009, 110149.63039999828 517069.3913999982, 110130.43549999967 517034.2947999984, 110111.7322999984 516998.9219000004, 110053.5951000005 516896.6981999986, 110043.53420000151 516879.4120000005, 110033.25950000063 516862.2478, 110021.13839999959 516842.55900000036, 110010.11989999935 516825.91059999913, 110000.20179999992 516811.8495000005, 109988.09829999879 516795.92500000075, 109977.71249999851 516783.2368000001, 109964.5203000009 516768.22360000014, 109952.43989999965 516755.5637000017, 109938.11499999836 516741.64070000127, 109923.25409999862 516728.2540999986, 109907.9814000018 516715.3348999992, 109893.47520000115 516703.6495000012, 109877.70230000094 516691.40190000087, 109845.6688000001 516667.4455999993, 109797.41059999913 516631.79239999875, 109775.03339999914 516614.95529999956, 109743.44090000167 516590.4158000015, 109726.66699999943 516577.13610000163, 109707.933699999 516561.87689999864, 109692.62440000102 516549.05739999935, 109667.51419999823 516527.42159999907, 109652.62110000104 516514.08139999956, 109637.89620000124 516500.5460000001, 109605 516472, 109597 516463)"
voorrangswegen_wegvak.262,,176323051,2022-02-01T00:00:00,0,58,017632305120220201,LTK0000475691,L,I,,"LINESTRING (88059.16519999877 461654.5934999995, 88094.95399999991 461681.7589999996, 88105.65799999982 461690.0080000013)"
voorrangswegen_wegvak.263,,600106929,2022-02-01T00:00:00,0,816,060010692920220201,LTK0000475691,R,I,,"LINESTRING (86441.88300000131 459954.5769999996, 86398.41660000011 459913.21350000054, 86355.35269999877 459871.4343000017, 86341.1603000015 459857.3403000012, 86324.16600000113 459839.51619999856, 86310.92339999974 459824.52540000156, 86301.11160000041 459812.7322999984, 86288.6715000011 459797.0436999984, 86226.63379999995 459718.6132999994, 86152.49929999933 459624.250599999, 86140.00679999962 459608.6317999996, 86133.38980000094 459600.504900001, 86114.73000000045 459578.24020000175, 86101.6453000009 459563.1105000004, 86088.29769999906 459548.21440000087, 86068.5885999985 459527.16110000014, 86027.82019999996 459485.1821000017, 85999.73800000176 459456.66699999943, 85984.25140000135 459441.5881999992, 85969.7912000008 459427.7721000016, 85955.16550000012 459414.12999999896, 85940.39759999886 459400.6385000013, 85924.48099999875 459387.2950000018, 85889.76799999923 459355.4510000013)"
voorrangswegen_wegvak.264,,600100976,2022-02-01T00:00:00,99,185,060010097620220201,LTK0000458348,L,I,,"LINESTRING (66617.2511 439044.32939999923, 66617.15450000018 439044.2809999995, 66608.10310000181 439040.0282000005, 66596.94860000163 439035.0557000004, 66583.11219999939 439029.2514999993, 66569.17990000173 439023.692400001, 66552.46389999986 439017.26630000025, 66538.22399999946 439010.3539999984)"
voorrangswegen_wegvak.265,,219432043,2022-02-01T00:00:00,0,12,021943204320220201,LTK0000474457,R,I,,"LINESTRING (109601 516447, 109610 516455)"
voorrangswegen_wegvak.266,,600119368,2022-02-01T00:00:00,0,13,060011936820220201,LTK0000474457,L,I,,"LINESTRING (109597 516463, 109588 516454)"
voorrangswegen_wegvak.267,,600481251,2022-02-01T00:00:00,0,1076,060048125120220201,LTK0000496677,M,I,,"LINESTRING (43094.995999999344 413375.8269999996, 43042.19819999859 413358.6601999998, 42933.4459999986 413323.83469999954, 42914.324400000274 413317.95650000125, 42895.11969999969 413312.3709000014, 42875.72320000082 413307.4503000006, 42862.53649999946 413304.5656999983, 42842.89039999992 413300.879900001, 42827.699799999595 413298.61459999904, 42807.8348999992 413296.36030000076, 42790.52149999887 413295.07660000026, 42770.563799999654 413294.2954000011, 42749.01350000128 413294.37680000067, 42729.02180000022 413295.17749999836, 42707.784299999475 413296.72470000014, 42682.48039999977 413299.8515999988, 42662.78649999946 413303.3443999998, 42643.2463000007 413307.5555999987, 42633.18459999934 413310.05519999936, 42613.88859999925 413315.3302000016, 42594.735399998724 413321.08900000155, 42575.72470000014 413327.31650000066, 42534.2547999993 413341.6640000008, 42404.417199999094 413387.1202000007, 42294.48779999837 413425.375500001, 42275.495999999344 413431.58579999954, 42258.966499999166 413436.3264000006, 42239.40170000121 413440.4957000017, 42223.66640000045 413442.71649999917, 42203.77189999819 413444.4818999991, 42189.10909999907 413445.1964999996, 42169.1101000011 413444.6279999986, 42161.330099999905 413444.0485999994, 42141.5 413441.5401000008, 42133.37469999865 413440.3682000004, 42113.80220000073 413436.3154999986, 42101.882399998605 413432.9930000007, 42082.89999999851 413426.70380000025, 42057.8200000003 413416.436999999)"
voorrangswegen_wegvak.268,,94234004,2022-02-01T00:00:00,0,1205,009423400420220201,LTK0000496675,M,I,,"LINESTRING (47047.147700000554 417300.6468999982, 47049.802999999374 417336.17540000007, 47054.59120000154 417395.98429999873, 47059.73420000076 417455.76370000094, 47065.54630000144 417512.9354999997, 47067.887099999934 417532.80420000106, 47069.70199999958 417552.7217000015, 47077.050799999386 417623.9946000017, 47085.81720000133 417705.8231999986, 47095.541900001466 417790.0502000004, 47179.237100001425 418498.2142999992)"
voorrangswegen_wegvak.269,,600093890,2022-02-01T00:00:00,0,47,060009389020220201,LTK0000496677,L,I,,"LINESTRING (41990.53000000119 413364.30799999833, 42001.45699999854 413363.3819999993, 42009.97700000182 413368.01199999824, 42014.97700000182 413375.05000000075, 42016.27400000021 413383.94000000134, 42013.495999999344 413391.7179999985)"
voorrangswegen_wegvak.270,,84226005,2022-02-01T00:00:00,0,51,008422600520220201,LTK0000496677,M,I,,"LINESTRING (42057.8200000003 413416.436999999, 42013.495999999344 413391.7179999985)"
voorrangswegen_wegvak.271,,84226007,2022-02-01T00:00:00,0,24,008422600720220201,LTK0000496677,R,I,,"LINESTRING (42013.495999999344 413391.7179999985, 42007.938999999315 413397.64499999955, 42000.346000000834 413401.1640000008, 41992.56700000167 413400.79399999976)"
voorrangswegen_wegvak.272,,91227006,2022-02-01T00:00:00,0,13,009122700620220201,LTK0000496677,M,I,,"LINESTRING (45874 413552, 45879 413564)"
voorrangswegen_wegvak.273,,83226032,2022-02-01T00:00:00,0,23,008322603220220201,LTK0000496677,R,I,,"LINESTRING (41992.56700000167 413400.79399999976, 41986.45499999821 413397.4600000009, 41980.89900000021 413391.90399999917, 41978.30600000173 413383.94000000134)"
voorrangswegen_wegvak.274,,94233003,2022-02-01T00:00:00,0,437,009423300320220201,LTK0000496675,M,I,,"LINESTRING (47003.99769999832 416866.37779999897, 47011.8563000001 416918.30409999937, 47017.2360999994 416957.9039000012, 47019.75649999827 416977.7446000017, 47023.67119999975 417011.0276999995, 47027.897900000215 417050.80579999834, 47029.860199999064 417070.7093000002, 47033.88850000128 417114.9904000014, 47038.68189999834 417174.7989999987, 47041.5791000016 417214.6942999996, 47047.147700000554 417300.6468999982)"
voorrangswegen_wegvak.275,,83226031,2022-02-01T00:00:00,0,25,008322603120220201,LTK0000496677,R,I,,"LINESTRING (41978.30600000173 413383.94000000134, 41980.15799999982 413374.30900000036, 41984.78799999878 413367.6409999989, 41990.53000000119 413364.30799999833)"
voorrangswegen_wegvak.276,,600404679,2022-02-01T00:00:00,0,63,060040467920220201,LTK0000491807,R,I,,"LINESTRING (234321.4684999995 444084.8691999987, 234327.21330000088 444083.0465000011, 234347.69209999964 444096.1699000001, 234366.74210000038 444109.6107000001, 234373.97300000116 444115.68569999933)"
voorrangswegen_wegvak.277,,600094020,2021-10-01T00:00:00,0,265,060009402020211001,LTK0000496675,R,I,,"LINESTRING (49169.49199999869 420342.7129999995, 49159.86600000039 420332.63699999824, 49130.01619999856 420306.00719999894, 49114.965900000185 420292.83570000157, 49099.742800001055 420279.8618000001, 49087.013099998236 420269.2996999994, 49071.504200000316 420256.6755999997, 49055.846000000834 420244.2302000001, 49040.045499999076 420231.96869999915, 49024.11809999868 420219.87110000104, 49010.25710000098 420209.61769999936, 48994.028000000864 420197.93180000037, 48966.63949999958 420178.82009999827, 48967.068700000644 420175.36630000174)"
voorrangswegen_wegvak.278,,600124472,2021-10-01T00:00:00,0,272,060012447220211001,LTK0000473584,L,I,,"LINESTRING (123008.6922999993 545251.1561000012, 122991.94069999829 545248.7859000005, 122972.97129999846 545242.6702000014, 122948.15610000119 545233.8975999989, 122929.37920000032 545227.0069000013, 122889.14930000156 545211.8713999987, 122846.14820000157 545196.3310000002, 122808.30530000106 545183.4811000004, 122766.23099999875 545171.1799999997, 122753.36699999869 545160.7280000001)"
voorrangswegen_wegvak.279,,600124473,2021-10-01T00:00:00,0,163,060012447320211001,LTK0000473584,L,I,,"LINESTRING (122753.36699999869 545160.7280000001, 122738.33999999985 545161.2140000015, 122608.59180000052 545123.9149999991, 122597.56500000134 545117.6350000016)"
voorrangswegen_wegvak.280,,600150633,2021-10-01T00:00:00,0,224,060015063320211001,LTK0000491807,L,I,,"LINESTRING (229610.94739999995 441109.0751999989, 229595.55920000002 441110.6849000007, 229579.89460000023 441106.7142999992, 229562.2734999992 441103.0826999992, 229522.92320000008 441095.84530000016, 229473.3887999989 441087.43840000033, 229447.6634999998 441082.8729000017, 229391 441070)"
voorrangswegen_wegvak.281,,76212004,2021-10-01T00:00:00,0,142,007621200420211001,LTK0000485968,L,I,,"LINESTRING (38275.0802000016 406304.7274999991, 38285.75820000097 406307.36730000004, 38302.04069999978 406319.00780000165, 38334.84450000152 406341.9054999985, 38367.837900001556 406364.5223999992, 38393.76319999993 406381.99379999936)"
voorrangswegen_wegvak.282,,76212009,2021-10-01T00:00:00,0,75,007621200920211001,LTK0000485968,L,I,,"LINESTRING (38393.76319999993 406381.99379999936, 38421.22980000079 406400.4679999985, 38456.52169999853 406423.7012999989)"
voorrangswegen_wegvak.283,,76212010,2021-10-01T00:00:00,0,285,007621201020211001,LTK0000485968,L,I,,"LINESTRING (38456.52169999853 406423.7012999989, 38588.965700000525 406510.2276000008, 38622.232200000435 406532.4395000003, 38643.40349999815 406546.8306000009, 38659.71110000089 406558.37629999965, 38675.63030000031 406570.4855000004, 38685.41750000045 406578.82279999927, 38688.56810000166 406587.00090000033)"
voorrangswegen_wegvak.284,,173309090,2021-10-01T00:00:00,0,343,017330909020211001,LTK0000474839,R,I,,"LINESTRING (86879.37299999967 454507.74650000036, 86920.31789999828 454463.88369999826, 86932.41970000044 454451.73959999904, 86946.2602000013 454437.3022999987, 86961.39180000126 454420.61080000177, 86974.22850000113 454405.2837000005, 86987.74219999835 454390.53009999916, 87027.22639999911 454345.3522000015, 87032.7025000006 454338.7228000015, 87045.85819999874 454323.6581999995, 87059.23860000074 454308.78979999945, 87072.44830000028 454293.77270000055, 87100.8216000013 454261.01590000093, 87109 454253)"
voorrangswegen_wegvak.285,,219433008,2021-10-01T00:00:00,0,645,021943300820211001,LTK0000474457,R,I,,"LINESTRING (109861.86059999838 516663.5128999986, 109876.16550000012 516674.1490999982, 109892.0859999992 516686.26619999856, 109912.08940000087 516702.1281000003, 109927.45279999822 516714.94729999825, 109942.37409999967 516728.2650000006, 109958.99760000035 516744.00239999965, 109972.79450000077 516758.48319999874, 109985.7787999995 516773.19370000064, 109999.81120000035 516790.14240000024, 110011.76370000094 516806.18250000104, 110023.22700000182 516822.57189999893, 110031.26819999889 516834.8317999989, 110041.8889000006 516851.8156000003, 110052.23939999938 516868.93730000034, 110062.2386999987 516886.25869999826, 110111.5449000001 516973.25829999894, 110141.56799999997 517025.2082000002, 110200.98039999977 517129.4684000015, 110230 517185)"
voorrangswegen_wegvak.286,,219433009,2021-10-01T00:00:00,0,121,021943300920211001,LTK0000474457,R,I,,"LINESTRING (109764.81929999962 516590.8112999983, 109795.46689999849 516614.4277999997, 109827.5271999985 516638.28770000115, 109861.86059999838 516663.5128999986)"
voorrangswegen_wegvak.287,,430380001,2021-10-01T00:00:00,0,1692,043038000120211001,LTK0000496797,M,I,,"LINESTRING (215104.66120000184 490492.98629999906, 215140.28709999844 490455.19139999896, 215171.183699999 490423.1651000008, 215334.67110000178 490257.52969999984, 215585.05579999834 490004.4873000011, 216138.27540000156 489445.9578999989, 216239.0967000015 489344.3062000014, 216293.87299999967 489289.63340000063)"
voorrangswegen_wegvak.288,,600094021,2021-10-01T00:00:00,0,218,060009402120211001,LTK0000496675,R,I,,"LINESTRING (49320.289599999785 420499.31060000136, 49314.783900000155 420497.1955000013, 49289.44420000166 420466.4882999994, 49272.653599999845 420447.28170000017, 49257.0960999988 420429.9598999992, 49240.700599998236 420412.3625999987, 49226.73550000042 420398.0216999985, 49198.346400000155 420369.8398000002, 49180.90179999918 420352.8643999994, 49169.49199999869 420342.7129999995)"
voorrangswegen_wegvak.289,,600112639,2021-10-01T00:00:00,0,209,060011263920211001,LTK0000482482,L,I,,"LINESTRING (102839 430264, 102828 430268, 102808.47720000148 430272.3519000001, 102789.04329999909 430277.0778999999, 102749.82820000127 430285.0678999983, 102707.46139999852 430296.31799999997, 102688.26199999824 430300.3020000011, 102671.8013000004 430304.9648000002, 102657.49769999832 430309.19619999826, 102637.125 430317.01300000027)"
voorrangswegen_wegvak.290,,600121016,2021-10-01T00:00:00,0,460,060012101620211001,LTK0000474457,L,I,,"LINESTRING (110452.56509999931 517598.75549999997, 110334.00510000065 517390.1160000004, 110323.4908999987 517373.08850000054, 110312.6959999986 517356.2212000005, 110302.14770000055 517339.2131999992, 110292.18070000038 517321.8735000007, 110252.73099999875 517252.27629999816, 110224 517200)"
voorrangswegen_wegvak.291,,600121018,2021-10-01T00:00:00,0,134,060012101820211001,LTK0000474457,L,I,,"LINESTRING (110518.98259999976 517715.2034999989, 110452.56509999931 517598.75549999997)"
voorrangswegen_wegvak.292,,600121021,2021-10-01T00:00:00,0,291,060012102120211001,LTK0000474457,L,I,,"LINESTRING (110660 517970, 110591.17000000179 517848.08839999884, 110581.21779999882 517829.877700001, 110543.41120000184 517759.3612000011, 110533.84090000018 517741.7982000001, 110518.98259999976 517715.2034999989)"
voorrangswegen_wegvak.293,,600121038,2021-10-01T00:00:00,0,224,060012103820211001,LTK0000474457,L,I,,"LINESTRING (111572.09789999947 519705.30469999835, 111565.3350000009 519698.64449999854, 111550.16950000077 519686.42969999835, 111537.502700001 519670.95120000094, 111525.0289000012 519655.31760000065, 111512.80110000074 519639.48640000075, 111490.92289999872 519610.34270000085, 111478.12249999866 519591.91800000146, 111456 519557, 111439.13899999857 519526.10599999875)"
voorrangswegen_wegvak.294,,600121326,2021-10-01T00:00:00,0,319,060012132620211001,LTK0000474463,L,I,,"LINESTRING (112122.9279000014 539196.870099999, 112116.85970000178 539182.7016999982, 112112.93879999965 539163.2300000004, 112109.32609999925 539143.5588000007, 112091.83320000023 539045.1006000005, 112085.20459999889 539006.1649999991, 112078.55050000176 538963.0267000012, 112075.96930000186 538943.193599999, 112070.51700000092 538906.4539999999, 112082.27299999818 538886.6130000018)"
voorrangswegen_wegvak.312,,600424904,2021-10-01T00:00:00,0,143,060042490420211001,LTK0000475691,R,I,,"LINESTRING (86544.12090000138 460054.1785000004, 86490.94449999928 460002.8407000005, 86441.88300000131 459954.5769999996)"
voorrangswegen_wegvak.295,,223439024,2021-10-01T00:00:00,0,5199,022343902420211001,LTK0000474457,M,I,,"LINESTRING (111576.941300001 519711.7875000015, 111591.92100000009 519732.34420000017, 111625.1660999991 519775.9195000008, 111648.93899999931 519807.4857000001, 111660.7078000009 519823.6581999995, 111672.26480000094 519839.98110000044, 111683.63360000029 519856.438099999, 111702.63399999961 519884.9415999986, 111713.49639999866 519901.74489999935, 111724.09389999881 519918.70870000124, 111734.52180000022 519935.77519999817, 111744.683699999 519953.002700001, 111755.4475999996 519971.7391999997, 111769.4103000015 519996.77699999884, 111778.94220000133 520014.3676000014, 111788.23189999908 520032.07930000126, 111798.3198999986 520051.8396999985, 111807.20639999956 520069.76839999855, 111815.80469999835 520087.8258000016, 111840.99139999971 520142.2870000005, 111901.27360000089 520273.9017000012, 111943.6154000014 520366.9525000006, 111955.37420000136 520393.73099999875, 111962.77100000158 520412.30139999837, 111967.87280000001 520426.0445000008, 111974.38129999861 520444.9556000009, 111980.57719999924 520463.9717000015, 111992.6790000014 520502.0982999988, 111996.41939999908 520515.14400000125, 112000.67480000108 520534.6612999998, 112003.43169999868 520552.8969999999, 112005.13269999996 520572.82939999923, 112005.42709999904 520588.63500000164, 112004.5978000015 520608.6323999986, 112002.59279999882 520626.9737999998, 111998.96040000021 520646.6484000012, 111994.74850000069 520663.6748000011, 111988.52059999853 520682.6788999997, 111985.07239999995 520691.6629000008, 111977.4411999993 520710.1004999988, 111954.85330000147 520764.59970000014, 111944.54769999906 520788.79659999907, 111935.8225999996 520807.9118000008, 111926.90830000117 520825.81500000134, 111917.64149999991 520843.5386000015, 111908.12370000035 520861.1312999986, 111899.31780000031 520876.61780000106, 111889.08579999954 520893.77529999986, 111878.11740000173 520911.4144000001, 111867.11470000073 520928.08570000157, 111852.60269999877 520948.6997999996, 111829.2771999985 520981.1928000003, 111823.44480000064 520989.62999999896, 111812.95120000094 521006.6700000018, 111803.76060000062 521024.444600001, 111800.52050000057 521031.28400000185, 111792.41800000146 521049.56010000035, 111780.90029999986 521077.6171000004, 111761.39090000093 521127.4844000004, 111753.59540000185 521145.8951999992, 111745.4162000008 521164.15129999816, 111740.84930000082 521173.9283000007, 111732.00120000169 521191.8066999987, 111722.41550000012 521209.36560000107, 111711.74139999971 521226.2982000001, 111706.83810000122 521233.2028999999, 111694.74320000038 521249.00019999966, 111690.36059999838 521254.4386, 111677.40989999846 521269.6759000011, 111663.54659999907 521284.0918999985, 111656.1559999995 521290.9008000009, 111640.67540000007 521303.5144999996, 111634.38470000029 521308.29190000147, 111618.05840000138 521319.78449999914, 111604.15780000016 521328.7093999982, 111586.94110000134 521338.8724000007, 111554.14400000125 521357.2857000008, 111536.89189999923 521367.41849999875, 111517.9037999995 521379.8586000018, 111501.92810000107 521391.9043000005, 111492.51799999923 521399.61989999935, 111477.7135999985 521412.99920000136, 111471.30449999869 521419.3044999987, 111457.66349999979 521433.9177000001, 111454.15289999917 521437.99810000136, 111441.16200000048 521454.1983000003, 111429.25699999928 521470.26960000023, 111413.17419999838 521493.6147999987, 111404.09490000084 521508.2408000007, 111394.09789999947 521525.58300000057, 111376.23270000145 521558.2094999999, 111366.8583999984 521575.876600001, 111321.66090000048 521663.1862999983, 111302.6521999985 521698.38230000064, 111292.96330000088 521715.878800001, 111248.55440000072 521794.2355999984, 111180.3275000006 521913.3093000017, 111143.79679999873 521976.1849000007, 111133.54160000011 521993.3740000017, 111125.72030000016 522006.00030000135, 111114.55050000176 522022.47470000014, 111102.59490000084 522038.5117000006, 111094.2228000015 522049.0124000013, 111081.18470000103 522064.17119999975, 111026.92850000039 522122.9659000002, 111013.59919999912 522137.8772, 111005.59970000014 522147.3451000005, 110993.28940000013 522163.1074000001, 110984.53959999979 522175.05359999835, 110973.32820000127 522191.61930000037, 110962.52769999951 522208.4534999989, 110919.97450000048 522276.8280999996, 110908.06830000132 522295.49120000005, 110896.98930000141 522312.1458999999, 110885.5513000004 522328.55249999836, 110868.47190000117 522351.60130000114, 110856.19440000132 522367.3634000011, 110843.64869999886 522382.9404999986, 110754.42969999835 522490.82990000024, 110472.90040000156 522830.067400001, 110434.4301000014 522876.1112000011, 110421.47309999913 522891.34750000015, 110378.54230000079 522940.67009999976, 110055.18310000002 523306.21350000054, 109991.69269999862 523378.3702000007, 109965.75890000165 523408.8275000006, 109953.14169999957 523424.3471000008, 109943.78610000014 523436.2419000007, 109931.78409999982 523452.26419999823, 109920.23119999841 523468.59160000086, 109909.1239 523485.24170000106, 109903.78449999914 523493.6997000016, 109893.47509999946 523510.7943000011, 109883.50349999964 523528.1328999996, 109877.40159999952 523539.28599999845, 109868.28310000151 523557.09120000154, 109859.74549999833 523575.17819999903, 109848.68980000168 523600.67819999903, 109841.17880000174 523619.2146999985, 109824.60269999877 523662.15190000087, 109817.25869999826 523680.7547999993, 109806.9160999991 523705.9483000003, 109799.04019999877 523724.3324000016, 109787.3574000001 523750.5786000006, 109778.93809999898 523768.7217999995, 109770.33810000122 523786.77899999917, 109762.6425999999 523802.4910000004, 109753.64020000026 523820.3447000012, 109740.78909999877 523844.92639999837, 109731.29360000044 523862.52120000124, 109721.59389999881 523880.0135000013, 109711.69970000163 523897.3947999999, 109672.37480000034 523964.5811999999, 109662.4188000001 523981.92760000005, 109643.1446999982 524016.3176999986)"
voorrangswegen_wegvak.296,,223475006,2021-10-01T00:00:00,0,760,022347500620211001,LTK0000474463,M,I,,"LINESTRING (111788.42579999939 537745.8418999985, 111801.93070000038 537783.4932000004, 111928.16939999908 538128.8773000017, 112016.83900000155 538372.1354999989, 112022.76709999889 538389.0745999999, 112029.02479999885 538408.0716000013, 112035.05460000038 538427.1416000016, 112044.97159999982 538461.1028000005)"
voorrangswegen_wegvak.297,,478295005,2021-10-01T00:00:00,0,943,047829500520211001,LTK0000491807,M,I,,"LINESTRING (239142 447944, 239154 447964, 239171.11089999974 448000.1581000015, 239176.93039999902 448014.0298999995, 239184.53940000013 448034.16640000045, 239190.91369999945 448053.1074000001, 239195.38659999892 448068.16690000147, 239200.5137999989 448087.48479999974, 239202.2525999993 448094.94999999925, 239206.30820000172 448114.5509000011, 239209.89889999852 448134.22670000046, 239213.99350000173 448160.6394000016, 239216.7083999999 448180.45430000126, 239294.08520000055 448755.2716999985, 239302.15790000185 448814.72619999945, 239308 448855, 239309 448867)"
