FID,filename,folder,group_,urlbig,rdx,rdy,se_anno_cad_data,gdb_geomattr_data,shape
wnz_helicopterfotos_2007.11,006_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/006_nieuwe_waterweg_l.o._27-08-2007.jpg,4.0962467,51.9811949,,,POINT (66293.80209999904 444326.24610000104)
wnz_helicopterfotos_2007.12,006_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/006_nieuwe_waterweg_r.o._27-08-2007.jpg,4.314583,51.8949661,,,POINT (81148.53779999912 434489.7470000014)
wnz_helicopterfotos_2007.13,007_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/007_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1000652,51.9802091,,,POINT (66554.12819999829 444211.92440000176)
wnz_helicopterfotos_2007.14,007_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/007_nieuwe_waterweg_r.o._27-08-2007.jpg,4.3132538,51.8955954,,,POINT (81058.09980000183 434561.10269999877)
wnz_helicopterfotos_2007.15,008_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/008_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1039836,51.979176,,,POINT (66821.23479999974 444092.2335000001)
wnz_helicopterfotos_2007.16,008_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/008_nieuwe_waterweg_r.o._27-08-2007.jpg,4.3126279,51.8957567,,,POINT (81015.29199999943 434579.683699999)
wnz_helicopterfotos_2007.17,009_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/009_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1087573,51.9778849,,,POINT (67146.59800000116 443942.82140000165)
wnz_helicopterfotos_2007.18,009_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/009_nieuwe_waterweg_r.o._27-08-2007.jpg,4.310626,51.8959619,,,POINT (80877.86279999837 434604.55420000106)
wnz_helicopterfotos_2007.19,010_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/010_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1148187,51.9761962,,,POINT (67559.65890000015 443747.6495999992)
wnz_helicopterfotos_2007.20,010_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/010_nieuwe_waterweg_r.o._27-08-2007.jpg,4.3097808,51.8957823,,,POINT (80819.40049999952 434585.4406999983)
wnz_helicopterfotos_2007.21,011_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/011_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1161093,51.9758097,,,POINT (67647.559799999 443703.10119999945)
wnz_helicopterfotos_2007.22,011_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/011_nieuwe_waterweg_r.o._27-08-2007.jpg,4.3088956,51.895508,,,POINT (80758.02820000052 434555.83480000123)
wnz_helicopterfotos_2007.23,012_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/012_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1212645,51.9741785,,,POINT (67998.5186999999 443515.45490000024)
wnz_helicopterfotos_2007.24,012_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/012_nieuwe_waterweg_r.o._27-08-2007.jpg,4.3074773,51.8954821,,,POINT (80660.37909999862 434554.4072000012)
wnz_helicopterfotos_2007.25,013_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/013_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1259188,51.9724202,,,POINT (68314.84629999846 443314.29470000044)
wnz_helicopterfotos_2007.26,013_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/013_nieuwe_waterweg_r.o._27-08-2007.jpg,4.3072224,51.8958943,,,POINT (80643.52039999887 434600.51999999955)
wnz_helicopterfotos_2007.27,014_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/014_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1292001,51.9710202,,,POINT (68537.56390000135 443154.64730000123)
wnz_helicopterfotos_2007.28,014_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/014_nieuwe_waterweg_r.o._27-08-2007.jpg,4.306826,51.8962863,,,POINT (80616.89090000093 434644.53119999915)
wnz_helicopterfotos_2007.29,015_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/015_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1323638,51.9695605,,,POINT (68752.10119999945 442988.50930000097)
wnz_helicopterfotos_2007.30,015_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/015_nieuwe_waterweg_r.o._27-08-2007.jpg,4.3055656,51.8966931,,,POINT (80530.82829999924 434691.0758999996)
wnz_helicopterfotos_2007.31,016_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/016_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1366689,51.9674642,,,POINT (69043.85110000148 442750.21460000053)
wnz_helicopterfotos_2007.32,016_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/016_nieuwe_waterweg_r.o._27-08-2007.jpg,4.3043148,51.8967934,,,POINT (80444.91840000078 434703.51850000024)
wnz_helicopterfotos_2007.33,017_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/017_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1398476,51.9658777,,,POINT (69259.21040000021 442569.9765000008)
wnz_helicopterfotos_2007.34,017_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/017_nieuwe_waterweg_r.o._27-08-2007.jpg,4.3023522,51.8969079,,,POINT (80310.04870000109 434718.27519999817)
wnz_helicopterfotos_2007.35,018_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/018_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1441202,51.9638774,,,POINT (69548.95930000022 442342.42870000005)
wnz_helicopterfotos_2007.36,018_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/018_nieuwe_waterweg_r.o._27-08-2007.jpg,4.2974569,51.8974341,,,POINT (79974.04969999939 434781.8621999994)
wnz_helicopterfotos_2007.37,019_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/019_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1501663,51.9609238,,,POINT (69958.79080000147 442006.77589999884)
wnz_helicopterfotos_2007.38,019_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/019_nieuwe_waterweg_r.o._27-08-2007.jpg,4.2964954,51.8975816,,,POINT (79908.13010000065 434799.2650000006)
wnz_helicopterfotos_2007.39,020_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/020_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1538671,51.9590349,,,POINT (70209.5212999992 441792.3295999989)
wnz_helicopterfotos_2007.40,020_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/020_nieuwe_waterweg_r.o._27-08-2007.jpg,4.294189,51.8979472,,,POINT (79750.02679999918 434842.3242999986)
wnz_helicopterfotos_2007.41,021_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/021_nieuwe_waterweg_l.o._27-08-2007.jpg,4.156175,51.9580165,,,POINT (70366.1948999986 441676.3509999998)
wnz_helicopterfotos_2007.42,021_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/021_nieuwe_waterweg_r.o._27-08-2007.jpg,4.291142,51.8984486,,,POINT (79541.19049999863 434901.26509999856)
wnz_helicopterfotos_2007.43,022_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/022_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1594389,51.9567559,,,POINT (70588.1185999997 441532.3225999996)
wnz_helicopterfotos_2007.44,022_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/022_nieuwe_waterweg_r.o._27-08-2007.jpg,4.2893982,51.8987746,,,POINT (79421.74130000174 434939.3445000015)
wnz_helicopterfotos_2007.45,023_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/023_nieuwe_waterweg_l.o._27-08-2007.jpg,4.161016,51.9560695,,,POINT (70695.2100000009 441454.1356999986)
wnz_helicopterfotos_2007.46,023_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/023_nieuwe_waterweg_r.o._27-08-2007.jpg,4.2872709,51.8991858,,,POINT (79276.04780000076 434987.3044999987)
wnz_helicopterfotos_2007.47,024_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/024_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1625788,51.9553555,,,POINT (70801.27010000125 441372.89759999886)
wnz_helicopterfotos_2007.48,024_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/024_nieuwe_waterweg_r.o._27-08-2007.jpg,4.2851621,51.899641,,,POINT (79131.70450000092 435040.1438000016)
wnz_helicopterfotos_2007.49,025_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/025_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1651844,51.953972,,,POINT (70977.74570000172 441215.98110000044)
wnz_helicopterfotos_2007.50,025_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/025_nieuwe_waterweg_r.o._27-08-2007.jpg,4.284443,51.8997937,,,POINT (79082.47989999875 435057.88230000064)
wnz_helicopterfotos_2007.51,026_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/026_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1679914,51.9523235,,,POINT (71167.5784999989 441029.36089999974)
wnz_helicopterfotos_2007.52,026_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/026_nieuwe_waterweg_r.o._27-08-2007.jpg,4.2829307,51.9000109,,,POINT (78978.78330000117 435083.62739999965)
wnz_helicopterfotos_2007.53,027_nieuwe_waterweg_l.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/027_nieuwe_waterweg_l.o._27-08-2007.jpg,4.1711518,51.9505512,,,POINT (71381.48470000178 440828.5694000013)
wnz_helicopterfotos_2007.54,027_nieuwe_waterweg_r.o._27-08-2007.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007,nieuwe_waterweg/2007,https://downloads.rijkswaterstaatdata.nl/Regio/west_nederland_zuid/helikopterfotos/geogegevens/raster/nieuwe_waterweg/2007/027_nieuwe_waterweg_r.o._27-08-2007.jpg,4.2821417,51.900072,,,POINT (78924.59430000186 435091.251600001)
