Ministerie;Handelsnaam_anoniem;4000 - Diensten en middelen overig;4110 - Consumptieve diensten;4120 - Risicobeheersen;4130 - Schoonmaak;4210 - Post-, koeriers- en transportdiensten;4310 - Documentmanagement, Documentontwikkeling en -verwerking;4410 - Afvalzorgmanagement;4510 - Inrichting van gebouwen;4610 - Benodigdheden en hulpmiddelen;4710 - Bankdiensten;Eindtotaal
BZK;CWS Nederland B.V.;;;;4;;;;;;;4
BZK;D & B Group;;1;;;;;;;;;1
BZK;Daleman Lijsten;;;;;;;;1;;;1
BZK;De Bakkers B.V.;;1;;;;;;;;;1
BZK;De Corridor;;1;;;;;;;;;1
BZK;De Groene Artisanen B.V.;;3;;;;;;;;;3
BZK;De Haagsche Reclamewinkel;;;;;;1;;;;;1
BZK;De Horeca Academie Zakelijk B.V.;;2;;;;;;;;;2
BZK;De horeca mannen;;1;;;;;;;;;1
BZK;De Investeringsmaatschappij B.V.;;;;;;1;;;;;1
BZK;De Pier Horeca B.V.;;;;;;;;;1;;1
BZK;De Raat Security Products B.V.;;;1;;;;;2;1;;2
BZK;De Resolutie Rijswijk B.V.;;;;;;;;1;1;;1
BZK;De Stickerkoning B.V.;;;;;;1;;;;;1
BZK;De Tijd' Bedrijfskleding;;;;;;;;;2;;2
BZK;DéBlé-Venlo;;;;;;;;;1;;1
BZK;Defibrion;;;3;;;;;;;;3
BZK;Dekker Zoetermeer;;1;;;;;;;;;1
BZK;Delftsch Bouwkundig Stud. Gezelschap Stylos;;;;;;;;;1;;1
BZK;Delta International Uniformuitrustingen B.V.;;;;;;1;;;1;;1
BZK;Dienst Opleidingen Rotterdam;;1;;;;;;;;;1
BZK;Digital Revolution B.V.;;;;;;;;;1;;1
BZK;Discountoffice.nl B.V.;;;;;;;;1;1;;1
BZK;Dokkumer Vlaggen Centrale B.V.;;;1;;;;;;;;1
BZK;Donna's Kitchen B.V. (Domino's);;1;;;;;;;;;1
BZK;Douwe Egberts Horeca;;3;;;;;;;;;3
BZK;DPI;;2;;;;;;;;;2
BZK;Drukkerij Grafics;;;;;;1;;;;;1
BZK;Drukwerkdeal Productie B.V.;;;;;;;;1;1;;1
BZK;Dudok Den Haag B.V.;;1;;;;;;;;;1
BZK;Dulang Indonesische Lekkernijen;;1;;;;;;;;;1
BZK;Dyson B.V.;;;;;;;;;1;;1
BZK;EcoSmart Nederland B.V.;;;;;;;2;;;;2
BZK;Eduard Bos Electronic Publishing II B.V.;;;;;;;;2;;;2
BZK;Effektief Groep B.V.;;;;2;;;;;;;2
BZK;Eigen Bediening;;1;;;;;;;;;1
BZK;Elba Media B.V.;;;;;;;;;2;;2
BZK;Elis Nederland B.V.;;;;3;;;;;;;3
BZK;Elycio Vertalers;;;;;;;;;1;;1
BZK;Emtek Ergonomics B.V.;;;;;;;;1;;;1
BZK;Entropia Critical Concepts B.V.;;;2;;;;;;;;2
BZK;EOM Design B.V.;;;;;;;;1;;;1
BZK;Ergo2Go B.V.;;;;;;;;;1;;1
BZK;Ergo2Work B.V.;;;;;;;;;1;;1
BZK;Eten & Zo Zoetermeer B.V.;;1;;;;;;;;;1
BZK;Euro-Index B.V.;;;;;;;;;1;;1
BZK;Europe Top Security B.V.;;;1;;;;;;;;1
BZK;European Language Centre B.V.;;;;;;;;;1;;1
BZK;Event Medical Service B.V.;;;1;;;;;;;;1
BZK;Excellent AGF B.V.;;;;;;;;;1;;1
BZK;Excellent Touringcars;;;;;;;;;1;;1
BZK;Exploitatiemij. Grand Hotel Karel V B.V.;;1;;;;;;;;;1
BZK;F.A. Hietbrink;;;;;;;;1;;;1
BZK;Faassen;;;;;;;;1;;;1
BZK;FaberExposize B.V.;;;;;;;;;1;;1
BZK;Facilion B.V.;;;;;;1;;;;;1
BZK;Firma Hof der Muzen;;1;;;;;;;;;1
BZK;Flash Rental Services B.V.;;;1;;;;;;;;1
BZK;FloraHolland;;;;;;;;;1;;1
BZK;Fotografie Siebe Swart;;;;;;;;1;;;1
BZK;Fotohuisje B.V.;;;;;;1;;;;;1
BZK;Fox-IT;;;;;;;;;1;;1
BZK;Frama Nederland;;;;;;;;;1;;1
BZK;Francis Boeske Projects;;;;;;;;2;;;2
BZK;Frank van der Salm;;;;;;;;1;;;1
BZK;Freek van den Bergh Fotografie;;;;;;1;;;;;1
BZK;Frissetypes;;;;;;1;;;;;1
BZK;FRUIT OP JE WERK;;1;;;;;;;;;1
BZK;G.J. Floors B.V.;;1;;;;;;;;;1
BZK;G10 B.V.;;;;;;;;1;;;1
BZK;G4S Services;;;2;;;;;;;;2
BZK;Gebr. Barendsen B.V.;;;;;;1;;;;;1
BZK;Geospatial Media and Communications B.V.;;;;;;1;;;;;1
BZK;Gerco de Ruijter;;;;;;;;1;;;1
BZK;Geschiedkundige Vereniging Oranje-Nassau;;;;;;;;;1;;1
BZK;Gispen Kantoorinrichting;;;;1;;;;7;;;7
BZK;Glasatelier Oud Rijswijk B.V.;;;;;;;;1;;;1
BZK;Glasblazerij De Oude Horn B.V.;;;;;;;;1;;;1
BZK;Goedhart Bouwmarkt Delft B.V.;;;;;;;;;1;;1
BZK;Goedman Kunstenaarsbenodigdheden;;;;;;;;1;;;1
BZK;Good Conditions B.V.;;;;;;;;;1;;1
BZK;Gorter Advisie;;;;;;;;;3;;3
BZK;Grafisch Buro van Erkelens B.V.;;;;;;2;;;;;2
BZK;Grandcafé De Wens B.V.;;1;;;;;;;;;1
BZK;Grand-café Stefano's;;1;;;;;;;;;1
BZK;Groenendijk Bedrijfskleding B.V.;;;;;;;;;1;;1
BZK;Groepsdynamica Expert;;1;;;;;;;;;1
BZK;Groote Sociëteit Haagsche Club-Plaats Royaal;;;;;;1;;;;;1
BZK;Grootmakers vormgeving-belettering-full color;;;;;;;;1;;;1
BZK;Gulinski & de Baar kant. & proj.inricht. B.V.;;1;;;;;;;;;1
BZK;H.U. Günes t.h.o.d.n. SPAR City Korte Poten;;;;;;1;;;;;1
BZK;Hagisto;;;;;;;;2;;;2
BZK;Hans Tak;;;;;;;;;1;;1
BZK;Hans van der Meer;;;;;;;;2;;;2
BZK;Havengebouw Amsterdam B.V.;;1;;;;;;;;;1
BZK;HBL Online B.V.;;;;;;;;;1;;1
BZK;Health2Work B.V.;;;;;;;;;1;;1
BZK;HekonValentijn;;;;;;;;;1;;1
BZK;Helicon Conservation Support B.V.;;;;;;1;;;;;1
BZK;Hennekes Special Seating B.V.;;;;;;;;2;;;2
BZK;Henri Culinair;;1;;;;;;;;;1
BZK;Het Kookplein;;1;;;;;;1;;;1
BZK;Het Muntgebouw-Utrecht B.V.;;1;;;;;;;;;1
BZK;Het Nederlands Openluchtmuseum;;1;;;;;;;;;1
BZK;Het Pleidooi;;1;;;;;;;;;1
BZK;Het Stempel No. 539 B.V.;;;;;;;;;1;;1
BZK;High Security International B.V.;;;;;;;;;1;;1
BZK;HMM Wasservice;;;;2;;;;;;;2
BZK;Hoeve Kromwijk;;1;;;;;;;;;1
BZK;Holding Beheermaatschappij Ropeni B.V.;;1;;;;;;;;;1
BZK;Hollandse Hoogte B.V.;;;;;;1;;;;;1
BZK;Hollandspoor Geluidsstudio;;;;;;;;;1;;1
BZK;Hooghiemstra & Partners B.V.;;;;;;2;;;;;2
BZK;Hotel Boschhuis;;1;;;;;;;;;1
BZK;Hotel Contact B.V.;;1;;;;;;;;;1
BZK;Hotel Groningen-Hoogkerk B.V.;;2;;;;;;;;;2
BZK;Hotel Rotterdam-Blijdorp B.V.;;1;;;;;;;;;1
BZK;Hotel-Café-Restaurant De Gouden Leeuw;;1;;;;;;;;;1
BZK;Hotel-Café-Restaurant Haarhuis;;1;;;;;;;;;1
BZK;Hotels van Oranje B.V.;;1;;;;;;;;;1
BZK;House of Lords B.V.;;1;;;;;;;;;1
BZK;ICTRecht Groningen;;;;;;;;2;;;2
BZK;ID Ware International B.V.;;;2;;;;;;;;2
BZK;ID Wear B.V.;;;;;;;;;1;;1
BZK;IdeeVersa B.V.;;;;;2;;;;;;2
BZK;Igluu B.V.;;1;;;;;;;;;1
BZK;Igo-Post B.V.;;;;;;;;;1;;1
BZK;IHC Holland B.V.;;;;;;;;2;;;2
BZK;Images by Ilvy;;;;;;;;1;;;1
BZK;Imke Frijters B.V.;;;;;;;;;2;;2
BZK;Imming Logistics Fine Art B.V.;;;;;1;;;;;;1
BZK;In Pace B.V.;;1;;;;;;;;;1
BZK;Ingeborg Scheffers;;;;;;;;1;;;1
BZK;Initial;;;;4;;;;;;;4
BZK;InnoValor B.V.;;;;;;4;;;;;4
BZK;Innovero Software Solutions B.V.;;;;;;1;;;;;1
BZK;Inspiratie op Locatie B.V.;;1;;;;;;;;;1
BZK;Interparking Nederland B.V.;;;;;;;;;1;;1
BZK;Interval B.V.;;;1;;;;;;;;1
BZK;Intimus International Netherlands B.V.;;;;;;;;;1;;1
BZK;ISS Integrated Facility Services B.V.;;1;;;;;;;1;;1
BZK;ISSOS B.V.;;;;;;;;1;;;1
BZK;ItaQ;;;;;;2;;;;;2
BZK;Ivo Zomerschoe;;;;;;;;1;;;1
BZK;J.V. s. Instructies;;;2;;;;;;;;2
BZK;JAARBEURS UTRECHT;;;;;;;;;2;;2
BZK;Jeroen Bosch;;;;;;;;1;;;1
BZK;Jeroen Evertz;;;;;;;;1;;;1
BZK;Jeroen Molenaar/Atelier v. kunst, ontw./arch.;;;;;;;;1;;;1
BZK;Jeroen Wand;;;;;;;;1;;;1
BZK;Jólan van der Wiel ontwerp en realisatie;;;;;;;;2;;;2
BZK;Jong Europe B.V.;;;;;;;;;1;;1
BZK;Jongkind Meubelmaker, Inter./Tentoonst.bouw;;;;;;;;1;;;1
BZK;Joor It;;;;;;1;;;;;1
BZK;JR's Cuisine;;1;;;;;;;;;1
BZK;Kantar Netherlands B.V.;;4;;;;2;;;;;4
BZK;Karen Sargsyan;;;;;;;;1;;;1
BZK;Kasteel Oud-Poelgeest B.V.;;1;;;;;;;;;1
BZK;Kees van de Veen;;;;;;;;1;;;1
BZK;Keizer Culinair B.V.;;;;;;;;;1;;1
BZK;Key-Quality B.V.;;;1;;;;;;;;1
BZK;Kidsgigant B.V.;;;;;;;;1;;;1
BZK;KIM Plus Delta B.V.;;;;;;;;;1;;1
BZK;King Arthur B.V.;;;;;;;;1;;;1
BZK;Kirsten Langmuur Graf. en Interactie Ontwerp;;;;;;1;;;;;1
BZK;Klarna B.V.;;;;;;;;;1;;1
BZK;Klimbie Public Affairs;;;;;;1;;;;;1
BZK;Koen Taselaar;;;;;;;;1;;;1
BZK;Koning & Hartman B.V.;;;1;;;;;;;;1
BZK;Koninklijk Instituut van Ingenieurs;;1;;;;;;;;;1
BZK;Koninklijke PostNL B.V.;;;;;1;;;;;;1
BZK;Koninklijke van der Most B.V.;;;;;;1;;;4;;4
BZK;KonSEPt foar teksten;;;1;;;;;;;;1
BZK;Kookeshi;;;;;;;;;1;;1
BZK;Korte Poten 1-3 B.V.;;1;;;;;;;;;1
BZK;Kortmann Art Packers & Shippers B.V.;;;;;1;;;;;;1
BZK;KPN B.V.;;;;;;2;;;;;2
BZK;KraakHelder Mediaproducties en Journalistiek;;1;;;;;;;;;1
BZK;Kristel's Fashion B.V.;;;;;;;;;1;;1
BZK;Kroesulting;;;;;;2;;;;;2
BZK;Kruizinga B.V.;;;;;;;;;1;;1
BZK;Kuijsten BeroepsKleding;;;;;;;;;1;;1
BZK;Kunst.nl B.V.;;;;;;;;2;;;2
BZK;Kunstwacht B.V.;;;;;;;;2;;;2
BZK;Kwaliteitsstichting Mediators;;;;;;;;;1;;1
BZK;La Lanterna;;1;;;;;;;;;1
BZK;Laarhoven design International B.V.;;;;;;;;;1;;1
BZK;LANDSADVOCAAT DE;;;;;;;;;1;;1
BZK;Landstede;;1;;;;;;;;;1
BZK;Lars van den Brink Photography;;;;;;;;1;;;1
BZK;Lasaulec Emmen;;;;;;;;;4;;4
BZK;Laurence Aegerter;;;;;;;;1;;;1
BZK;LDC Repro;;;;;;1;;;1;;1
BZK;Ldld (Ligthart Douane & Logistieke Diensten);;;;;;;;1;;;1
BZK;Leaseplan Nederland N.V.;;;;;;;;;;1;1
BZK;Leger des Heils Welzijns- en Gezondheidszorg;;;;;;;;;1;;1
BZK;Lennarts & de Bruijn;;;;;;;;1;;;1
BZK;Lex Lijstenmakerij;;;;;;;;1;;;1
BZK;Lexima Reinecker Vision B.V.;;;;;;1;;;;;1
BZK;Liesbeth Piena;;;;;;;;1;;;1
BZK;Lijn, lijf & jij;;;;;;;;;1;;1
BZK;Linguist Link Europe;;;2;;;;;;1;;2
BZK;Linnenatwork B.V.;;;;;;;;;1;;1
BZK;Ljs Automatisering B.V.;;;;;;;;;1;;1
BZK;Lloyd's Register Nederland B.V.;;;;;;;;;1;;1
BZK;Louise te Poele;;;;;;;;2;;;2
BZK;LouwersHanique B.V.;;;;;;;;1;;;1
BZK;LTP Holding B.V.;;;;;;;;;1;;1
BZK;Lumineux;;;;;;;;;1;;1
BZK;Luuk Schröder;;;;;;;;1;;;1
BZK;Lyreco;;;;;;;;;3;;3
BZK;Lyreco Nederland B.V.;;;;;;;;;1;;1
BZK;Maaike Engels;;;;;;;;1;;;1
BZK;Maas International B.V.;;2;;;;;;;;;2
BZK;Maasdam Groep B.V.;;;;;;;;6;;;6
BZK;Maasmond B.V.;;;;;;;;3;;;3
BZK;Machinefabriek Hamminga B.V.;;;;;1;;;;;;1
BZK;Madurodam B.V.;;2;;;;;;;;;2
BZK;Mainpress B.V.;;;;;;4;;;1;;4
BZK;Maison van den Boer B.V.;;1;;;;;;;;;1
BZK;Management Drives Netherlands B.V.;;;1;;;;;;;;1
BZK;Manutan B.V.;;;;;;1;;1;2;;2
BZK;Mariënhof Amersfoort B.V.;;1;;;;;;;;;1
BZK;Marjolein Rothman;;;;;;;;2;;;2
BZK;Martin Roemers;;;;;;;;1;;;1
BZK;Mathijs Labadie Fotografie;;;;;;;;1;;;1
BZK;Maxilia B.V.;;;;;;1;;;1;;1
BZK;MBG Benelux;;;1;;;;;;;;1
BZK;MDX communicatie;;1;;;;;;;;;1
BZK;Meet & Connect Tilburg B.V.;;1;;;;;;;1;;1
BZK;Meetingselect B.V;;2;;;;;;;;1;2
BZK;Meetingselect B.V.;;7;1;;;;;2;2;;7
BZK;Melitta Professional Coff. Sol. Benelux B.V.;;1;;;;;;;;;1
BZK;Merford Acoustic Materials B.V.;;;;;;;;2;;;2
BZK;Merlijn Passier Productions;;;;;;;;2;;;2
BZK;Messe München GMBH;;;;;;;;;1;;1
BZK;Mettler-Toledo B.V.;;;;;1;;;;;;1
BZK;Mike Bink Fotografie;;;;;;;;1;;;1
BZK;Miko Veldkamp;;;;;;;;1;;;1
BZK;Millers;;1;;;;;;;;;1
BZK;MinderMoeilijk;;;;;;;;;2;;2
BZK;Ministerie van Financiën;;;;;;;;;1;;1
BZK;Mischa Appel;;;;;;;;1;;;1
BZK;Moduli Print B.V.;;;;;;2;;;;;2
BZK;Mr. F.J.M.G. Haffmans Kunst en Antiekhandel;;;;;;;;;1;;1
BZK;Multi-Post Mail Systems B.V.;;;;;2;;;;;;2
BZK;MultiVlaai Retail B.V.;;;;1;;;;;;;1
BZK;Munckhof Regie;;;;;1;;;;;;1
BZK;Munckhof Reizen B.V.;;;;;1;;;;;;1
BZK;MyMicro Group B.V.;;;;;;;;;1;;1
BZK;N.V. Nederlandsch Octrooibureau;;;;;;2;;;;;2
BZK;Nationaal Gevangenismuseum;;1;;;;;;;;;1
BZK;Nauta Security Storage B.V.;;;3;;;;;;;;3
BZK;Ned. Ver. Voor Tuin En Landschapsarchitectuur;;;;;;1;;;;;1
BZK;Nederlandse Stichting voor Verlichtingskunde;;;;;;1;;;;;1
BZK;Neopost;;;;;2;;;;;;2
BZK;Netcreators B.V.;;;;;;;;;1;;1
BZK;NH Den Haag;;1;;;;;;;;;1
BZK;Nieuwe of Litteraire Sociëteit De Witte;;;;;;1;;;;;1
BZK;NLingenieurs;;;;;;;;;1;;1
BZK;Norisk Keymanagement B.V.;;;1;;;;;;;;1
BZK;Northwave B.V.;;;;;;3;;;;;3
BZK;NSD International NL B.V.;;;;;;;;;1;;1
BZK;Nsecure B.V.;;;;;;;;2;;;2
BZK;NWC Events B.V.;;1;;;;;;;;;1
BZK;Office Athletes B.V.;;;;;;;;;1;;1
BZK;Office Deals;;;;;;;;;1;;1
BZK;Office Depot B.V.;;;;;;2;;;4;;4
BZK;Office Depot International;;;;;;;;;2;;2
BZK;Office Team Hoekschewaard;;;;;;;;;1;;1
BZK;Olivier Middendorp Fotografie;;;;;;1;;;;;1
BZK;Onlinestempels;;;;;;;;;1;;1
BZK;Onlinestempels.nl;;;;;;;;;1;;1
BZK;Optelec Nederland B.V.;;;;;;;;;1;;1
BZK;Optima Forma B.V.;;;;;;;;;2;;2
BZK;Oranje Schaar;;;;;;;;;1;;1
BZK;Organisatie Groep Zuid (O.G.Z.) B.V.;;1;;;;;;;;;1
BZK;Ottenhome B.V.;;;;;;;;;1;;1
BZK;P & Projects B.V.;;;;;;;;;1;;1
BZK;Paagman Den Haag B.V.;;;;;;1;;;1;;1
BZK;Palmette B.V.;;1;;;;;;;;;1
BZK;Panteia B.V.;;;;;4;;;;;;4
BZK;Papyrus B.V.;;;;;;;;;1;;1
BZK;Papyrus Groep Nederland B.V.;;;;;;1;;;5;;5
BZK;PATboard B.V.;;;;;;;;;1;;1
BZK;Patisserie & Chocolaterie Lindeboom;;1;;;;;;;;;1
BZK;Paul van Elk;;;;;;1;;;;;1
BZK;PCS Europe;;;;1;;;;;;;1
BZK;PEBE Beheer Soest B.V.;;;;;;;;;1;;1
BZK;Pels Rijcken & Droogleever Fortuijn N.V.;;;;;;1;;;;;1
BZK;People & Print Group;;;;;;1;;;;;1
BZK;Perticas;;1;;;;;;;;;1
BZK;PGW Advies;;;1;;;;;;;;1
BZK;Pieterson Limited;;;;;;2;;;;;2
BZK;Pinkcube B.V.;;;;;;;;;1;;1
BZK;Pino Evenementen & Congressen B.V.;;;;;;1;;;;;1
BZK;Plaatwerk, Fotografen;;;;;;1;;;;;1
BZK;Plan@office Dordrecht B.V.;;;;;;;;1;;;1
BZK;Plein 19 Den Haag B.V.;;1;;;;;;;;;1
BZK;Plein 9 A B.V.;;1;;;;;;1;1;;1
BZK;Polvo B.V.;;;2;;;;;;;;2
BZK;POSG Holding B.V.;;;2;;;;;;;;2
BZK;PP100 B.V.;;1;;;;;;;;;1
BZK;Pré Consultants B.V.;;;;2;;;;;;;2
BZK;Presence Translate & Interact B.V.;;;;;;;;;1;;1
BZK;Printerette;;;;;;1;;;1;;1
BZK;progressiv;;;2;;;;;;;;2
BZK;promo2000;;;;;;;;;1;;1
BZK;PromTeg B.V.;;;2;;;;;;;;2
BZK;Propertynl B.V.;;;;;;1;;;;;1
BZK;Protinus IT B.V.;;;;;;;;;3;;3
BZK;Provada B.V.;;1;;;;;;;;;1
BZK;Public Space Media B.V.;;;;;;1;;;;;1
BZK;Qirion B.V.;;;;;;;;2;;;2
BZK;Questionmarkgroup B.V.;;2;1;2;;;;;;;3
BZK;R.E.C. Real Estate Consulting;;;;;;;;2;;;2
BZK;RAD Refinish Autopoets & Detailing B.V.;;;;1;;;;;;;1
BZK;RAI Amsterdam B.V.;;1;;;;;;;;;1
BZK;Randstad Uitzendbureau;;;2;;;;;;;;2
BZK;REACon B.V.;;;;;;;;1;;;1
BZK;Reclameland BV;;;;;;;;;1;;1
BZK;Regeldat;;1;;;;;;;;;1
BZK;Regioplan Beleidsonderzoek B.V.;;;;;;2;;;;;2
BZK;Reisswolf Nederland B.V.;;;;;;;2;;1;;2
BZK;Renewi Nederland B.V.;;;;;;;2;;;;2
BZK;Rentokil pest control;;;;1;;;;;;;1
BZK;Restaurant De Basiliek B.V.;;1;;;;;;;;;1
BZK;Restaurant Samen B.V.;;1;;;;;;;;;1
BZK;Restauratie Atelier Oude Delft;;;;;;;;1;;;1
BZK;Restauratieatelier Marjan de Visser;;;;;;;;1;;;1
BZK;Retulp Custom B.V.;;;;;;;;;1;;1
BZK;Rianne Groen Projects;;;;;;;;1;;;1
BZK;Rijksvastgoedbedrijf;;;;;1;;;;;;1
BZK;RM Holding B.V.;;;;;;;;2;;;2
BZK;Rob Bouwman;;;;;;;;1;;;1
BZK;Rob Vrijen;;;;;;;;1;;;1
BZK;Robert Boon Holding;;;;;;;;;1;;1
BZK;Robert Clarijs;;;;;;;;2;;;2
BZK;Roel Dijkstra Persfotografie;;;;;;;;;1;;1
BZK;Rollema Transport B.V.;;;;;;;;1;;;1
BZK;Röntgen Technische Dienst B.V.;;;1;;;;;;;;1
BZK;Roosje Klap;;;;;;;;2;;;2
BZK;Royaal Security Services B.V.;;;8;;;;;;;;8
BZK;RRS Nederland B.V.;;;;1;;;;;;;1
BZK;Rubberprint B.V.;;;;;;;;;1;;1
BZK;Rutger de Vries / Perongeluk;;;;;;;;1;;;1
BZK;Ruys Handelsvereniging B.V.;;;;;1;;;;;;1
BZK;SAIT B.V.;;;1;;;;;;;;1
BZK;Sander Wassink;;;;;;;;1;;;1
BZK;Saver N.V.;;;;1;;;;;;;1
BZK;SchotB;;1;;;;;;;;;1
BZK;Schut-Copex B.V.;;;;;2;;;;;;2
BZK;Scrumartikelen;;;;;;;;;1;;1
BZK;Scrumartikelen.nl;;;;;;;;;1;;1
BZK;Securitas Beveiliging B.V.;;;9;;;;;;;;9
BZK;Security Monitoring Centre;;;1;;;;;;;;1
BZK;Selecta Netherlands B.V.;;7;;;;;;;;;7
BZK;Sensz B.V.;;1;;;;;;;;;1
BZK;Shuttel B.V.;;;;;;;;;4;;4
BZK;SignPlan B.V.;;;;;;;;4;;;4
BZK;Silverbeij B.V.;;;;;;;;;1;;1
BZK;Sira Consulting B.V.;;;;;;3;;;;;3
BZK;SITA National Sales;;;;;;;4;;;;4
BZK;Sligro B.V.;;;;;;;;;1;;1
BZK;SMELT Europe;;;1;;;;;;1;;1
BZK;Smits Van Burgst Beveiliging B.V.;;;;;;;;1;;;1
BZK;Sodexo Altys B.V.;;1;;;;;;;;;1
BZK;SolBeach B.V.;;1;;;;;;;;;1
BZK;Solits B.V.;;;;;;;;1;;;1
BZK;SoloProtect B.V.;;;2;;;;;;;;2
BZK;Speakers Academy®;;1;;;;;;;;;1
BZK;Speed Identity AB;;;;;1;;;;;;1
BZK;SPG Netherlands B.V.;;;;;1;;;;;;1
BZK;SPITZ congres & event B.V.;;;;;;;3;;3;;4
BZK;Sporttainment Center De Uithof B.V.;;1;;;;;;;;;1
BZK;Stadsvilla Sonsbeek B.V.;;1;;;;;;;;;1
BZK;Staples Nederland B.V.;;3;;;;1;;;1;;3
BZK;Star Project;;;;;;;;;1;;1
BZK;Steef Wildenbeest;;;;;;;;1;;;1
BZK;Stg. Centr. voor Arbeidsverhoud. Overh.pers.;;1;;;;;;;;;1
BZK;Stg. Kenniscentrum Center People & Buildings;;;;;;;;2;;;2
BZK;Stg. Recreatiecomplex Nieuwe Haven Witte Raaf;;1;;;;;;;;;1
BZK;Stg. Service Centrum Auteurs & Nabur. rechten;;;;;4;;;;;;4
BZK;Stichting Administratiekantoor Sdu Publishing;;1;;;;;;;;;1
BZK;Stichting Arta;;;;;;1;;;;;1
BZK;Stichting Bibliotheek Zuid-Kennemerland;;;;;;;;;1;;1
BZK;Stichting Career Vision;;;;;;1;;;;;1
BZK;Stichting de Baak;;;;;;;;;1;;1
BZK;Stichting DeLaMar Theater;;;;;;;;;1;;1
BZK;STICHTING HET NUTSHUIS;;;;;;;;1;;;1
BZK;Stichting Holland Property Plaza;;;;;;;;;1;;1
BZK;Stichting Internat. Perscentrum 'Nieuwspoort';;2;;;;;;;;;2
BZK;Stichting Ipse de Bruggen;;1;;;;;;;;;1
BZK;Stichting Kafkabrigade;;;;;;1;;;;;1
BZK;Stichting Kunst & Cultuurhuis Cinetol;;1;;;;;;;;;1
BZK;Stichting Lusthof-XL;;1;;;;;;;;;1
BZK;Stichting Plint;;;;;;;;1;;;1
BZK;Stichting Privacy by Design;;;;;;;;2;;;2
BZK;STICHTING PRODEMOS;;;;;1;;;;;;1
BZK;Stichting SEO Economisch Onderzoek;;;;;;;;;2;;2
BZK;Stichting SETUP;;;;;;;;;2;;2
BZK;Stichting Videma;;;;;3;;;;;;3
BZK;Stichting Vrienden Nationaal Militair Museum;;;;;;;;;;1;1
BZK;Stichting Waag Society;;2;;;;;;;;;2
BZK;Stills B.V.;;;;;;1;;;;;1
BZK;Stomerij Panda;;;;;;;;;2;;2
BZK;Studio EMM;;;;;;;;;1;;1
BZK;Studio Simon Heijdens Ltd.;;;;;;;;1;;;1
BZK;Studio Vota;;;;;;;;;1;;1
BZK;Studio Xandra van der Eijk;;;;;;;;1;;;1
BZK;Stultiens Group V.O.F.;;;;;;;;;1;;1
BZK;Sumo Den Haag 2 Sushi en Grill restaurant;;1;;;;;;;;;1
BZK;Synthetron;;;;;;2;;;1;;2
BZK;T.O.P.T. Vestigingen B.V.;;1;;;;;;;;;1
BZK;Tabasco;;1;;;;;;;;;1
BZK;Taphuys Arnhem B.V.;;1;;;;;;;;;1
BZK;Tapisco Kneuterdijk 11 B.V.;;1;;;;;;;;;1
BZK;Tapwacht Service B.V.;;1;;;;;;;;;1
BZK;Taste Amsterdam B.V.;;1;;;;;;;;;1
BZK;Taverne Meer en Bosch B.V.;;1;;;;;;;;;1
BZK;Taxibedrijf Van der Wijst;;;;;5;;;;;;5
BZK;Teka Groep B.V.;;2;;;;;;;;;2
BZK;Telecom.Paper B.V.;;;;;;1;;;;;1
BZK;Telekom Deutschland GmbH;;;;;;;;1;;;1
BZK;Telgen Consultancy B.V.;;1;;;;;;;;;1
BZK;Testo;;;;;;;;;1;;1
BZK;The Hague Tech B.V.;;;;;;;;1;;;1
BZK;Thomas Trum;;;;;;;;2;;;2
BZK;Tie Nederland B.V.;;;;;;;;;4;;4
BZK;Tilkema Horeca B.V.;;1;;;;;;1;;;1
BZK;Timsonaka;;;;;;;;1;;;1
BZK;Today Designers B.V.;;;;;;;;;1;;1
BZK;Tomas Schats;;;;;;;;1;;;1
BZK;Top Elf Trainingen;;;;;;;;;1;;1
BZK;TOP teamwerk;;;;;;;;;1;;1
BZK;Topgeschenken Nederland B.V.;;;;;;1;;1;;;1
BZK;Torsten Uerlings;;;;;;;;1;;;1
BZK;Total Design B.V.;;;;;;;;2;;;2
BZK;Transposafe Systems;;;;;;;;;1;;1
BZK;Trello Inc.;;;;;;;;2;;;2
BZK;Trigion Beveiliging B.V.;;;9;;;;;;;;9
BZK;Trigion Services B.V.;;;1;;;;;;;;1
BZK;Tyco Fire and Security Nederland B.V.;;;1;;;;;;;;1
BZK;U2pi B.V.;;;;;;1;;;;;1
BZK;Uitgeverij Kerckebosch B.V.;;;;;;;;;1;;1
BZK;Uitgeverij Paris B.V.;;;;;;;;;1;;1
BZK;Uitstekend geregeld!;;;;;;;;;2;;2
BZK;Uneto-VNI;;;;;;1;;;;;1
BZK;UniCarriers Netherlands B.V.;;;;;;;;1;1;;2
BZK;Upstream Gallery;;;;;;;;2;;;2
BZK;UTS ABBINK Den Haag;;;;;;;;1;;;1
BZK;Van Beek Art Supplies;;;;;;;;1;;;1
BZK;Van den Brink's High Tech Parts B.V.;;;;;;;;;1;;1
BZK;Van der Spek Heftrucks B.V.;;;;;;;;;1;;1
BZK;Van der Valk Hotel Den Haag B.V.;;1;;;;;;;;;1
BZK;Van der Valk Utrecht;;1;;;;;;;;;1
BZK;Van Duijnen Koffie B.V.;;1;;;;;;;;;1
BZK;Van Kinsbergen;;;;;;;;;1;;1
BZK;Van Slobbe B.V.;;;;;;;;;1;;1
BZK;Van Uffelen Mode B.V.;;;;;;;;;1;;1
