objectid,functie,omschrijving,shape.area,shape.len,longitude,latitude,_z
4,stroomgebied,gv-vlk-ruv functie,0,0,133290.23999999836,397793.01000000164,-9999
8,stroomgebied,gv-vlk-ruv functie,0,0,136092.5450000018,396020.438000001,-9999
12,stroomgebied,gv-vlk-ruv functie,0,0,133948.35200000182,398521.311999999,-9999
13,stroomgebied,gv-vlk-ruv functie,0,0,133491.97100000083,397594.2820000015,-9999
49,stroomgebied,gv-vlk-ruv functie,0,0,134518.80299999937,396818.2749999985,-9999
37,stroomgebied,gv-vlk-ruv functie,0,0,133820.81700000167,402460.1420000009,-9999
38,stroomgebied,gv-vlk-ruv functie,0,0,127645.93200000003,398915.9510000013,-9999
50,stroomgebied,gv-vlk-ruv functie,0,0,137715.63599999994,400541.04399999976,-9999
51,stroomgebied,gv-vlk-ruv functie,0,0,133714.92799999937,397167.9919999987,-9999
57,stroomgebied,gv-vlk-ruv functie,0,0,135358.83700000122,395604.76399999857,-9999
59,stroomgebied,gv-vlk-ruv functie,0,0,134666,397265.91899999976,-9999
65,stroomgebied,gv-vlk-ruv functie,0,0,132619.686999999,395064.1319999993,-9999
66,stroomgebied,gv-vlk-ruv functie,0,0,133103.21700000018,395473.5240000002,-9999
68,stroomgebied,gv-vlk-ruv functie,0,0,134105.5859999992,397707.4679999985,-9999
69,stroomgebied,gv-vlk-ruv functie,0,0,137168.03299999982,399552.8599999994,-9999
70,stroomgebied,gv-vlk-ruv functie,0,0,137188.8839999996,399552.2129999995,-9999
71,stroomgebied,gv-vlk-ruv functie,0,0,137161.9140000008,399541.23000000045,-9999
73,stroomgebied,gv-vlk-ruv functie,0,0,135791.26999999955,395910.375,-9999
74,stroomgebied,gv-vlk-ruv functie,0,0,137281.08199999854,399592.30900000036,-9999
101,stroomgebied,gv-vlk-ruv functie,0,0,134600.59600000083,396969.6579999998,-9999
77,stroomgebied,gv-vlk-ruv functie,0,0,137400.46499999985,399826.2049999982,-9999
84,stroomgebied,gv-vlk-ruv functie,0,0,132614.7100000009,395546.94999999925,-9999
85,stroomgebied,gv-vlk-ruv functie,0,0,133615.7749999985,396173.73999999836,-9999
100,stroomgebied,gv-vlk-ruv functie,0,0,135379.2589999996,395577.1700000018,-9999
89,stroomgebied,gv-vlk-ruv functie,0,0,133626.53799999878,396058.73699999973,-9999
94,stroomgebied,gv-vlk-ruv functie,0,0,137729.36499999836,400566.6770000011,-9999
160,stroomgebied,gv-vlk-ruv functie,0,0,128257.53700000048,398905.1279999986,-9999
137,stroomgebied,gv-vlk-ruv functie,0,0,136071.01000000164,397431.5859999992,-9999
138,stroomgebied,gv-vlk-ruv functie,0,0,134694.1649999991,397640.6090000011,-9999
148,stroomgebied,gv-vlk-ruv functie,0,0,129920.625,398819.4510000013,-9999
154,stroomgebied,gv-vlk-ruv functie,0,0,128427.84600000083,398742.91600000113,-9999
159,stroomgebied,gv-vlk-ruv functie,0,0,127937.65900000185,399737.77600000054,-9999
175,stroomgebied,gv-vlk-ruv functie,0,0,133627.98299999908,397617.7740000002,-9999
199,stroomgebied,gv-vlk-ruv functie,0,0,134764.11400000006,397594.7719999999,-9999
237,stroomgebied,gv-vlk-ruv functie,0,0,133525.36899999902,397632.7039999999,-9999
312,stroomgebied,gv-vlk-ruv functie,0,0,132680.98699999973,397167.0460000001,-9999
316,stroomgebied,gv-vlk-ruv functie,0,0,133495.44700000063,396574.2410000004,-9999
279,stroomgebied,gv-vlk-ruv functie,0,0,138315.98900000006,401575.3920000009,-9999
