Id,"Titel kunstwerk","Achternaam Kunstenaar","Voornaam Kunstenaar","Tussenvoegsel Kunstenaar",Jaartal,Collectie,Wijk,Adres,"Materiaal 1","Materiaal 2","Materiaal 3","Materiaal 4","Materiaal 5",latitude,longitude,Omschrijving,Samenvatting,"Foto 1","Foto 2","Foto 3","Foto 4","Foto 5"
1932,"Zonder titel (bestrating/verlichting)",Speekenbrink,Willem,,2001,Vlaardingen,Centrum,"Smidsteeg ",Bestrating,Verlichting,,,,51.9113201,4.3438979,"Twee ouderwetse lantaarns in de Smidsteeg. Tevens zijn sommige klinkers vervangen door stalen exemplaren.",,http://beheer.kunstwacht.nl/cache/0/9/d/09d13f29ace30d3e36f76cd85cb37a7f_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/5/2/c52c060dba380fac588581cc854eb743_700_540.jpg,,,
1933,"Everything Changes and Moves",Teschmacher,Winnie,,,Vlaardingen,Centrum,"Vrouwensteeg ",Terrazzo,Verlichting,,,,51.9089558,4.3428218,,,http://beheer.kunstwacht.nl/cache/1/0/7/107f9121f6664cd8d5bf9cbe0193eca2_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/7/3/073fd56eb6c443981937c645f4a197c7_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/2/e/b2ef620d3cf17e32d9008c24fb75e575_700_540.jpg,http://beheer.kunstwacht.nl/cache/6/8/1/681dadcd76970ef7f4fcafb15fb34b24_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/b/6/bb67c6227347581ae39df554cb96be6a_700_540.jpg
1934,"Zonder titel (keramische tegelwand)",Dijkstra,Dirk,,,Vlaardingen,Centrum,"Afrol ","Keramische tegels",,,,,51.9118002,4.3435434,"Keramische tegelwand aan de zijgevel van een flat.",,http://beheer.kunstwacht.nl/cache/0/1/f/01f022bc7e7602726e36469a12b239c3_700_540.jpg,,,,
1935,Morgenwandeling,Hoogendijk,Marjon,,,Vlaardingen,Centrum,"Rembrandtstraat ",Cement,Mineraalverf,,,,51.9131325,4.3419474,"Schilderij van minerale verf in een houten frame.",,http://beheer.kunstwacht.nl/cache/d/a/6/da6e0b2e0f866a96e716e54b1b95b5c0_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/f/4/5f4d7d462d1c3efbe43dae99c3e8de8d_700_540.jpg,,,
1936,"Kleurrijk overbruggen",Dorp,Jan,van,,Vlaardingen,Centrum,"Oude Havenbrug ",Kunststof,,,,,51.909397917090864,4.344242513179779,"Vier polyester plastieken bovenop de slagboom palen. Langs de brug in totaal 32 geschilderde betonnen paaltjes.",,http://beheer.kunstwacht.nl/cache/6/f/7/6f76029a4c5f63663ce380720e0cbef3_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/7/2/2729f6eb0a39397cc21cda4a49d0c19c_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/d/0/5d0e28888faf95dcb691b6cd80f71134_700_540.jpg,http://beheer.kunstwacht.nl/cache/7/e/e/7eea1d4d2c551eb82f0198e3d6aa9382_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/b/b/abb77cb55974e284dc7b912529b76268_700_540.jpg
1937,"Monument Amnesty International Vlaardingen",Maarleveld,Cor,,,Vlaardingen,Centrum,"Hofsingel ",Beton,Hardsteen,Staal,,,51.91087923862225,4.351793769747019,"<p>RVS palen, deels gepolijst, deels gestraald, gevuld met beton. In het midden een hardstenen plaat (85x85) met tekst.<br /> Erachter een RVS paal (155x10x16) met zwart ingevulde tekst.</p>",,http://beheer.kunstwacht.nl/cache/7/4/7/7472c7e0c671082ea502e47aee037459_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/6/4/9648baf9eeed033f9551efedc06f9450_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/6/f/f6f86e2789793d458c44a97a72d9ee3a_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/d/f/adf55802cc8987c7941fe345bdc0e629_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/3/a/23ac066e2dcd6e4d1d2ec1f5c9837077_700_540.jpg
1938,Oorlogsmonument,"Wolbers den Haan",Dirk,,1950,Vlaardingen,Centrum,"Verploegh Chasseplein ",Brons,,,,,51.9095929,4.3520585,"<p>Bronzen beeld op een sokkel van roze graniet in een perkje op de rotonde.</p>",,http://beheer.kunstwacht.nl/cache/2/a/c/2ac3bed4f293b77d42ff6e5ea2aad1d8_700_540.jpg,,,,
1939,Vissersmonument,Brandwijk,Govert,van,,Vlaardingen,Centrum,"Grote Visserijplein ",Brons,,,,,51.9026155,4.3488861,"Een bronzen kunstwerk van een visser op een kalkstenen sokkel op een plateau van 2000x500x500.",,http://beheer.kunstwacht.nl/cache/d/8/0/d80397e7464e23095085d4279934e389_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/f/7/cf70d17627d3cbcaaffccccd0dd17e89_700_540.jpg,,,
1940,"Dubbelfiguur (BKR)",Winter,Jan,de,,Vlaardingen,Centrum,"Columbusstraat ",Koperplaat,,,,,51.9002750,4.3469065,"Beeld van zwart gepatineerde koperplaat op een gemetselde sokkel van baksteen.",,http://beheer.kunstwacht.nl/cache/6/e/f/6ef97133163f85a15721e00f33bfc81f_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/3/b/c3b3deb4e161e34d957f980044e59ba2_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/8/9/f89c8acd0d272d82f1a477137444fa10_700_540.jpg,,
1941,"Compositie (Maasboulevard)","Spronken (1930-2018)",Arthur,,1971,Vlaardingen,Centrum,"Maasboulevard ",Brons,,,,,51.8993033,4.3442370,"Een bronzen beeld op een sokkel van gewassen beton. Op de sokkel zit een RVS afdekplaat.",,http://beheer.kunstwacht.nl/cache/0/0/a/00a465dd6f6eb993319513e3e41e8d92_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/9/5/595189bada3d145994ede6901ff6408f_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/d/1/2d1bcfa8783dcea0cb841cced7652007_700_540.jpg,,
1942,"Hommage aan de zeilvaart",Droppert,Leen,,,Vlaardingen,Centrum,"Maasboulevard ",Cortenstaal,,,,,51.8993033,4.3442370,"Kunstwerk van Van Cortenstaal in het gras aan de Maasboulevard.",,http://beheer.kunstwacht.nl/cache/a/2/e/a2e7c8961aad4b49d86c5173c2a6eb75_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/9/4/5941deea3479c6e2ea25c3f5829d825b_700_540.jpg,,,
1943,"De Stadsomroeper",Krosch,Sybilla,,,Vlaardingen,Centrum,"Westhavenplaats ",Brons,,,,,51.9093977,4.3437199,"<p>Bronzen beeld van een stads omroeper op een gemetselde bakstenen sokkel.</p>",,http://beheer.kunstwacht.nl/cache/6/b/7/6b724b551ed5fdc601737ce079ee9a21_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/b/1/9b188bd8f3df3b9b10d5e973fa99c296_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/5/8/458c6e4f904c1d09b4ad59357f92d437_700_540.jpg,,
1944,Fruitschaal,"Pennen (1953 - )","Hans (Johannes Bartholomeus Maria)","van der",,Vlaardingen,Centrum,"Engelsche Boomgaert ",Beton,Keramiek,Geglazuurd,,,51.9145527,4.3363235,"Geglazuurd keramiek op een betonnen sokkel.",,http://beheer.kunstwacht.nl/cache/6/d/d/6dd576e68585466497e32505d8a33a6c_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/c/1/4c16c6bff834df28b2c434c736474e9f_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/5/9/959ea43a7a003eadba14cc5f0ecb690a_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/5/6/f567b670ab263bfbe37176790240efa1_700_540.jpg,
1945,"Beeld met waterkruiken","Pennen (1953 - )","Hans (Johannes Bartholomeus Maria)","van der",2000,Vlaardingen,Centrum,"Engelsche Boomgaert ",Terracotta,"Geglazuurde kruiken",,,,51.9145527,4.3363235,"Terracotta beeld met waterkruiken, deels geglazuurd, deels ongeglazuurd. Het beeld staat op een laag betonnen sokkeltje op 4 betonnen platen.",,http://beheer.kunstwacht.nl/cache/1/4/2/1423a778e44acf6dd7e4e6e6b16578a8_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/b/d/8bd96617499daf4b787c1e35aaab148f_700_540.jpg,http://beheer.kunstwacht.nl/cache/d/6/5/d65a8af63e8967094bb60315edda94f5_700_540.jpg,,
1946,Ridder,"Pennen (1953 - )","Hans (Johannes Bartholomeus Maria)","van der",,Vlaardingen,Centrum,"Engelsche Boomgaert ","Gepigmenteerd beton",,,,,51.9145527,4.3363235,"Groene ridder van gepigmenteerd beton op een betonnen sokkel met aan alle zijden een groene plaquette.",,http://beheer.kunstwacht.nl/cache/7/b/a/7ba0a6bf5d421b3b7695b3d5320f9ac5_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/b/b/8bba4fc31655fbf4f514b7c1c649a617_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/4/9/8492bceb487e88a24b7a8397f328b824_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/b/3/9b3e11bc7c343d51f2573376034ffb69_700_540.jpg,http://beheer.kunstwacht.nl/cache/7/4/0/740a67e09bf9519e787559429200c6f1_700_540.jpg
1947,"Zonder titel (kinderen/dieren/bloemen)",Droppert,Leen,,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Van Limburg Stirumstraat 49",Sierbeton,,,,,51.9142704,4.3590932,"Afbeeldingen van kinderen, dieren en bloemen als beplating aan de buitenzijde van de school. Het zijn in totaal 26 platen van 98,5 bij 98,5.",,http://beheer.kunstwacht.nl/cache/4/d/3/4d319bb51b50b2b6b03c9f09def8722f_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/c/8/bc8fe87a073b9a008d84851251b6f1d6_700_540.jpg,,,
1948,"Zonder titel (metaalplastiek)",Droppert,Leen,,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Van Limburg Stirumstraat 49",Metaalplastiek,,,,,51.9142704,4.3590932,"Verzinkt metalen kunstwerk aan de gevel van de school.",,http://beheer.kunstwacht.nl/cache/e/0/5/e0581fe093bd9cc061a6098646d110a7_700_540.jpg,http://beheer.kunstwacht.nl/cache/7/2/8/72897ef79f3ae0a7bd21920d52125023_700_540.jpg,,,
1949,Balspeler,Winter,Jan,de,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Van Hogendorplaan ",Metaalplastiek,,,,,51.91488985446263,4.360462669283152,"<p>Metaalplastiek aan de buitenmuur van de sporthal. Vergelijkbaar met het kunstwerk Balspelers aan de Meidoornstraat 32.</p>",,http://beheer.kunstwacht.nl/cache/4/e/5/4e5685af097d5526f783cf2e0159992d_700_540.jpg,,,,
1950,"Kinderfiguren (Ot en Sien)","Etienne (1895 - 1968)","Henk (Hendricus Johannes)",,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Van Limburg Stirumstraat ",Zandsteen,,,,,51.9142000,4.3587221,"Ot & Sien is de bijnaam van de beeldengroep Kinderfiguren: een jongen met hond en een meisje met lam. In 1951 maakte de kunstenaar H.J. Etienne uit Delft de figuren. Ze behoren tot de oudste beeldhouwwerken in Vlaardingen. De beelden stonden al die jaren op gemetselde sokkels bij de ingang van de voormalige Prof. Kohnstammschool in Babberspolder-west. De terugkeer In 2001 vertrokken de beelden naar het atelier van Quellinus Beeldhouwers in Rotterdam. Daar hebben de kunstenaars Anton Geerlings en Andre, de beelden gerestaureerd. ",,http://beheer.kunstwacht.nl/cache/6/6/c/66c419a381668b5cceb45cb2179f5e20_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/f/6/9f6033cbd7cfbc6368fa45c0b6353b0a_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/9/a/59a6dc85e3dd9cefa10475d9dd927d2a_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/f/1/3f1b9ba6ba0fd7c6f5445e0d9fcee0f7_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/d/3/0d3a73ac12d81a6adddf9fa5ef9c1b90_700_540.jpg
1951,"Struisvogel en 3 nesten eieren",Lamers,Herman,,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Rotterdamseweg ",Aluminium,Gegoten,,,,51.91537088921351,4.356103241443634,"De aluminium struisvogel die op 3 plaatsen in de wijk eieren heeft gelegd. Zie ook VLA-032.a/VLA-032.b/VLA-032.c",,http://beheer.kunstwacht.nl/cache/0/7/3/073adeb96c39c089bb6a89a80e6e2a81_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/6/d/e6da723618009fcc150a8a772086ffc9_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/0/1/a01716855cd93e0de42f24827a1aa68c_700_540.jpg,,
1952,"3 nesten eieren (Rotterdamseweg school)",Lamers,Herman,,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Rotterdamseweg ",Marmer,,,,,,,"Nest van 7 marmeren eieren. Zie ook VLA-032/VLA-032.b/VLA-032.c",,http://beheer.kunstwacht.nl/cache/3/9/1/3917b7e635133828da9dcb351ca541d6_700_540.jpg,,,,
1953,"3 nesten eieren (Rotterdamseweg/Plein 1940)",Lamers,Herman,,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Rotterdamseweg ",Marmer,,,,,51.9145123,4.3529403,"Nest van 7 marmeren eieren. Zie ook VLA-032/VLA-032.a/VLA-032.c",,http://beheer.kunstwacht.nl/cache/4/b/e/4be8e64cbc607c9f9c9613c1a4830396_700_540.jpg,,,,
1954,"3 nesten eieren (Lusthofstraat/Lyceumlaan)",Lamers,Herman,,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Lusthofstraat ",Marmer,,,,,51.916188181496764,4.356551170349121,"Nest van 8 marmeren eieren. Zie ook VLA-032/VLA-032.a/VLA-032.b",,http://beheer.kunstwacht.nl/cache/f/6/5/f65c8a2fab742052f4e5041123c4eb16_700_540.jpg,,,,
1955,"Balspelers (variant)",Winter,Jan,de,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Van Hogendorplaan ",Metaalplastiek,,,,,51.914903090225486,4.360430482774973,"<p>Metaalplastiek aan de buitenmuur van de sporthal. Vergelijkbaar met het kunstwerk Balspelers aan de Van Maanenstraat.</p>",,http://beheer.kunstwacht.nl/cache/7/c/6/7c65a4bc3227d91f2d80f6b4fd133a5b_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/a/4/ea45a857a768f900163e2001136bb211_700_540.jpg,,,
1956,"Diverse figuren",Brandwijk,Govert,van,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Azaleastraat ",Beton,,,,,51.9210389,4.3622479,"Vijf figuren van gewassen beton in de groenstroken tussen de huizen. De haan meet 200x22x125, het paard 350x22x200, de vissen 200x22x125, het zeepaard 200x22x125 en de vogels inclusief de sokkel 350x180x180.",,http://beheer.kunstwacht.nl/cache/1/4/e/14eeb8f2b1a7ae1c604d5eb1dda21169_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/5/c/45c39a163742baa9fbfacd9aae92ff09_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/2/e/02e33253196afc70b7285d5e921c8c86_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/b/8/9b827b4c79675d6712613ed604dc3f6a_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/9/3/f93729890fc62e6f918de4eb0e9edc33_700_540.jpg
1957,Flora,"Stultiens (1922-2002)",Rob,,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Van Hogendorplaan ",Hardsteen,,,,,51.9199736,4.3558097,"Hardstenen beeld van een vrouw met een bos bloemen op een betonnen sokkel. De plaat waarop het beeld staat is afgesmeerd.",,http://beheer.kunstwacht.nl/cache/8/d/2/8d296d558a58b2073c604abd57102e9f_700_540.jpg,http://beheer.kunstwacht.nl/cache/7/4/c/74c0e6f6b1e4aee2f897673555034510_700_540.jpg,,,
1958,"Groei en verval",Droppert,Leen,,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Sportlaan ",Brons,,,,,51.9204132,4.3517032,"Bronzen kunstwerk op een betonnen sokkel. Dit geheel staat weer op een klein gemetseld sokkeltje van rode baksteen dat van een vorig kunstwerk af lijkt te stammen. Het kunstwerk staat in een perkje met daarin grote keien.",,http://beheer.kunstwacht.nl/cache/e/5/9/e59dd7712bc7ddb0b9f36c72abe1112e_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/1/a/b1a8588e8088d81c99587a2e002dfd93_700_540.jpg,,,
1959,Potloden,Dumas,Peter,,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Plein Emaus ","Gelakt RVS",,,,,51.9173263,4.3478532,"Drie potloden van gelakt staal, de potloden hebben een diameter van 22 centimeter.",,http://beheer.kunstwacht.nl/cache/c/1/7/c17f55a43b0f5b42440c412375a6e1a0_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/9/1/b91c0d2ae35a27b75f90c2d9c0935fdc_700_540.jpg,,,
1960,"Treurende vrouw",Kreitz,Willy,,,Vlaardingen,Centrum/Babberspolder/Ambacht,"Emaus 6",Brons,,,,,51.9160730,4.3460194,"<p>Bronzen beeld op een hardstenen sokkel op de begraafplaats.</p>",,http://beheer.kunstwacht.nl/cache/9/4/2/942b4e73e931c285f5e738e1c83c9dfd_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/1/9/51985bcf8c38fc9832701bb63d816622_700_540.jpg,,,
1961,Schoolkinderen,Droppert,Leen,,,Vlaardingen,Westwijk,"Van der Werffstraat ",Brons,,,,,51.91561993881589,4.3205941913765855,"<p>Bronzen beeld van twee schoolkinderen op een betonnen blok.</p>",,http://beheer.kunstwacht.nl/cache/0/a/d/0ad1b55378fb9bf5a5d6e0c5b48dcbd5_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/4/7/04777e82c2f129f8db7ace12901ba132_700_540.jpg,,,
1962,"De heier",Rehm,Han,,,Vlaardingen,Westwijk,"Floris de Vijfdelaan ",Brons,,,,,51.9136655,4.3199686,"<p>Bronzen beeld op een sokkel van kalksteen. Dit staat weer op een bakstenen sokkel die iets is teruggetrokken.</p>",,http://beheer.kunstwacht.nl/cache/9/7/7/977ac14a78ae420090182536d0a7634c_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/c/7/ec796fc521b1634bfbfa6d30d9c644bd_700_540.jpg,,,
1963,"De roep",Rehm,Han,,,Vlaardingen,Westwijk,"Dirk de Derdelaan ",Brons,,,,,51.9136436,4.3165933,"<p>Bronzen beeld op een sokkel van kalksteen aan de rand van het water.</p>",,http://beheer.kunstwacht.nl/cache/f/3/4/f34db0f15876bc27cd3ffe1f101dc60f_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/6/0/a601c1b78fc27bdd088a04468c50d3a7_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/4/0/a403099503c77f3910e961103e80ed08_700_540.jpg,,
1964,"Jonas en de walvis","Jonk (1928-1994)",Nic,,,Vlaardingen,Westwijk,"Buys Ballotlaan ",Brons,,,,,51.9118666,4.3133229,"<p>Bronzen beeld van Jonas en de walvis op een sokkel van basalt lava.</p>",,http://beheer.kunstwacht.nl/cache/3/4/1/3411cc6249e096f1d02c189dde2e03c9_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/d/b/bdb31f2626c3ba8a83d511cfefe1ef76_700_540.jpg,,,
1965,"Kapsel van Spinoza","Claassen (1964)",Tom,,,Vlaardingen,Westwijk,"Buys Ballotlaan ",Brons,,,,,51.9118666,4.3133229,"<p>Bronzen beeld dat het kapsel van Spinoza voorstelt.</p>",,http://beheer.kunstwacht.nl/cache/0/1/f/01f68156cd94083893d864c5931a75fa_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/8/c/18cc0f5ed22c8556999535de9561bb1b_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/5/a/05a73a1fd71a2aee18d38182b5951847_700_540.jpg,,
1966,"Functie gemaal",Droppert,Leen,,,Vlaardingen,Westwijk,"Arij Koplaan 3",Aluminium,,,,,51.90371872046853,4.3206095695495605,"Twee aluminium objecten tegen de gevel van het gemaal. Het kleinste meet 54x158x30 centimeter.",,http://beheer.kunstwacht.nl/cache/c/9/7/c977fe9146c1e35fdf909249253da3a6_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/0/9/e09004df5003095e740b713ad0003e4e_700_540.jpg,http://beheer.kunstwacht.nl/cache/d/7/5/d75d1814f710d9d6ce6c3cfd4fec341e_700_540.jpg,,
1967,"Kinderfiguren/letters/diverse schoolattributen",Droppert,Leen,,,Vlaardingen,Westwijk,"Prof. Teldersstraat 10",Keramisch,,,,,51.9075559,4.3198739,"Keramisch reliÃ«f met diverse kinder figuren, letters en school attributen.",,http://beheer.kunstwacht.nl/cache/c/e/7/ce703a0f901ce354be684cd3935e7bdd_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/6/4/2640954e6e1bcffb3bc7ab631597b28f_700_540.jpg,,,
