aantal,fractie,plaatsing,plaatsingsadres,plaats,frequentie,week,ledigingsdag,latitude,longitude
1,glas,bo,anna paulownahof 1-150,tilburg,,,,51.552306812060365,5.088098272087346
1,textiel,bo,reigerstraat 6,tilburg,,,,51.54610192674479,5.100099795858353
1,glas,bo,de armhoef 33,udenhout,,,,51.60491488502866,5.137811978593279
1,glas,bo,conservatoriumlaan 191,tilburg,,,,51.557746108427665,5.049950544159525
1,textiel,bo,conservatoriumlaan 191,tilburg,,,,51.55778289242197,5.049955726261937
1,glas,bo,corellistraat 336-430,tilburg,,,,51.587432568047134,5.07719693929583
1,glas,bo,frederik van eedenstraat 15,tilburg,,,,51.54930231216924,5.066050372983683
1,glas,bo,bachlaan 238-754,tilburg,,,,51.580786850426264,5.090812465207632
1,textiel,bo,boterbloem 24,udenhout,,,,51.61088989791428,5.137521243738452
1,glas,bo,bredaseweg 90,tilburg,,,,51.555420765259896,5.075880797974582
1,glas,bo,broekhovenseweg 153,tilburg,,,,51.545358979164135,5.093171881659927
1,glas,bo,langendijk 81,tilburg,,,,51.587454868199295,4.9866933294457425
1,textiel,on,liesveldstraat 1,tilburg,,,,51.58756006385841,5.0060287654566915
1,glas,bo,bisschop bekkerslaan 10-102,tilburg,,,,51.571695171773705,5.080168932859988
1,glas,bo,borculolaan 71,tilburg,,,,51.58154073739611,5.022092261810943
1,glas,bo,boterbloem 24,udenhout,,,,51.61088004878192,5.1374958081030435
1,pmd,on,klundertplein 1-44,tilburg,,,,51.57736530356881,5.005593731168453
1,glas,bo,burgemeester damsstraat 42,tilburg,,,,51.55502189163498,5.061757957151104
1,glas,bo,abdij van averbodestraat 3-97,tilburg,,,,51.56372318606153,5.056116604604765
1,glas,bo,achthoevenstraat 43,udenhout,,,,51.61284621524847,5.148957264970262
1,glas,bo,adelaarshorst 5-82,tilburg,,,,51.57420614642854,5.052468587747396
1,glas,bo,alpenlaan 102,tilburg,,,,51.5378252029014,5.094321853763242
1,glas,bo,dolomietenlaan 202,tilburg,,,,51.53905201915595,5.085245589650782
1,glas,bo,generaal smutslaan 65,tilburg,,,,51.54506359432878,5.072535948757221
1,glas,bo,generaal smutslaan 660-858,tilburg,,,,51.54512333695585,5.069491270457336
1,textiel,bo,generaal smutslaan 660-858,tilburg,,,,51.54514333664542,5.069493221001813
1,glas,bo,burgemeester panislaan 21,berkel-enschot,,,,51.57528445246907,5.138465263712773
1,glas,on,burgemeester van de mortelplein 41,tilburg,,,,51.55050017125033,5.058356697781576
1,pmd,on,burgemeester van de mortelplein 41,tilburg,,,,51.55049427410307,5.05838716906365
1,textiel,on,burgemeester van de mortelplein 41,tilburg,,,,51.55048936488406,5.05841575167805
1,glas,bo,dalfsenlaan 50,tilburg,,,,51.57631662845197,5.016933775478033
1,glas,bo,bruinissestraat 60,tilburg,,,,51.582547359224186,5.013839144812978
1,glas,bo,gerard van swietenstraat 1,tilburg,,,,51.55759248611187,5.104140936094093
1,glas,on,klundertplein 1-44,tilburg,,,,51.57732747117649,5.0056155197463035
1,glas,bo,beeklaan 3,tilburg,,,,51.55015777762553,5.0487638521551235
1,pmd,on,beeklaan 109,tilburg,,,,51.54474818558118,5.045878996646349
1,glas,on,beeklaan 109,tilburg,,,,51.544773992457394,5.045875128246287
1,textiel,on,beeklaan 109,tilburg,,,,51.544759216860335,5.045854500460227
1,pmd,on,beethovenlaan 10-94,tilburg,,,,51.58490666801858,5.086562861537989
1,pmd,on,bemmelstraat 6,tilburg,,,,51.58124080272072,5.019041152113263
1,glas,on,bemmelstraat 6,tilburg,,,,51.58122695022426,5.0190191412595055
1,textiel,on,bemmelstraat 6,tilburg,,,,51.58125627262824,5.019061847061128
1,glas,bo,beneluxlaan 67,tilburg,,,,51.57180783689892,5.0493469704150655
1,glas,bo,vogezenlaan 1,tilburg,,,,51.53656095235869,5.088688787858997
1,textiel,bo,vogezenlaan 1,tilburg,,,,51.53652684775676,5.088690969090377
1,textiel,bo,berkenrodelaan 9-85,tilburg,,,,51.58418486789021,5.018286686191719
1,glas,on,besterdring 110,tilburg,,0,,51.56287941647621,5.091354744700696
1,pmd,on,besterdring 110,tilburg,,,,51.5628787056294,5.091413782902161
1,textiel,on,besterdring 110,tilburg,,,,51.562879895969566,5.0913847443765246
1,glas,bo,beukenstraat 48,tilburg,,,,51.559572449643746,5.068144144655161
1,textiel,bo,beukenstraat 48,tilburg,,,,51.55954897692256,5.068148523161456
1,glas,bo,europalaan 445,tilburg,,,,51.57291130051087,5.046863654411099
1,glas,bo,fatimastraat 24-01/24,tilburg,,,,51.55046695065761,5.100044236081463
1,textiel,bo,fatimastraat 24-01/24,tilburg,,,,51.55039909145237,5.09989048492442
1,glas,bo,mahlerstraat 240,tilburg,,,,51.58747677297376,5.08263020189584
1,glas,bo,kapitein nemostraat 33,tilburg,,,,51.56731670077847,5.111775012232033
1,glas,bo,flemingstraat 11,tilburg,,,,51.55688229758064,5.0963959950504645
1,glas,bo,durendaelweg 2,berkel-enschot,,,,51.583564937001945,5.147324343673483
1,textiel,bo,duurswoudelaan 1,tilburg,,,,51.579102863079996,5.011442942321147
1,glas,bo,duurswoudelaan 1,tilburg,,,,51.5790564533899,5.011431949350959
1,glas,bo,edisonlaan 39,tilburg,,,,51.544340297773815,5.084726796862792
1,textiel,bo,kazernehof 75,tilburg,,,,51.556411111162525,5.094229885153236
1,pmd,on,dalempromenade 2,tilburg,,,,51.582423885768826,4.983350020996325
1,textiel,on,dalempromenade 2,tilburg,,,,51.58244150949911,4.983374906802584
1,textiel,bo,dalfsenlaan 50,tilburg,,,,51.5762955614853,5.016924906492518
1,textiel,on,klundertplein 1-44,tilburg,,,,51.57734705611035,5.005604619121011
1,glas,bo,griegstraat 99-467,tilburg,,,,51.59064749508831,5.0941302345867285
1,pmd,on,groenstraat 119,tilburg,,,,51.54703674183229,5.092734596819888
1,glas,on,groenstraat 119,tilburg,,,,51.54701285335637,5.092709888678688
1,textiel,on,groenstraat 119,tilburg,,,,51.54703131620137,5.092705308575659
1,glas,bo,groenvelde 18,udenhout,,,,51.60983423874731,5.1525638619719265
1,glas,on,henriette ronnerstraat 1,tilburg,,,,51.55525967788119,5.068370905942396
1,pmd,on,henriette ronnerstraat 1,tilburg,,,,51.55522023684627,5.068383216919328
1,textiel,on,henriette ronnerstraat 1,tilburg,,,,51.55524096571979,5.06837633916583
1,glas,bo,herstalsestraat 4,tilburg,,,,51.56708229284122,5.070709237853776
1,glas,bo,hertogstraat 80,tilburg,,,,51.54985925975189,5.09559101449615
1,glas,on,kreitenmolenstraat 149,udenhout,,,,51.607799240105315,5.152714367070809
1,pmd,on,kreitenmolenstraat 149,udenhout,,,,51.60781828812741,5.15265711113887
1,glas,on,kreverplein 27,tilburg,,,,51.58485079409493,5.098982208258877
1,pmd,on,kreverplein 27,tilburg,,,,51.584848438769924,5.099012364617068
1,textiel,on,kreverplein 27,tilburg,,,,51.58483294499142,5.098977310457706
1,glas,bo,vlierlaan 2,tilburg,,,,51.57900875282118,5.039582370323713
1,textiel,bo,kruidenlaan 109,tilburg,,,,51.5785385985748,5.0434393356479275
1,glas,bo,kruidenlaan 109,tilburg,,,,51.578535303144484,5.043467408888954
1,pmd,on,lage witsiebaan 400,tilburg,,,,51.57582487932389,5.038104598575209
1,glas,on,lage witsiebaan 400,tilburg,,,,51.57581738602304,5.038133996786775
1,textiel,on,lage witsiebaan 400,tilburg,,,,51.57583147792351,5.0380744902693895
1,glas,bo,lombardijenlaan 2,tilburg,,,,51.58483574258651,4.99249878646452
1,glas,on,louis bouwmeesterplein 2-a,tilburg,,,,51.554586491206436,5.080727259551098
1,pmd,on,louis bouwmeesterplein 2-a,tilburg,,,,51.55456581271,5.080695682925375
1,textiel,on,louis bouwmeesterplein 2-a,tilburg,,,,51.55456507189748,5.0807570004433185
1,glas,bo,maasbommelstraat 1,tilburg,,,,51.59337944717595,4.995569737755457
1,glas,on,koolhovenlaan 145,tilburg,,,,51.5739945399033,4.971278208976998
1,glas,on,ketelhavenplein 41-248,tilburg,,,,51.57423980673181,4.995028100045162
1,textiel,on,ketelhavenplein 41-248,tilburg,,,,51.574219804944626,4.995022154998324
1,glas,bo,sint willibrordstraat 26,berkel-enschot,,,,51.58970547070466,5.140675162714361
1,pmd,on,kerkenbosplaats 1,tilburg,,,,51.57816554122214,5.006172705848949
1,glas,on,kerkenbosplaats 1,tilburg,,,,51.57815070821088,5.006116999540463
1,glas,bo,koningsplein 245-254,tilburg,,,,51.55315334981873,5.088683993830836
1,glas,bo,capucijnenstraat 154-a,tilburg,,,,51.55082175748343,5.0697043174976955
1,glas,bo,dr. ahaushof 171,tilburg,,,,51.568505816827034,5.06443966594298
1,textiel,bo,dr. ahaushof 171,tilburg,,,,51.56847930518902,5.064438184057323
1,glas,on,daniel josephus jittastraat 23-79,tilburg,,,,51.56951476893066,5.053568830187088
1,glas,bo,de fallastraat 95,tilburg,,,,51.59008249080351,5.089743475726084
1,glas,bo,leharstraat 130,tilburg,,,,51.58732829862352,5.0909837196726935
1,glas,bo,berlagehof 1-56,tilburg,,,,51.56710822273399,5.072746707154977
1,glas,bo,europalaan 174-e,tilburg,,,,51.56893237459142,5.045767840246844
1,glas,bo,sullivandreef 3,tilburg,,,,51.580313495656775,5.100868929760721
1,glas,bo,hazelaarstraat 727,tilburg,,,,51.56080831246347,5.066639253635597
1,glas,bo,mascagnistraat 133-311,tilburg,,,,51.58506199984574,5.0719024169388325
1,glas,bo,massenetlaan 20,tilburg,,,,51.58159107679994,5.073036356594086
1,textiel,bo,meddostraat 3,tilburg,,,,51.59151496165981,4.98541254197992
1,glas,bo,meerssenstraat 1-c,tilburg,,,,51.586180017323265,4.997383438949491
1,glas,bo,mozartlaan 245-755,tilburg,,,,51.582010035183984,5.0776124754853305
1,glas,bo,nassauplein 39,tilburg,,,,51.57273643684994,5.067085243184742
1,glas,bo,rentmeesterlaan 37,tilburg,,,,51.57178187030189,5.072188874521433
1,glas,bo,theresiaplein 17,tilburg,,,,51.56572968886135,5.08257506766522
1,glas,on,pater van den elsenplein 34-01/30,tilburg,,,,51.5402426463954,5.093025765590915
1,glas,bo,perosistraat 150,tilburg,,,,51.59211821638023,5.073944249729804
1,glas,bo,waringinstraat 1,tilburg,,,,51.56013425349926,5.061354030729643
1,glas,bo,renkumlaan 35,tilburg,,,,51.58974064362777,4.9790704839372095
1,glas,bo,rentmeesterlaan 37,tilburg,,,,51.571765487262475,5.072177074944736
1,glas,bo,hoogvensestraat 177,tilburg,,,,51.55507547950877,5.091941856608032
1,glas,bo,insulindeplein 30,tilburg,,,,51.56090454326154,5.10029118814574
1,pmd,on,jan heijnstraat 6,tilburg,,,,51.562782180909146,5.076384823618235
1,glas,on,jan heijnstraat 6,tilburg,,,,51.56277997577876,5.0764151774687525
1,textiel,on,jan heijnstraat 6,tilburg,,,,51.562764524974504,5.07638162308438
1,glas,bo,professor gimbrerelaan 156,tilburg,,,,51.5599476381454,5.046175526532647
1,glas,bo,professor verbernelaan 40,tilburg,,,,51.562563811725,5.053189289064223
1,glas,bo,professor verbernelaan 35,tilburg,,,,51.56292742494959,5.049349544036048
1,glas,bo,puccinistraat 119,tilburg,,,,51.58857215645025,5.073089645842052
1,glas,bo,redemptoristenstraat 2,tilburg,,,,51.57620163760578,5.050729211553955
1,textiel,bo,obdamstraat 3,tilburg,,,,51.57517896284625,4.988110900926389
1,glas,bo,obdamstraat 3,tilburg,,,,51.57516985959362,4.988163482983407
1,glas,bo,observantenhof 11,tilburg,,,,51.55160955178528,5.075063732842877
1,glas,bo,oerlesestraat 119,tilburg,,,,51.5470902317799,5.077436682906731
1,glas,bo,paduaplein 5,tilburg,,,,51.56875975151153,5.090258643479834
1,textiel,on,wagnerplein 5,tilburg,,,,51.58418610450792,5.084602639317406
