objectid;boomnummer;geovisia_id;eigenaar;beheerder;boomsoort;boomsoort_varieteit;boomsoort_nederlands;eindbeeld;hoogte;plantjaar;status_ter_indicatie;boom_def_afwezig;plantwijze;boomrooster;verlichting;epr_aanwezig;epr_preventief_inspecteren;epr_bestrijdingsmethode;epr_stadium;epr_datum_constatering;epr_risicoprofiel;epr_datum_mech_bestreden;epr_datum_1_bio_bestrijding;epr_datum_2_bio_bestrijding;nazorgboom;projectnaam;geo_shape;geo_point_2d
21628;78202.0;77974B6F-2DBE-4B38-844D-D2D04AA28A9C;BOR;BOR Stedelijk;Catalpa bignonioides;Nana;Trompetboom bolvorm;Bol;0-6;1990;;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.453961885630214, 51.417082713408696], ""type"": ""Point""}";51.417082713408696, 5.453961885630214
21634;75234.0;495F1491-A32A-412E-8D40-1F62213C386B;BOR;BOR Stedelijk;Tilia europaea;Geen;Zwarte linde;TR 4.20;15-18;1950;Waardevol;False;Wildverband;False;;;;;;;;;;;;;"{""coordinates"": [5.4283584348711855, 51.479378827013726], ""type"": ""Point""}";51.479378827013726, 5.4283584348711855
21638;79085.0;D4D93D47-CC93-4F36-B038-899C2261C6B0;BOR;BOR Stedelijk;Fraxinus pennsylvanica;Zundert;Zachte es cv;TR 4.20;15-18;1960;Waardevol;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.501762562655685, 51.42899161704319], ""type"": ""Point""}";51.42899161704319, 5.501762562655685
21641;66212.0;94D709A5-7962-4C5E-952B-62D9C864892B;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 4.20;18-24;1975;;False;Bomenrij;False;;;;Biologische bestrijding Nematode;;;Veel risico mensen;;2022-04-25T02:00:00+00:00;;;;"{""coordinates"": [5.490957411214111, 51.41294467683464], ""type"": ""Point""}";51.41294467683464, 5.490957411214111
21642;68194.0;3934B533-43F9-46E5-B009-D1964163DB2B;BOR;BOR Stedelijk;Gleditsia triacanthos;Sunburst;Valse christusdoorn cv;TR 4.20;9-12;1985;;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.501152329207538, 51.42506521250254], ""type"": ""Point""}";51.42506521250254, 5.501152329207538
21647;72146.0;05DABA5B-C397-4EDF-8034-AF0C0B71CD4E;BOR;BOR Stedelijk;Platanus hispanica;Onbekend;Gewone plataan;TR 4.20;12-15;2000;Waardevol;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.504276167192091, 51.43637196830345], ""type"": ""Point""}";51.43637196830345, 5.504276167192091
21648;72150.0;5E00E7DA-6A40-4BF1-A731-39409ECD951E;BOR;BOR Stedelijk;Alnus glutinosa;Onbekend;Zwarte els cv;TR 3.00;12-15;1995;;False;Groep;False;;;;;;;;;;;;;"{""coordinates"": [5.509951640116571, 51.42936371766856], ""type"": ""Point""}";51.42936371766856, 5.509951640116571
21651;72166.0;A9C49485-0E6E-4576-B94F-463636066D29;BOR;BOR Stedelijk;Acer campestre;Elsrijk;Veldesdoorn cv;TR 4.20;9-12;1985;;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.483413152498727, 51.47994026497663], ""type"": ""Point""}";51.47994026497663, 5.483413152498727
21652;76690.0;BA57F036-7F1E-4DFF-A87D-DFDFC69AC256;BOR;BOR Stedelijk;Quercus robur;Geen;Zomereik;TR 3.00;18-24;1975;;False;Bomenrij;False;;;;Biologische bestrijding Bacillus;;;Veel risico mensen;;2022-05-16T02:00:00+00:00;;;;"{""coordinates"": [5.461777376070544, 51.48089449250401], ""type"": ""Point""}";51.48089449250401, 5.461777376070544
21655;76699.0;C0DC9CAC-93B6-4B25-B49B-2AEE39514438;BOR;BOR Stedelijk;Betula pendula;Tristis;;TR 4.20;12-15;1980;;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.515206141879757, 51.438985573800544], ""type"": ""Point""}";51.438985573800544, 5.515206141879757
21657;74729.0;2DF761EE-FCAF-4517-A81C-F9C4E42BF846;BOR;BOR Stedelijk;Fraxinus excelsior;Diversifolia;Gewone es cv;TR 4.20;9-12;1985;;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.443287193366806, 51.42327066413088], ""type"": ""Point""}";51.42327066413088, 5.443287193366806
21659;74732.0;5AAAEF20-4E01-4581-ADB0-7CAE5BBE59BE;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 4.20;15-18;1965;Waardevol;False;Bomenrij;False;False;;;Biologische bestrijding Bacillus;;;Veel risico mensen;;2022-05-18T02:00:00+00:00;;;;"{""coordinates"": [5.499059088335829, 51.45070869493119], ""type"": ""Point""}";51.45070869493119, 5.499059088335829
21660;79093.0;7D6BD75A-90BB-456C-BF3F-63766D7703D4;BOR;BOR Stedelijk;Acer saccharinum;Pyramidale;Zilveresdoorn cv;TR 4.20;18-24;1960;Waardevol;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.456163816616882, 51.48269296931646], ""type"": ""Point""}";51.48269296931646, 5.456163816616882
21664;77114.0;3AB832C8-E24D-4172-A4DB-0CC00646863E;BOR;BOR Stedelijk;Acer rubrum;Armstrong;Rode esdoorn cv;TR 4.20;6-9;2001;;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.520690833502358, 51.443004545809515], ""type"": ""Point""}";51.443004545809515, 5.520690833502358
21665;77122.0;81C8A373-AC96-4017-A564-8CC9E02D4526;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 3.00;>24;1910;Monumentaal;False;Wildverband;False;;;;Geen biologische bestrijding;;;Veel risico mensen;;;;;;"{""coordinates"": [5.481497843161398, 51.426002673740555], ""type"": ""Point""}";51.426002673740555, 5.481497843161398
21670;72471.0;AEBB2832-FA87-40A6-A97C-5018FF375999;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 4.20;18-24;1950;Waardevol;False;Bomenrij;False;;;;Biologische bestrijding Bacillus;;;Veel risico mensen;;2022-05-16T02:00:00+00:00;;;;"{""coordinates"": [5.439172971446831, 51.473073553277885], ""type"": ""Point""}";51.473073553277885, 5.439172971446831
21671;72473.0;A74982E4-F3CB-42DD-9F3E-4F82416152A9;BOR;BOR Stedelijk;Liriodendron tulipifera;Onbekend;Tulpenboom;TR 4.20;6-9;2008;;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.43326414181036, 51.44547274943428], ""type"": ""Point""}";51.44547274943428, 5.43326414181036
21673;63729.0;AF2F5F57-132D-42CB-9B2C-1F27AC82DCF5;BOR;BOR Stedelijk;Tilia europaea;Pallida;Zwarte linde cv;TR 4.20;15-18;1970;Waardevol;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.456431778546442, 51.42561488639441], ""type"": ""Point""}";51.42561488639441, 5.456431778546442
21674;63739.0;40E563E0-EF94-4EBA-9FEE-53DCF14E8FB1;BOR;BOR Stedelijk;Fraxinus angustifolia;Monophylla;Smalbladige es cv;TR 4.20;12-15;1970;Waardevol;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.463208809702642, 51.428027146654635], ""type"": ""Point""}";51.428027146654635, 5.463208809702642
21677;64380.0;8BE38D5B-8A45-4663-9C5F-638418192AB4;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 4.20;18-24;1970;Waardevol;False;Groep;False;;;;Geen biologische bestrijding;;;Veel risico mensen;;;;;;"{""coordinates"": [5.521617716838613, 51.43298130186513], ""type"": ""Point""}";51.43298130186513, 5.521617716838613
21680;64385.0;B9C65A13-ACF1-41F3-8BCF-D21A17B28455;Particulier;Particulier;Platanus hispanica;Onbekend;Gewone plataan;Kandelaber;18-24;1900;Monumentaal;False;;False;;;;;;;;;;;;;"{""coordinates"": [5.470156310291837, 51.43803088852757], ""type"": ""Point""}";51.43803088852757, 5.470156310291837
21681;64390.0;87895A7D-1504-4146-BADB-EFEB6F31328D;BOR;BOR Stedelijk;Alnus glutinosa;Geen;Zwarte els;TR 3.00;12-15;1995;Waardevol;False;Groep;False;False;;;;;;;;;;;;"{""coordinates"": [5.446066987984437, 51.42508020390477], ""type"": ""Point""}";51.42508020390477, 5.446066987984437
21683;70482.0;1251A511-1D75-4818-A75F-5A2B60274916;BOR;BOR Stedelijk;Betula pendula;Onbekend;Berk;TR 4.20;12-15;1980;Waardevol;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.426805903706139, 51.48292860727268], ""type"": ""Point""}";51.48292860727268, 5.426805903706139
21686;79265.0;AF945BDC-447C-4BAA-9CF7-3BE731F88D76;BOR;BOR Stedelijk;Acer saccharinum;Pyramidale;Zilveresdoorn cv;TR 4.20;15-18;1960;Waardevol;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.459644492131919, 51.48330142626622], ""type"": ""Point""}";51.48330142626622, 5.459644492131919
21693;65033.0;2F0A3AF1-2A0E-4811-9CD7-EDDF057CCF7B;BOR;BOR Stedelijk;Populus canadensis;Hees;Canada populier cv;Ecoboom;0-6;1970;Waardevol;False;Wildverband;False;;;;;;;;;;;;;"{""coordinates"": [5.473603795043047, 51.48020963214149], ""type"": ""Point""}";51.48020963214149, 5.473603795043047
21698;65758.0;08E0DAE1-9906-43DC-AFCB-BD9E020CB946;BOR;BOR Stedelijk;Gleditsia triacanthos;Geen;Valse christusdoorn;TR 3.00;15-18;1970;Waardevol;False;Wildverband;False;;;;;;;;;;;;;"{""coordinates"": [5.472750935519957, 51.48386119888891], ""type"": ""Point""}";51.48386119888891, 5.472750935519957
21701;65763.0;00C70C32-92EC-42F7-B695-19BAB3D3B99E;BOR;BOR Stedelijk;Fraxinus excelsior;Onbekend;Es;TR 4.20;9-12;1980;Waardevol;False;Solitair;False;False;;;;;;;;;;;;"{""coordinates"": [5.526852724864244, 51.4567534586805], ""type"": ""Point""}";51.4567534586805, 5.526852724864244
21702;64392.0;6CE02B62-AFE8-48D2-BE80-1E4DD9F01593;BOR;BOR Stedelijk;Betula pendula;Onbekend;Berk;TR 4.20;18-24;1970;Waardevol;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.415056583008373, 51.4536586918898], ""type"": ""Point""}";51.4536586918898, 5.415056583008373
21706;73112.0;AA750068-A1A3-498A-B855-23581CF722E2;BOR;BOR Stedelijk;Betula utilis;Onbekend;Himalayaberk cv;TR 3.00;6-9;1990;;False;Groep;False;False;;;;;;;;;;;;"{""coordinates"": [5.518532898626908, 51.44276171603692], ""type"": ""Point""}";51.44276171603692, 5.518532898626908
21709;89191.0;23D3B26C-2999-4C7A-8180-BC2D95B0DF55;BOR;BOR Stedelijk;Populus euramericana;Onbekend;Populier;TR 3.00;>24;1950;Waardevol;False;;False;;;;;;;;;;;;;"{""coordinates"": [5.609303691997931, 51.448458902853844], ""type"": ""Point""}";51.448458902853844, 5.609303691997931
21713;90416.0;C5368FDC-3AD0-4D9D-AFC0-57823F5FFB7A;BOR;BOR Natuur;Quercus robur;Geen;Zomereik;TR 3.00;15-18;1975;Waardevol;False;Bomenrij;False;False;;;Geen biologische bestrijding;;;Veel risico mensen;;;;;;"{""coordinates"": [5.4901286698351885, 51.4939007612878], ""type"": ""Point""}";51.4939007612878, 5.4901286698351885
21714;90440.0;135B798D-0E6B-4A0C-AA87-331CA4BE4CE3;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 3.00;18-24;1975;;False;;False;;;;Geen biologische bestrijding;;;Veel risico mensen;;;;;;"{""coordinates"": [5.568611122059032, 51.44211932773957], ""type"": ""Point""}";51.44211932773957, 5.568611122059032
21716;87780.0;97856483-1494-4BE7-A4DE-D0FEBF135990;Particulier;Particulier;Quercus robur;Onbekend;Zomereik;TR 4.20;18-24;1930;Monumentaal;False;;False;;;;;;;;;;;;;"{""coordinates"": [5.504754403339752, 51.41815728350245], ""type"": ""Point""}";51.41815728350245, 5.504754403339752
21720;82887.0;E6BF0085-88B7-4ECE-AE22-C97080C22B1A;Particulier;Particulier;Quercus robur;Onbekend;Zomereik;TR 3.00;15-18;1975;;False;;False;;;;;;;;;;;;;"{""coordinates"": [5.561506418462998, 51.43988495907182], ""type"": ""Point""}";51.43988495907182, 5.561506418462998
21721;90167.0;82645E97-270E-49B9-A7D3-1777417C6067;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 3.00;18-24;1930;Monumentaal;False;Bomenrij;False;;;;Geen biologische bestrijding;;;Veel risico mensen;;;;;;"{""coordinates"": [5.648869773597075, 51.45632342495525], ""type"": ""Point""}";51.45632342495525, 5.648869773597075
21723;88006.0;FE4B9A7B-A496-487C-A9F4-646F81A40666;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 3.00;18-24;1970;Waardevol;False;Wildverband;False;;;;Geen biologische bestrijding;;;Veel risico mensen;;;;;;"{""coordinates"": [5.5908086443719025, 51.446348817533185], ""type"": ""Point""}";51.446348817533185, 5.5908086443719025
21726;88009.0;75D62BE0-7AD9-468B-9C42-4E07C214F8EA;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 3.00;9-12;1965;Waardevol;False;Bomenrij;False;;;;Geen biologische bestrijding;;;Veel risico mensen;;;;;;"{""coordinates"": [5.598162801818212, 51.447322769420865], ""type"": ""Point""}";51.447322769420865, 5.598162801818212
21728;88336.0;840593F0-4F00-4356-B8D5-997C5D09B864;BOR;BOR Stedelijk;Quercus robur;Geen;Zomereik;TR 4.20;15-18;1970;Waardevol;False;Bomenrij;False;False;;;Biologische bestrijding Nematode;;;Veel risico mensen;;2022-04-21T02:00:00+00:00;;;;"{""coordinates"": [5.452486712429166, 51.487735977837026], ""type"": ""Point""}";51.487735977837026, 5.452486712429166
21729;88343.0;26705E42-0CB3-4A82-9EF9-9871C25A332E;BOR;BOR Natuur;Populus canescens;De Moffart;Grauwe abeel cv;TR 3.00;12-15;2012;;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.3911527447195775, 51.480366730372786], ""type"": ""Point""}";51.480366730372786, 5.3911527447195775
21730;88345.0;E91F8B47-C2AD-4125-91F6-2A7943A6163D;BOR;Particulier;Populus euramericana;Onbekend;Populier;TR 3.00;18-24;1980;Waardevol;False;;False;;;;;;;;;;;;;"{""coordinates"": [5.470185194498507, 51.40675184753771], ""type"": ""Point""}";51.40675184753771, 5.470185194498507
21731;88347.0;7F04CA09-5CEA-4B7C-9E29-59672443646E;BOR;BOR Stedelijk;Betula pendula;Onbekend;Berk;TR 4.20;15-18;1980;;False;Wildverband;False;;;;;;;;;;;;;"{""coordinates"": [5.570653621032245, 51.44335452881375], ""type"": ""Point""}";51.44335452881375, 5.570653621032245
21732;88348.0;A8F3F5B7-EA01-4409-BC4D-62DC9633198E;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;Kandelaber;0-6;1990;;False;Bomenrij;False;False;;;Geen biologische bestrijding;;;Veel risico mensen;;;;;;"{""coordinates"": [5.43084387367472, 51.472015227726985], ""type"": ""Point""}";51.472015227726985, 5.43084387367472
21734;90523.0;3C250C22-8B63-417E-9464-6BDF72909D21;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 3.00;15-18;1930;Monumentaal;False;Bomenrij;False;;;;Geen biologische bestrijding;;;Veel risico mensen;;;;;;"{""coordinates"": [5.642198590388865, 51.45578961409322], ""type"": ""Point""}";51.45578961409322, 5.642198590388865
21741;88063.0;7A375D5D-C83F-4BD2-AF85-B1DAE95DF991;BOR;BOR Stedelijk;Fraxinus excelsior;Onbekend;Es;TR 3.00;12-15;1980;Waardevol;False;Wildverband;False;False;;;;;;;;;;;;"{""coordinates"": [5.458806927517843, 51.41581088980851], ""type"": ""Point""}";51.41581088980851, 5.458806927517843
21743;70941.0;18CD24A2-1385-4FF5-B2CE-479A3D2D15CD;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 4.20;15-18;1960;Waardevol;False;Bomenrij;False;;;;Geen biologische bestrijding;;;Veel risico mensen;;;;;;"{""coordinates"": [5.466240974378644, 51.41089011451087], ""type"": ""Point""}";51.41089011451087, 5.466240974378644
21746;73617.0;C14821F7-0600-47BB-AE30-708C36355A90;BOR;BOR Stedelijk;Populus canadensis;Onbekend;Canada populier;TR 3.00;>24;1960;Waardevol;False;Wildverband;False;False;;;;;;;;;;;;"{""coordinates"": [5.464242414240108, 51.41702449558833], ""type"": ""Point""}";51.41702449558833, 5.464242414240108
21750;73628.0;3454F4E4-70CB-4CF2-90CF-0BB09D1127CC;BOR;BOR Stedelijk;Fraxinus ornus;Arie Peters;Pluimes cv;TR 4.20;0-6;1993;;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.497808349665333, 51.43382081553766], ""type"": ""Point""}";51.43382081553766, 5.497808349665333
21754;71728.0;ADB287C3-3445-49C1-8BC0-531CBE16249E;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 4.20;15-18;1975;Waardevol;False;Groep;False;;;;Geen biologische bestrijding;;;Geen of weinig risico;;;;;;"{""coordinates"": [5.515374352325728, 51.42922414987109], ""type"": ""Point""}";51.42922414987109, 5.515374352325728
21760;65551.0;8F7F62E4-67F2-4664-B4D4-D47A25599772;BOR;BOR Stedelijk;Fraxinus americana;Onbekend;Amerikaanse es;TR 4.20;12-15;1970;Waardevol;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.454261068602303, 51.478968584191065], ""type"": ""Point""}";51.478968584191065, 5.454261068602303
21763;65560.0;095FD97E-2F4D-459C-9122-304F03BDB621;BOR;BOR Stedelijk;Populus alba;Onbekend;Witte abeel;TR 4.20;>24;1960;Waardevol;False;Solitair;False;False;;;;;;;;;;;;"{""coordinates"": [5.44695388669243, 51.415867766827105], ""type"": ""Point""}";51.415867766827105, 5.44695388669243
21765;63542.0;B5CAD61F-42DD-47D2-89BA-1AA9D5CF8015;BOR;BOR Natuur;Quercus robur;Onbekend;Zomereik;Vrij uitgroei;12-15;1950;Waardevol;False;Groep;False;;;;Geen biologische bestrijding;;;Geen of weinig risico;;;;;;"{""coordinates"": [5.453340191424329, 51.48723597869106], ""type"": ""Point""}";51.48723597869106, 5.453340191424329
21770;70711.0;2A618634-71E2-453E-A121-DB2E4EF0BF6D;BOR;BOR Stedelijk;Acer platanoides;Deborah;Noorse esdoorn cv;TR 4.20;9-12;1990;;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.436412925838299, 51.47480254473919], ""type"": ""Point""}";51.47480254473919, 5.436412925838299
21771;69438.0;8A8ADF41-9D43-4ECB-900F-A9FA4CC5613D;BOR;BOR Stedelijk;Sorbus;Joseph Rock;Lijsterbes;TR 3.00;6-9;1985;Waardevol;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.487166142050514, 51.46074595948901], ""type"": ""Point""}";51.46074595948901, 5.487166142050514
21778;181594.0;E2EEB9FA-71C3-49BC-A024-6BBE20F594AE;;BOR Stedelijk;Acer campestre;Elsrijk;Veldesdoorn cv;TR 3.00;0-6;2016;Waardevol;;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.461528477062633, 51.47390350526948], ""type"": ""Point""}";51.47390350526948, 5.461528477062633
21784;63584.0;3088209B-6511-4655-80F4-F5FE8BE0F0DA;BOR;BOR Stedelijk;Acer platanoides;Royal Red;Noorse esdoorn cv;TR 3.00;9-12;1985;;False;Groep;False;False;;;;;;;;;;;;"{""coordinates"": [5.45537797833957, 51.42179941650317], ""type"": ""Point""}";51.42179941650317, 5.45537797833957
21785;77124.0;CF24233D-027C-4E0A-A289-A73891CCEE2A;BOR;BOR Stedelijk;Metasequoia glyptostroboides;Geen;Watercypres;TR 3.00;>24;1960;Waardevol;False;Wildverband;False;False;;;;;;;;;;;;"{""coordinates"": [5.446145334100484, 51.41335954271019], ""type"": ""Point""}";51.41335954271019, 5.446145334100484
21791;77720.0;345A1B89-DDF8-494D-A062-90B2510708FA;BOR;BOR Stedelijk;Quercus robur;Onbekend;Zomereik;TR 4.20;9-12;2005;;False;Bomenrij;False;False;;;Biologische bestrijding Nematode;;;Veel risico mensen;;2022-04-25T02:00:00+00:00;;;;"{""coordinates"": [5.512865036291727, 51.41737832686259], ""type"": ""Point""}";51.41737832686259, 5.512865036291727
21795;77733.0;E61738DB-96BE-4A40-BC9D-57B3811229CB;BOR;BOR Stedelijk;Pyrus calleryana;Chanticleer;Sierpeer cv;TR 4.20;9-12;1995;;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.456008829757214, 51.421802325946715], ""type"": ""Point""}";51.421802325946715, 5.456008829757214
21796;75237.0;6C4AEE85-794E-4EF9-9817-21FF609096E6;BOR;BOR Stedelijk;Ginkgo biloba;Geen;Japanse noteboom;TR 4.20;9-12;1995;;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.443682640877179, 51.4207606514743], ""type"": ""Point""}";51.4207606514743, 5.443682640877179
21799;75247.0;AEF85122-2AE2-4214-9967-37CBBC4E2500;BOR;BOR Stedelijk;Fagus sylvatica;Onbekend;Beuk;Vrij uitgroei;15-18;1950;Waardevol;False;Groep;False;False;;;;;;;;;;;;"{""coordinates"": [5.450058862362378, 51.42094634791477], ""type"": ""Point""}";51.42094634791477, 5.450058862362378
21806;66725.0;AD5618FD-4AD2-405F-A29D-E1402861CEBD;BOR;BOR Stedelijk;Pyrus calleryana;Chanticleer;Sierpeer cv;TR 4.20;6-9;1985;;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.455756290775363, 51.41922488788158], ""type"": ""Point""}";51.41922488788158, 5.455756290775363
21807;66726.0;E9AE0A60-1B53-4804-8AAC-E2CF3C29E901;Particulier;Particulier;Quercus robur;Geen;Zomereik;TR 4.20;9-12;1985;Waardevol;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.488926659056585, 51.48706278834588], ""type"": ""Point""}";51.48706278834588, 5.488926659056585
21808;67421.0;FF2A7E66-A632-4693-92AF-3A020795D597;BOR;BOR Stedelijk;Ulmus minor;Sarniensis;Veldiep;TR 3.00;15-18;1985;Waardevol;False;Wildverband;False;False;;;;;;;;;;;;"{""coordinates"": [5.43170058169239, 51.41735442589991], ""type"": ""Point""}";51.41735442589991, 5.43170058169239
21813;76701.0;4E129B6F-A2D2-4E26-89E4-646C7B90E016;BOR;BOR Stedelijk;Fraxinus excelsior;Geen;Es;TR 4.20;15-18;1985;Waardevol;False;Bomenrij;False;;;;;;;;;;;;;"{""coordinates"": [5.461534872267125, 51.48363810852526], ""type"": ""Point""}";51.48363810852526, 5.461534872267125
21817;76829.0;B64EA1BC-D933-4BE8-9CD7-DE6C10B38257;BOR;BOR Stedelijk;Ginkgo biloba;Onbekend;Japanse noteboom;Kandelaber;9-12;1985;;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.510397080276712, 51.44178973470138], ""type"": ""Point""}";51.44178973470138, 5.510397080276712
21818;76830.0;6FE12DC2-DC76-4D18-A499-BC0E803DCE85;BOR;BOR Stedelijk;Prunus serrula;Onbekend;Sierkers;TR 4.20;0-6;1975;;False;Groep;False;;;;;;;;;;;;;"{""coordinates"": [5.472120741903257, 51.43611981009721], ""type"": ""Point""}";51.43611981009721, 5.472120741903257
21824;75354.0;179DB573-5D53-4166-8E0B-169594C8C3C5;BOR;BOR Stedelijk;Carpinus betulus;Fastigiata;Zuilhaagbeuk;TR 4.20;12-15;1990;;False;Bomenrij;False;False;;;;;;;;;;;;"{""coordinates"": [5.446948911066852, 51.41814878425137], ""type"": ""Point""}";51.41814878425137, 5.446948911066852
