X,Y,OBJECTID,KBRSOORT,KBRMATBD,KDUMATDC,KBRMATPY,KBRMATLH,KBRMATLE,KBRHGESL,KWKDATUM,KWKPLAAN,OSMOMSCH,KWKNAAM,IWS_LEGGERSTATUS,IWS_OH_RENOVATIEJAAR,KBRIDENT,KBRBHBO,KBRBHBO_L,KBRBHBE,KBRBHBE_L,KBRHOBO,KBRHOBO_L,KBRHOBE,KBRHOBE_L,HOOGTEBOVENZIJDE,LENGTE,TYPERUWHEID,RUWHEID,INTREEVERLIES,UITTREEVERLIES,GLOBALID,ONDERHOUDSPLICHTIGE_1,ONDERHOUDSVERPLICHTING_1,ONDERHOUDSVERPLICHTING_2,ONDERHOUDSPLICHTIGE_2
6.44602608287921,52.9466520222253,1,1,10,10,,17,10,1.85,,Koningin Wilhelminalaan,Voetgangersbrug,,1,,M-02_B_8,,,,,,,,,,,,,,,17edbd1e-8b75-4bfa-b150-f1639ca647e2,,,,
6.1596079841518,52.8650095005607,2,98,10,11,10,10,10,2.1,,Koningin Wilhelminalaan,,,1,,B240,,,,,,5.22,,,,,,,,,d8bd5207-d4fd-47c7-870b-973371de2f2b,,,,
6.2285466166137,52.858923258585,3,3,3,3,,3,11,1.04,2002,Ten Darperweg,Brug over de Vledder Aa,,1,,B229,1.57,,1.82,,3.74,3.17,3.7,3.17,,,,,,,5f2a26e5-10e6-4d96-b558-0199c2a49565,,,,
6.12463920355219,52.7975263881336,4,1,3,3,3,3,11,1,,SWK01 G 600,Verkeersbrug,,1,,B56,-3.33,-3.75,-3.33,-3.75,0.27,0.5,0.27,0.5,,,,,,,9826e749-76ea-4696-922b-304405cdb858,,,,
6.14427082672499,52.8213348919566,5,3,3,3,,10,,1.1,1960,,Eesveense Wetering,,1,,B93,-1.72,,-1.84,,0.317,0.45,0.256,0.45,,,,,,,0de42686-fea4-4ec5-a27a-556576062c4f,,,,
6.10805029307198,52.7381827760138,6,99,10,11,10,10,10,2.21,,De Bramen BDW00 B 583,Brug over de Zuider Stouwe,,1,,B147,-1.5,-1.7,-1.5,-1.7,1.48,0.5,1.48,0.5,,,,,,,814b249e-9148-465d-b2a9-e936f08e043d,,,,
6.09025717763548,52.7353954237936,7,99,,10,,,,2.4,,Dorpsgracht,Perceelstoegang,,1,,B148,,,,,,1,,1,,,,,,,4505da1d-732f-4505-9fc8-5dba5020ee59,,,,
6.09084361592981,52.7309618008821,8,99,,10,,,,2.4,,Dorpsgracht,Perceelstoegang,,1,,B154,,,,,,2.1,,2.1,,,,,,,4ea34616-426d-4a6c-bde4-6ee9d702307a,,,,
6.09011658875359,52.7266397623644,9,3,,10,,,,2.4,,Dorpsgracht,Perceelstoegang,,1,,B153,,,,,,2.2,,2.2,,,,,,,747b59ac-6921-4520-a351-f7da41e6b936,,,,
6.19630102470331,52.6868788022683,10,2,3,21,3,3,11,1.55,,Spoorbrug Meppel,Spoorbrug,,1,,ORE_A_12,,,,,,1.16,,,,,,,,,53b97368-8158-4eac-8c6a-0a274a3a5cce,,,,
6.4706309698144,52.7800849436988,11,1,10,10,,,10,1,,Ter hoogte van de Hendrik Reindersweg,Voetgangersbrug,,1,,WA-48_H_48,,,,,,,,,,,,,,,2aa94d1f-db21-4a2e-9a60-1d77151271c1,,,,
6.35739581153957,52.7843141725597,12,1,10,10,10,10,,1.9,,Witteveen,Voetgangersbrug,,1,,O-04_N_56,,,,,,,,,,,,,,,c0db06fd-5122-4f12-bdf1-ee709f07063b,,,,
6.31025064314292,52.7398268259263,13,2,3,3,3,3,11,1.1,,Wold Aa weg,Perceelstoegang,,1,,WA_O_66,,,,,,2.9,,,,,,,,,8f3c03e4-068c-48a8-93d4-e126eb622f4a,,,,
6.37035137991737,52.7565965221194,14,2,10,10,10,10,10,1.8,,Echtenseweg,Fietsbrug,,1,,WA_V_98,,,,,,6.8,,,,,,,,,99f640ea-94fc-4088-b831-ca3b94965137,,,,
6.5812865571813,52.746685758627,15,2,10,21,3,3,11,1.5,,Middenraai,Draaibrug,,1,,MR-02-6_A_2,1.83,,12,,14.88,12.35,,12.35,,,,,,,ba8d8427-0118-4565-ac32-a94441f7d921,,,,
6.61899563360991,52.8706838307718,16,2,10,10,10,10,10,1.2,,Timmerholt,Voetgangersbrug,,1,,O_AD_96,,,,,,14.4,,,,,,,,,211af3ba-aa20-4198-9b2d-03dcd90afe58,,,,
6.36642041132971,52.7724464955412,17,1,10,10,,,10,1.1,,Camping Engeland,Voetgangersbrug,,1,,WA-36_B_16,,,,,,,,,,,,,,,df8c4502-0590-4a1b-b531-ef6351b0735b,,,,
6.44796338318782,52.7847554036075,18,1,10,10,,,10,0.6,,Beilerstraat,Fietsbrug,,1,,WA_FF_212,10.63,,11.36,,9.3,,9.3,,,,,,,,ec1ada85-2bfe-4e05-874f-2b467c5d2333,,,,
6.58804684145216,52.8621329114733,19,2,10,10,10,10,10,1.6,,Hoofdstraat,Fietsbrug,,1,,O_X_89,,,,,,14.5,,,,,,,,,5cdc0323-3f56-469a-bff6-ae26a9c10c26,,,,
6.54912613255115,52.8624045475641,20,2,10,10,10,10,,1,,N381 Emmen-Drachten,waterschapsbrug,,1,,O_R_76,,,,,,12.6,,,,,,,,,d990051f-157b-4dff-9c9e-090f0ab8ecda,,,,
6.23138023965144,52.7416982972303,21,2,,,,,,1.1,,Arendsweg,Verkeersbrug,,1,,O_C_14,,,,,,2.28,,,,,,,,,edf332d7-bacc-4bba-a8cc-df1657321086,,,,
6.4650644293868,52.7340506163197,22,1,3,3,3,3,11,0.57,,Rijksweg A 28,Weg met duikerbrug,,1,,OD-04_M_28,,,,,9.56,9.56,9.56,9.56,,,,,,,12c833c9-a9a7-4024-95d0-dbf71634bdf5,,,,
6.30586975468132,52.8057413294576,23,2,3,3,3,3,11,1.25,,Looweg,Brug over de Oude Vaart,,1,,O_F_30,,,,,,,,,,,,,,,633bbf80-610f-4b6a-a383-16f8c5ad7f0c,,,,
6.26553570710619,52.6679755798636,24,1,10,,,,10,1.4,,Beugelenbrug,Verkeersbrug,,1,,R2_E_18,,,,,,,,,,,,,,,0820201a-4a66-4df4-8d96-d92319260ee0,,,,
5.81353226484891,52.808686677808,25,1,3,3,3,3,10,0.2,,,Vaste brug,,1,,B15,,-2.5,,-2.5,,-0.74,,-0.74,,,,,,,a9013a5b-1e88-4b73-a039-e71fb99dc965,,,,
6.12100930575436,52.7963179292443,26,3,3,3,3,3,11,1,2002,Woldmeenthe,Duikerbrug,,1,,B6,,-1.8,,-1.8,,0.3,,0.3,,,,,,,b9621313-31b3-4f8b-a541-c35507f8ee56,,,,
6.12098784320627,52.796287326209,27,3,21,21,3,3,21,1.2,2002,Woldmeenthe,Fietsbrug,,1,,B7,,-1.8,,-1.8,,0.5,,0.5,,,,,,,53282c57-2601-474d-9b2d-ea18089b6419,,,,
6.11982599217241,52.7946827733446,28,3,21,21,3,3,21,1.2,2002,Woldmeenthe,Fietsbrug,,1,,B10,,-1.8,,-1.8,,0.5,,0.5,,,,,,,c5904ee8-184b-4f62-93d0-bd9897edf621,,,,
6.11490042953272,52.7925520246512,29,3,21,21,3,3,21,1.2,2002,Woldmeenthe,Fietsbrug,,1,,B4,,-1.8,,-1.8,,0.5,,0.5,,,,,,,ff4d6721-4e78-4cc9-a55d-9d957e3f6d95,,,,
6.02528262339411,52.7915535411758,30,2,10,10,10,10,10,1.2,1999,,Fietsbrug,,1,,B247,,,,,,,,,,,,,,,108c4084-05b0-4b55-a8f0-ad742aeba283,,,,
6.33252106610332,52.6567665078573,31,1,10,10,10,10,10,0.85,,Stapelerveld,Voetgangersbrug,,1,,R02_I_27,,,,,,,,,,,,,,,e93377c7-57be-450b-bd99-a20d465e75e7,,,,
6.13151103661182,52.6891811549189,32,1,3,26,3,3,10,2.2,,Lozedijk,Verkeersbrug,,1,,B215,-1.71,-1.7,-1.71,-1.7,1.47,0.5,1.47,0.5,,,,,,,9c10ed38-73dc-402a-9f86-72258da41dfb,,,,
