FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
grensovergang_66.211,7127,1437,P3.14,Grensovergang,A1, ,Nederland, ,0, ,-1,-1,1784,1784, ,1,0,0,1,1, ,2276,3003,7128,7150,7152,0,0,1,0, , ,0,0,1,630,,POINT (267906.94619999826 481912.64939999953)
grensovergang_66.212,7128,1438,P3.14,Grensovergang,A1, ,Duitsland, ,0, ,0,0,-1,-1, ,1,1,1,0,0, ,51,3009,7127,7129,7150,0,1,0,0, , ,0,0,0,0,,POINT (267960.3526000008 481937.32180000097)
grensovergang_66.349,7338,1575,P3.14,Grensovergang,A12, ,Nederland, ,0, ,-1,-1,1500,1500, ,1,0,0,1,1, ,2372,3022,7339,7350,7337,0,0,1,0, , ,0,0,12,645,,POINT (208560.4699999988 434770.0828999989)
grensovergang_66.350,7339,1576,P3.14,Grensovergang,A12, ,Duitsland, ,0, ,0,0,-1,-1, ,1,1,1,0,0, ,51,3023,7338,7340,7350,0,1,0,0, , ,0,0,0,0,,POINT (208596.0934999995 434714.4048999995)
grensovergang_66.476,7585,1702,P3.14,Grensovergang,A16, ,België, ,0, ,-1,-1,796,796, ,1,0,0,1,1, ,52,3066,7586,7687,7686,0,0,1,0, , ,0,0,0,0,,POINT (109703.08269999921 388664.58619999886)
grensovergang_66.477,7586,1703,P3.14,Grensovergang,A16, ,Nederland, ,0, ,723,723,-1,-1, ,-1,1,1,0,0, ,2601,3064,7585,7589,7687,0,1,0,0, , ,0,0,16,577,,POINT (109764.98189999908 388843.067400001)
grensovergang_66.573,7837,1799,P3.14,Grensovergang,A2, ,België, ,0, ,-1,-1,0,0, ,-1,0,0,1,1, ,52,3100,7838,8043,8042,0,0,1,0, , ,0,0,0,0,,POINT (176799.71709999815 307227.00879999995)
grensovergang_66.574,7838,1800,P3.14,Grensovergang,A2, ,Nederland, ,0, ,2727,2727,-1,-1, ,-1,1,1,0,0, ,2660,3101,7837,7840,8043,0,1,0,0, , ,0,0,2,550,,POINT (176839.7382999994 307318.30779999867)
grensovergang_66.1099,8850,2325,P3.14,Grensovergang,N325,B9,Duitsland, ,0, ,-1,-1,1,1, ,1,0,0,1,1, ,51,3250,8851,8851,0,0,0,1,0, , ,0,0,0,0,,POINT (194277.91360000148 425479.24329999834)
grensovergang_66.1100,8851,2326,P3.14,Grensovergang,N325, ,Nederland, ,0, ,1,1,-1,-1, ,1,1,1,0,0, ,2332,3250,8850,8852,8850,0,1,0,0, , ,0,0,0,0,,POINT (194188.70309999958 425552.7105999999)
