CODE;PLAATSINGSDATUM;BETAALAUTOMAATNUMMER;VERKOOPPUNT;GSM_NUMMER;METERPLAATSNUMMER;STRAAT;BUURT;WIJK;STADSDEEL;X;Y;LONG;LAT;ID;GUID
9030-0003M;1994-09-12;Verkooppunt;Ja;1808;2355;Kerkstraat;Willemspark;Willemspark;Centrum;81123.269;456092.973;4.309264147970505;52.088163225187714;1112555;{3651B369-C5D3-C93B-E053-530A0B0A5339}
2890-0027M;1993-06-14;Verkooppunt;Ja;1679;3848;De Carpentierstraat;Bezuidenhout-midden;Bezuidenhout;Haagse Hout;83027.025;455720.468;4.337116035544472;52.0850663688446;1112556;{3651B369-C5D4-C93B-E053-530A0B0A5339}
14100-0007M;1992-10-20;43018;Nee;1550;369;Piet Heinstraat;Zeeheldenkwartier;Zeeheldenkwartier;Centrum;80377.291;455396.872;4.298533706905183;52.0818075153169;1112557;{3651B369-C5D5-C93B-E053-530A0B0A5339}
14900-0053M;2009-07-01;40570;Nee;2240;4158;Regentesselaan;Rond de Energiecentrale;Regentessekwartier;Segbroek;79342.533;454510.253;4.283636888121301;52.07369932864414;1113622;{3651B369-C9FE-C93B-E053-530A0B0A5339}
1670-0150M;1997-06-26;45273;Nee;1588;2808;Bezuidenhoutseweg;Bezuidenhout-oost;Bezuidenhout;Haagse Hout;83257.037;456322.861;4.340344656507119;52.09050981243692;1113623;{3651B369-C9FF-C93B-E053-530A0B0A5339}
3810-0008M;1992-10-09;48014;Nee;1522;292;Denneweg;Voorhout;Centrum;Centrum;81343.117;455750.181;4.31254545175839;52.08511193453046;1113624;{3651B369-CA00-C93B-E053-530A0B0A5339}
1530-0012M;1995-03-08;40291;Nee;2266;2378;Berkenbosch Blokstraat;Rijslag;Scheveningen;Scheveningen;79453.025;458538.886;4.284355669130297;52.10991841064062;1113625;{3651B369-CA01-C93B-E053-530A0B0A5339}
10040-0114M;2009-05-01;Verkooppunt;Ja;2240;4373;Laan van Meerdervoort;Valkenboskwartier;Valkenboskwartier;Segbroek;78754.433;454981.055;4.274955003577601;52.07784962197244;1113626;{3651B369-CA02-C93B-E053-530A0B0A5339}
9980-0076M;1996-11-29;40034;Nee;2247;2650;Laakweg;Laakhaven-west;Laakkwartier en Spoorwijk;Laak;81771.543;453067.227;4.319370819160982;52.06105764557446;1113627;{3651B369-CA03-C93B-E053-530A0B0A5339}
5420-0619M;2012-07-01;45299;Nee;2259;4538;Fruitweg;Groente- en Fruitmarkt;Groente- en Fruitmarkt;Centrum;80841.296;452848.699;4.305855513412825;52.05897005419637;1113628;{3651B369-CA04-C93B-E053-530A0B0A5339}
12950-0005M;1995-08-07;Verkooppunt;Ja;2266;2455;Noordwijkstraat;Scheveningen Badplaats;Scheveningen;Scheveningen;79138.151;458306.966;4.279811549277659;52.107791145607045;1113629;{3651B369-CA05-C93B-E053-530A0B0A5339}
19060-0019M;1992-11-06;Verkooppunt;Ja;1632;1767;Vondelstraat;Zeeheldenkwartier;Zeeheldenkwartier;Centrum;80384.553;455253.125;4.298671073279384;52.080516679879985;1113630;{3651B369-CA06-C93B-E053-530A0B0A5339}
17920-0002M;1997-10-30;43125;Nee;2018;3110;Timorstraat;Archipelbuurt;Archipelbuurt;Centrum;80323.698;456192.125;4.2975778621314475;52.08894699961569;1113631;{3651B369-CA07-C93B-E053-530A0B0A5339}
8740-0023M;1997-08-27;40622;Nee;1959;2910;Kaapstraat;Transvaalkwartier-zuid;Transvaalkwartier;Centrum;80162.519;453232.336;4.2958755449634545;52.062326437728416;1113632;{3651B369-CA08-C93B-E053-530A0B0A5339}
16165-0023M;2014-02-01;Verkooppunt;Ja;2246;4986;Schoeplaan;Noordpolderbuurt;Laakkwartier en Spoorwijk;Laak;82900.246;453212.726;4.335796407876186;52.06251325179961;1113633;{3651B369-CA09-C93B-E053-530A0B0A5339}
7770-0021M;1992-11-06;48163;Nee;1586;909;Van Hoytemastraat;Van Hoytemastraat e.o.;Benoordenhout;Haagse Hout;82156.014;456681.594;4.324204738954095;52.09358987609833;1113634;{3651B369-CA0A-C93B-E053-530A0B0A5339}
4320-0503M;2013-06-01;48238;Nee;2233;4660;Drogersdijk;Oud Scheveningen;Scheveningen;Scheveningen;78831.128;457858.311;4.27543088994089;52.103717069613495;1113635;{3651B369-CA0B-C93B-E053-530A0B0A5339}
16830-0521M;2006-10-27;Verkooppunt;Ja;2227;3743;Spakenburgsestraat;Rustenburg;Rustenburg en Oostbroek;Escamp;78618.068;453618.141;4.273271107166983;52.06558277011963;1113636;{3651B369-CA0C-C93B-E053-530A0B0A5339}
18380-0026M;1997-08-28;45220;Nee;2256;2968;Vaillantlaan;Schildersbuurt-noord;Schildersbuurt;Centrum;80699.892;453803.228;4.303586283765735;52.06752923159136;1113637;{3651B369-CA0D-C93B-E053-530A0B0A5339}
4340-0007M;2013-10-01;Verkooppunt;Ja;2238;4585;Druivenstraat;Vruchtenbuurt;Vruchtenbuurt;Segbroek;77827.316;454370.324;4.261571080815951;52.072232780162516;1113638;{3651B369-CA0E-C93B-E053-530A0B0A5339}
7050-0035M;1997-08-27;40659;Nee;1956;3128;Herman Costerstraat;Transvaalkwartier-zuid;Transvaalkwartier;Centrum;80256.133;453642.241;4.2971507196472505;52.06602278510122;1113639;{3651B369-CA0F-C93B-E053-530A0B0A5339}
15960-0009M;1993-06-14;41064;Nee;1664;1979;Schenkkade;Bezuidenhout-west;Bezuidenhout;Haagse Hout;82769.646;454829.394;4.333550135604108;52.077024944686414;1113640;{3651B369-CA10-C93B-E053-530A0B0A5339}
3750-0013M;1997-08-27;45175;Nee;2256;2865;Delftselaan;Schildersbuurt-west;Schildersbuurt;Centrum;80368.556;454114.072;4.2986868464070005;52.07027816431853;1113641;{3651B369-CA11-C93B-E053-530A0B0A5339}
13950-0517M;2009-07-01;40519;Nee;2240;4107;De Perponcherstraat;Koningsplein e.o.;Regentessekwartier;Segbroek;79635.271;455184.242;4.287757256708576;52.07979617753044;1113642;{3651B369-CA12-C93B-E053-530A0B0A5339}
1340-0040M;1997-08-06;40228;Nee;1621;1615;Beeklaan;Koningsplein e.o.;Regentessekwartier;Segbroek;79117.019;454659.666;4.280314825801319;52.07501120424512;1113643;{3651B369-CA13-C93B-E053-530A0B0A5339}
2810-0007M;2014-02-01;48450;Nee;2246;4876;Capadosestraat;Laakkwartier-west;Laakkwartier en Spoorwijk;Laak;81756.864;452771.097;4.319220308831003;52.058394444211;1113644;{3651B369-CA14-C93B-E053-530A0B0A5339}
18380-0035M;1998-07-22;45224;Nee;2256;3139;Vaillantlaan;Schildersbuurt-west;Schildersbuurt;Centrum;80734.31;453685.74;4.304113718424347;52.06647801127261;1113645;{3651B369-CA15-C93B-E053-530A0B0A5339}
19400-0119M;1999-09-09;40395;Nee;1559;3335;Wassenaarseweg;Uilennest;Benoordenhout;Haagse Hout;82534.823;456930.898;4.329678732519258;52.095880036420056;1113646;{3651B369-CA16-C93B-E053-530A0B0A5339}
11110-0002M;2012-09-19;44046;Nee;2252;4629;Lijsterbesplein;Heesterbuurt;Valkenboskwartier;Segbroek;78067.834;454572.145;4.2650331120803315;52.07407993480404;1113647;{3651B369-CA17-C93B-E053-530A0B0A5339}
16430-0004M;2014-02-01;48412;Nee;2246;4838;Sinjeur Semeynsweg;Laakkwartier-west;Laakkwartier en Spoorwijk;Laak;81897.409;452303.003;4.321369477838889;52.054206332710855;1113648;{3651B369-CA18-C93B-E053-530A0B0A5339}
17840-0061M;2006-03-06;48180;Nee;2223;3690;Theresiastraat;Bezuidenhout-oost;Bezuidenhout;Haagse Hout;83392.564;456107.231;4.3423672033496405;52.08858953375927;1113649;{3651B369-CA19-C93B-E053-530A0B0A5339}
17640-0005M;1996-05-20;Verkooppunt;Ja;1914;2596;Tasmanstraat;Zeeheldenkwartier;Zeeheldenkwartier;Centrum;80013.142;455262.391;4.293251625967972;52.080549778927306;1113650;{3651B369-CA1A-C93B-E053-530A0B0A5339}
13690-0535M;2016-03-01;48677;Nee;2234;5342;Parkweg;Van Stolkprk./Schev.Bosjes;Van Stolkpark en Scheveningse Bosjes;Scheveningen;79558.905;457581.406;4.286113048794116;52.10132831685928;1112017;{3651B369-C3B9-C93B-E053-530A0B0A5339}
4230-0009M;2014-02-01;48543;Nee;2246;4968;Draaistraat;Noordpolderbuurt;Laakkwartier en Spoorwijk;Laak;82631.81;453525.438;4.331816253214331;52.06528854085274;1112018;{3651B369-C3BA-C93B-E053-530A0B0A5339}
5380-0517M;1994-09-12;45338;Nee;1624;2362;Frederikstraat;Willemspark;Willemspark;Centrum;81242.11;455967.536;4.3110249987049665;52.08705180131589;1112019;{3651B369-C3BB-C93B-E053-530A0B0A5339}
5550-0006M;2009-07-01;48535;Nee;2240;4115;Gaslaan;Rond de Energiecentrale;Regentessekwartier;Segbroek;79580.614;454467.401;4.287118477512421;52.07334670208878;1112020;{3651B369-C3BC-C93B-E053-530A0B0A5339}
19310-0106M;2014-02-01;48579;Nee;2247;5008;Waldorpstraat;Laakhaven-west;Laakkwartier en Spoorwijk;Laak;81181.689;452960.05;4.310794059055767;52.06001619498794;1112021;{3651B369-C3BD-C93B-E053-530A0B0A5339}
16640-0013M;2013-10-01;Verkooppunt;Ja;2253;4797;Sneeuwbalstraat;Bloemenbuurt-oost;Bomen- en Bloemenbuurt;Segbroek;77897.196;454914.982;4.2624671002085215;52.07713715812046;1112022;{3651B369-C3BE-C93B-E053-530A0B0A5339}
14610-0006M;2009-02-01;Verkooppunt;Ja;2233;3952;Prins Willemstraat;Visserijbuurt;Scheveningen;Scheveningen;78938.327;457813.22;4.27700536644795;52.103326598515004;1112024;{3651B369-C3C0-C93B-E053-530A0B0A5339}
18380-0050M;1997-08-28;45222;Nee;2256;2971;Vaillantlaan;Schildersbuurt-noord;Schildersbuurt;Centrum;80858.501;453582.949;4.305946930638328;52.06557088876226;1112025;{3651B369-C3C1-C93B-E053-530A0B0A5339}
6485-0008M;1993-06-14;40100;Nee;1667;1990;Anna van Hannoverstraat;Bezuidenhout-midden;Bezuidenhout;Haagse Hout;83438.414;455098.552;4.343247715738684;52.07953064431765;1112026;{3651B369-C3C2-C93B-E053-530A0B0A5339}
1310-0003M;1995-04-10;48043;Nee;1835;2415;Bazarstraat;Zeeheldenkwartier;Zeeheldenkwartier;Centrum;80572.027;455777.917;4.301291078215396;52.085258071052145;1112027;{3651B369-C3C3-C93B-E053-530A0B0A5339}
11230-0005M;1997-10-30;Verkooppunt;Ja;2010;3088;Madoerastraat;Archipelbuurt;Archipelbuurt;Centrum;80685.133;456505.43;4.30278248781079;52.0918112196323;1112028;{3651B369-C3C4-C93B-E053-530A0B0A5339}
8430-0045M;1992-11-06;45344;Nee;2161;1649;Javastraat;Willemspark;Willemspark;Centrum;81088.915;456168.119;4.3087466854639205;52.088833956882624;1112029;{3651B369-C3C5-C93B-E053-530A0B0A5339}
PM-4552;2012-07-01;Verkooppunt;Ja;2259;4552;Telexstraat;Groente- en Fruitmarkt;Groente- en Fruitmarkt;Centrum;80747.314;452828.589;4.304489717444344;52.05877674376733;1112030;{3651B369-C3C6-C93B-E053-530A0B0A5339}
20550-0006M;2009-02-01;Verkooppunt;Ja;2233;4056;Zeilstraat;Scheveningen Badplaats;Scheveningen;Scheveningen;78872.522;458176.722;4.275963834243455;52.10658420765642;1112031;{3651B369-C3C7-C93B-E053-530A0B0A5339}
18280-0010M;1992-10-08;48108;Nee;1503;42;Uilebomen;Uilebomen;Centrum;Centrum;82024.091;454769.788;4.32268895953384;52.076391535308765;1112032;{3651B369-C3C8-C93B-E053-530A0B0A5339}
18380-0068M;2010-10-11;45096;Nee;2256;4453;Vaillantlaan;Schildersbuurt-oost;Schildersbuurt;Centrum;81010.913;453493.187;4.308188733276049;52.06478459578195;1112033;{3651B369-C3C9-C93B-E053-530A0B0A5339}
14530-0022M;1992-10-20;Verkooppunt;Ja;1552;2278;Prinsessewal;Kortenbos;Centrum;Centrum;80651.016;455345.191;4.3025376542760565;52.08137989367373;1112034;{3651B369-C3CA-C93B-E053-530A0B0A5339}
6290-0025M;2014-02-01;48420;Nee;2246;4846;Guido Gezellestraat;Laakkwartier-west;Laakkwartier en Spoorwijk;Laak;81584.361;452216.292;4.316824640593545;52.05338569360777;1112035;{3651B369-C3CB-C93B-E053-530A0B0A5339}
5610-0001M;1993-09-28;48071;Nee;1720;2205;Geest;Kortenbos;Centrum;Centrum;80786.103;454985.763;4.304586263605125;52.078167930789604;1112036;{3651B369-C3CC-C93B-E053-530A0B0A5339}
PM-2845;1997-06-26;Verkooppunt;Ja;1947;2845;2e Joan Maetsuyckerstraat;Bezuidenhout-oost;Bezuidenhout;Haagse Hout;83230.752;455886.216;4.340053064502866;52.086582360660934;1112558;{3651B369-C5D6-C93B-E053-530A0B0A5339}
14520-0014M;1992-10-20;45368;Nee;1553;382;Prinsestraat;Kortenbos;Centrum;Centrum;80845.235;455077.096;4.30542887207931;52.078996638134775;1112559;{3651B369-C5D7-C93B-E053-530A0B0A5339}
7330-0008M;1994-01-19;45068;Nee;1790;2302;Hofwijckplein;Huygenspark;Stationsbuurt;Centrum;81965.316;454286.097;4.321935249914835;52.072036959895996;1112560;{3651B369-C5D8-C93B-E053-530A0B0A5339}
15220-0032M;1997-10-30;43114;Nee;1998;3041;Riouwstraat;Archipelbuurt;Archipelbuurt;Centrum;80729.85;456660.38;4.303401144983741;52.0932097126224;1112561;{3651B369-C5D9-C93B-E053-530A0B0A5339}
6510-0030M;2009-02-01;Verkooppunt;Ja;2234;3936;Haringkade;Rijslag;Scheveningen;Scheveningen;79486.78;457934.774;4.284982240227636;52.10449407636717;1112562;{3651B369-C5DA-C93B-E053-530A0B0A5339}
PM-3685;2005-11-16;48112;Nee;1643;3685;Oranjebuitensingel;Rivierenbuurt-noord;Stationsbuurt;Centrum;81957;455210;4.321616213712198;52.08033877861096;1112563;{3651B369-C5DB-C93B-E053-530A0B0A5339}
14100-0002M;1992-10-20;43020;Nee;1550;368;Piet Heinstraat;Zeeheldenkwartier;Zeeheldenkwartier;Centrum;80495.794;455469.827;4.300246314279928;52.08247909930029;1112564;{3651B369-C5DC-C93B-E053-530A0B0A5339}
PM-2603;1996-05-20;Verkooppunt;Ja;1917;2603;Veenkade;Zeeheldenkwartier;Zeeheldenkwartier;Centrum;80621.05;455151.924;4.302142694752984;52.079639031042625;1112565;{3651B369-C5DD-C93B-E053-530A0B0A5339}
2100-0003M;1996-04-16;44032;Nee;1858;2479;Boomsluiterskade;Rivierenbuurt-noord;Stationsbuurt;Centrum;81907.792;454615.842;4.321025736705241;52.07499271905729;1112566;{3651B369-C5DE-C93B-E053-530A0B0A5339}
14530-0031M;1992-10-20;45365;Nee;1552;380;Prinsessewal;Kortenbos;Centrum;Centrum;80628.466;455405.458;4.302195593827023;52.081918468541915;1112567;{3651B369-C5DF-C93B-E053-530A0B0A5339}
19580-0017M;1997-08-28;40666;Nee;1956;2979;Wesselsstraat;Transvaalkwartier-zuid;Transvaalkwartier;Centrum;80306.172;453435.027;4.297925684835836;52.06416735570693;1112568;{3651B369-C5E0-C93B-E053-530A0B0A5339}
12240-0006M;2014-02-01;48517;Nee;2246;4943;Van Musschenbroekstraat;Noordpolderbuurt;Laakkwartier en Spoorwijk;Laak;82431.183;453401.336;4.328917246809899;52.064147014280806;1112569;{3651B369-C5E1-C93B-E053-530A0B0A5339}
6540-0009M;1992-11-06;45276;Nee;2100;1156;Harstenhoekplein;Belgisch Park;Belgisch Park;Scheveningen;79691.908;458831.466;4.287777623416934;52.11258029205381;1112571;{3651B369-C5E3-C93B-E053-530A0B0A5339}
20810-0003M;1994-01-10;48613;Nee;1782;2291;Zuylichemstraat;Huygenspark;Stationsbuurt;Centrum;81990.504;454198.275;4.322321361123604;52.07125104274493;1112572;{3651B369-C5E4-C93B-E053-530A0B0A5339}
20080-0025M;1997-08-28;40671;Nee;1956;2987;Wolmaransstraat;Transvaalkwartier-zuid;Transvaalkwartier;Centrum;80234.304;453351.532;4.296896080340921;52.06340731341093;1112573;{3651B369-C5E5-C93B-E053-530A0B0A5339}
5900-0007M;2010-05-01;44073;Nee;2239;4284;Van Goghstraat;Schildersbuurt-west;Schildersbuurt;Centrum;80077.651;454390.018;4.294384096958344;52.07271874249407;1112574;{3651B369-C5E6-C93B-E053-530A0B0A5339}
1070-0079M;1996-05-02;40134;Nee;2082;2538;Badhuisweg;Belgisch Park;Belgisch Park;Scheveningen;79825.322;458406.278;4.289818831589135;52.1087774190205;1112575;{3651B369-C5E7-C93B-E053-530A0B0A5339}
8430-0034M;1994-10-28;45343;Nee;2161;2364;Javastraat;Willemspark;Willemspark;Centrum;80877.28;456131.81;4.305667079388673;52.08847936220537;1112576;{3651B369-C5E8-C93B-E053-530A0B0A5339}
8730-0014M;1997-08-27;44080;Nee;1959;2902;Kaapseplein;Transvaalkwartier-zuid;Transvaalkwartier;Centrum;80234.815;453148.238;4.296948040596573;52.061580431521755;1113081;{3651B369-C7E1-C93B-E053-530A0B0A5339}
18380-0012M;1996-07-11;45214;Nee;2173;2633;Vaillantlaan;Schildersbuurt-noord;Schildersbuurt;Centrum;80613.454;453956.921;4.30229237056051;52.06889883119593;1113082;{3651B369-C7E2-C93B-E053-530A0B0A5339}
13950-0007M;2009-07-01;Verkooppunt;Ja;2240;4106;De Perponcherstraat;Koningsplein e.o.;Regentessekwartier;Segbroek;79732.942;455066.624;4.289207810512663;52.07875246421253;1113083;{3651B369-C7E3-C93B-E053-530A0B0A5339}
15720-0608M;2014-02-01;48539;Nee;2246;4963;Rijswijkseweg;Noordpolderbuurt;Laakkwartier en Spoorwijk;Laak;82570.182;453416.766;4.330940694991777;52.06430387104459;1113084;{3651B369-C7E4-C93B-E053-530A0B0A5339}
200-0002M;2013-06-01;48250;Nee;2233;4657;Adriaan Coenenstraat;Oud Scheveningen;Scheveningen;Scheveningen;78658.709;458045.236;4.272872811572528;52.10537313431767;1113085;{3651B369-C7E5-C93B-E053-530A0B0A5339}
13200-0064M;1999-09-08;45329;Nee;1793;3205;Oostduinlaan;Waalsdorp;Benoordenhout;Haagse Hout;81281.746;457377.775;4.311298295893606;52.09973052219137;1113086;{3651B369-C7E6-C93B-E053-530A0B0A5339}
11170-0055M;2003-05-08;42059;Nee;2204;3626;Maartensdijklaan;Morgenstond-oost;Morgenstond;Escamp;78882.065;451952.866;4.277491584243243;52.05065377894775;1113087;{3651B369-C7E7-C93B-E053-530A0B0A5339}
18510-0008M;1997-08-28;45229;Nee;2256;3010;Van de Veldestraat;Schildersbuurt-west;Schildersbuurt;Centrum;80396.249;453862.988;4.299145558351728;52.06802546867948;1113088;{3651B369-C7E8-C93B-E053-530A0B0A5339}
2390-0013M;2014-02-01;48551;Nee;2246;4977;Broekslootkade;Noordpolderbuurt;Laakkwartier en Spoorwijk;Laak;83054.573;453055.434;4.33807968389108;52.06111975579941;1113089;{3651B369-C7E9-C93B-E053-530A0B0A5339}
PM-4130;2009-05-01;40542;Nee;2263;4130;Koningin Emmakade;Sweelinckplein e.o.;Duinoord;Scheveningen;79431.94;455610.766;4.284697039847655;52.0836015040593;1113090;{3651B369-C7EA-C93B-E053-530A0B0A5339}
12330-0005M;1999-10-25;40269;Nee;2266;3373;Namensestraat;Belgisch Park;Belgisch Park;Scheveningen;80161.067;458739.55;4.294645894523713;52.11181793978404;1113091;{3651B369-C7EB-C93B-E053-530A0B0A5339}
5970-0035M;2011-07-01;45241;Nee;2240;4477;Goudenregenstraat;Bloemenbuurt-oost;Bomen- en Bloemenbuurt;Segbroek;77937.483;454964.1;4.26304358512098;52.07758417140967;1113092;{3651B369-C7EC-C93B-E053-530A0B0A5339}
20160-0006M;2002-07-11;40050;Nee;2184;3588;Van der Wyckstraat;Bezuidenhout-oost;Bezuidenhout;Haagse Hout;83679.12;455538;4.346666760080138;52.08351094435269;1113093;{3651B369-C7ED-C93B-E053-530A0B0A5339}
3210-0057M;2009-07-01;40513;Nee;2263;4099;Conradkade;Sweelinckplein e.o.;Duinoord;Scheveningen;79188.376;455382.051;4.281195004492379;52.08151282097644;1113094;{3651B369-C7EE-C93B-E053-530A0B0A5339}
9970-0120M;2014-02-01;48444;Nee;2246;4870;Laakkade;Laakkwartier-west;Laakkwartier en Spoorwijk;Laak;81293.742;452615.814;4.3125020112968535;52.056937537356475;1113095;{3651B369-C7EF-C93B-E053-530A0B0A5339}
17890-0031M;2011-12-07;Verkooppunt;Ja;2230;4510;Thorbeckelaan;Eykenduinen;Vruchtenbuurt;Segbroek;77330.25;453510.578;4.25451788923166;52.06443708030194;1113096;{3651B369-C7F0-C93B-E053-530A0B0A5339}
12140-0021M;1999-09-09;Verkooppunt;Ja;2073;3324;Van Montfoortlaan;Arendsdorp;Benoordenhout;Haagse Hout;81983.624;457196.985;4.321579108913789;52.0981988549134;1113097;{3651B369-C7F1-C93B-E053-530A0B0A5339}
9520-0009M;2008-10-01;Verkooppunt;Ja;2230;3866;Kornoeljestraat;Eykenduinen;Vruchtenbuurt;Segbroek;77645.931;453667.759;4.259085111121693;52.06589377875472;1113098;{3651B369-C7F2-C93B-E053-530A0B0A5339}
PM-2992;1997-08-28;45166;Nee;2256;2992;De Heemstraat;Schildersbuurt-west;Schildersbuurt;Centrum;80348.388;453663.968;4.298491168622479;52.06623047978365;1113100;{3651B369-C7F4-C93B-E053-530A0B0A5339}
1260-0007M;2010-10-11;Verkooppunt;Ja;2241;4419;Van Bassenstraat;Schildersbuurt-oost;Schildersbuurt;Centrum;81481.568;453756.057;4.3149947395073625;52.06720961023187;1113101;{3651B369-C7F5-C93B-E053-530A0B0A5339}
11170-0071M;2003-07-11;41088;Nee;2204;3631;Maartensdijklaan;Morgenstond-oost;Morgenstond;Escamp;78996.97;451791.287;4.279202405651267;52.04921748378772;1113102;{3651B369-C7F6-C93B-E053-530A0B0A5339}
17870-0004M;2010-07-01;Verkooppunt;Ja;2240;4354;Thomsonlaan;Bomenbuurt;Bomen- en Bloemenbuurt;Segbroek;78748.38;455083.138;4.2748439068449935;52.07876617438111;1113103;{3651B369-C7F7-C93B-E053-530A0B0A5339}
PM-3501;2001-03-29;Verkooppunt;Ja;1617;3501;Badhuisstraat;Visserijbuurt;Scheveningen;Scheveningen;79080.758;457778.16;4.279091731355034;52.10303108597446;1113104;{3651B369-C7F8-C93B-E053-530A0B0A5339}
