FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_1996.3533,1996,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 600060, 257759.9998999983 600060, 257759.9998999983 600079.9998999983, 257780.0001000017 600079.9998999983, 257780.0001000017 600060))"
zostera_noltei_1996.3537,1996,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 600079.9998999983, 257759.9998999983 600079.9998999983, 257759.9998999983 600099.9998999983, 257780.0001000017 600099.9998999983, 257780.0001000017 600079.9998999983))"
zostera_noltei_1996.3576,1996,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 599960, 257759.9998999983 599960, 257759.9998999983 599979.9998999983, 257780.0001000017 599979.9998999983, 257780.0001000017 599960))"
zostera_noltei_1996.3600,1996,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257759.9998999983 599979.9998999983, 257739.9998999983 599979.9998999983, 257739.9998999983 600000.0001000017, 257759.9998999983 600000.0001000017, 257759.9998999983 599979.9998999983))"
zostera_noltei_1996.3653,1996,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257739.9998999983 599800, 257720 599800, 257720 599820, 257739.9998999983 599820, 257739.9998999983 599800))"
zostera_noltei_1996.3660,1996,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257739.9998999983 599820, 257720 599820, 257720 599840, 257739.9998999983 599840, 257739.9998999983 599820))"
zostera_noltei_1996.3713,1996,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257640.0001000017 599660.0001000017, 257620.00019999966 599660.0001000017, 257620.00019999966 599680.0001000017, 257640.0001000017 599680.0001000017, 257640.0001000017 599660.0001000017))"
zostera_noltei_1996.3763,1996,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257640.0001000017 599700, 257620.00019999966 599700, 257620.00019999966 599720, 257640.0001000017 599720, 257640.0001000017 599700))"
zostera_noltei_1996.3766,1996,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257640.0001000017 599720, 257620.00019999966 599720, 257620.00019999966 599740, 257640.0001000017 599740, 257640.0001000017 599720))"
zostera_noltei_1996.3782,1996,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 599920, 257759.9998999983 599920, 257759.9998999983 599940, 257780.0001000017 599940, 257780.0001000017 599920))"
