BEGINDATUM;EINDDATUM;NWB_ID;AANTALPLAATSEN;ORIENTATIE;TYPE_PARKEERPLEK;MAANDAG;DINSDAG;WOENSDAG;DONDERDAG;VRIJDAG;ZATERDAG;ZONDAG;VAN;TOT;GEBRUIKSDOEL;STRAATNAAM;HUISNUMMER;STADSDEELCODE;STADSDEEL;WIJKCODE;WIJK;BUURTCODE;BUURT;GEMEENTECODE;GEMEENTE;WEGDEEL_ID;X;Y;LONG;LAT;ID;GUID
20130412;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;27;Stationsbuurt;63;Rivierenbuurt-Noord;518;Den Haag;244598;81893.1270790371;455295.79066143604;4.320666119568938;52.08110175256307;1129801;{B6FA3A55-229C-4812-A7F3-0E68A
20130412;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;37;Groente- en Fruitmarkt;21;Groente- en Fruitmarkt;518;Den Haag;243586;80316.312;452865.55350000004;4.298198097206823;52.059051358912754;1129636;{F80C0ADF-1DA1-4F21-B32D-5D1C4
20130412;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Nee;09:00;23:00;Gehandicapte algemeen, Parkeergelegenheid;;;4;Scheveningen;7;Scheveningen;04;Visserijbuurt;518;Den Haag;673897;78999.683;458068.3155;4.277843719248784;52.10562787075984;1129874;{0DAD8E73-FA1D-4602-9071-0E03D
20130412;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;08:00;18:00;Gehandicapte algemeen, Parkeergelegenheid;;;5;Centrum;29;Schildersbuurt;16;Schildersbuurt-Noord;518;Den Haag;259224;80871.419;453564.1765;4.306139368342335;52.06540428997658;1129693;{F40E2D85-740E-4249-A3FA-8527E
20130412;;;1;Haaks;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;10:00;15:00;Gehandicapte algemeen;;;7;Haagse Hout;4;Benoordenhout;48;Nassaubuurt;518;Den Haag;251047;81615.2905;456313.006;4.316394625624259;52.09020647992298;1130136;{702D0A2B-BCA0-41A1-846A-386A6
20130412;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;10:00;14:00;Gehandicapte algemeen, Parkeergelegenheid;;;4;Scheveningen;7;Scheveningen;72;Rijslag;518;Den Haag;685746;79342.75200000001;458304.4785;4.282798077660156;52.10779721051182;1129967;{DCCC541C-EE05-4BCE-9957-B53AF
20130603;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;3;Segbroek;19;Vruchtenbuurt;83;Eykenduinen;518;Den Haag;669846;78204.596;454164.2545;4.267119393605994;52.07043365307715;1130351;{4DB3C52A-ED1D-45BB-ABE1-28E6A
20130617;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;08:30;20:00;Gehandicapte algemeen, Laden en lossen;A PAULOWNASTR;105;5;Centrum;28;Centrum;12;Voorhout;518;Den Haag;249528;81576.70259984245;455497.5392018605;4.316007232421099;52.08287295102144;1130386;{8001D322-CEA8-4503-9045-D2D8C
20160219;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;09:30;17:30;Gehandicapte algemeen, Parkeergelegenheid;;;7;Haagse Hout;4;Benoordenhout;76;Duinzigt;518;Den Haag;240056;81722.5842367187;457800.86224124255;4.317640077248147;52.10359169540787;1132271;{427731B0-0D8C-47DF-AD4F-E83A5
20130913;;;1;Haaks;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;1;Loosduinen;17;Loosduinen;95;Kom Loosduinen;518;Den Haag;169833;76242.4956164078;452402.51636135054;4.238913326451592;52.054325978570105;1131064;{A0FB0EF3-2ED0-467D-BB4B-373DC
20161025;;;1;Visgraat;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Nee;08:00;18:00;Gehandicapte algemeen, Parkeergelegenheid;LORENTZPLEIN;47;6;Laak;38;Laakkwartier en Spoorwijk;25;Laakkwartier-Oost;518;Den Haag;251064;82343.2100159887;452985.644943332;4.327722957971066;52.06040012282604;1223923;{33E7D655-DCD9-4704-8286-54DEF
;;157311009;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;18:00;24:00;Gehandicapte algemeen, Parkeergelegenheid;;;4;Scheveningen;11;Duinoord;42;Stadhoudersplantsoen;518;Den Haag;673328;78969.58057219285;455671.6255682135;4.277939002410461;52.08408549752937;1248770;{B5FFB4EE-6092-48DF-B463-6F7E1
;;157311009;2;File;Gehandicapte algemeen;Nee;Nee;Nee;Nee;Nee;Ja;Ja;09:00;22:00;Gehandicapte algemeen, Parkeergelegenheid;;;4;Scheveningen;11;Duinoord;42;Stadhoudersplantsoen;518;Den Haag;673328;78969.58057219285;455671.6255682135;4.277939002410461;52.08408549752937;1248770;{B5FFB4EE-6092-48DF-B463-6F7E1
;;157311133;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;09:00;14:00;Gehandicapte algemeen, Parkeergelegenheid;;;3;Segbroek;12;Bomen- en Bloemenbuurt;52;Bomenbuurt;518;Den Haag;670080;78679.68636823454;455570.7606292305;4.273732851843709;52.08313916289351;1248489;{737604CE-2443-4477-97AA-CA517
20170601;;156309061;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;08:30;17:00;Gehandicapte algemeen, Parkeergelegenheid;;;3;Segbroek;20;Valkenboskwartier;55;Valkenboskwartier;518;Den Haag;2942877;78507.61739489395;454637.51389218704;4.271432171746534;52.07472862861564;1245789;{817D3369-84D7-4892-96AC-1C1D9
20170210;;166311075;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;7;Haagse Hout;26;Bezuidenhout;66;Bezuidenhout-Oost;518;Den Haag;257586;83073.4231636101;455889.666408089;4.337757104488249;52.08659338430041;1254997;{76EAA9FA-E42F-4817-B13F-309A0
20170210;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Nee;08:00;20:00;Gehandicapte algemeen;;;7;Haagse Hout;26;Bezuidenhout;66;Bezuidenhout-Oost;518;Den Haag;244912;83215.41571128635;455981.5395226135;4.339809176185487;52.0874374609156;1286414;{8207E183-273E-47FC-AFAA-9E27F
20170210;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;08:00;22:00;Gehandicapte algemeen, Parkeergelegenheid;;;4;Scheveningen;7;Scheveningen;04;Visserijbuurt;518;Den Haag;676731;79087.6325858092;457834.3240794905;4.27917941052084;52.10353714916729;1290923;{B16CB7B9-F2CE-4389-8F6F-F1448
20170210;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;7;Scheveningen;04;Visserijbuurt;518;Den Haag;675973;79060.84009532986;457714.39899792254;4.278815144576472;52.102455747752096;1290927;{43C30C5D-4858-4DCA-9D5C-C3AE4
20170210;;167311063;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;08:00;14:00;Gehandicapte algemeen;;;7;Haagse Hout;26;Bezuidenhout;66;Bezuidenhout-Oost;518;Den Haag;247276;83663.72095;455823.20015;4.346382381864888;52.08607243222155;1255122;{AE9F3FA4-A7CF-490F-9FDB-2AC38
;;;2;Visgraat;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;5;Archipelbuurt;46;Archipelbuurt;518;Den Haag;253673;80801.6084848484;456517.2309337125;4.304479188181701;52.09193332007394;2361322;{C019AA77-CAC3-4AA6-8429-098CE
20170210;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;08:00;22:00;Gehandicapte algemeen, Parkeergelegenheid;;;4;Scheveningen;2;Belgisch Park;71;Belgisch Park;518;Den Haag;696784;79702.83070271931;458736.147487708;4.287957959473392;52.11172560272178;1288287;{76E7512D-1A2F-441C-B4F6-CC894
;;;3;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;7;Scheveningen;01;Oud Scheveningen;518;Den Haag;704176;78463.1550086409;458145.742989273;4.269996158865702;52.106249709721446;2340330;{A67F5A76-D42F-42D7-B550-490EB
;;;1;Visgraat;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;7;Scheveningen;02;Vissershaven;518;Den Haag;689383;78074.9765073147;457709.82317044795;4.264429387754528;52.10227842456173;2340402;{BE7015B4-C698-451F-B6C0-291C9
;;;1;Visgraat;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;7;Scheveningen;02;Vissershaven;518;Den Haag;689383;78072.4020222376;457706.8695669005;4.2643924851153905;52.102251523698776;2340409;{E5E38AB4-70EE-434C-8B47-1B91F
;;;1;Visgraat;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;7;Scheveningen;02;Vissershaven;518;Den Haag;689383;78069.63844635306;457703.602952795;4.264352893792786;52.1022217836262;2340410;{C1A7A025-E96E-45BB-8383-74EB0
;;;1;Visgraat;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;7;Scheveningen;02;Vissershaven;518;Den Haag;689383;78066.4146981231;457700.160153446;4.264306627014642;52.10219039624041;2340411;{35C09516-A39B-46C7-A8D2-62EA4
;;;1;Visgraat;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;7;Scheveningen;02;Vissershaven;518;Den Haag;689383;78063.6316454568;457697.0611866935;4.264266713723123;52.10216216001199;2340412;{B45393FB-4C36-4209-8BB9-6E445
20161130;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Nee;10:00;18:00;Gehandicapte algemeen, Parkeergelegenheid;;;6;Laak;38;Laakkwartier en Spoorwijk;25;Laakkwartier-Oost;518;Den Haag;260831;82635.90832038666;452893.38683515554;4.332009927980463;52.059609317704584;1287109;{CEA6074A-797E-4FB9-8485-5BC40
20170210;;;4;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;7;Scheveningen;03;Scheveningen Badplaats;518;Den Haag;677684;79346.5198134902;458715.481351896;4.282761774115782;52.11149126329411;1288332;{0420AF43-7BB8-40D5-B16D-00D46
;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;20:00;24:00;Gehandicapte algemeen, Parkeergelegenheid;;;5;Centrum;28;Centrum;11;Kortenbos;518;Den Haag;239796;80880.3396830269;455050.6437791105;4.30594660478381;52.07876402213138;2361137;{0C662601-A396-4E88-961D-6F7B1
;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;28;Centrum;11;Kortenbos;518;Den Haag;254067;80854.18507981446;455073.227336625;4.3055602188148026;52.07896347333432;2361140;{A30E5336-B11C-4295-AB1D-44659
;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;28;Centrum;11;Kortenbos;518;Den Haag;244911;80958.29286512124;454720.9288848435;4.307155144151864;52.075811382230995;2362215;{AAFD7452-FAD5-402B-BEA5-30496
;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;28;Centrum;12;Voorhout;518;Den Haag;240146;81296.7827242494;455013.696063268;4.31202862127113;52.078487570761055;2362231;{F70DD988-5790-4336-9D59-EAD24
;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;28;Centrum;12;Voorhout;518;Den Haag;239200;81266.91672459056;455329.86236066197;4.31152467671301;52.08132490805997;2361157;{BB71E127-329F-4BF3-A156-4727A
;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;28;Centrum;12;Voorhout;518;Den Haag;259351;81547.7811624686;455638.7098733445;4.315554957212493;52.084137783559434;2360725;{5F63A205-14CE-4548-BAF9-3D2BD
20170210;;;3;Haaks;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;3;Westbroekpark en Duttendel;73;Westbroekpark;518;Den Haag;689075;79857.3103689944;458084.5394391275;4.290356531092095;52.10589082649153;1291749;{1368E97A-FDC2-4E22-833E-AD7D3
;;;4;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;28;Centrum;12;Voorhout;518;Den Haag;248978;81517.39941383031;455210.1295315475;4.315204099686207;52.08028219691994;2362279;{D1299C9E-E512-4035-83EB-98D91
;;;3;Haaks;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;28;Centrum;12;Voorhout;518;Den Haag;258558;81600.038722406;455387.6843935975;4.316371273151329;52.08188880470032;2362297;{59DE9C10-B345-4F9F-BBA8-6E2FC
;;;1;File;Gehandicapte algemeen;Nee;Ja;Nee;Nee;Ja;Ja;Nee;12:00;14:00;Gehandicapte algemeen, Parkeergelegenheid;;;5;Centrum;28;Centrum;13;Uilebomen;518;Den Haag;255514;81740.68291170971;455098.78543047246;4.3184848310641994;52.079311159879865;2362308;{B96EEF16-9734-4457-9092-CC7B9
;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;28;Centrum;13;Uilebomen;518;Den Haag;2926793;81873.09196144604;455294.90922903304;4.320374070306237;52.08109118577819;2362312;{E1B09391-BDF4-411E-9D49-6F67D
;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;28;Centrum;12;Voorhout;518;Den Haag;243841;81159.96937360414;455383.297479896;4.309953138830558;52.08179086391958;2360833;{24C47FEA-E3D4-40A0-B9A5-B656E
;;;3;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;28;Centrum;12;Voorhout;518;Den Haag;266607;81169.4679232214;455355.08744752954;4.310097795319762;52.08153861376698;2360835;{BE1D251C-4AF7-422E-BE6A-E5F13
;;;1;Visgraat;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Nee;08:00;18:00;Gehandicapte algemeen, Parkeergelegenheid;;;5;Centrum;28;Centrum;12;Voorhout;518;Den Haag;243616;81109.12592986974;455768.0135359495;4.309128165015639;52.085241430872685;2360878;{A9982FE1-334B-47A3-B632-F7780
;;;1;Haaks;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Nee;08:00;18:00;Gehandicapte algemeen, Parkeergelegenheid;;;5;Centrum;28;Centrum;12;Voorhout;518;Den Haag;3280594;81173.89308381685;455665.38131867896;4.310095180247407;52.0843277408328;2360934;{522B02A6-B845-4010-A0E1-013D1
;;;1;Visgraat;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;7;Scheveningen;02;Vissershaven;518;Den Haag;689383;78060.98398454185;457693.962527411;4.264228776180488;52.10213394536223;2340413;{F532AE0B-2EA8-45A3-BDBE-0AFC8
;;;1;Visgraat;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;7;Scheveningen;02;Vissershaven;518;Den Haag;703871;77989.06711999705;457613.7226613875;4.263197431600141;52.1014028549136;2340457;{324D2A39-0BAF-4995-BBE1-56F1D
;;;1;Visgraat;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;7;Scheveningen;02;Vissershaven;518;Den Haag;703871;77986.3034030711;457610.68191993353;4.263157788712788;52.10137514424984;2340460;{91D217AE-2D1C-47DA-9F01-C4657
20170210;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;08:00;17:00;Gehandicapte algemeen, Parkeergelegenheid;;;5;Centrum;28;Centrum;12;Voorhout;518;Den Haag;252642;80963.18862184454;455481.75503016403;4.307061428687005;52.08264939848153;2361046;{656252CF-FCCF-455C-A3E8-936E9
20170210;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;2;Belgisch Park;71;Belgisch Park;518;Den Haag;697276;79916.14373589845;458478.8609286565;4.291128242603631;52.10944245216157;2339919;{4E4AF539-7161-4001-BC57-AFA25
;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;7;Haagse Hout;4;Benoordenhout;75;Uilennest;518;Den Haag;2390752;82753.07970085621;457046.6369739555;4.3328387142735565;52.09694913984553;2376893;{5C4DAE35-684B-47A8-875B-69814
;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;08:30;20:00;Gehandicapte algemeen, Parkeergelegenheid;;;3;Segbroek;12;Bomen- en Bloemenbuurt;51;Bloemenbuurt-Oost;518;Den Haag;2893765;77414.484;454771.765;4.255459385895407;52.07578299454007;2380351;{D8997C7D-B9F5-46C0-AADF-74119
;;;4;Haaks;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;07:30;20:00;Gehandicapte algemeen, Parkeergelegenheid;;;5;Centrum;28;Centrum;11;Kortenbos;518;Den Haag;;80517.089;454639.72;4.300738129832563;52.07502240927386;2384747;{3057F9F9-417E-4803-987C-506C7
;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;28;Centrum;11;Kortenbos;518;Den Haag;252401;80435.4943310654;454618.83125567494;4.299552697860486;52.074823706472486;2384752;{93412DE0-4B8B-46EB-A1E7-B8DFC
;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;5;Centrum;30;Transvaalkwartier;34;Transvaalkwartier-Zuid;518;Den Haag;240249;80482.0894370533;453269.41878693004;4.300526843400635;52.06270313107706;2384782;{386551F4-8FF5-43AC-82BB-EAF30
;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;9;Geuzen- en Statenkwartier;07;Statenkwartier;518;Den Haag;693685;78767.09066544395;456482.678661753;4.2748039317408315;52.091346310583916;2385110;{5C24BFA5-659D-4B11-873A-D511A
;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;9;Geuzen- en Statenkwartier;07;Statenkwartier;518;Den Haag;672278;78771.81633603145;456513.755038669;4.274865928205102;52.091626234318774;2385112;{BC544F7E-7ACA-4034-AAA2-520FD
;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;9;Geuzen- en Statenkwartier;07;Statenkwartier;518;Den Haag;692988;78821.19994646011;456609.0728184925;4.275565114775501;52.09248962280415;2385114;{53D8FB5A-75A9-45C2-8884-11E38
;;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;4;Scheveningen;9;Geuzen- en Statenkwartier;07;Statenkwartier;518;Den Haag;686117;78854.4337675135;456673.27637638105;4.27603565059848;52.093071172210905;2385116;{53F11306-09F7-48DD-BB80-93C8A
;;;4;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;;;6;Laak;38;Laakkwartier en Spoorwijk;22;Laakhaven-West;518;Den Haag;241166;81861.84248595251;453799.12779103604;4.320530576113357;52.067647412191185;2385790;{E7089235-AD81-4AED-93FB-6FFFA
;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Nee;08:00;18:00;Gehandicapte algemeen, Parkeergelegenheid;;;5;Centrum;22;Zeeheldenkwartier;45;Zeeheldenkwartier;518;Den Haag;246545;80032.9254311191;455112.371715813;4.29357312028528;52.07920466435608;2390954;{C7FEC497-D7E5-4612-96D9-8894C
;;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;08:00;22:00;Gehandicapte algemeen, Parkeergelegenheid;;;4;Scheveningen;9;Geuzen- en Statenkwartier;07;Statenkwartier;518;Den Haag;693396;78808.96732902914;456987.47915500845;4.27530206045652;52.095888546309546;2385021;{C8C93C86-7A66-4698-A94F-882AF
;;;1;Visgraat;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Nee;08:00;18:00;Gehandicapte algemeen, Parkeergelegenheid;;;6;Laak;38;Laakkwartier en Spoorwijk;25;Laakkwartier-Oost;518;Den Haag;251064;82363.4725652019;452996.83388053253;4.3280159973530274;52.060503332794845;2384609;{690203D6-6813-40E4-8E08-43B81
