FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
eerste_klasse_weg_66.5,22645,7736,L1.2,Eerste klasse weg,N768, ,N315,N347,0, ,-1,-1,-1,-1, ,0,0,0,0,0,N,2267,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (243618.23710000142 461353.93879999965, 243640.09369999915 461378.60119999945, 243689.75450000167 461430.74170000106, 243766.4523999989 461521.52270000055, 244021.32360000163 461900.64499999955, 244065.00299999863 461963.96499999985, 244101.97100000083 462010.23220000044, 244160.74689999968 462077.2091999985, 244194.92990000173 462114.6215999983, 244235.58370000124 462169.7591000013, 244254.38430000097 462206.66910000145, 244302.0196999982 462339.1376999989, 244332.622299999 462399.28510000184, 244410.14409999922 462505.6504999995, 244490.9178000018 462619.7485000007, 244524.86670000106 462669.79619999975, 244575.17309999838 462741.3572999984, 244603.28500000015 462776.1752999984, 244639.5529000014 462810.46339999884, 244681.29039999843 462842.5929999985, 244739.5375000015 462875.2470000014, 244786.03079999983 462894.59690000117, 244924.01370000094 462935.2413999997, 245081.38369999826 462979.85280000046, 245163.22190000117 462996.6873999983, 245328.38149999827 463023.3902999982, 245464.2714000009 463054.30519999936, 245638.32339999825 463101.9461000003)"
eerste_klasse_weg_66.37,3121,579,L1.2,Eerste klasse weg,N2, ,Europaplein,Kruisdonk,0, ,-1,-1,-1,-1, ,0,0,0,0,0,N,2674,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (178317.7452000007 316462.82880000025, 178205.73270000145 317048.8902999982, 178159.7276000008 317188.9050000012, 178075.7184999995 317320.9188000001, 177938.39840000123 317486.064199999, 177874.32759999856 317572.9395000003, 177825.4600000009 317681.5335999988, 177793.96759999916 317822.70589999855, 177785.2798999995 318120.2536999993, 177780.9360000007 318349.3872999996, 177816.77210000157 318523.1378000006, 177970.97610000148 318776.16220000014, 178255.49340000004 319187.7338999994, 178503.0887000002 319485.2818999998, 178821.5166000016 319772.5478999987, 179074.2954000011 320010.8775999993)"
eerste_klasse_weg_66.154,4500,838,L1.2,Eerste klasse weg,N305, ,Almere,Dronten,0, ,-1,-1,-1,-1, ,0,0,0,0,0,E,202,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (146076.16800000146 485351.73149999976, 146365.37469999865 484657.63379999995, 146535.37159999833 483979.0546000004, 146979.76249999925 483210.18620000035, 147194.6928000003 483041.96070000157, 148200.60759999976 482575.58100000024, 148312.17080000043 482501.1512000002, 148651.23420000076 482323.939199999, 148933.54850000143 482173.4043000005, 149240.58210000023 481994.30099999905, 149578.07550000027 481782.3011999987, 150679.4978 481080.50879999995, 151578.8590000011 480529.72619999945, 152044.41169999912 480226.41110000014, 152235.91629999876 480140.5111999996, 152403.2639000006 480101.6865000017, 152561.23999999836 480093.65370000154, 152711.18349999934 480105.70270000026, 153479.64389999956 480329.27910000086, 155361.3713000007 480879.1653999984, 157632.4001000002 481506.53720000014, 158245.57779999822 481659.8317000009, 159943.17179999873 482145.2642999999, 160459.83080000058 482386.56120000035, 160928.23050000146 482676.1176000014, 161515.85909999907 483144.5175999999, 162339.10700000077 483984.79890000075, 164175.8011999987 485878.2707000002, 165938.68690000102 487794.4528999999, 166935.1004000008 488887.38650000095, 167536.92280000076 489506.24240000173, 168366.8713000007 490320.28819999844, 169399.16550000012 491266.29140000045, 170611.3264000006 492444.3887999989, 172295.5839000009 493999.5645999983, 173821.99120000005 495396.72940000147, 175036.99060000107 496509.5348000005, 175951.07889999822 497366.8491999991, 176152.6325000003 497693.3099000007, 177066.16180000082 499767.9219999984, 177845.66739999875 501701.1009999998, 178251.01029999927 502574.1495999992, 178344.55099999905 502854.77230000123, 178354.60020000115 502865.58309999853, 178456.59650000185 503264.2265999988, 178526.48690000176 503641.6365999989, 178610.35550000146 504102.9155000001, 178736.15830000117 504801.8229999989, 178820.02679999918 505319.0144999996, 178889.9173000008 505640.51199999824)"
eerste_klasse_weg_66.36,3120,578,L1.2,Eerste klasse weg,N2,Randweg N2,Leenderheide,Batadorp,0, ,-1,-1,-1,-1, ,0,0,0,0,0,N,200,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (163029.1438000016 379542.2976000011, 162838.92610000074 379559.3564000018, 162603.33449999988 379551.28830000013, 162274.15179999918 379556.1292000003, 161859.23999999836 379566.67060000077, 161644.83179999888 379586.78830000013, 161504.44509999827 379591.6292000003, 161347.40700000152 379597.1367999986, 160981.62539999932 379606.15199999884, 160628.40359999985 379597.1369000003, 160232.3425000012 379591.0436999984, 159952.05299999937 379584.95050000027, 159275.7023999989 379572.76410000026, 158861.36140000075 379578.8574000001, 158362.68620000035 379567.42500000075, 158291.6860000007 379559.3568000011, 158093.61199999973 379560.5777999982, 158002.21339999884 380133.34209999815, 157962.6072999984 380395.35130000114, 157928.61690000072 380692.13060000166, 157913.86129999906 380876.71709999815, 157883.39510000125 381266.6843000017, 157847.93499999866 381726.47250000015, 157822.46269999817 381991.77959999815, 157818.88949999958 382076.6319000013, 157772.0938999988 382502.63230000064, 157728.0174999982 382893.57869999856, 157705.93470000103 383085.1556000002, 157693.02560000122 383227.15569999814, 157724.97089999914 383460.24980000034, 157773.7168999985 383813.6576000005, 157810.27639999986 384026.9208999984, 157815.6623999998 384138.8610999994, 157816.3696999997 384234.0909000002, 157779.81019999832 384429.07449999824, 157734.98039999977 384493.86140000075, 157554.3601000011 384648.4310999997, 157454.20699999854 384708.4752999991, 157016.91039999947 385018.2939000018, 156850.58999999985 385184.63610000163, 156747.43239999935 385295.83960000053, 156533.74120000005 385641.62900000066, 156484.9952000007 385733.02760000154, 156387.50329999998 385976.757100001, 156320.4776000008 386317.97839999944, 156271.73169999942 386653.10649999976, 156159.00670000166 387372.1085000001, 156101.9765000008 387575.91000000015, 156069.70380000025 387817.9556999989, 156092.2947999984 387959.9558000006, 156177.28660000116 388103.2969999984, 156250.4316000007 388203.61510000005)"
eerste_klasse_weg_66.39,3130,581,L1.2,Eerste klasse weg,N205, ,Heemstede,Hillegom,0, ,-1,-1,-1,-1, ,0,0,0,0,0,E,207,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (102604.6325000003 486411.34319999814, 102642.95210000128 486492.87409999967, 102657.18100000173 486574.98970000073, 102854.93250000104 486577.66589999944, 103051.63809999824 486589.68930000067, 103210.8909999989 486601.939199999, 103247.50160000101 486693.19029999897, 103286.52789999917 486795.0549999997, 103330.18450000137 486959.09690000117, 103340.76810000092 487105.2793999985, 103345.39840000123 487167.4565999992, 103358.627700001 487246.1702999994, 103381.1174999997 487343.40480000153, 103395.66959999874 487345.38919999823, 103415.51330000162 487322.8995000012, 103466.44559999928 487312.31610000134, 103629.16450000182 487312.9772000015, 103690.68019999936 487304.3781999983, 103850.75310000032 487250.1381999999, 103888.45630000159 487266.01309999824, 103963.86279999837 487337.45059999824, 104042.5764000006 487368.5390999988, 104104.75349999964 487336.7888999991, 104165.60759999976 487278.58040000126, 104214.55550000072 487230.9552000016, 104326.34189999849 487165.4704999998, 104547.26920000091 487170.7617999986, 104677.57660000026 487170.7615999989, 104720.57149999961 487170.76150000095, 104785.39440000057 487169.4384999983, 104945.46750000119 487168.1152999997, 105005.66019999981 487167.45369999856, 105089.66550000012 487168.11499999836, 105192.24230000004 487170.4844999984, 105305.9626000002 487177.3751000017, 106769.99170000106 487202.45859999955, 107210.52340000123 487222.30160000175, 107553.54789999872 487236.82719999924, 107831.54250000045 487200.6154999994, 107930.00670000166 487190.5164999999, 108185.003800001 487304.1286999993, 108289.75180000067 487316.20120000094, 108434.80889999866 487342.5395000018, 108445.20470000058 487302.44099999964, 108263.27010000125 487273.8317999989, 108082.8339000009 487207.39339999855, 108114.31129999831 487122.34860000014, 108480.25149999931 487040.37220000103, 108517.43620000035 487001.5313999988, 108539.96420000121 486986.5126999989, 108603.79340000078 486924.56060000136, 108688.27320000157 486823.1843999997, 108754.3676000014 486674.6105000004, 108776.26289999858 486469.6939000003, 108766.27309999987 486269.79729999974, 108734.52259999886 485960.23420000076, 108701.70729999989 485875.3269000016, 108641.64919999987 485775.92069999874, 108389.24020000175 485487.95270000026, 107948.7078000009 484991.85869999975, 107297.83100000024 484301.2960000001, 106194.51529999822 483074.9517999999, 105992.10850000009 482880.4829999991, 105774.39510000125 482770.9547000006, 105618.03730000183 482718.1453000009, 105365.37950000167 482620.8104000017, 105124.11199999973 482452.02710000053, 104982.25079999864 482332.94689999893, 104388.72989999875 481793.04619999975, 103471.94590000063 480765.1396000013, 102832.97509999946 480046.79560000077, 102680.3702000007 479874.71499999985, 102601.67330000177 479723.5346999988, 102576.8216000013 479632.41220000014, 102575.78599999845 479566.14130000025, 102598.5661999993 479393.2157000005, 102691.0410999991 479205.71169999987, 102701.07829999924 479050.4706999995, 102687.61690000072 478952.0998999998, 102661.7296999991 478860.97740000114, 102630.6651000008 478792.6356000006, 102203.0100999996 478299.7465999983, 102012.48110000044 478096.79239999875, 100748.15500000119 476685.43180000037, 100487.21290000156 476382.0357999988, 100449.9354000017 476288.8423999995, 100444.75789999962 476239.1392999999, 100400.23189999908 476104.5265999995, 100298.75450000167 475985.44629999995)"
eerste_klasse_weg_66.90,3680,759,L1.2,Eerste klasse weg,N218, ,Europoort,Spijkenisse,0, ,-1,-1,-1,-1, ,0,0,0,0,0,E,211,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (66642.68230000138 439046.2346000001, 66704.66090000048 438932.50620000064, 66713.0850000009 438886.17240000144, 66699.84670000151 438845.2542999983, 66651.70740000159 438719.4915000014, 66628.84109999985 438620.8066999987, 66625.83210000023 438510.0872000009, 66624.62810000032 438317.5313999988, 66639.06940000132 438190.56489999965, 66665.71990000084 438069.0522999987, 66734.74469999969 437876.45800000057, 66789.50239999965 437735.0496999994, 66910.377700001 437522.53599999845, 67003.11809999868 437396.2712999992, 67066.8040000014 437330.42819999903, 67222.14979999885 437203.1132000014, 67333.7109999992 437125.6590999998, 67565.22150000185 436953.6788999997, 67710.09219999984 436857.9836000018, 67786.36279999837 436797.40260000154, 68199.36879999936 436514.72360000014, 68262.55110000074 436481.0260999985, 68329.94559999928 436465.3808000013, 68395.53489999846 436461.7701999992, 68483.99029999971 436473.2028999999, 68655.3627000004 436539.8924999982, 68713.85410000011 436560.4541000016, 68798.89959999919 436567.89919999987, 68910.0203000009 436544.2067000009, 69465.190200001 436316.23849999905, 69804.26790000126 436188.9743999988, 69852.66869999841 436165.2932000011, 69907.09739999846 436118.1743000001, 70045.28290000185 435950.1372999996, 70188.753800001 435769.69099999964, 70246.20120000094 435662.9228999987, 70304.28280000016 435538.63159999996, 70360.38870000094 435405.34540000185, 70416.31089999899 435297.0694000013, 70448.42660000175 435268.05779999867, 70517.28819999844 435241.90769999847, 70543.43809999898 435234.0626000017, 70633.21970000118 435227.08900000155, 70683.34050000086 435217.0647, 70722.12959999964 435200.06709999964, 70855.05849999934 435133.38439999893, 70957.47910000011 435094.1590999998, 71011.95820000023 435087.18560000136, 71062.5148999989 435099.3887999989, 71114.37909999862 435135.56280000135, 71184.98420000076 435190.9134000018, 71249.52439999953 435220.04740000144, 71287.84090000018 435227.5230999999, 71350.60080000013 435221.85709999874, 71402.90069999918 435193.9635999985, 71603.11450000107 435034.4990000017, 71795.66349999979 434869.9563000016, 72054.72929999977 434645.89829999954, 72164.73519999906 434590.76889999956, 72196.98680000007 434571.1563999988, 72315.2314000018 434534.44519999996, 72475.9197999984 434493.1414999999, 72779.41450000182 434390.33089999855, 72951.8489000015 434290.0421999991, 73055.57690000162 434202.4395000003, 73282.64550000057 434034.6431999989, 73707.15069999918 433721.6572000012, 74224.04309999943 433338.61569999903, 74382.25019999966 433221.37629999965, 74655.89220000058 433007.47190000117, 74750.41600000113 432860.43400000036, 74763.16710000113 432780.748300001, 74714.78830000013 432283.0273000002, 74703.89209999889 432133.1009000018, 74705.63529999927 432083.41589999944, 74736.41010000184 431943.1992000006, 74964.44189999998 431633.45059999824, 74977.9712000005 431607.1125999987, 75244.03830000013 431176.501600001, 75306.41539999843 431108.91220000014, 75397.0353000015 431039.45870000124, 75719.16600000113 430919.0722000003, 75874.19920000061 430871.9219999984, 76121.33339999989 430814.5604999997, 76266.29960000142 430763.3931999989, 76446.77149999887 430694.1739999987, 76579.72480000183 430640.5954999998, 76668.36039999872 430611.4910000004, 76761.62620000169 430601.5689000003, 77134.52199999988 430637.35880000144, 77383.08579999954 430640.8590000011, 77563.97729999945 430634.63980000094, 77802.76440000162 430654.4829999991, 78470.83909999952 430670.3563000001, 78864.40790000185 430711.3658999987, 79021.83540000021 430711.3654999994, 79515.13280000165 430616.34739999846, 79937.29569999874 430549.9670000002, 80061.27259999886 430507.8183000013, 80185.34290000051 430414.36719999835, 80238.2595999986 430351.5284000002, 80364.59870000184 430440.82510000095, 80474.3786999993 430535.8244000003, 80555.76110000163 430648.5229999982, 80597.71590000018 430740.6975999996, 80622.56899999827 430841.66910000145, 80628.41950000077 431064.4593999982, 80631.92080000043 431243.00510000065, 80631.17029999942 431793.5095000006)"
eerste_klasse_weg_66.44,3203,607,L1.2,Eerste klasse weg,N280, ,Weert,Mönchengladbach,0, ,-1,-1,-1,-1, ,0,0,0,0,0,E,206,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (178741.83680000156 362208.41420000046, 179436.371199999 362129.0394000001, 179729.72890000045 362092.0192999989, 180036.9781000018 362061.57079999894, 180128.25979999825 362041.7270000018, 180276.07510000095 361950.6325000003, 180433.95340000093 361817.68279999867, 180550.2846999988 361747.0533000007, 180686.21759999916 361644.80040000007, 180853.57719999924 361576.7115000002, 181260.73690000176 361414.67920000106, 181605.57620000094 361285.88430000097, 182382.50340000167 360986.7478, 182464.54179999977 360945.02800000086, 182530.34430000186 360883.5650999993, 182614.0320999995 360836.5487000011, 182719.03339999914 360791.4780000001, 182993.7109999992 360774.3717, 183312.53539999947 360742.6218000017, 183738.29039999843 360725.2672000006, 183893.81049999967 360624.3295000009, 184345.73809999973 360493.9134999998, 184751.0645999983 360350.4857000001, 185048.21020000055 360243.88219999894, 185505.13069999963 360084.57930000126, 185693.23589999974 360079.44409999996, 186140.1336000003 360084.5797000006, 186406.85200000182 360063.96599999815, 186648.41820000112 360038.7943000011, 187053.79439999908 359926.3546999991, 187358.54560000077 359933.7677000016, 188219.76839999855 359675.7991000004, 188521.3949000016 359572.6116000004, 188783.33359999955 359505.14290000126, 188977.29129999876 359456.7478, 189267.5234999992 359382.1116999984, 189461.99320000038 359278.9241000004, 189655.9508999996 359168.35179999843, 189700.93030000106 359136.60179999843, 189719.45120000094 359118.08089999855, 189787.86499999836 359010.56390000135, 190463.98539999872 358695.436999999, 191064.65249999985 358424.69420000166, 191391.61659999937 358263.4321000017, 191799.02450000122 357953.1939000003, 192285.22019999847 357523.6970999986, 192499.74419999868 357406.8189999983, 192643.25340000167 357350.5991999991, 192788.2419999987 357322.4893999994, 193399.26520000026 357328.40780000016, 193974.7809999995 357323.96990000084, 194503.1235000007 357217.0824000016, 195019.29069999978 357116.84490000084, 195314.3531000018 357051.83309999853, 195480.88699999824 357017.7206999995, 195680.74060000107 356968.80220000073, 195851.32030000165 356918.0119000003, 196016.1499999985 356863.3883999996, 196239.43690000102 356788.6403999999, 196592.09600000083 356667.8936999999, 196747.34259999916 356627.6447999999, 196851.7987000011 356633.3947999999, 197048.252700001 356686.1020000018, 197347.6887000017 356809.35379999876, 197599.49549999833 356949.6671000011, 197972.32279999927 357313.61740000173, 198251.3038999997 357457.4497000016, 198472.3852000013 357547.374400001, 198710.03570000082 357620.54410000145, 199132.04789999872 357747.5449000001, 199382.08029999956 357787.23270000145, 199494.52870000154 357797.8161999993, 199712.83659999818 357785.7463000007, 199776.08029999956 357778.57990000024, 199839.81159999967 357771.35819999874, 199961.52050000057 357730.3478000015, 200050.1563999988 357666.8476999998, 200142.7611999996 357561.0142999999, 200270.23149999976 357323.0729999989, 200371.87310000136 357202.5428000018, 200568.68809999898 357040.6422000006, 200693.88800000027 356967.7787999995, 200843.20219999924 356901.2175000012, 200985.32039999962 356864.33889999986, 201100.45419999957 356846.3495000005, 201273.15480000153 356849.9475999996, 202024.26720000058 356898.7646000013, 202391.73070000112 356920.72370000184, 202512.11659999937 356933.9530000016, 202664.252700001 356970.99500000104, 202795.22199999914 357015.9743999988, 202982.09690000117 357116.9763999991, 203044.67980000004 357160.8883999996, 203271.2787999995 357344.02760000154, 203367.9862000011 357410.0386000015, 203479.04239999875 357473.4653000012, 203586.58729999885 357523.25189999864, 203699.20190000162 357565.83100000024, 203865.0436999984 357606.6537999995, 203924.97250000015 357617.66110000014, 205395.64950000122 357841.7661000006, 205556.5020999983 357879.07759999856, 205782.28779999912 357949.1308000013, 206166.3147 358088.58669999987, 206251.53810000047 358115.74909999967, 206353.58740000054 358142.85539999977, 206478.60330000147 358169.741799999, 206641.60940000042 358194.7478, 206865.43310000002 358209.03810000047, 207023.03689999878 358206.10759999976, 207150.49060000107 358194.2558999993, 207276.85460000113 358177.8605999984, 207386.9032999985 358156.08469999954, 207579.35220000148 358103.8638000004, 207802.45949999988 358033.8236999996, 208224.74799999967 357900.3236999996, 208484.92480000108 357853.37689999864, 208868.49870000035 357814.54830000177, 209138.2071999982 357770.4560999982, 209308.14990000054 357720.7784000002, 209429.3823999986 357675.689100001, 210022.7589999996 357415.77800000086, 210154.05090000108 357367.0687999986, 210372.87220000103 357300.2586000003, 210591.94409999996 357252.73970000073, 210752.32779999822 357227.49749999866, 210894.63910000026 357212.0425999984, 211059.38430000097 357204.09650000185, 211210.83590000123 357205.53599999845, 211367.6072999984 357219.5142999999, 211518.51960000023 357249.08359999955, 211712.0428000018 357312.0201999992, 211884.88599999994 357393.55900000036, 211956.27109999955 357436.5438000001, 212197.87420000136 357611.6261, 212290.1072999984 357680.93079999834, 212428.79960000142 357764.1405000016, 212543.25340000167 357818.5023000017, 212775.4178000018 357900.05310000107, 212958.44959999993 357942.27259999886, 213339.46979999915 358010.57250000164, 213617.1886 358044.1466999985, 213894.83359999955 358064.12750000134, 214120.55790000036 358070.82090000063, 214345.23200000077 358070.0278999992, 214573.19539999962 358060.2115000002, 214704.9688999988 358050.6392999999, 214991.24529999867 358013.1748000011, 215312.94830000028 357941.67119999975, 215531.24399999902 357865.78339999914, 215788.57840000093 357758.6154999994, 215988.38540000096 357651.67720000073, 216325.7003000006 357438.6552999988, 216552.5661999993 357296.4448999986, 216694.94559999928 357220.5879999995, 216828.74210000038 357158.92060000077, 216974.77230000123 357101.4875999987, 217138.22800000012 357051.52910000086, 217315.70329999924 357008.5518000014, 217511.24130000174 356976.6900999993, 217722.03970000148 356961.809799999, 217949.44700000063 356965.0639999993, 218138.40469999984 356987.5879999995, 218332.28440000117 357034.9059999995, 218541.0324999988 357111.67880000174, 218717.9899000004 357202.1259999983, 218910.80530000106 357333.37950000167, 219091.64350000024 357493.97410000116, 219268.72360000014 357663.1420999989, 219396.24929999933 357775.6627999991, 219506.85909999907 357858.7120999992, 219595.02980000153 357917.66380000114, 219748.1048000008 358004.8830999993, 219993.53720000014 358124.806499999, 220241.05249999836 358223.2204999998, 220433.32239999995 358284.64939999953, 220731.45479999855 358353.57140000165, 220952.69440000132 358389.53830000013, 221135.94519999996 358408.92020000145, 221357.03489999846 358421.08989999816, 221625.79039999843 358422.32550000027, 222027.75360000134 358409.44889999926, 222652.99909999967 358380.73690000176, 223403.37559999898 358347.881000001, 223591.9998999983 358339.3011999987, 223919.9189000018 358338.05150000006, 224045.31320000067 358347.4582999982, 224301.09870000184 358383.3585000001)"
eerste_klasse_weg_66.249,5510,986,L1.2,Eerste klasse weg,N716, ,Nagele,Emmeloord-Zuid,0, ,-1,-1,-1,-1, ,0,0,0,0,0,N,2279,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (177703.2360999994 516894.5438000001, 177702.02820000052 517038.6543999985, 177701.29199999943 517081.13219999894, 177699.5874999985 517099.9450000003, 177694.03860000148 517134.0650999993, 177675.60649999976 517214.6383000016, 177657.73779999837 517290.1046000011, 177652.72709999979 517324.4948000014, 177646.12070000172 517774.67990000173, 177657.80900000036 518043.7809999995, 177757.02760000154 518297.7815000005, 179643.8361000009 520874.82880000025, 180404.51249999925 521923.2424999997, 180414.4343000017 522068.76359999925, 180350.6127000004 522326.65879999846, 180258.65179999918 522679.1757999994, 180212.67130000144 522863.0976999998, 180166.69079999998 523039.3563000001, 180120.71029999852 523261.59530000016, 180067.06639999896 523453.1805999987, 180003.3114 523628.14919999987, 179910.7071999982 523853.0454000011, 179857.79039999843 524064.7124999985, 179778.41530000046 524368.9838000014, 179778.4151000008 524779.0887000002, 179765.185899999 524951.0681999996)"
eerste_klasse_weg_66.91,3690,760,L1.2,Eerste klasse weg,N219, ,Capelle aan den IJssel,Zevenhuizen,0, ,-1,-1,-1,-1, ,0,0,0,0,0,N,211,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (98637.11569999903 437666.7602000013, 98936.60889999941 437932.6911999993, 99191.01449999958 438160.316300001, 99387.39770000055 438334.38259999827, 99565.92799999937 438490.59589999914, 99757.84800000116 438660.19889999926, 100043.49639999866 438910.14020000026, 100387.16710000113 439222.5669, 100805.86809999868 439588.72569999844, 101119.26170000061 439859.63390000165, 101436.76289999858 440161.25890000165, 101648.43050000072 440415.2589999996, 101765.47590000182 440608.21449999884, 101948.53940000013 440957.86410000175, 102182.86070000008 441479.5925000012, 102383.9765000008 441907.5106000006, 102519.69779999927 442312.52760000154, 102638.68930000067 442689.6367000006, 102691.7778000012 442859.88500000164, 102743.03579999879 443055.76199999824, 102748.52769999951 443105.1889999993, 102743.81289999932 443177.51249999925, 102680.31300000101 443293.9294999987, 102548.0212999992 443442.0967000015, 102285.37990000099 443689.16010000184, 102082.35440000147 443886.5984000005, 101987.10429999977 443923.6402999982, 101888.13399999961 443928.97300000116, 101844.19889999926 443939.9569000006, 101803.9252000004 443967.41629999876, 101706.64559999853 444055.93279999867, 101562.28269999847 444198.0758999996, 101161.37590000033 444606.3066000007, 100997.56199999899 444722.6854000017, 100954.51520000026 444782.04729999974, 100865.2703000009 444892.0192999989, 100743.56210000068 445119.56159999967, 100501.3964000009 445706.72199999914, 100472.86210000142 445815.50989999995, 100475.5373999998 445936.78170000017, 100475.53750000149 445973.34149999917, 100481.77969999984 446106.20540000126, 100500.50549999997 446145.44029999897, 100827.76139999926 446471.80319999903, 101533.10049999878 447182.4897999987, 101594.62819999829 447259.1761999987, 101625.83799999952 447344.77969999984, 101642.78049999848 447449.10909999907, 101638.3225999996 447753.1799999997, 101637.43120000139 447952.0300000012, 101634.75649999827 448166.9305999987, 101634.75679999962 448349.72989999875, 101636.40630000085 448394.7335000001, 101675.04369999841 448484.3720000014, 101787.8649000004 448598.7382000014)"
eerste_klasse_weg_66.250,5520,987,L1.2,Eerste klasse weg,N713, ,Tollebeek,Nagele,0, ,-1,-1,-1,-1, ,0,0,0,0,0,E,2279,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (172374.6136999987 522210.59490000084, 174724.84640000015 521498.0731000006, 174869.5507999994 521413.3680000007, 176050.127700001 519742.2054999992, 177378.9386 517866.33879999816, 177451.29080000147 517793.9864999987, 177528.93710000068 517765.7514999993, 177643.64189999923 517763.9868000001)"
