FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
tweede_klasse_weg_66.1,32000,11435,L1.3,Tweede klasse weg,x053,Thorbeckelaan,A30,Stationsweg,0, ,-1,-1,-1,-1, ,0,0,0,0,0,E,2305,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (167008.9990000017 462469.13069999963, 167266.53049999848 462436.58879999816, 167370.21079999954 462410.21829999983, 167428.3729000017 462402.2397999987, 167555.33740000054 462294.24069999903, 167738.64620000124 462096.56870000064, 167826.12330000103 462040.37480000034, 167942.63320000097 461957.1757000014, 167985.2692000009 461918.9210000001, 168029.2041000016 461903.2382999994, 168210.3456000015 461852.26089999825, 168609.52450000122 461666.4673999995, 168650.10500000045 461637.9155000001, 168664.55319999903 461649.9171000011, 168764.07349999994 461745.2093000002, 168798.62079999968 461770.8084000014, 168832.32809999958 461772.9334000014)"
tweede_klasse_weg_66.2,31980,11420,L1.3,Tweede klasse weg,x049,Laan van Mathenesse,N470,N209,0, ,-1,-1,-1,-1, ,0,0,0,0,0,E,211,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (94261.62099999934 450407.9349000007, 94769.37819999829 449987.9593999982, 94798.3898999989 449986.0249999985, 94826.47520000115 450001.2976000011, 94929.9188000001 450133.5399999991, 95007.6110999994 450218.5789999999, 95064.40170000121 450225.58790000156, 95141.24170000106 450164.4818000011, 95226.07699999958 450126.8104999997, 95699.8275000006 449985.3962999992, 95853.48429999873 449935.6028999984, 96854.65289999917 449636.4611000009)"
tweede_klasse_weg_66.3,32005,11438,L1.3,Tweede klasse weg,x054,Westelijke Randweg,A76,N276,0, ,-1,-1,-1,-1, ,0,0,0,0,0,N,999,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (184870.5159999989 329562.8520000018, 184972.00310000032 329684.8260000013, 185203.41800000146 329987.30999999866, 185148.80939999968 330031.9252999984, 185102.7851999998 330078.2126000002, 185048.17500000075 330163.13069999963, 185017.57569999993 330232.90139999986, 184982.7938000001 330382.78550000116, 184955.35460000113 330468.5529999994, 184923.13280000165 330538.31060000136, 184887.12909999862 330619.625599999, 184883.90370000154 330734.9433999993, 184925.87429999933 330825.04659999907, 185071.85379999876 330997.7384000011, 185259.59659999982 331213.63219999894, 185395.89840000123 331389.621199999, 185418.71409999952 331418.4706999995, 185468.89609999955 331491.7111000009, 185530.21950000152 331565.2489, 185651.99329999834 331702.12999999896, 185687.74219999835 331741.939100001, 185715.57919999957 331784.7109999992, 185792.0791000016 331881.4932000004, 185940.44090000167 332034.2771999985, 185979.77380000055 332075.7281999998, 186025.39779999852 332132.49859999865, 186145.50580000132 332271.68189999834, 186253.1116000004 332404.3055999987, 186336.4840000011 332512.93389999866, 186388.13120000064 332570.4340999983, 186484.97670000046 332676.5971999988, 186597.0309999995 332800.21649999917, 186657.6662000008 332867.2631999999, 186705.21979999915 332909.9215000011, 186766.94689999893 332950.12110000104, 186904.59230000153 332987.55139999837, 186964.7296999991 333021.72410000116, 186990.8740000017 333035.3137000017, 187027.95019999892 333045.2677000016, 187077.36389999837 333049.5115999989)"
tweede_klasse_weg_66.4,32010,11442,L1.3,Tweede klasse weg,x055,Kerenshofweg,A76,Westelijke Randweg,0, ,-1,-1,-1,-1, ,0,0,0,0,0,E,999,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (182964.0073999986 331715.2707000002, 183006.64779999852 331717.81610000134, 183329.34340000153 331721.90190000087, 183430.3962999992 331711.34600000083, 183482.91690000147 331702.375, 183547.5476000011 331686.75670000166, 183594.07229999825 331670.5753000006, 183670.87469999865 331637.42810000107, 183754.93769999966 331593.2076999992, 183919.66090000048 331491.32009999827, 184239.2036000006 331236.08879999816, 184415.54549999908 331095.83370000124, 184535.0967000015 330980.26520000026, 184723.40879999846 330780.7943999991, 184806.61470000073 330688.1746999994, 184832.4466000013 330678.59750000015, 184900.68580000103 330684.3211000003)"
tweede_klasse_weg_66.6,32015,11446,L1.3,Tweede klasse weg,x056,Noordsingel,N739,N18,0, ,-1,-1,-1,-1, ,0,0,0,0,0,N,2267,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (247579.0529000014 465705.3088000007, 247670.32039999962 465735.2129999995, 247710.9032999985 465742.0625, 247921.78409999982 465749.3920999989, 248099.87689999864 465756.3409000002, 248173.84959999844 465743.51689999923, 248259.07950000092 465721.430399999, 248299.46759999916 465786.7115000002, 248322.16340000182 465842.63540000096, 248413.80059999973 466062.73259999976, 248431.88709999993 466147.10350000113, 248521.88190000132 466363.77529999986, 248552.74399999902 466406.0881000012, 248706.49570000172 466778.46279999986, 248738.40740000084 466842.7846999988, 248758.4787000008 466893.46189999953, 248785.29250000045 466958.25019999966)"
tweede_klasse_weg_66.7,32020,11449,L1.3,Tweede klasse weg,x057,Bosweg,Grote Woerdlaan,N213,0, ,-1,-1,-1,-1, ,0,0,0,0,0,N,2518,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (73920.92139999941 446716.16380000114, 73944.06159999967 446736.16699999943, 73962.66869999841 446763.6030000001, 74187.57860000059 447018.9882000014, 74226.44480000064 447036.01949999854, 74322.90239999816 447048.94889999926)"
tweede_klasse_weg_66.8,32025,11452,L1.3,Tweede klasse weg,x058,Amersfoortseweg,A28,N301,0, ,-1,-1,-1,-1, ,0,0,0,0,0,E,2348,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (158844.563000001 469175.29520000145, 159004.02279999852 469088.3781000003, 159349.75079999864 469279.3192999996, 159444.83399999887 469311.4034000002, 159495.67350000143 469302.6607000008, 159959.9886999987 469024.566300001, 160015.87480000034 468944.61890000105, 160186.75019999966 468663.5322000012, 160291.2076999992 468598.2829999998, 160349.41180000082 468682.63709999993, 160407.63159999996 468750.76359999925, 160609.94429999962 469067.17760000005, 160730.8139999993 469264.27600000054, 160758.34010000154 469295.40619999915, 160789.02120000124 469332.84980000183, 160894.0938999988 469504.6853, 160983.38870000094 469641.3462000005, 161029.39319999889 469706.748300001, 161120.97529999912 469814.567400001)"
tweede_klasse_weg_66.9,32030,11455,L1.3,Tweede klasse weg,x059,Komkommerweg,N470,N473,0, ,-1,-1,-1,-1, ,0,0,0,0,0,N,2533,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (88479.92559999973 446711.1035999991, 88480.81760000065 446846.03350000083, 88416.53790000081 446995.8665000014, 88371.56060000136 447163.09699999914, 88350.01709999889 447249.4144000001, 88209.07229999825 447639.3203999996, 88092.03779999912 447813.8363999985)"
tweede_klasse_weg_66.10,32035,11458,L1.3,Tweede klasse weg,x060,Jaagweg,N235,A7,0, ,-1,-1,-1,-1, ,0,0,0,0,0,N,207,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (125244.49509999901 499800.0786000006, 125241.00250000134 499807.32290000096, 125284.0417000018 500111.3251999989, 125303.32550000027 500218.7096000016, 125307.42599999905 500302.8922000006, 125156.13190000132 501084.2259000018, 125107.10330000147 501290.5245999992, 125085.42399999872 501379.77149999887, 125047.61410000175 501584.4230000004, 125043.57609999925 501695.27490000054, 125025.76159999892 501792.10339999944, 124979.22850000113 501927.16530000046, 124922.93629999831 502190.7857999988, 124945.7723999992 502255.11989999935, 124933.58309999853 502316.98099999875, 124895.13489999995 502341.84120000154, 124854.89389999956 502403.64939999953, 124864.01639999822 502427.4343999997, 124960.86410000175 502612.97580000013, 124989.79089999944 502646.15249999985, 125054.31920000166 502703.2875000015, 125105.36039999872 502719.98900000006, 125113.26330000162 502727.9992999993, 125080.40179999918 502785.5029999986, 125052.12429999933 502858.6469999999, 125021.98070000112 502883.2291000001, 124957.46669999883 502901.5300000012, 124863.03570000082 502907.9279999994, 124795.47080000117 502904.3137000017, 124692.55829999968 502881.6682999991, 124265.50970000029 502806.20059999824, 124129.10339999944 502775.04619999975)"
tweede_klasse_weg_66.11,32040,11463,L1.3,Tweede klasse weg,x061,Bentz-Berg,Lexmondsestraatweg,A27,0, ,-1,-1,-1,-1, ,0,0,0,0,0,N,1961,0,0,0,0,0,0,0,0, , ,0,0,0,0,,"LINESTRING (133239.05359999835 443825.21189999953, 133241.95919999853 443866.64939999953, 133256.39429999888 443896.25829999894, 133267.8022999987 443908.6660999991, 133313.8909999989 443958.97509999946, 133355.70169999823 444017.9092999995, 133547.60339999944 444234.73849999905, 133584.5309999995 444268.09970000014, 133726.60680000111 444359.2173999995, 133820.91409999877 444431.063000001, 134130.77109999955 444576.28610000014, 134363.30169999972 444584.15150000155, 134394.60770000145 444577.6810000017, 134574.88690000027 444578.29879999906, 134618.23860000074 444574.7245000005, 134686.32449999824 444567.6528999992, 134754.4151000008 444561.71440000087, 134810.66010000184 444546.0865999982, 134852.68019999936 444549.99329999834, 134848.91330000013 444629.27270000055, 134923.52230000123 444776.4001000002, 135003.5656999983 444864.39770000055, 135011.4054000005 444894.48490000144, 135011.80840000138 444938.4155000001, 135020.60229999945 444980.0474999994, 135157.50290000066 444980.4070999995, 135146.68939999864 444944.44420000166, 135144.34070000052 444810.6180000007, 135157.62590000033 444782.9371000007, 135531.1453000009 444676.8403000012, 135649.56120000035 444650.78920000046, 135881.70580000058 444618.8685999997, 136121.9849999994 444575.83089999855)"
