FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_2016.1221927,2016,7.5,0,0,7.5,2610,0,0,2610,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((67100 404600, 67100 404620, 67120 404620, 67120 404600, 67100 404600))"
zostera_noltei_2016.1221928,2016,7.5,0,0,7.5,2610,0,0,2610,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((67120 404600, 67120 404620, 67140 404620, 67140 404600, 67120 404600))"
zostera_noltei_2016.1221929,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Noord,,"POLYGON ((67140 404600, 67140 404620, 67160 404620, 67160 404600, 67140 404600))"
zostera_noltei_2016.1221930,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67340 383880, 67340 383900, 67360 383900, 67360 383880, 67340 383880))"
zostera_noltei_2016.1221931,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67300 383900, 67300 383920, 67320 383920, 67320 383900, 67300 383900))"
zostera_noltei_2016.1221932,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67320 383900, 67320 383920, 67340 383920, 67340 383900, 67320 383900))"
zostera_noltei_2016.1221933,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67340 383900, 67340 383920, 67360 383920, 67360 383900, 67340 383900))"
zostera_noltei_2016.1221934,2016,0.5,0,0,0.5,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67300 383920, 67300 383940, 67320 383940, 67320 383920, 67300 383920))"
zostera_noltei_2016.1221935,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67320 383920, 67320 383940, 67340 383940, 67340 383920, 67320 383920))"
zostera_noltei_2016.1221936,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67300 383940, 67300 383960, 67320 383960, 67320 383940, 67300 383940))"
zostera_noltei_2016.1221937,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67320 383940, 67320 383960, 67340 383960, 67340 383940, 67320 383940))"
zostera_noltei_2016.1221938,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67300 383960, 67300 383980, 67320 383980, 67320 383960, 67300 383960))"
zostera_noltei_2016.1221939,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67320 383960, 67320 383980, 67340 383980, 67340 383960, 67320 383960))"
zostera_noltei_2016.1221940,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67300 383980, 67300 384000, 67320 384000, 67320 383980, 67300 383980))"
zostera_noltei_2016.1221941,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67320 383980, 67320 384000, 67340 384000, 67340 383980, 67320 383980))"
zostera_noltei_2016.1221942,2016,0,0,0,0,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((67300 384000, 67300 384020, 67320 384020, 67320 384000, 67300 384000))"
zostera_noltei_2016.1221943,2016,0.5,0,0,0.5,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((66180 384580, 66180 384600, 66200 384600, 66200 384580, 66180 384580))"
zostera_noltei_2016.1221944,2016,0.5,0,0,0.5,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((66100 384600, 66100 384620, 66120 384620, 66120 384600, 66100 384600))"
zostera_noltei_2016.1221945,2016,0.5,0,0,0.5,0,0,0,0,0,Kust- en Overgangswater,Delta_ZW_Nederland,Oosterschelde,Oosterschelde-Oost,,"POLYGON ((66120 384600, 66120 384620, 66140 384620, 66140 384600, 66120 384600))"
