ID,VERSIE,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,OFFSET_VLAKPUNT,OFFSET_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NR,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,BEHEERDER,FYSIEK_VOORKOMEN,OPPERVLAKTE,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,DOCUMENT,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,AFKORTING
391069,03,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,103.087339,"103,087339",-0.076113,"-0,076113",Randstad Zuid,RZ,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,1997.817551,90663.1025,439388.65917,51.9392298624573,4.45158047530261,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,9c3aca2b378e4310bac2b841a32cd794,0,gerealiseerd,2017/07/30 14:25:16+00,
391134,03,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,70.274925,"70,274925",2.573836,"2,573836",Randstad Zuid,RZ,2,Den Haag,KUNSTWERKEN,Den Haag,ProRail,gesloten verharding,392.783478,84465.829,446198.072564,51.9996745622351,4.36006978115344,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,9245b70b35fa47b8bfed75a5f5a932ac,0,gerealiseerd,2020/06/11 13:41:24+00,
391148,03,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,106.234305,"106,234305",-2.61141,"-2,611410",Randstad Zuid,RZ,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,374.550341,91415.6535,442438.911233,51.966729836792,4.46195835217508,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,d0c2543042a24e1caf4471630ed986b5,0,gerealiseerd,2015/07/29 14:20:30+00,
391204,03,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,106.357075,"106,357075",2.485758,"2,485758",Randstad Zuid,RZ,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,22.110044,91455.89,442554.976013,51.9677775425419,4.46252228700199,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,14c8b2b2adaf4d85b524d0e9dd6f5dbb,0,gerealiseerd,2015/07/29 14:20:30+00,
391215,03,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,106.234569,"106,234569",2.35518,"2,355180",Randstad Zuid,RZ,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,380.679447,91411.1185,442440.953388,51.9667476710908,4.46189199116578,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,491a6a75923c44c18fe39ad32e249889,0,gerealiseerd,2015/07/29 14:20:30+00,
391291,03,114,b,114,114_b,Rotterdam Kleiweg - Rotterdam Westelijke Splitsing,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,102.882924,"102,882924",-0.220545,"-0,220545",Randstad Zuid,RZ,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,305.332404,90622.427,439190.509661,51.9374443343637,4.45102614295858,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,35275afb2f0e4224a1a7efecf0cb34b7,0,gerealiseerd,2015/07/29 09:41:16+00,
391297,03,114,b,114,114_b,Rotterdam Kleiweg - Rotterdam Westelijke Splitsing,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,102.845154,"102,845154",0.126695,"0,126695",Randstad Zuid,RZ,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,368.215479,90615.4975,439158.190583,51.9371530722305,4.45093144161519,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,76fd7c674ccf41638b2bd0045d5f87b7,0,gerealiseerd,2016/06/21 08:42:34+00,
391439,03,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,138.198468,"138,198468",0.091625,"0,091625",Randstad Noord,RN,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,7058.548901,103087.6615,470377.943113,52.2190417125117,4.6275333965772,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,0440e8fa037d4966a32fd5556689d49b,0,gerealiseerd,2015/07/29 14:20:33+00,
391707,03,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,70.274535,"70,274535",-3.809273,"-3,809273",Randstad Zuid,RZ,2,Den Haag,KUNSTWERKEN,Den Haag,ProRail,gesloten verharding,391.112513,84459.643,446196.454117,51.9996592311366,4.35998004642176,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,05d965e64c784e56b52ce7d9c3638937,0,gerealiseerd,2020/06/11 13:41:16+00,
391883,03,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,64.660448,"64,660448",-0.588752,"-0,588752",Randstad Zuid,RZ,2,Den Haag,KUNSTWERKEN,Den Haag,ProRail,gesloten verharding,6714.020965,81544.437,450934.823899,52.0418640925763,4.31651809917148,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,b461b49f32224a5697af58692234ce31,0,gerealiseerd,2022/05/10 11:12:01+00,
392791,03,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,65.579977,"65,579977",0.147202,"0,147202",Randstad Zuid,RZ,2,Den Haag,KUNSTWERKEN,Den Haag,ProRail,gesloten verharding,11441.712887,82105.3815,450203.05868,52.0353618784086,4.32484906583348,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,6c6d47b6bc1a42299cd3040cea581ce0,0,gerealiseerd,2022/05/10 11:12:59+00,
393112,03,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,102.94388,"102,943880",-0.135921,"-0,135921",Randstad Zuid,RZ,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,902.208947,90634.186,439248.145172,51.9379636807271,4.45118632614025,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,3ffd6a89e32b416391d03a656c5f8d86,0,gerealiseerd,2017/07/30 14:25:16+00,
393167,03,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,106.667118,"106,667118",-0.331275,"-0,331275",Randstad Zuid,RZ,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,4452.589562,91578.95,442839.491714,51.970348616098,4.46426022141062,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,c6c0dba60d684f8284d5213e7f409955,0,gerealiseerd,2016/03/21 11:40:11+00,
393183,03,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,137.422224,"137,422224",-0.085083,"-0,085083",Randstad Noord,RN,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,5129.074712,102852.1355,469638.616912,52.2123750327353,4.62420086081022,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,0c6c768084344644b71ad570e1cf75fe,0,gerealiseerd,2020/08/21 10:34:29+00,
396033,03,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,11.657563,"11,657563",8.990846,"8,990846",Randstad Noord,RN,8,Haarlem,KUNSTWERKEN,Kennemerland,ProRail,half verhard,2480.678453,114008.695215,482218.3895,52.3263755584207,4.78590247418564,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,,283,de8517dc60ef4916a24db757a78c9c8a,0,gerealiseerd,2017/01/25 16:03:59+00,
397169,03,139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,176.959573,"176,959573",22.305312,"22,305312",Randstad Noord,RN,9,Amsterdam,KUNSTWERKEN,Amsterdam,ProRail,gesloten verharding,581.848213,115966.306694,489382.8025,52.3909061855434,4.81378580546941,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,,283,2b2dad3069a14b0f8c719ef239cb96a3,0,gerealiseerd,2021/04/23 10:44:21+00,
397752,03,589,d,589,589_d,Duivendrecht,Vspa-Dvaz,Venserpolder Aansl. - Duivendrecht Aansl. Zuid ,201.233394,"201,233394",1.280651,"1,280651",Randstad Noord,RN,10,Duivendrecht,KUNSTWERKEN,Amstelsepoort,ProRail,gesloten verharding,112.757028,124358.1165,481757.252116,52.322905249768,4.93775489372047,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,,283,69dea1c9b6b84908b57fda47e9fa085b,0,gerealiseerd,2021/01/22 19:02:18+00,
398141,03,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,28.505161,"28,505161",-0.447549,"-0,447549",Randstad Noord,RN,8,Haarlem,KUNSTWERKEN,Kennemerland,ProRail,gesloten verharding,121.278886,101475.891209,471710.578,52.2308642238418,4.60373866347037,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,,283,e90e201a74f4452690559c5a286c8938,0,gerealiseerd,2020/03/06 15:08:14+00,
398153,03,589,d,589,589_d,Duivendrecht,Vspa-Dvaz,Venserpolder Aansl. - Duivendrecht Aansl. Zuid ,201.154106,"201,154106",2.120094,"2,120094",Randstad Noord,RN,10,Duivendrecht,KUNSTWERKEN,Amstelsepoort,ProRail,gesloten verharding,120.999649,124333.7165,481682.020866,52.322227754349,4.93740385585289,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,,283,fee153dbed394ac4963ffdef98694454,0,gerealiseerd,2021/01/22 19:01:51+00,
403059,03,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,48.588678,"48,588678",17.285798,"17,285798",Zuid,Z,23,Boxtel,KUNSTWERKEN,Brabant,ProRail,gesloten verharding,525.885095,155040.636,391388.578997,51.5115054620459,5.38778653308465,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,,,283,bca7488319ec4895bf0f57bb75bc876b,0,gerealiseerd,2021/06/21 08:29:46+00,
403067,03,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,48.588828,"48,588828",0.069821,"0,069821",Zuid,Z,23,Boxtel,KUNSTWERKEN,Brabant,ProRail,gesloten verharding,494.089165,155025.717,391379.986214,51.511428225855,5.38757161990015,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,,,283,3436a147cb4848b18e556b4fd24f20b9,0,gerealiseerd,2021/06/21 08:29:46+00,
403068,03,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,48.588716,"48,588716",4.387742,"4,387742",Zuid,Z,23,Boxtel,KUNSTWERKEN,Brabant,ProRail,gesloten verharding,499.143484,155029.422,391382.206597,51.5114481838041,5.38762499160615,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,,,283,03a811c5dd1f43e994aa5add97ccb59d,0,gerealiseerd,2021/06/21 08:29:46+00,
423407,03,165,,165,165__,Kijfhoek - Moerdijkbrug,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,217.381669,"217,381669",3.545432,"3,545432",Randstad Zuid,RZ,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,2349.599884,99796.732,423514.298346,51.7975393671086,4.58693393660116,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,3ba950f5389c4cc2b1846bec1d7eed00,0,gerealiseerd,2015/10/28 12:33:34+00,
423731,03,165,,165,165__,Kijfhoek - Moerdijkbrug,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,224.012536,"224,012536",3.666778,"3,666778",Randstad Zuid,RZ,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,2350.101152,102117.468,417534.836479,51.7440220152764,4.62148633977304,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,a0b026bacd0d40f19cbfba01a6fdd41e,0,gerealiseerd,2015/10/28 12:33:35+00,
423906,03,158,,158,158__,Ressen = Bemmel - Zevenaar,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,98.130624,"98,130624",1.516477,"1,516477",Randstad Zuid,RZ,71,A15trace,KUNSTWERKEN,Zee-Zevenaar,ProRail,half verhard,780.489106,195093.421697,435512.9525,51.906670589214,5.96983379498794,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,a72bbcdcd5ba44c7a785b500325abe0c,0,gerealiseerd,2016/09/21 13:42:35+00,
424237,03,158,,158,158__,Ressen = Bemmel - Zevenaar,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,100.433627,"100,433627",3.081667,"3,081667",Randstad Zuid,RZ,71,A15trace,KUNSTWERKEN,Zee-Zevenaar,ProRail,half verhard,640.976821,197049.051488,436704.285,51.9172337129928,5.9983968163094,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,9540d36c3abf4db984d426ee12dabe6c,0,gerealiseerd,2015/05/13 15:34:28+00,
424238,03,158,,158,158__,Ressen = Bemmel - Zevenaar,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,100.432947,"100,432947",-3.162887,"-3,162887",Randstad Zuid,RZ,71,A15trace,KUNSTWERKEN,Zee-Zevenaar,ProRail,half verhard,636.614271,197052.612473,436699.1105,51.9171869361578,5.99844794059003,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,da993634c5794647ad4121a7b92024c8,0,gerealiseerd,2015/05/13 15:34:28+00,
424315,03,611,c,611,611_c,Zevenaar,Brzv-Zvbtwa,Betuweroute Zevenaar - Zevenaar Betuweroute Aansl. ,601.944512,"601,944512",-2.280288,"-2,280288",Randstad Zuid,RZ,71,A15trace,KUNSTWERKEN,Zee-Zevenaar,ProRail,half verhard,420.171031,200615.049834,437855.5505,51.9272999472486,6.05037911067218,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,ff2bcf893dd64650b0acd7f3b438a863,0,gerealiseerd,2016/02/23 14:20:34+00,
424802,03,158,,158,158__,Ressen = Bemmel - Zevenaar,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,98.129904,"98,129904",-3.216023,"-3,216023",Randstad Zuid,RZ,71,A15trace,KUNSTWERKEN,Zee-Zevenaar,ProRail,half verhard,828.614424,195094.889103,435508.396,51.9066295301335,5.96985458706741,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,9828c277432d4739bcde9539930f051b,0,gerealiseerd,2017/01/10 20:04:37+00,
424887,03,611,c,611,611_c,Zevenaar,Brzv-Zvbtwa,Betuweroute Zevenaar - Zevenaar Betuweroute Aansl. ,601.943221,"601,943221",4.127455,"4,127455",Randstad Zuid,RZ,71,A15trace,KUNSTWERKEN,Zee-Zevenaar,ProRail,half verhard,415.391858,200614.365634,437862.051,51.9273584282692,6.05037002669983,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,34aafff233394a279c250a39119be98a,0,gerealiseerd,2015/05/13 15:34:27+00,
434685,03,611,c,611,611_c,Zevenaar,Brzv-Zvbtwa,Betuweroute Zevenaar - Zevenaar Betuweroute Aansl. ,602.141102,"602,141102",-3.73543,"-3,735430",Randstad Zuid,RZ,71,A15trace,KUNSTWERKEN,Zee-Zevenaar,ProRail,half verhard,798.65165,200809.821835,437827.4895,51.9270317275252,6.05320688980803,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,fcd58b47e41c49718e8a17a903352f85,0,gerealiseerd,2016/11/18 14:38:25+00,
434689,03,611,c,611,611_c,Zevenaar,Brzv-Zvbtwa,Betuweroute Zevenaar - Zevenaar Betuweroute Aansl. ,602.140777,"602,140777",2.951271,"2,951271",Randstad Zuid,RZ,71,A15trace,KUNSTWERKEN,Zee-Zevenaar,ProRail,half verhard,792.76782,200810.749548,437834.1195,51.927091239857,6.05322126009012,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,4fe4cb8499f748d39d84387685dd5efe,0,gerealiseerd,2016/11/18 14:38:25+00,
444194,03,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.102871,"31,102871",-1.918585,"-1,918585",Noord-Oost,NO,32,Twente,KUNSTWERKEN,Twente,ProRail,gesloten verharding,889.243229,228242.611986,487040.037,52.3663512318391,6.46258786409462,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,,283,910271525daa42509219f2e0b1b4cd5e,0,gerealiseerd,2021/12/08 07:42:40+00,
444345,03,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.467254,"31,467254",1.640724,"1,640724",Noord-Oost,NO,32,Twente,KUNSTWERKEN,Twente,ProRail,gesloten verharding,1534.223432,228606.845154,487018.934,52.3661128801358,6.46793017977479,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,,283,7e836f46b7b04872901ba2d321d22bce,0,gerealiseerd,2021/02/12 17:38:55+00,
444775,03,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.099934,"31,099934",2.165175,"2,165175",Noord-Oost,NO,32,Twente,KUNSTWERKEN,Twente,ProRail,gesloten verharding,891.426511,228239.946531,487044.2935,52.3663898375696,6.4625496628363,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,,283,b1e40c6f21ad4db4a9085a1d66536a50,0,gerealiseerd,2021/12/08 07:42:40+00,
444903,03,604,b,604,604_b,Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,45.295331,"45,295331",16.76096,"16,760960",Noord-Oost,NO,33,Gelderland,KUNSTWERKEN,Veluwe,ProRail,half verhard,228.640701,200064.59521,500207.0215,52.4877189663925,6.05067085836114,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,,283,c572ece9e94f4390a53cd4fae7c4e507,0,gerealiseerd,2022/08/15 12:55:22+00,
444939,03,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.481536,"31,481536",-2.408668,"-2,408668",Noord-Oost,NO,32,Twente,KUNSTWERKEN,Twente,ProRail,gesloten verharding,1580.516328,228620.817832,487013.869,52.3660654910831,6.46813418776634,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,,283,35f9479e59864cfdbdad7334a30f13b7,0,gerealiseerd,2021/02/12 17:35:28+00,
445038,03,604,b,604,604_b,Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,83.627979,"83,627979",20.996163,"20,996163",Noord-Oost,NO,33,Gelderland,KUNSTWERKEN,Veluwe,ProRail,half verhard,459.153816,199901.302285,500123.262,52.4869796605123,6.04825565974428,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,,283,7d43ba7686ff47fe9c84aaebe10cdb55,0,gerealiseerd,2022/08/15 12:55:22+00,
447406,03,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,48.440851,"48,440851",10.227317,"10,227317",Randstad Zuid,RZ,3,Rotterdam,KUNSTWERKEN,Rotterdam,ProRail,gesloten verharding,543.570115,92603.482509,437879.4985,51.9258876892561,4.48006902419861,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,e7151f7454a5479cb097225c53dcedd6,0,gerealiseerd,2019/09/19 10:20:42+00,
447430,03,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,45.52587,"45,525870",10.338086,"10,338086",Randstad Zuid,RZ,3,Rotterdam,KUNSTWERKEN,Rotterdam,ProRail,half verhard,861.205187,94537.535,435683.254106,51.9063627635151,4.50856941594345,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,6211f6c2c68c4c7982859d0c50070e10,0,gerealiseerd,2016/01/19 11:25:40+00,
447569,03,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,45.527913,"45,527913",-3.787317,"-3,787317",Randstad Zuid,RZ,3,Rotterdam,KUNSTWERKEN,Rotterdam,ProRail,half verhard,833.722149,94524.4955,435677.449074,51.9063091745779,4.50838096860779,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,bd3e86d75ce0450ab7a11497831a33b5,0,gerealiseerd,2016/01/19 11:25:40+00,
447817,03,540,g,540,540_g,Rotterdam Westelijke Splitsing,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,101.524845,"101,524845",-13.229085,"-13,229085",Randstad Zuid,RZ,3,Rotterdam,KUNSTWERKEN,Rotterdam,ProRail,half verhard,373.740145,90393.065,437944.225793,51.9262170603194,4.44792540433811,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,f1e8ce783d7c497da1454e9b7d3a793e,0,gerealiseerd,2016/03/10 13:17:57+00,
447932,03,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,70.403815,"70,403815",3.047971,"3,047971",Randstad Zuid,RZ,2,Den Haag,KUNSTWERKEN,Den Haag,ProRail,half verhard,436.362083,84507.264,446075.218716,51.998575741264,4.36069835175614,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,66bddc27e21e48f8bd377c8e0b6cfa3e,0,gerealiseerd,2017/09/05 07:16:56+00,
447956,03,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,48.44598,"48,445980",-2.715025,"-2,715025",Randstad Zuid,RZ,3,Rotterdam,KUNSTWERKEN,Rotterdam,ProRail,gesloten verharding,465.886478,92593.069308,437870.253,51.9258034286861,4.47991933080257,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,6ce9457437724a78a1b09494942abcb9,0,gerealiseerd,2019/09/19 10:20:42+00,
447987,03,663,a,663,663_a,Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,40.807927,"40,807927",-79.636994,"-79,636994",Randstad Zuid,RZ,5,Dordrecht,KUNSTWERKEN,Dordrecht,ProRail,half verhard,1219.595661,96629.9525,431434.784343,51.868403065483,4.5396926081019,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,a101855e5d82470daeb4ae93c721d8c3,0,gerealiseerd,2016/02/08 10:05:12+00,
448112,03,540,g,540,540_g,Rotterdam Westelijke Splitsing,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,101.56716,"101,567160",0.55405,"0,554050",Randstad Zuid,RZ,3,Rotterdam,KUNSTWERKEN,Rotterdam,ProRail,half verhard,410.770107,90400.4785,437989.188017,51.926622008687,4.44802472421439,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,e7f5fc8148db48dd8b1e6bafae7eeeb8,0,gerealiseerd,2016/03/10 13:17:57+00,
448117,03,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,105.601054,"105,601054",-2.745249,"-2,745249",Randstad Zuid,RZ,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,2484.952347,91209.0225,441840.858681,51.9613313089595,4.4590631011341,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,0f95ab9d68a94fafb995365a1829b89d,0,gerealiseerd,2019/09/09 14:50:46+00,
448145,03,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,48.444463,"48,444463",3.109866,"3,109866",Randstad Zuid,RZ,3,Rotterdam,KUNSTWERKEN,Rotterdam,ProRail,gesloten verharding,482.792326,92597.047565,437874.771,51.9258444797674,4.47997634068118,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,d85ab46c37f447799a556c72d97c02f0,0,gerealiseerd,2019/09/19 10:20:42+00,
448213,03,663,g,663,663_g,Rotterdam Barendrecht,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,209.065948,"209,065948",-2.124565,"-2,124565",Randstad Zuid,RZ,5,Dordrecht,KUNSTWERKEN,Dordrecht,ProRail,half verhard,567.056316,96945.6985,430892.191717,51.8635594898747,4.54436795462043,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,558c525d952049df9e000e77bab71c26,0,gerealiseerd,2019/08/06 05:45:45+00,
448286,03,540,g,540,540_g,Rotterdam Westelijke Splitsing,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,101.335942,"101,335942",-0.823423,"-0,823423",Randstad Zuid,RZ,3,Rotterdam,KUNSTWERKEN,Rotterdam,ProRail,half verhard,1407.56904,90487.8525,437778.65707,51.9247400518208,4.44933433915821,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,f773ea9a185e480393f8541af4ffbc2a,0,gerealiseerd,2016/03/10 13:17:57+00,
448297,03,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,130.177021,"130,177021",-3.311648,"-3,311648",Randstad Zuid,RZ,70,HSL,KUNSTWERKEN,OPC: 70-HSL,ProRail,gesloten verharding,1569.927237,98342.256,464121.059738,52.1623433562018,4.55914211339528,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,07481a28d8c24ebba13d3d89ab32dc3d,0,gerealiseerd,2023/01/09 12:43:27+00,
448308,03,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,45.52763,"45,527630",-10.314039,"-10,314039",Randstad Zuid,RZ,3,Rotterdam,KUNSTWERKEN,Rotterdam,ProRail,half verhard,828.823823,94519.1275,435673.725714,51.9062751279047,4.50830362450539,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,,283,3c28d23d9246409690305b6a2b5066ab,0,gerealiseerd,2016/01/19 11:25:40+00,
