AreaManagerId,UsageId,UsageIdDesc,StartDateUsageId,EndDateUsageId,SpecificationIndicator,SuperiorAreaManagerId,SuperiorUsageId
177,GARAGEP,Garage Parkeren,20131009,29991231,N,177,PARKEREN
677,BETAALDP,Betaald Parkeren,20131021,29991231,N,677,PARKEREN
2462,GARAGEP,Garage Parkeren,20131114,29991231,N,2462,PARKEREN
289,VERGUNP,Vergunning Parkeren,20131001,29991231,J,289,PARKEREN
984,VERGUNP,Vergunning Parkeren,20120502,29991231,J,984,PARKEREN
158,PARKEREN,Parkeren,20120313,29991231,J,,
80,CARPOOL,Carpoolparkeren,20150728,29991231,N,80,PARKEREN
677,PARKEREN,Parkeren,20131021,29991231,J,,
281,VERBLIJVEN,,20220101,29991231,J,,
90,CENTR,Vergunning Centrum,20201217,29991231,N,90,VERGUNP
479,BETAALDP,Betaald Parkeren,20130416,29991231,N,479,PARKEREN
353,VERGUNP,Vergunning Parkeren,20130125,29991231,J,353,PARKEREN
713,VERGUNP,Vergunning Parkeren,20131010,29991231,J,713,PARKEREN
2453,GARAGEP,Garageparkeren,20130917,29991231,N,2453,PARKEREN
828,TERREINP,Terrein Parkeren,20131003,29991231,N,828,PARKEREN
546,BETAALDP,Betaald Parkeren,20131008,29991231,N,546,PARKEREN
14,GARAGEP,Garageparkeren,20130916,29991231,N,14,PARKEREN
402,BETAALDP,Betaald Parkeren,20120222,29991231,N,402,PARKEREN
2448,GARAGEP,Garage Parkeren,20130916,29991231,N,2448,PARKEREN
1771,VERGUNP,Vergunning Parkeren,20131024,29991231,J,1771,PARKEREN
984,TERREINP,Terrein Parkeren,20131122,29991231,N,984,PARKEREN
392,BETAALDP,Betaald Parkeren,20130926,29991231,N,392,PARKEREN
453,PARKEREN,Parkeren,20120525,29991231,J,,
193,BETAALDP,Betaald Parkeren,20130926,29991231,N,193,PARKEREN
590,GARAGEP,Garage Parkeren,20131003,29991231,N,590,PARKEREN
141,GARAGEP,Garage Parkeren,20130917,29991231,N,141,PARKEREN
855,PARKEREN,Parkeren,20131008,29991231,J,,
150,VERGUNP,Vergunning Parkeren,20121107,29991231,J,150,PARKEREN
388,BETAALDP,Betaald Parkeren,20120606,29991231,N,388,PARKEREN
858,PARKEREN,Parkeren,20131017,29991231,J,,
200,PARKEREN,Parkeren,20131212,29991231,J,,
1771,BETAALDP,Betaald Parkeren,20131024,29991231,N,1771,PARKEREN
363,ABOP_ALG,Abonnement parkeren webportaal - Algemeen,20210201,29991231,N,363,ABOP
957,BETAALDP,Betaald Parkeren,20131009,29991231,N,957,PARKEREN
796,BZ881,Blauwe Zone Helftheuvelpassage,20111027,29991231,N,796,VERGUNP
2463,GARAGEP,Garage Parkeren,20131111,29991231,N,2463,PARKEREN
606,PARKEREN,Parkeren,20131010,29991231,J,,
193,PARKEREN,Parkeren,20130926,29991231,J,,
642,PARKEREN,Parkeren,20120921,29991231,J,,
221,BETAALDP,Betaald Parkeren,20120229,29991231,N,221,PARKEREN
2459,TERREINP,Terrein Parkeren,20131111,29991231,N,2459,PARKEREN
90,ONVER,Ontheffing bij verhuizing,20201217,29991231,N,90,VERGUNP
118,TERREINP,Terrein Parkeren,20131003,29991231,N,118,PARKEREN
362,PARKEREN,Parkeren,20131021,29991231,J,,
2453,TERREINP,Terrein Parkeren,20131111,29991231,N,2453,PARKEREN
361,VERBLIJVEN,Registratie verblijfsrechten (ontheffingen),20160101,29991231,J,,
512,VERGUNP,Vergunning Parkeren,20121121,29991231,J,512,PARKEREN
355,PARKEREN,Parkeren,20130927,29991231,J,,
405,GARAGEP,Garage Parkeren,20131003,20131004,N,405,PARKEREN
545,VERGUNP,Vergunning Parkeren,20121010,29991231,J,545,PARKEREN
2461,BETAALDP,Betaald Parkeren,20131111,29991231,N,2461,PARKEREN
361,ONTHEFFING,Verblijfsrechten ontheffings gebieden,20160101,29991231,N,361,VERBLIJVEN
748,BETAALDP,Betaald Parkeren,20120620,29991231,N,748,PARKEREN
917,TERREINP,Terrein Parkeren,20160414,29991231,N,917,PARKEREN
1525,VERGUNP,Vergunning Parkeren,20121016,29991231,J,1525,PARKEREN
147,BETAALDP,Betaald Parkeren,20120229,29991231,N,147,PARKEREN
2451,GARAGEP,Garageparkeren,20130917,29991231,N,2451,PARKEREN
503,BETAALDP,Betaald Parkeren,20130930,29991231,N,503,PARKEREN
74,CARPOOL,Carpoolparkeren,20150831,29991231,N,74,PARKEREN
90,GARAGEP,Garageparkeren,20140101,29991231,N,90,PARKEREN
546,GARAGEP,Garage Parkeren,20131008,29991231,N,546,PARKEREN
106,PARKEREN,Parkeren,20121113,29991231,J,,
34,TERREINP,Terreinparkeren,20140101,29991231,N,34,PARKEREN
90,ONTC,Ontheffing voetgangersgebied centrum,20201217,29991231,N,90,VERGUNP
90,OFV,Ontheffing voetgangersgebied (fiets),20201217,29991231,N,90,VERGUNP
637,PARKEREN,Parkeren,20130927,29991231,J,,
484,CARPOOL,Carpoolparkeren,20150505,29991231,N,484,PARKEREN
637,GARAGEP,Garage Parkeren,20130927,29991231,N,637,PARKEREN
664,GARAGEP,Garage Parkeren,20130918,29991231,N,664,PARKEREN
620,VERGUNP,Vergunning Parkeren,20120220,29991231,J,620,PARKEREN
796,TPOPV,TPO Parkeerverbod,20111027,29991231,N,796,VERGUNP
1949,BDVGSCH,Bedrijfsvergunning Schil,20180101,29991231,N,1949,VERGUNP
352,TERREINP,Terrein parkeren,20210330,29991231,N,352,PARKEREN
957,PARKEREN,Parkeren,20131009,29991231,J,,
2468,VERGUNP,Vergunning Parkeren,20140101,29991231,J,2468,PARKEREN
2459,VERGUNP,Vergunning Parkeren,20131111,29991231,J,2459,PARKEREN
34,PARKEREN,Parkeren,20120306,29991231,J,,
995,CARPOOL,Carpoolparkeren,20150729,29991231,N,995,PARKEREN
1676,PARKEREN,Parkeren,20131018,29991231,J,,
2459,BETAALDP,Betaald Parkeren,20131111,29991231,N,2459,PARKEREN
166,VERGUNP,Vergunning Parkeren,20120510,29991231,J,166,PARKEREN
855,VERGUNP,Vergunning Parkeren,20131008,29991231,J,855,PARKEREN
590,VERGUNP,Vergunning Parkeren,20120307,29991231,J,590,PARKEREN
597,PARKEREN,Parkeren,20120524,29991231,J,,
796,TPOBP,Tijdelijke Parkeerontheffing Betaald Parkeren,20111027,29991231,N,796,VERGUNP
166,PARKEREN,Parkeren,20120510,29991231,J,,
545,PARKEREN,Parkeren,20121010,29991231,J,,
160,BETAALDP,Betaald Parkeren,20120423,29991231,N,160,PARKEREN
1676,VERGUNP,Vergunning Parkeren,20131018,29991231,J,1676,PARKEREN
1895,PARKEREN,Parkeren,20120608,29991231,J,,
203,VERGUNP,Vergunning Parkeren,20120822,29991231,J,203,PARKEREN
518,GARAGEP,Garage Parkeren,20130930,29991231,N,518,PARKEREN
243,PARKEREN,Parkeren,20130930,29991231,J,,
2461,GARAGEP,Garage Parkeren,20131111,29991231,N,2461,PARKEREN
114,GARAGEP,Garage Parkeren,20131008,29991231,N,114,PARKEREN
1729,BETAALDP,Betaald Parkeren,20131024,29991231,N,1729,PARKEREN
1883,BETAALDP,Betaald Parkeren,20121024,29991231,N,1883,PARKEREN
518,SPORTP,Parkeren voor Sportverenigingen,20160806,29991231,N,518,VERGUNP
518,VERGUNP,Vergunning Parkeren,20130930,29991231,J,518,PARKEREN
518,HOTELP,Parkeervergunning voor hotelgasten,20170401,29991231,N,518,VERGUNP
345,PARKEREN,Parkeren,20120925,29991231,J,,
599,BEZOEKP,Bezoekers Parkeren,20170424,29991231,N,599,PARKEREN
340,TERREINP,Terrein Parkeren,20210330,29991231,N,340,PARKEREN
2448,VERGUNP,Vergunning Parkeren,20130916,29991231,J,2448,PARKEREN
603,VERGUNP,Vergunning Parkeren,20140101,29991231,J,603,PARKEREN
373,VERGUNP,Vergunning Parkeren,20121109,29991231,J,373,PARKEREN
1742,GARAGEP,Garage Parkeren,20131009,29991231,N,1742,PARKEREN
513,VERGUN-MV,Bedrijfsvergunningen geldig van Ma t/mVr,20160101,29991231,N,513,VERGUNP
74,PARKEREN,Parkeren,20130207,29991231,J,,
860,BETAALDP,Betaald Parkeren,20120306,29991231,N,860,PARKEREN
361,BEDRIJFP,Bedrijf,20100101,29991231,N,361,PARKEREN
796,BZK,Bedrijvenvergunning (Kwartaal),20111027,29991231,N,796,VERGUNP
2450,GARAGEP,Garageparkeren,20130916,29991231,N,2450,PARKEREN
216,VERGUNP,Vergunning Parkeren,20131022,29991231,J,216,PARKEREN
275,BETAALDP,Betaald Parkeren,20120522,29991231,N,275,PARKEREN
2460,BETAALDP,Betaald Parkeren,20131111,29991231,N,2460,PARKEREN
303,BETAALDP,Betaald Parkeren,20120712,29991231,N,303,PARKEREN
575,PARKEREN,Parkeren,20131017,29991231,J,,
70,VERGUNP,Vergunning Parkeren,20130527,29991231,J,70,PARKEREN
473,PARKEREN,Parkeren,20120420,29991231,J,,
796,BETAALDP,Betaald Parkeren,20111027,29991231,N,796,PARKEREN
222,TERREINP,Terrein Parkeren,20131022,29991231,N,222,PARKEREN
715,BETAALDP,Betaald Parkeren,20120403,29991231,N,715,PARKEREN
141,PARKEREN,Parkeren,20130917,29991231,J,,
545,BETAALDP,Betaald Parkeren,20121010,29991231,N,545,PARKEREN
983,TERREINP,Terrein Parkeren,20131003,29991231,N,983,PARKEREN
907,BETAALDP,Betaald Parkeren,20120418,29991231,N,907,PARKEREN
503,PARKEREN,Parkeren,20130930,29991231,J,,
575,GARAGEP,Garage Parkeren,20131017,29991231,N,575,PARKEREN
307,GPKB,Bestuurder,20110101,29991231,N,307,GPK
216,BETAALDP,Betaald Parkeren,20131022,29991231,N,216,PARKEREN
1708,PARKEREN,Parkeren,20131018,29991231,J,,
518,PARKEREN,Parkeren,20130930,29991231,J,,
772,GARAGEP,Garage Parkeren,20130919,29991231,N,772,PARKEREN
637,BETAALDP,Betaald Parkeren,20130927,29991231,N,637,PARKEREN
164,BETAALDP,Betaald Parkeren,20120201,29991231,N,164,PARKEREN
352,VERGUNP,Vergunning Parkeren,20121005,29991231,J,352,PARKEREN
1883,VERGUNP,Vergunning Parkeren,20121024,29991231,J,1883,PARKEREN
457,BETAALDP,Betaald Parkeren,20131017,29991231,N,457,PARKEREN
388,PARKEREN,Parkeren,20120606,29991231,J,,
984,PARKEREN,Parkeren,20120502,29991231,J,,
2460,GARAGEP,Garage Parkeren,20131111,29991231,N,2460,PARKEREN
1729,VERGUNP,Vergunning Parkeren,20131024,29991231,J,1729,PARKEREN
221,PARKEREN,Parkeren,20120229,29991231,J,,
222,BETAALDP,Betaald Parkeren,20131003,29991231,N,222,PARKEREN
114,VERGUNP,Vergunning Parkeren,20120220,29991231,J,114,PARKEREN
513,VERGUNP,Vergunning Parkeren,20130918,29991231,J,513,PARKEREN
236,BETAALDP17,Parkeerverordening  vanaf 20170701,20170701,20170702,N,236,PARKEREN
2452,BETAALDP,Betaald Parkeren,20130916,29991231,N,2452,PARKEREN
356,BETAALDP,Betaald Parkeren,20131004,29991231,N,356,PARKEREN
384,PARKEREN,Parkeren,20120405,29991231,J,,
453,VERGUNP,Vergunning Parkeren,20120525,29991231,J,453,PARKEREN
484,VERGUNP,Vergunning Parkeren,20130919,29991231,J,484,PARKEREN
202,VERGUNP,Vergunning Parkeren,20120330,29991231,J,202,PARKEREN
599,TERREINP,Terrein Parkeren,20131011,29991231,N,599,PARKEREN
344,PRLOCATIES,P+R Locaties,20170808,20170809,N,344,PARKEREN
398,BETAALDP,Betaald Parkeren,20120425,29991231,N,398,PARKEREN
758,VERGUNP,Vergunning Parkeren,20120302,29991231,J,758,PARKEREN
715,TERREINP,Terrein Parkeren,20131010,29991231,N,715,PARKEREN
344,GARAGEP,Openbare Parkeergarages,20131008,29991231,N,344,PARKEREN
363,BEWONERP,Bewoner,20050101,29991231,N,363,VERGUNP
642,VERGUNP,Vergunning Parkeren,20120921,29991231,J,642,PARKEREN
344,PARKRIDE,P+R Locaties,20170808,29991231,N,344,PARKEREN
713,BETAALDP,Betaald Parkeren,20131010,29991231,N,713,PARKEREN
1742,BLZONE,Blauwe Zone max 90 min.,20170815,29991231,N,,
935,GPKI,GehandicaptenParkeerKaart Instelling,20170501,29991231,N,935,PARKEREN
718,BETAALDP,Betaald Parkeren,20120515,29991231,N,718,PARKEREN
392,VERGUNP,Vergunning Parkeren,20130926,29991231,J,392,PARKEREN
935,GPKB,GehandicaptenParkeerKaart Bestuurder,20170501,29991231,N,935,PARKEREN
2461,PARKEREN,Parkeren,20131111,29991231,J,,
935,GPKP,GehandicaptenParkeerKaart Passagier,20170501,29991231,N,935,PARKEREN
216,PARKEREN,Parkeren,20131022,29991231,J,,
935,GPKBP,GehandicaptenParkeerKaart Bestuurder/Passagier,20170501,29991231,N,935,PARKEREN
1641,VERGUNP,Vergunning Parkeren,20120515,29991231,J,1641,PARKEREN
1895,BETAALDP,Betaald Parkeren,20120608,29991231,N,1895,PARKEREN
757,BETAALDP,Betaald Parkeren,20120307,29991231,N,757,PARKEREN
153,GPKI,Instelling,20110101,29991231,N,153,GPK
74,BETAALDP,Betaald Parkeren,20130207,29991231,N,74,PARKEREN
193,VERGUNP,Vergunning Parkeren,20130926,29991231,J,193,PARKEREN
2451,BETAALDP,Betaald Parkeren,20130916,29991231,N,2451,PARKEREN
777,VERGUNP,Vergunning Parkeren,20130627,29991231,J,777,PARKEREN
856,BETAALDP,Betaald Parkeren,20131008,29991231,N,856,PARKEREN
148,BZONE,Blauwe Zone max. 120 minuten parkeren,20170914,29991231,N,148,PARKEREN
715,PARKEREN,Parkeren,20120403,29991231,J,,
141,BZONE,Blauwe Zone,20170919,29991231,N,141,PARKEREN
344,ONTHEFF,Ontheffing,20170927,29991231,N,344,VERBLIJVEN
9999,PARKEREN,,20000101,29991231,J,,
856,GARAGEP,Garage Parkeren,20131008,29991231,N,856,PARKEREN
1684,PARKEREN,Parkeren,20120301,29991231,J,,
163,VERGUNP,Vergunning Parkeren,20131001,29991231,J,163,PARKEREN
164,GARAGEP,Garage Parkeren,20170101,29991231,N,164,PARKEREN
606,BETAALDP,Betaald Parkeren,20131010,29991231,N,606,PARKEREN
828,PARKEREN,Parkeren,20131003,29991231,J,,
153,BZONE,Blauwe zone,20171010,29991231,N,,
200,VERGUNP,Vergunning Parkeren,20131212,29991231,J,200,PARKEREN
153,GARAGEP,Garage Parkeren,20110101,29991231,N,153,PARKEREN
221,VERGUNP,Vergunning Parkeren,20120229,29991231,J,221,PARKEREN
855,GARAGEP,Garage Parkeren,20131008,29991231,N,855,PARKEREN
2085,VERGUNP,Vergunning Parkeren,20150522,29991231,J,2085,PARKEREN
2452,PARKEREN,Parkeren,20130916,29991231,J,,
158,VERGUNP,Vergunning Parkeren,20120313,29991231,J,158,PARKEREN
2468,PARKEREN,Parkeren,20140101,29991231,J,,
267,PARKEREN,Parkeren,20120405,29991231,J,,
228,BETAALDP,Betaald Parkeren,20131008,29991231,N,228,PARKEREN
392,PARKEREN,Parkeren,20130926,29991231,J,,
2085,PARKEREN,Parkeren,20150522,29991231,J,,
762,VERGUNP,Vergunning Parkeren,20131002,29991231,J,762,PARKEREN
1674,BETAALDP,Betaald Parkeren,20120305,29991231,N,1674,PARKEREN
2085,BETAALDP,Betaald Parkeren,20150522,29991231,N,2085,PARKEREN
2085,GARAGEP,Garage Parkeren,20150522,29991231,N,2085,PARKEREN
553,BETAALDP,Betaald Parkeren,20131016,29991231,N,553,PARKEREN
513,PARKEREN,Parkeren,20130918,29991231,J,,
1783,BETAALDP,Betaald Parkeren,20131024,29991231,N,1783,PARKEREN
518,1WAYSTADSB,Functionele vergunning voor aanbieders voor 1-way autodelen,20170815,29991231,N,518,VERGUNP
484,PARKEREN,Parkeren,20130919,29991231,J,,
518,BEZOEKP,Bezoekersparkeren,20150301,29991231,J,518,VERGUNP
518,2WAYBEDR,Bedrijfsvergunning voor 2-way autodate,20170815,29991231,N,518,VERGUNP
177,PARKEREN,Parkeren,20120501,29991231,J,,
762,PARKEREN,Parkeren,20131002,29991231,J,,
119,GARAGEP,Garage Parkeren,20131010,29991231,N,119,PARKEREN
1783,PARKEREN,Parkeren,20131024,29991231,J,,
2453,VERGUNP,Vergunning Parkeren,20130916,29991231,J,2453,PARKEREN
153,GPKB,Bestuurder,20110101,29991231,N,153,GPK
1684,BETAALDP,Betaald Parkeren,20120301,29991231,N,1684,PARKEREN
275,VERGUNP,Vergunning Parkeren,20120522,29991231,J,275,PARKEREN
377,BETAALDP,Betaald Parkeren,20120829,29991231,N,377,PARKEREN
163,GARAGEP,Garage Parkeren,20131001,29991231,N,163,PARKEREN
575,VERGUNP,Vergunning Parkeren,20131017,29991231,J,575,PARKEREN
981,BETAALDP,Betaald Parkeren,20120830,29991231,N,981,PARKEREN
448,PARKEREN,Parkeren,20120314,29991231,J,,
537,BETAALDP,Betaald Parkeren,20131004,29991231,N,537,PARKEREN
796,JO-ALG-GR,Jaarontheffing algemeen (intern) - Negeren Geslotenverklaring en Rijrichting,20111027,29991231,N,796,VERGUNP
2062,TERREINP,Terrein parkeren,20130917,29991231,N,2062,PARKEREN
344,BETAALDP,Betaald Parkeren,20111014,29991231,N,344,PARKEREN
147,GARAGEP,Garage Parkeren,20130927,29991231,N,147,PARKEREN
439,GARAGEP,Garage Parkeren,20131128,29991231,N,439,PARKEREN
758,BETAALDP,Betaald Parkeren,20120302,29991231,N,758,PARKEREN
2452,GARAGEP,Garageparkeren,20130917,29991231,N,2452,PARKEREN
9999,GPKB,B (Bestuurderskaart),20000101,29991231,N,9999,GPK
373,PARKEREN,Parkeren,20121109,29991231,J,,
400,VERGUNP,Vergunning Parkeren,20120822,29991231,J,400,PARKEREN
321,TERREINP,Terrein Parkeren,20210330,29991231,N,321,PARKEREN
828,GARAGEP,Garage Parkeren,20131003,29991231,N,828,PARKEREN
299,BETAALDP,Betaald Parkeren,20120316,29991231,N,299,PARKEREN
439,VERGUNP,Vergunning Parkeren,20000101,29991231,J,439,PARKEREN
748,TERREINP,Terrein Parkeren,20131022,29991231,N,748,PARKEREN
2462,PARKEREN,Parkeren,20131111,29991231,J,,
758,TERREINP,Terrein Parkeren,20130927,29991231,N,758,PARKEREN
353,PARKEREN,Parkeren,20130125,29991231,J,,
405,PARKEREN,Parkeren,20131003,29991231,J,,
503,GARAGEP,Garage Parkeren,20131022,29991231,N,503,PARKEREN
1783,VERGUNP,Vergunning Parkeren,20131024,29991231,J,1783,PARKEREN
1900,PARKEREN,Parkeren,20131011,29991231,J,,
867,BETAALDP,Betaald Parkeren,20120821,29991231,N,867,PARKEREN
797,BETAALDP,Betaald Parkeren,20120314,29991231,N,797,PARKEREN
200,BETAALDP,Betaald Parkeren,20131212,29991231,N,200,PARKEREN
160,PARKEREN,Parkeren,20120423,29991231,J,,
268,GARAGEP,Garage Parkeren,20131002,29991231,N,268,PARKEREN
106,BETAALDP,Betaald Parkeren,20121113,29991231,N,106,PARKEREN
762,BLAUWEZN,Blauwe zone / Parkeerschijfgebied,20170101,29991231,N,762,PARKEREN
301,BETAALDP,Betaald Parkeren,20121219,29991231,N,301,PARKEREN
2062,VERGUNP,Vergunning Parkeren,20130917,29991231,J,2062,PARKEREN
518,BEZOEKERP,Tijdelijk-door fout Sigmax in CityPermit als oplossing voor bezoekers aanmelden,20170822,20170829,N,518,VERGUNP
34,GARAGEP,Garageparkeren,20140101,29991231,N,34,PARKEREN
546,WERKNEMERS,Werknemers,20170310,29991231,N,546,PARKEREN
797,GRATISP,Gratis parkeren,20170101,29991231,N,797,PARKEREN
441,VERGUNP,Vergunning Parkeren,20131021,29991231,J,441,PARKEREN
114,BETAALDP,Betaald Parkeren,20120220,29991231,N,114,PARKEREN
267,BETAALDP,Betaald Parkeren,20120405,29991231,N,267,PARKEREN
2557,PARKEREN,Parkeren,20170101,29991231,J,,
2556,BETAALDP,Betaald Parkeren,20170101,29991231,N,2556,PARKEREN
988,PARKEREN,Parkeren,20120417,29991231,J,,
2460,TERREINP,Terrein Parkeren,20131112,29991231,N,2460,PARKEREN
2557,BETAALDP,Betaald Parkeren,20170101,29991231,N,2557,PARKEREN
400,GARAGEP,Garage Parkeren,20131203,29991231,N,400,PARKEREN
2556,PARKEREN,Parkeren,20170101,29991231,J,,
512,GARAGEP,Garage Parkeren,20130918,29991231,N,512,PARKEREN
2557,VERGUNP,Vergunning Parkeren,20170101,29991231,J,2557,PARKEREN
2556,VERGUNP,Vergunning Parkeren,20170101,29991231,J,2556,PARKEREN
589,VERGUNP,Vergunning Parkeren,20120417,29991231,J,589,PARKEREN
2062,GARAGEP,Garage parkeren,20130917,29991231,N,2062,PARKEREN
448,VERGUNP,Vergunning Parkeren,20120314,29991231,J,448,PARKEREN
677,VERGUNP,Vergunning Parkeren,20131021,29991231,J,677,PARKEREN
400,PARKEREN,Parkeren,20120822,29991231,J,,
1773,VERGUNP,Vergunning Parkeren,20170101,29991231,J,1773,PARKEREN
1773,PARKEREN,Parkeren,20170101,29991231,J,,
599,PARKEREN,Parkeren,20131011,29991231,J,,
424,PARKEREN,Parkeren,20120329,29991231,J,,
2450,PARKEREN,Parkeren,20130916,29991231,J,,
503,TERREINP,Terrein Parkeren,20131022,29991231,N,503,PARKEREN
2463,BETAALDP,Betaald Parkeren,20131111,29991231,N,2463,PARKEREN
1773,BETAALDP,Betaald Parkeren,20170101,29991231,N,1773,PARKEREN
620,BETAALDP,Betaald Parkeren,20120220,29991231,N,620,PARKEREN
150,BETAALDP,Betaald Parkeren,20121107,29991231,N,150,PARKEREN
2001,PARKEREN,Parkeren,20170101,29991231,J,,
2001,PARKRIDE,P + R,20170101,29991231,N,2001,PARKEREN
189,BZONE,Blauwe Zone,20171123,29991231,N,189,PARKEREN
988,BETAALDP,Betaald Parkeren,20120417,29991231,N,988,PARKEREN
718,VERGUNP,Vergunning Parkeren,20120515,29991231,J,718,PARKEREN
2001,CARPOOL,Carpool,20170101,29991231,N,2001,PARKEREN
173,BETAALDP,Betaald Parkeren,20120516,29991231,N,173,PARKEREN
150,PARKEREN,Parkeren,20121107,29991231,J,,
981,VERGUNP,Vergunning Parkeren,20120830,29991231,J,981,PARKEREN
530,GARAGEP,Garageparkeren,20170101,29991231,N,530,PARKEREN
2450,VERGUNP,Vergunning Parkeren,20130916,29991231,J,2450,PARKEREN
772,PARKEREN,Parkeren,20130919,29991231,J,,
2001,VERGUNP,Vergunning Parkeren,20170101,29991231,J,2001,PARKEREN
794,BETAALDP,Betaald Parkeren,20120328,29991231,N,794,PARKEREN
530,BLAUWEZN,Blauwe zone / Parkeerschijfzone,20170101,29991231,N,530,PARKEREN
590,BETAALDP,Betaald Parkeren,20120307,29991231,N,590,PARKEREN
58,PARKEREN,Parkeren,20120704,29991231,J,,
530,GRATISP,Gratis parkeren,20170101,29991231,N,530,PARKEREN
606,GARAGEP,Garage Parkeren,20131010,29991231,N,606,PARKEREN
2001,BETAALDP,Betaald Parkeren,20170101,29991231,N,2001,PARKEREN
797,PARKEREN,Parkeren,20120314,29991231,J,,
484,BEWONER,Bewoners Vergunningen,20160101,29991231,N,484,VERGUNP
1916,BETAALDP,Betaald Parkeren,20120321,29991231,N,1916,PARKEREN
484,BEDRIJF,Bedrijfs Vergunningen,20160101,29991231,N,484,VERGUNP
14,PARKEERT,Parkeerterrein,20210311,29991231,N,14,PARKEREN
772,VERGUNP,Vergunning Parkeren,20130919,29991231,J,772,PARKEREN
