Nummer;Totaal van;Jaar;Soort verzoek;Antwoord;Land van aanvraag;Aantal antwoorden
1;Jaar;2016;*Alle*;*Alle*;*Alle*;3880
2;Jaar, Soort verzoek;2016;LP;*Alle*;*Alle*;2410
2;Jaar, Soort verzoek;2016;T&O;*Alle*;*Alle*;1470
3;Jaar, Antwoord;2016;*Alle*;Nationaliteit bevestigd;*Alle*;2090
3;Jaar, Antwoord;2016;*Alle*;Nationaliteit niet bevestigd;*Alle*;390
3;Jaar, Antwoord;2016;*Alle*;Verzoek ingetrokken door DT&V;*Alle*;1390
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Afghanistan;240
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Albanië;380
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Algerije;100
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Angola;30
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Armenië;390
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Azerbeidzjan;50
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Bangladesh;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Belarus;20
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Bosnië-Herzegovina;70
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Brazilië;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Burkina Faso;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Burundi;20
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;China;40
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Colombia;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Democratische Republiek Congo;30
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Egypte;50
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Ethiopië;30
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Gambia;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Georgië;80
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Ghana;50
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Guinee;60
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;India;70
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Indonesië;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Irak;110
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Iran;70
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Ivoorkust;30
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Kameroen;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Kenya;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Kosovo;170
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Libanon;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Liberia;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Libië;40
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Macedonië;120
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Mali;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Marokko;240
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Mongolië;240
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Montenegro;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Nepal;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Nigeria;150
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Oekraïne;70
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Pakistan;30
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Palestijnse autoriteit;30
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Polen;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Rusland;90
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Servië;240
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Sierra Leone;70
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Soedan;50
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Sri Lanka;20
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Suriname;40
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Tanzania;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Togo;10
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Tunesië;20
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Turkije;60
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Uganda;20
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Vietnam;40
4;Jaar, Land van aanvraag;2016;*Alle*;*Alle*;Zuid-Korea;10
5;Jaar, Soort verzoek, Antwoord;2016;LP;Nationaliteit bevestigd;*Alle*;820
5;Jaar, Soort verzoek, Antwoord;2016;LP;Nationaliteit niet bevestigd;*Alle*;240
5;Jaar, Soort verzoek, Antwoord;2016;LP;Verzoek ingetrokken door DT&V;*Alle*;1350
5;Jaar, Soort verzoek, Antwoord;2016;T&O;Nationaliteit bevestigd;*Alle*;1270
5;Jaar, Soort verzoek, Antwoord;2016;T&O;Nationaliteit niet bevestigd;*Alle*;150
5;Jaar, Soort verzoek, Antwoord;2016;T&O;Verzoek ingetrokken door DT&V;*Alle*;50
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Afghanistan;240
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Algerije;100
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Angola;30
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Armenië;280
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Bangladesh;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Belarus;20
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Brazilië;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Burkina Faso;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Burundi;20
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;China;40
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Colombia;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Democratische Republiek Congo;30
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Egypte;50
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Ethiopië;30
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Gambia;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Ghana;50
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Guinee;60
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;India;70
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Indonesië;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Irak;110
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Iran;70
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Ivoorkust;30
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Kameroen;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Kenya;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Libanon;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Liberia;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Libië;40
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Mali;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Marokko;240
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Mongolië;240
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Nepal;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Nigeria;150
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Palestijnse autoriteit;30
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Polen;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Sierra Leone;70
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Soedan;50
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Sri Lanka;20
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Suriname;40
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Tanzania;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Togo;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Tunesië;20
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Uganda;20
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Vietnam;40
6;Jaar, Soort verzoek, Land van aanvraag;2016;LP;*Alle*;Zuid-Korea;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Albanië;380
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Armenië;110
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Azerbeidzjan;50
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Bosnië-Herzegovina;70
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Georgië;80
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Kosovo;170
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Macedonië;120
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Montenegro;10
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Oekraïne;70
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Pakistan;30
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Rusland;90
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Servië;240
6;Jaar, Soort verzoek, Land van aanvraag;2016;T&O;*Alle*;Turkije;60
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Afghanistan;90
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Albanië;360
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Algerije;30
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Angola;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Armenië;300
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Azerbeidzjan;30
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Belarus;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Bosnië-Herzegovina;50
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Colombia;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Democratische Republiek Congo;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Egypte;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Georgië;70
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Ghana;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Guinee;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;India;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Irak;50
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Iran;20
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Ivoorkust;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Kosovo;160
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Libanon;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Libië;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Macedonië;120
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Marokko;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Mongolië;50
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Montenegro;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Nigeria;50
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Oekraïne;40
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Pakistan;30
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Palestijnse autoriteit;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Polen;10
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Rusland;60
7;Jaar, Antwoord, Land van aanvraag;2016;*Alle*;Nationaliteit bevestigd;Servië;210
