pc4;gemcode;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
1015;363;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-18,75553;-33,79838;44,77224;-46,24409;40,74765;-6,72906
1015;363;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,92058;-15,27617;45,17724;-46,94643;41,05315;-12,3976
1015;363;2006;5; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;11,50854;-3,43808;47,26447;-40,25788;41,22663;-9,44074
1015;363;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;15,04436;-5,78709;48,49456;-41,83439;40,18892;,45152
1015;363;2010;5; ; ; ;5; ; ; ;4; ; ;3; ;3; ; ;29,426;-2,45662;48,32317;-40,7563;38,59199;-5,94835
1015;363;2012;6; ; ; ; ;5; ; ; ;4; ; ;3; ;3;3;32,24494;-2,07193;48,50518;-39,1912;38,79401;-5,47863
1016;363;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-16,83073;-34,72426;47,95384;-47,31086;47,75446;6,54053
1016;363;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,12325;-8,41536;47,97353;-49,07875;47,6434;8,38704
1016;363;2006;5; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;17,06792;-,46904;48,95357;-47,62291;46,72124;-4,34993
1016;363;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;25,6416;,05391;49,72641;-47,08543;46,66319;-,27574
1016;363;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;23,11116;,52775;49,22085;-44,74898;46,71985;-2,52104
1016;363;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;26,03301;1,73466;49,73281;-43,8398;47,49989;-2,20189
1017;363;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,39264;-31,37279;48,06938;-47,31892;46,91001;29,82321
1017;363;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,5097;-12,85162;47,98435;-48,98024;47,6452;30,62321
1017;363;2006;6; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;25,55422;-12,995;48,60817;-46,55467;48,56784;26,96492
1017;363;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;31,89759;-6,13252;49,27271;-44,48708;47,66255;27,69889
1017;363;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;29,08217;-3,19802;49,16758;-43,37087;47,60393;26,2826
1017;363;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;30,71792;-1,9842;48,87893;-43,27396;47,51914;26,23502
1018;363;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-41,33538;-22,12122;46,66467;-40,90519;35,17985;-28,52363
1018;363;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-19,80134;-5,66581;47,02513;-45,89888;30,7738;-33,29478
1018;363;2006;4; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;-18,09736;-4,62153;48,7595;-43,76373;32,07112;-32,8023
1018;363;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-9,45727;,92831;49,16366;-44,28662;34,03073;-22,41539
1018;363;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-7,24487;5,91778;49,35826;-43,69751;16,86823;-21,21196
1018;363;2012;5; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;,81931;19,31127;49,45613;-41,68435;16,99077;-17,57609
1019;363;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-37,87252;-25,98324;49,87685;-32,22401;27,95044;-38,23115
1019;363;2002;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,94711;-23,03828;49,9973;-38,86052;24,40687;-32,47253
1019;363;2006;5; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;2,24682;-23,38273;49,99969;-28,88993;14,06642;-33,29058
1019;363;2008;5; ; ;5; ; ; ;3; ; ;3; ; ; ; ; ;11,58944;-16,22504;49,99961;-24,86514;16,00242;-29,55479
1019;363;2010;5; ; ; ;5; ; ; ;3; ; ;3; ;3; ; ;7,97237;-12,39552;49,99669;-25,72298;2,47464;-29,55667
1019;363;2012;5; ; ; ; ;5; ; ; ;3; ; ;3; ;3;3;14,52009;-12,90227;49,99851;-26,32812;1,71425;-28,44871
1021;363;1998;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,68888;-25,08063;33,59486;-48,43427;-3,79836;-42,58295
1021;363;2002;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-48,5901;-16,40036;33,61312;-49,48391;-2,50573;-45,01835
1021;363;2006;3; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-49,34962;-2,47058;33,97175;-48,54322;-4,44648;-45,06571
1021;363;2008;3; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-48,25596;-5,3969;17,02922;-46,77625;-5,32651;-41,68919
1021;363;2010;3; ; ; ;4; ; ; ;4; ; ;4; ;3; ; ;-48,09437;-2,75311;45,13473;-46,60414;-4,71987;-40,45472
1021;363;2012;3; ; ; ; ;4; ; ; ;4; ; ;4; ;3;3;-45,47809;-3,35302;46,11652;-46,81246;-5,63518;-39,74603
1022;363;1998;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,91777;-34,27795;26,83297;-46,33876;12,29783;-30,26803
1022;363;2002;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-48,68725;-8,54531;20,56754;-48,26487;13,23359;-34,06769
1022;363;2006;3; ;5; ; ; ;4; ; ; ; ; ; ; ; ; ;-48,20425;1,92266;29,82472;-42,96372;6,01965;-14,13803
1022;363;2008;4; ; ;5; ; ; ;4; ; ;3; ; ; ; ; ;-45,12094;-3,83597;31,17257;-45,2282;6,00236;-9,53005
1022;363;2010;4; ; ; ;5; ; ; ;4; ; ;3; ;3; ; ;-42,13352;-1,12409;32,7316;-45,45988;5,27102;-5,58729
1022;363;2012;4; ; ; ; ;5; ; ; ;5; ; ;4; ;4;4;-27,70017;-4,32284;37,50429;-42,42083;9,08729;4,91706
1023;363;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-11,70466;3,64339;22,41385;-16,04922;9,30852;-35,43662
1023;363;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3,87072;13,90199;20,3854;-33,16794;9,59559;-33,50252
1023;363;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;,94037;14,83487;23,3455;-27,68635;-1,62108;-31,37434
1023;363;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;2,91884;10,20925;24,71085;-31,70165;-,97741;-28,188
1023;363;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;6,65767;11,30855;32,50623;-37,34398;-1,55763;-26,67313
1023;363;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;7,41084;14,48938;37,26287;-35,60819;-2,11551;-26,34019
1024;363;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-46,71804;-3,45752;2,02547;-36,71626;14,94894;-47,18944
1024;363;2002;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-46,99283;3,06291;1,49644;-45,57196;13,98264;-46,16838
1024;363;2006;3; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-48,73167;6,00156;5,57047;-42,1576;16,96433;-46,22469
1024;363;2008;3; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-47,82223;-,52692;,11383;-43,20457;17,29626;-44,02141
1024;363;2010;3; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-48,13654;-5,29832;8,5642;-45,31592;17,09447;-43,03213
1024;363;2012;3; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-46,73802;-6,38219;23,82441;-44,33852;17,21436;-38,89445
1025;363;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-34,4372;-10,50583;13,38066;-39,03545;36,14195;-45,11612
1025;363;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-28,17316;12,68426;15,23909;-44,6511;36,39688;-43,51137
1025;363;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-34,48374;7,97842;18,43276;-42,09373;36,7092;-42,50674
1025;363;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-33,3448;9,17988;19,0369;-38,74222;37,92872;-40,06901
1025;363;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-35,74612;11,17833;27,28499;-42,09072;38,37341;-39,09024
1025;363;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-31,3303;6,28128;33,43217;-42,80463;38,36943;-37,8824
1026;363;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,3035;7,9855;48,40201;7,42799;28,77678;44,41356
1026;363;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,65344;24,85191;48,40845;17,36839;-27,24776;39,97992
1026;363;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;22,38206;7,28462;48,03606;29,48458;-27,52894;39,78865
1026;363;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;27,50328;16,63805;19,19173;30,96191;-27,52894;41,46926
1026;363;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;29,58111;27,30499;18,21723;19,61201;-27,52894;41,5295
1026;363;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;24,65271;13,74754;47,29129;9,92587;-27,59335;41,58286
1027;363;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,99867;9,83904;-19,21991;12,58832;-25,90213;44,63815
1027;363;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;28,90191;13,26265;-20,26197;14,8157;-21,61252;42,80825
1027;363;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;23,49002;25,69211;-21,483;25,37613;-20,74756;35,06418
1027;363;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;24,17292;22,59982;-28,33733;31,57841;-20,74756;33,30253
1027;363;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;27,54235;24,8779;13,10491;30,52018;-20,76545;31,74923
1027;363;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;29,1646;11,95776;16,61591;20,28934;-20,66164;30,99473
1028;363;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,76655;-25,9703;40,37523;15,73293;-22,13389;42,80682
1028;363;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,06389;22,87676;39,97044;9,50275;-29,44333;47,32916
1028;363;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,37981;18,08063;41,11411;19,47992;-29,47184;46,00703
1028;363;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;23,29814;18,182;41,2082;16,32278;-29,7514;44,63092
1028;363;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,17091;14,04642;47,35596;15,44075;-29,73835;44,17893
1028;363;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,79696;16,50289;47,1602;1,63837;-29,6535;39,03697
1031;363;1998;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,89526;-5,2073;27,78044;-47,83318;-7,97601;-42,59522
1031;363;2002;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-48,69673;-4,58651;26,06681;-49,50969;-6,83794;-41,26858
1031;363;2006;3; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-48,85928;-8,88214;27,92411;-48,27313;-6,7845;-42,28019
1031;363;2008;3; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-48,10531;-6,57537;26,01723;-47,0519;-7,17431;-39,11337
1031;363;2010;3; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-48,81652;-1,08865;30,42585;-47,02508;-6,95755;-39,13522
1031;363;2012;3; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-46,10935;-10,936;36,86605;-46,75954;-7,80664;-30,16601
1032;363;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-39,29537;-10,36784;12,26609;-42,87305;,17326;-41,69808
1032;363;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-29,53307;6,04309;11,71405;-49,15093;,34368;-39,7662
1032;363;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-37,00547;-2,61036;17,89432;-47,42879;-,89025;-41,72024
1032;363;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-32,18489;-10,67404;20,15729;-44,23903;-1,19454;-38,55082
1032;363;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-33,61804;-5,67913;19,66741;-43,22194;-1,80461;-37,36096
1032;363;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-29,56532;-12,24156;26,65444;-44,12023;-1,63565;-27,52024
1033;363;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-28,10168;,7487;11,9953;-27,82905;-22,64393;-43,04451
1033;363;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-16,79457;5,45313;14,7031;-44,75432;-22,37345;-41,58787
1033;363;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-24,27939;-3,79156;13,97037;-42,208;-22,93037;-38,24061
1033;363;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-17,33699;1,341;16,48008;-38,32631;-22,89175;-34,27801
1033;363;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-19,42248;1,37567;25,54233;-41,96607;-22,87067;-31,3999
1033;363;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-11,01042;2,2033;33,38755;-41,85789;-23,06769;-29,57413
1034;363;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-43,87273;-8,79058;34,62239;-43,64815;-6,97459;-46,52065
1034;363;2002;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-41,77128;5,88763;35,88284;-47,77728;-6,97663;-46,33189
1034;363;2006;3; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-45,95252;,63471;38,93017;-45,86675;-3,56852;-45,44229
1034;363;2008;3; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-44,56415;4,73343;28,49531;-44,86827;-3,21722;-43,45674
1034;363;2010;3; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-45,04818;4,81535;27,64135;-43,72916;-3,79609;-41,02804
1034;363;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-41,99242;3,37625;35,72051;-45,0105;-1,26289;-39,55169
1035;363;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,80749;-11,6445;30,0253;-3,42684;5,21463;-35,23786
1035;363;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,80824;14,36809;32,53468;-45,1076;7,86795;-31,01583
1035;363;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-10,69237;1,68665;32,8157;-41,2222;-14,71399;-29,41628
1035;363;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-7,56592;-3,18634;29,40549;-40,97546;-14,37557;-27,57616
1035;363;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-9,9323;-7,26808;43,30504;-41,7527;-14,33098;-27,30699
1035;363;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-10,0434;-5,90112;44,77109;-43,46801;-14,32758;-26,6147
1036;363;2010;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-39,28863;-14,42516;19,76036;-42,15633;-,46183;13,17519
1036;363;2012;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;-32,12612;-27,05656;29,49973;-42,59311;1,00129;9,60399
1037;363;2010;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,77359;34,86799;44,80543;-2,63853;-25,12634;24,68162
1037;363;2012;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;16,87945;8,583;49,99992;-13,24606;-25,21444;25,89006
1051;363;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,49528;-36,22182;17,7213;-45,73301;17,67681;-45,6411
1051;363;2002;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-35,44292;-24,99327;24,72942;-49,0543;19,61827;-44,09183
1051;363;2006;4; ;5; ; ; ;3; ; ; ; ; ; ; ; ; ;-32,08319;-15,2753;33,47492;-48,01496;20,46112;-46,19783
1051;363;2008;4; ; ;5; ; ; ;4; ; ;3; ; ; ; ; ;-22,69446;-12,04502;38,83755;-47,48614;5,85895;-42,01155
1051;363;2010;4; ; ; ;5; ; ; ;4; ; ;4; ;3; ; ;-14,85614;-8,81711;40,12203;-44,63685;6,52936;-42,29931
1051;363;2012;4; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-5,28792;-9,39239;43,49191;-44,01097;5,69308;-41,72701
1052;363;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-45,99627;-31,45497;41,84102;-45,73218;44,42719;-39,73455
1052;363;2002;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-26,79621;-14,89106;43,90899;-47,77855;44,35655;-36,77737
1052;363;2006;4; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;-25,68573;-11,55216;43,98582;-43,22762;43,89679;-38,88193
1052;363;2008;5; ; ;5; ; ; ;4; ; ;3; ; ; ; ; ;-11,00865;-7,97488;47,43212;-41,5454;41,06448;-33,63662
1052;363;2010;5; ; ; ;5; ; ; ;4; ; ;3; ;3; ; ;-6,39023;-8,74845;47,51976;-38,26074;40,62748;-36,03009
1052;363;2012;5; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-1,72187;-5,76551;48,99902;-36,67868;41,02572;-35,66476
1053;363;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-45,7446;-34,90967;31,23193;-46,09443;47,12152;-41,00571
1053;363;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-29,333;-23,12865;35,50188;-48,45433;46,76543;-44,49559
1053;363;2006;4; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;-27,25059;-12,24802;41,52714;-45,29554;47,23678;-43,06571
1053;363;2008;4; ; ;5; ; ; ;4; ; ;3; ; ; ; ; ;-14,96646;-16,64637;45,42702;-43,49546;47,13213;-38,19465
1053;363;2010;4; ; ; ;5; ; ; ;4; ; ;3; ;3; ; ;-13,27006;-13,56482;45,23671;-43,22878;46,98213;-39,24899
1053;363;2012;5; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-5,93108;-14,54675;47,41207;-42,32798;47,69068;-38,80729
1054;363;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-28,35983;-38,53559;21,95006;-44,80746;44,4805;-28,68262
1054;363;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,45422;-22,51865;22,82149;-46,99995;45,37032;-33,90622
1054;363;2006;5; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;2,16992;-15,61794;29,26677;-42,2199;47,541;-31,71411
1054;363;2008;5; ; ;4; ; ; ;4; ; ;3; ; ; ; ; ;16,99035;-11,47481;30,93081;-41,44557;44,22939;-26,637
1054;363;2010;5; ; ; ;5; ; ; ;4; ; ;3; ;3; ; ;15,95847;-9,43634;30,83547;-38,844;44,1919;-28,25296
1054;363;2012;5; ; ; ; ;5; ; ; ;4; ; ;3; ;3;3;19,47042;-9,89111;32,77992;-37,9302;42,86565;-28,22871
1055;363;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,3242;-30,55454;14,43908;-45,43965;40,68343;-47,49192
1055;363;2002;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-47,21709;-25,22484;14,19325;-47,76102;41,02097;-48,04786
1055;363;2006;3; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-47,9185;-22,81785;11,13655;-45,80642;39,97252;-47,46308
1055;363;2008;3; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-44,06166;-20,24895;12,34662;-45,28934;38,4716;-45,8454
1055;363;2010;3; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-42,98676;-20,9551;15,8976;-44,90706;37,68494;-46,11198
1055;363;2012;4; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-34,44832;-18,14138;24,27597;-44,57275;39,12617;-45,6507
1056;363;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-48,10927;-34,50943;17,70531;-43,66838;47,88376;-45,23329
1056;363;2002;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-40,88354;-20,34302;16,22407;-46,57147;47,70343;-44,46827
1056;363;2006;3; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-42,19609;-27,90463;23,58172;-44,72205;45,59988;-44,29652
1056;363;2008;4; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-29,60795;-28,72936;25,65206;-43,1708;45,57854;-42,21695
1056;363;2010;4; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-26,55203;-29,60581;25,90902;-44,0603;39,67436;-42,64502
1056;363;2012;4; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-15,40626;-29,02557;30,9812;-43,57417;40,19114;-42,3674
1057;363;1998;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-49,30951;-29,93118;30,63647;-45,0817;44,47285;-45,43457
1057;363;2002;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-43,72658;-24,92996;31,92845;-48,66389;43,84553;-44,52608
1057;363;2006;3; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;-43,63041;-24,27717;28,87534;-46,47112;42,88488;-45,37332
1057;363;2008;4; ; ;4; ; ; ;4; ; ;3; ; ; ; ; ;-35,24826;-21,26086;31,22676;-44,97215;45,45825;-42,52122
1057;363;2010;4; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-34,40789;-19,62593;29,00635;-46,0737;43,78835;-43,07457
1057;363;2012;4; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-20,85504;-19,71309;36,67135;-45,09646;42,72666;-42,54546
1058;363;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-26,55238;-39,32659;25,23725;-34,91493;46,04654;-43,28628
1058;363;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,30536;-30,76032;24,91235;-44,44625;47,33846;-44,81501
1058;363;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-5,91702;-26,66485;29,68187;-41,45762;47,1139;-45,32024
1058;363;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;9,17217;-27,83975;29,43272;-39,12789;47,0817;-43,16946
1058;363;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;12,75229;-26,10566;36,83398;-40,92354;46,50197;-44,59231
1058;363;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;12,84273;-27,23328;38,73476;-40,44472;42,62693;-44,04822
1059;363;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-28,03619;-37,38599;23,6503;-31,47002;30,12408;-42,82375
1059;363;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,62392;-32,98774;24,75624;-43,086;40,1542;-44,28867
1059;363;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-9,13992;-32,32838;25,92593;-41,41107;40,14125;-45,5972
1059;363;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;,60362;-30,55344;23,74695;-40,25709;39,98195;-43,01195
