AreaManagerId,AreaId,ContactPersonId,ValidityStartOfPeriod,ValidityEndOfPeriod
537,537_PRIN,32,20200102145910,
537,BLVD_KORT,32,20200102145910,
537,BOULEVRD,32,20200102145910,
1742,1742_HGN,7,20161109145641,
1742,1742_CPMAR,7,20161109145641,
1742,1742_CPHOL,7,20161109145641,
200,200_ORPH,2,20160726150250,
200,200_CPLAN,2,20160726150250,
200,200_BRIN,2,20160726150250,
200,200_CPAHO,2,20160726150250,
200,200_KONI,2,20160726150250,
200,ASSELSE,2,20160726150250,
200,200_CPKAR,2,20160726150250,
200,STA_ZUID_2,2,20160726150250,
200,SZ1,2,20160726150250,
200,BW,2,20160726150250,
200,WELGELEGEN,2,20160726150250,
200,WB,2,20160726150250,
200,BB,2,20160726150250,
200,OR,2,20160726150250,
200,CEN_WEST,2,20160726150250,
200,WE,2,20160726150250,
200,ORPHEUS,2,20160726150250,
200,WALTERBOS,2,20160726150250,
200,TUNNEL_TER,2,20160726150250,
200,200_CPKAY,2,20160726150250,
200,BW3,2,20160726150250,
200,AS,2,20160726150250,
200,STAD,2,20160726150250,
200,CENTRUM,2,20160726150250,
200,SPRENG_TER,2,20160726150250,
200,KANAALNRD,2,20160726150250,
200,SZ2,2,20160726150250,
200,LOOLAAN,2,20160726150250,
200,ROSARI_TER,2,20160726150250,
200,200_MARK,2,20160726150250,
200,STA_ZUID_1,2,20160726150250,
200,RANDZONE,2,20160726150250,
484,484_PARAD,5,20170211141753,
484,484_AARHOF,5,20170211141753,
484,484_CAST,5,20170211141753,
484,484_BOSPAR,5,20170211151807,
484,484_AARPL,5,20170211141753,
166,166_PRKZU,31,20170725101550,
1742,1742_BZONE,7,20171109151939,
1773,1773_BZON1,34,20171130114754,
361,361_SCHELP,16,20170623152902,
361,361_VEST,16,20170623152902,
361,361_KARP,16,20170623152902,
361,361_SINGEL,16,20170623152902,
361,361_KAZER,16,20170623152902,
361,361_KANAAL,16,20170623152902,
2585,HEINING,44,20201008131826,
518,518_PRYPE,9,20180606170331,
173,5027,24,20170920093139,
173,5020,24,20170920093139,
173,5000,24,20170920093139,
173,5028,24,20170920093139,
173,5015,24,20170920093139,
173,5022,24,20170920093139,
518,518_PRHOO,9,20180606170331,
518,518_PRUIT,9,20180606170331,
173,5011,24,20170920093139,
173,5026,24,20170920093139,
173,5010,24,20170920093139,
173,5029,24,20170920093139,
173,5024,24,20170920093139,
173,5025,24,20170920093139,
173,5016,24,20170920093139,
173,5012,24,20170920093139,
173,5021,24,20170920093139,
518,518_PRPBS,9,20180606170331,
173,5013,24,20170920093139,
173,5023,24,20170920093139,
173,5014,24,20170920093139,
546,546_HAAR,27,20180702135824,
546,546_PRSCH,27,20180702135824,
546,546_RING,27,20180702135824,
546,546_SOES,27,20180702135824,
546,546_MORS,27,20180702135824,
546,546_CPWIL,27,20180702135824,
546,546_PRLAM,27,20180702135824,
546,546_PRHAA,27,20180702135824,
546,546_LAM,27,20180702135824,
513,SECTOR_5,11,20170410112448,
513,513_STAT,11,20170410104341,
141,141_RIET,1,20170919134741,
141,141_OBORGH,1,20170919134741,
141,141_HDEK,1,20170919134741,
141,114114,1,20170919134741,
513,SECTOR_6,11,20170410112448,
513,SECTOR_4,11,20170410112448,
1711,1711_SUST2,50,20190320093437,
1711,1711_ECHT2,48,20190320091247,
1711,1711_ECHT1,48,20190320091247,
1711,1711_SUST1,50,20190320093437,
1711,1711_SUST1,48,20190320091247,
1711,1711_ECHT1,50,20190320093437,
1711,1711_ECHT2,50,20190320093437,
1711,1711_SUST2,48,20190320091247,
141,141_JAVA,17,20170608133848,
141,141_SERF3,17,20170608133848,
141,141_HKEL,17,20170608133848,
141,141_STADPL,17,20170608133848,
141,141_SERF1,17,20170608133848,
141,141_HDEK,17,20170608133848,
141,141_SERF1,18,20170608134011,
141,141_SERF2,17,20170608133848,
141,141_OBORGH,17,20170608133848,
153,080201,19,20170613091515,
153,070201,19,20170613091515,
153,070101,19,20170613091515,
153,040101,19,20170613091515,
153,010104,19,20170613091515,
153,080101,19,20170613091515,
153,153_MOO,20,20170613102408,
153,010501,19,20170613091515,
153,010301,19,20170613091515,
153,030201,19,20170613091515,
153,050101,19,20170613091515,
153,153_IRE,19,20170613091515,
153,153_HEEK,19,20170613091515,
153,060101,19,20170613091515,
153,153_STAT,19,20170613091515,
153,153_CPENS,19,20170613091515,
153,030301,19,20170613091515,
153,010201,19,20170613091515,
153,050201,19,20170613091515,
153,030502,19,20170613091515,
153,030101,19,20170613091515,
153,153_BROU,19,20170613091515,
153,040201,19,20170613091515,
153,010101,19,20170613091515,
153,000000,19,20170613091515,
153,010106,19,20170613091515,
153,010401,19,20170613091515,
995,995_P6,21,20170615144923,
995,995_ZILV,21,20170615144923,
995,995_WAAG,21,20170615144923,
995,995_ZIEK,21,20170615144923,
995,995_NERI,21,20170615144923,
141,141_HKEL,1,20170919134741,
141,141_SERF1,1,20170919134741,
141,141_SERF3,1,20170919134741,
141,141_STADPL,1,20170919134741,
141,141_JAVA,1,20170919134741,
141,141_CAMPER,1,20170919134741,
141,141_SERF2,1,20170919134741,
150,150_LEEUW,23,20170623092642,
150,150_WILH,23,20170623092642,
150,150_NOORD,23,20170623092642,
150,150_PRDCO,23,20170623092642,
164,H1001,4,20170911132542,
164,164_BEURS,4,20170622134639,
164,2A001,4,20170911132542,
164,H2001,4,20170911132542,
164,H6C001,4,20170911132542,
164,2003,4,20170911132542,
164,2002,4,20170911132542,
164,H2003,4,20170911132542,
164,H4B001,4,20170911132542,
164,H4A001,4,20170911132542,
164,H3A001,4,20170911132542,
164,H2005,4,20170911132542,
164,H3B001,4,20170911132542,
164,164_PRHOO,4,20170911132542,
164,H2B001,4,20170911132542,
164,H2004,4,20170911132542,
164,164_CPDEL,4,20170911132542,
164,H2002,4,20170911132542,
164,2B001,4,20170911132542,
164,2004,4,20170911132542,
164,H2A001,4,20170911132542,
164,H6B001,4,20170911132542,
164,H6B002,4,20170911132542,
164,H1A001,4,20170911132542,
164,2005,4,20170911132542,
164,H4D001,4,20170911132542,
164,H4C001,4,20170911132542,
164,164_CPHEN,4,20170911132542,
164,H6A001,4,20170911132542,
153,153_PRZUID,19,20171010094500,
153,153_MOO,19,20171010094500,
307,307_PRVAT,22,20170814095755,
307,307_PRSCH,22,20170814095755,
166,166_PRKAM,31,20170725101550,
166,236202,31,20170725101550,
166,236203,31,20170725101550,
166,236204,31,20170725101550,
166,236205,31,20170725101550,
166,236201,31,20170725101550,
1742,1742_DHW,7,20171109151939,
1773,1773_BZON2,34,20171130114754,
1896,CP_N331,35,20171205133954,
1896,CP_HASSELT,35,20171205133954,
1896,BZ1H,35,20171205140037,
1896,BZ2G,35,20171205140037,
1896,VP,35,20171205140037,
1896,BZ3Z,35,20171205140037,
177,BZ3,36,20171207115551,
177,177_CPRAAL,36,20171207115551,
177,177_CP3RAA,36,20171207115551,
177,BZ2,36,20171207115551,
177,BZ,36,20171207115551,
177,177HTSCP,36,20171207115551,
177,177_CP2RAA,36,20171207115551,
168,BZONE,38,20171212092821,
1774,BZONE,42,20180109100840,
1774,VERGP,42,20180109100840,
2463,TP3,51,20210517161614,
917,917_PRHOE,6,20170615121316,
917,917_PRKIS,6,20170615121316,
14,14-BOTER,25,20171221161242,
14,3012,30,20171221161448,
14,3004,30,20171221161448,
14,3017M,30,20171221161448,
14,3017,30,20171221161448,
14,CIR,25,20171221161242,
14,3023,30,20171221161448,
14,3022,30,20171221161448,
14,3010,30,20171221161448,
14,3014,30,20171221161448,
14,3006H,30,20171221161448,
14,3006,30,20171221161448,
14,3011,30,20171221161448,
14,3008,30,20171221161448,
14,3002,30,20171221161448,
14,3003,30,20171221161448,
503,503_POPT,10,20180606093313,
503,503_GEBH,10,20180606093313,
503,503_GEBE,10,20180606093313,
1742,1742_DHW,8,20170815100131,
503,503_GAST,10,20180606093313,
503,503_GEBD,10,20180606093313,
503,503_GEBC,10,20180606093313,
503,503_GEBF,10,20180606093313,
503,503_PHOE,26,20180627135415,
503,503_NIJP,10,20180606093313,
503,503_PAPS,10,20180606093313,
503,503_VOOR,10,20180606093313,
503,503_MARK,26,20180627135415,
503,503_GBD2,10,20180606093313,
503,503_PAARD,10,20180606093313,
503,503_PRINS,26,20180627135415,
503,503_JAFFA,10,20180606093313,
503,503_ZUID,26,20180627135415,
503,503_GEBB,10,20180606093313,
1742,1742_HGN,8,20170815100131,
503,503_PRDZU,10,20180606093313,
503,503_SPOOR,10,20180606093313,
503,503_CPDNO,10,20180606093313,
14,3007,30,20171221161448,
14,3020,30,20171221161448,
14,3016,30,20171221161448,
14,PGD,25,20171221161242,
14,3009,30,20171221161448,
14,3018,30,20171221161448,
14,STEUR,25,20171221161242,
14,FOR,25,20190701134628,
14,3024,30,20171221161448,
14,3025,30,20171221161448,
14,3015,30,20171221161448,
14,3005,30,20171221161448,
14,EUR,25,20171221161242,
14,3001,30,20171221161448,
14,3013,30,20171221161448,
1621,1621_PRROD,56,20180620105559,
1621,1621_PRBER,55,20180620105535,
1621,1621_PRBER,56,20180620105559,
1708,1708_BZ2,28,20180109163803,
1708,1708_BZ4,28,20180109163803,
1708,1708_BZ3,28,20180109163803,
1708,1708_BZ5,28,20180110100714,
1708,1708_BZ1,28,20180109163803,
1621,1621_PRROD,55,20180620105535,
193,193_EMMKEL,12,20180626092028,
193,193_NOORDK,12,20180626092028,
34,34_P9,14,20181031113543,
34,34_P9,13,20181031112650,
34,VERGZBL01,14,20181031113543,
34,VERGZBL07,13,20181031112650,
34,VERGZONE07,13,20181031112650,
34,VERGZONE01,14,20181031113543,
34,BEZVGBZ07,14,20181031113543,
34,ALMTEGELZ,14,20181031113543,
34,VERGZBL02,13,20181031112650,
34,34_P4,13,20181031112650,
34,34_URCA,13,20181031112650,
34,BEZVGBZ05,14,20181031113543,
34,34_P10,14,20181031113543,
34,VERGZONE08,13,20181031112650,
34,BEZVGBZ07,13,20181031112650,
34,34_P8,13,20181031112650,
34,34_P3,13,20181031112650,
34,ALMBUITEN,14,20181031113543,
34,34_FLORIDA,14,20181031113543,
34,34_P10,13,20181031112650,
34,BEZVGBZ06,14,20181031113543,
34,BEZVGAS,14,20181031113543,
34,VERGZBL05,13,20181031112650,
34,VERGZONE04,13,20181031112650,
34,34_CUBA,14,20181031113543,
34,34_P5,14,20181031113543,
34,VERGZONE06,14,20181031113543,
34,34_P2,13,20181031112650,
34,VERGZONE03,13,20181031112650,
34,34_P11,14,20181031113543,
34,34_CUBA,13,20181031112650,
34,BEZVGBZ03,13,20181031112650,
34,VERGZBL06,13,20181031112650,
34,BEZVGAB,13,20181031112650,
34,VERGZONE04,14,20181031113543,
34,34_P12,14,20181031113543,
34,ALMBUITEN,13,20181031112650,
34,VERGZBL03,13,20181031112650,
34,VERGZBL05,14,20181031113543,
34,34_P11,13,20181031112650,
34,34_P2,14,20181031113543,
34,BEZVGBZ05,13,20181031112650,
34,BEZVGBZ04,14,20181031113543,
34,VERGZBL06,14,20181031113543,
34,34_P6,14,20181031113543,
34,VERGZBL04,14,20181031113543,
34,34_P1,14,20181031113543,
34,VERGZBL01,13,20181031112650,
34,BEZVGBZ03,14,20181031113543,
34,VERGZONE05,14,20181031113543,
34,34_P3,14,20181031113543,
34,34_P1,13,20181031112650,
34,34_P4,14,20181031113543,
34,VERGZONE07,14,20181031113543,
34,ALMTEGELZ,13,20181031112650,
34,34_P8,14,20181031113543,
34,BEZVGBZ02,13,20181031112650,
34,34_P7,13,20181031112650,
34,VERGZONE08,14,20181031113543,
34,34_BROOK,13,20181031112650,
34,34_BROOK,14,20181031113543,
34,BEZVGBZ01,13,20181031112650,
34,VERGZONE02,14,20181031113543,
34,34_P7,14,20181031113543,
34,34_SANTIA,14,20181031113543,
34,VERGZBL04,13,20181031112650,
34,34_FLORIDA,13,20181031112650,
34,ALMSTAD,13,20181031112650,
34,VERGZONE02,13,20181031112650,
34,BEZVGBZ06,13,20181031112650,
34,VERGZBL02,14,20181031113543,
34,VERGZBL03,14,20181031113543,
34,VERGZBL07,14,20181031113543,
34,VERGZONE03,14,20181031113543,
34,34_P6,13,20181031112650,
34,BEZVGBZ04,13,20181031112650,
34,VERGZONE05,13,20181031112650,
34,VERGZONE06,13,20181031112650,
34,BEZVGBZ01,14,20181031113543,
34,BEZVGBZ02,14,20181031113543,
34,34_P12,13,20181031112650,
34,VERGZONE01,13,20181031112650,
34,BEZVGAB,14,20181031113543,
34,34_URCA,14,20181031113543,
34,34_SANTIA,13,20181031112650,
34,34_P5,13,20181031112650,
34,BEZVGAS,13,20181031112650,
34,ALMSTAD,14,20181031113543,
713,LEEUWERIK,33,20210122080627,
713,BOULWIEL3,33,20210122080627,
713,KLOKSTR,33,20210122080627,
713,OUDKERKSTR,33,20210122080627,
713,SMEESTR,33,20210122080627,
713,ST_ANNASTR,33,20210122080627,
713,ALBREGTSTR,33,20210122080627,
713,KAAI,33,20210122080627,
713,DWARSDIJK,33,20210122080627,
713,GARENMARKT,33,20210122080627,
713,ZWARTEPWG,33,20210122080627,
713,GROOTMARKT,33,20210122080627,
713,ZEEWEG3,33,20210122080627,
713,DINSDSTR,33,20210122080627,
713,ZEEDIJK,33,20210122080627,
713,VLAMINGPWG,33,20210122080627,
713,BOULWIEL1,33,20210122080627,
713,BLTORPAD,33,20210122080627,
713,BOULWIEL2,33,20210122080627,
713,WALENDIJK,33,20210122080627,
713,NIEUWEWEG,33,20210122080627,
713,ZEEWEG2,33,20210122080627,
713,NIEUWSTR,33,20210122080627,
713,MHPOLDER,33,20210122080627,
713,BOULWIELCM,33,20210122080627,
713,BOULWIEL4,33,20210122080627,
713,WALPLEIN,33,20210122080627,
713,BURG_AERN,33,20210122080627,
713,ZEEWEG1,33,20210122080627,
713,BEESTMARKT,33,20210122080627,
713,DUINWEG,33,20210122080627,
713,GVHOEKSTR,33,20210122080627,
713,RADARTOREN,33,20210122080627,
713,HOOGSTR,33,20210122080627,
713,SLIKKENBRG,33,20210122080627,
713,KANAALWEG,33,20210122080627,
