Nummer;Totaal van;Jaar;Maand;Land van herkomst;Aantal ontvangen in opvang
1;Jaar;2019;*Alle*;*Alle*;36320
2;Jaar, Maand;2019;1;*Alle*;3210
2;Jaar, Maand;2019;2;*Alle*;2650
2;Jaar, Maand;2019;3;*Alle*;3030
2;Jaar, Maand;2019;4;*Alle*;2630
2;Jaar, Maand;2019;5;*Alle*;2480
2;Jaar, Maand;2019;6;*Alle*;2850
2;Jaar, Maand;2019;7;*Alle*;3350
2;Jaar, Maand;2019;8;*Alle*;2890
2;Jaar, Maand;2019;9;*Alle*;3310
2;Jaar, Maand;2019;10;*Alle*;3500
2;Jaar, Maand;2019;11;*Alle*;3270
2;Jaar, Maand;2019;12;*Alle*;3160
3;Jaar, Land van herkomst;2019;*Alle*;Afghanistan;960
3;Jaar, Land van herkomst;2019;*Alle*;Albanië;290
3;Jaar, Land van herkomst;2019;*Alle*;Algerije;1570
3;Jaar, Land van herkomst;2019;*Alle*;Angola;80
3;Jaar, Land van herkomst;2019;*Alle*;Armenië;140
3;Jaar, Land van herkomst;2019;*Alle*;Azerbeidzjan;390
3;Jaar, Land van herkomst;2019;*Alle*;Bahrein;10
3;Jaar, Land van herkomst;2019;*Alle*;Bangladesh;30
3;Jaar, Land van herkomst;2019;*Alle*;Belarus;210
3;Jaar, Land van herkomst;2019;*Alle*;Benin;10
3;Jaar, Land van herkomst;2019;*Alle*;Bosnië-Herzegovina;100
3;Jaar, Land van herkomst;2019;*Alle*;Brazilië;10
3;Jaar, Land van herkomst;2019;*Alle*;Burkina Faso;10
3;Jaar, Land van herkomst;2019;*Alle*;Burundi;20
3;Jaar, Land van herkomst;2019;*Alle*;China;220
3;Jaar, Land van herkomst;2019;*Alle*;Colombia;170
3;Jaar, Land van herkomst;2019;*Alle*;Congo;90
3;Jaar, Land van herkomst;2019;*Alle*;Cuba;40
3;Jaar, Land van herkomst;2019;*Alle*;Dominicaanse Republiek;10
3;Jaar, Land van herkomst;2019;*Alle*;Duitsland;20
3;Jaar, Land van herkomst;2019;*Alle*;Egypte;230
3;Jaar, Land van herkomst;2019;*Alle*;El Salvador;30
3;Jaar, Land van herkomst;2019;*Alle*;Eritrea;3050
3;Jaar, Land van herkomst;2019;*Alle*;Ethiopië;740
3;Jaar, Land van herkomst;2019;*Alle*;Filipijnen;10
3;Jaar, Land van herkomst;2019;*Alle*;Frankrijk;10
3;Jaar, Land van herkomst;2019;*Alle*;Gambia;680
3;Jaar, Land van herkomst;2019;*Alle*;Georgië;390
3;Jaar, Land van herkomst;2019;*Alle*;Ghana;110
3;Jaar, Land van herkomst;2019;*Alle*;Groot-Brittannië;10
3;Jaar, Land van herkomst;2019;*Alle*;Guinee;280
3;Jaar, Land van herkomst;2019;*Alle*;Guinee-Bissau;30
3;Jaar, Land van herkomst;2019;*Alle*;Haïti;10
3;Jaar, Land van herkomst;2019;*Alle*;Honduras;10
3;Jaar, Land van herkomst;2019;*Alle*;India;40
3;Jaar, Land van herkomst;2019;*Alle*;Indonesië;20
3;Jaar, Land van herkomst;2019;*Alle*;Irak;1210
3;Jaar, Land van herkomst;2019;*Alle*;Iran;1990
3;Jaar, Land van herkomst;2019;*Alle*;Israël;70
3;Jaar, Land van herkomst;2019;*Alle*;Italië;10
3;Jaar, Land van herkomst;2019;*Alle*;Ivoorkust;80
3;Jaar, Land van herkomst;2019;*Alle*;Jamaica;20
3;Jaar, Land van herkomst;2019;*Alle*;Jemen;820
3;Jaar, Land van herkomst;2019;*Alle*;Joegoslavië;90
3;Jaar, Land van herkomst;2019;*Alle*;Jordanië;130
3;Jaar, Land van herkomst;2019;*Alle*;Kameroen;60
3;Jaar, Land van herkomst;2019;*Alle*;Kazachstan;40
