Nummer;Totaal van;Jaar;Maand;Land van herkomst;Aantal ontvangen in opvang
4;Jaar, Maand, Land van herkomst;2022;02;Belarus;20
4;Jaar, Maand, Land van herkomst;2022;02;Bolivia;10
4;Jaar, Maand, Land van herkomst;2022;02;China;10
4;Jaar, Maand, Land van herkomst;2022;02;Colombia;40
4;Jaar, Maand, Land van herkomst;2022;02;Egypte;30
4;Jaar, Maand, Land van herkomst;2022;02;Eritrea;160
4;Jaar, Maand, Land van herkomst;2022;02;Ethiopië;30
4;Jaar, Maand, Land van herkomst;2022;02;Gambia;30
4;Jaar, Maand, Land van herkomst;2022;02;Georgië;10
4;Jaar, Maand, Land van herkomst;2022;02;Guinee;10
4;Jaar, Maand, Land van herkomst;2022;02;India;10
4;Jaar, Maand, Land van herkomst;2022;02;Irak;70
4;Jaar, Maand, Land van herkomst;2022;02;Iran;60
4;Jaar, Maand, Land van herkomst;2022;02;Jemen;150
4;Jaar, Maand, Land van herkomst;2022;02;Jordanië;10
4;Jaar, Maand, Land van herkomst;2022;02;Libanon;10
4;Jaar, Maand, Land van herkomst;2022;02;Libië;20
4;Jaar, Maand, Land van herkomst;2022;02;Macedonië;10
4;Jaar, Maand, Land van herkomst;2022;02;Marokko;100
4;Jaar, Maand, Land van herkomst;2022;02;Mexico;10
4;Jaar, Maand, Land van herkomst;2022;02;Nigeria;120
4;Jaar, Maand, Land van herkomst;2022;02;Oekraïne;30
4;Jaar, Maand, Land van herkomst;2022;02;Oezbekistan;10
4;Jaar, Maand, Land van herkomst;2022;02;Onbekend;30
4;Jaar, Maand, Land van herkomst;2022;02;Pakistan;100
4;Jaar, Maand, Land van herkomst;2022;02;Rusland;30
4;Jaar, Maand, Land van herkomst;2022;02;Saoedi-Arabië;20
4;Jaar, Maand, Land van herkomst;2022;02;Senegal;10
4;Jaar, Maand, Land van herkomst;2022;02;Sierra Leone;20
4;Jaar, Maand, Land van herkomst;2022;02;Soedan;30
4;Jaar, Maand, Land van herkomst;2022;02;Somalië;140
4;Jaar, Maand, Land van herkomst;2022;02;Syrië;1260
4;Jaar, Maand, Land van herkomst;2022;02;Tunesië;30
4;Jaar, Maand, Land van herkomst;2022;02;Turkije;160
4;Jaar, Maand, Land van herkomst;2022;02;Uganda;10
4;Jaar, Maand, Land van herkomst;2022;02;Venezuela;20
4;Jaar, Maand, Land van herkomst;2022;03;Afghanistan;580
4;Jaar, Maand, Land van herkomst;2022;03;Albanië;10
4;Jaar, Maand, Land van herkomst;2022;03;Algerije;200
4;Jaar, Maand, Land van herkomst;2022;03;Azerbeidzjan;20
4;Jaar, Maand, Land van herkomst;2022;03;Belarus;10
4;Jaar, Maand, Land van herkomst;2022;03;China;10
4;Jaar, Maand, Land van herkomst;2022;03;Colombia;50
4;Jaar, Maand, Land van herkomst;2022;03;Egypte;30
4;Jaar, Maand, Land van herkomst;2022;03;El Salvador;20
4;Jaar, Maand, Land van herkomst;2022;03;Eritrea;150
4;Jaar, Maand, Land van herkomst;2022;03;Ethiopië;50
4;Jaar, Maand, Land van herkomst;2022;03;Gambia;30
4;Jaar, Maand, Land van herkomst;2022;03;Georgië;10
4;Jaar, Maand, Land van herkomst;2022;03;Ghana;10
4;Jaar, Maand, Land van herkomst;2022;03;Guinee;30
4;Jaar, Maand, Land van herkomst;2022;03;India;10
4;Jaar, Maand, Land van herkomst;2022;03;Irak;120
4;Jaar, Maand, Land van herkomst;2022;03;Iran;70
4;Jaar, Maand, Land van herkomst;2022;03;Ivoorkust;10
4;Jaar, Maand, Land van herkomst;2022;03;Jemen;360
4;Jaar, Maand, Land van herkomst;2022;03;Jordanië;10
4;Jaar, Maand, Land van herkomst;2022;03;Kirgizië;10
4;Jaar, Maand, Land van herkomst;2022;03;Libanon;20
4;Jaar, Maand, Land van herkomst;2022;03;Libië;40
4;Jaar, Maand, Land van herkomst;2022;03;Marokko;150
4;Jaar, Maand, Land van herkomst;2022;03;Moldavië;30
4;Jaar, Maand, Land van herkomst;2022;03;Myanmar;10
4;Jaar, Maand, Land van herkomst;2022;03;Nicaragua;10
4;Jaar, Maand, Land van herkomst;2022;03;Nigeria;110
4;Jaar, Maand, Land van herkomst;2022;03;Oekraïne;80
4;Jaar, Maand, Land van herkomst;2022;03;Onbekend;70
4;Jaar, Maand, Land van herkomst;2022;03;Pakistan;100
4;Jaar, Maand, Land van herkomst;2022;03;Rusland;90
4;Jaar, Maand, Land van herkomst;2022;03;Saoedi-Arabië;30
4;Jaar, Maand, Land van herkomst;2022;03;Senegal;10
4;Jaar, Maand, Land van herkomst;2022;03;Sierra Leone;20
4;Jaar, Maand, Land van herkomst;2022;03;Soedan;20
4;Jaar, Maand, Land van herkomst;2022;03;Somalië;190
4;Jaar, Maand, Land van herkomst;2022;03;Sri Lanka;10
4;Jaar, Maand, Land van herkomst;2022;03;Syrië;1970
4;Jaar, Maand, Land van herkomst;2022;03;Tadzjikistan;20
4;Jaar, Maand, Land van herkomst;2022;03;Tunesië;40
4;Jaar, Maand, Land van herkomst;2022;03;Turkije;210
4;Jaar, Maand, Land van herkomst;2022;03;Uganda;20
4;Jaar, Maand, Land van herkomst;2022;03;Venezuela;10
4;Jaar, Maand, Land van herkomst;2022;03;Verenigde Arabische Emiraten;10
4;Jaar, Maand, Land van herkomst;2022;04;Afghanistan;330
4;Jaar, Maand, Land van herkomst;2022;04;Albanië;10
4;Jaar, Maand, Land van herkomst;2022;04;Algerije;100
4;Jaar, Maand, Land van herkomst;2022;04;Armenië;10
4;Jaar, Maand, Land van herkomst;2022;04;Azerbeidzjan;30
4;Jaar, Maand, Land van herkomst;2022;04;Belarus;30
4;Jaar, Maand, Land van herkomst;2022;04;China;20
4;Jaar, Maand, Land van herkomst;2022;04;Colombia;60
4;Jaar, Maand, Land van herkomst;2022;04;Congo;10
4;Jaar, Maand, Land van herkomst;2022;04;Egypte;20
4;Jaar, Maand, Land van herkomst;2022;04;Eritrea;210
4;Jaar, Maand, Land van herkomst;2022;04;Ethiopië;30
4;Jaar, Maand, Land van herkomst;2022;04;Gambia;20
4;Jaar, Maand, Land van herkomst;2022;04;Georgië;10
4;Jaar, Maand, Land van herkomst;2022;04;Ghana;10
4;Jaar, Maand, Land van herkomst;2022;04;Guinee;10
4;Jaar, Maand, Land van herkomst;2022;04;India;10
4;Jaar, Maand, Land van herkomst;2022;04;Irak;100
4;Jaar, Maand, Land van herkomst;2022;04;Iran;80
4;Jaar, Maand, Land van herkomst;2022;04;Israël;10
4;Jaar, Maand, Land van herkomst;2022;04;Ivoorkust;10
4;Jaar, Maand, Land van herkomst;2022;04;Jemen;200
4;Jaar, Maand, Land van herkomst;2022;04;Jordanië;10
4;Jaar, Maand, Land van herkomst;2022;04;Kazachstan;10
4;Jaar, Maand, Land van herkomst;2022;04;Libanon;10
4;Jaar, Maand, Land van herkomst;2022;04;Libië;20
4;Jaar, Maand, Land van herkomst;2022;04;Marokko;100
4;Jaar, Maand, Land van herkomst;2022;04;Moldavië;10
4;Jaar, Maand, Land van herkomst;2022;04;Mongolië;10
4;Jaar, Maand, Land van herkomst;2022;04;Myanmar;10
4;Jaar, Maand, Land van herkomst;2022;04;Nigeria;120
4;Jaar, Maand, Land van herkomst;2022;04;Oekraïne;20
4;Jaar, Maand, Land van herkomst;2022;04;Oezbekistan;10
4;Jaar, Maand, Land van herkomst;2022;04;Onbekend;100
4;Jaar, Maand, Land van herkomst;2022;04;Pakistan;80
4;Jaar, Maand, Land van herkomst;2022;04;Rusland;90
4;Jaar, Maand, Land van herkomst;2022;04;Saoedi-Arabië;20
4;Jaar, Maand, Land van herkomst;2022;04;Senegal;10
4;Jaar, Maand, Land van herkomst;2022;04;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2022;04;Soedan;30
4;Jaar, Maand, Land van herkomst;2022;04;Somalië;90
4;Jaar, Maand, Land van herkomst;2022;04;Sri Lanka;10
4;Jaar, Maand, Land van herkomst;2022;04;Syrië;1550
4;Jaar, Maand, Land van herkomst;2022;04;Tunesië;20
4;Jaar, Maand, Land van herkomst;2022;04;Turkije;260
4;Jaar, Maand, Land van herkomst;2022;04;Turkmenistan;10
4;Jaar, Maand, Land van herkomst;2022;04;Uganda;20
4;Jaar, Maand, Land van herkomst;2022;04;Venezuela;20
4;Jaar, Maand, Land van herkomst;2022;04;Verenigde Arabische Emiraten;10
4;Jaar, Maand, Land van herkomst;2022;05;Afghanistan;120
4;Jaar, Maand, Land van herkomst;2022;05;Albanië;10
4;Jaar, Maand, Land van herkomst;2022;05;Algerije;150
4;Jaar, Maand, Land van herkomst;2022;05;Armenië;10
4;Jaar, Maand, Land van herkomst;2022;05;Azerbeidzjan;20
4;Jaar, Maand, Land van herkomst;2022;05;Belarus;10
4;Jaar, Maand, Land van herkomst;2022;05;China;20
4;Jaar, Maand, Land van herkomst;2022;05;Colombia;50
4;Jaar, Maand, Land van herkomst;2022;05;Congo;10
4;Jaar, Maand, Land van herkomst;2022;05;Egypte;20
4;Jaar, Maand, Land van herkomst;2022;05;El Salvador;10
4;Jaar, Maand, Land van herkomst;2022;05;Eritrea;190
4;Jaar, Maand, Land van herkomst;2022;05;Ethiopië;60
4;Jaar, Maand, Land van herkomst;2022;05;Gambia;20
4;Jaar, Maand, Land van herkomst;2022;05;Georgië;20
4;Jaar, Maand, Land van herkomst;2022;05;Guinee;10
4;Jaar, Maand, Land van herkomst;2022;05;Irak;50
4;Jaar, Maand, Land van herkomst;2022;05;Iran;90
4;Jaar, Maand, Land van herkomst;2022;05;Jemen;240
4;Jaar, Maand, Land van herkomst;2022;05;Koeweit;10
4;Jaar, Maand, Land van herkomst;2022;05;Libanon;20
4;Jaar, Maand, Land van herkomst;2022;05;Libië;10
4;Jaar, Maand, Land van herkomst;2022;05;Mali;10
4;Jaar, Maand, Land van herkomst;2022;05;Marokko;120
4;Jaar, Maand, Land van herkomst;2022;05;Mexico;10
4;Jaar, Maand, Land van herkomst;2022;05;Moldavië;40
4;Jaar, Maand, Land van herkomst;2022;05;Myanmar;20
4;Jaar, Maand, Land van herkomst;2022;05;Nigeria;130
4;Jaar, Maand, Land van herkomst;2022;05;Oezbekistan;10
4;Jaar, Maand, Land van herkomst;2022;05;Onbekend;30
4;Jaar, Maand, Land van herkomst;2022;05;Pakistan;60
4;Jaar, Maand, Land van herkomst;2022;05;Rusland;70
4;Jaar, Maand, Land van herkomst;2022;05;Saoedi-Arabië;20
4;Jaar, Maand, Land van herkomst;2022;05;Senegal;10
4;Jaar, Maand, Land van herkomst;2022;05;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2022;05;Soedan;20
4;Jaar, Maand, Land van herkomst;2022;05;Somalië;170
4;Jaar, Maand, Land van herkomst;2022;05;Syrië;1770
4;Jaar, Maand, Land van herkomst;2022;05;Tunesië;20
4;Jaar, Maand, Land van herkomst;2022;05;Turkije;270
4;Jaar, Maand, Land van herkomst;2022;05;Uganda;30
4;Jaar, Maand, Land van herkomst;2022;05;Venezuela;10
4;Jaar, Maand, Land van herkomst;2022;05;Verenigde Arabische Emiraten;10
4;Jaar, Maand, Land van herkomst;2022;06;Afghanistan;160
4;Jaar, Maand, Land van herkomst;2022;06;Albanië;10
4;Jaar, Maand, Land van herkomst;2022;06;Algerije;120
4;Jaar, Maand, Land van herkomst;2022;06;Armenië;10
4;Jaar, Maand, Land van herkomst;2022;06;Azerbeidzjan;20
4;Jaar, Maand, Land van herkomst;2022;06;China;30
4;Jaar, Maand, Land van herkomst;2022;06;Colombia;20
4;Jaar, Maand, Land van herkomst;2022;06;Congo;10
4;Jaar, Maand, Land van herkomst;2022;06;Egypte;20
4;Jaar, Maand, Land van herkomst;2022;06;El Salvador;10
4;Jaar, Maand, Land van herkomst;2022;06;Eritrea;220
4;Jaar, Maand, Land van herkomst;2022;06;Ethiopië;50
4;Jaar, Maand, Land van herkomst;2022;06;Gambia;10
4;Jaar, Maand, Land van herkomst;2022;06;Georgië;10
4;Jaar, Maand, Land van herkomst;2022;06;Guinee;20
4;Jaar, Maand, Land van herkomst;2022;06;India;20
4;Jaar, Maand, Land van herkomst;2022;06;Irak;90
4;Jaar, Maand, Land van herkomst;2022;06;Iran;80
4;Jaar, Maand, Land van herkomst;2022;06;Israël;10
4;Jaar, Maand, Land van herkomst;2022;06;Jemen;250
4;Jaar, Maand, Land van herkomst;2022;06;Jordanië;10
4;Jaar, Maand, Land van herkomst;2022;06;Koeweit;10
4;Jaar, Maand, Land van herkomst;2022;06;Libanon;10
4;Jaar, Maand, Land van herkomst;2022;06;Libië;20
4;Jaar, Maand, Land van herkomst;2022;06;Marokko;80
4;Jaar, Maand, Land van herkomst;2022;06;Moldavië;20
4;Jaar, Maand, Land van herkomst;2022;06;Myanmar;10
4;Jaar, Maand, Land van herkomst;2022;06;Nigeria;70
4;Jaar, Maand, Land van herkomst;2022;06;Oezbekistan;10
4;Jaar, Maand, Land van herkomst;2022;06;Onbekend;50
4;Jaar, Maand, Land van herkomst;2022;06;Pakistan;70
4;Jaar, Maand, Land van herkomst;2022;06;Rusland;40
4;Jaar, Maand, Land van herkomst;2022;06;Saoedi-Arabië;20
4;Jaar, Maand, Land van herkomst;2022;06;Senegal;10
4;Jaar, Maand, Land van herkomst;2022;06;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2022;06;Soedan;20
4;Jaar, Maand, Land van herkomst;2022;06;Somalië;110
4;Jaar, Maand, Land van herkomst;2022;06;Sri Lanka;10
4;Jaar, Maand, Land van herkomst;2022;06;Syrië;2360
4;Jaar, Maand, Land van herkomst;2022;06;Tunesië;20
4;Jaar, Maand, Land van herkomst;2022;06;Turkije;460
4;Jaar, Maand, Land van herkomst;2022;06;Uganda;20
4;Jaar, Maand, Land van herkomst;2022;06;Venezuela;10
4;Jaar, Maand, Land van herkomst;2022;06;Verenigde Arabische Emiraten;10
4;Jaar, Maand, Land van herkomst;2022;07;Afghanistan;280
4;Jaar, Maand, Land van herkomst;2022;07;Algerije;60
4;Jaar, Maand, Land van herkomst;2022;07;Armenië;10
4;Jaar, Maand, Land van herkomst;2022;07;Belarus;10
4;Jaar, Maand, Land van herkomst;2022;07;China;20
4;Jaar, Maand, Land van herkomst;2022;07;Colombia;30
4;Jaar, Maand, Land van herkomst;2022;07;Egypte;30
4;Jaar, Maand, Land van herkomst;2022;07;El Salvador;10
4;Jaar, Maand, Land van herkomst;2022;07;Eritrea;260
4;Jaar, Maand, Land van herkomst;2022;07;Ethiopië;40
4;Jaar, Maand, Land van herkomst;2022;07;Gambia;20
4;Jaar, Maand, Land van herkomst;2022;07;Georgië;10
4;Jaar, Maand, Land van herkomst;2022;07;Guinee;10
4;Jaar, Maand, Land van herkomst;2022;07;India;10
4;Jaar, Maand, Land van herkomst;2022;07;Irak;70
4;Jaar, Maand, Land van herkomst;2022;07;Iran;80
4;Jaar, Maand, Land van herkomst;2022;07;Jemen;260
4;Jaar, Maand, Land van herkomst;2022;07;Jordanië;10
4;Jaar, Maand, Land van herkomst;2022;07;Koeweit;10
4;Jaar, Maand, Land van herkomst;2022;07;Libanon;20
4;Jaar, Maand, Land van herkomst;2022;07;Libië;10
4;Jaar, Maand, Land van herkomst;2022;07;Marokko;70
4;Jaar, Maand, Land van herkomst;2022;07;Moldavië;10
4;Jaar, Maand, Land van herkomst;2022;07;Myanmar;10
4;Jaar, Maand, Land van herkomst;2022;07;Nicaragua;10
4;Jaar, Maand, Land van herkomst;2022;07;Nigeria;40
4;Jaar, Maand, Land van herkomst;2022;07;Oekraïne;10
4;Jaar, Maand, Land van herkomst;2022;07;Onbekend;90
4;Jaar, Maand, Land van herkomst;2022;07;Pakistan;60
4;Jaar, Maand, Land van herkomst;2022;07;Peru;10
4;Jaar, Maand, Land van herkomst;2022;07;Rusland;30
4;Jaar, Maand, Land van herkomst;2022;07;Saoedi-Arabië;10
4;Jaar, Maand, Land van herkomst;2022;07;Servië;10
4;Jaar, Maand, Land van herkomst;2022;07;Sierra Leone;10
4;Jaar, Maand, Land van herkomst;2022;07;Soedan;10
4;Jaar, Maand, Land van herkomst;2022;07;Somalië;110
4;Jaar, Maand, Land van herkomst;2022;07;Sri Lanka;10
4;Jaar, Maand, Land van herkomst;2022;07;Syrië;2610
4;Jaar, Maand, Land van herkomst;2022;07;Tunesië;30
4;Jaar, Maand, Land van herkomst;2022;07;Turkije;540
4;Jaar, Maand, Land van herkomst;2022;07;Uganda;30
4;Jaar, Maand, Land van herkomst;2022;07;Venezuela;10
4;Jaar, Maand, Land van herkomst;2022;07;Zuid-Afrika;10
4;Jaar, Maand, Land van herkomst;2022;08;Afghanistan;570
4;Jaar, Maand, Land van herkomst;2022;08;Albanië;10
4;Jaar, Maand, Land van herkomst;2022;08;Algerije;120
4;Jaar, Maand, Land van herkomst;2022;08;Armenië;10
4;Jaar, Maand, Land van herkomst;2022;08;Azerbeidzjan;20
4;Jaar, Maand, Land van herkomst;2022;08;Belarus;20
4;Jaar, Maand, Land van herkomst;2022;08;China;20
4;Jaar, Maand, Land van herkomst;2022;08;Colombia;40
4;Jaar, Maand, Land van herkomst;2022;08;Congo;10
4;Jaar, Maand, Land van herkomst;2022;08;Egypte;40
4;Jaar, Maand, Land van herkomst;2022;08;El Salvador;10
4;Jaar, Maand, Land van herkomst;2022;08;Eritrea;260
4;Jaar, Maand, Land van herkomst;2022;08;Ethiopië;50
4;Jaar, Maand, Land van herkomst;2022;08;Gambia;20
