JAAR;PERIODE;BELEIDSPROGRAMMA;ORGANISATIE;SUBSIDIE_BESCHIKT;BEKOSTIGD_UIT_RIJKSINKOMSTEN;WETTELIJKE_TAAK;GLOB_OVERZ_GESUB_ACTIVITEITEN;INLEES_DATUM;GEMEENTE;GEMEENTE_CODE;LAND_CODE
2020;Q2;Programma Onderwijs, economie en haven;Stichting Aanzet;15.675,00;Ja;Ja;nazorg;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Onderwijs, economie en haven;Stichting Aanzet;22.540,00;Ja;Ja;Scholing van 16 pedagogisch medewerkers voor het traject Startblokken van Basisontwikkeling.;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Onderwijs, economie en haven;Stichting Aanzet;24.479,00;Ja;Nee;VVE scholingstraject;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Onderwijs, economie en haven;Stichting Aanzet;38.740,00;Ja;Ja;coordineren opvoedportal/ communicatie portal;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Onderwijs, economie en haven;SIOV - Avonturijn;44.500,00;Ja;Ja;schakelklassen;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Onderwijs, economie en haven;CBS Van Kampen;45.000,00;Ja;Ja;Pilot kindplan. ;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Onderwijs, economie en haven;Stichting Bibliotheek De Plataan;69.000,00;Nee;Nee;combinatiefunctionaris;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Onderwijs, economie en haven;Stichting Wijzer  in Opvang en Onderwijs;507.000,00;Ja;Ja;Globe;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;Stichting Mamacafe Vlaardingen, Schiedam en Maassluis;3.226,00;Nee;Nee;Welzijnssubsidie: organiseren van het Mamacaf‚ in Vlaardingen als laagdrempelige ontmoetingsplek voor kersverse ouders en hun kinderen in de leeftijd van 0-4 jaar.;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;Stichting Vrienden van de Voggel;3.629,00;Nee;Nee;Welzijnssubsidie: organiseren van activiteiten voor mensen met een verstandelijke handicap, zoals ontmoeting, sport/spel en educatie.;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;Stichting Vlaardingen in Beweging;4.000,00;Nee;Nee;Opleiden van 16 Vlaardingse jongeren tot City-trainer.;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;"Stichting Vrijwilligers Palliatieve Terminale Zorg Nieuwe Waterweg
Noord";4.252,08;Nee;Nee;Inzetten van opgeleide vrijwilligers in de thuissituatie waar sprake is van benodigde palliatieve terminale zorg t.b.v. ontlasting mantelzorgers. ;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;Stichting Minters;4.576,00;Ja;Nee;begeleiding 2e Join Us groep voor de leeftijdsgroep 18-25 jaar (aanpak eenzaamheid onder jongeren;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;Stichting Dierennoodhulp West Nederland;15.000,00;Ja;Ja;Het vervoeren en tijdelijk opvangen van zwervend aangetroffen (huis)dieren.;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;Stichting de Buurtvrouw;15.300,00;Nee;Nee;Het cre‰ren van werk-leertrajecten voor jongeren en volwassenen met een verstandelijke en/of psychische kwetsbaarheid en diverse activiteiten die een maatschappelijke waarde leveren en buurtgericht zijn.;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;Stichting Voedselbank Vlaardingen;18.591,44;Nee;Nee;Het uitdelen van voedselpakketten aan mensen die op of onder het bestaansminimum leven.;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;Stichting Aanzet;22.808,00;Ja;Nee;"In 4 gebieden in Vlaardingen wordt in 2020 per gebied 1 cursus van 12 bijeenkomsten van 2,5 uur gehouden. De bijeenkomsten worden bezocht door een groep van 8 mensen die groepsgewijs, lerend van elkaars ervaringen, zich ontwikkelen op het gebied van budgettering, gezonde (groene) levensstijl, psychisch welbevinden en een vrij onderwerp. Het aantal deelnemers per groep is 8 en er wordt rekening gehouden met deelname van laaggeletterden. 
Er wordt in de werving speciaal aandcaht gecshonken aan deelname van mensen uit aandachtsgebieden. Er vindt aan het begin van het project een nulmeting plaats en aan het eind geven de deelnemers aan in welke mate per onderwerp zij vinden dat  ze resultaat hebben geboekt . De methode waarop dit plaats vindt staat beschreven in de projectbeschrijving.
Lift je leven past uitstekend in de aanpak in de aandachtsgebieden, het versterken van netwerken en de ontwikkeling van talenten, en sluit aan op andere activiteiten binnen zowel het sociaal domein als het gebiedsgericht werken.";2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;Stichting De Windwijzer;27.000,00;Nee;Nee;Organisatie van de ontmoetingsplek Odensehuis De Bovenkamer met wekelijkse bijeenkomsten voor mensen met beginnende dementie, mantelzorgers en buurtgenoten om elkaar te kunnen ontmoeten  en ondersteuning kunnen krijgen.;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;Humanitas afdeling Nieuwe Waterweg Noord;39.300,00;Nee;Nee;Gesubsidieerde activiteiten: Ondersteuning van mensen in Vlaardingen met (dreigende) financiele problemen, aansluiting in het project Aanpak Schulden in de Wijk.;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;Ipse de Bruggen;57.258,00;Ja;Ja;FTE leveren aan de wijkteams;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sociaal domein;FortaGroep;338.757,00;Ja;Ja;FTE leveren aan de wijkteams;2-9-2020;Vlaardingen;0622;NL
2020;Q2;Programma Sport en Recreatie;Stichting Vlaardingen Turnt en Beweegt;20.000,00;Nee;Nee;"Om de knelpunten die zijn ontstaan wegens het stoppen van de btw vrijstelling dient de stichting gegevens aan te leveren bij de gemeente voor 15 februari 2020 betreft de btw. De gemeente neemt uw gegevens over in de SPUK aanvraag 2020.
Bij de afrekening wordt een overzicht van het aantal uren verhuur gevraagd van de stichting. 
Aangezien de gemeente borg staat voor de stichting dient u een overzicht van de stand van zaken bij de bank aan te leveren. 
De turnhal dient volgens het beleidskader: schone en veilige sportaccommodaties, onderhouden te worden. ";2-9-2020;Vlaardingen;0622;NL
