FID,jaar,type_ws,hoofdgeb,gebied,locatie,gdb_geomattr_data,shape
talud_maas_2008.13,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194765.16600000113 410547.2129999995, 194768.23299999908 410528.26399999857, 194771.24500000104 410504.09800000116)"
talud_maas_2008.14,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194731.8669999987 410663.04100000113, 194734.59899999946 410650.0399999991, 194739.1160000004 410628.2719999999, 194744.8909999989 410599.6330000013, 194745.90100000054 410595.3449999988, 194748.54100000113 410584.98000000045, 194748.6790000014 410584.36199999973)"
talud_maas_2008.15,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194707.08900000155 410763.7470000014, 194712.05700000003 410742.80799999833, 194719.11400000006 410713.19099999964, 194726.40300000086 410683.18499999866, 194727.33300000057 410678.7509999983)"
talud_maas_2008.16,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194703.5300000012 410776.7659999989, 194698.65900000185 410797.9510000013, 194696.0949999988 410808.1779999994, 194691.9919999987 410824.5460000001, 194686.29100000113 410849.0879999995, 194683.77899999917 410858.6479999982)"
talud_maas_2008.17,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194679.05099999905 410874.1330000013, 194678.19299999997 410877.6640000008, 194671.88699999824 410900.9910000004, 194665.19299999997 410927.83300000057, 194657.71599999815 410957.66699999943, 194653.94700000063 410966.7870000005, 194651.18499999866 410977.9849999994, 194641.84200000018 411011.5029999986, 194633.8289999999 411041.4200000018, 194631.5859999992 411050.0390000008, 194627.00299999863 411066.9310000017, 194622.29399999976 411085.47199999914, 194615.19200000167 411117.7470000014, 194606.98800000176 411147.3680000007, 194603.01700000092 411162.55799999833, 194601.95699999854 411170.13599999994, 194597.70600000024 411192.87000000104, 194592.45899999887 411213.27600000054, 194586.82400000095 411236.02699999884, 194584.65399999917 411244.48000000045, 194578.09200000018 411261.9690000005, 194575.80200000107 411271.43499999866, 194572.7659999989 411284.1009999998, 194569.12999999896 411295.9519999996, 194566.71799999848 411304.2800000012, 194565.73099999875 411311.87900000066)"
talud_maas_2008.18,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194553.60500000045 411356.6180000007, 194547.9450000003 411375.5399999991, 194540.29899999872 411406.05099999905, 194535.5460000001 411428.7509999983, 194533.1959999986 411438.37099999934)"
talud_maas_2008.19,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194528.4389999993 411455.57499999925, 194525.60200000182 411473.1460000016, 194522.72899999842 411491.7419999987, 194521.90100000054 411493.6259999983, 194517.36100000143 411493.1039999984, 194513.24500000104 411493.61499999836, 194506.4450000003 411497.01399999857, 194503.5450000018 411500.16099999845, 194502.29199999943 411502.67599999905, 194501.7659999989 411506.80099999905, 194502.4219999984 411511.7490000017, 194504.97700000182 411516.15199999884, 194509.35200000182 411520.2710000016, 194513.50299999863 411523.73600000143, 194513.63800000027 411524.686999999, 194513.8110000007 411525.9050000012, 194513.08399999887 411529.1160000004, 194510.09200000018 411535.50499999896)"
talud_maas_2008.20,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194498.79199999943 411568.88699999824, 194497.84299999848 411573.0249999985, 194494.36499999836 411586.9539999999, 194490.79100000113 411598.9479999989, 194486.00600000098 411613.4919999987, 194480.83700000122 411630.8969999999)"
talud_maas_2008.21,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194475.08300000057 411649.19299999997, 194469.84699999914 411669.686999999, 194465.76799999923 411686.4290000014, 194461.5700000003 411699.55099999905, 194460.18299999833 411707.30099999905, 194458.04300000146 411716.41699999943, 194455.69700000063 411730.4759999998)"
talud_maas_2008.22,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194449.47199999914 411763.3999999985, 194448.4530000016 411772.3520000018, 194446.08199999854 411785.80000000075, 194444.87000000104 411794.82499999925, 194443.08199999854 411806.9840000011, 194439.97100000083 411817.62099999934, 194438.35799999908 411824.743999999, 194436.02100000158 411834.11199999973, 194433.88199999928 411842.6079999991, 194433.32499999925 411848.55999999866, 194431.92599999905 411861.0799999982, 194430.71400000155 411873.46499999985, 194429.01799999923 411879.6020000018, 194428.08100000024 411887.37099999934, 194426.87299999967 411896.64400000125)"
talud_maas_2008.23,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194399.78299999982 411996.18200000003, 194397.9149999991 412012.56700000167, 194395.63599999994 412025.59099999815, 194393.09200000018 412033.84699999914, 194389.44299999997 412048.6570000015, 194384.94200000167 412064.3599999994, 194379.9910000004 412080.6099999994, 194376.94299999997 412086.8599999994, 194372.76199999824 412095.2729999982, 194366.55200000107 412114.5379999988, 194365.33700000122 412123.1950000003, 194365.2259999998 412127.9539999999, 194365.18200000003 412131.1409999989, 194363.3139999993 412136.38899999857, 194360.063000001 412146.6409999989, 194356.6700000018 412149.51099999994, 194355.83700000122 412150.5489999987, 194354.15100000054 412153.1099999994, 194353.20100000128 412154.21499999985, 194352.67599999905 412155.1860000007, 194352.46400000155 412156.09699999914, 194352.85700000077 412157.1180000007, 194352.80200000107 412157.79199999943, 194351.9990000017 412159.08300000057, 194351.86100000143 412160.1409999989, 194352.3839999996 412162.19999999925, 194352.14499999955 412165.0799999982, 194349.75699999928 412167.84699999914, 194349.25699999928 412175.39499999955, 194348.08700000122 412185.7969999984, 194345.46599999815 412196.1979999989, 194342.14600000158 412212.67500000075, 194341.0399999991 412216.13800000027)"
talud_maas_2008.24,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194860.58399999887 409111.118999999, 194859.2190000005 409096.83399999887, 194858.3839999996 409083.3770000003, 194857.60399999842 409074.8189999983)"
talud_maas_2008.25,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194856.58799999952 409157.1460000016, 194854.30900000036 409122.3049999997)"
talud_maas_2008.26,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194862.79399999976 409256.7820000015, 194862.09699999914 409240.4970000014, 194860.31599999964 409211.6409999989, 194858.92500000075 409190.65199999884, 194858.0240000002 409176.7430000007)"
talud_maas_2008.27,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194867.54199999943 409356.70699999854, 194867.15700000152 409340.6009999998, 194866.69000000134 409313.0760000013, 194865.27299999818 409287.9849999994, 194864.12999999896 409278.8969999999)"
talud_maas_2008.28,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194868.78500000015 409459.79199999943, 194867.98800000176 409437.1409999989, 194866.72700000182 409407.7190000005, 194866.19000000134 409377.01399999857)"
talud_maas_2008.29,2008,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194866.65300000086 409553.35500000045, 194866.40700000152 409530.8420000002, 194867.1719999984 409501.2490000017, 194868.13599999994 409484.98000000045)"
talud_maas_2008.30,2008,Rivieren,Maas,Zandmaas,Aijen,,"LINESTRING (200305.41899999976 399435.9270000011, 200307.55600000173 399422.04100000113, 200309.80900000036 399404.3960000016, 200309.92300000042 399394.2120000012)"
talud_maas_2008.31,2008,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199964.5780000016 400207.6420000009, 199971.17399999872 400197.3440000005, 199975.01900000125 400191.90900000185)"
talud_maas_2008.32,2008,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199939.7049999982 400245.9389999993, 199946.60399999842 400234.5320000015, 199953.44299999997 400224.41899999976, 199958.6499999985 400215.5520000011)"
talud_maas_2008.33,2008,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199914.34800000116 400280.1629999988, 199903.55099999905 400294.0859999992, 199896.6860000007 400302.2670000009, 199891.03400000185 400309.04199999943, 199887.561999999 400316.09800000116, 199886.11800000072 400321.73699999973, 199882.12200000137 400333.77699999884, 199872.60300000012 400349.3280000016, 199863.05600000173 400361.66800000146, 199849.47300000116 400376.6640000008, 199828.18499999866 400393.69200000167, 199817.96200000122 400402.5370000005, 199806.37099999934 400415.34600000083, 199800.2190000005 400423.3819999993, 199788.49300000072 400439.63800000027, 199784.5540000014 400448.0540000014, 199783.09699999914 400452.41600000113, 199779.4360000007 400459.0529999994, 199774.8740000017 400470.11300000176, 199766.10599999875 400482.4990000017, 199760.51799999923 400488.1229999997, 199748.44799999893 400498.08900000155, 199740.9549999982 400502.243999999, 199732.73800000176 400507.22100000083, 199705.7250000015 400515.29100000113)"
talud_maas_2008.34,2008,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199382.5450000018 400935.16800000146, 199386.02299999818 400925.1739999987, 199391.92300000042 400912.23600000143, 199397.71400000155 400899.38899999857, 199405.7410000004 400885.16800000146, 199419.53200000152 400861.95800000057, 199429.49399999902 400845.31799999997, 199439.36899999902 400831.2749999985, 199455.69799999893 400811.50400000066, 199466.32600000128 400797.8359999992, 199478.78400000185 400780.79399999976, 199491.1959999986 400761.94200000167, 199504.23999999836 400742.59699999914)"
talud_maas_2008.35,2008,Rivieren,Maas,Grensmaas,Koningssteen - De Engel,,"LINESTRING (188125.73099999875 351145.4699999988, 188128.46599999815 351148.83999999985, 188130.46400000155 351152.0799999982, 188134.811999999 351159.33100000024, 188139.10200000182 351165.381000001, 188140.6009999998 351166.7280000001, 188143.7190000005 351168.9849999994, 188145.31799999997 351170.31799999997, 188149.563000001 351172.9310000017, 188155.27899999917 351177.86400000006, 188161.58100000024 351183.5520000011, 188165.96700000018 351187.1259999983, 188169.0300000012 351189.186999999, 188173.0300000012 351193.36199999973, 188175.4210000001 351197.9299999997)"
talud_maas_2008.36,2008,Rivieren,Maas,Grensmaas,Koningssteen - De Engel,,"LINESTRING (188182.9210000001 351210.2870000005, 188182.7969999984 351210.6240000017, 188182.56599999964 351211.2529999986, 188183.65199999884 351213.23000000045, 188186.00499999896 351216.1579999998, 188187.9910000004 351219.1629999988, 188189.20100000128 351221.11499999836, 188190.5639999993 351222.8929999992, 188192.15700000152 351223.7980000004, 188195.2049999982 351226.9450000003, 188196.9059999995 351228.5709999986, 188197.59299999848 351230.4389999993, 188198.60300000012 351232.60500000045, 188199.73000000045 351234.00400000066, 188200.29300000146 351235.5480000004, 188200.33199999854 351237.9239999987, 188201.11199999973 351239.26199999824, 188202.64299999923 351240.3370000012, 188205.11400000006 351240.70699999854, 188206.59800000116 351241.12099999934, 188209.6950000003 351242.96499999985, 188212.66600000113 351243.79199999943, 188213.58700000122 351244.37099999934, 188214.77100000158 351244.31700000167, 188215.30700000003 351244.3449999988, 188217.63800000027 351246.90399999917, 188220.49599999934 351249.8110000007, 188223.97199999914 351254.48999999836, 188226.07400000095 351256.756000001, 188229.938000001 351259.76199999824, 188232.3509999998 351262.22199999914, 188235.06899999827 351266.1160000004, 188239.4299999997 351271.1550000012, 188243.22199999914 351275.3289999999, 188247.22399999946 351279.31700000167, 188250.10700000077 351281.0249999985, 188252.67500000075 351282.0219999999, 188257.7250000015 351285.1160000004, 188260.74700000137 351287.3979999982, 188262.94000000134 351289.5069999993, 188263.84800000116 351291.91000000015, 188265.8049999997 351294.8029999994, 188272.86100000143 351297.4620000012, 188275.9990000017 351298.3590000011, 188283.19099999964 351303.1160000004, 188288.27800000086 351306.2010000013, 188291 351307.9919999987, 188295.44399999827 351311.5780000016, 188298.4699999988 351314.243999999, 188301.45800000057 351317.6000000015, 188303.6330000013 351320.4239999987, 188305.8999999985 351323.3379999995, 188307.2109999992 351325.6730000004, 188307.9450000003 351327.66899999976, 188308.79100000113 351330.44200000167, 188310.69200000167 351332.83199999854, 188312.6409999989 351334.6790000014, 188313.2109999992 351335.25499999896, 188314.19299999997 351336.77600000054, 188315.38100000098 351337.2289999984, 188315.58100000024 351337.12999999896, 188316.51399999857 351339.18299999833, 188318.1090000011 351340.6479999982, 188319.32499999925 351341.5789999999, 188320.1330000013 351341.51300000027, 188320.66200000048 351342.5300000012, 188321.29100000113 351343.7659999989, 188324.06799999997 351344.9479999989, 188326.12299999967 351345.5689999983, 188328.625 351346.84800000116, 188334.04100000113 351350.8759999983, 188337.92300000042 351354.1579999998, 188341.77299999818 351356.7529999986, 188347.01700000092 351359.1169999987, 188352.4549999982 351360.54100000113, 188355.34800000116 351360.3189999983, 188357.23099999875 351359.36199999973, 188360.4910000004 351358.86499999836, 188362.7109999992 351358.98099999875)"
talud_maas_2008.37,2008,Rivieren,Maas,Grensmaas,Koningssteen - De Engel,,"LINESTRING (188444.16299999878 351397.05999999866, 188447.85300000012 351399.2019999996, 188451.96599999815 351400.8969999999, 188456.91899999976 351402.04199999943, 188460.14699999988 351401.5729999989, 188461.3289999999 351401.1160000004, 188462.76999999955 351402.04399999976)"
talud_maas_2008.38,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208948.65900000185 391367.4210000001, 208926.4910000004 391397.21400000155, 208918.05600000173 391406.7250000015, 208904.94700000063 391423.8420000002, 208890.48000000045 391442.6739999987, 208884.73800000176 391449.7199999988, 208876.55799999833 391459.25400000066, 208868.3289999999 391467.4479999989, 208862.49300000072 391471.9219999984, 208850.7039999999 391479.35500000045)"
talud_maas_2008.39,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208779.23200000077 391557.5080000013, 208768.89200000092 391570.5080000013, 208755.23800000176 391592.03599999845, 208737.59899999946 391611.05900000036)"
talud_maas_2008.40,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208750.82699999958 391616.75, 208746.00600000098 391616.993999999, 208742.11300000176 391617.01099999994, 208739.2890000008 391617.78400000185, 208735.74599999934 391619.63899999857, 208732.05600000173 391622.38899999857, 208729.27800000086 391625.1020000018, 208726.62299999967 391627.05799999833, 208723.14299999923 391628.9389999993, 208721.26099999994 391631.12000000104, 208720.30900000036 391634.62099999934, 208719.8590000011 391639.01900000125, 208720.73699999973 391642.1499999985)"
talud_maas_2008.41,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208707.23699999973 391642.8720000014, 208673.69999999925 391673.63599999994, 208653.12099999934 391690.5009999983, 208644.56700000167 391699.6020000018, 208625.86499999836 391714.4389999993, 208607.7100000009 391735.16800000146)"
talud_maas_2008.42,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208586.87000000104 391751.3379999995, 208582.4530000016 391753.5780000016, 208575.01700000092 391757.79300000146, 208557.84800000116 391768.8960000016, 208546.12900000066 391777.73099999875, 208539.27100000158 391785.9200000018, 208536.10399999842 391790.51900000125)"
talud_maas_2008.43,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208451.05700000003 391826.2740000002, 208430.34800000116 391838.7670000009, 208416.0639999993 391844.4079999998, 208390.6160000004 391854.0720000006, 208384.91299999878 391856.8579999991, 208380.02600000054 391859.24500000104, 208377.48099999875 391860.48800000176, 208375.48699999973 391861.83300000057, 208364.23699999973 391869.4230000004, 208361.7950000018 391871.0700000003, 208349.53599999845 391879.8779999986, 208335.55000000075 391889.0370000005, 208329.46200000122 391892.30999999866, 208315.98099999875 391900.06700000167, 208306.22199999914 391904.77600000054, 208289.6959999986 391910.6799999997, 208276.02800000086 391915.7010000013, 208270.01300000027 391917.91099999845, 208259.83199999854 391921.5709999986, 208242.20800000057 391930.2410000004)"
talud_maas_2008.44,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208230.0009999983 391941.7490000017, 208227.07400000095 391944.61400000006, 208219.23900000006 391949.49500000104, 208209.0949999988 391954.1000000015, 208195.2809999995 391958.8359999992, 208187.33799999952 391961.18400000036, 208187.10399999842 391961.2529999986, 208185.5150000006 391961.72300000116)"
talud_maas_2008.45,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208087.9210000001 392007.2829999998, 208079.27100000158 392010.6739999987, 208072.0309999995 392012.5159999989, 208066.72100000083 392013.5760000013, 208059.6400000006 392015.19900000095, 208053.2809999995 392017.3740000017, 208049.33799999952 392018.53599999845, 208039.04800000042 392022.7809999995)"
talud_maas_2008.46,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (208019.0009999983 392031.29300000146, 208016.77899999917 392031.9439999983, 208015.52600000054 392031.7569999993, 208013.92300000042 392033.0799999982, 208012.24399999902 392033.438000001, 208008.37200000137 392034.4230000004, 208007.07299999893 392034.46599999815, 208004.96400000155 392035.13699999824, 208004.01900000125 392036.6070000008, 208002.63699999824 392036.743999999, 207998.2800000012 392038.0850000009, 207995.44200000167 392039.4070000015, 207993.12799999863 392042.0390000008, 207988.35700000077 392044.6550000012, 207981.2749999985 392047.9789999984, 207966.96599999815 392053.05700000003, 207962.00299999863 392055.54100000113, 207949.32299999893 392061.25499999896, 207945.4759999998 392062.97399999946, 207938.2199999988 392067.0020000003, 207934.97399999946 392068.60599999875, 207929.49399999902 392072.26099999994, 207927.0789999999 392074.70600000024, 207923.27299999818 392077.98800000176, 207920.93200000003 392080.5379999988)"
talud_maas_2008.47,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207902.08100000024 392082.92500000075, 207895.27600000054 392086.0940000005, 207883.24700000137 392093.438000001, 207871.9919999987 392098.9840000011, 207861.5940000005 392104.51000000164, 207852.688000001 392109.0219999999, 207852.68499999866 392109.0229999982)"
talud_maas_2008.48,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207850.2199999988 392112.15399999917, 207844.5240000002 392114.69900000095, 207837.6959999986 392116.6889999993, 207830.51700000092 392118.66600000113, 207812.41899999976 392124.55099999905, 207802.9690000005 392127.2879999988, 207797.00499999896 392129.9690000005)"
talud_maas_2008.49,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207795.33300000057 392134.1970000006, 207793.42700000107 392135.2989999987, 207791.2650000006 392135.8839999996, 207789.71299999952 392136.6640000008, 207788.44099999964 392137.34899999946, 207786.47199999914 392137.94099999964, 207785.69799999893 392138.78599999845, 207784.19999999925 392139.43299999833, 207782.39400000125 392140.2899999991, 207779.35500000045 392141.34600000083, 207777.81500000134 392139.55000000075, 207777.73699999973 392139.4600000009, 207767.61300000176 392144.2490000017, 207753.61400000006 392150.6700000018, 207745.47100000083 392154.4070000015, 207723.5399999991 392166.97300000116, 207712.73200000077 392172.56599999964, 207704.3839999996 392177.66800000146, 207699.26000000164 392180.0639999993)"
talud_maas_2008.50,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207691.2509999983 392184.1429999992, 207684.24500000104 392188.89499999955, 207638.78500000015 392213.41800000146)"
talud_maas_2008.51,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207578.9530000016 392245.2870000005, 207548.68400000036 392268.95699999854)"
talud_maas_2008.52,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207543.563000001 392273.16000000015, 207504.7259999998 392302.30000000075)"
talud_maas_2008.53,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207489.64499999955 392313.1979999989, 207475.94200000167 392323.91699999943)"
talud_maas_2008.54,2008,Rivieren,Maas,Zandmaas,Ooijen,,"LINESTRING (207471.28599999845 392327.53500000015, 207452.46599999815 392343.7340000011)"
