FID,oid_,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
trend_2007_50.11,0,1701372,17,1372,118,122.1935,4.1935,-2.65,2008,- - 3 - - -,3,565,,,"POLYGON ((14682.440000001341 379280.1739999987, 14764.015000000596 379175.76300000027, 14645.813000001013 379083.4140000008, 14564.238000001758 379187.82499999925, 14682.440000001341 379280.1739999987))"
trend_2007_50.12,0,1701381,17,1381,126,135.49001,9.49001,-2.679,2010,- - 3 - - -,3,567.9,,,"POLYGON ((14610.440000001341 379225.17500000075, 14692.907999999821 379119.62099999934, 14574.706000000238 379027.2719999999, 14492.238000001758 379132.8260000013, 14610.440000001341 379225.17500000075))"
trend_2007_50.13,0,402360,4,2360,166,429.1,263.1,-9.146,>2017,- - - - - -,3,1314.6,,,"POLYGON ((160474.4840000011 606778.870000001, 160577.35399999842 606333.2910000011, 160382.48000000045 606288.300999999, 160279.6099999994 606733.879999999, 160474.4840000011 606778.870000001))"
trend_2007_50.14,0,402380,4,2380,170,453,283,-10.453,>2017,- - - - - -,3,1445.3,,,"POLYGON ((160670.4840000011 606822.870000001, 160788.0540000014 606313.6149999984, 160593.1799999997 606268.625, 160475.6099999994 606777.879999999, 160670.4840000011 606822.870000001))"
trend_2007_50.15,0,402400,4,2400,170,476.2,306.2,-10.601,>2017,- - - - - -,3,1460.1,,,"POLYGON ((160865.4840000011 606865.870000001, 160984.7190000005 606349.4050000012, 160789.8449999988 606304.4149999991, 160670.6099999994 606820.879999999, 160865.4840000011 606865.870000001))"
trend_2007_50.16,0,402420,4,2420,174,486.7,312.7,-11.669,>2017,- - - - - -,3,1566.9,,,"POLYGON ((161060.4840000011 606909.870000001, 161191.73200000077 606341.3740000017, 160996.85799999908 606296.3839999996, 160865.6099999994 606864.879999999, 161060.4840000011 606909.870000001))"
trend_2007_50.17,0,402440,4,2440,160,516.8,356.8,-12.797,>2017,- - - - - -,3,1679.7,,,"POLYGON ((161255.4840000011 606952.870000001, 161399.41899999976 606329.4189999998, 161204.5450000018 606284.4290000014, 161060.6099999994 606907.879999999, 161255.4840000011 606952.870000001))"
trend_2007_50.18,0,402460,4,2460,130,539.1,409.1,-12.911,>2017,- - - - - -,3,1691.1,,,"POLYGON ((161450.4840000011 606996.870000001, 161595.70100000128 606367.8660000004, 161400.82699999958 606322.875, 161255.6099999994 606951.879999999, 161450.4840000011 606996.870000001))"
trend_2007_50.19,0,402480,4,2480,115,548.4,433.4,-13.494,>2017,- - - - - -,3,1749.4,,,"POLYGON ((161645.4840000011 607040.870000001, 161797.2580000013 606383.4620000012, 161602.3839999996 606338.4719999991, 161450.6099999994 606995.879999999, 161645.4840000011 607040.870000001))"
trend_2007_50.20,0,402500,4,2500,100,527.6,427.6,-15.798,>2017,- - - - - -,3,1979.8,,,"POLYGON ((161840.4840000011 607083.870000001, 162018.17300000042 606314.2149999999, 161823.29800000042 606269.2250000015, 161645.6099999994 607038.879999999, 161840.4840000011 607083.870000001))"
trend_2007_50.21,0,402520,4,2520,90,537.2,447.2,-16.41,>2017,- - - - - -,3,2041,,,"POLYGON ((162035.4840000011 607127.870000001, 162220.05600000173 606328.3990000002, 162025.18200000003 606283.4090000018, 161840.6099999994 607082.879999999, 162035.4840000011 607127.870000001))"
trend_2007_50.22,0,402540,4,2540,80,553.4,473.4,-14.385,>2017,- - - - - -,3,1838.5,,,"POLYGON ((162230.4840000011 607170.870000001, 162392.2800000012 606470.0549999997, 162197.4059999995 606425.0639999993, 162035.6099999994 607125.879999999, 162230.4840000011 607170.870000001))"
trend_2007_50.23,0,402560,4,2560,70,539.1,469.1,-17.477,>2017,- - - - - -,3,2147.7,,,"POLYGON ((162425.4840000011 607214.870000001, 162622.05799999833 606363.4169999994, 162427.18400000036 606318.4270000011, 162230.6099999994 607169.879999999, 162425.4840000011 607214.870000001))"
trend_2007_50.24,0,402580,4,2580,60,544,484,-19.889,>2017,- - - - - -,3,2388.9,,,"POLYGON ((162621.4840000011 607258.870000001, 162845.1860000007 606289.9079999998, 162650.311999999 606244.9180000015, 162426.6099999994 607213.879999999, 162621.4840000011 607258.870000001))"
trend_2007_50.25,0,504000,5,4000,60,326.9,266.9,1.845,-,- - - - - -,1,524.5,,,"POLYGON ((123458.78599999845 585498.0210000016, 123393.55600000173 585563.2520000003, 123513.76399999857 585683.4600000009, 123578.99500000104 585618.2289999984, 123458.78599999845 585498.0210000016))"
trend_2007_50.26,0,504020,5,4020,60,321.8,261.8,3.32,-,- - - - - -,1,672,,,"POLYGON ((123599.78700000048 585639.0210000016, 123482.40700000152 585756.3999999985, 123602.61499999836 585876.6090000011, 123719.99500000104 585759.2289999984, 123599.78700000048 585639.0210000016))"
trend_2007_50.27,0,504040,5,4040,70,333.1,263.1,5.572,-,- - - - - -,1,897.2,,,"POLYGON ((123741.78700000048 585780.0210000016, 123544.78700000048 585977.0210000016, 123664.99500000104 586097.2289999984, 123861.99500000104 585900.2289999984, 123741.78700000048 585780.0210000016))"
trend_2007_50.28,0,504060,5,4060,100,336.2,236.2,5.774,-,- - - - - -,1,917.4,,,"POLYGON ((123883.78599999845 585921.0210000016, 123679.64499999955 586125.1629999988, 123799.85300000012 586245.3709999993, 124003.99399999902 586041.2289999984, 123883.78599999845 585921.0210000016))"
trend_2007_50.29,0,504098,5,4098,105,310.9,205.9,3.481,-,- - - - - -,1,688.1,,,"POLYGON ((124093.3599999994 586109.254999999, 123958.09699999914 586218.7879999988, 124065.08199999854 586350.9030000009, 124200.3440000005 586241.370000001, 124093.3599999994 586109.254999999))"
trend_2007_50.30,0,1700146,17,146,139,178.64,39.64,0.688,-,- - - - - -,1,368.8,,,"POLYGON ((27309.7490000017 382034.78400000185, 27327.46700000018 382064.2710000016, 27456.041999999434 381987.0150000006, 27438.324000000954 381957.52800000086, 27309.7490000017 382034.78400000185))"
trend_2007_50.31,0,1700161,17,161,108,137.8,29.8,0.802,-,- - - - - -,1,380.2,,,"POLYGON ((27181.7490000017 382111.78400000185, 27202.401999998838 382146.1570000015, 27330.977000001818 382068.90100000054, 27310.324000000954 382034.52899999917, 27181.7490000017 382111.78400000185))"
trend_2007_50.32,0,1700171,17,171,106,126.3,20.3,0.649,-,- - - - - -,1,364.9,,,"POLYGON ((26703.903999999166 382249.7190000005, 26708.420000001788 382281.8530000001, 26856.960000000894 382260.9770000018, 26852.44399999827 382228.8429999985, 26703.903999999166 382249.7190000005))"
trend_2007_50.33,0,1700188,17,188,104,127.75,23.75,0.902,-,- - - - - -,1,390.2,,,"POLYGON ((26555.357000000775 382273.4200000018, 26562.412000000477 382317.96499999985, 26710.565999999642 382294.5, 26703.51000000164 382249.9549999982, 26555.357000000775 382273.4200000018))"
trend_2007_50.34,0,1700208,17,208,98,104.16,6.16,-2.16,2009,- - - - - -,3,516,,,"POLYGON ((26511.51000000164 382279.9549999982, 26494.61499999836 382173.28400000185, 26346.462000001222 382196.75, 26363.357000000775 382303.4200000018, 26511.51000000164 382279.9549999982))"
trend_2007_50.35,0,1700230,17,230,78,97.38,19.38,-0.661,>2017,- - - - - -,3,366.1,,,"POLYGON ((26293.51000000164 382312.9549999982, 26288.33999999985 382280.311999999, 26140.186999998987 382303.77699999884, 26145.357000000775 382336.4200000018, 26293.51000000164 382312.9549999982))"
trend_2007_50.36,0,1700251,17,251,70,101.45,31.45,-0.657,>2017,- - - - - -,3,365.7,,,"POLYGON ((26080.51000000164 382344.9549999982, 26075.370999999344 382312.5089999996, 25927.21799999848 382335.97399999946, 25932.357000000775 382368.4200000018, 26080.51000000164 382344.9549999982))"
trend_2007_50.37,0,1700271,17,271,75,111.66258,36.66258,-2.182,>2017,- - 3 - - -,3,518.2,,,"POLYGON ((25883.51000000164 382374.9549999982, 25866.44299999997 382267.1979999989, 25718.289999999106 382290.6629999988, 25735.357000000775 382398.4200000018, 25883.51000000164 382374.9549999982))"
trend_2007_50.38,0,1700290,17,290,66,95.01395,29.01395,-2.205,>2017,- - 3 - - -,3,520.5,,,"POLYGON ((25700.51000000164 382402.9549999982, 25683.26300000027 382294.061999999, 25535.109999999404 382317.52800000086, 25552.357000000775 382426.4200000018, 25700.51000000164 382402.9549999982))"
trend_2007_50.39,0,1700308,17,308,76,102.23669,26.23669,-4.251,2013,- - 3 - - -,3,725.1,,,"POLYGON ((25517.51000000164 382430.9549999982, 25484.26000000164 382221.0219999999, 25336.107000000775 382244.48699999973, 25369.357000000775 382454.4200000018, 25517.51000000164 382430.9549999982))"
trend_2007_50.40,0,1700324,17,324,77,87.99119,10.99119,-3.801,2009,- - 3 - - -,3,680.1,,,"POLYGON ((25359.51000000164 382454.9549999982, 25329.780000001192 382267.24500000104, 25181.627000000328 382290.7100000009, 25211.357000000775 382478.4200000018, 25359.51000000164 382454.9549999982))"
trend_2007_50.41,0,1700336,17,336,78,80.61798,2.61798,-3.842,2007,- - 3 - - -,3,684.2,,,"POLYGON ((25228.44399999827 382475.8429999985, 25201.708999998868 382285.61300000176, 25053.16899999976 382306.48900000006, 25079.903999999166 382496.7190000005, 25228.44399999827 382475.8429999985))"
trend_2007_50.42,0,1700352,17,352,75,77.1773,2.1773,-0.67,2010,- - 3 - - -,3,367,,,"POLYGON ((24861.061000000685 382505.79399999976, 24863.397999998182 382472.3759999983, 24713.76399999857 382461.9120000005, 24711.427000001073 382495.33100000024, 24861.061000000685 382505.79399999976))"
trend_2007_50.43,0,1700373,17,373,67,77.54,10.54,-1.786,2012,- - - - - -,3,478.6,,,"POLYGON ((24647.061999998987 382491.79399999976, 24653.291000001132 382402.7120000012, 24503.655999999493 382392.2490000017, 24497.427000001073 382481.33100000024, 24647.061999998987 382491.79399999976))"
trend_2007_50.44,0,1700396,17,396,59,61.69,2.69,-1.922,2008,- - - - - -,3,492.2,,,"POLYGON ((24417.061999998987 382477.79399999976, 24423.765000000596 382381.9279999994, 24274.131000000983 382371.46499999985, 24267.427000001073 382467.33100000024, 24417.061999998987 382477.79399999976))"
trend_2007_50.45,0,1700413,17,413,49,51.26,2.26,-0.688,2010,- - - - - -,3,368.8,,,"POLYGON ((24244.061000000685 382467.79399999976, 24246.460999999195 382433.4780000001, 24096.82600000128 382423.0150000006, 24094.427000001073 382457.33100000024, 24244.061000000685 382467.79399999976))"
trend_2007_50.46,0,1700421,17,421,87,87.71,0.71,-0.95,2007,- - - - - -,3,395,,,"POLYGON ((23725.25 382323.78400000185, 23749.71499999985 382283.0689999983, 23621.13899999857 382205.813000001, 23596.675000000745 382246.52800000086, 23725.25 382323.78400000185))"
trend_2007_50.47,0,1700441,17,441,157,162.68,5.68,-0.737,2014,- - - - - -,3,373.7,,,"POLYGON ((23553.2509999983 382221.78400000185, 23572.230000000447 382190.1970000006, 23443.655000001192 382112.94200000167, 23424.675000000745 382144.52800000086, 23553.2509999983 382221.78400000185))"
trend_2007_50.48,0,1700461,17,461,95,99.78,4.78,-1.378,2010,- - - - - -,3,437.8,,,"POLYGON ((23381.25 382120.78400000185, 23416.73600000143 382061.7250000015, 23288.16099999845 381984.4699999988, 23252.675000000745 382043.52899999917, 23381.25 382120.78400000185))"
trend_2007_50.49,0,1700483,17,483,47,58.5,11.5,-3.52,2010,- - - - - -,3,652,,,"POLYGON ((23191.2509999983 382007.78400000185, 23281.89699999988 381856.9230000004, 23153.322000000626 381779.66699999943, 23062.675999999046 381930.52899999917, 23191.2509999983 382007.78400000185))"
trend_2007_50.50,0,1700496,17,496,37,44.27,7.27,-4.305,2008,- - - - - -,3,730.5,,,"POLYGON ((23079.2509999983 381942.78400000185, 23190.11300000176 381758.27899999917, 23061.537000000477 381681.0229999982, 22950.675999999046 381865.52800000086, 23079.2509999983 381942.78400000185))"
trend_2007_50.51,0,1700512,17,512,48,49.68,1.68,-2.988,2007,- - - - - -,3,598.8,,,"POLYGON ((22941.25 381860.78400000185, 23018.197000000626 381732.72300000116, 22889.62200000137 381655.4679999985, 22812.675000000745 381783.52800000086, 22941.25 381860.78400000185))"
trend_2007_50.52,0,1700530,17,530,66,63.16,-2.84,-2.919,-,1 - - - - -,4,591.9,,,"POLYGON ((22786.25 381769.78400000185, 22861.420000001788 381644.6810000017, 22732.844999998808 381567.42500000075, 22657.675000000745 381692.52899999917, 22786.25 381769.78400000185))"
trend_2007_50.53,0,1700558,17,558,33,46.79,13.79,-3.259,2011,- - - - - -,3,625.9,,,"POLYGON ((22759.352000001818 381749.23999999836, 22806.993999999017 381593.41000000015, 22663.548000000417 381549.5549999997, 22615.905999999493 381705.3839999996, 22759.352000001818 381749.23999999836))"
trend_2007_50.54,0,1700584,17,584,13,30.68,17.68,-2.232,2014,- - - - - -,3,523.2,,,"POLYGON ((22505.352000001818 381670.2410000004, 22537.98099999875 381563.5170000009, 22394.53500000015 381519.66099999845, 22361.905999999493 381626.38500000164, 22505.352000001818 381670.2410000004))"
trend_2007_50.55,0,1700602,17,602,-5,34.29,39.29,-1.317,>2017,- - - - - -,3,431.7,,,"POLYGON ((22341.352000001818 381619.23999999836, 22360.60399999842 381556.2679999992, 22217.159000001848 381512.4120000005, 22197.905999999493 381575.38500000164, 22341.352000001818 381619.23999999836))"
trend_2007_50.56,0,1700619,17,619,-8,25.11,33.11,-1,>2017,- - - - - -,3,400,,,"POLYGON ((22171.352000001818 381567.2410000004, 22185.969999998808 381519.42500000075, 22042.52499999851 381475.5700000003, 22027.905999999493 381523.38500000164, 22171.352000001818 381567.2410000004))"
trend_2007_50.57,0,1700638,17,638,5,24.2,19.2,-3.317,2012,- - - - - -,3,631.7,,,"POLYGON ((21995.352000001818 381512.23999999836, 22043.84200000018 381353.63699999824, 21900.39600000158 381309.7820000015, 21851.905999999493 381468.38500000164, 21995.352000001818 381512.23999999836))"
trend_2007_50.58,0,1700663,17,663,43,48.68,5.68,-3.545,2008,- - - - - -,3,654.5,,,"POLYGON ((21756.352000001818 381438.2410000004, 21808.175000000745 381268.73600000143, 21664.72899999842 381224.87999999896, 21612.905999999493 381394.38500000164, 21756.352000001818 381438.2410000004))"
trend_2007_50.59,0,1700684,17,684,44,52.43,8.43,-2.513,2010,- - - - - -,3,551.3,,,"POLYGON ((21550.352000001818 381375.2410000004, 21587.087999999523 381255.08100000024, 21443.642000000924 381211.2250000015, 21406.905999999493 381331.38500000164, 21550.352000001818 381375.2410000004))"
trend_2007_50.60,0,1700705,17,705,33,52.21,19.21,-1.632,>2017,- - - - - -,3,463.2,,,"POLYGON ((21350.352000001818 381313.23999999836, 21374.208999998868 381235.20600000024, 21230.76300000027 381191.3500000015, 21206.905999999493 381269.38500000164, 21350.352000001818 381313.23999999836))"
trend_2007_50.61,0,1700730,17,730,37,45.92,8.92,-2.386,2010,- - - - - -,3,538.6,,,"POLYGON ((21116.352000001818 381240.23999999836, 21151.232000000775 381126.15300000086, 21007.78599999845 381082.2980000004, 20972.905999999493 381196.38500000164, 21116.352000001818 381240.23999999836))"
trend_2007_50.62,0,1700751,17,751,37,50.49,13.49,-2.421,2012,- - - - - -,3,542.1,,,"POLYGON ((20918.352000001818 381179.23999999836, 20953.743000000715 381063.48000000045, 20810.29699999839 381019.6240000017, 20774.905999999493 381135.38500000164, 20918.352000001818 381179.23999999836))"
trend_2007_50.63,0,401680,4,1680,-110,-19,91,1.468,-,- - - - - -,1,546.8,,,"POLYGON ((153581.87900000066 605104.1609999985, 153559.19700000063 605173.9679999985, 153749.40799999982 605235.7719999999, 153772.08999999985 605165.9640000015, 153581.87900000066 605104.1609999985))"
trend_2007_50.64,0,401700,4,1700,-108,-25.3,82.7,1.31,-,- - - - - -,1,531,,,"POLYGON ((153775.87900000066 605168.1609999985, 153755.63800000027 605230.4549999982, 153945.84899999946 605292.2589999996, 153966.08999999985 605229.9640000015, 153775.87900000066 605168.1609999985))"
trend_2007_50.65,0,401720,4,1720,-112,-24.7,87.3,1.42,-,- - - - - -,1,542,,,"POLYGON ((153966.87900000066 605231.1609999985, 153944.938000001 605298.6860000007, 154135.1499999985 605360.4890000001, 154157.08999999985 605292.9640000015, 153966.87900000066 605231.1609999985))"
trend_2007_50.66,0,401740,4,1740,-109,-33.5,75.5,1.051,-,- - - - - -,1,505.1,,,"POLYGON ((154156.87900000066 605293.1609999985, 154140.6400000006 605343.1389999986, 154330.8509999998 605404.9420000017, 154347.08999999985 605354.9640000015, 154156.87900000066 605293.1609999985))"
trend_2007_50.67,0,401760,4,1760,-118,-30.5,87.5,3.011,-,- - - - - -,1,701.1,,,"POLYGON ((154346.87900000066 605355.1609999985, 154300.35599999875 605498.3420000002, 154490.56799999997 605560.1460000016, 154537.08999999985 605416.9640000015, 154346.87900000066 605355.1609999985))"
trend_2007_50.68,0,401780,4,1780,-122,-37.8,84.2,2.958,-,- - - - - -,1,695.8,,,"POLYGON ((154536.87799999863 605417.1609999985, 154491.17500000075 605557.8220000006, 154681.38599999994 605619.6259999983, 154727.08999999985 605478.9640000015, 154536.87799999863 605417.1609999985))"
trend_2007_50.69,0,401800,4,1800,-127,-69.3,57.7,0.044,-,- - - - - -,1,404.4,,,"POLYGON ((154732.87900000066 605481.1609999985, 154732.19900000095 605483.2529999986, 154922.41000000015 605545.057, 154923.08999999985 605542.9640000015, 154732.87900000066 605481.1609999985))"
trend_2007_50.70,0,401820,4,1820,-109,-33.4,75.6,1.59,-,- - - - - -,1,559,,,"POLYGON ((155010.6099999994 605556.879999999, 154992.7259999998 605634.3429999985, 155187.6000000015 605679.3330000006, 155205.4840000011 605601.870000001, 155010.6099999994 605556.879999999))"
trend_2007_50.71,0,401840,4,1840,-91,-18.1,72.9,1.914,-,- - - - - -,1,591.4,,,"POLYGON ((155205.6099999994 605599.879999999, 155184.08199999854 605693.1270000003, 155378.95600000024 605738.1169999987, 155400.4840000011 605644.870000001, 155205.6099999994 605599.879999999))"
trend_2007_50.72,0,401860,4,1860,-79,-13.5,65.5,0.381,-,- - - - - -,1,438.1,,,"POLYGON ((155400.6099999994 605643.879999999, 155396.32499999925 605662.4409999996, 155591.19900000095 605707.432, 155595.4840000011 605688.870000001, 155400.6099999994 605643.879999999))"
trend_2007_50.73,0,401880,4,1880,-52,20.7,72.7,2.68,-,- - - - - -,1,668,,,"POLYGON ((155595.6099999994 605687.879999999, 155565.46599999815 605818.4450000003, 155760.33999999985 605863.4360000007, 155790.4840000011 605732.870000001, 155595.6099999994 605687.879999999))"
trend_2007_50.74,0,401900,4,1900,-31,47.2,78.2,4.06,-,- - - - - -,1,806,,,"POLYGON ((155790.6099999994 605730.879999999, 155744.9450000003 605928.6770000011, 155939.81899999827 605973.6669999994, 155985.4840000011 605775.870000001, 155790.6099999994 605730.879999999))"
trend_2007_50.75,0,401920,4,1920,-13,57.1,70.1,3.491,-,- - - - - -,1,749.1,,,"POLYGON ((155985.6099999994 605774.879999999, 155946.3449999988 605944.9560000002, 156141.2190000005 605989.9459999986, 156180.4840000011 605819.870000001, 155985.6099999994 605774.879999999))"
trend_2007_50.76,0,401940,4,1940,11,73.8,62.8,3.383,-,- - - - - -,1,738.3,,,"POLYGON ((156180.6099999994 605817.879999999, 156142.55900000036 605982.6939999983, 156337.43299999833 606027.6849999987, 156375.4840000011 605862.870000001, 156180.6099999994 605817.879999999))"
trend_2007_50.77,0,401960,4,1960,31,83.6,52.6,2.38,-,- - - - - -,1,638,,,"POLYGON ((156376.6099999994 605861.879999999, 156349.84099999815 605977.8299999982, 156544.71499999985 606022.8200000003, 156571.4840000011 605906.870000001, 156376.6099999994 605861.879999999))"
trend_2007_50.78,0,401980,4,1980,55,94.3,39.3,1.861,-,- - - - - -,1,586.1,,,"POLYGON ((156571.6099999994 605905.879999999, 156550.67799999937 605996.5450000018, 156745.55200000107 606041.5350000001, 156766.4840000011 605950.870000001, 156571.6099999994 605905.879999999))"
trend_2007_50.79,0,402000,4,2000,65,112.7,47.7,1.04,-,- - - - - -,1,504,,,"POLYGON ((156766.6099999994 605948.879999999, 156754.91299999878 605999.5469999984, 156949.78700000048 606044.5379999988, 156961.4840000011 605993.870000001, 156766.6099999994 605948.879999999))"
trend_2007_50.80,0,402020,4,2020,104,139.2,35.2,1.19,-,- - - - - -,1,519,,,"POLYGON ((156961.6099999994 605992.879999999, 156948.2250000015 606050.8550000004, 157143.09899999946 606095.8449999988, 157156.4840000011 606037.870000001, 156961.6099999994 605992.879999999))"
trend_2007_50.81,0,402040,4,2040,121,159.4,38.4,1.329,-,- - - - - -,1,532.9,,,"POLYGON ((157156.6099999994 606035.879999999, 157141.66200000048 606100.6270000003, 157336.53599999845 606145.6169999987, 157351.4840000011 606080.870000001, 157156.6099999994 606035.879999999))"
trend_2007_50.82,0,402060,4,2060,144,176.4,32.4,0.981,-,- - - - - -,1,498.1,,,"POLYGON ((157352.6099999994 606079.879999999, 157341.57600000128 606127.6730000004, 157536.44999999925 606172.6629999988, 157547.4840000011 606124.870000001, 157352.6099999994 606079.879999999))"
trend_2007_50.83,0,402080,4,2080,161,196.5,35.5,0.936,-,- - - - - -,1,493.6,,,"POLYGON ((157547.6099999994 606123.879999999, 157537.08199999854 606169.4800000004, 157731.95600000024 606214.4699999988, 157742.4840000011 606168.870000001, 157547.6099999994 606123.879999999))"
trend_2007_50.84,0,402100,4,2100,193,207.8,14.8,-0.26,>2017,- - - - - -,3,426,,,"POLYGON ((157937.4840000011 606211.870000001, 157940.40799999982 606199.2030000016, 157745.53400000185 606154.2129999995, 157742.6099999994 606166.879999999, 157937.4840000011 606211.870000001))"
trend_2007_50.85,0,402120,4,2120,219,221.4,2.4,-1.362,2008,- - - - - -,3,536.2,,,"POLYGON ((158132.4840000011 606255.870000001, 158147.80299999937 606189.5150000006, 157952.9290000014 606144.5249999985, 157937.6099999994 606210.879999999, 158132.4840000011 606255.870000001))"
trend_2007_50.86,0,402140,4,2140,210,234.7,24.7,-2.412,>2017,- - - - - -,3,641.2,,,"POLYGON ((158328.4840000011 606299.870000001, 158355.61300000176 606182.3610000014, 158160.73900000006 606137.3709999993, 158133.6099999994 606254.879999999, 158328.4840000011 606299.870000001))"
trend_2007_50.87,0,402160,4,2160,205,245.4,40.4,-4.409,2016,- - - - - -,3,840.9,,,"POLYGON ((158523.4840000011 606342.870000001, 158573.07400000095 606128.0700000003, 158378.19999999925 606083.0799999982, 158328.6099999994 606297.879999999, 158523.4840000011 606342.870000001))"
trend_2007_50.88,0,402180,4,2180,202,257.7,55.7,-5.346,>2017,- - - - - -,3,934.6,,,"POLYGON ((158718.4840000011 606386.870000001, 158778.61300000176 606126.4210000001, 158583.73900000006 606081.4310000017, 158523.6099999994 606341.879999999, 158718.4840000011 606386.870000001))"
trend_2007_50.89,0,402200,4,2200,190,267.5,77.5,-7.186,>2017,- - - - - -,3,1118.6,,,"POLYGON ((158913.4840000011 606429.870000001, 158994.30900000036 606079.7789999992, 158799.43499999866 606034.7890000008, 158718.6099999994 606384.879999999, 158913.4840000011 606429.870000001))"
trend_2007_50.90,0,402220,4,2220,176,302.5,126.5,-5.303,>2017,- - - - - -,3,930.3,,,"POLYGON ((159108.4840000011 606473.870000001, 159168.12999999896 606215.5159999989, 158973.25600000098 606170.5260000005, 158913.6099999994 606428.879999999, 159108.4840000011 606473.870000001))"
trend_2007_50.91,0,402240,4,2240,170,328.7,158.7,-5.888,>2017,- - - - - -,3,988.8,,,"POLYGON ((159303.4840000011 606516.870000001, 159369.70899999887 606230.0159999989, 159174.8350000009 606185.0249999985, 159108.6099999994 606471.879999999, 159303.4840000011 606516.870000001))"
trend_2007_50.92,0,402260,4,2260,160,344.2,184.2,-6.989,>2017,- - - - - -,3,1098.9,,,"POLYGON ((159499.4840000011 606560.870000001, 159578.09299999848 606220.3759999983, 159383.2190000005 606175.3859999999, 159304.6099999994 606515.879999999, 159499.4840000011 606560.870000001))"
trend_2007_50.93,0,402280,4,2280,165,362.2,197.2,-6.644,>2017,- - - - - -,3,1064.4,,,"POLYGON ((159694.4840000011 606604.870000001, 159769.21299999952 606281.1840000004, 159574.33900000155 606236.1939999983, 159499.6099999994 606559.879999999, 159694.4840000011 606604.870000001))"
trend_2007_50.94,0,402300,4,2300,170,375.8,205.8,-7.873,>2017,- - - - - -,3,1187.3,,,"POLYGON ((159889.4840000011 606647.870000001, 159978.03599999845 606264.3090000004, 159783.16200000048 606219.3189999983, 159694.6099999994 606602.879999999, 159889.4840000011 606647.870000001))"
