ID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,BEWEEGBAAR,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NAAM,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,STATUS,WEGNAAM,TIJDSTIP_REGISTRATIE
6067735,005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,117.275965,"117,275965",Noord-Oost,NO,Drenthe,35,KUNSTWERKEN,Drenthe,267753.3235,574466.266913,53.1450638063527,7.07244072797647,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,44.673148,283,e0fa502f1f024025923fb3649c5de6e6,0,gerealiseerd,,2020/04/01 10:58:53+00
6067739,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,20.043844,"20,043844",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,177125.19024,505349.338,52.5353429197008,5.7132933638134,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,"Dronten, brug in de Hanzelijn",759.599859,283,155c71a15f6940b1bd302e802117ed37,1,gerealiseerd,,2021/11/01 11:43:21+00
6067794,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,35.592717,"35,592717",Noord-Oost,NO,Gelderse Vallei,29,KUNSTWERKEN,Veluwe,164770.4185,472435.022467,52.2398861609395,5.53024652083253,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,49.014058,283,0493b51a7e21448c96cd7cbf52759d6e,1,gerealiseerd,,2022/07/28 08:14:11+00
6067798,005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,103.861352,"103,861352",Noord-Oost,NO,Drenthe,35,KUNSTWERKEN,Drenthe,255733.832,575959.064024,53.1608647281714,6.89332478738782,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,76.152009,283,f47d9b0143924a729e6d138b4ab9cd4f,1,gerealiseerd,,2020/01/20 13:27:20+00
6067801,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,24.124223,"24,124223",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,181121.932824,504555.438,52.5280315175257,5.77213524912893,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,Brug in de Hanzelijn,631.117112,283,520be1ff6c6748199683e52817fa4276,1,gerealiseerd,,2021/11/01 11:43:21+00
6067803,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,35.20501,"35,205010",Noord-Oost,NO,Gelderland,33,KUNSTWERKEN,Veluwe,191315.253,504421.135781,52.5262420326944,5.92232301048985,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,2425.298781,283,645a56b7ccee48ae899dd6faa9554a7a,1,gerealiseerd,,2021/04/30 11:01:44+00
6067857,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,27.748316,"27,748316",Noord-Oost,NO,Gelderse Vallei,29,KUNSTWERKEN,Veluwe,158671.609509,467630.6475,52.1967797873059,5.44090542822411,,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,33.994913,283,05fdc33ae3ce460ba1504dbd554ea271,1,gerealiseerd,,2022/07/19 08:36:41+00
6068009,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,54.86938,"54,869380",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,246276.477,519913.735186,52.6590285543553,6.73630313843197,Ja,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,82.484226,283,3132c38fea2b478a8aed74daecbf0683,1,gerealiseerd,,2022/02/07 08:03:19+00
6068010,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,21.842186,"21,842186",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,223667.66051,502708.9325,52.507748012308,6.39864003024291,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,241.556085,283,6e5b2ed90965407091f598f817d93392,1,gerealiseerd,,2015/08/14 10:51:00+00
6068038,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,38.951618,"38,951618",Zuid,Z,Eindhoven,24,KUNSTWERKEN,De Peel,173519.0275,387199.985135,51.473550954238,5.65375063777678,Nee,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,,42.481415,283,5783b135be6c47a987b93b19b5ba4ea4,0,,,2018/12/17 11:38:08+00
6068046,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,47.72234,"47,722340",Randstad Noord,RN,Amersfoort,12,KUNSTWERKEN,Eemland,156153.688011,460354.471,52.1313932057971,5.40405280093934,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,21.163775,283,2650df3bb41d40d7ad8180e7144f7a4b,0,gerealiseerd,,2023/01/10 07:06:09+00
6068627,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,61.741875,"61,741875",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,249886.442363,525019.7655,52.7042876248881,6.79111002756451,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,87.602044,283,1a4ae8d595354cfa9f41e79d85d3e7cf,2,gerealiseerd,,2022/02/09 12:18:09+00
6068687,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,50.72571,"50,725710",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,244253.315,516366.835885,52.6274948665739,6.70545216751213,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,123.480232,283,1cab2a374a1d4a63b69b62086e2a3d5c,1,gerealiseerd,,2022/02/07 08:03:20+00
6068690,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,13.171163,"13,171163",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,237823.938,490517.156232,52.396234438185,6.60409447191583,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,156.285697,283,a81444441dec4fd6a44c43477d71f923,1,gerealiseerd,,2020/10/09 22:57:37+00
6068692,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,71.676384,"71,676384",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,256580.6465,531269.079999,52.7592237343168,6.89204835258783,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,20.260994,283,6be0ee61ae5e43e1b3123e009a597f88,1,gerealiseerd,,2020/01/06 08:51:45+00
6068694,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,6.483395,"6,483395",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,235417.0635,496745.187537,52.4525571074488,6.57023361360099,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,73.125175,283,197bee418b95407195fa16b06078aa73,1,gerealiseerd,,2018/01/22 16:56:07+00
6068755,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,49.924603,"49,924603",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,243814.467548,515688.377,52.6214705293652,6.69879042809391,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,277.074759,283,eee31ded99514117af04ae54212b6fbe,1,gerealiseerd,,2022/01/20 10:41:31+00
6068756,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,9.598752,"9,598752",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,236485.472199,493812.461,52.4260461650856,6.58523409089867,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,81.657388,283,6cbc8213bd2e4396bc3a96104dc2dc9c,1,gerealiseerd,,2020/10/09 22:57:38+00
6068809,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,33.640208,"33,640208",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,235384.5315,502852.158584,52.5074378993606,6.57122450983329,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,55.946129,283,ddec25133bed4acd8d65d9159714e0ea,1,gerealiseerd,,2022/01/13 06:37:02+00
6068811,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,0.286539,"0,286539",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,235392.263,502838.875009,52.507317399811,6.57133516620735,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,72.363528,283,2b34c3849dc14d57b6b466129d157a33,1,gerealiseerd,,2022/01/13 06:37:02+00
6068849,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,53.665579,"53,665579",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,245888.476526,518829.2705,52.6493495784583,6.73027216769177,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,336.22766,283,72bb2dc3965444b5bc0fe0fbeb8bb2b4,1,gerealiseerd,,2022/02/07 08:03:20+00
6068867,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,54.855676,"54,855676",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,246279.496,519893.813054,52.6588490486456,6.73634225445694,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,130.445121,283,4e2525ebfcac4f578d8c8a76ff385e9c,1,gerealiseerd,,2022/02/07 08:03:19+00
6068869,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,65.950637,"65,950637",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,253692.29,526469.673034,52.7166367155009,6.84783614227857,Ja,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,Veenoord spoorbrug,82.48057,283,846e060d0e89456baf5fbbdedb743ee8,1,gerealiseerd,,2022/02/10 13:33:57+00
6068872,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,3.229222,"3,229222",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,134559.107464,480920.094,52.3158549727411,5.08742937198513,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,6.966958,283,dc0aca09ad8e449a954a5d6427bd8494,0,gerealiseerd,,2020/10/22 07:13:01+00
6068922,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,16.814528,"16,814528",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,239949.751,487610.03754,52.3697865198318,6.63458547318473,Nee,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,Almelo spoorbrug,716.695965,283,f0b378fb862444b7a36b9c5cb9186d1c,1,gerealiseerd,,2021/11/03 15:11:58+00
6068988,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,2.885049,"2,885049",Randstad Noord,RN,Alkmaar,7,KUNSTWERKEN,Hollands Noorderkwartier,117005.350853,496725.43,52.4569681735062,4.82821674212262,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,203.265813,283,d4eea1cdea434572b6dfa19b437b01e3,1,gerealiseerd,,2021/11/10 10:53:51+00
6068997,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,12.410046,"12,410046",Randstad Noord,RN,Heerhugowaard,6,KUNSTWERKEN,Hollands Noorderkwartier,125018.2695,501364.869322,52.4991606598195,4.94568512653386,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,78.59842,283,449419def2fe49fd9a23981a0b3f5619,1,gerealiseerd,,2020/10/09 09:41:49+00
6069000,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,30.929154,"30,929154",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,104155.653558,425034.974,51.811620838225,4.64989552310356,Nee,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,,3176.008815,283,ef8c32fe66304cf081bc5682badb25f5,1,gerealiseerd,,2021/03/03 11:07:36+00
6069007,119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,17.834138,"17,834138",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,103679.1505,414744.825661,51.7190913499406,4.64450920127306,Nee,KUNSTWERKEN,Randstad Zuid,RZ,Prorail,L0004,bestaand,Moerdijkbrug spoorbrug,14092.411675,283,602e82ad47f54c0b94e5e71df8612b78,1,gerealiseerd,,2021/11/03 15:44:11+00
6069042,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,25.696889,"25,696889",Randstad Noord,RN,Heerhugowaard,6,KUNSTWERKEN,Hollands Noorderkwartier,129292.3055,512731.476844,52.6015305080047,5.00774701068802,Nee,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,237.514056,283,749291fbffd643db8e1a8ec931343219,1,gerealiseerd,,2015/05/18 11:25:59+00
